,Fascinate Donald,Farmor Rowdy,Wishing,Ambrosia Tux,Cosmic Billy,Bodacious Star
08-01-2023 19:09:39.434150,"(1.5, 1.68, 1.6752941176470588)","(14.0, 25.0, 24.276315789473685)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.0, 10.970588235294118)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:40.383708,"(1.5, 1.68, 1.6707692307692308)","(14.0, 25.0, 24.276315789473685)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.0, 10.970588235294118)","(10.0, 20.0, 19.875)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:41.285074,"(1.5, 1.68, 1.6752941176470588)","(14.0, 25.0, 24.276315789473685)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.0, 10.970588235294118)","(10.0, 20.0, 19.875)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:42.268072,"(1.5, 1.68, 1.6752941176470588)","(14.0, 25.0, 24.276315789473685)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.0, 10.807692307692308)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:43.264225,"(1.5, 1.68, 1.6707692307692308)","(14.0, 25.0, 24.276315789473685)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.0, 10.78)","(10.0, 20.0, 19.875)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:44.259306,"(1.5, 1.68, 1.6752941176470588)","(14.0, 25.0, 24.276315789473685)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.0, 10.78)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:45.211204,"(1.5, 1.68, 1.6707692307692308)","(14.0, 25.0, 24.276315789473685)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.0, 10.78)","(10.0, 20.0, 19.875)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:46.167567,"(1.5, 1.68, 1.6752941176470588)","(14.0, 25.0, 24.276315789473685)","(18.0, 36.0, 30.857142857142858)","(7.0, 11.0, 10.78)","(10.0, 20.0, 19.758620689655174)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:47.193712,"(1.5, 1.68, 1.6707692307692308)","(14.0, 25.0, 24.276315789473685)","(18.0, 36.0, 30.758620689655174)","(7.0, 11.0, 11.857142857142858)","(10.0, 20.0, 19.65)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:48.191260,"(1.5, 1.68, 1.6752941176470588)","(14.0, 25.0, 24.191176470588236)","(18.0, 36.0, 32.0)","(7.0, 12.0, 11.863636363636363)","(10.0, 20.0, 19.548387096774192)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:49.117125,"(1.5, 1.68, 1.6752941176470588)","(14.0, 25.0, 24.191176470588236)","(18.0, 32.0, 30.0)","(7.0, 12.0, 11.863636363636363)","(10.0, 20.0, 19.548387096774192)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:50.152748,"(1.5, 1.68, 1.6723404255319148)","(14.0, 25.0, 24.191176470588236)","(18.0, 32.0, 30.0)","(7.0, 12.0, 11.904761904761905)","(10.0, 20.0, 19.548387096774192)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:51.204371,"(1.5, 1.68, 1.6723404255319148)","(14.0, 25.0, 24.191176470588236)","(18.0, 32.0, 30.0)","(7.0, 12.0, 11.923076923076923)","(10.0, 20.0, 19.548387096774192)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:52.147692,"(1.5, 1.68, 1.6736)","(14.0, 25.0, 24.191176470588236)","(18.0, 32.0, 30.0)","(7.0, 12.5, 11.923076923076923)","(10.0, 20.0, 19.548387096774192)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:53.168414,"(1.5, 1.68, 1.6736)","(14.0, 25.0, 24.191176470588236)","(18.0, 32.0, 30.0)","(7.0, 12.5, 11.923076923076923)","(10.0, 20.0, 19.548387096774192)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:54.174104,"(1.5, 1.68, 1.668)","(14.0, 25.0, 24.191176470588236)","(18.0, 32.0, 30.0)","(7.0, 12.5, 11.923076923076923)","(10.0, 20.0, 19.548387096774192)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:55.037273,"(1.5, 1.68, 1.6736)","(14.0, 25.0, 24.23611111111111)","(18.0, 32.0, 30.0)","(7.0, 12.5, 11.923076923076923)","(10.0, 20.0, 19.548387096774192)","(4.4, 6.2, 5.909677419354838)"
08-01-2023 19:09:56.060479,"(1.5, 1.68, 1.6636363636363636)","(14.0, 25.0, 24.23611111111111)","(18.0, 32.0, 29.379310344827587)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.5)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:09:57.019218,"(1.5, 1.68, 1.6705882352941175)","(14.0, 25.0, 24.23611111111111)","(18.0, 32.0, 29.185185185185183)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.5)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:09:58.012689,"(1.5, 1.68, 1.6636363636363636)","(14.0, 25.0, 24.23611111111111)","(18.0, 30.0, 29.25)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:09:59.034847,"(1.5, 1.68, 1.6705882352941175)","(14.0, 25.0, 24.23611111111111)","(18.0, 30.0, 27.692307692307693)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:00.227592,"(1.5, 1.68, 1.6705882352941175)","(14.0, 25.0, 24.10810810810811)","(18.0, 30.0, 27.692307692307693)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:01.383350,"(1.5, 1.68, 1.6636363636363636)","(14.0, 25.0, 24.10810810810811)","(18.0, 30.0, 27.857142857142858)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:02.362510,"(1.5, 1.68, 1.6705882352941175)","(14.0, 25.0, 24.10810810810811)","(18.0, 30.0, 27.857142857142858)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:03.445581,"(1.5, 1.68, 1.6736)","(14.0, 25.0, 24.10810810810811)","(18.0, 30.0, 24.782608695652172)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:04.555459,"(1.5, 1.68, 1.668)","(14.0, 25.0, 24.10810810810811)","(18.0, 30.0, 26.666666666666668)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:05.553050,"(1.5, 1.7, 1.6777142857142857)","(14.0, 25.0, 24.057142857142857)","(18.0, 27.0, 26.666666666666668)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:06.567804,"(1.5, 1.7, 1.6777142857142857)","(14.0, 25.0, 24.057142857142857)","(18.0, 27.0, 26.25)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:07.614716,"(1.5, 1.7, 1.6777142857142857)","(14.0, 25.0, 24.057142857142857)","(18.0, 27.0, 26.5)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:08.667392,"(1.5, 1.7, 1.6777142857142857)","(14.0, 25.0, 24.057142857142857)","(18.0, 27.0, 24.9375)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:09.652532,"(1.5, 1.7, 1.6777142857142857)","(14.0, 25.0, 24.057142857142857)","(18.0, 27.0, 26.241379310344826)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:10.671351,"(1.5, 1.7, 1.6777142857142857)","(14.0, 25.0, 24.10810810810811)","(18.0, 27.0, 26.266666666666666)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:11.665152,"(1.5, 1.7, 1.6777142857142857)","(14.0, 25.0, 24.10810810810811)","(18.0, 27.0, 25.8)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:12.648732,"(1.5, 1.7, 1.6764285714285714)","(14.0, 25.0, 24.10810810810811)","(18.0, 27.0, 25.8)","(7.0, 12.5, 12.01086956521739)","(10.0, 20.0, 19.3)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:13.580353,"(1.5, 1.7, 1.670909090909091)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.0, 12.5, 12.134146341463415)","(10.0, 20.0, 19.475)","(4.4, 6.2, 5.927272727272727)"
08-01-2023 19:10:14.598559,"(1.5, 1.7, 1.670909090909091)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.75609756097561)","(10.0, 20.0, 19.475)","(4.4, 6.2, 5.9906976744186045)"
08-01-2023 19:10:15.610943,"(1.5, 1.7, 1.6616)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.75609756097561)","(10.0, 20.0, 19.475)","(4.4, 6.2, 5.9906976744186045)"
08-01-2023 19:10:16.578399,"(1.5, 1.7, 1.6616)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.75609756097561)","(10.0, 20.0, 19.475)","(4.4, 6.2, 5.9906976744186045)"
08-01-2023 19:10:17.607874,"(1.5, 1.7, 1.6616)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.75609756097561)","(10.0, 20.0, 19.55128205128205)","(4.4, 6.2, 5.9906976744186045)"
08-01-2023 19:10:18.597890,"(1.5, 1.7, 1.668)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.75609756097561)","(10.0, 20.0, 19.511627906976745)","(4.4, 6.2, 5.9906976744186045)"
08-01-2023 19:10:19.502748,"(1.5, 1.7, 1.668)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.75609756097561)","(10.0, 20.0, 19.511627906976745)","(4.4, 6.2, 5.9906976744186045)"
08-01-2023 19:10:20.554763,"(1.5, 1.7, 1.668)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.764705882352942)","(10.0, 20.0, 19.511627906976745)","(4.4, 6.2, 5.9906976744186045)"
08-01-2023 19:10:21.645285,"(1.5, 1.7, 1.668)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.764705882352942)","(10.0, 20.0, 19.511627906976745)","(4.4, 6.2, 5.9906976744186045)"
08-01-2023 19:10:22.584171,"(1.5, 1.7, 1.668)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.511627906976745)","(4.4, 6.2, 5.9906976744186045)"
08-01-2023 19:10:23.579363,"(1.5, 1.7, 1.668)","(14.0, 25.0, 24.29787234042553)","(18.0, 27.0, 25.45)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.95)"
08-01-2023 19:10:24.582416,"(1.5, 1.7, 1.668)","(14.0, 25.0, 24.23)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.95)"
08-01-2023 19:10:25.491240,"(1.5, 1.7, 1.668)","(14.0, 25.0, 23.930555555555557)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.95)"
08-01-2023 19:10:26.535649,"(1.5, 1.7, 1.668)","(14.0, 25.0, 23.930555555555557)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.920930232558139)"
08-01-2023 19:10:27.575320,"(1.5, 1.7, 1.668)","(14.0, 25.0, 23.930555555555557)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.95)"
08-01-2023 19:10:28.604148,"(1.5, 1.7, 1.668)","(14.0, 25.0, 23.930555555555557)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.95)"
08-01-2023 19:10:29.592101,"(1.5, 1.7, 1.668)","(14.0, 25.0, 23.930555555555557)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.95)"
08-01-2023 19:10:30.648912,"(1.5, 1.7, 1.668)","(14.0, 25.0, 23.930555555555557)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.95)"
08-01-2023 19:10:31.606790,"(1.5, 1.7, 1.668)","(14.0, 25.0, 23.930555555555557)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.95)"
08-01-2023 19:10:32.526091,"(1.5, 1.7, 1.668)","(14.0, 25.0, 23.930555555555557)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.95)"
08-01-2023 19:10:33.478102,"(1.5, 1.64, 1.636078431372549)","(14.0, 25.0, 23.930555555555557)","(18.0, 27.0, 25.48780487804878)","(7.5, 12.0, 11.794871794871796)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.996)"
08-01-2023 19:10:34.463587,"(1.5, 1.64, 1.635631067961165)","(14.0, 25.0, 21.5)","(18.0, 27.0, 24.09375)","(7.5, 12.0, 11.80952380952381)","(10.0, 20.0, 19.377777777777776)","(4.4, 6.2, 5.931578947368421)"
08-01-2023 19:10:35.527724,"(1.45, 1.64, 1.635631067961165)","(15.0, 25.0, 22.307692307692307)","(19.0, 27.0, 24.09375)","(7.5, 12.0, 11.80952380952381)","(11.0, 20.0, 19.142857142857142)","(4.6, 6.2, 5.987500000000001)"
08-01-2023 19:10:37.107834,"(1.45, 1.64, 1.6392063492063491)","(15.0, 25.0, 23.939393939393938)","(19.0, 27.0, 24.09375)","(7.5, 12.0, 11.871794871794872)","(11.0, 20.0, 19.142857142857142)","(4.6, 6.2, 6.071428571428572)"
08-01-2023 19:10:38.327885,"(1.45, 1.64, 1.6398305084745761)","(15.0, 25.0, 23.939393939393938)","(19.0, 27.0, 24.09375)","(7.5, 12.0, 12.05)","(11.0, 20.0, 19.470588235294116)","(4.6, 6.2, 6.076923076923077)"
08-01-2023 19:10:39.308297,"(1.45, 1.64, 1.6398360655737705)","(15.0, 25.0, 23.939393939393938)","(19.0, 27.0, 24.09375)","(7.5, 12.5, 12.173913043478262)","(11.0, 20.0, 19.470588235294116)","(4.6, 6.2, 6.04)"
08-01-2023 19:10:40.324033,"(1.45, 1.64, 1.6398076923076923)","(15.0, 25.0, 23.939393939393938)","(19.0, 27.0, 25.62857142857143)","(7.5, 12.5, 12.241379310344827)","(11.0, 20.0, 19.357142857142858)","(4.6, 6.2, 6.114285714285715)"
08-01-2023 19:10:41.362290,"(1.45, 1.65, 1.648235294117647)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 25.076923076923077)","(7.5, 12.5, 12.9375)","(11.0, 20.0, 19.526315789473685)","(4.6, 6.2, 6.10625)"
08-01-2023 19:10:42.421673,"(1.45, 1.65, 1.6430434782608696)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 26.206349206349206)","(7.5, 13.0, 13.357142857142858)","(11.0, 20.0, 19.526315789473685)","(4.6, 6.2, 6.05)"
08-01-2023 19:10:43.509736,"(1.45, 1.63, 1.6178947368421053)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 26.3)","(7.5, 13.5, 13.357142857142858)","(11.0, 20.0, 19.526315789473685)","(4.6, 6.2, 6.0875)"
08-01-2023 19:10:44.536045,"(1.45, 1.63, 1.6018367346938776)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 26.317073170731707)","(7.5, 13.5, 12.422222222222222)","(11.0, 20.0, 19.526315789473685)","(4.6, 6.2, 6.065)"
08-01-2023 19:10:45.514831,"(1.45, 1.63, 1.6018367346938776)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 26.317073170731707)","(7.5, 13.0, 12.422222222222222)","(12.0, 20.0, 18.333333333333332)","(4.6, 6.2, 6.075)"
08-01-2023 19:10:46.658791,"(1.45, 1.63, 1.6018367346938776)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 26.0)","(7.5, 13.0, 12.422222222222222)","(12.0, 20.0, 19.0)","(4.6, 6.2, 6.075)"
08-01-2023 19:10:47.648103,"(1.45, 1.63, 1.6001818181818181)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 26.0)","(7.5, 13.0, 12.422222222222222)","(12.0, 20.0, 19.0)","(4.6, 6.2, 6.114285714285715)"
08-01-2023 19:10:48.541869,"(1.45, 1.61, 1.5804545454545456)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 26.03448275862069)","(7.5, 13.0, 12.422222222222222)","(12.0, 20.0, 19.555555555555557)","(4.6, 6.2, 6.141935483870968)"
08-01-2023 19:10:49.625422,"(1.45, 1.61, 1.5795906432748539)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 26.263157894736842)","(7.5, 13.0, 12.422222222222222)","(12.0, 20.0, 18.875)","(4.6, 6.2, 6.127272727272727)"
08-01-2023 19:10:50.788533,"(1.45, 1.6, 1.5764615384615386)","(15.0, 25.0, 23.870967741935484)","(19.0, 27.0, 26.03448275862069)","(7.5, 13.0, 12.422222222222222)","(12.0, 20.0, 18.875)","(4.6, 6.4, 6.236363636363636)"
08-01-2023 19:10:51.828250,"(1.45, 1.6, 1.575409836065574)","(15.0, 25.0, 23.25)","(19.0, 27.0, 26.03448275862069)","(7.5, 13.0, 12.422222222222222)","(12.0, 20.0, 19.333333333333332)","(4.6, 6.4, 6.3500000000000005)"
08-01-2023 19:10:52.995213,"(1.45, 1.6, 1.575409836065574)","(15.0, 25.0, 23.25)","(19.0, 27.0, 25.636363636363637)","(7.5, 13.0, 12.422222222222222)","(12.0, 21.0, 19.0)","(4.6, 6.4, 6.266666666666667)"
08-01-2023 19:10:54.080759,"(1.45, 1.6, 1.575409836065574)","(15.0, 25.0, 23.923076923076923)","(19.0, 27.0, 25.636363636363637)","(7.5, 13.0, 12.422222222222222)","(12.0, 21.0, 20.428571428571427)","(4.6, 6.4, 6.24)"
08-01-2023 19:10:55.200911,"(1.45, 1.6, 1.575409836065574)","(15.0, 25.0, 24.263157894736842)","(19.0, 27.0, 25.235294117647058)","(7.5, 13.0, 12.422222222222222)","(12.0, 21.0, 20.294117647058822)","(4.6, 6.4, 6.266666666666667)"
08-01-2023 19:10:56.274357,"(1.45, 1.6, 1.57340206185567)","(15.0, 25.0, 24.28205128205128)","(19.0, 27.0, 25.235294117647058)","(7.5, 13.0, 12.422222222222222)","(12.0, 21.0, 20.142857142857142)","(4.6, 6.4, 6.266666666666667)"
08-01-2023 19:10:57.383041,"(1.45, 1.6, 1.57340206185567)","(15.0, 25.0, 24.28205128205128)","(18.0, 27.0, 25.235294117647058)","(7.5, 13.0, 12.422222222222222)","(12.0, 21.0, 20.142857142857142)","(4.6, 6.4, 6.3578947368421055)"
08-01-2023 19:10:58.337070,"(1.45, 1.6, 1.57340206185567)","(15.0, 25.0, 24.28205128205128)","(18.0, 27.0, 25.636363636363637)","(7.5, 13.0, 12.422222222222222)","(12.0, 21.0, 20.0)","(4.6, 6.4, 6.288888888888889)"
08-01-2023 19:10:59.397516,"(1.45, 1.6, 1.572842105263158)","(15.0, 25.0, 24.28205128205128)","(18.0, 27.0, 24.94736842105263)","(7.5, 13.0, 12.46938775510204)","(12.0, 21.0, 20.294117647058822)","(4.6, 6.4, 6.288888888888889)"
08-01-2023 19:11:00.396641,"(1.45, 1.6, 1.572842105263158)","(15.0, 25.0, 24.28205128205128)","(18.0, 26.0, 24.94736842105263)","(7.5, 13.0, 12.46938775510204)","(12.0, 21.0, 20.555555555555557)","(4.6, 6.4, 6.288888888888889)"
08-01-2023 19:11:01.365738,"(1.45, 1.6, 1.5736734693877552)","(15.0, 25.0, 24.28205128205128)","(18.0, 26.0, 24.571428571428573)","(7.5, 13.0, 12.479166666666666)","(12.0, 21.0, 20.375)","(4.6, 6.4, 6.247619047619048)"
08-01-2023 19:11:02.321919,"(1.45, 1.6, 1.573888888888889)","(15.0, 25.0, 23.8)","(18.0, 26.0, 25.866666666666667)","(7.5, 13.0, 12.479166666666666)","(12.0, 21.0, 20.375)","(4.6, 6.4, 6.247619047619048)"
08-01-2023 19:11:03.266903,"(1.45, 1.6, 1.575263157894737)","(15.0, 25.0, 22.75)","(18.0, 27.0, 26.794871794871796)","(7.5, 13.0, 12.5)","(12.0, 21.0, 20.294117647058822)","(4.6, 6.4, 6.247619047619048)"
08-01-2023 19:11:04.203805,"(1.45, 1.6, 1.575263157894737)","(15.0, 25.0, 23.0)","(18.0, 27.0, 26.794871794871796)","(7.5, 13.0, 12.5)","(12.0, 21.0, 20.294117647058822)","(4.6, 6.4, 6.247619047619048)"
08-01-2023 19:11:05.142019,"(1.45, 1.6, 1.575263157894737)","(15.0, 25.0, 24.05263157894737)","(18.0, 27.0, 26.794871794871796)","(7.5, 14.0, 12.887096774193548)","(12.0, 21.0, 20.294117647058822)","(4.6, 6.4, 6.247619047619048)"
08-01-2023 19:11:06.386514,"(1.45, 1.6, 1.575263157894737)","(15.0, 25.0, 24.379310344827587)","(18.0, 27.0, 26.666666666666668)","(7.5, 13.5, 12.887096774193548)","(12.0, 21.0, 20.294117647058822)","(4.6, 6.4, 6.247619047619048)"
08-01-2023 19:11:07.391236,"(1.45, 1.59, 1.5795238095238096)","(15.0, 25.0, 24.379310344827587)","(18.0, 27.0, 26.666666666666668)","(7.5, 13.5, 12.887096774193548)","(12.0, 21.0, 20.294117647058822)","(4.6, 6.4, 6.208)"
08-01-2023 19:11:08.274640,"(1.45, 1.59, 1.5795238095238096)","(15.0, 25.0, 24.379310344827587)","(18.0, 27.0, 25.333333333333332)","(7.5, 13.5, 12.90625)","(12.0, 21.0, 20.294117647058822)","(4.6, 6.4, 6.208)"
08-01-2023 19:11:09.310603,"(1.4, 1.6, 1.5876470588235294)","(16.0, 25.0, 24.379310344827587)","(19.0, 27.0, 25.5)","(8.5, 13.5, 13.6)","(13.0, 21.0, 19.916666666666668)","(4.8, 6.4, 6.192592592592593)"
08-01-2023 19:11:10.373668,"(1.4, 1.6, 1.583157894736842)","(16.0, 26.0, 25.75)","(19.0, 27.0, 25.5)","(8.5, 14.0, 12.971428571428572)","(13.0, 20.0, 20.5)","(4.8, 6.4, 6.184615384615385)"
08-01-2023 19:11:11.367306,"(1.4, 1.6, 1.582857142857143)","(16.0, 28.0, 27.565217391304348)","(19.0, 27.0, 25.5)","(8.5, 14.0, 13.1)","(13.0, 21.0, 19.916666666666668)","(4.8, 6.4, 6.184615384615385)"
08-01-2023 19:11:12.398959,"(1.4, 1.6, 1.582857142857143)","(16.0, 28.0, 27.565217391304348)","(19.0, 27.0, 25.5)","(8.5, 14.0, 13.1)","(13.0, 20.0, 19.444444444444443)","(4.8, 6.4, 6.184615384615385)"
08-01-2023 19:11:13.446115,"(1.4, 1.6, 1.582857142857143)","(16.0, 28.0, 27.565217391304348)","(19.0, 27.0, 25.5)","(8.5, 14.0, 13.1)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.184615384615385)"
08-01-2023 19:11:14.460192,"(1.4, 1.6, 1.582857142857143)","(16.0, 28.0, 27.23076923076923)","(19.0, 27.0, 25.5)","(8.5, 14.0, 13.1)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.184615384615385)"
08-01-2023 19:11:15.442493,"(1.4, 1.6, 1.584)","(16.0, 28.0, 27.333333333333332)","(19.0, 27.0, 25.5)","(8.5, 14.0, 13.1)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.184615384615385)"
08-01-2023 19:11:16.407622,"(1.4, 1.6, 1.584)","(16.0, 28.0, 27.714285714285715)","(19.0, 27.0, 25.5)","(8.5, 14.0, 13.1)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.2153846153846155)"
08-01-2023 19:11:17.348994,"(1.4, 1.6, 1.5790000000000002)","(16.0, 28.0, 27.151515151515152)","(19.0, 27.0, 25.5)","(8.5, 14.0, 13.1)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.2153846153846155)"
08-01-2023 19:11:18.321544,"(1.4, 1.57, 1.5615789473684212)","(16.0, 28.0, 26.88888888888889)","(19.0, 27.0, 26.428571428571427)","(8.5, 13.5, 13.441176470588236)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.246153846153846)"
08-01-2023 19:11:19.309988,"(1.4, 1.57, 1.5615789473684212)","(16.0, 28.0, 27.6)","(19.0, 27.0, 26.692307692307693)","(8.5, 14.0, 13.085365853658537)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.246153846153846)"
08-01-2023 19:11:20.344963,"(1.4, 1.57, 1.5615789473684212)","(16.0, 28.0, 27.6)","(19.0, 27.0, 26.53846153846154)","(8.5, 14.0, 13.085365853658537)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.246153846153846)"
08-01-2023 19:11:21.289181,"(1.4, 1.57, 1.5615789473684212)","(16.0, 28.0, 27.733333333333334)","(19.0, 27.0, 26.53846153846154)","(8.5, 14.0, 13.085365853658537)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.246153846153846)"
08-01-2023 19:11:22.154489,"(1.4, 1.57, 1.5614285714285714)","(16.0, 28.0, 27.733333333333334)","(19.0, 27.0, 26.53846153846154)","(8.5, 14.0, 13.085365853658537)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.246153846153846)"
08-01-2023 19:11:23.078343,"(1.4, 1.57, 1.5614285714285714)","(16.0, 28.0, 27.692307692307693)","(19.0, 27.0, 26.125)","(8.5, 14.0, 13.085365853658537)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.246153846153846)"
08-01-2023 19:11:23.968839,"(1.4, 1.57, 1.5614285714285714)","(16.0, 28.0, 27.692307692307693)","(19.0, 27.0, 26.125)","(8.5, 14.0, 13.085365853658537)","(13.0, 19.5, 19.444444444444443)","(4.8, 6.4, 6.246153846153846)"
