,Hot Milo,Homebush Altena,Homebush Noah,Homebush Reta,Senior Project,Goldstar Rio,Tane Mahuta,Know Beast
09-01-2023 11:40:08.744205,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 180.0, 96.3529411764706)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 80.0, 29.2)","(21.0, 180.0, 119.23076923076923)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:09.910084,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 180.0, 96.3529411764706)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 70.0, 44.5)","(21.0, 180.0, 119.23076923076923)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:11.061038,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 180.0, 114.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 70.0, 40.85714285714286)","(21.0, 180.0, 123.57142857142858)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:12.197609,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 160.0, 114.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 70.0, 42.25)","(21.0, 180.0, 123.57142857142858)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:13.379796,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 160.0, 114.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 65.0, 42.25)","(21.0, 180.0, 123.57142857142858)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:14.512757,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 160.0, 114.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 65.0, 42.25)","(21.0, 180.0, 48.33333333333333)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:15.614352,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 160.0, 114.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 65.0, 42.25)","(21.0, 180.0, 48.33333333333333)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:16.710429,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 160.0, 114.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 65.0, 42.25)","(21.0, 180.0, 48.33333333333333)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:17.808227,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 65.0, 42.25)","(21.0, 180.0, 48.33333333333333)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:18.863932,"(3.0, 4.4, 3.3875)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 65.0, 42.25)","(21.0, 180.0, 48.33333333333333)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:19.905370,"(3.0, 4.4, 4.010000000000001)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 65.0, 42.25)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:20.899534,"(3.0, 4.4, 4.010000000000001)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 65.0, 42.25)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:21.888006,"(3.0, 4.4, 4.010000000000001)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.4)","(21.0, 65.0, 42.25)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:22.924907,"(3.0, 4.4, 4.010000000000001)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 65.0, 42.25)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:24.070603,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 65.0, 30.72222222222222)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:25.178182,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 70.0, 30.72222222222222)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 63.72222222222222)"
09-01-2023 11:40:26.294273,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 70.0, 66.5)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 50.833333333333336)"
09-01-2023 11:40:27.439739,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 42.5)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:28.610564,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 100.66666666666667)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 100.0, 42.5)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:29.748413,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 97.0909090909091)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 100.0, 66.5)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:30.881300,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 97.0909090909091)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 43.0)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:32.018558,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 97.0909090909091)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 43.0)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:33.140046,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 97.0909090909091)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 43.0)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 51.0)"
09-01-2023 11:40:34.250221,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 97.0909090909091)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 43.0)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 51.0)"
09-01-2023 11:40:35.375718,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 97.0909090909091)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 57.23076923076923)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 51.0)"
09-01-2023 11:40:36.526354,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 72.57142857142857)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 57.23076923076923)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 51.0)"
09-01-2023 11:40:37.670138,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 72.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 57.23076923076923)","(21.0, 180.0, 92.77777777777777)","(13.0, 70.0, 51.0)"
09-01-2023 11:40:38.862297,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 72.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 57.23076923076923)","(21.0, 180.0, 111.19999999999999)","(13.0, 70.0, 51.0)"
09-01-2023 11:40:40.059447,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 72.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 57.23076923076923)","(21.0, 170.0, 111.19999999999999)","(13.0, 70.0, 51.0)"
09-01-2023 11:40:41.244741,"(3.0, 4.4, 3.706666666666667)","(5.0, 7.4, 6.990909090909091)","(21.0, 140.0, 72.0)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 57.23076923076923)","(21.0, 170.0, 111.19999999999999)","(13.0, 70.0, 51.0)"
09-01-2023 11:40:42.426174,"(3.0, 4.4, 3.9272727272727277)","(5.0, 7.4, 6.8)","(21.0, 140.0, 89.14285714285714)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.6799999999999997)","(21.0, 90.0, 57.23076923076923)","(21.0, 170.0, 111.19999999999999)","(13.0, 70.0, 51.0)"
09-01-2023 11:40:43.606567,"(3.0, 4.4, 3.947826086956522)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.8, 2.367272727272727)","(21.0, 90.0, 61.699999999999996)","(21.0, 170.0, 111.19999999999999)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:44.815401,"(3.0, 4.4, 3.947826086956522)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.76, 2.367272727272727)","(21.0, 80.0, 47.0)","(21.0, 170.0, 111.19999999999999)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:46.008457,"(3.0, 4.4, 3.947826086956522)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.76, 2.367272727272727)","(21.0, 75.0, 59.25)","(21.0, 170.0, 110.4)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:47.207043,"(3.0, 4.4, 3.947826086956522)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:48.393425,"(3.0, 4.4, 3.673529411764706)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:49.526410,"(3.0, 4.3, 4.225)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:50.707575,"(3.0, 4.3, 4.225)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(13.0, 70.0, 58.4)"
09-01-2023 11:40:51.816163,"(3.0, 4.3, 4.225)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.0, 11.066666666666666)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(14.0, 70.0, 58.4)"
09-01-2023 11:40:52.917119,"(3.0, 4.3, 4.225)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.0, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(14.0, 70.0, 58.4)"
09-01-2023 11:40:54.009404,"(3.0, 4.3, 4.225)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(14.0, 70.0, 37.2)"
09-01-2023 11:40:54.988198,"(3.0, 4.3, 4.225)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(14.0, 75.0, 58.4)"
09-01-2023 11:40:55.964501,"(3.0, 4.3, 3.792307692307692)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(14.0, 70.0, 58.4)"
09-01-2023 11:40:57.011593,"(3.0, 4.2, 4.070588235294117)","(5.0, 7.4, 6.8)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(14.0, 70.0, 37.77777777777778)"
09-01-2023 11:40:58.094649,"(3.0, 4.3, 4.110526315789474)","(5.0, 8.0, 7.75)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 59.25)","(21.0, 170.0, 110.4)","(14.0, 70.0, 47.333333333333336)"
09-01-2023 11:40:59.183296,"(3.0, 4.3, 3.3529411764705883)","(5.0, 8.2, 7.184615384615384)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 65.0, 45.09090909090909)","(21.0, 170.0, 110.4)","(14.0, 65.0, 37.2)"
09-01-2023 11:41:00.344894,"(3.0, 4.3, 3.4055555555555554)","(5.0, 8.2, 7.184615384615384)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 60.0, 50.5)","(21.0, 170.0, 110.4)","(14.0, 75.0, 58.4)"
09-01-2023 11:41:01.493358,"(3.0, 4.3, 3.4055555555555554)","(5.0, 8.2, 7.184615384615384)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 55.0, 50.5)","(21.0, 170.0, 110.4)","(14.0, 70.0, 58.4)"
09-01-2023 11:41:02.627606,"(3.0, 4.3, 3.4055555555555554)","(5.0, 8.2, 7.184615384615384)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.367272727272727)","(21.0, 55.0, 50.5)","(21.0, 170.0, 110.4)","(14.0, 70.0, 58.4)"
09-01-2023 11:41:03.823543,"(3.0, 4.3, 3.4055555555555554)","(5.0, 8.2, 7.184615384615384)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.3866666666666667)","(21.0, 55.0, 50.5)","(21.0, 170.0, 110.4)","(14.0, 70.0, 58.4)"
09-01-2023 11:41:04.990828,"(3.0, 4.3, 3.3921052631578945)","(5.0, 8.2, 7.184615384615384)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.76, 2.4800000000000004)","(21.0, 55.0, 49.083333333333336)","(21.0, 170.0, 110.4)","(14.0, 70.0, 58.4)"
09-01-2023 11:41:06.154630,"(3.0, 4.3, 3.221875)","(5.0, 8.2, 6.55)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.74, 2.4800000000000004)","(21.0, 55.0, 49.083333333333336)","(21.0, 170.0, 110.4)","(14.0, 70.0, 58.4)"
09-01-2023 11:41:07.364492,"(3.0, 4.3, 3.221875)","(5.0, 8.2, 6.55)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.74, 2.4800000000000004)","(21.0, 55.0, 49.083333333333336)","(21.0, 170.0, 110.4)","(14.0, 70.0, 47.333333333333336)"
09-01-2023 11:41:08.486692,"(3.0, 4.3, 3.221875)","(5.0, 8.2, 6.55)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.74, 2.4800000000000004)","(21.0, 55.0, 49.083333333333336)","(21.0, 170.0, 110.4)","(14.0, 65.0, 47.333333333333336)"
09-01-2023 11:41:09.673541,"(3.0, 4.3, 3.221875)","(5.0, 8.2, 6.55)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.74, 2.4800000000000004)","(21.0, 55.0, 49.083333333333336)","(21.0, 170.0, 110.4)","(14.0, 65.0, 47.333333333333336)"
09-01-2023 11:41:10.854172,"(3.0, 4.3, 3.221875)","(5.0, 8.2, 6.55)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.74, 2.4800000000000004)","(21.0, 55.0, 49.083333333333336)","(21.0, 170.0, 110.4)","(14.0, 65.0, 47.333333333333336)"
09-01-2023 11:41:12.026133,"(3.0, 4.3, 3.221875)","(5.0, 8.2, 6.55)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.74, 2.4800000000000004)","(21.0, 55.0, 49.083333333333336)","(21.0, 170.0, 110.4)","(14.0, 65.0, 47.333333333333336)"
09-01-2023 11:41:13.234947,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.714285714285714)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.74, 2.4800000000000004)","(21.0, 55.0, 49.083333333333336)","(21.0, 170.0, 110.4)","(14.0, 65.0, 47.333333333333336)"
09-01-2023 11:41:14.451636,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 11.233333333333333)","(2.15, 2.74, 2.345217391304348)","(21.0, 55.0, 49.083333333333336)","(21.0, 170.0, 110.4)","(14.0, 65.0, 57.93333333333333)"
09-01-2023 11:41:15.625468,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 180.0, 89.14285714285714)","(8.0, 18.5, 13.3)","(2.15, 2.7, 2.3400000000000003)","(21.0, 55.0, 65.75)","(21.0, 170.0, 110.4)","(14.0, 65.0, 52.6)"
09-01-2023 11:41:16.815509,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 180.0, 89.14285714285714)","(8.0, 19.0, 13.3)","(2.15, 2.7, 2.3400000000000003)","(21.0, 75.0, 44.727272727272734)","(21.0, 170.0, 110.4)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:18.032747,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 180.0, 89.14285714285714)","(8.0, 19.0, 13.3)","(2.15, 2.7, 2.3400000000000003)","(21.0, 75.0, 51.0625)","(21.0, 170.0, 110.4)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:19.207488,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 180.0, 89.14285714285714)","(8.0, 19.0, 13.3)","(2.15, 2.7, 2.3400000000000003)","(21.0, 70.0, 51.0625)","(21.0, 170.0, 110.4)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:20.398244,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 180.0, 89.14285714285714)","(8.0, 19.0, 13.3)","(2.15, 2.7, 2.3400000000000003)","(21.0, 70.0, 51.0625)","(21.0, 170.0, 110.4)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:21.574809,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 180.0, 89.14285714285714)","(8.0, 19.0, 13.3)","(2.15, 2.7, 2.3400000000000003)","(21.0, 70.0, 51.0625)","(21.0, 170.0, 110.4)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:22.776237,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 180.0, 89.14285714285714)","(8.0, 19.0, 13.3)","(2.15, 2.7, 2.3347826086956522)","(21.0, 70.0, 51.0625)","(21.0, 170.0, 110.4)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:23.901290,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 180.0, 89.14285714285714)","(8.0, 19.0, 13.3)","(2.15, 2.66, 2.3347826086956522)","(21.0, 70.0, 51.0625)","(21.0, 170.0, 73.125)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:25.022314,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 150.0, 117.75)","(8.0, 19.0, 13.3)","(2.15, 2.66, 2.3347826086956522)","(21.0, 70.0, 51.0625)","(21.0, 160.0, 73.125)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:26.171941,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 150.0, 117.75)","(8.0, 19.0, 13.3)","(2.15, 2.66, 2.3472)","(21.0, 70.0, 51.0625)","(21.0, 160.0, 73.125)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:27.297503,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 150.0, 117.75)","(8.0, 19.0, 13.3)","(2.15, 2.66, 2.413846153846154)","(21.0, 70.0, 51.0625)","(21.0, 160.0, 74.0)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:28.458292,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 150.0, 117.75)","(8.0, 19.0, 13.3)","(2.15, 2.64, 2.413846153846154)","(21.0, 70.0, 51.0625)","(21.0, 180.0, 74.0)","(14.0, 70.0, 59.76470588235294)"
09-01-2023 11:41:29.622814,"(3.0, 4.3, 3.221875)","(5.0, 8.0, 6.571428571428571)","(21.0, 150.0, 117.75)","(8.0, 19.0, 13.3)","(2.15, 2.64, 2.413846153846154)","(21.0, 70.0, 51.0625)","(21.0, 180.0, 111.85714285714286)","(14.0, 70.0, 50.833333333333336)"
09-01-2023 11:41:30.851621,"(2.9, 4.2, 3.3)","(5.5, 8.0, 6.571428571428571)","(26.0, 150.0, 117.75)","(8.5, 19.0, 11.7)","(2.15, 2.64, 2.413846153846154)","(21.0, 70.0, 51.0625)","(21.0, 180.0, 140.2)","(14.0, 70.0, 50.833333333333336)"
09-01-2023 11:41:32.047729,"(2.9, 4.2, 3.36)","(5.5, 8.0, 6.571428571428571)","(26.0, 150.0, 117.75)","(8.5, 19.5, 13.5)","(2.15, 2.64, 2.413846153846154)","(21.0, 70.0, 51.0625)","(21.0, 170.0, 140.2)","(14.0, 70.0, 50.833333333333336)"
09-01-2023 11:41:33.201820,"(2.9, 4.2, 3.36)","(5.5, 8.0, 6.571428571428571)","(26.0, 150.0, 107.33333333333333)","(8.5, 19.0, 13.5)","(2.15, 2.64, 2.413846153846154)","(21.0, 70.0, 65.75)","(21.0, 170.0, 140.2)","(14.0, 70.0, 50.833333333333336)"
09-01-2023 11:41:34.364579,"(2.9, 4.2, 3.36)","(5.5, 8.0, 6.571428571428571)","(26.0, 150.0, 107.33333333333333)","(8.5, 19.0, 13.5)","(2.15, 2.64, 2.2618181818181817)","(21.0, 75.0, 39.32142857142857)","(21.0, 170.0, 91.11764705882354)","(14.0, 70.0, 55.27439024390244)"
09-01-2023 11:41:35.602779,"(2.9, 4.2, 3.36)","(5.5, 8.0, 6.571428571428571)","(26.0, 150.0, 40.15384615384615)","(8.5, 19.0, 18.75625)","(2.15, 2.64, 2.4210526315789473)","(21.0, 75.0, 34.35294117647059)","(21.0, 170.0, 82.77777777777777)","(14.0, 70.0, 21.0)"
09-01-2023 11:41:36.789587,"(2.9, 4.2, 3.36)","(5.5, 8.0, 6.8)","(26.0, 140.0, 40.0)","(8.5, 19.5, 13.399999999999999)","(2.15, 2.64, 2.465)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 65.0, 50.6)"
09-01-2023 11:41:37.968647,"(2.9, 4.2, 3.36)","(5.5, 8.0, 6.8)","(26.0, 130.0, 40.0)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.58, 2.182857142857143)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 60.0, 50.6)"
09-01-2023 11:41:39.109611,"(2.9, 4.2, 3.466666666666667)","(5.5, 8.0, 6.8)","(26.0, 120.0, 35.06666666666666)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.56, 2.216923076923077)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 60.0, 50.6)"
09-01-2023 11:41:40.183073,"(2.9, 4.2, 3.957894736842105)","(5.5, 8.0, 6.8)","(26.0, 120.0, 34.25)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.54, 2.216923076923077)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 60.0, 50.6)"
09-01-2023 11:41:41.223056,"(2.9, 4.2, 3.5714285714285716)","(5.5, 8.0, 6.8)","(26.0, 120.0, 34.25)","(8.5, 19.5, 13.649999999999999)","(2.15, 2.54, 2.216923076923077)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 60.0, 46.6)"
09-01-2023 11:41:42.268052,"(2.9, 4.4, 4.241176470588236)","(5.5, 8.0, 6.8)","(26.0, 100.0, 53.2)","(8.5, 19.0, 13.399999999999999)","(2.15, 2.54, 2.216923076923077)","(21.0, 70.0, 37.535714285714285)","(21.0, 160.0, 82.77777777777777)","(14.0, 55.0, 42.6)"
