,Titanium Power,Constant Flight,Snippy Fox,Much Much Better,Niffler,Munitions,Pizarro,Noble Soldier,Van Giz
07-01-2023 16:37:44.662901,"(8.5, 10.5, 10.185714285714285)","(41.0, 80.0, 77.05882352941177)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.669014084507042)","(10.0, 11.0, 10.82089552238806)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.04054054054054)","(8.5, 14.0, 12.4)"
07-01-2023 16:37:45.719306,"(8.5, 10.5, 10.185714285714285)","(41.0, 80.0, 77.05882352941177)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.669014084507042)","(10.0, 11.0, 10.84)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.04054054054054)","(8.5, 14.0, 12.4)"
07-01-2023 16:37:46.742125,"(8.5, 10.5, 10.185714285714285)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.669014084507042)","(10.0, 11.0, 10.84)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.04054054054054)","(8.5, 14.0, 12.4)"
07-01-2023 16:37:47.874206,"(8.5, 10.0, 9.882352941176471)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.669014084507042)","(10.0, 11.0, 10.84)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.0)"
07-01-2023 16:37:49.035298,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.669014084507042)","(10.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.0)"
07-01-2023 16:37:50.153848,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.669014084507042)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.0)"
07-01-2023 16:37:51.344877,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.669014084507042)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.0)"
07-01-2023 16:37:52.597417,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.669014084507042)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.7)"
07-01-2023 16:37:53.777949,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.7)"
07-01-2023 16:37:54.942839,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.7)"
07-01-2023 16:37:56.272848,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.7)"
07-01-2023 16:37:57.454135,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.7)"
07-01-2023 16:37:58.639838,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32463768115942)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.7)"
07-01-2023 16:37:59.784289,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3237623762376236)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.7)"
07-01-2023 16:38:00.935062,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3237623762376236)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.7)"
07-01-2023 16:38:02.041935,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3236714975845407)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.785714285714285)"
07-01-2023 16:38:03.175227,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.08641975308642)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3235023041474654)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.785714285714285)"
07-01-2023 16:38:04.320720,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.323348017621145)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.785714285714285)"
07-01-2023 16:38:05.530078,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.323348017621145)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.785714285714285)"
07-01-2023 16:38:06.772736,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3233115468409586)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.785714285714285)"
07-01-2023 16:38:07.946871,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3232758620689653)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.785714285714285)"
07-01-2023 16:38:09.167652,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3232758620689653)","(9.0, 12.5, 12.014285714285714)","(8.5, 14.0, 13.785714285714285)"
07-01-2023 16:38:10.416247,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3232758620689653)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.785714285714285)"
07-01-2023 16:38:11.656765,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3232758620689653)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.785714285714285)"
07-01-2023 16:38:13.029684,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.854166666666666)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.343100303951368)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.8125)"
07-01-2023 16:38:14.341602,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.343100303951368)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.8125)"
07-01-2023 16:38:15.500941,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.574561403508772)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.343100303951368)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.8125)"
07-01-2023 16:38:16.694439,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3424050632911393)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.8125)"
07-01-2023 16:38:17.828531,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3248101265822783)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.8125)"
07-01-2023 16:38:19.033384,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.04109589041096)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3248101265822783)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.8125)"
07-01-2023 16:38:20.223810,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.272727272727273)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3248101265822783)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.8125)"
07-01-2023 16:38:21.496771,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.272727272727273)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3248101265822783)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.8125)"
07-01-2023 16:38:23.126072,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.272727272727273)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3248101265822783)","(9.0, 12.5, 11.923728813559322)","(8.5, 14.0, 13.25)"
07-01-2023 16:38:24.374895,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.272727272727273)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3248101265822783)","(9.0, 12.5, 11.923728813559322)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:25.633154,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.423076923076923)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3248101265822783)","(9.0, 12.5, 11.923728813559322)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:26.816447,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.423076923076923)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.3248101265822783)","(9.0, 12.5, 11.923728813559322)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:28.065419,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.423076923076923)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.36, 2.32987012987013)","(9.0, 12.5, 11.923728813559322)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:29.209043,"(8.5, 10.0, 9.9)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.423076923076923)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.34, 2.335833333333333)","(9.0, 12.5, 11.923728813559322)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:30.274033,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.423076923076923)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.211267605633804)","(2.1, 2.34, 2.331176470588235)","(9.0, 12.5, 11.923728813559322)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:31.369984,"(8.5, 10.0, 9.84)","(41.0, 80.0, 77.22222222222223)","(9.0, 12.5, 12.423076923076923)","(11.0, 15.0, 14.6328125)","(9.0, 11.0, 10.864285714285714)","(16.0, 19.5, 18.666666666666668)","(2.1, 2.34, 2.331176470588235)","(9.0, 12.5, 12.425925925925926)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:32.540077,"(8.5, 10.0, 9.84)","(41.0, 80.0, 72.85714285714286)","(9.0, 13.0, 12.9)","(11.0, 15.0, 15.368421052631579)","(9.0, 11.0, 10.547619047619047)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3297435897435896)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:33.766676,"(8.5, 10.0, 9.84)","(41.0, 80.0, 72.85714285714286)","(9.0, 13.0, 12.9)","(11.0, 15.5, 15.368421052631579)","(9.0, 11.0, 10.547619047619047)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 12.5, 12.425925925925926)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:35.038414,"(8.5, 10.0, 9.84)","(41.0, 80.0, 72.85714285714286)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.681818181818182)","(9.0, 11.0, 10.577777777777778)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 12.5, 12.425925925925926)","(9.0, 14.0, 13.25)"
07-01-2023 16:38:36.240233,"(8.5, 10.0, 9.68)","(41.0, 80.0, 78.07692307692308)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.681818181818182)","(9.0, 11.0, 10.577777777777778)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 12.5, 12.425925925925926)","(9.0, 14.0, 13.5)"
07-01-2023 16:38:37.488521,"(8.5, 10.0, 9.68695652173913)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.577777777777778)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 13.0, 12.416666666666666)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:38.684192,"(8.5, 10.0, 9.68695652173913)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 13.0, 12.425925925925926)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:40.017184,"(8.5, 10.0, 9.68695652173913)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:41.321182,"(8.5, 10.0, 9.68695652173913)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:42.640797,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:43.871119,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:44.951346,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.34, 2.3286363636363636)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:46.026657,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.32, 2.319038817005545)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:47.234365,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.32, 2.3183600713012478)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:48.491429,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.32, 2.3183600713012478)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:49.682748,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.32, 2.3180385288966723)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:50.925929,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.32, 2.318525179856115)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6)"
07-01-2023 16:38:52.179842,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.32, 2.3280794701986753)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.6875)"
07-01-2023 16:38:53.437283,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.698924731182796)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.166666666666666)"
07-01-2023 16:38:54.644970,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.166666666666666)"
07-01-2023 16:38:55.830601,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.166666666666666)"
07-01-2023 16:38:57.034016,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 12.61111111111111)"
07-01-2023 16:38:58.238435,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 12.61111111111111)"
07-01-2023 16:38:59.814665,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 12.61111111111111)"
07-01-2023 16:39:01.281721,"(8.5, 10.0, 9.66060606060606)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.0)"
07-01-2023 16:39:03.276858,"(8.5, 10.0, 9.705263157894736)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.0)"
07-01-2023 16:39:05.506555,"(8.5, 10.0, 9.645454545454545)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.0)"
07-01-2023 16:39:06.998791,"(8.5, 10.0, 9.645454545454545)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.328442906574394)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.0)"
07-01-2023 16:39:08.402309,"(8.5, 10.0, 9.645454545454545)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.3321951219512194)","(9.0, 12.5, 12.435483870967742)","(9.0, 14.0, 13.0)"
07-01-2023 16:39:09.779397,"(8.5, 10.0, 9.645454545454545)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.666666666666668)","(2.1, 2.36, 2.3321951219512194)","(9.0, 12.5, 12.25)","(9.0, 14.0, 13.0)"
07-01-2023 16:39:11.030284,"(8.5, 10.0, 9.645454545454545)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.5)","(2.1, 2.36, 2.339230769230769)","(9.0, 13.0, 12.25)","(9.0, 14.0, 13.0)"
07-01-2023 16:39:12.292418,"(8.5, 10.0, 9.645454545454545)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.5)","(2.1, 2.34, 2.339230769230769)","(9.0, 13.0, 12.25)","(9.0, 14.0, 13.375)"
07-01-2023 16:39:13.473834,"(8.5, 10.0, 9.645454545454545)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.595744680851064)","(16.0, 19.0, 18.5)","(2.1, 2.34, 2.339230769230769)","(9.0, 13.0, 12.25)","(9.0, 14.0, 13.375)"
07-01-2023 16:39:14.887774,"(8.5, 10.0, 9.657142857142857)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.604166666666666)","(16.0, 19.0, 18.5)","(2.1, 2.34, 2.339230769230769)","(9.0, 13.0, 12.25)","(9.0, 14.0, 13.375)"
07-01-2023 16:39:16.189570,"(8.5, 10.0, 9.657142857142857)","(41.0, 80.0, 78.125)","(9.0, 13.0, 12.9)","(11.0, 16.0, 15.72)","(9.0, 11.0, 10.604166666666666)","(16.0, 19.0, 18.5)","(2.1, 2.34, 2.339230769230769)","(9.0, 13.0, 12.25)","(9.0, 14.0, 13.375)"
