,Kingscroft,Elegantly Wasted,Craigs Cruisin,Borneo Brave,Diesel Flyer,Black Elegance,Lornas Creek
11-01-2023 14:09:06.351952,"(2.1, 2.54, 2.537333333333333)","(41.0, 100.0, 95.0)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.77, 1.7578260869565216)","(31.0, 85.0, 67.85714285714286)","(91.0, 390.0, 317.27272727272725)","(81.0, 290.0, 276.0)"
11-01-2023 14:09:07.593349,"(2.1, 2.54, 2.53125)","(41.0, 100.0, 65.15625)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.76, 1.7585714285714287)","(31.0, 85.0, 71.66666666666667)","(91.0, 390.0, 323.3333333333333)","(81.0, 420.0, 364.61538461538464)"
11-01-2023 14:09:08.835533,"(2.1, 2.56, 2.5436363636363635)","(41.0, 75.0, 55.8955223880597)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.77, 1.7657142857142858)","(31.0, 85.0, 71.66666666666667)","(91.0, 390.0, 323.3333333333333)","(81.0, 420.0, 364.61538461538464)"
11-01-2023 14:09:09.993554,"(2.1, 2.58, 2.5521052631578947)","(41.0, 75.0, 55.8955223880597)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.77, 1.7524)","(31.0, 85.0, 75.4)","(91.0, 390.0, 332.85714285714283)","(81.0, 420.0, 375.0)"
11-01-2023 14:09:11.186556,"(2.1, 2.58, 2.5606666666666666)","(41.0, 75.0, 72.0)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.76, 1.7567567567567568)","(31.0, 85.0, 71.66666666666667)","(91.0, 390.0, 339.09090909090907)","(81.0, 420.0, 375.0)"
11-01-2023 14:09:12.355890,"(2.1, 2.6, 2.5904761904761906)","(41.0, 55.0, 50.50359712230216)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.76, 1.7545454545454546)","(31.0, 85.0, 74.47368421052632)","(91.0, 390.0, 327.77777777777777)","(81.0, 420.0, 364.61538461538464)"
11-01-2023 14:09:13.466353,"(2.1, 2.6, 2.586666666666667)","(41.0, 55.0, 50.65217391304348)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.76, 1.7583333333333333)","(31.0, 85.0, 68.33333333333333)","(91.0, 390.0, 327.77777777777777)","(81.0, 420.0, 364.61538461538464)"
11-01-2023 14:09:14.857817,"(2.1, 2.6, 2.5876923076923077)","(41.0, 70.0, 55.66666666666667)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.76, 1.7409677419354839)","(31.0, 85.0, 73.23529411764706)","(91.0, 390.0, 320.0)","(81.0, 420.0, 364.61538461538464)"
11-01-2023 14:09:16.124032,"(2.1, 2.62, 2.608)","(41.0, 65.0, 55.66666666666667)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.75, 1.7413888888888889)","(31.0, 85.0, 74.47368421052632)","(91.0, 390.0, 339.09090909090907)","(81.0, 420.0, 342.8571428571429)"
11-01-2023 14:09:17.441496,"(2.1, 2.64, 2.6237500000000002)","(41.0, 60.0, 47.07692307692308)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.75, 1.7376923076923076)","(31.0, 85.0, 74.47368421052632)","(91.0, 390.0, 339.09090909090907)","(81.0, 420.0, 342.8571428571429)"
11-01-2023 14:09:18.816433,"(2.1, 2.64, 2.629818181818182)","(41.0, 60.0, 47.07692307692308)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.75, 1.736741573033708)","(31.0, 85.0, 74.47368421052632)","(101.0, 390.0, 320.0)","(81.0, 420.0, 342.8571428571429)"
11-01-2023 14:09:20.034936,"(2.1, 2.64, 2.629818181818182)","(41.0, 60.0, 47.07692307692308)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.75, 1.7378160919540229)","(31.0, 85.0, 68.33333333333333)","(101.0, 390.0, 320.0)","(81.0, 420.0, 334.7368421052631)"
11-01-2023 14:09:21.261594,"(2.1, 2.64, 2.626415094339623)","(41.0, 55.0, 47.285714285714285)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.75, 1.7413333333333334)","(31.0, 85.0, 68.33333333333333)","(101.0, 390.0, 324.11764705882354)","(81.0, 420.0, 334.7368421052631)"
11-01-2023 14:09:22.431047,"(2.1, 2.64, 2.624)","(41.0, 55.0, 46.75)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.75, 1.736)","(31.0, 85.0, 71.15384615384616)","(91.0, 390.0, 331.0526315789474)","(81.0, 420.0, 324.70588235294116)"
11-01-2023 14:09:23.611743,"(2.1, 2.64, 2.6284615384615386)","(41.0, 55.0, 46.75)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.75, 1.736)","(31.0, 85.0, 70.0)","(91.0, 390.0, 327.77777777777777)","(81.0, 420.0, 304.2857142857143)"
11-01-2023 14:09:24.907421,"(2.1, 2.64, 2.626122448979592)","(41.0, 55.0, 46.75)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.75, 1.748888888888889)","(31.0, 85.0, 67.96296296296296)","(101.0, 390.0, 313.8095238095238)","(81.0, 420.0, 272.72727272727275)"
11-01-2023 14:09:26.088843,"(2.1, 2.64, 2.626666666666667)","(41.0, 55.0, 46.75)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.75, 1.753611111111111)","(31.0, 85.0, 70.51724137931035)","(101.0, 390.0, 310.0)","(81.0, 420.0, 311.0526315789474)"
11-01-2023 14:09:27.323799,"(2.1, 2.62, 2.607)","(41.0, 55.0, 46.75)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.76, 1.7638461538461538)","(31.0, 85.0, 71.4)","(101.0, 390.0, 310.0)","(81.0, 420.0, 272.1428571428571)"
11-01-2023 14:09:28.476179,"(2.1, 2.58, 2.576923076923077)","(41.0, 55.0, 46.75)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.77, 1.7645945945945947)","(31.0, 85.0, 72.4074074074074)","(101.0, 390.0, 313.8095238095238)","(81.0, 420.0, 222.0)"
11-01-2023 14:09:29.584269,"(2.1, 2.6, 2.5805714285714285)","(41.0, 55.0, 46.75)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.77, 1.77375)","(31.0, 85.0, 72.5)","(101.0, 390.0, 313.8095238095238)","(81.0, 420.0, 222.0)"
11-01-2023 14:09:30.680074,"(2.1, 2.54, 2.535)","(41.0, 55.0, 46.75)","(81.0, 190.0, 174.7826086956522)","(1.5, 1.78, 1.7739130434782608)","(31.0, 85.0, 71.08695652173913)","(101.0, 390.0, 317.27272727272725)","(81.0, 420.0, 222.0)"
11-01-2023 14:09:31.784967,"(2.1, 2.54, 2.5364705882352943)","(41.0, 55.0, 46.75)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.78, 1.7794285714285714)","(31.0, 85.0, 67.6086956521739)","(101.0, 390.0, 324.11764705882354)","(81.0, 420.0, 221.0)"
11-01-2023 14:09:32.900850,"(2.1, 2.54, 2.528888888888889)","(41.0, 55.0, 51.333333333333336)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.78, 1.7792000000000001)","(31.0, 85.0, 64.54545454545455)","(101.0, 390.0, 324.11764705882354)","(81.0, 410.0, 221.0)"
11-01-2023 14:09:34.108635,"(2.1, 2.54, 2.5291525423728816)","(41.0, 55.0, 48.583333333333336)","(81.0, 190.0, 171.57894736842104)","(1.5, 1.78, 1.7792000000000001)","(31.0, 85.0, 67.0)","(101.0, 390.0, 320.0)","(91.0, 410.0, 221.0)"
11-01-2023 14:09:35.324822,"(2.1, 2.54, 2.5274074074074075)","(41.0, 55.0, 48.77777777777778)","(81.0, 190.0, 182.10526315789474)","(1.5, 1.78, 1.7632258064516129)","(31.0, 85.0, 70.0)","(101.0, 390.0, 331.0526315789474)","(91.0, 410.0, 221.0)"
11-01-2023 14:09:36.683931,"(2.1, 2.58, 2.5608333333333335)","(41.0, 55.0, 49.166666666666664)","(81.0, 190.0, 182.10526315789474)","(1.5, 1.77, 1.7633333333333334)","(31.0, 85.0, 69.48275862068965)","(101.0, 390.0, 331.0526315789474)","(91.0, 410.0, 246.0)"
11-01-2023 14:09:37.942021,"(2.1, 2.56, 2.558181818181818)","(41.0, 55.0, 47.5)","(81.0, 190.0, 182.10526315789474)","(1.5, 1.77, 1.7642028985507245)","(31.0, 85.0, 69.48275862068965)","(101.0, 390.0, 331.0526315789474)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:39.246056,"(2.1, 2.56, 2.557692307692308)","(41.0, 55.0, 47.285714285714285)","(81.0, 190.0, 180.625)","(1.5, 1.77, 1.7985714285714287)","(31.0, 85.0, 66.25)","(101.0, 390.0, 353.0769230769231)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:40.443972,"(2.1, 2.54, 2.5354285714285716)","(41.0, 55.0, 47.0)","(81.0, 190.0, 180.625)","(1.5, 1.8, 1.7993212669683258)","(31.0, 85.0, 66.25)","(101.0, 390.0, 353.0769230769231)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:41.550581,"(2.1, 2.54, 2.5277966101694918)","(41.0, 50.0, 47.0)","(81.0, 190.0, 180.625)","(1.5, 1.8, 1.7978260869565217)","(31.0, 85.0, 65.43478260869566)","(101.0, 390.0, 336.6666666666667)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:42.716375,"(2.1, 2.52, 2.500714285714286)","(41.0, 55.0, 49.0)","(81.0, 190.0, 182.10526315789474)","(1.5, 1.81, 1.8001492537313433)","(31.0, 85.0, 64.54545454545455)","(101.0, 390.0, 350.0)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:43.876600,"(2.1, 2.52, 2.496923076923077)","(31.0, 60.0, 47.55555555555556)","(81.0, 190.0, 182.10526315789474)","(1.5, 1.81, 1.8001492537313433)","(31.0, 85.0, 64.13043478260869)","(101.0, 390.0, 353.0769230769231)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:44.969495,"(2.1, 2.52, 2.498723404255319)","(31.0, 60.0, 50.5)","(81.0, 190.0, 176.66666666666666)","(1.5, 1.81, 1.7997841726618706)","(31.0, 85.0, 60.434782608695656)","(101.0, 390.0, 346.3636363636364)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:46.070009,"(2.1, 2.52, 2.4922033898305083)","(31.0, 55.0, 50.5)","(81.0, 190.0, 175.0)","(1.5, 1.81, 1.8005426356589147)","(31.0, 80.0, 60.434782608695656)","(101.0, 390.0, 342.0)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:47.269819,"(2.1, 2.52, 2.4843478260869567)","(31.0, 55.0, 48.0)","(81.0, 190.0, 175.0)","(1.5, 1.81, 1.8061146496815288)","(31.0, 80.0, 63.333333333333336)","(101.0, 390.0, 342.0)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:48.354494,"(2.1, 2.52, 2.4843478260869567)","(31.0, 50.0, 48.0)","(81.0, 190.0, 180.0)","(1.5, 1.81, 1.8072000000000001)","(31.0, 75.0, 66.25)","(101.0, 390.0, 353.0769230769231)","(91.0, 430.0, 225.55555555555554)"
11-01-2023 14:09:49.397484,"(2.1, 2.5, 2.4955555555555557)","(31.0, 50.0, 48.0)","(81.0, 190.0, 180.0)","(1.5, 1.82, 1.8072000000000001)","(31.0, 75.0, 66.25)","(101.0, 390.0, 353.0769230769231)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:09:50.490212,"(2.1, 2.5, 2.4833333333333334)","(31.0, 50.0, 48.42424242424242)","(81.0, 190.0, 180.0)","(1.5, 1.82, 1.8068767908309455)","(31.0, 75.0, 66.25)","(101.0, 390.0, 350.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:09:51.598570,"(2.1, 2.58, 2.4827624309392267)","(31.0, 50.0, 47.86046511627907)","(81.0, 190.0, 180.0)","(1.5, 1.82, 1.7914285714285714)","(31.0, 75.0, 63.333333333333336)","(101.0, 390.0, 342.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:09:52.670270,"(2.1, 2.56, 2.5294915254237287)","(31.0, 50.0, 47.48148148148148)","(81.0, 190.0, 175.0)","(1.5, 1.8, 1.7911363636363637)","(31.0, 75.0, 64.0909090909091)","(101.0, 390.0, 342.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:09:53.740541,"(2.1, 2.56, 2.5372151898734177)","(31.0, 50.0, 47.333333333333336)","(81.0, 190.0, 168.57142857142858)","(1.5, 1.8, 1.8025352112676056)","(31.0, 75.0, 67.0)","(101.0, 390.0, 342.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:09:55.071653,"(2.1, 2.52, 2.5014018691588786)","(31.0, 50.0, 47.0)","(81.0, 190.0, 171.53846153846155)","(1.5, 1.81, 1.8077464788732396)","(31.0, 75.0, 62.027027027027025)","(101.0, 390.0, 320.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:09:56.386890,"(2.1, 2.52, 2.490948905109489)","(31.0, 50.0, 47.0)","(81.0, 190.0, 171.53846153846155)","(1.5, 1.81, 1.8061486486486487)","(31.0, 75.0, 62.027027027027025)","(101.0, 390.0, 320.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:09:57.633062,"(2.1, 2.52, 2.4865546218487395)","(31.0, 50.0, 47.0)","(81.0, 190.0, 171.53846153846155)","(1.5, 1.82, 1.8060350877192983)","(31.0, 75.0, 63.648648648648646)","(101.0, 390.0, 324.11764705882354)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:09:58.913475,"(2.1, 2.5, 2.495873015873016)","(31.0, 50.0, 46.77777777777778)","(81.0, 190.0, 171.53846153846155)","(1.5, 1.82, 1.8060992907801419)","(31.0, 75.0, 61.666666666666664)","(101.0, 390.0, 310.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:10:00.161941,"(2.1, 2.5, 2.496578947368421)","(31.0, 50.0, 46.75675675675676)","(81.0, 190.0, 166.0)","(1.5, 1.82, 1.8072452830188679)","(31.0, 75.0, 61.666666666666664)","(101.0, 390.0, 310.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:10:01.363275,"(2.1, 2.52, 2.4895752895752894)","(31.0, 48.0, 47.55555555555556)","(81.0, 190.0, 171.53846153846155)","(1.5, 1.82, 1.8116931216931218)","(31.0, 75.0, 62.64705882352941)","(101.0, 390.0, 320.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:10:02.829070,"(2.1, 2.5, 2.479433962264151)","(31.0, 50.0, 48.8)","(81.0, 190.0, 171.53846153846155)","(1.5, 1.82, 1.810977011494253)","(31.0, 75.0, 58.46153846153846)","(101.0, 390.0, 324.11764705882354)","(91.0, 430.0, 232.85714285714286)"
11-01-2023 14:10:04.188257,"(2.1, 2.48, 2.479433962264151)","(31.0, 50.0, 48.8)","(81.0, 190.0, 171.53846153846155)","(1.5, 1.82, 1.8110371318822023)","(31.0, 75.0, 58.529411764705884)","(101.0, 390.0, 303.84615384615387)","(91.0, 430.0, 223.0)"
11-01-2023 14:10:05.398329,"(2.1, 2.5, 2.4916190476190474)","(31.0, 65.0, 63.583333333333336)","(81.0, 190.0, 166.0)","(1.5, 1.82, 1.8052517985611511)","(31.0, 75.0, 57.12765957446808)","(101.0, 390.0, 288.1818181818182)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:10:06.721043,"(2.1, 2.52, 2.4917543859649123)","(31.0, 65.0, 63.583333333333336)","(81.0, 190.0, 166.0)","(1.5, 1.81, 1.8032467532467533)","(31.0, 75.0, 55.888888888888886)","(101.0, 390.0, 296.6666666666667)","(91.0, 430.0, 232.85714285714286)"
11-01-2023 14:10:07.934783,"(2.1, 2.52, 2.491858407079646)","(31.0, 65.0, 63.583333333333336)","(81.0, 190.0, 166.0)","(1.5, 1.81, 1.802439024390244)","(31.0, 75.0, 57.44897959183673)","(101.0, 390.0, 320.0)","(91.0, 430.0, 220.9090909090909)"
11-01-2023 14:10:09.138856,"(2.1, 2.52, 2.4875510204081634)","(31.0, 65.0, 62.875)","(81.0, 190.0, 176.66666666666666)","(1.5, 1.81, 1.8015068493150685)","(31.0, 75.0, 57.5)","(101.0, 390.0, 346.3636363636364)","(91.0, 430.0, 223.0)"
11-01-2023 14:10:10.534718,"(2.1, 2.52, 2.4877486910994766)","(31.0, 65.0, 62.57142857142857)","(81.0, 190.0, 180.76923076923077)","(1.5, 1.81, 1.8016778523489934)","(31.0, 75.0, 58.529411764705884)","(101.0, 390.0, 346.3636363636364)","(91.0, 430.0, 223.0)"
11-01-2023 14:10:11.882820,"(2.1, 2.52, 2.4879144385026737)","(31.0, 65.0, 62.16666666666667)","(81.0, 190.0, 178.0)","(1.5, 1.81, 1.8027388535031847)","(31.0, 75.0, 59.44444444444444)","(101.0, 390.0, 342.0)","(91.0, 430.0, 223.0)"
11-01-2023 14:10:13.112234,"(2.1, 2.52, 2.4896969696969697)","(31.0, 65.0, 53.666666666666664)","(81.0, 190.0, 178.0)","(1.5, 1.81, 1.7924418604651162)","(31.0, 75.0, 56.73913043478261)","(101.0, 390.0, 326.0)","(91.0, 430.0, 310.0)"
11-01-2023 14:10:14.486661,"(2.1, 2.52, 2.501573033707865)","(31.0, 65.0, 57.037974683544306)","(81.0, 190.0, 180.76923076923077)","(1.5, 1.8, 1.7876241134751774)","(31.0, 75.0, 58.84615384615385)","(101.0, 390.0, 336.6666666666667)","(91.0, 420.0, 310.0)"
11-01-2023 14:10:15.652999,"(2.1, 2.52, 2.5184466019417475)","(31.0, 65.0, 56.36507936507937)","(81.0, 190.0, 180.76923076923077)","(1.5, 1.79, 1.7485057471264367)","(31.0, 75.0, 58.529411764705884)","(101.0, 390.0, 340.7692307692308)","(91.0, 420.0, 310.0)"
11-01-2023 14:10:17.142753,"(2.1, 2.6, 2.58)","(31.0, 65.0, 56.36507936507937)","(81.0, 190.0, 180.76923076923077)","(1.5, 1.75, 1.7532075471698114)","(31.0, 75.0, 58.2)","(101.0, 390.0, 340.7692307692308)","(91.0, 420.0, 310.0)"
11-01-2023 14:10:18.402103,"(2.1, 2.58, 2.5752)","(31.0, 65.0, 56.36507936507937)","(81.0, 190.0, 178.0)","(1.5, 1.76, 1.7695744680851064)","(31.0, 75.0, 53.125)","(101.0, 390.0, 326.0)","(91.0, 420.0, 310.0)"
11-01-2023 14:10:19.533028,"(2.1, 2.56, 2.5568115942028986)","(31.0, 65.0, 56.225806451612904)","(81.0, 190.0, 179.0909090909091)","(1.5, 1.77, 1.7567368421052632)","(31.0, 75.0, 55.90909090909091)","(101.0, 390.0, 331.8181818181818)","(91.0, 420.0, 310.0)"
11-01-2023 14:10:20.778418,"(2.1, 2.58, 2.5629931972789115)","(31.0, 65.0, 52.30769230769231)","(81.0, 190.0, 181.42857142857142)","(1.5, 1.76, 1.764709677419355)","(31.0, 75.0, 59.72727272727273)","(101.0, 390.0, 270.0)","(91.0, 420.0, 310.0)"
11-01-2023 14:10:21.791760,"(2.1, 2.58, 2.550760233918129)","(31.0, 65.0, 56.75)","(81.0, 190.0, 181.42857142857142)","(1.5, 1.77, 1.764709677419355)","(31.0, 75.0, 64.7872340425532)","(101.0, 390.0, 294.0)","(91.0, 420.0, 306.1538461538462)"
11-01-2023 14:10:22.942736,"(2.1, 2.6, 2.5665671641791046)","(31.0, 65.0, 57.5)","(81.0, 190.0, 180.0)","(1.5, 1.76, 1.752857142857143)","(31.0, 75.0, 64.7872340425532)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 306.1538461538462)"
11-01-2023 14:10:24.069269,"(2.1, 2.6, 2.5696901408450703)","(31.0, 70.0, 55.51724137931034)","(81.0, 190.0, 180.0)","(1.5, 1.76, 1.752857142857143)","(31.0, 75.0, 64.7872340425532)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 306.1538461538462)"
11-01-2023 14:10:25.114536,"(2.1, 2.6, 2.5808540925266903)","(31.0, 70.0, 55.51724137931034)","(81.0, 190.0, 180.0)","(1.5, 1.76, 1.7536)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 306.1538461538462)"
11-01-2023 14:10:26.186960,"(2.1, 2.58, 2.57376)","(31.0, 70.0, 68.22368421052632)","(81.0, 350.0, 195.71428571428572)","(1.5, 1.75, 1.7465217391304348)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 306.1538461538462)"
11-01-2023 14:10:27.523144,"(2.1, 2.58, 2.574)","(31.0, 70.0, 68.24675324675324)","(81.0, 350.0, 195.71428571428572)","(1.5, 1.76, 1.7516521739130435)","(31.0, 75.0, 65.0)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 329.375)"
11-01-2023 14:10:28.841392,"(2.1, 2.6, 2.585420054200542)","(31.0, 70.0, 58.42857142857143)","(81.0, 350.0, 195.71428571428572)","(1.5, 1.76, 1.7466666666666666)","(31.0, 75.0, 65.0)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 372.5)"
11-01-2023 14:10:30.128429,"(2.1, 2.6, 2.5870048309178744)","(31.0, 70.0, 62.63636363636363)","(81.0, 350.0, 195.71428571428572)","(1.5, 1.75, 1.7424074074074074)","(31.0, 75.0, 65.0)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 372.5)"
11-01-2023 14:10:31.931505,"(2.1, 2.6, 2.585842105263158)","(31.0, 70.0, 62.63636363636363)","(81.0, 350.0, 195.71428571428572)","(1.5, 1.77, 1.7592156862745099)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 353.33333333333337)"
11-01-2023 14:10:33.729047,"(2.1, 2.58, 2.565736434108527)","(31.0, 70.0, 64.33333333333333)","(81.0, 350.0, 195.71428571428572)","(1.5, 1.77, 1.7540776699029126)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 353.33333333333337)"
11-01-2023 14:10:35.122732,"(2.1, 2.58, 2.564888888888889)","(31.0, 65.0, 62.77777777777778)","(81.0, 350.0, 235.0)","(1.5, 1.77, 1.753265306122449)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 233.63636363636363)"
11-01-2023 14:10:36.330602,"(2.1, 2.58, 2.564888888888889)","(31.0, 65.0, 61.52173913043478)","(81.0, 300.0, 235.0)","(1.5, 1.77, 1.7536363636363637)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 286.0)"
11-01-2023 14:10:37.566115,"(2.1, 2.58, 2.564888888888889)","(31.0, 65.0, 60.55555555555556)","(81.0, 300.0, 235.0)","(1.5, 1.77, 1.7553521126760563)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 233.63636363636363)"
11-01-2023 14:10:38.845610,"(2.1, 2.58, 2.5625641025641026)","(31.0, 65.0, 60.55555555555556)","(81.0, 300.0, 235.0)","(1.5, 1.77, 1.754102564102564)","(31.0, 75.0, 64.30232558139535)","(101.0, 510.0, 264.54545454545456)","(91.0, 430.0, 233.63636363636363)"
11-01-2023 14:10:39.983398,"(2.1, 2.58, 2.5620000000000003)","(31.0, 65.0, 60.55555555555556)","(81.0, 300.0, 235.0)","(1.5, 1.76, 1.7543835616438357)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(81.0, 430.0, 233.63636363636363)"
11-01-2023 14:10:41.101199,"(2.1, 2.58, 2.5733333333333333)","(31.0, 65.0, 60.714285714285715)","(81.0, 300.0, 235.0)","(1.5, 1.77, 1.7543835616438357)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(81.0, 430.0, 233.63636363636363)"
11-01-2023 14:10:42.376616,"(2.1, 2.58, 2.5728301886792453)","(31.0, 65.0, 60.714285714285715)","(81.0, 300.0, 235.0)","(1.5, 1.77, 1.754)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(81.0, 430.0, 233.63636363636363)"
11-01-2023 14:10:43.427450,"(2.1, 2.6, 2.567927927927928)","(31.0, 65.0, 60.714285714285715)","(81.0, 300.0, 235.0)","(1.5, 1.76, 1.754)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(81.0, 430.0, 233.63636363636363)"
11-01-2023 14:10:44.586285,"(2.1, 2.6, 2.565962732919255)","(31.0, 65.0, 60.714285714285715)","(81.0, 300.0, 235.0)","(1.5, 1.76, 1.752781954887218)","(31.0, 75.0, 64.04761904761905)","(101.0, 510.0, 264.54545454545456)","(81.0, 430.0, 233.63636363636363)"
11-01-2023 14:10:45.699308,"(2.1, 2.6, 2.580358422939068)","(31.0, 65.0, 60.714285714285715)","(81.0, 300.0, 213.33333333333334)","(1.5, 1.76, 1.752781954887218)","(31.0, 75.0, 65.27027027027027)","(101.0, 510.0, 264.44444444444446)","(81.0, 430.0, 305.38461538461536)"
11-01-2023 14:10:46.765870,"(2.1, 2.6, 2.571521739130435)","(31.0, 65.0, 62.30769230769231)","(81.0, 340.0, 226.66666666666666)","(1.5, 1.76, 1.752781954887218)","(31.0, 75.0, 61.666666666666664)","(101.0, 460.0, 264.44444444444446)","(81.0, 330.0, 305.38461538461536)"
11-01-2023 14:10:47.912654,"(2.1, 2.6, 2.5721827411167513)","(31.0, 65.0, 61.5)","(81.0, 340.0, 310.0)","(1.5, 1.76, 1.74896)","(31.0, 75.0, 61.45161290322581)","(101.0, 460.0, 276.6666666666667)","(81.0, 330.0, 305.38461538461536)"
11-01-2023 14:10:49.100896,"(2.1, 2.6, 2.5721827411167513)","(31.0, 65.0, 61.5)","(81.0, 450.0, 310.0)","(1.5, 1.76, 1.7507692307692309)","(31.0, 75.0, 60.806451612903224)","(101.0, 460.0, 276.6666666666667)","(81.0, 330.0, 305.38461538461536)"
11-01-2023 14:10:50.327373,"(2.1, 2.6, 2.5721827411167513)","(31.0, 65.0, 60.625)","(81.0, 450.0, 310.0)","(1.5, 1.76, 1.7507692307692309)","(31.0, 75.0, 58.7037037037037)","(101.0, 460.0, 276.6666666666667)","(81.0, 330.0, 305.38461538461536)"
11-01-2023 14:10:51.695064,"(2.1, 2.6, 2.572919896640827)","(31.0, 65.0, 53.333333333333336)","(81.0, 450.0, 310.0)","(1.5, 1.76, 1.747027027027027)","(31.0, 75.0, 58.333333333333336)","(101.0, 460.0, 276.6666666666667)","(81.0, 330.0, 305.38461538461536)"
11-01-2023 14:10:53.008352,"(2.1, 2.6, 2.572919896640827)","(31.0, 65.0, 5024.5)","(81.0, 450.0, 9998.5)","(1.5, 1.76, 9998.5)","(31.0, 75.0, 9998.5)","(101.0, 460.0, 9998.5)","(81.0, 330.0, 9998.5)"
11-01-2023 14:10:54.126378,"(2.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(1.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 14:10:55.396832,"(2.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(1.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 14:10:56.872148,"(2.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(1.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 14:10:58.151384,"(2.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(1.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(81.0, 99998, 9998.5)"
