,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 10:49:39.840701,"(2.5, 3.1, 3.04)","(31.0, 480.0, 309.75)","(31.0, 570.0, 392.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 110.0, 33.6)","(16.0, 180.0, 112.91666666666666)","(7.5, 10.0, 8.95)","(14.0, 170.0, 123.0)","(2.15, 2.34, 2.305454545454545)","(21.0, 210.0, 86.66666666666666)"
16-12-2022 10:49:41.165888,"(2.5, 3.1, 3.0571428571428574)","(31.0, 480.0, 309.75)","(31.0, 570.0, 303.0)","(20.0, 980.0, 515.0)","(11.0, 110.0, 83.95454545454545)","(16.0, 180.0, 112.91666666666666)","(7.5, 10.0, 9.066666666666666)","(14.0, 170.0, 123.0)","(2.15, 2.34, 2.425)","(21.0, 210.0, 118.0)"
16-12-2022 10:49:42.569379,"(2.5, 3.1, 3.0571428571428574)","(31.0, 480.0, 309.75)","(31.0, 570.0, 392.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 110.0, 84.0909090909091)","(16.0, 180.0, 112.91666666666666)","(7.5, 10.0, 9.066666666666666)","(14.0, 170.0, 123.0)","(2.15, 2.46, 2.425)","(21.0, 210.0, 149.0)"
16-12-2022 10:49:43.976303,"(2.5, 3.1, 3.0571428571428574)","(31.0, 480.0, 139.5)","(31.0, 570.0, 392.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 110.0, 38.375)","(16.0, 180.0, 112.91666666666666)","(7.5, 10.0, 9.066666666666666)","(14.0, 170.0, 123.0)","(2.15, 2.46, 2.425)","(21.0, 210.0, 149.0)"
16-12-2022 10:49:45.418252,"(2.5, 3.1, 3.0571428571428574)","(31.0, 480.0, 286.2857142857143)","(31.0, 570.0, 216.66666666666666)","(20.0, 980.0, 515.0)","(11.0, 110.0, 38.375)","(16.0, 180.0, 112.91666666666666)","(7.5, 10.0, 9.066666666666666)","(14.0, 170.0, 76.66666666666666)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 157.71428571428572)"
16-12-2022 10:49:46.716994,"(2.5, 3.1, 3.0571428571428574)","(31.0, 480.0, 389.6)","(31.0, 570.0, 437.5)","(20.0, 980.0, 670.0)","(11.0, 110.0, 90.55555555555556)","(16.0, 180.0, 95.0)","(7.0, 10.0, 8.8)","(14.0, 170.0, 100.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 100.8)"
16-12-2022 10:49:48.037992,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 249.5)","(31.0, 570.0, 305.0)","(20.0, 980.0, 517.5)","(11.0, 100.0, 90.55555555555556)","(16.0, 170.0, 151.25)","(7.0, 9.8, 8.8)","(14.0, 170.0, 101.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:49:49.351844,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 382.0)","(31.0, 570.0, 306.0)","(20.0, 980.0, 517.5)","(11.0, 100.0, 90.55555555555556)","(16.0, 170.0, 151.375)","(7.0, 9.8, 8.8)","(14.0, 170.0, 101.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:49:50.620489,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 382.0)","(31.0, 570.0, 306.0)","(20.0, 980.0, 517.5)","(11.0, 100.0, 57.25)","(16.0, 170.0, 151.375)","(7.0, 9.8, 8.8)","(14.0, 170.0, 101.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:49:51.984792,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 382.0)","(31.0, 570.0, 306.0)","(20.0, 980.0, 517.5)","(11.0, 100.0, 57.25)","(16.0, 170.0, 151.375)","(7.0, 9.8, 8.8)","(14.0, 170.0, 101.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:49:53.273030,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 382.0)","(31.0, 570.0, 306.0)","(20.0, 980.0, 517.5)","(11.0, 100.0, 57.25)","(16.0, 170.0, 120.66666666666667)","(7.0, 9.8, 8.8)","(14.0, 170.0, 100.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:49:54.621193,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 382.0)","(31.0, 570.0, 306.0)","(20.0, 980.0, 517.5)","(11.0, 100.0, 90.55555555555556)","(16.0, 170.0, 151.5)","(7.0, 9.8, 8.8)","(14.0, 170.0, 100.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:49:55.999725,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 382.0)","(31.0, 570.0, 306.0)","(20.0, 980.0, 517.5)","(11.0, 100.0, 57.25)","(16.0, 170.0, 151.5)","(7.0, 9.8, 8.8)","(14.0, 170.0, 101.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:49:57.368823,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 382.0)","(31.0, 570.0, 306.0)","(20.0, 980.0, 517.5)","(11.0, 100.0, 57.25)","(16.0, 170.0, 151.5)","(7.0, 9.8, 8.8)","(14.0, 170.0, 101.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:49:58.745037,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 382.0)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 517.5)","(11.0, 100.0, 57.25)","(16.0, 170.0, 151.5)","(7.0, 9.8, 8.8)","(14.0, 170.0, 100.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:50:00.221178,"(2.5, 3.1, 3.0571428571428574)","(31.0, 470.0, 270.0)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 517.5)","(11.0, 100.0, 64.23076923076923)","(16.0, 170.0, 151.5)","(7.0, 9.8, 8.8)","(14.0, 170.0, 100.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:50:01.583250,"(2.5, 3.1, 3.0571428571428574)","(31.0, 450.0, 270.0)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 515.0)","(11.0, 95.0, 64.23076923076923)","(16.0, 170.0, 119.23076923076923)","(7.0, 9.8, 8.933333333333334)","(14.0, 170.0, 114.80000000000001)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 88.66666666666666)"
16-12-2022 10:50:02.953552,"(2.5, 3.1, 3.0571428571428574)","(31.0, 450.0, 133.5)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 606.4000000000001)","(11.0, 95.0, 27.916666666666664)","(16.0, 180.0, 108.63636363636364)","(7.0, 9.6, 8.85)","(14.0, 170.0, 124.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 88.66666666666666)"
16-12-2022 10:50:04.392582,"(2.5, 3.1, 3.0571428571428574)","(31.0, 450.0, 291.75)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 606.4000000000001)","(11.0, 95.0, 27.916666666666664)","(16.0, 180.0, 108.63636363636364)","(7.0, 9.6, 8.85)","(14.0, 170.0, 124.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 88.66666666666666)"
16-12-2022 10:50:06.050310,"(2.5, 3.1, 2.9307692307692306)","(31.0, 450.0, 291.75)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 514.0)","(11.0, 95.0, 64.23076923076923)","(16.0, 180.0, 133.25)","(7.0, 9.6, 8.85)","(14.0, 170.0, 124.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 88.66666666666666)"
16-12-2022 10:50:07.549246,"(2.5, 3.0, 2.9307692307692306)","(31.0, 450.0, 291.75)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 514.0)","(11.0, 95.0, 64.23076923076923)","(16.0, 170.0, 133.25)","(7.0, 9.6, 8.85)","(14.0, 170.0, 124.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 157.42857142857142)"
16-12-2022 10:50:08.996103,"(2.5, 3.0, 2.9307692307692306)","(31.0, 450.0, 134.25)","(31.0, 570.0, 219.33333333333334)","(20.0, 980.0, 515.0)","(11.0, 95.0, 62.08333333333333)","(16.0, 170.0, 133.25)","(7.0, 9.6, 8.85)","(14.0, 170.0, 124.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 157.42857142857142)"
16-12-2022 10:50:10.407129,"(2.5, 3.0, 2.9307692307692306)","(31.0, 450.0, 270.0)","(31.0, 570.0, 219.33333333333334)","(20.0, 980.0, 515.0)","(11.0, 95.0, 62.08333333333333)","(16.0, 170.0, 133.25)","(7.0, 9.6, 8.85)","(14.0, 170.0, 124.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 86.66666666666666)"
16-12-2022 10:50:11.793052,"(2.5, 2.98, 2.958181818181818)","(31.0, 450.0, 92.85714285714286)","(31.0, 570.0, 219.33333333333334)","(20.0, 980.0, 515.0)","(11.0, 95.0, 31.4)","(16.0, 170.0, 133.25)","(7.0, 9.6, 8.85)","(14.0, 170.0, 124.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 86.66666666666666)"
16-12-2022 10:50:13.244624,"(2.5, 2.98, 2.948)","(31.0, 140.0, 83.5)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 95.0, 66.27272727272728)","(16.0, 170.0, 133.25)","(7.0, 9.6, 8.85)","(14.0, 170.0, 124.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 157.42857142857142)"
16-12-2022 10:50:14.672952,"(2.5, 2.98, 2.95)","(31.0, 140.0, 92.0)","(31.0, 570.0, 359.6)","(20.0, 980.0, 515.0)","(11.0, 95.0, 66.27272727272728)","(16.0, 170.0, 133.25)","(7.0, 9.6, 8.85)","(14.0, 170.0, 124.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 157.42857142857142)"
16-12-2022 10:50:16.247371,"(2.5, 2.98, 2.95)","(31.0, 140.0, 92.0)","(31.0, 570.0, 359.6)","(20.0, 980.0, 515.0)","(11.0, 95.0, 71.25)","(16.0, 170.0, 82.4)","(7.0, 9.6, 8.85)","(14.0, 170.0, 88.4)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 100.2)"
16-12-2022 10:50:17.857481,"(2.5, 2.98, 2.944444444444444)","(31.0, 140.0, 205.0)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 517.5)","(11.0, 90.0, 71.625)","(16.0, 170.0, 107.85714285714286)","(7.0, 9.6, 9.0)","(14.0, 170.0, 103.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.0)"
16-12-2022 10:50:19.648954,"(2.5, 2.98, 2.944444444444444)","(31.0, 380.0, 205.0)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 517.5)","(11.0, 90.0, 80.875)","(16.0, 170.0, 82.4)","(7.0, 9.4, 9.0)","(14.0, 170.0, 103.0)","(2.15, 2.46, 2.433333333333333)","(21.0, 210.0, 132.0)"
16-12-2022 10:50:21.264370,"(2.5, 2.98, 2.944444444444444)","(31.0, 380.0, 205.0)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 517.5)","(11.0, 90.0, 71.625)","(17.0, 170.0, 97.0)","(6.5, 9.4, 9.0)","(14.0, 170.0, 103.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.0)"
16-12-2022 10:50:22.878407,"(2.5, 2.98, 2.944444444444444)","(31.0, 380.0, 205.0)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 517.5)","(11.0, 90.0, 57.599999999999994)","(17.0, 170.0, 97.0)","(6.5, 9.4, 9.0)","(14.0, 170.0, 103.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.0)"
16-12-2022 10:50:24.456451,"(2.5, 2.98, 2.944444444444444)","(31.0, 380.0, 205.0)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 517.5)","(11.0, 85.0, 42.1875)","(17.0, 170.0, 82.4)","(6.5, 9.4, 9.0)","(14.0, 170.0, 103.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.0)"
16-12-2022 10:50:25.965929,"(2.5, 2.98, 2.948)","(31.0, 380.0, 205.0)","(31.0, 570.0, 452.2222222222222)","(20.0, 980.0, 517.5)","(11.0, 85.0, 42.1875)","(17.0, 170.0, 82.4)","(6.5, 9.4, 9.0)","(14.0, 170.0, 103.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.0)"
16-12-2022 10:50:27.394990,"(2.5, 2.98, 2.948)","(31.0, 380.0, 205.0)","(31.0, 570.0, 452.2222222222222)","(20.0, 980.0, 517.5)","(11.0, 85.0, 42.1875)","(17.0, 170.0, 82.4)","(6.5, 9.4, 9.0)","(14.0, 170.0, 103.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.0)"
16-12-2022 10:50:28.811051,"(2.5, 2.98, 2.948)","(31.0, 380.0, 205.0)","(31.0, 570.0, 452.2222222222222)","(20.0, 980.0, 517.5)","(11.0, 85.0, 42.1875)","(17.0, 170.0, 82.4)","(6.5, 9.4, 9.0)","(14.0, 170.0, 103.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.0)"
16-12-2022 10:50:30.310951,"(2.5, 2.98, 2.948)","(31.0, 380.0, 205.0)","(31.0, 570.0, 452.2222222222222)","(20.0, 980.0, 517.5)","(11.0, 85.0, 42.1875)","(17.0, 170.0, 82.4)","(6.5, 9.4, 9.0)","(14.0, 170.0, 103.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 74.25)"
16-12-2022 10:50:31.809332,"(2.5, 2.98, 2.962222222222222)","(31.0, 380.0, 135.2)","(31.0, 570.0, 418.57142857142856)","(20.0, 980.0, 669.3333333333334)","(11.0, 85.0, 42.1875)","(17.0, 170.0, 72.0)","(6.5, 9.4, 8.85)","(14.0, 170.0, 76.66666666666666)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 87.33333333333334)"
16-12-2022 10:50:33.441508,"(2.5, 2.98, 2.962222222222222)","(31.0, 560.0, 295.0)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 515.0)","(11.0, 85.0, 56.66666666666667)","(17.0, 170.0, 72.0)","(6.5, 9.6, 8.85)","(14.0, 170.0, 113.19999999999999)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 87.33333333333334)"
16-12-2022 10:50:34.878267,"(2.5, 2.98, 2.962222222222222)","(31.0, 560.0, 376.3333333333333)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 515.0)","(11.0, 85.0, 51.5)","(17.0, 170.0, 72.0)","(6.5, 9.6, 8.85)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 157.71428571428572)"
16-12-2022 10:50:36.320782,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 201.33333333333334)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 515.0)","(11.0, 90.0, 46.57142857142857)","(17.0, 170.0, 72.0)","(6.5, 9.6, 8.85)","(14.0, 170.0, 74.66666666666666)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 163.75)"
16-12-2022 10:50:37.808536,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 201.33333333333334)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 515.0)","(11.0, 90.0, 64.66666666666666)","(17.0, 170.0, 128.28571428571428)","(6.5, 9.6, 8.85)","(14.0, 170.0, 129.42857142857142)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 148.66666666666669)"
16-12-2022 10:50:39.294943,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 201.33333333333334)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 515.0)","(11.0, 90.0, 97.42857142857143)","(17.0, 170.0, 128.28571428571428)","(6.5, 9.6, 8.799999999999999)","(14.0, 170.0, 129.42857142857142)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 157.71428571428572)"
16-12-2022 10:50:40.649359,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 201.33333333333334)","(31.0, 570.0, 358.79999999999995)","(20.0, 980.0, 515.0)","(11.0, 160.0, 97.42857142857143)","(17.0, 170.0, 121.66666666666667)","(6.5, 9.6, 8.799999999999999)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 157.71428571428572)"
16-12-2022 10:50:42.207247,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 376.0)","(31.0, 570.0, 219.33333333333334)","(20.0, 980.0, 515.0)","(11.0, 160.0, 97.42857142857143)","(17.0, 170.0, 128.28571428571428)","(6.5, 9.6, 8.799999999999999)","(14.0, 170.0, 129.42857142857142)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 157.71428571428572)"
16-12-2022 10:50:43.702847,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 201.33333333333334)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 160.0, 97.42857142857143)","(17.0, 170.0, 128.28571428571428)","(6.5, 9.6, 8.799999999999999)","(14.0, 170.0, 74.66666666666666)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 157.71428571428572)"
16-12-2022 10:50:45.253172,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 201.33333333333334)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 160.0, 122.8)","(17.0, 170.0, 128.28571428571428)","(6.5, 9.6, 8.799999999999999)","(14.0, 170.0, 99.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 157.71428571428572)"
16-12-2022 10:50:46.771618,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 237.4)","(31.0, 570.0, 308.0)","(20.0, 980.0, 670.0)","(11.0, 150.0, 45.875)","(17.0, 170.0, 61.25)","(6.5, 9.6, 9.0)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 100.8)"
16-12-2022 10:50:48.056090,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 237.4)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 105.9090909090909)","(17.0, 170.0, 61.25)","(6.5, 9.4, 9.0)","(14.0, 170.0, 110.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:50:49.432338,"(2.5, 2.98, 2.962222222222222)","(31.0, 550.0, 237.4)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 45.875)","(17.0, 170.0, 108.28571428571429)","(6.5, 9.4, 9.0)","(14.0, 170.0, 110.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:50:50.816324,"(2.5, 2.96, 2.942222222222222)","(31.0, 550.0, 237.4)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 45.875)","(17.0, 170.0, 108.28571428571429)","(6.5, 9.4, 9.0)","(14.0, 170.0, 110.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:50:52.118964,"(2.5, 2.98, 2.94)","(31.0, 550.0, 237.4)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 45.875)","(17.0, 170.0, 61.25)","(6.5, 9.4, 9.0)","(14.0, 170.0, 110.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 100.8)"
16-12-2022 10:50:53.441049,"(2.5, 2.94, 2.919)","(31.0, 550.0, 237.4)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 105.9090909090909)","(17.0, 170.0, 61.25)","(6.5, 9.4, 9.0)","(14.0, 170.0, 110.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:50:55.025614,"(2.5, 2.94, 2.9171428571428573)","(31.0, 550.0, 237.4)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 45.875)","(17.0, 170.0, 61.25)","(6.5, 9.4, 9.0)","(14.0, 170.0, 110.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:50:56.450815,"(2.5, 2.92, 2.9028571428571426)","(31.0, 550.0, 237.4)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 45.875)","(17.0, 170.0, 108.28571428571429)","(6.5, 9.4, 9.0)","(14.0, 170.0, 110.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:50:57.931081,"(2.5, 2.92, 2.9028571428571426)","(31.0, 550.0, 327.14285714285717)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 45.875)","(17.0, 170.0, 108.28571428571429)","(6.5, 9.4, 9.0)","(14.0, 170.0, 110.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 132.42857142857144)"
16-12-2022 10:50:59.631446,"(2.5, 2.92, 2.9028571428571426)","(31.0, 550.0, 327.14285714285717)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 45.875)","(17.0, 170.0, 83.0)","(6.5, 9.4, 8.714285714285714)","(14.0, 170.0, 110.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 75.0)"
16-12-2022 10:51:00.971863,"(2.5, 2.92, 2.9028571428571426)","(31.0, 550.0, 199.33333333333334)","(31.0, 570.0, 309.0)","(20.0, 980.0, 517.5)","(11.0, 140.0, 92.5625)","(17.0, 170.0, 128.85714285714286)","(6.5, 9.4, 8.733333333333333)","(14.0, 170.0, 123.33333333333333)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 86.66666666666666)"
16-12-2022 10:51:02.478409,"(2.5, 2.92, 2.9028571428571426)","(31.0, 550.0, 418.5)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 140.0, 105.63636363636364)","(17.0, 170.0, 74.66666666666666)","(6.5, 9.4, 8.899999999999999)","(14.0, 170.0, 74.66666666666666)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 90.0)"
16-12-2022 10:51:03.913125,"(2.5, 2.92, 2.904)","(31.0, 550.0, 199.33333333333334)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 140.0, 105.77272727272727)","(17.0, 170.0, 74.66666666666666)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 74.66666666666666)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 90.0)"
16-12-2022 10:51:05.328301,"(2.5, 2.92, 2.904)","(31.0, 550.0, 199.33333333333334)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 140.0, 76.75)","(17.0, 170.0, 74.66666666666666)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 129.42857142857142)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 90.0)"
16-12-2022 10:51:06.680290,"(2.5, 2.92, 2.904)","(31.0, 550.0, 374.0)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 515.0)","(11.0, 140.0, 76.75)","(17.0, 170.0, 74.66666666666666)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 90.0)"
16-12-2022 10:51:08.073669,"(2.5, 2.92, 2.904)","(31.0, 550.0, 374.0)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 356.0)","(11.0, 140.0, 105.63636363636364)","(17.0, 170.0, 122.66666666666667)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 150.66666666666669)"
16-12-2022 10:51:09.377440,"(2.5, 2.92, 2.904)","(31.0, 550.0, 287.0)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 356.0)","(11.0, 140.0, 105.63636363636364)","(17.0, 170.0, 122.66666666666667)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 150.66666666666669)"
16-12-2022 10:51:10.660070,"(2.5, 2.92, 2.904)","(31.0, 550.0, 287.5)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 356.0)","(11.0, 140.0, 76.75)","(17.0, 170.0, 74.66666666666666)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 90.0)"
16-12-2022 10:51:12.271044,"(2.5, 2.92, 2.915)","(31.0, 550.0, 400.28571428571433)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 356.0)","(11.0, 140.0, 76.75)","(17.0, 170.0, 74.66666666666666)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 90.0)"
16-12-2022 10:51:13.971398,"(2.5, 2.96, 2.92)","(31.0, 550.0, 399.71428571428567)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 356.0)","(11.0, 140.0, 76.75)","(17.0, 170.0, 74.66666666666666)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 90.0)"
16-12-2022 10:51:15.511693,"(2.5, 2.96, 2.92)","(31.0, 550.0, 399.42857142857144)","(31.0, 570.0, 394.6666666666667)","(20.0, 980.0, 356.0)","(11.0, 140.0, 105.63636363636364)","(17.0, 170.0, 122.66666666666667)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 123.0)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 150.66666666666669)"
16-12-2022 10:51:17.146216,"(2.5, 2.96, 2.92)","(31.0, 550.0, 353.125)","(31.0, 570.0, 308.0)","(20.0, 980.0, 605.5999999999999)","(11.0, 140.0, 117.22222222222223)","(17.0, 170.0, 110.0)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 110.85714285714286)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 104.4)"
16-12-2022 10:51:18.675239,"(2.5, 2.96, 2.92)","(31.0, 550.0, 156.25)","(31.0, 570.0, 361.20000000000005)","(20.0, 980.0, 605.5999999999999)","(11.0, 130.0, 72.25)","(17.0, 170.0, 64.25)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 110.85714285714286)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 104.4)"
16-12-2022 10:51:20.249663,"(2.5, 2.96, 2.92)","(31.0, 550.0, 353.125)","(31.0, 570.0, 361.20000000000005)","(20.0, 980.0, 513.0)","(11.0, 130.0, 72.25)","(17.0, 170.0, 64.25)","(6.5, 9.2, 8.899999999999999)","(14.0, 170.0, 110.85714285714286)","(2.1, 2.46, 2.433333333333333)","(21.0, 210.0, 123.0)"
