,Hello Tiger,Blue Blazer,Sante Fe Trail,Swift Choice,Dough To Go,Raining Vodka
10-01-2023 19:36:03.238397,"(4.8, 8.4, 7.76)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 5.933333333333334)","(4.6, 6.8, 5.75)","(7.5, 14.0, 12.266666666666667)","(4.2, 5.8, 5.6125)"
10-01-2023 19:36:04.320052,"(4.8, 8.4, 7.76)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 5.933333333333334)","(4.6, 6.8, 5.75)","(7.5, 14.0, 10.0)","(4.2, 5.8, 5.6125)"
10-01-2023 19:36:05.403350,"(4.8, 8.4, 7.76)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 5.933333333333334)","(4.6, 6.8, 5.75)","(7.5, 14.0, 10.0)","(4.2, 5.8, 5.6125)"
10-01-2023 19:36:06.605901,"(4.8, 8.8, 8.411111111111111)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 5.933333333333334)","(4.6, 6.8, 5.75)","(7.5, 14.0, 11.68)","(4.2, 5.8, 5.6125)"
10-01-2023 19:36:07.648250,"(4.8, 8.8, 8.411111111111111)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 5.933333333333334)","(4.6, 6.8, 5.75)","(7.5, 14.0, 11.68)","(4.2, 5.8, 5.6125)"
10-01-2023 19:36:08.762667,"(4.8, 8.8, 8.411111111111111)","(3.8, 6.0, 5.4875)","(4.8, 7.8, 5.933333333333334)","(4.6, 6.8, 5.75)","(7.5, 14.0, 11.68)","(4.2, 5.8, 5.45)"
10-01-2023 19:36:09.853147,"(4.8, 8.8, 8.411111111111111)","(3.8, 6.0, 5.707142857142857)","(4.8, 7.8, 6.8307692307692305)","(4.6, 6.8, 5.909090909090909)","(7.5, 14.0, 11.68)","(4.2, 5.8, 5.6)"
10-01-2023 19:36:10.911152,"(4.8, 8.8, 8.411111111111111)","(3.8, 6.0, 5.707142857142857)","(4.8, 7.6, 6.825)","(4.6, 6.6, 6.1875)","(7.5, 14.0, 10.685714285714285)","(4.2, 5.8, 5.04)"
10-01-2023 19:36:11.933891,"(4.8, 9.0, 8.588888888888889)","(3.8, 6.0, 5.707142857142857)","(4.8, 7.4, 6.825)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 10.685714285714285)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:12.899136,"(4.8, 9.0, 8.588888888888889)","(3.8, 6.0, 5.707142857142857)","(4.8, 7.4, 7.16)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.68)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:13.910332,"(4.8, 9.0, 8.280000000000001)","(3.8, 6.0, 5.75)","(4.8, 7.4, 7.16)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.68)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:14.828573,"(4.8, 9.0, 8.280000000000001)","(3.8, 6.0, 5.75)","(4.8, 7.4, 7.16)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.68)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:15.783855,"(4.8, 9.0, 8.280000000000001)","(3.8, 6.0, 5.728571428571429)","(4.8, 7.4, 7.16)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 10.685714285714285)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:16.822389,"(4.8, 9.0, 8.61111111111111)","(3.8, 6.0, 5.728571428571429)","(4.8, 7.4, 7.16)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.333333333333332)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:17.872235,"(4.8, 9.0, 8.815)","(3.8, 6.0, 5.525)","(4.8, 7.4, 7.16)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.333333333333332)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:18.909376,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.475)","(4.8, 7.4, 7.16)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.1)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:19.789068,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.772222222222222)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.1)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:20.783301,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.772222222222222)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 12.066666666666666)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:21.792572,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.772222222222222)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 12.066666666666666)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:22.741495,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.772222222222222)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 12.066666666666666)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:23.755943,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.772222222222222)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 12.066666666666666)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:24.761142,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.772222222222222)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 12.066666666666666)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:25.763611,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.772222222222222)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 12.066666666666666)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:26.722852,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.772222222222222)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 12.066666666666666)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:27.614880,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.772222222222222)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 12.066666666666666)","(4.2, 6.0, 5.04)"
10-01-2023 19:36:28.640166,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.414285714285715)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.142857142857142)","(4.2, 6.0, 4.8545454545454545)"
10-01-2023 19:36:29.676885,"(4.8, 9.0, 7.800000000000001)","(3.8, 5.9, 5.342857142857143)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.142857142857142)","(4.2, 6.0, 5.138461538461539)"
10-01-2023 19:36:30.732950,"(4.8, 9.0, 7.800000000000001)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.02)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.142857142857142)","(4.2, 6.0, 5.4)"
10-01-2023 19:36:31.890821,"(4.8, 8.4, 7.4)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.8999999999999995)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 10.685714285714285)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:33.127582,"(4.8, 8.4, 7.4)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 10.685714285714285)","(4.2, 5.9, 4.9)"
10-01-2023 19:36:34.237050,"(4.8, 8.4, 7.4)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.9, 5.672727272727273)"
10-01-2023 19:36:35.283588,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.8, 5.672727272727273)"
10-01-2023 19:36:36.397616,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.8, 5.672727272727273)"
10-01-2023 19:36:37.521296,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.8, 5.672727272727273)"
10-01-2023 19:36:38.624595,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.8, 5.672727272727273)"
10-01-2023 19:36:39.676601,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.8, 5.672727272727273)"
10-01-2023 19:36:40.611720,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.8, 5.763636363636364)"
10-01-2023 19:36:41.571767,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:42.654502,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:43.710840,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 11.2)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:44.792256,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 14.0, 12.48)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:45.849890,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.48)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:46.886700,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.08)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:47.860179,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 10.072727272727272)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:48.794644,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 10.072727272727272)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:49.755134,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 10.072727272727272)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:50.793091,"(4.8, 8.6, 6.04)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 10.072727272727272)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:51.876208,"(4.8, 8.4, 6.066666666666667)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 10.072727272727272)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:52.875065,"(4.8, 8.4, 5.9)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 10.072727272727272)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:53.803264,"(4.8, 8.4, 5.9)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 10.072727272727272)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:54.752259,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.449999999999999)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 11.2)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:55.781342,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.8, 6.35)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 11.5)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:56.813970,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.6, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 11.92)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:57.774345,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 12.588888888888889)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:58.757545,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.588888888888889)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:36:59.771288,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.9875)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:00.746504,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.9875)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:01.727853,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.9875)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:02.756512,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.9875)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:03.800519,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.9875)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:04.766519,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.9875)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:05.643459,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.9875)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:06.705383,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.9875)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:07.810874,"(4.8, 8.4, 5.945454545454545)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 12.55)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:08.875528,"(4.8, 8.8, 5.885714285714286)","(3.8, 5.8, 5.631818181818182)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 9.645454545454545)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:09.898193,"(4.8, 8.8, 5.885714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.5, 9.64)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:10.930585,"(4.8, 8.8, 6.057142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 13.0, 11.27)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:11.872183,"(4.8, 8.8, 6.82)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 12.5, 11.27)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:12.799410,"(4.8, 8.8, 6.057142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 12.5, 11.27)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:13.773479,"(4.8, 8.8, 6.94)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 12.5, 10.4)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:14.727976,"(4.8, 8.8, 6.228571428571429)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.94)","(4.6, 6.4, 6.1875)","(7.5, 12.5, 10.4)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:15.814082,"(4.8, 9.2, 8.466666666666665)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 12.5, 9.77)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:16.896170,"(4.8, 9.2, 8.285714285714285)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 12.5, 9.77)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:17.847287,"(4.8, 9.2, 8.533333333333333)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 12.5, 9.77)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:18.753501,"(4.8, 9.2, 8.533333333333333)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 12.5, 9.77)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:19.819891,"(4.8, 9.4, 7.218181818181819)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 12.5, 9.625)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:20.855936,"(4.8, 9.2, 7.2)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 12.0, 9.614285714285714)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:21.928778,"(4.8, 9.2, 8.116666666666667)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.5, 9.614285714285714)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:22.902912,"(4.8, 9.2, 8.116666666666667)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.5, 9.614285714285714)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:23.903717,"(4.8, 9.2, 8.116666666666667)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.5, 9.614285714285714)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:24.874241,"(4.8, 9.2, 8.116666666666667)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.5, 9.944444444444445)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:25.837747,"(4.8, 9.2, 8.116666666666667)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.5, 9.944444444444445)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:26.851291,"(4.8, 9.2, 8.116666666666667)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.5, 9.944444444444445)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:27.826026,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.5, 9.944444444444445)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:28.910562,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.5, 9.944444444444445)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:29.972646,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.5, 10.3)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:30.871368,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:31.828159,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:32.886492,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:33.929636,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.9, 5.763636363636364)"
10-01-2023 19:37:34.936411,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.466666666666667)","(4.2, 5.9, 5.62)"
10-01-2023 19:37:35.973480,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.9, 4.933333333333334)"
10-01-2023 19:37:36.904701,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 4.933333333333334)"
10-01-2023 19:37:37.887055,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 4.933333333333334)"
10-01-2023 19:37:39.011227,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 4.933333333333334)"
10-01-2023 19:37:39.977621,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 4.933333333333334)"
10-01-2023 19:37:41.097606,"(4.8, 9.2, 8.27142857142857)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.5)","(4.2, 5.8, 4.933333333333334)"
10-01-2023 19:37:42.296294,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.5)","(4.2, 5.8, 5.5)"
10-01-2023 19:37:43.514687,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.5)","(4.2, 6.0, 5.3235294117647065)"
10-01-2023 19:37:44.742948,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.5)","(4.2, 5.9, 5.290909090909091)"
10-01-2023 19:37:45.826215,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 5.428571428571429)"
10-01-2023 19:37:46.896968,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 5.428571428571429)"
10-01-2023 19:37:47.949273,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 5.428571428571429)"
10-01-2023 19:37:48.964005,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 5.428571428571429)"
10-01-2023 19:37:50.090481,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 5.428571428571429)"
10-01-2023 19:37:51.208437,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.5)","(4.2, 5.8, 5.428571428571429)"
10-01-2023 19:37:52.255619,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 5.428571428571429)"
10-01-2023 19:37:53.205459,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 5.428571428571429)"
10-01-2023 19:37:54.234979,"(4.8, 9.2, 7.485714285714286)","(3.8, 5.8, 5.35)","(4.8, 7.4, 6.666666666666667)","(4.6, 6.4, 6.1875)","(7.5, 11.0, 10.3)","(4.2, 5.8, 5.3235294117647065)"
