,Hot Return,Lost Cause,Bow Down,Yarramundi Bee,Springvale Bray,Like A Tiger,Faster Than Slow,Sophia Palms
14-12-2022 13:07:56.903537,"(21.0, 170.0, 64.28571428571428)","(10.0, 19.0, 18.0)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.485294117647059)","(3.2, 4.4, 3.9)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:07:57.931290,"(21.0, 170.0, 64.28571428571428)","(10.0, 19.0, 17.333333333333336)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.375)","(3.2, 4.4, 4.066666666666666)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:07:58.939344,"(21.0, 170.0, 64.28571428571428)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.4607142857142854)","(3.2, 4.4, 4.066666666666666)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:07:59.951891,"(21.0, 170.0, 64.28571428571428)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.407142857142857)","(3.2, 4.4, 4.066666666666666)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:00.947300,"(21.0, 170.0, 64.28571428571428)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.407142857142857)","(3.2, 4.4, 4.066666666666666)","(5.5, 99999, 99990)","(18.0, 100.0, 92.2)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:01.948158,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.407142857142857)","(3.2, 4.4, 4.066666666666666)","(5.5, 99999, 99990)","(18.0, 100.0, 92.2)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:02.968174,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.407142857142857)","(3.2, 4.4, 3.881818181818182)","(5.5, 99999, 99990)","(18.0, 100.0, 92.2)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:04.036151,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 3.838636363636364)","(5.5, 99999, 99990)","(18.0, 100.0, 92.2)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:05.193833,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.3833333333333333)","(3.2, 4.4, 3.977777777777778)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:06.369810,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.3833333333333333)","(3.2, 4.4, 3.977777777777778)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:07.542138,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.3833333333333333)","(3.2, 4.4, 3.977777777777778)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:08.742249,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 3.838636363636364)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:09.876053,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 3.838636363636364)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:11.020663,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 3.838636363636364)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:12.174051,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 3.838636363636364)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:13.292784,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 3.838636363636364)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:14.351930,"(21.0, 170.0, 96.0)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 3.838636363636364)","(5.5, 99999, 99990)","(18.0, 100.0, 89.0)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:15.719261,"(21.0, 170.0, 123.75)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.330952380952381)","(3.2, 4.4, 4.030769230769231)","(5.5, 99999, 99990)","(18.0, 100.0, 94.07692307692308)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:16.986160,"(21.0, 170.0, 123.75)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.330952380952381)","(3.2, 4.4, 4.030769230769231)","(5.5, 99999, 99990)","(18.0, 100.0, 107.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:18.215946,"(21.0, 170.0, 123.75)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.330952380952381)","(3.2, 4.4, 4.030769230769231)","(5.5, 99999, 99990)","(18.0, 140.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:19.275657,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.330952380952381)","(3.2, 4.4, 4.075)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:20.428525,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 4.075)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:21.543900,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 4.075)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:22.673605,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 4.075)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:23.865090,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 4.075)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:25.022655,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 4.075)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:26.225275,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.27)","(3.2, 4.4, 4.075)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:27.318681,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.75, 3.330952380952381)","(3.2, 4.4, 4.076923076923077)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:28.391902,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.076923076923077)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:29.477405,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.076923076923077)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:30.576377,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 3.875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:31.668185,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.05)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:32.800253,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.05)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:33.878388,"(21.0, 110.0, 95.33333333333333)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.05)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:34.882724,"(21.0, 110.0, 95.33333333333333)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.05)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:35.961262,"(21.0, 110.0, 95.33333333333333)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:37.012145,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:38.030802,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:39.156731,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:40.200468,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:41.293641,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:42.423140,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:43.638098,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:44.870228,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.020833333333334)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:46.030117,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.020833333333334)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:47.130237,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.020833333333334)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:48.201034,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.020833333333334)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:49.430168,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:50.550687,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:51.894854,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.4, 4.050000000000001)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:53.090675,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.020833333333334)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:54.126211,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.4, 4.020833333333334)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:55.250867,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:56.432948,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8357142857142854)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 8.436363636363637)"
14-12-2022 13:08:57.576182,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 18.25)","(15.0, 48.0, 40.125)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.89375)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 12.0, 10.48)"
14-12-2022 13:08:58.753420,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.925)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:08:59.939930,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.925)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:01.032898,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:02.156472,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:03.250496,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:04.930876,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:06.101714,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:07.201004,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:08.292800,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:09.305430,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:10.295751,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:11.425586,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:12.690002,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:13.743607,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:14.812932,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:15.890862,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:17.009539,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:18.056530,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:19.203666,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:20.397962,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:21.671240,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:22.764452,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:23.786358,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:24.809532,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:25.829948,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:26.940424,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.6, 11.5, 10.48)"
14-12-2022 13:09:28.119374,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.8, 11.5, 10.48)"
14-12-2022 13:09:29.233140,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.8, 11.5, 10.48)"
14-12-2022 13:09:30.448172,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.8, 11.5, 10.48)"
14-12-2022 13:09:31.640174,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.8, 11.5, 10.48)"
14-12-2022 13:09:32.681102,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3923076923076927)","(3.2, 4.3, 3.8875)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.8, 11.5, 10.48)"
14-12-2022 13:09:33.803164,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.8, 11.5, 10.48)"
14-12-2022 13:09:34.899216,"(21.0, 110.0, 102.66666666666666)","(10.0, 19.0, 17.636363636363637)","(15.0, 48.0, 37.5)","(3.0, 3.7, 3.3333333333333335)","(3.2, 4.3, 3.8263157894736843)","(5.5, 99999, 99990)","(18.0, 100.0, 94.5)","(4.8, 11.5, 10.48)"
