,Caveman,Paradiso Havana,Maniac Moo,Invictus Sharon,Fire Up Jazz,Lifes A Riot,Deeming Rate,Seriously Fly
09-01-2023 18:48:12.428574,"(41.0, 110.0, 101.76470588235294)","(17.0, 28.0, 25.95744680851064)","(31.0, 75.0, 62.5)","(1.95, 2.22, 2.1453333333333333)","(10.0, 13.5, 12.409090909090908)","(2.1, 2.72, 2.7528571428571427)","(41.0, 90.0, 75.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:13.630870,"(41.0, 110.0, 101.76470588235294)","(17.0, 28.0, 26.046511627906977)","(31.0, 75.0, 62.5)","(1.95, 2.16, 2.1453333333333333)","(10.0, 13.0, 12.409090909090908)","(2.1, 2.76, 2.7526315789473688)","(41.0, 90.0, 75.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:14.784700,"(41.0, 110.0, 101.76470588235294)","(17.0, 28.0, 26.1875)","(31.0, 75.0, 56.81818181818182)","(1.95, 2.16, 2.141714285714286)","(10.0, 13.0, 12.409090909090908)","(2.1, 2.8, 2.756923076923077)","(41.0, 90.0, 75.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:15.808705,"(41.0, 110.0, 101.76470588235294)","(17.0, 25.0, 24.8)","(31.0, 75.0, 56.81818181818182)","(1.95, 2.16, 2.1542857142857144)","(10.0, 13.0, 12.409090909090908)","(2.1, 2.76, 2.7541935483870965)","(41.0, 90.0, 85.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:16.928929,"(41.0, 110.0, 101.76470588235294)","(17.0, 25.0, 24.571428571428573)","(31.0, 75.0, 63.23529411764706)","(1.95, 2.16, 2.1523076923076925)","(10.0, 13.0, 12.409090909090908)","(2.1, 2.76, 2.756923076923077)","(41.0, 90.0, 84.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:18.495235,"(41.0, 110.0, 101.76470588235294)","(17.0, 25.0, 24.1)","(31.0, 75.0, 56.666666666666664)","(1.95, 2.2, 2.165714285714286)","(10.0, 13.0, 12.518518518518519)","(2.1, 2.78, 2.7675)","(41.0, 90.0, 85.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:20.360260,"(41.0, 110.0, 101.76470588235294)","(17.0, 24.0, 23.5)","(31.0, 75.0, 56.666666666666664)","(1.95, 2.2, 2.1724137931034484)","(10.0, 13.0, 12.518518518518519)","(2.1, 2.78, 2.7675)","(41.0, 90.0, 75.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:21.660537,"(41.0, 110.0, 101.76470588235294)","(17.0, 24.0, 23.615384615384617)","(31.0, 75.0, 52.94117647058823)","(1.95, 2.2, 2.1744000000000003)","(10.0, 13.0, 12.518518518518519)","(2.1, 2.78, 2.7672)","(41.0, 90.0, 74.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:22.879101,"(41.0, 110.0, 101.76470588235294)","(17.0, 25.0, 23.533333333333335)","(31.0, 75.0, 52.94117647058823)","(1.95, 2.2, 2.1671428571428573)","(10.0, 13.0, 12.393939393939394)","(2.1, 2.78, 2.7697142857142856)","(41.0, 90.0, 74.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:24.065420,"(41.0, 110.0, 102.5)","(17.0, 25.0, 24.043478260869566)","(31.0, 75.0, 58.69565217391305)","(1.95, 2.2, 2.1671428571428573)","(10.0, 13.0, 12.393939393939394)","(2.1, 2.78, 2.777894736842105)","(41.0, 90.0, 74.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:25.284618,"(41.0, 110.0, 102.5)","(17.0, 25.0, 24.043478260869566)","(31.0, 75.0, 57.95454545454545)","(1.95, 2.2, 2.184761904761905)","(10.0, 13.0, 12.285714285714286)","(2.1, 2.78, 2.776)","(41.0, 90.0, 83.6842105263158)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:26.617899,"(41.0, 110.0, 102.5)","(17.0, 25.0, 23.88888888888889)","(31.0, 75.0, 54.166666666666664)","(1.95, 2.2, 2.184761904761905)","(10.0, 13.0, 12.275862068965518)","(2.1, 2.8, 2.7712)","(41.0, 90.0, 83.6842105263158)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:27.906148,"(41.0, 110.0, 102.5)","(17.0, 25.0, 23.88888888888889)","(31.0, 75.0, 52.94117647058823)","(1.95, 2.2, 2.1845454545454546)","(10.0, 13.0, 12.275862068965518)","(2.1, 2.8, 2.7712)","(41.0, 90.0, 86.875)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:29.181054,"(41.0, 110.0, 102.5)","(17.0, 25.0, 23.88888888888889)","(31.0, 75.0, 52.94117647058823)","(1.95, 2.2, 2.1845454545454546)","(10.0, 13.0, 12.16)","(2.1, 2.8, 2.76)","(41.0, 90.0, 80.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:30.461253,"(41.0, 110.0, 102.5)","(17.0, 25.0, 23.928571428571427)","(31.0, 75.0, 57.95454545454545)","(1.95, 2.22, 2.1647058823529415)","(10.0, 13.0, 12.16)","(2.1, 2.78, 2.777333333333333)","(41.0, 90.0, 80.0)","(26.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:31.569602,"(51.0, 110.0, 102.5)","(18.0, 25.0, 23.928571428571427)","(31.0, 75.0, 57.95454545454545)","(1.95, 2.2, 2.1778947368421053)","(10.0, 13.0, 12.275862068965518)","(2.05, 2.78, 2.736)","(41.0, 90.0, 80.0)","(31.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:32.711257,"(51.0, 110.0, 102.5)","(18.0, 25.0, 23.928571428571427)","(31.0, 75.0, 57.291666666666664)","(1.95, 2.18, 2.1875)","(10.0, 13.0, 12.275862068965518)","(2.05, 2.74, 2.7350684931506852)","(41.0, 90.0, 83.05555555555556)","(31.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:33.802968,"(51.0, 100.0, 97.6923076923077)","(18.0, 25.0, 23.928571428571427)","(31.0, 70.0, 53.333333333333336)","(1.95, 2.22, 2.1822222222222223)","(10.0, 13.0, 12.275862068965518)","(2.05, 2.74, 2.734594594594595)","(41.0, 90.0, 83.75)","(31.0, 60.0, 57.083333333333336)"
09-01-2023 18:48:34.884266,"(51.0, 100.0, 97.6923076923077)","(18.0, 25.0, 24.0)","(31.0, 70.0, 56.20689655172414)","(2.0, 2.22, 2.1782608695652175)","(11.0, 13.0, 12.275862068965518)","(2.1, 2.74, 2.734594594594595)","(41.0, 90.0, 83.75)","(31.0, 60.0, 56.07142857142857)"
09-01-2023 18:48:35.993967,"(51.0, 110.0, 102.5)","(18.0, 25.0, 24.0)","(31.0, 70.0, 53.2)","(2.0, 2.22, 2.196)","(11.0, 13.0, 12.275862068965518)","(2.1, 2.74, 2.732820512820513)","(41.0, 90.0, 84.04761904761905)","(31.0, 60.0, 56.07142857142857)"
09-01-2023 18:48:37.314686,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.36842105263158)","(31.0, 70.0, 55.51724137931035)","(2.0, 2.22, 2.1981818181818182)","(11.0, 13.0, 12.275862068965518)","(2.1, 2.74, 2.7191044776119404)","(41.0, 90.0, 84.04761904761905)","(31.0, 60.0, 56.07142857142857)"
09-01-2023 18:48:38.614404,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.36842105263158)","(31.0, 70.0, 55.0)","(2.0, 2.22, 2.1833333333333336)","(11.0, 13.0, 13.083333333333334)","(2.1, 2.72, 2.733684210526316)","(41.0, 90.0, 73.33333333333333)","(31.0, 60.0, 55.21739130434783)"
09-01-2023 18:48:39.788091,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.36842105263158)","(31.0, 70.0, 55.0)","(2.0, 2.22, 2.1833333333333336)","(11.0, 13.5, 13.083333333333334)","(2.1, 2.74, 2.733684210526316)","(41.0, 90.0, 84.44444444444444)","(31.0, 60.0, 56.07142857142857)"
09-01-2023 18:48:41.050876,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.36842105263158)","(31.0, 70.0, 52.5)","(2.0, 2.22, 2.1833333333333336)","(11.0, 13.5, 13.25)","(2.1, 2.74, 2.733684210526316)","(41.0, 90.0, 84.44444444444444)","(31.0, 60.0, 56.07142857142857)"
09-01-2023 18:48:42.547889,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.36842105263158)","(31.0, 70.0, 55.51724137931035)","(2.0, 2.22, 2.1933333333333334)","(11.0, 13.5, 13.333333333333334)","(2.1, 2.74, 2.7352238805970153)","(41.0, 90.0, 84.11764705882354)","(31.0, 60.0, 56.07142857142857)"
09-01-2023 18:48:43.731594,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.36842105263158)","(31.0, 70.0, 55.51724137931035)","(2.0, 2.22, 2.1963636363636367)","(11.0, 13.5, 13.333333333333334)","(2.1, 2.74, 2.719666666666667)","(41.0, 90.0, 84.11764705882354)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:44.994714,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.36842105263158)","(31.0, 70.0, 55.51724137931035)","(2.0, 2.2, 2.1766666666666667)","(11.0, 13.5, 13.333333333333334)","(2.1, 2.72, 2.7794482758620687)","(41.0, 90.0, 84.11764705882354)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:46.366649,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.0)","(31.0, 70.0, 51.73913043478261)","(2.0, 2.2, 2.1924324324324327)","(11.0, 13.5, 12.9)","(2.1, 2.78, 2.767333333333333)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:47.766776,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 23.96)","(31.0, 70.0, 51.73913043478261)","(2.0, 2.22, 2.1981818181818182)","(11.0, 13.0, 12.73076923076923)","(2.1, 2.78, 2.749230769230769)","(41.0, 90.0, 82.0)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:48.931911,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 23.96)","(31.0, 70.0, 55.51724137931035)","(2.0, 2.22, 2.205714285714286)","(11.0, 13.5, 12.928571428571429)","(2.1, 2.76, 2.673888888888889)","(41.0, 90.0, 82.0)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:50.155177,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 23.96)","(31.0, 70.0, 52.5)","(1.9, 2.24, 2.2092307692307696)","(11.0, 13.5, 12.928571428571429)","(2.2, 2.68, 2.700952380952381)","(41.0, 90.0, 82.0)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:51.274677,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 23.96)","(31.0, 70.0, 52.5)","(1.9, 2.24, 2.2085714285714286)","(11.0, 13.5, 12.891304347826086)","(2.2, 2.72, 2.6972972972972973)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:52.368370,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 23.96)","(31.0, 70.0, 52.5)","(1.9, 2.24, 2.22)","(11.0, 13.5, 12.891304347826086)","(2.2, 2.72, 2.692)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:53.505003,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.0)","(31.0, 70.0, 52.5)","(1.9, 2.24, 2.220740740740741)","(11.0, 13.5, 12.891304347826086)","(2.2, 2.72, 2.696)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:54.686623,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.0)","(31.0, 70.0, 52.5)","(1.9, 2.24, 2.2083333333333335)","(11.0, 13.5, 12.909090909090908)","(2.2, 2.72, 2.725714285714286)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:56.054695,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.0)","(31.0, 70.0, 55.51724137931035)","(1.9, 2.22, 2.2125000000000004)","(11.0, 13.5, 12.909090909090908)","(2.2, 2.74, 2.7211764705882353)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.45161290322581)"
09-01-2023 18:48:57.125356,"(51.0, 110.0, 100.52631578947368)","(18.0, 25.0, 24.0)","(31.0, 70.0, 52.5)","(1.9, 2.22, 2.2125000000000004)","(11.0, 13.5, 12.909090909090908)","(2.2, 2.74, 2.7226086956521742)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.5625)"
09-01-2023 18:48:58.445007,"(51.0, 110.0, 101.76470588235294)","(18.0, 25.0, 24.0)","(31.0, 70.0, 52.5)","(1.9, 2.22, 2.2090909090909094)","(11.0, 13.5, 12.909090909090908)","(2.2, 2.74, 2.7226086956521742)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.5625)"
09-01-2023 18:48:59.606321,"(51.0, 110.0, 101.76470588235294)","(18.0, 25.0, 24.0)","(31.0, 70.0, 52.5)","(1.9, 2.22, 2.2181818181818183)","(11.0, 13.5, 12.833333333333334)","(2.2, 2.74, 2.7226086956521742)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.5625)"
09-01-2023 18:49:00.761597,"(51.0, 110.0, 101.76470588235294)","(18.0, 24.0, 23.238095238095237)","(31.0, 70.0, 52.06896551724138)","(1.9, 2.24, 2.2059259259259263)","(11.0, 13.5, 12.807692307692308)","(2.2, 2.74, 2.74625)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.5625)"
09-01-2023 18:49:01.951714,"(51.0, 110.0, 101.76470588235294)","(18.0, 24.0, 23.238095238095237)","(31.0, 70.0, 53.225806451612904)","(1.9, 2.22, 2.2009756097560977)","(11.0, 13.5, 12.807692307692308)","(2.2, 2.76, 2.744)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.5625)"
09-01-2023 18:49:03.189223,"(51.0, 100.0, 99.23076923076923)","(18.0, 24.0, 22.434782608695652)","(31.0, 70.0, 55.55555555555556)","(1.9, 2.22, 2.2030434782608697)","(11.0, 13.5, 12.742424242424242)","(2.2, 2.76, 2.7482758620689656)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.5625)"
09-01-2023 18:49:04.429268,"(51.0, 120.0, 103.44827586206897)","(18.0, 25.0, 24.142857142857142)","(31.0, 70.0, 56.45161290322581)","(1.9, 2.22, 2.185)","(11.0, 13.5, 12.452380952380953)","(2.2, 2.76, 2.8)","(41.0, 90.0, 81.42857142857143)","(31.0, 60.0, 56.333333333333336)"
09-01-2023 18:49:05.531312,"(51.0, 120.0, 101.81818181818181)","(18.0, 25.0, 24.142857142857142)","(31.0, 70.0, 56.45161290322581)","(1.9, 2.2, 2.1621621621621623)","(11.0, 12.5, 12.514285714285714)","(2.2, 2.84, 2.792413793103448)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.12903225806451)"
09-01-2023 18:49:06.601516,"(51.0, 120.0, 101.81818181818181)","(18.0, 26.0, 24.02857142857143)","(31.0, 70.0, 52.5)","(1.9, 2.18, 2.154166666666667)","(11.0, 13.0, 12.595238095238095)","(2.2, 2.82, 2.7866666666666666)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.25)"
09-01-2023 18:49:07.731758,"(51.0, 120.0, 107.5)","(18.0, 25.0, 24.88235294117647)","(31.0, 70.0, 52.5)","(1.9, 2.18, 2.1558620689655172)","(11.0, 13.0, 12.595238095238095)","(2.2, 2.82, 2.7849999999999997)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.25)"
09-01-2023 18:49:09.005189,"(51.0, 120.0, 107.5)","(17.0, 25.0, 24.88235294117647)","(31.0, 70.0, 53.84615384615385)","(1.9, 2.18, 2.154193548387097)","(10.0, 13.0, 12.590909090909092)","(2.3, 2.82, 2.7936363636363635)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.25)"
09-01-2023 18:49:10.363505,"(51.0, 120.0, 108.23529411764706)","(17.0, 25.0, 24.88235294117647)","(31.0, 70.0, 58.333333333333336)","(1.9, 2.18, 2.164)","(10.0, 13.0, 12.310344827586206)","(2.3, 2.82, 2.7725925925925923)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.25)"
09-01-2023 18:49:11.656050,"(51.0, 120.0, 108.23529411764706)","(17.0, 25.0, 24.88235294117647)","(31.0, 70.0, 58.333333333333336)","(1.9, 2.18, 2.162)","(10.0, 12.5, 12.310344827586206)","(2.3, 2.78, 2.764)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.36363636363637)"
09-01-2023 18:49:12.828346,"(51.0, 120.0, 108.23529411764706)","(17.0, 25.0, 24.88235294117647)","(31.0, 70.0, 53.84615384615385)","(1.9, 2.18, 2.162)","(10.0, 12.5, 12.32857142857143)","(2.3, 2.78, 2.764444444444444)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.36363636363637)"
09-01-2023 18:49:13.995344,"(51.0, 120.0, 107.5)","(17.0, 26.0, 24.75)","(31.0, 70.0, 52.5)","(1.9, 2.16, 2.145)","(10.0, 12.5, 12.32857142857143)","(2.3, 2.78, 2.7649999999999997)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.36363636363637)"
09-01-2023 18:49:15.138723,"(51.0, 120.0, 101.17647058823529)","(17.0, 26.0, 24.75)","(31.0, 70.0, 52.5)","(1.9, 2.16, 2.146666666666667)","(10.0, 12.5, 12.928571428571429)","(2.3, 2.78, 2.756923076923077)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.36363636363637)"
09-01-2023 18:49:16.238757,"(51.0, 120.0, 101.17647058823529)","(17.0, 26.0, 24.75)","(31.0, 70.0, 56.45161290322581)","(1.9, 2.16, 2.146666666666667)","(10.0, 13.5, 12.928571428571429)","(2.3, 2.78, 2.7622222222222224)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.36363636363637)"
09-01-2023 18:49:17.300332,"(51.0, 95.0, 90.0)","(17.0, 26.0, 24.75)","(31.0, 70.0, 53.84615384615385)","(1.9, 2.16, 2.14625)","(10.0, 13.5, 13.012820512820513)","(2.3, 2.78, 2.771111111111111)","(41.0, 90.0, 82.17391304347827)","(31.0, 60.0, 56.36363636363637)"
09-01-2023 18:49:18.390417,"(51.0, 120.0, 89.2)","(17.0, 26.0, 24.4)","(31.0, 70.0, 53.84615384615385)","(1.9, 2.16, 2.14625)","(10.0, 13.5, 13.012820512820513)","(2.3, 2.78, 2.771111111111111)","(41.0, 90.0, 85.42857142857143)","(31.0, 60.0, 56.36363636363637)"
09-01-2023 18:49:19.480589,"(51.0, 110.0, 103.75)","(17.0, 26.0, 24.571428571428573)","(31.0, 70.0, 55.51724137931035)","(1.9, 2.2, 2.160625)","(10.0, 13.5, 12.957142857142857)","(2.3, 2.78, 2.7342857142857144)","(41.0, 100.0, 93.33333333333334)","(31.0, 60.0, 56.36363636363637)"
09-01-2023 18:49:20.507441,"(51.0, 110.0, 103.75)","(17.0, 26.0, 24.5)","(31.0, 70.0, 52.5)","(1.9, 2.2, 2.1883076923076925)","(10.0, 13.5, 12.957142857142857)","(2.3, 2.76, 2.7381818181818183)","(41.0, 95.0, 93.66666666666666)","(31.0, 60.0, 59.21568627450981)"
09-01-2023 18:49:21.604581,"(51.0, 110.0, 103.75)","(17.0, 25.0, 24.73913043478261)","(31.0, 70.0, 56.45161290322581)","(1.9, 2.2, 2.174545454545455)","(10.0, 13.5, 12.957142857142857)","(2.3, 2.76, 2.731764705882353)","(41.0, 95.0, 93.75)","(31.0, 60.0, 59.80769230769231)"
09-01-2023 18:49:22.640023,"(51.0, 110.0, 103.75)","(17.0, 25.0, 24.73913043478261)","(31.0, 70.0, 56.45161290322581)","(1.9, 2.2, 2.171228070175439)","(10.0, 13.5, 12.957142857142857)","(2.3, 2.76, 2.76)","(41.0, 95.0, 93.88888888888889)","(31.0, 60.0, 59.88095238095238)"
09-01-2023 18:49:23.665867,"(51.0, 110.0, 103.75)","(17.0, 25.0, 24.73913043478261)","(31.0, 70.0, 62.758620689655174)","(1.9, 2.2, 2.1572222222222224)","(10.0, 13.5, 12.75)","(2.3, 2.78, 2.769090909090909)","(41.0, 95.0, 93.75)","(31.0, 60.0, 59.876543209876544)"
09-01-2023 18:49:24.799851,"(51.0, 110.0, 103.75)","(17.0, 25.0, 24.73913043478261)","(31.0, 70.0, 63.114754098360656)","(1.9, 2.16, 2.1589473684210527)","(10.0, 13.0, 12.416666666666666)","(2.3, 2.78, 2.814)","(41.0, 95.0, 93.75)","(31.0, 60.0, 59.876543209876544)"
09-01-2023 18:49:25.897083,"(51.0, 110.0, 103.75)","(17.0, 25.0, 24.73913043478261)","(31.0, 70.0, 63.114754098360656)","(1.9, 2.16, 2.147586206896552)","(10.0, 12.5, 12.416666666666666)","(2.3, 2.82, 2.7944)","(41.0, 95.0, 93.75)","(31.0, 60.0, 59.876543209876544)"
09-01-2023 18:49:27.025888,"(51.0, 110.0, 103.75)","(17.0, 26.0, 24.428571428571427)","(31.0, 70.0, 63.114754098360656)","(1.9, 2.16, 2.130909090909091)","(10.0, 12.5, 12.357142857142858)","(2.3, 2.82, 2.8072)","(41.0, 95.0, 93.75)","(31.0, 60.0, 59.876543209876544)"
09-01-2023 18:49:28.157961,"(51.0, 110.0, 103.75)","(17.0, 26.0, 25.214285714285715)","(31.0, 70.0, 63.114754098360656)","(1.9, 2.14, 2.1405555555555558)","(10.0, 12.5, 12.357142857142858)","(2.3, 2.82, 2.804444444444444)","(41.0, 95.0, 91.66666666666667)","(31.0, 60.0, 59.75609756097561)"
09-01-2023 18:49:29.270921,"(51.0, 110.0, 97.5)","(17.0, 26.0, 24.77777777777778)","(31.0, 70.0, 63.33333333333333)","(1.9, 2.16, 2.133703703703704)","(10.0, 12.5, 12.357142857142858)","(2.3, 2.82, 2.8339999999999996)","(41.0, 100.0, 86.25)","(31.0, 60.0, 59.75609756097561)"
09-01-2023 18:49:30.373404,"(51.0, 110.0, 97.90322580645162)","(17.0, 26.0, 24.666666666666668)","(31.0, 70.0, 64.32432432432432)","(1.9, 2.14, 2.1222857142857143)","(10.0, 12.5, 12.416666666666666)","(2.3, 2.84, 2.8391304347826085)","(41.0, 100.0, 91.53846153846153)","(31.0, 60.0, 59.63855421686747)"
09-01-2023 18:49:31.500913,"(51.0, 110.0, 97.90322580645162)","(17.0, 26.0, 24.583333333333332)","(31.0, 70.0, 64.32432432432432)","(1.9, 2.14, 2.121875)","(10.0, 12.5, 12.333333333333334)","(2.3, 2.86, 2.8609999999999998)","(41.0, 100.0, 92.14285714285714)","(31.0, 60.0, 59.63855421686747)"
09-01-2023 18:49:32.896709,"(51.0, 110.0, 98.33333333333333)","(17.0, 26.0, 24.26086956521739)","(31.0, 70.0, 59.5)","(1.9, 2.14, 2.1573953488372095)","(10.0, 12.5, 12.115384615384615)","(2.3, 2.88, 2.829411764705882)","(41.0, 100.0, 92.8)","(31.0, 60.0, 59.63414634146341)"
09-01-2023 18:49:34.242208,"(51.0, 110.0, 94.0909090909091)","(17.0, 26.0, 24.26086956521739)","(31.0, 70.0, 59.5)","(1.9, 2.16, 2.1710000000000003)","(10.0, 12.5, 12.059322033898304)","(2.3, 2.86, 2.7699999999999996)","(41.0, 100.0, 92.8)","(31.0, 60.0, 59.404761904761905)"
09-01-2023 18:49:35.665639,"(51.0, 110.0, 95.0)","(17.0, 26.0, 24.384615384615383)","(31.0, 70.0, 58.333333333333336)","(1.9, 2.18, 2.164390243902439)","(10.0, 12.5, 13.147058823529411)","(2.3, 2.78, 2.75)","(41.0, 100.0, 88.0)","(31.0, 60.0, 59.375)"
09-01-2023 18:49:37.392973,"(51.0, 110.0, 91.25)","(17.0, 26.0, 24.384615384615383)","(31.0, 70.0, 55.68181818181818)","(1.9, 2.18, 2.158828451882845)","(10.0, 13.5, 13.23076923076923)","(2.3, 2.78, 2.7699999999999996)","(41.0, 100.0, 88.0)","(31.0, 60.0, 59.05660377358491)"
09-01-2023 18:49:38.789085,"(51.0, 110.0, 91.25)","(17.0, 26.0, 24.333333333333332)","(31.0, 70.0, 61.76470588235294)","(1.9, 2.16, 2.15855421686747)","(10.0, 13.5, 13.203703703703704)","(2.3, 2.78, 2.7804878048780486)","(41.0, 100.0, 88.0)","(31.0, 60.0, 54.89795918367347)"
09-01-2023 18:49:40.438425,"(51.0, 110.0, 104.0)","(17.0, 25.0, 24.5)","(31.0, 70.0, 61.76470588235294)","(1.9, 2.16, 2.156978417266187)","(10.0, 13.5, 13.25)","(2.3, 2.8, 2.7866666666666666)","(41.0, 100.0, 88.0)","(31.0, 55.0, 54.89795918367347)"
09-01-2023 18:49:41.772339,"(51.0, 110.0, 104.0)","(17.0, 25.0, 24.304347826086957)","(31.0, 70.0, 61.92307692307692)","(1.9, 2.16, 2.1575757575757577)","(10.0, 13.5, 13.280821917808218)","(2.3, 2.82, 2.7815624999999997)","(41.0, 100.0, 84.0)","(31.0, 55.0, 69.11111111111111)"
09-01-2023 18:49:43.018805,"(51.0, 90.0, 89.0)","(17.0, 25.0, 24.058823529411764)","(31.0, 70.0, 62.22222222222222)","(1.85, 2.16, 2.148372093023256)","(10.0, 13.5, 13.228571428571428)","(2.3, 2.88, 2.8270967741935484)","(41.0, 100.0, 87.5)","(31.0, 70.0, 67.46031746031746)"
09-01-2023 18:49:44.195668,"(51.0, 90.0, 89.25925925925927)","(17.0, 25.0, 24.058823529411764)","(31.0, 70.0, 62.22222222222222)","(1.85, 2.16, 2.137777777777778)","(10.0, 13.5, 13.25)","(2.3, 2.84, 2.8177777777777777)","(41.0, 95.0, 88.4)","(31.0, 70.0, 66.41791044776119)"
09-01-2023 18:49:45.418639,"(51.0, 90.0, 89.18367346938776)","(17.0, 25.0, 24.058823529411764)","(31.0, 70.0, 61.92307692307692)","(1.85, 2.14, 2.1338775510204084)","(10.0, 13.5, 13.26388888888889)","(2.3, 2.84, 2.835)","(41.0, 95.0, 85.53191489361703)","(31.0, 70.0, 66.41791044776119)"
09-01-2023 18:49:46.499099,"(51.0, 90.0, 89.18367346938776)","(17.0, 25.0, 24.058823529411764)","(31.0, 70.0, 61.92307692307692)","(1.85, 2.14, 2.129873417721519)","(10.0, 13.5, 13.364197530864198)","(2.3, 2.84, 2.8499999999999996)","(41.0, 90.0, 84.41176470588235)","(31.0, 70.0, 64.34782608695652)"
09-01-2023 18:49:47.587576,"(51.0, 90.0, 89.18367346938776)","(17.0, 25.0, 24.058823529411764)","(31.0, 70.0, 62.083333333333336)","(1.85, 2.14, 2.129873417721519)","(10.0, 13.5, 13.323529411764707)","(2.3, 2.86, 2.8438095238095236)","(51.0, 85.0, 84.42857142857143)","(31.0, 65.0, 59.75609756097561)"
09-01-2023 18:49:48.705634,"(51.0, 90.0, 89.18367346938776)","(17.0, 25.0, 24.11111111111111)","(31.0, 65.0, 60.833333333333336)","(1.85, 2.16, 2.138139534883721)","(10.0, 13.5, 13.323529411764707)","(2.3, 2.86, 2.8451851851851853)","(51.0, 85.0, 84.39393939393939)","(31.0, 60.0, 62.5)"
09-01-2023 18:49:49.837846,"(51.0, 90.0, 89.18367346938776)","(17.0, 25.0, 24.11111111111111)","(31.0, 60.0, 59.76744186046511)","(1.85, 2.14, 2.138139534883721)","(10.0, 13.5, 13.323529411764707)","(2.3, 2.86, 2.8577777777777778)","(51.0, 85.0, 83.06451612903226)","(31.0, 65.0, 62.77777777777778)"
