,Impress Scarlett,Impress Patch,Vans Turbo,Inga Lenny,Chanko Girl,Inga Bluey,King Of All,Funky Felix
09-01-2023 16:19:36.566101,"(7.5, 9.8, 9.683333333333334)","(3.7, 4.4, 4.23448275862069)","(5.0, 7.0, 6.8545454545454545)","(14.0, 22.0, 21.77777777777778)","(21.0, 36.0, 32.0)","(7.5, 9.0, 8.784615384615384)","(8.0, 10.5, 10.552631578947368)","(3.3, 4.6, 4.38780487804878)"
09-01-2023 16:19:37.956049,"(7.5, 9.8, 9.723809523809525)","(3.7, 4.1, 4.020233463035019)","(5.0, 7.0, 6.933333333333334)","(14.0, 22.0, 21.77777777777778)","(21.0, 36.0, 31.863636363636363)","(7.5, 9.0, 8.851851851851851)","(8.0, 11.0, 10.564102564102564)","(3.3, 4.6, 4.438888888888889)"
09-01-2023 16:19:39.370447,"(7.5, 10.5, 9.7875)","(3.7, 4.1, 4.019)","(5.0, 7.0, 6.933333333333334)","(14.0, 22.0, 21.77777777777778)","(21.0, 36.0, 31.863636363636363)","(7.5, 9.0, 8.851851851851851)","(8.0, 11.0, 10.556962025316455)","(3.4, 4.6, 4.438888888888889)"
09-01-2023 16:19:40.787627,"(7.5, 10.5, 9.725)","(3.7, 4.1, 4.016666666666667)","(5.0, 7.0, 6.933333333333334)","(14.0, 22.0, 21.846153846153847)","(21.0, 36.0, 31.863636363636363)","(7.5, 9.0, 8.851851851851851)","(8.0, 11.0, 10.533333333333333)","(3.4, 4.6, 4.339130434782608)"
09-01-2023 16:19:42.276641,"(7.5, 10.5, 9.695744680851064)","(3.7, 4.1, 4.019844357976654)","(5.0, 7.4, 7.111111111111111)","(14.0, 24.0, 23.25)","(21.0, 36.0, 31.8)","(7.5, 9.0, 8.84)","(8.0, 11.0, 10.552083333333334)","(3.4, 4.6, 4.390909090909091)"
09-01-2023 16:19:43.708590,"(7.5, 10.5, 9.909374999999999)","(3.7, 4.1, 4.019844357976654)","(5.0, 7.2, 7.1)","(14.0, 24.0, 22.875)","(21.0, 36.0, 32.64)","(7.5, 9.0, 8.84)","(8.0, 11.0, 10.552083333333334)","(3.4, 4.5, 4.403448275862069)"
09-01-2023 16:19:45.227183,"(7.5, 10.5, 9.93)","(3.7, 4.1, 4.020616570327553)","(5.0, 7.2, 7.1)","(14.0, 24.0, 22.875)","(21.0, 36.0, 32.666666666666664)","(7.5, 9.0, 8.84)","(8.0, 11.0, 10.532608695652174)","(3.4, 4.5, 4.388)"
09-01-2023 16:19:46.666399,"(7.5, 10.5, 9.909374999999999)","(3.7, 4.1, 4.020616570327553)","(5.0, 7.2, 7.1)","(14.0, 24.0, 22.615384615384617)","(21.0, 36.0, 32.666666666666664)","(7.5, 9.0, 8.65)","(8.0, 11.0, 10.532608695652174)","(3.4, 4.5, 4.366666666666666)"
09-01-2023 16:19:48.105638,"(7.5, 10.5, 9.93)","(3.7, 4.1, 3.9575617283950617)","(5.0, 7.2, 7.1)","(14.0, 24.0, 23.125)","(21.0, 36.0, 33.89473684210526)","(7.5, 8.8, 8.825)","(8.0, 11.0, 10.532608695652174)","(3.4, 4.5, 4.371428571428571)"
09-01-2023 16:19:49.646265,"(7.5, 10.5, 9.93)","(3.6, 4.0, 3.9555016181229776)","(5.5, 7.2, 7.1)","(15.0, 24.0, 23.42105263157895)","(21.0, 36.0, 33.5)","(7.5, 9.0, 8.825)","(8.0, 11.0, 10.532608695652174)","(3.4, 4.5, 4.371428571428571)"
09-01-2023 16:19:50.995778,"(7.5, 10.5, 9.666666666666666)","(3.6, 4.0, 3.9555016181229776)","(5.5, 7.2, 7.1)","(15.0, 25.0, 23.03846153846154)","(21.0, 36.0, 33.5)","(7.5, 9.0, 8.825)","(8.0, 11.0, 10.532608695652174)","(3.4, 4.5, 4.371428571428571)"
09-01-2023 16:19:52.375379,"(7.5, 9.8, 9.666666666666666)","(3.6, 4.0, 3.9559233449477356)","(5.5, 7.2, 7.1)","(15.0, 25.0, 23.7)","(21.0, 36.0, 33.5)","(7.5, 9.0, 8.848648648648648)","(8.0, 11.0, 10.532608695652174)","(3.4, 4.5, 4.3625)"
09-01-2023 16:19:53.750653,"(7.5, 9.6, 9.576470588235294)","(3.6, 4.0, 3.958584337349398)","(5.5, 7.2, 7.1)","(15.0, 25.0, 23.869565217391305)","(21.0, 36.0, 33.5)","(7.5, 9.0, 8.825)","(8.0, 11.0, 10.532608695652174)","(3.4, 4.5, 4.3625)"
09-01-2023 16:19:55.107081,"(7.5, 9.6, 9.576470588235294)","(3.6, 4.0, 3.958584337349398)","(5.5, 7.2, 7.1)","(15.0, 25.0, 23.606060606060606)","(21.0, 36.0, 33.64705882352941)","(7.5, 9.0, 8.825)","(8.0, 11.0, 11.655172413793103)","(3.4, 4.5, 4.354054054054054)"
09-01-2023 16:19:56.438957,"(7.5, 9.6, 9.576470588235294)","(3.6, 4.0, 3.963636363636364)","(5.5, 7.2, 7.1)","(15.0, 25.0, 23.606060606060606)","(21.0, 36.0, 33.64705882352941)","(7.5, 9.0, 8.825)","(8.0, 12.0, 11.655172413793103)","(3.4, 4.5, 4.354054054054054)"
09-01-2023 16:19:57.758709,"(7.5, 9.6, 9.576470588235294)","(3.6, 4.0, 3.9716666666666667)","(5.5, 7.2, 7.04)","(15.0, 25.0, 23.775510204081634)","(21.0, 36.0, 33.64705882352941)","(7.5, 9.0, 8.825)","(8.0, 11.5, 11.1875)","(3.4, 4.5, 4.354054054054054)"
09-01-2023 16:19:59.117730,"(7.5, 9.4, 9.254545454545454)","(3.6, 4.0, 4.075384615384615)","(5.5, 7.2, 7.04)","(15.0, 25.0, 23.775510204081634)","(21.0, 36.0, 34.26086956521739)","(7.5, 9.0, 8.825)","(8.0, 11.5, 11.142857142857142)","(3.4, 4.5, 4.354054054054054)"
09-01-2023 16:20:00.448978,"(7.5, 9.4, 9.254545454545454)","(3.6, 4.1, 4.075384615384615)","(5.5, 7.2, 7.04)","(15.0, 25.0, 23.775510204081634)","(21.0, 36.0, 34.26086956521739)","(7.5, 9.0, 8.825)","(8.0, 11.5, 11.142857142857142)","(3.4, 4.5, 4.354054054054054)"
09-01-2023 16:20:01.763480,"(7.5, 9.4, 9.061538461538461)","(3.6, 4.1, 4.033333333333333)","(5.5, 7.4, 7.283870967741936)","(15.0, 25.0, 23.775510204081634)","(21.0, 36.0, 34.26086956521739)","(7.5, 9.0, 8.825)","(8.0, 11.5, 11.166666666666666)","(3.4, 4.4, 4.36875)"
09-01-2023 16:20:03.110404,"(7.5, 9.4, 9.088888888888889)","(3.6, 4.1, 4.033333333333333)","(5.5, 7.4, 7.283870967741936)","(15.0, 25.0, 23.8)","(21.0, 36.0, 34.26086956521739)","(7.5, 9.0, 8.825)","(8.0, 11.5, 11.166666666666666)","(3.4, 4.4, 4.36875)"
09-01-2023 16:20:04.448864,"(7.5, 9.2, 9.044444444444444)","(3.6, 4.1, 4.0)","(5.5, 7.4, 7.333333333333334)","(15.0, 25.0, 23.851063829787233)","(21.0, 36.0, 34.26086956521739)","(7.5, 9.0, 8.507692307692308)","(8.0, 11.5, 11.382352941176471)","(3.4, 4.4, 4.375862068965517)"
09-01-2023 16:20:05.766980,"(7.5, 9.2, 8.945454545454545)","(3.6, 4.0, 3.9642857142857144)","(5.5, 7.4, 7.333333333333334)","(15.0, 25.0, 23.851063829787233)","(21.0, 36.0, 38.22222222222222)","(7.5, 8.6, 8.529411764705882)","(8.0, 11.5, 11.4)","(3.4, 4.5, 4.375862068965517)"
09-01-2023 16:20:07.095902,"(7.5, 9.2, 9.013333333333334)","(3.6, 4.0, 3.9981884057971016)","(5.5, 7.4, 7.333333333333334)","(15.0, 25.0, 23.833333333333332)","(21.0, 40.0, 38.476190476190474)","(7.5, 8.6, 8.414285714285715)","(8.0, 11.5, 11.277777777777779)","(3.4, 4.5, 4.375862068965517)"
09-01-2023 16:20:08.859198,"(7.5, 9.2, 9.013333333333334)","(3.6, 4.0, 3.9983498349834985)","(5.5, 7.4, 7.380645161290323)","(15.0, 25.0, 23.697674418604652)","(21.0, 40.0, 37.0)","(7.5, 8.6, 8.450000000000001)","(8.0, 11.5, 11.192307692307692)","(3.4, 4.5, 4.375862068965517)"
09-01-2023 16:20:10.276380,"(7.5, 9.2, 9.013333333333334)","(3.6, 4.0, 3.9934169278996867)","(5.5, 7.6, 7.375)","(15.0, 25.0, 23.697674418604652)","(21.0, 40.0, 38.0)","(7.5, 8.8, 8.450000000000001)","(8.0, 11.5, 11.136363636363637)","(3.4, 4.5, 4.344444444444444)"
09-01-2023 16:20:11.672719,"(7.5, 9.2, 9.013333333333334)","(3.6, 4.0, 3.95625)","(5.5, 7.6, 7.375)","(15.0, 25.0, 22.944444444444443)","(21.0, 40.0, 38.0)","(7.5, 8.8, 8.61639344262295)","(8.0, 11.5, 11.136363636363637)","(3.4, 4.5, 4.344444444444444)"
09-01-2023 16:20:13.070714,"(7.5, 9.2, 9.013333333333334)","(3.6, 4.0, 3.989795918367347)","(5.5, 7.6, 7.488888888888889)","(15.0, 23.0, 22.823529411764707)","(21.0, 40.0, 36.90909090909091)","(7.5, 8.8, 8.634782608695652)","(8.0, 11.5, 11.117647058823529)","(3.4, 4.5, 4.332432432432432)"
09-01-2023 16:20:14.493211,"(7.5, 9.2, 9.016666666666666)","(3.6, 4.0, 3.966666666666667)","(5.5, 7.6, 7.6)","(15.0, 23.0, 22.857142857142858)","(21.0, 38.0, 35.88235294117647)","(7.5, 8.8, 8.634782608695652)","(8.0, 11.5, 11.128571428571428)","(3.4, 4.5, 4.3352941176470585)"
09-01-2023 16:20:15.798577,"(7.5, 9.2, 9.016666666666666)","(3.6, 4.0, 3.952272727272727)","(5.5, 7.8, 7.766666666666667)","(15.0, 23.0, 21.36)","(21.0, 38.0, 35.77777777777778)","(7.5, 8.8, 8.629850746268657)","(8.0, 11.5, 11.19047619047619)","(3.4, 4.5, 4.332432432432432)"
09-01-2023 16:20:17.114404,"(7.5, 9.2, 9.125)","(3.6, 4.0, 3.9285714285714284)","(5.5, 8.0, 7.76551724137931)","(15.0, 22.0, 21.36)","(21.0, 38.0, 35.77777777777778)","(7.5, 8.8, 8.629850746268657)","(8.0, 11.5, 11.19047619047619)","(3.4, 4.5, 4.3352941176470585)"
09-01-2023 16:20:18.367458,"(7.5, 9.4, 9.28)","(3.6, 4.0, 3.9285714285714284)","(5.5, 8.0, 7.76551724137931)","(15.0, 22.0, 21.36)","(21.0, 38.0, 35.77777777777778)","(7.5, 8.8, 8.629850746268657)","(8.0, 11.5, 11.19047619047619)","(3.4, 4.5, 4.3352941176470585)"
09-01-2023 16:20:19.630006,"(7.5, 9.6, 9.577777777777778)","(3.6, 3.95, 3.909375)","(5.5, 8.0, 7.768421052631579)","(15.0, 22.0, 21.36)","(21.0, 38.0, 34.888888888888886)","(7.5, 8.8, 8.616129032258064)","(8.0, 11.5, 11.166666666666666)","(3.4, 4.5, 4.3352941176470585)"
09-01-2023 16:20:20.924429,"(7.5, 9.8, 9.42608695652174)","(3.6, 3.95, 3.911363636363636)","(5.5, 8.0, 7.827027027027027)","(15.0, 22.0, 21.17241379310345)","(21.0, 38.0, 34.888888888888886)","(7.5, 8.8, 8.616129032258064)","(8.0, 11.5, 11.166666666666666)","(3.4, 4.5, 4.332432432432432)"
09-01-2023 16:20:22.039793,"(7.5, 9.8, 9.42608695652174)","(3.6, 3.95, 3.9074999999999998)","(5.5, 8.0, 7.827027027027027)","(15.0, 22.0, 21.17241379310345)","(21.0, 38.0, 34.888888888888886)","(7.5, 8.8, 8.616129032258064)","(8.0, 11.5, 11.166666666666666)","(3.4, 4.5, 4.332432432432432)"
09-01-2023 16:20:23.229446,"(7.5, 9.8, 9.678125)","(3.6, 3.95, 3.9)","(5.5, 8.0, 7.779310344827586)","(15.0, 22.0, 21.0625)","(21.0, 38.0, 34.34782608695652)","(7.5, 8.8, 8.616129032258064)","(8.0, 11.5, 11.122222222222222)","(3.4, 4.5, 4.333333333333333)"
09-01-2023 16:20:24.404225,"(7.5, 9.8, 9.709090909090909)","(3.6, 3.9, 3.8833333333333333)","(5.5, 8.0, 7.779310344827586)","(15.0, 22.0, 21.17241379310345)","(21.0, 38.0, 34.0)","(7.5, 8.8, 8.616129032258064)","(8.0, 11.5, 11.085365853658537)","(3.4, 4.5, 4.333333333333333)"
09-01-2023 16:20:25.885730,"(7.5, 10.5, 10.128571428571428)","(3.6, 3.9, 3.8282608695652174)","(5.5, 7.8, 7.6499999999999995)","(15.0, 22.0, 21.0625)","(21.0, 36.0, 34.333333333333336)","(7.5, 8.8, 8.616129032258064)","(8.0, 11.5, 10.804347826086957)","(3.4, 4.5, 4.306451612903226)"
09-01-2023 16:20:27.495502,"(7.5, 10.5, 10.07638888888889)","(3.5, 3.9, 3.89025974025974)","(5.5, 7.8, 7.633333333333333)","(15.0, 22.0, 21.0625)","(21.0, 36.0, 35.733333333333334)","(7.5, 8.8, 8.621875)","(8.0, 11.0, 10.571428571428571)","(3.4, 4.5, 4.306451612903226)"
09-01-2023 16:20:28.736103,"(7.5, 10.5, 10.07638888888889)","(3.5, 3.9, 3.89025974025974)","(5.5, 7.8, 7.633333333333333)","(15.0, 22.0, 21.0625)","(21.0, 40.0, 34.434782608695656)","(7.5, 8.8, 8.621875)","(8.0, 11.0, 10.966666666666667)","(3.4, 4.5, 4.306451612903226)"
09-01-2023 16:20:29.937217,"(7.5, 10.5, 10.071428571428571)","(3.5, 3.9, 3.8924242424242426)","(5.5, 7.8, 7.663636363636363)","(15.0, 22.0, 21.0625)","(21.0, 40.0, 34.434782608695656)","(7.5, 8.8, 8.619047619047619)","(8.0, 11.5, 10.84375)","(3.4, 4.5, 4.306451612903226)"
09-01-2023 16:20:31.161445,"(7.5, 10.5, 10.008196721311476)","(3.5, 3.9, 3.80625)","(5.5, 7.8, 7.6899999999999995)","(15.0, 22.0, 21.375)","(21.0, 40.0, 35.07692307692308)","(7.5, 8.8, 8.61)","(8.0, 11.0, 10.892857142857142)","(3.4, 4.5, 4.329411764705883)"
09-01-2023 16:20:32.299765,"(7.5, 10.5, 10.008196721311476)","(3.5, 3.9, 3.8375)","(5.5, 7.8, 7.713043478260869)","(15.0, 22.0, 21.391304347826086)","(21.0, 40.0, 35.07692307692308)","(7.5, 8.8, 8.61)","(8.0, 11.5, 10.810344827586206)","(3.4, 4.4, 4.315789473684211)"
09-01-2023 16:20:33.512175,"(7.5, 10.5, 10.008333333333333)","(3.5, 3.9, 3.876190476190476)","(5.5, 7.8, 7.713043478260869)","(15.0, 22.0, 21.263157894736842)","(21.0, 40.0, 34.434782608695656)","(7.5, 8.8, 8.61)","(8.0, 11.5, 10.78125)","(3.4, 4.4, 4.307317073170732)"
09-01-2023 16:20:34.782115,"(7.5, 10.5, 10.00909090909091)","(3.5, 3.9, 3.876190476190476)","(5.5, 7.8, 7.713043478260869)","(15.0, 22.0, 21.263157894736842)","(21.0, 40.0, 34.434782608695656)","(7.5, 8.8, 8.61)","(8.0, 11.0, 10.73846153846154)","(3.4, 4.4, 4.315789473684211)"
09-01-2023 16:20:36.056632,"(7.5, 10.5, 10.00909090909091)","(3.5, 3.9, 3.8443181818181817)","(5.5, 7.8, 7.713043478260869)","(15.0, 22.0, 21.46153846153846)","(21.0, 40.0, 34.434782608695656)","(7.5, 8.8, 8.612499999999999)","(8.0, 11.0, 10.73846153846154)","(3.4, 4.4, 4.315789473684211)"
09-01-2023 16:20:37.295544,"(7.5, 10.5, 10.073529411764707)","(3.5, 3.85, 3.895348837209302)","(5.5, 7.8, 7.713043478260869)","(15.0, 22.0, 21.705882352941178)","(21.0, 40.0, 34.434782608695656)","(7.5, 8.8, 9.013333333333334)","(8.0, 11.0, 10.695652173913043)","(3.4, 4.4, 4.315789473684211)"
09-01-2023 16:20:38.474777,"(7.5, 10.5, 10.045454545454545)","(3.5, 3.9, 3.895348837209302)","(5.5, 7.8, 7.713043478260869)","(15.0, 22.0, 21.705882352941178)","(21.0, 40.0, 34.434782608695656)","(7.5, 9.2, 9.04)","(8.0, 11.0, 10.681818181818182)","(3.4, 4.4, 4.307317073170732)"
09-01-2023 16:20:39.725066,"(7.5, 10.5, 10.008196721311476)","(3.5, 3.9, 3.895348837209302)","(5.5, 7.8, 7.713043478260869)","(15.0, 22.0, 21.857142857142858)","(21.0, 40.0, 30.5)","(7.5, 9.2, 9.058823529411764)","(8.0, 11.0, 10.695652173913043)","(3.4, 4.4, 4.315789473684211)"
09-01-2023 16:20:40.936645,"(7.5, 10.5, 10.071428571428571)","(3.5, 3.9, 3.8395833333333336)","(5.5, 7.8, 7.7299999999999995)","(16.0, 22.0, 22.45)","(21.0, 36.0, 31.692307692307693)","(7.5, 9.2, 9.133333333333333)","(8.5, 11.0, 10.695652173913043)","(3.6, 4.4, 4.315789473684211)"
09-01-2023 16:20:42.190699,"(7.5, 10.5, 10.008928571428571)","(3.5, 3.85, 3.838636363636364)","(5.5, 7.8, 7.7299999999999995)","(16.0, 23.0, 22.363636363636363)","(21.0, 34.0, 30.818181818181817)","(7.5, 9.2, 9.085714285714285)","(8.5, 11.0, 10.63768115942029)","(3.6, 4.4, 4.307317073170732)"
09-01-2023 16:20:43.494704,"(7.5, 10.5, 10.008928571428571)","(3.5, 3.85, 3.838636363636364)","(5.5, 7.8, 7.7299999999999995)","(16.0, 23.0, 22.363636363636363)","(21.0, 34.0, 30.333333333333332)","(7.5, 9.2, 9.085714285714285)","(8.5, 11.0, 10.63768115942029)","(3.6, 4.4, 4.307317073170732)"
09-01-2023 16:20:44.807699,"(7.5, 10.5, 10.008928571428571)","(3.5, 3.85, 3.841666666666667)","(5.5, 7.8, 7.713333333333333)","(16.0, 23.0, 22.5625)","(21.0, 32.0, 31.4)","(7.5, 9.2, 9.138461538461538)","(8.5, 11.0, 10.695652173913043)","(3.6, 4.4, 4.317391304347827)"
09-01-2023 16:20:46.022832,"(7.5, 10.5, 10.008771929824562)","(3.5, 3.85, 3.841666666666667)","(5.5, 7.8, 7.699999999999999)","(16.0, 23.0, 22.5625)","(21.0, 32.0, 30.25)","(7.5, 9.2, 9.138461538461538)","(8.5, 11.0, 10.925925925925926)","(3.6, 4.4, 4.317391304347827)"
09-01-2023 16:20:47.221250,"(7.5, 10.5, 10.009615384615385)","(3.5, 3.85, 3.844642857142857)","(5.5, 7.8, 7.696969696969696)","(16.0, 23.0, 22.5625)","(21.0, 32.0, 30.727272727272727)","(7.5, 9.2, 9.09090909090909)","(8.5, 11.5, 10.956140350877194)","(3.6, 4.4, 4.317391304347827)"
09-01-2023 16:20:48.334720,"(7.5, 10.5, 10.017567567567568)","(3.5, 3.9, 3.858139534883721)","(5.5, 7.8, 7.696969696969696)","(16.0, 23.0, 22.5625)","(21.0, 32.0, 31.4)","(7.5, 9.2, 9.142857142857142)","(8.5, 11.5, 10.956140350877194)","(3.6, 4.4, 4.317391304347827)"
09-01-2023 16:20:49.570537,"(7.5, 10.5, 10.017567567567568)","(3.5, 3.85, 3.841304347826087)","(5.5, 7.8, 7.696969696969696)","(16.0, 23.0, 22.5625)","(21.0, 32.0, 31.333333333333332)","(7.5, 9.2, 9.169230769230769)","(8.5, 11.5, 11.145833333333334)","(3.6, 4.4, 4.317391304347827)"
09-01-2023 16:20:50.856924,"(7.5, 10.5, 10.017567567567568)","(3.5, 3.85, 3.841304347826087)","(5.5, 7.8, 7.718518518518518)","(16.0, 23.0, 22.5625)","(21.0, 32.0, 31.333333333333332)","(7.5, 9.2, 9.172413793103448)","(8.5, 11.5, 11.027777777777779)","(3.6, 4.4, 4.220833333333333)"
09-01-2023 16:20:52.103660,"(7.5, 10.5, 10.081967213114755)","(3.5, 3.85, 3.840909090909091)","(5.5, 7.8, 7.739130434782608)","(16.0, 23.0, 22.764705882352942)","(21.0, 32.0, 30.5)","(7.5, 9.2, 9.117647058823529)","(8.5, 11.5, 11.027777777777779)","(3.6, 4.3, 4.276923076923077)"
09-01-2023 16:20:53.348922,"(7.5, 10.5, 10.009615384615385)","(3.4, 3.85, 3.840909090909091)","(5.5, 7.8, 7.739130434782608)","(16.0, 23.0, 22.686274509803923)","(21.0, 32.0, 30.5)","(7.5, 9.2, 9.08421052631579)","(8.5, 11.5, 11.027777777777779)","(3.6, 4.3, 4.211111111111111)"
09-01-2023 16:20:54.572203,"(7.5, 10.5, 9.804545454545455)","(3.4, 4.1, 4.087912087912088)","(5.5, 7.6, 7.466666666666667)","(16.0, 23.0, 22.59259259259259)","(21.0, 32.0, 31.333333333333332)","(7.5, 9.2, 9.08421052631579)","(8.5, 11.5, 11.027777777777779)","(3.6, 4.3, 4.246428571428572)"
09-01-2023 16:20:55.795779,"(7.5, 9.8, 9.762962962962963)","(3.4, 4.1, 4.0736)","(5.5, 7.6, 7.311111111111112)","(16.0, 23.0, 22.551020408163264)","(21.0, 32.0, 31.142857142857142)","(7.5, 9.2, 9.048275862068966)","(8.5, 11.5, 11.025)","(3.6, 4.3, 4.317391304347826)"
09-01-2023 16:20:56.948012,"(7.5, 9.6, 9.48)","(3.4, 4.1, 4.074778761061947)","(5.5, 7.4, 7.311111111111112)","(16.0, 23.0, 21.76)","(21.0, 32.0, 29.25)","(7.5, 9.2, 9.058064516129033)","(8.5, 11.5, 11.160714285714286)","(3.6, 4.4, 4.413157894736843)"
09-01-2023 16:20:58.178557,"(7.5, 9.6, 9.333333333333332)","(3.4, 4.1, 4.071739130434782)","(5.5, 7.4, 7.311111111111112)","(16.0, 22.0, 21.76)","(21.0, 30.0, 28.6)","(7.5, 9.2, 8.75294117647059)","(8.5, 11.5, 10.882352941176471)","(3.6, 4.5, 4.385000000000001)"
09-01-2023 16:20:59.451829,"(7.5, 9.6, 9.411764705882353)","(3.4, 4.1, 4.183333333333334)","(5.5, 7.4, 7.300000000000001)","(16.0, 22.0, 21.76)","(21.0, 29.0, 28.666666666666668)","(7.5, 8.8, 8.392)","(8.5, 11.0, 10.81)","(3.5, 4.4, 4.488372093023256)"
09-01-2023 16:21:00.756749,"(7.5, 9.6, 9.44)","(3.4, 4.2, 4.1895522388059705)","(5.5, 7.4, 7.281081081081082)","(16.0, 22.0, 21.76)","(21.0, 29.0, 28.733333333333334)","(7.5, 8.6, 8.382857142857143)","(8.5, 11.0, 10.802083333333334)","(3.5, 4.5, 4.48)"
09-01-2023 16:21:02.049053,"(7.5, 9.6, 9.394594594594594)","(3.5, 4.2, 4.188709677419355)","(5.5, 7.4, 7.281081081081082)","(16.0, 22.0, 21.76)","(21.0, 29.0, 28.529411764705884)","(7.5, 8.6, 8.382857142857143)","(8.5, 11.0, 10.797872340425531)","(3.6, 4.5, 4.526984126984127)"
09-01-2023 16:21:03.224396,"(7.5, 9.2, 9.1)","(3.5, 4.3, 4.223076923076923)","(5.5, 7.4, 7.281081081081082)","(16.0, 22.0, 21.76)","(21.0, 29.0, 28.529411764705884)","(7.5, 8.6, 8.413793103448276)","(8.5, 11.0, 10.705128205128204)","(3.6, 4.6, 4.504109589041096)"
09-01-2023 16:21:04.399062,"(7.5, 9.2, 9.093333333333334)","(3.5, 4.3, 4.239622641509434)","(5.5, 7.4, 7.312)","(16.0, 22.0, 21.76)","(21.0, 29.0, 28.0)","(7.5, 8.6, 8.413793103448276)","(8.5, 11.0, 10.777777777777779)","(3.6, 4.6, 4.5025641025641026)"
09-01-2023 16:21:05.531547,"(7.5, 9.4, 9.08235294117647)","(3.5, 4.3, 4.247457627118644)","(5.5, 7.4, 7.275)","(16.0, 22.0, 21.76)","(21.0, 29.0, 27.8)","(7.5, 8.6, 8.406666666666666)","(8.5, 11.0, 10.8)","(3.6, 4.6, 4.446666666666667)"
09-01-2023 16:21:06.759706,"(7.5, 9.4, 9.115789473684211)","(3.5, 4.3, 4.238)","(5.5, 7.4, 7.269767441860465)","(16.0, 22.0, 21.76)","(21.0, 29.0, 27.88888888888889)","(7.5, 8.6, 8.406666666666666)","(8.5, 11.0, 10.813953488372093)","(3.6, 4.5, 4.423913043478261)"
09-01-2023 16:21:08.040779,"(7.5, 9.4, 9.107317073170732)","(3.5, 4.3, 4.238)","(5.5, 7.4, 7.282051282051282)","(16.0, 22.0, 21.76)","(21.0, 29.0, 27.8)","(7.5, 8.6, 8.406666666666666)","(8.5, 11.0, 10.7875)","(3.6, 4.5, 4.424444444444445)"
09-01-2023 16:21:09.489652,"(7.5, 9.4, 9.251612903225807)","(3.5, 4.3, 4.169047619047619)","(5.5, 7.4, 7.305000000000001)","(16.0, 22.0, 21.76)","(21.0, 29.0, 27.666666666666668)","(7.5, 8.6, 8.087878787878788)","(8.5, 11.0, 10.844827586206897)","(3.6, 4.5, 4.456363636363636)"
09-01-2023 16:21:10.837939,"(7.5, 9.4, 9.251612903225807)","(3.5, 4.2, 4.170454545454546)","(5.5, 7.4, 7.291304347826087)","(16.0, 22.0, 21.76)","(21.0, 29.0, 27.5)","(7.5, 8.4, 8.10958904109589)","(8.5, 11.0, 10.878378378378379)","(3.6, 4.5, 4.456363636363636)"
09-01-2023 16:21:12.141648,"(7.5, 9.4, 9.35)","(3.5, 4.2, 4.170454545454546)","(5.5, 7.4, 7.5)","(16.0, 22.0, 21.76)","(21.0, 29.0, 27.571428571428573)","(7.5, 8.4, 8.094964028776978)","(8.5, 11.0, 10.9375)","(3.6, 4.5, 4.456363636363636)"
09-01-2023 16:21:13.787160,"(7.5, 9.4, 9.354545454545455)","(3.5, 4.2, 4.168589743589743)","(5.5, 7.6, 7.493333333333333)","(16.0, 22.0, 21.76)","(21.0, 29.0, 27.444444444444443)","(7.5, 8.4, 8.08918918918919)","(8.5, 11.0, 10.951612903225806)","(3.6, 4.5, 4.456363636363636)"
09-01-2023 16:21:15.224754,"(7.5, 9.4, 9.354545454545455)","(3.5, 4.2, 4.169387755102041)","(5.5, 7.6, 7.493333333333333)","(16.0, 22.0, 21.76)","(21.0, 29.0, 28.636363636363637)","(7.5, 8.4, 8.08918918918919)","(8.5, 11.0, 10.818181818181818)","(3.6, 4.5, 4.456363636363636)"
09-01-2023 16:21:16.551232,"(7.5, 9.4, 9.304347826086957)","(3.5, 4.2, 4.154838709677419)","(5.5, 7.6, 7.493333333333333)","(16.0, 22.0, 21.76)","(21.0, 29.0, 28.5)","(7.5, 8.4, 8.093333333333334)","(8.5, 11.0, 10.846153846153847)","(3.6, 4.5, 4.456363636363636)"
09-01-2023 16:21:17.744398,"(7.5, 9.4, 9.290196078431373)","(3.5, 4.3, 4.2104)","(5.5, 7.6, 7.493333333333333)","(16.0, 22.0, 21.76)","(21.0, 29.0, 28.5)","(6.5, 8.4, 8.093333333333334)","(8.5, 11.0, 10.866666666666667)","(3.6, 4.5, 4.456363636363636)"
09-01-2023 16:21:18.984771,"(7.5, 9.4, 9.290196078431373)","(3.5, 4.3, 4.204273504273504)","(5.5, 7.6, 7.48)","(16.0, 22.0, 21.76)","(21.0, 29.0, 27.94736842105263)","(6.5, 8.4, 8.120833333333334)","(8.5, 11.0, 11.313333333333333)","(3.6, 4.5, 4.464)"
09-01-2023 16:21:20.225725,"(7.5, 9.4, 9.316981132075473)","(3.5, 4.3, 4.213846153846154)","(5.5, 7.6, 7.503703703703704)","(16.0, 22.0, 21.76)","(21.0, 29.0, 27.857142857142858)","(6.5, 8.2, 8.120833333333334)","(8.5, 11.5, 11.373015873015873)","(3.6, 4.5, 4.448076923076923)"
09-01-2023 16:21:21.527719,"(8.0, 9.4, 9.290196078431373)","(3.5, 4.3, 4.2622641509433965)","(5.5, 7.6, 7.375)","(17.0, 22.0, 21.666666666666668)","(21.0, 29.0, 28.5)","(6.5, 8.2, 8.129999999999999)","(8.5, 11.5, 11.446564885496183)","(3.6, 4.5, 4.424691358024692)"
