,Golden Oak,Pear Lemonade,Big Falcon Rocket,Trevilion,Saint Scotty,Joyride,Get Hammered,Rys Revenge
15-12-2022 13:00:59.040073,"(15.0, 46.0, 30.285714285714285)","(26.0, 40.0, 35.6)","(4.0, 4.8, 4.531578947368421)","(16.0, 120.0, 67.75)","(13.0, 22.0, 20.5)","(7.0, 9.6, 9.527272727272727)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:00.210886,"(15.0, 46.0, 30.285714285714285)","(26.0, 40.0, 35.6)","(4.0, 4.8, 4.531578947368421)","(16.0, 120.0, 67.75)","(13.0, 22.0, 20.666666666666668)","(7.0, 9.6, 9.5)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.0)"
15-12-2022 13:01:01.447666,"(15.0, 46.0, 30.285714285714285)","(26.0, 40.0, 35.0)","(4.0, 4.8, 4.55625)","(16.0, 120.0, 67.75)","(13.0, 22.0, 19.666666666666668)","(7.0, 9.6, 9.5)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:02.615465,"(15.0, 46.0, 30.285714285714285)","(26.0, 40.0, 35.0)","(4.0, 4.7, 4.5375)","(16.0, 120.0, 67.75)","(13.0, 22.0, 19.5)","(7.0, 9.6, 9.5)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.6)"
15-12-2022 13:01:03.947263,"(16.0, 46.0, 27.666666666666664)","(21.0, 40.0, 35.0)","(4.0, 4.7, 4.552941176470588)","(15.0, 120.0, 67.75)","(13.0, 22.0, 19.0)","(7.0, 9.6, 9.5)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:05.237746,"(16.0, 46.0, 30.57142857142857)","(21.0, 40.0, 35.0)","(4.0, 4.8, 4.552941176470588)","(15.0, 120.0, 68.0)","(13.0, 22.0, 19.0)","(7.0, 9.6, 9.5)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:06.418764,"(16.0, 46.0, 30.285714285714285)","(21.0, 40.0, 35.0)","(4.0, 4.8, 4.4)","(15.0, 120.0, 68.0)","(13.0, 22.0, 19.0)","(7.0, 9.6, 9.5)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:07.700396,"(16.0, 46.0, 32.25)","(21.0, 40.0, 35.0)","(4.0, 4.8, 4.4)","(15.0, 120.0, 67.75)","(13.0, 22.0, 19.0)","(7.0, 9.6, 9.45)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:09.007163,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(4.0, 4.8, 4.375)","(15.0, 120.0, 67.75)","(13.0, 22.0, 19.0)","(7.0, 9.6, 9.428571428571429)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:01:10.248455,"(16.0, 46.0, 29.8)","(21.0, 40.0, 37.142857142857146)","(4.0, 4.8, 4.29)","(15.0, 120.0, 67.75)","(13.0, 22.0, 19.0)","(7.0, 9.6, 9.0)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:01:11.609637,"(16.0, 46.0, 29.8)","(21.0, 40.0, 37.142857142857146)","(4.0, 4.8, 4.46)","(15.0, 120.0, 68.0)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:13.048449,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(4.0, 4.8, 4.46)","(15.0, 120.0, 68.0)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:14.336439,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 68.0)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:15.671553,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 68.0)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:16.872016,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 68.0)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:18.121466,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 67.75)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:19.428371,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 68.0)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.1, 2.0833333333333335)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:20.672604,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 67.75)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.1, 2.096)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:21.816066,"(16.0, 46.0, 29.8)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 67.75)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.096)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:22.941245,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 67.75)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.096)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:24.182252,"(16.0, 46.0, 29.8)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 68.0)","(13.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.096)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:25.275314,"(16.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(15.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.099047619047619)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:26.362410,"(17.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.46)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.099047619047619)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:01:27.510358,"(17.0, 46.0, 28.8125)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.8, 4.430000000000001)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.099047619047619)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:01:28.789589,"(17.0, 46.0, 28.8125)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.7, 4.430000000000001)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.099047619047619)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:29.966560,"(17.0, 46.0, 28.8125)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.7, 4.430000000000001)","(16.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.099047619047619)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:31.164460,"(17.0, 46.0, 28.8125)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.6, 4.430000000000001)","(16.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.099047619047619)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:32.310591,"(17.0, 46.0, 28.8125)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.6, 4.430000000000001)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.099047619047619)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:01:33.456244,"(17.0, 46.0, 32.25)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.6, 4.430000000000001)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.099047619047619)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:01:34.658675,"(17.0, 44.0, 37.625)","(21.0, 40.0, 37.142857142857146)","(3.9, 4.6, 4.430000000000001)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1216)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:35.804529,"(17.0, 44.0, 37.625)","(21.0, 40.0, 36.0)","(3.9, 4.6, 4.430000000000001)","(16.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1254054054054055)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:36.952745,"(17.0, 44.0, 37.625)","(21.0, 40.0, 36.857142857142854)","(3.9, 4.6, 4.430000000000001)","(16.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1254054054054055)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:38.059283,"(17.0, 44.0, 37.625)","(21.0, 40.0, 35.0)","(3.9, 4.6, 4.430000000000001)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1254054054054055)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:39.134538,"(17.0, 46.0, 29.75)","(21.0, 40.0, 35.0)","(3.9, 4.6, 4.430000000000001)","(16.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1254054054054055)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:40.253755,"(17.0, 46.0, 25.166666666666668)","(21.0, 40.0, 35.0)","(3.9, 4.6, 4.4375)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1254054054054055)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:01:41.309981,"(17.0, 46.0, 27.25)","(21.0, 40.0, 35.0)","(3.9, 4.5, 4.24)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1254054054054055)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:42.406704,"(17.0, 46.0, 27.25)","(21.0, 40.0, 35.0)","(3.9, 4.5, 4.24)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1254054054054055)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:43.517801,"(17.0, 46.0, 27.25)","(21.0, 40.0, 35.0)","(3.9, 4.5, 4.24)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1254054054054055)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:44.619312,"(17.0, 46.0, 27.25)","(21.0, 40.0, 35.0)","(3.9, 4.5, 4.24)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.1254054054054055)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:45.748286,"(17.0, 46.0, 27.25)","(21.0, 40.0, 35.2)","(3.9, 4.5, 4.24)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:46.829699,"(17.0, 46.0, 27.25)","(21.0, 40.0, 32.666666666666664)","(3.9, 4.5, 4.24)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:47.928858,"(19.0, 46.0, 27.25)","(26.0, 40.0, 32.666666666666664)","(3.7, 4.5, 4.24)","(17.0, 120.0, 68.25)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:48.973289,"(19.0, 46.0, 27.25)","(26.0, 40.0, 32.666666666666664)","(3.7, 4.5, 4.24)","(17.0, 120.0, 68.25)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:50.028332,"(19.0, 46.0, 27.25)","(26.0, 40.0, 32.666666666666664)","(3.7, 4.5, 4.24)","(17.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:51.126057,"(19.0, 46.0, 27.25)","(26.0, 40.0, 32.666666666666664)","(3.7, 4.5, 4.24)","(17.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:52.214734,"(19.0, 46.0, 27.25)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.24)","(17.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:53.332708,"(19.0, 46.0, 27.25)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.24)","(17.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:54.476809,"(19.0, 46.0, 27.25)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.24)","(17.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:55.553739,"(19.0, 46.0, 27.25)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.24)","(17.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:01:56.616872,"(19.0, 46.0, 31.6)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.24)","(17.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:01:57.677126,"(19.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.24)","(17.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:58.747590,"(19.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.24)","(17.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.85, 2.16, 2.103529411764706)","(14.0, 26.0, 19.0)"
15-12-2022 13:01:59.828048,"(19.0, 46.0, 28.75)","(26.0, 40.0, 37.81818181818181)","(3.7, 4.5, 4.24)","(17.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.103529411764706)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:02:00.933693,"(17.0, 46.0, 28.75)","(26.0, 40.0, 32.666666666666664)","(3.8, 4.5, 4.24)","(16.0, 120.0, 68.0)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.103529411764706)","(14.0, 26.0, 19.0)"
15-12-2022 13:02:02.031071,"(17.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.24)","(16.0, 120.0, 67.75)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.103529411764706)","(14.0, 26.0, 19.0)"
15-12-2022 13:02:03.150654,"(19.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.24)","(16.0, 120.0, 68.25)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.103529411764706)","(14.0, 26.0, 21.8)"
15-12-2022 13:02:04.298684,"(19.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.24)","(16.0, 120.0, 68.5)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.103529411764706)","(14.0, 26.0, 19.0)"
15-12-2022 13:02:05.394890,"(19.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.24)","(16.0, 120.0, 68.5)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.103529411764706)","(14.0, 26.0, 19.0)"
15-12-2022 13:02:06.495541,"(19.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.24)","(16.0, 120.0, 68.5)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.103529411764706)","(14.0, 26.0, 19.333333333333332)"
15-12-2022 13:02:07.601266,"(19.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.24)","(16.0, 120.0, 68.25)","(14.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.103529411764706)","(14.0, 26.0, 19.0)"
15-12-2022 13:02:08.690336,"(19.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.24)","(16.0, 120.0, 112.03846153846155)","(14.0, 22.0, 21.904761904761905)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.103529411764706)","(14.0, 26.0, 25.454545454545453)"
15-12-2022 13:02:09.778779,"(18.0, 46.0, 28.75)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.24)","(15.0, 120.0, 113.23076923076923)","(14.0, 22.0, 26.511627906976745)","(7.0, 9.4, 9.0)","(1.9, 2.16, 2.106666666666667)","(14.0, 26.0, 23.142857142857142)"
15-12-2022 13:02:10.800086,"(18.0, 46.0, 34.0)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.24)","(15.0, 120.0, 113.23076923076923)","(14.0, 27.0, 23.4)","(7.0, 9.4, 9.485714285714286)","(1.9, 2.16, 2.0941176470588236)","(14.0, 26.0, 19.0)"
15-12-2022 13:02:11.780641,"(18.0, 46.0, 34.0)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.175)","(15.0, 120.0, 113.23076923076923)","(14.0, 27.0, 23.4)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.16, 2.0941176470588236)","(14.0, 26.0, 19.0)"
15-12-2022 13:02:12.913754,"(18.0, 46.0, 34.0)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.175)","(15.0, 120.0, 113.23076923076923)","(14.0, 27.0, 23.4)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.16, 2.0941176470588236)","(14.0, 26.0, 19.0)"
15-12-2022 13:02:14.049607,"(18.0, 46.0, 34.0)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.175)","(15.0, 120.0, 113.23076923076923)","(14.0, 27.0, 23.4)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.16, 2.0941176470588236)","(14.0, 26.0, 19.0)"
15-12-2022 13:02:15.178232,"(18.0, 46.0, 34.0)","(26.0, 40.0, 35.0)","(3.8, 4.5, 4.175)","(15.0, 120.0, 113.23076923076923)","(14.0, 27.0, 23.4)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.16, 2.0941176470588236)","(14.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:16.310425,"(18.0, 46.0, 34.0)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.23076923076923)","(14.0, 27.0, 23.4)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.16, 2.0941176470588236)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:17.452062,"(18.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.71428571428571)","(14.0, 27.0, 24.5)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.16, 2.0941176470588236)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:18.533951,"(18.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.71428571428571)","(14.0, 26.0, 24.5)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.16, 2.0941176470588236)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:19.596324,"(18.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.71428571428571)","(14.0, 26.0, 24.0)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.16, 2.0941176470588236)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:20.665859,"(18.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.71428571428571)","(14.0, 26.0, 24.0)","(7.0, 9.6, 9.536842105263158)","(1.9, 2.16, 2.12)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:21.731378,"(15.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.71428571428571)","(14.0, 26.0, 24.0)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.2, 2.0940000000000003)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:22.844837,"(15.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.71428571428571)","(14.0, 26.0, 24.0)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.22, 2.0940000000000003)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:23.912080,"(15.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.71428571428571)","(14.0, 26.0, 24.0)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.22, 2.0940000000000003)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:24.997018,"(15.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.71428571428571)","(14.0, 26.0, 24.0)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.22, 2.0940000000000003)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:26.059387,"(15.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.175)","(19.0, 120.0, 113.71428571428571)","(14.0, 26.0, 25.9)","(7.0, 9.6, 9.485714285714286)","(1.9, 2.22, 2.0940000000000003)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:27.197258,"(15.0, 40.0, 35.5)","(26.0, 40.0, 35.2)","(3.7, 4.5, 4.314285714285714)","(19.0, 120.0, 113.71428571428571)","(14.0, 28.0, 26.6)","(7.0, 9.6, 9.428571428571429)","(1.9, 2.22, 2.0940000000000003)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:28.309102,"(15.0, 40.0, 35.5)","(26.0, 40.0, 37.6)","(3.7, 4.5, 4.314285714285714)","(19.0, 120.0, 113.71428571428571)","(14.0, 28.0, 26.6)","(7.0, 9.6, 9.428571428571429)","(1.9, 2.22, 2.0940000000000003)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:29.466395,"(15.0, 40.0, 35.5)","(26.0, 40.0, 37.6)","(3.7, 4.5, 4.314285714285714)","(19.0, 120.0, 68.25)","(14.0, 28.0, 25.666666666666668)","(7.0, 9.6, 9.428571428571429)","(1.9, 2.22, 2.104375)","(15.0, 26.0, 24.384615384615387)"
15-12-2022 13:02:30.557351,"(15.0, 40.0, 35.5)","(26.0, 40.0, 37.6)","(3.7, 4.6, 4.308333333333333)","(19.0, 120.0, 68.25)","(14.0, 28.0, 25.666666666666668)","(7.0, 9.6, 9.428571428571429)","(1.9, 2.24, 2.104375)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:31.682983,"(15.0, 42.0, 37.0)","(26.0, 40.0, 37.6)","(3.7, 4.6, 4.308333333333333)","(20.0, 120.0, 68.25)","(14.0, 28.0, 25.666666666666668)","(7.0, 9.6, 9.428571428571429)","(1.9, 2.24, 2.104375)","(15.0, 26.0, 23.666666666666668)"
15-12-2022 13:02:32.828218,"(15.0, 42.0, 37.0)","(26.0, 40.0, 37.6)","(3.7, 4.6, 4.308333333333333)","(20.0, 120.0, 68.25)","(14.0, 28.0, 25.666666666666668)","(7.0, 9.6, 9.15)","(1.9, 2.24, 2.104375)","(15.0, 26.0, 22.666666666666668)"
15-12-2022 13:02:33.887980,"(15.0, 42.0, 37.0)","(26.0, 40.0, 34.5)","(3.7, 4.5, 4.41578947368421)","(20.0, 120.0, 68.25)","(14.0, 26.0, 23.166666666666668)","(7.0, 9.4, 9.0)","(1.9, 2.24, 2.104375)","(15.0, 26.0, 22.666666666666668)"
15-12-2022 13:02:34.976590,"(16.0, 42.0, 37.0)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.41578947368421)","(20.0, 120.0, 68.25)","(14.0, 26.0, 22.0)","(7.0, 9.4, 9.0)","(1.9, 2.24, 2.104375)","(15.0, 26.0, 21.25)"
15-12-2022 13:02:36.060550,"(16.0, 42.0, 37.0)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.41578947368421)","(20.0, 120.0, 68.25)","(14.0, 26.0, 22.0)","(7.0, 9.4, 9.0)","(1.9, 2.24, 2.104375)","(15.0, 26.0, 21.25)"
15-12-2022 13:02:37.123536,"(16.0, 42.0, 37.0)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.41578947368421)","(20.0, 120.0, 68.25)","(14.0, 26.0, 22.0)","(7.0, 9.4, 9.0)","(1.9, 2.24, 2.1042857142857145)","(15.0, 26.0, 21.25)"
15-12-2022 13:02:38.189177,"(16.0, 46.0, 34.0)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.41578947368421)","(16.0, 120.0, 68.25)","(14.0, 26.0, 22.0)","(7.0, 9.4, 9.0)","(1.9, 2.22, 2.102727272727273)","(15.0, 26.0, 21.25)"
15-12-2022 13:02:39.289638,"(16.0, 40.0, 35.5)","(26.0, 40.0, 35.0)","(3.7, 4.5, 4.41578947368421)","(16.0, 120.0, 68.25)","(14.0, 26.0, 22.0)","(7.0, 9.4, 9.0)","(1.9, 2.22, 2.102727272727273)","(15.0, 26.0, 21.5)"
