,Dr Zeppelin,Old Stables,Vitality Blast,Dr Valor,Ozzies Risk,Sapphire Speed,Akina Lad,Mileena
11-01-2023 17:56:55.007618,"(17.0, 50.0, 29.0625)","(1.3, 1.74, 1.6733333333333333)","(5.0, 9.2, 6.141176470588235)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 33.0)","(26.0, 90.0, 44.666666666666664)","(9.0, 19.0, 13.444444444444445)","(71.0, 580.0, 317.5)"
11-01-2023 17:56:56.384779,"(17.0, 50.0, 29.0625)","(1.3, 1.74, 1.7042276422764226)","(5.0, 9.2, 6.141176470588235)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.94444444444444)","(26.0, 90.0, 44.666666666666664)","(9.0, 19.0, 13.444444444444445)","(71.0, 580.0, 317.5)"
11-01-2023 17:56:57.673547,"(17.0, 50.0, 29.0625)","(1.3, 1.74, 1.7042276422764226)","(5.0, 9.2, 6.141176470588235)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.94444444444444)","(26.0, 90.0, 44.666666666666664)","(9.0, 19.0, 13.444444444444445)","(71.0, 580.0, 317.5)"
11-01-2023 17:56:58.982075,"(17.0, 50.0, 29.0625)","(1.3, 1.74, 1.7042276422764226)","(5.0, 9.2, 6.141176470588235)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.94444444444444)","(26.0, 90.0, 44.666666666666664)","(9.0, 19.0, 13.444444444444445)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:00.300469,"(17.0, 50.0, 29.0625)","(1.3, 1.74, 1.7042276422764226)","(5.0, 9.2, 6.141176470588235)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.94444444444444)","(26.0, 90.0, 44.666666666666664)","(9.0, 19.0, 13.444444444444445)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:01.610640,"(17.0, 50.0, 29.0625)","(1.3, 1.74, 1.7042276422764226)","(5.0, 9.2, 8.266666666666667)","(20.0, 55.0, 36.75)","(10.0, 40.0, 33.125)","(26.0, 90.0, 69.25)","(9.0, 19.0, 13.444444444444445)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:02.917540,"(17.0, 210.0, 161.625)","(1.3, 1.74, 1.7042276422764226)","(5.0, 9.8, 9.4)","(20.0, 55.0, 169.625)","(10.0, 40.0, 33.88)","(26.0, 85.0, 69.25)","(9.0, 19.0, 18.6)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:04.751518,"(17.0, 210.0, 161.625)","(1.3, 1.74, 1.7042276422764226)","(5.0, 22.0, 9.4)","(20.0, 220.0, 169.625)","(10.0, 40.0, 33.88)","(26.0, 85.0, 69.25)","(9.0, 21.0, 18.6)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:06.215583,"(17.0, 210.0, 161.625)","(1.3, 1.74, 1.7042276422764226)","(5.0, 22.0, 9.4)","(20.0, 220.0, 169.625)","(10.0, 40.0, 33.88)","(26.0, 85.0, 69.25)","(9.0, 21.0, 18.6)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:07.800343,"(17.0, 210.0, 161.625)","(1.3, 1.74, 1.6733333333333333)","(5.0, 22.0, 9.5)","(20.0, 220.0, 169.625)","(10.0, 40.0, 32.4)","(26.0, 85.0, 69.25)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:09.449277,"(17.0, 210.0, 161.625)","(1.3, 1.74, 1.6733333333333333)","(5.0, 16.5, 9.3125)","(20.0, 220.0, 169.625)","(10.0, 40.0, 32.45)","(26.0, 85.0, 69.25)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:10.938008,"(17.0, 210.0, 161.625)","(1.3, 1.74, 1.6733333333333333)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 36.6)","(26.0, 85.0, 69.25)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:12.453594,"(17.0, 210.0, 161.625)","(1.3, 1.74, 1.49)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 32.4)","(26.0, 85.0, 69.25)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:13.772936,"(17.0, 210.0, 161.625)","(1.3, 1.7, 1.49)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 36.644444444444446)","(26.0, 85.0, 51.0)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:15.066938,"(17.0, 210.0, 161.625)","(1.3, 1.7, 1.49)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 36.644444444444446)","(26.0, 80.0, 56.8)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:16.336920,"(17.0, 210.0, 161.625)","(1.3, 1.7, 1.49)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 36.644444444444446)","(26.0, 80.0, 56.8)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:17.617751,"(17.0, 210.0, 161.625)","(1.3, 1.7, 1.49)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 32.5)","(26.0, 80.0, 56.8)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:18.814518,"(17.0, 210.0, 161.625)","(1.3, 1.7, 1.49)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 35.166666666666664)","(26.0, 80.0, 56.8)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:20.061029,"(17.0, 210.0, 161.625)","(1.3, 1.7, 1.4572072072072073)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 35.166666666666664)","(26.0, 80.0, 56.8)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:21.214516,"(17.0, 210.0, 161.625)","(1.3, 1.7, 1.4572072072072073)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 35.166666666666664)","(26.0, 80.0, 39.66666666666667)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:22.425815,"(17.0, 210.0, 161.625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 16.5, 9.25)","(20.0, 220.0, 169.625)","(10.0, 40.0, 35.166666666666664)","(26.0, 75.0, 39.66666666666667)","(9.0, 21.0, 18.05)","(71.0, 580.0, 317.5)"
11-01-2023 17:57:23.636687,"(17.0, 210.0, 161.625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 16.5, 5.800000000000001)","(20.0, 220.0, 28.454545454545453)","(10.0, 40.0, 33.0)","(26.0, 75.0, 39.66666666666667)","(9.0, 21.0, 14.1)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:25.022616,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.4, 7.799999999999999)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 33.125)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 15.307692307692307)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:26.337490,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 8.288888888888888)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 33.125)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 13.125)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:27.550921,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.56)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 33.125)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 13.125)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:28.960416,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.866666666666666)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.5625)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 13.88888888888889)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:30.546697,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.64)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.5625)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:31.962358,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.52)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.5625)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:33.356634,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.833333333333332)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.5625)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:34.600880,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.6)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.5625)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:35.735156,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.6)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.5625)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:36.943319,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.52)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.5625)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:38.318016,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.833333333333332)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.5625)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:39.657622,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.6)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.214285714285715)","(26.0, 75.0, 39.66666666666667)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:41.025073,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.6)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.214285714285715)","(26.0, 75.0, 41.875)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:42.300763,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.6)","(20.0, 55.0, 28.454545454545453)","(10.0, 40.0, 36.214285714285715)","(26.0, 75.0, 62.8)","(9.0, 19.0, 15.25)","(71.0, 580.0, 450.0)"
11-01-2023 17:57:43.579352,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 90.0, 72.125)","(9.0, 19.0, 13.5625)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:44.821308,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.68)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 90.0, 72.125)","(9.0, 19.5, 12.9375)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:46.146537,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.68)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 90.0, 72.125)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:47.481989,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 90.0, 72.125)","(9.0, 19.5, 13.1875)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:48.699484,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.833333333333332)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 90.0, 54.77272727272727)","(9.0, 19.5, 13.1875)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:49.889385,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.833333333333332)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.555555555555557)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:51.095859,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.6)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 14.0)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:52.316485,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.4799999999999995)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.4375)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:53.623240,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.4375)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:54.924079,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:56.212795,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:57.477585,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:58.645231,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:57:59.737430,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:00.877531,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:02.164101,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.5)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:03.483495,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 34.9)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:04.839060,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 54.77272727272727)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:06.109117,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 419.2857142857143)"
11-01-2023 17:58:07.382421,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:08.644065,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:10.132588,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:11.455368,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:12.807448,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:14.296499,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6713930348258705)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:15.657809,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:17.081477,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:18.399326,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 51.75)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:19.663554,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.799999999999999)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.555555555555557)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:20.957910,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.6)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 75.5)","(9.0, 19.5, 15.125)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:22.196242,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.4799999999999995)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 85.0, 84.07142857142857)","(9.0, 19.5, 15.125)","(71.0, 480.0, 505.0)"
11-01-2023 17:58:23.417659,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 95.0, 84.07142857142857)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:24.660079,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.799999999999999)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 95.0, 61.400000000000006)","(9.0, 19.5, 13.555555555555557)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:25.938474,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.6)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.75)","(26.0, 90.0, 75.5)","(9.0, 19.5, 12.9375)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:27.186546,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.875)","(26.0, 85.0, 75.5)","(9.0, 19.5, 12.9375)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:28.476387,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6117777777777778)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.875)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.444444444444445)","(71.0, 580.0, 419.2857142857143)"
11-01-2023 17:58:29.830182,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.5066666666666666)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.875)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:31.113689,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6068888888888888)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.875)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:32.422096,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.875)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:33.803746,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.875)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:35.253605,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.875)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:36.619120,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.875)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:38.023720,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.3900000000000001)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.875)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:39.312347,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.3900000000000001)","(5.0, 9.2, 7.52)","(20.0, 55.0, 32.1875)","(10.0, 40.0, 33.88)","(26.0, 85.0, 75.5)","(9.0, 19.5, 13.444444444444445)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:40.480088,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.2, 7.52)","(20.0, 55.0, 34.72222222222222)","(10.0, 40.0, 33.92)","(26.0, 85.0, 75.5)","(9.0, 19.5, 12.9375)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:41.639312,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.2, 7.1499999999999995)","(20.0, 55.0, 34.72222222222222)","(10.0, 40.0, 36.94)","(26.0, 85.0, 75.5)","(9.0, 19.5, 12.96)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:42.967309,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.2, 7.699999999999999)","(20.0, 55.0, 34.72222222222222)","(10.0, 40.0, 36.94)","(26.0, 85.0, 75.5)","(9.0, 19.5, 10.32857142857143)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:44.323277,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.0, 7.699999999999999)","(20.0, 55.0, 34.72222222222222)","(10.0, 40.0, 36.94)","(26.0, 85.0, 75.5)","(9.0, 19.5, 10.32857142857143)","(71.0, 480.0, 419.2857142857143)"
11-01-2023 17:58:45.587047,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.0, 7.699999999999999)","(20.0, 55.0, 34.72222222222222)","(10.0, 40.0, 36.94)","(26.0, 85.0, 75.5)","(9.0, 19.5, 10.32857142857143)","(71.0, 480.0, 505.0)"
11-01-2023 17:58:46.829940,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.6127272727272728)","(5.0, 9.0, 7.699999999999999)","(20.0, 55.0, 34.72222222222222)","(10.0, 40.0, 36.94)","(26.0, 85.0, 75.5)","(9.0, 19.5, 10.32857142857143)","(71.0, 580.0, 505.0)"
11-01-2023 17:58:48.003834,"(17.0, 50.0, 29.0625)","(1.3, 1.69, 1.3900000000000001)","(5.0, 9.0, 7.699999999999999)","(20.0, 55.0, 34.72222222222222)","(10.0, 40.0, 36.94)","(26.0, 85.0, 75.5)","(9.0, 19.5, 10.32857142857143)","(71.0, 580.0, 505.0)"
