,Hes A Battler,Papa Surf,Walkinthepark,The Witch,Explosive Lass,Pegau,Zivjeli,Rushann,Boasting,Lucikhan,Keve
12-01-2023 11:13:37.775939,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:13:39.046197,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:13:40.263524,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:13:41.503920,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.0)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:13:42.718533,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:13:44.020748,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:13:45.363011,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 125.0)"
12-01-2023 11:13:46.717812,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:48.012385,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:49.332177,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:50.584211,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:51.873446,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:53.120674,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:54.360843,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:55.617246,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:56.925257,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.526315789473684)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:58.248118,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:13:59.524817,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:00.727091,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 29.0)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:01.942989,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:03.213977,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:04.520787,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:05.795148,"(9.0, 15.5, 11.075)","(5.5, 9.4, 7.228571428571429)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 134.8)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:07.061079,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:08.362144,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:09.664779,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:10.923091,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:12.173051,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:13.457410,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:14.707927,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:15.970353,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:17.237158,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:18.565527,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:19.829913,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:21.093352,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:22.261989,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:23.512399,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:24.707001,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:25.913667,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:27.186739,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:28.412112,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:29.664470,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:30.900618,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:32.144317,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:33.410186,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:34.679669,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:35.985842,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:37.191933,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:38.417068,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(18.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:39.692813,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 70.0)"
12-01-2023 11:14:41.033845,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:14:42.329310,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:14:43.527437,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:14:44.747847,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:14:45.941442,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 138.33333333333334)"
12-01-2023 11:14:47.112401,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 68.33333333333333)"
12-01-2023 11:14:48.345425,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 68.33333333333333)"
12-01-2023 11:14:49.651336,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 118.0)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 68.33333333333333)"
12-01-2023 11:14:50.973511,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 160.0, 80.4)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 68.33333333333333)"
12-01-2023 11:14:52.214975,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 150.0, 80.4)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 68.33333333333333)"
12-01-2023 11:14:53.471189,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 150.0, 80.4)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 68.33333333333333)"
12-01-2023 11:14:54.646806,"(9.0, 15.5, 11.075)","(5.5, 9.4, 6.933333333333334)","(5.0, 9.0, 6.300000000000001)","(5.0, 9.2, 7.737499999999999)","(5.5, 14.0, 8.185714285714285)","(10.0, 22.0, 10.8)","(41.0, 150.0, 80.4)","(17.0, 75.0, 48.63636363636363)","(5.0, 7.8, 7.2444444444444445)","(21.0, 32.0, 30.97142857142857)","(41.0, 210.0, 68.33333333333333)"
