,Allegro Tori,Big Time Polo,Check Me Out,Allegro Barrel,Big Time Slay,Adobe Underworld,Big Time Ring,Highview Moose
11-01-2023 13:26:44.802104,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:46.093442,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:47.522660,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:48.928099,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:50.333656,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:51.918266,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:53.269595,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:54.674550,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:56.044122,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:57.344359,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:58.635533,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:26:59.966083,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:27:01.227668,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 26.833333333333332)"
11-01-2023 13:27:02.519434,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:03.821333,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:05.152234,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 21.333333333333332)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:06.490843,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 30.125)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:07.819366,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:09.117953,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:10.408392,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:11.706514,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:12.934258,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:14.264890,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:15.600587,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:17.023234,"(8.5, 18.5, 11.366666666666667)","(6.5, 13.5, 12.79)","(11.0, 27.0, 23.357142857142854)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.28, 2.082)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:18.437692,"(8.5, 18.5, 16.792307692307695)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.28, 1.828985507246377)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:19.924519,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.2, 1.828985507246377)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:21.409611,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.2, 1.828985507246377)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:23.111099,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.2, 1.828985507246377)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:24.602828,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.2, 1.828985507246377)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:26.137551,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.2, 1.828985507246377)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:27.646450,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.2, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:29.131519,"(8.5, 18.5, 15.775)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:30.494576,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:31.939365,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:33.357662,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:34.843330,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:36.158557,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.933333333333334)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:37.613722,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 14.25)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 17.166666666666664)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:39.008886,"(8.5, 18.5, 11.5)","(6.5, 13.5, 12.79)","(11.0, 27.0, 13.4)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 11.799999999999999)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:40.339649,"(8.5, 18.5, 16.792307692307695)","(6.5, 13.5, 12.79)","(11.0, 27.0, 13.4)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 12.066666666666666)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:41.746238,"(8.5, 18.5, 11.633333333333333)","(6.5, 13.5, 12.79)","(11.0, 27.0, 13.4)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 12.066666666666666)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:43.094345,"(8.5, 18.5, 11.633333333333333)","(6.5, 13.5, 12.79)","(11.0, 27.0, 13.4)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 12.066666666666666)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:44.513364,"(8.5, 18.5, 11.633333333333333)","(6.5, 13.5, 12.79)","(11.0, 27.0, 13.4)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 12.066666666666666)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:45.831882,"(8.5, 18.5, 11.633333333333333)","(6.5, 13.5, 12.79)","(11.0, 27.0, 13.4)","(14.0, 36.0, 20.666666666666668)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 12.066666666666666)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:47.148242,"(8.5, 18.5, 11.633333333333333)","(6.5, 13.5, 12.79)","(11.0, 27.0, 13.4)","(14.0, 36.0, 30.125)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 12.066666666666666)","(12.0, 30.0, 18.0)"
11-01-2023 13:27:48.477035,"(8.5, 18.5, 11.633333333333333)","(6.5, 13.5, 12.79)","(11.0, 27.0, 16.0)","(14.0, 36.0, 31.4)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 19.0, 9.727272727272727)","(12.0, 30.0, 19.333333333333332)"
11-01-2023 13:27:49.680635,"(8.5, 19.5, 15.71875)","(6.5, 13.5, 12.79)","(11.0, 28.0, 16.0)","(14.0, 44.0, 31.4)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 21.0, 9.727272727272727)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:27:50.972817,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 16.0)","(14.0, 44.0, 31.4)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 21.0, 9.727272727272727)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:27:52.256421,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 16.0)","(14.0, 44.0, 31.4)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 21.0, 9.727272727272727)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:27:53.568273,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 16.0)","(14.0, 44.0, 31.4)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:27:54.878065,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 16.0)","(14.0, 44.0, 31.4)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:27:56.216421,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 16.0)","(14.0, 44.0, 31.4)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 118.83333333333333)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:27:57.529483,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 16.0)","(14.0, 44.0, 40.833333333333336)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:27:58.805373,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 16.0)","(14.0, 55.0, 40.833333333333336)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:00.089571,"(8.5, 21.0, 12.329411764705881)","(6.5, 13.5, 12.79)","(11.0, 28.0, 24.36)","(14.0, 55.0, 40.833333333333336)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:01.417191,"(8.5, 21.0, 12.329411764705881)","(6.5, 13.5, 12.79)","(11.0, 28.0, 24.36)","(14.0, 55.0, 40.833333333333336)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:02.696780,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 24.36)","(14.0, 55.0, 40.833333333333336)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:04.001914,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 24.36)","(14.0, 55.0, 40.833333333333336)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:05.325331,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 12.79)","(11.0, 28.0, 24.36)","(14.0, 55.0, 40.833333333333336)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:06.650748,"(8.5, 21.0, 9.266666666666666)","(6.5, 13.5, 13.436363636363636)","(11.0, 28.0, 24.36)","(14.0, 55.0, 40.833333333333336)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:08.004037,"(8.5, 21.0, 9.266666666666666)","(6.5, 15.0, 14.14)","(11.0, 28.0, 24.36)","(14.0, 55.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 14.8)","(12.0, 34.0, 23.0)"
11-01-2023 13:28:09.620199,"(8.5, 21.0, 9.266666666666666)","(6.5, 14.5, 13.69)","(11.0, 28.0, 24.36)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:10.984483,"(8.5, 21.0, 14.6)","(6.5, 14.5, 13.69)","(11.0, 28.0, 24.36)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:12.406760,"(8.5, 21.0, 12.466666666666665)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:13.726891,"(8.5, 21.0, 12.466666666666665)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:15.065595,"(8.5, 21.0, 12.466666666666665)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:16.374535,"(8.5, 21.0, 12.466666666666665)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.733333333333334)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:17.659367,"(8.5, 21.0, 12.466666666666665)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.466666666666665)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:18.989716,"(8.5, 20.0, 12.133333333333333)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.866666666666667)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:20.259217,"(8.5, 20.0, 12.133333333333333)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.866666666666667)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:21.427481,"(8.5, 20.0, 12.133333333333333)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.866666666666667)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:22.662795,"(8.5, 20.0, 16.9)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.866666666666667)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:23.959660,"(8.5, 20.0, 12.266666666666667)","(6.5, 14.5, 13.69)","(11.0, 28.0, 16.0)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 60.714285714285715)","(8.5, 21.0, 12.866666666666667)","(12.0, 34.0, 19.333333333333332)"
11-01-2023 13:28:25.203412,"(8.5, 21.0, 12.600000000000001)","(6.5, 14.5, 12.618181818181819)","(11.0, 28.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 74.375)","(8.5, 21.0, 12.533333333333333)","(12.0, 34.0, 18.666666666666668)"
11-01-2023 13:28:26.359205,"(8.5, 19.5, 13.95)","(6.5, 14.0, 12.618181818181819)","(11.0, 26.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 74.375)","(8.5, 20.0, 12.533333333333333)","(12.0, 32.0, 18.666666666666668)"
11-01-2023 13:28:27.574550,"(8.5, 19.5, 13.95)","(6.5, 14.0, 12.618181818181819)","(11.0, 26.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 74.375)","(8.5, 20.0, 12.533333333333333)","(12.0, 32.0, 18.666666666666668)"
11-01-2023 13:28:28.806426,"(8.5, 19.5, 13.95)","(6.5, 14.0, 12.618181818181819)","(11.0, 26.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 74.375)","(8.5, 20.0, 12.533333333333333)","(12.0, 32.0, 18.666666666666668)"
11-01-2023 13:28:29.975392,"(8.5, 19.5, 13.95)","(6.5, 14.0, 12.618181818181819)","(11.0, 26.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 74.375)","(8.5, 20.0, 12.533333333333333)","(12.0, 32.0, 18.666666666666668)"
11-01-2023 13:28:31.184943,"(8.5, 19.5, 13.95)","(6.5, 14.0, 12.618181818181819)","(11.0, 26.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 74.375)","(8.5, 20.0, 12.533333333333333)","(12.0, 32.0, 18.666666666666668)"
11-01-2023 13:28:32.478251,"(8.5, 19.5, 17.799999999999997)","(6.5, 14.0, 12.618181818181819)","(11.0, 26.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 74.375)","(8.5, 20.0, 12.533333333333333)","(12.0, 32.0, 18.666666666666668)"
11-01-2023 13:28:33.747607,"(8.5, 19.5, 13.95)","(6.5, 14.0, 12.618181818181819)","(11.0, 26.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 74.375)","(8.5, 20.0, 12.533333333333333)","(12.0, 32.0, 18.666666666666668)"
11-01-2023 13:28:35.006008,"(8.5, 19.5, 13.95)","(6.5, 14.0, 12.618181818181819)","(11.0, 26.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 2.0095)","(18.0, 170.0, 74.375)","(8.5, 20.0, 12.533333333333333)","(12.0, 32.0, 18.666666666666668)"
11-01-2023 13:28:36.404423,"(8.5, 19.5, 13.95)","(6.5, 14.0, 12.618181818181819)","(11.0, 26.0, 15.333333333333332)","(14.0, 60.0, 32.85714285714286)","(1.55, 2.18, 1.7640909090909092)","(18.0, 170.0, 74.375)","(8.5, 20.0, 12.533333333333333)","(12.0, 32.0, 18.666666666666668)"
