,Ozarch,Sequoia Chieftain,Think Im Ready,Tiger For Life,Baguio,Bantamweight,Baby Run,Princess Pollyanna,Calathiel,Carlie Eksplodes,Reg N Kath,Social Dame
12-01-2023 12:27:53.261562,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.414285714285714)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 158.57142857142856)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:27:54.607825,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.414285714285714)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 158.57142857142856)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:27:55.911915,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.414285714285714)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 158.57142857142856)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:27:57.278374,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.414285714285714)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 158.57142857142856)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:27:58.632706,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.414285714285714)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 158.57142857142856)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:27:59.949116,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:01.264730,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:02.639920,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:04.054985,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:05.363417,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:06.708027,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:08.160382,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:09.554354,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:10.910647,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:12.297384,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:13.627957,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:14.965384,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6999999999999997)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:16.331365,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.663636363636363)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:17.687813,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.663636363636363)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:19.061541,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.663636363636363)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:20.306774,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.663636363636363)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:21.672914,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.663636363636363)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:22.985504,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.663636363636363)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 120.0)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:24.333664,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.663636363636363)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:25.782808,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.663636363636363)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:27.114591,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.4571428571428573)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:28.522554,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.4571428571428573)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:29.871282,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.4571428571428573)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:31.194490,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.4571428571428573)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:32.534340,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.4571428571428573)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:33.884518,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.4571428571428573)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:35.375819,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:36.739579,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:38.073434,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:39.461547,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:40.892406,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:42.312307,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:43.643660,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:45.019831,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:46.381821,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:47.809709,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:49.193883,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:50.542928,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:51.882114,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:53.208533,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:54.503189,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:55.875455,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:57.286940,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7249999999999996)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:58.603718,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7785714285714285)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:28:59.932690,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7785714285714285)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:29:01.273310,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7785714285714285)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:29:02.635477,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.7785714285714285)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:29:03.994510,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.5)","(11.0, 19.5, 16.666666666666664)","(2.8, 4.1, 3.6)","(8.5, 11.5, 9.475000000000001)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 77.5)","(14.0, 23.0, 16.75)","(31.0, 60.0, 40.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:29:05.392317,"(6.5, 8.4, 8.065116279069768)","(6.5, 9.2, 8.6)","(11.0, 19.5, 19.25)","(2.8, 4.1, 3.3708333333333336)","(8.5, 11.5, 10.15)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.225000000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 85.0, 85.0)","(14.0, 23.0, 18.0)","(31.0, 60.0, 44.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:29:06.806606,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 22.0, 18.5)","(2.8, 3.6, 3.426315789473684)","(8.5, 11.5, 10.15)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 95.0, 85.0)","(14.0, 23.0, 18.0)","(31.0, 60.0, 44.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:29:08.160595,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 21.0, 18.5)","(2.8, 3.6, 3.426315789473684)","(8.5, 11.5, 10.15)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 95.0, 85.0)","(14.0, 23.0, 18.0)","(31.0, 60.0, 44.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:29:09.520336,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 21.0, 18.5)","(2.8, 3.6, 3.426315789473684)","(8.5, 11.5, 10.15)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 95.0, 85.0)","(14.0, 23.0, 18.0)","(31.0, 60.0, 44.0)","(91.0, 190.0, 164.28571428571428)"
12-01-2023 12:29:10.903872,"(6.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.6)","(11.0, 21.0, 18.5)","(2.8, 3.6, 3.426315789473684)","(8.5, 11.5, 10.15)","(9.0, 19.0, 16.0)","(5.5, 10.5, 9.012500000000001)","(81.0, 190.0, 161.42857142857144)","(51.0, 95.0, 85.0)","(14.0, 23.0, 18.0)","(31.0, 60.0, 44.0)","(91.0, 190.0, 164.28571428571428)"
