,Coco Cuber,Fudging,Nebaraz,Vaporizing,Inner Spirit,Perfect Quality,Smarty Lee,Strathcona,Ten Schilling,Lightheadedness,Serenata
07-01-2023 15:35:17.498379,"(21.0, 42.0, 35.0)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7291666666666665)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 30.285714285714285)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:18.914724,"(21.0, 42.0, 35.0)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7291666666666665)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 30.285714285714285)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:20.393237,"(21.0, 42.0, 35.333333333333336)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7291666666666665)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 30.285714285714285)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:21.821492,"(21.0, 42.0, 35.333333333333336)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7291666666666665)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 33.5)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:23.250634,"(21.0, 42.0, 35.333333333333336)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7291666666666665)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 33.5)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:24.608337,"(21.0, 42.0, 35.333333333333336)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7291666666666665)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 33.5)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:25.998283,"(21.0, 42.0, 35.333333333333336)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7291666666666665)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 33.5)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:27.317216,"(21.0, 42.0, 35.333333333333336)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7291666666666665)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 33.5)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:28.623427,"(21.0, 42.0, 35.142857142857146)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7083333333333335)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 33.5)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:29.925051,"(21.0, 42.0, 35.142857142857146)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.3)","(3.4, 3.75, 3.7083333333333335)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.663636363636364)","(26.0, 38.0, 33.5)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:31.243879,"(21.0, 42.0, 40.285714285714285)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.23076923076923)","(3.4, 3.75, 3.6966666666666668)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.7, 5.78780487804878)","(26.0, 38.0, 33.5)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:32.555802,"(21.0, 42.0, 40.285714285714285)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.23076923076923)","(3.4, 3.75, 3.6966666666666668)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.8, 5.78780487804878)","(26.0, 38.0, 33.5)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:33.925942,"(21.0, 42.0, 40.285714285714285)","(10.0, 13.5, 13.0)","(10.0, 14.5, 13.23076923076923)","(3.4, 3.75, 3.722413793103448)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.8, 5.78780487804878)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:35.318953,"(21.0, 42.0, 40.90909090909091)","(10.0, 13.5, 12.8)","(10.0, 14.5, 13.176470588235293)","(3.4, 3.75, 3.7025)","(6.5, 9.4, 9.254545454545454)","(4.4, 5.8, 5.716666666666667)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.6, 8.02608695652174)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:36.661547,"(21.0, 42.0, 40.90909090909091)","(10.0, 13.5, 12.666666666666666)","(10.0, 14.5, 13.333333333333334)","(3.4, 3.75, 3.6675)","(6.5, 9.4, 9.049999999999999)","(4.4, 5.8, 5.533333333333333)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.6, 8.08)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.75)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:37.971424,"(21.0, 42.0, 40.90909090909091)","(10.0, 13.0, 12.61111111111111)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.8, 3.734)","(6.5, 9.2, 9.028571428571428)","(4.4, 5.7, 5.5285714285714285)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.4, 8.266666666666667)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.5, 17.5)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:39.349230,"(21.0, 42.0, 40.90909090909091)","(10.0, 13.0, 12.61111111111111)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.75, 3.734)","(6.5, 9.2, 9.087499999999999)","(4.4, 5.7, 5.5285714285714285)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.4, 8.266666666666667)","(26.0, 38.0, 36.285714285714285)","(15.0, 18.0, 17.5)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:40.652284,"(21.0, 42.0, 40.90909090909091)","(10.0, 13.0, 12.61111111111111)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.75, 3.734)","(6.5, 9.2, 9.087499999999999)","(4.4, 5.7, 5.5285714285714285)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.4, 8.266666666666667)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.5)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:41.989527,"(21.0, 42.0, 40.90909090909091)","(10.0, 13.0, 12.61111111111111)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.75, 3.7357142857142858)","(6.5, 9.2, 9.087499999999999)","(4.4, 5.7, 5.5285714285714285)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.4, 8.266666666666667)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.5)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:43.402285,"(21.0, 42.0, 40.90909090909091)","(10.0, 13.0, 12.61111111111111)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.75, 3.668085106382979)","(6.5, 9.2, 9.087499999999999)","(4.4, 5.7, 5.5285714285714285)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.4, 8.130434782608695)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.5)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:44.810152,"(21.0, 42.0, 40.90909090909091)","(10.0, 13.0, 12.61111111111111)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.7, 3.668085106382979)","(6.5, 9.2, 9.087499999999999)","(4.4, 5.7, 5.5285714285714285)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.6, 8.033333333333333)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.5)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:46.280073,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.0, 12.61111111111111)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.7, 3.6588235294117646)","(6.5, 9.2, 9.087499999999999)","(4.4, 5.7, 5.5285714285714285)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:47.684055,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.0, 12.61111111111111)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.7, 3.6588235294117646)","(6.5, 9.2, 9.087499999999999)","(4.4, 5.7, 5.5285714285714285)","(26.0, 38.0, 34.8235294117647)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 72.5)"
07-01-2023 15:35:49.156100,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.0, 12.61111111111111)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.7, 3.6588235294117646)","(6.5, 9.2, 9.2)","(4.4, 5.7, 5.311111111111111)","(26.0, 38.0, 32.0)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 81.875)"
07-01-2023 15:35:50.615663,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.0, 12.733333333333333)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.7, 3.6588235294117646)","(6.5, 9.6, 9.2)","(4.4, 5.7, 5.311111111111111)","(26.0, 38.0, 32.0)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 81.875)"
07-01-2023 15:35:52.078650,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.0, 12.733333333333333)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.7, 3.6730769230769234)","(6.5, 9.6, 9.2)","(4.4, 5.7, 5.311111111111111)","(26.0, 38.0, 32.0)","(6.5, 8.6, 8.033333333333333)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 81.875)"
07-01-2023 15:35:53.541707,"(21.0, 42.0, 40.90909090909091)","(10.0, 13.0, 12.733333333333333)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.7, 3.6730769230769234)","(6.5, 9.6, 9.2)","(4.4, 5.7, 5.311111111111111)","(26.0, 38.0, 32.0)","(6.5, 8.6, 8.033333333333333)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 81.875)"
07-01-2023 15:35:55.055868,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.0, 12.733333333333333)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.7, 3.5300000000000002)","(6.5, 9.6, 9.28)","(4.4, 5.7, 5.311111111111111)","(26.0, 38.0, 32.0)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 81.875)"
07-01-2023 15:35:56.429691,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.0, 12.733333333333333)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.65, 3.5166666666666666)","(6.5, 9.6, 9.28)","(4.4, 5.7, 5.4)","(26.0, 38.0, 33.2)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 81.875)"
07-01-2023 15:35:57.814960,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.0, 12.733333333333333)","(10.0, 14.0, 13.333333333333334)","(3.4, 3.65, 3.5166666666666666)","(6.5, 9.6, 8.925)","(4.4, 5.6, 5.225)","(26.0, 38.0, 33.2)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 81.875)"
07-01-2023 15:35:59.198838,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.0, 13.03125)","(10.0, 14.0, 13.2)","(3.4, 3.65, 3.5571428571428574)","(6.5, 9.8, 9.3)","(4.4, 5.6, 5.4125)","(26.0, 38.0, 34.4)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 87.5)"
07-01-2023 15:36:00.528990,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.5, 13.03125)","(10.0, 14.0, 13.125)","(3.4, 3.7, 3.58)","(6.5, 9.6, 9.3)","(4.4, 5.6, 5.4125)","(26.0, 38.0, 34.4)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 87.5)"
07-01-2023 15:36:01.776391,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.5, 12.868421052631579)","(10.0, 14.0, 13.125)","(3.4, 3.7, 3.58)","(6.5, 9.6, 9.3)","(4.4, 5.6, 5.4125)","(26.0, 38.0, 34.4)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 81.875)"
07-01-2023 15:36:03.066432,"(21.0, 42.0, 41.14285714285714)","(10.0, 13.5, 12.868421052631579)","(10.0, 14.0, 13.125)","(3.4, 3.7, 3.58)","(6.5, 9.6, 9.3)","(4.4, 5.6, 5.4125)","(26.0, 38.0, 34.4)","(6.5, 8.6, 8.04)","(26.0, 38.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 81.875)"
07-01-2023 15:36:04.589306,"(21.0, 42.0, 38.11764705882353)","(10.0, 13.5, 12.868421052631579)","(10.0, 14.0, 13.3125)","(3.4, 3.7, 3.651515151515152)","(6.5, 9.6, 9.52)","(4.4, 5.6, 5.4125)","(26.0, 38.0, 32.44444444444444)","(6.5, 8.6, 8.04)","(26.0, 38.0, 34.476190476190474)","(15.0, 18.0, 17.785714285714285)","(41.0, 110.0, 68.57142857142857)"
07-01-2023 15:36:06.010310,"(21.0, 40.0, 38.11764705882353)","(10.0, 13.5, 12.868421052631579)","(10.0, 13.5, 13.32857142857143)","(3.4, 3.7, 3.651515151515152)","(6.5, 9.6, 9.581395348837209)","(4.4, 5.6, 5.4125)","(26.0, 36.0, 32.44444444444444)","(6.5, 8.4, 8.04)","(26.0, 36.0, 34.476190476190474)","(15.0, 18.0, 17.785714285714285)","(41.0, 90.0, 71.66666666666667)"
07-01-2023 15:36:07.454073,"(21.0, 40.0, 38.11764705882353)","(10.0, 13.5, 12.717391304347826)","(10.0, 13.5, 14.264705882352942)","(3.4, 3.7, 3.651515151515152)","(6.5, 9.6, 9.581395348837209)","(4.4, 5.6, 5.4125)","(26.0, 36.0, 32.36363636363637)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 34.5)","(15.0, 18.0, 17.5)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:08.786926,"(21.0, 40.0, 38.11764705882353)","(10.0, 13.5, 12.717391304347826)","(10.0, 14.5, 13.333333333333334)","(3.4, 3.7, 3.651515151515152)","(6.5, 9.6, 9.746666666666668)","(4.4, 5.6, 5.292307692307692)","(26.0, 36.0, 32.31578947368421)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 34.5)","(15.0, 18.0, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:10.149820,"(21.0, 40.0, 38.11764705882353)","(10.0, 13.5, 12.75)","(10.0, 14.5, 13.333333333333334)","(3.4, 3.7, 3.651515151515152)","(6.5, 9.8, 9.746666666666668)","(4.4, 5.6, 5.292307692307692)","(26.0, 36.0, 33.09090909090909)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 34.5)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:11.500857,"(21.0, 40.0, 38.11764705882353)","(10.0, 13.5, 12.75)","(10.0, 14.5, 13.333333333333334)","(3.4, 3.7, 3.651515151515152)","(6.5, 9.8, 9.746666666666668)","(4.4, 5.6, 5.279999999999999)","(26.0, 34.0, 32.31578947368421)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 34.5)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:12.925702,"(21.0, 40.0, 38.11764705882353)","(10.0, 13.5, 12.052631578947368)","(10.0, 14.5, 13.45)","(3.4, 3.7, 3.651515151515152)","(6.5, 9.8, 9.747826086956522)","(4.4, 5.6, 5.279999999999999)","(26.0, 36.0, 32.31578947368421)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 34.666666666666664)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:14.369189,"(21.0, 40.0, 38.11764705882353)","(10.0, 13.5, 12.442307692307692)","(10.0, 14.5, 13.45)","(3.4, 3.7, 3.651515151515152)","(6.5, 9.8, 9.747826086956522)","(4.4, 5.6, 5.279999999999999)","(26.0, 36.0, 32.0)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:15.760323,"(21.0, 40.0, 38.11764705882353)","(10.0, 13.5, 12.333333333333334)","(10.0, 14.5, 13.45)","(3.4, 3.7, 3.651515151515152)","(6.5, 9.8, 9.747826086956522)","(4.4, 5.6, 5.3)","(26.0, 36.0, 31.57894736842105)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:17.250109,"(21.0, 40.0, 38.11764705882353)","(10.0, 13.0, 11.9)","(10.0, 14.5, 13.1875)","(3.4, 3.7, 3.71)","(6.5, 9.8, 9.747826086956522)","(4.4, 5.6, 5.504)","(26.0, 36.0, 31.57894736842105)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:18.713261,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 11.6)","(10.0, 14.5, 13.1875)","(3.4, 3.75, 3.71)","(6.5, 9.8, 9.747826086956522)","(4.4, 5.6, 5.364705882352941)","(26.0, 36.0, 32.5)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:20.151732,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 11.6)","(10.0, 14.5, 13.1875)","(3.4, 3.75, 3.71)","(6.5, 9.8, 9.751020408163265)","(4.4, 5.6, 5.292307692307692)","(26.0, 36.0, 32.5)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:21.574079,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 11.6)","(10.0, 14.5, 13.1875)","(3.4, 3.75, 3.71)","(6.5, 9.8, 9.751020408163265)","(4.4, 5.6, 5.292307692307692)","(26.0, 36.0, 32.5)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:23.091128,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 11.9)","(10.0, 14.5, 13.1875)","(3.4, 3.75, 3.61)","(6.5, 9.8, 9.751020408163265)","(4.4, 5.6, 5.292307692307692)","(26.0, 36.0, 32.5)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:24.586021,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 11.9)","(10.0, 14.5, 13.1875)","(3.4, 3.7, 3.67)","(6.5, 9.8, 9.751020408163265)","(4.4, 5.6, 5.3)","(26.0, 36.0, 33.10344827586207)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:26.015976,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 11.9)","(10.0, 14.5, 13.1875)","(3.4, 3.75, 3.67)","(6.5, 9.8, 9.751020408163265)","(4.4, 5.6, 5.3)","(26.0, 36.0, 33.10344827586207)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:27.417669,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 11.9)","(10.0, 14.5, 13.1875)","(3.4, 3.75, 3.67)","(6.5, 9.8, 9.751020408163265)","(4.4, 5.6, 5.178947368421052)","(26.0, 36.0, 33.10344827586207)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:28.749311,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 12.038461538461538)","(10.0, 14.5, 13.1875)","(3.4, 3.75, 3.63)","(6.5, 9.8, 9.751020408163265)","(4.4, 5.6, 5.252173913043478)","(26.0, 36.0, 33.10344827586207)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.545454545454547)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:30.111686,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 12.038461538461538)","(10.0, 14.5, 13.1875)","(3.4, 3.75, 3.513366336633663)","(6.5, 9.8, 9.751020408163265)","(4.4, 5.6, 5.364705882352941)","(26.0, 36.0, 32.5)","(6.5, 8.4, 8.017391304347827)","(26.0, 36.0, 35.2)","(15.0, 18.5, 18.1)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:31.481506,"(21.0, 40.0, 38.11764705882353)","(10.0, 12.5, 11.833333333333334)","(10.0, 14.5, 13.722222222222221)","(3.4, 3.55, 3.5150943396226415)","(6.5, 9.8, 9.600000000000001)","(4.4, 5.6, 5.3428571428571425)","(26.0, 36.0, 33.142857142857146)","(6.5, 8.4, 8.074074074074074)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.625)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:32.831048,"(21.0, 40.0, 38.22222222222222)","(10.0, 12.5, 11.833333333333334)","(10.0, 14.5, 13.722222222222221)","(3.4, 3.55, 3.5)","(6.5, 9.8, 9.600000000000001)","(4.4, 5.6, 5.3428571428571425)","(26.0, 36.0, 32.75)","(6.5, 8.4, 8.162162162162163)","(26.0, 36.0, 34.666666666666664)","(15.0, 18.5, 17.625)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:34.179516,"(21.0, 40.0, 38.22222222222222)","(10.0, 12.5, 11.833333333333334)","(10.0, 14.5, 13.722222222222221)","(3.4, 3.5, 3.5823529411764707)","(6.5, 9.8, 9.600000000000001)","(4.4, 5.6, 5.3428571428571425)","(26.0, 36.0, 32.75)","(6.5, 8.4, 8.162162162162163)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.625)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:35.526343,"(21.0, 40.0, 38.22222222222222)","(10.0, 12.5, 11.833333333333334)","(10.0, 14.5, 13.722222222222221)","(3.4, 3.7, 3.5823529411764707)","(6.5, 9.8, 9.600000000000001)","(4.4, 5.6, 5.3428571428571425)","(26.0, 36.0, 32.75)","(6.5, 8.4, 8.162162162162163)","(26.0, 36.0, 35.2)","(15.0, 18.5, 17.625)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:36.887150,"(21.0, 40.0, 38.22222222222222)","(10.0, 12.5, 11.833333333333334)","(10.0, 14.5, 13.722222222222221)","(3.4, 3.7, 3.604761904761905)","(6.5, 9.8, 9.62857142857143)","(4.4, 5.6, 5.3428571428571425)","(26.0, 36.0, 32.75)","(6.5, 8.4, 8.162162162162163)","(26.0, 36.0, 34.666666666666664)","(15.0, 18.5, 17.625)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:38.364566,"(21.0, 40.0, 38.22222222222222)","(10.0, 12.5, 11.833333333333334)","(10.0, 14.5, 13.722222222222221)","(3.4, 3.7, 3.6090909090909093)","(6.5, 9.8, 9.62857142857143)","(4.4, 5.6, 5.3428571428571425)","(26.0, 36.0, 32.75)","(6.5, 8.4, 8.162162162162163)","(26.0, 36.0, 34.666666666666664)","(15.0, 18.5, 17.625)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:39.784103,"(21.0, 40.0, 38.22222222222222)","(10.0, 12.5, 11.833333333333334)","(10.0, 14.5, 13.722222222222221)","(3.4, 3.7, 3.6090909090909093)","(6.5, 9.8, 9.62857142857143)","(4.4, 5.6, 5.3428571428571425)","(26.0, 36.0, 32.75)","(6.5, 8.4, 8.162162162162163)","(26.0, 36.0, 34.666666666666664)","(15.0, 18.5, 17.625)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:41.263543,"(21.0, 40.0, 38.22222222222222)","(10.0, 12.5, 12.166666666666666)","(10.0, 14.5, 13.722222222222221)","(3.4, 3.7, 3.5900000000000003)","(6.5, 9.8, 9.62857142857143)","(4.4, 5.6, 5.3428571428571425)","(26.0, 36.0, 32.75)","(6.5, 8.4, 8.162162162162163)","(26.0, 36.0, 34.666666666666664)","(15.0, 18.5, 17.625)","(41.0, 85.0, 70.0)"
07-01-2023 15:36:42.706943,"(21.0, 40.0, 38.22222222222222)","(10.0, 12.5, 12.181818181818182)","(10.0, 14.5, 13.722222222222221)","(3.4, 3.7, 3.5900000000000003)","(6.5, 9.8, 9.62857142857143)","(4.4, 5.6, 5.3428571428571425)","(26.0, 36.0, 32.75)","(6.5, 8.4, 8.162162162162163)","(26.0, 36.0, 33.6)","(15.0, 18.5, 17.625)","(41.0, 85.0, 70.0)"
