,Get Carter,Divas Boy,Deemed A Liar,Shanti,Top Shelf Toby,Side Tracked
10-01-2023 16:30:41.442227,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 747.5)"
10-01-2023 16:30:42.450226,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 820.0, 666.5)"
10-01-2023 16:30:43.598076,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:44.671832,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:45.590788,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:46.637947,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:47.690047,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:48.638304,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:49.573106,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:50.592187,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:51.569235,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:52.569109,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:53.670109,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:54.701127,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:55.724991,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 666.5)"
10-01-2023 16:30:56.735663,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 163.55555555555554)","(101.0, 730.0, 420.0)"
10-01-2023 16:30:57.968083,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:30:58.977554,"(4.4, 8.2, 5.4)","(21.0, 70.0, 33.63636363636364)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 465.0)"
10-01-2023 16:31:00.019316,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:01.150643,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:02.311350,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:03.362751,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:04.586926,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:05.648644,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:06.716902,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 420.0)"
10-01-2023 16:31:07.926999,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:08.959578,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:10.065220,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:11.090687,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:12.118428,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:13.135312,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:14.153796,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:15.174674,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:16.055638,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:17.101335,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:18.198364,"(4.4, 8.2, 5.4)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:19.208441,"(4.4, 8.2, 5.890000000000001)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:20.479982,"(4.4, 8.2, 5.4875)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:21.396591,"(4.4, 8.2, 5.4875)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 420.0)"
10-01-2023 16:31:22.444182,"(4.4, 8.2, 5.4875)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 465.0)"
10-01-2023 16:31:23.460457,"(4.4, 8.2, 5.4875)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:24.470773,"(4.4, 8.2, 6.029999999999999)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:25.477401,"(4.4, 8.2, 6.029999999999999)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:26.360764,"(4.4, 8.2, 5.788888888888889)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 465.0)"
10-01-2023 16:31:27.295267,"(4.4, 8.2, 5.866666666666667)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 703.3333333333334)"
10-01-2023 16:31:28.289852,"(4.4, 8.2, 5.866666666666667)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 703.3333333333334)"
10-01-2023 16:31:29.282208,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 475.0)"
10-01-2023 16:31:30.286018,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 475.0)"
10-01-2023 16:31:31.507073,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 820.0, 475.0)"
10-01-2023 16:31:32.543100,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 4.502857142857143)","(31.0, 180.0, 107.0)","(101.0, 820.0, 475.0)"
10-01-2023 16:31:33.459327,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.2, 4.502857142857143)","(31.0, 180.0, 107.0)","(101.0, 820.0, 430.0)"
10-01-2023 16:31:34.345295,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:35.308039,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:36.242045,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:37.193837,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:38.107917,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:39.014278,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:40.075141,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:41.059544,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:42.144854,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:43.127444,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:44.046910,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:44.955862,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:45.831541,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:46.670979,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:47.619318,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:48.547659,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 107.0)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:49.483054,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 52.25)","(101.0, 730.0, 430.0)"
10-01-2023 16:31:50.418427,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 52.25)","(101.0, 730.0, 480.0)"
10-01-2023 16:31:51.359193,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 52.25)","(101.0, 830.0, 475.0)"
10-01-2023 16:31:52.351194,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 52.25)","(101.0, 820.0, 475.0)"
10-01-2023 16:31:53.350072,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 47.27272727272727)","(101.0, 820.0, 475.0)"
10-01-2023 16:31:54.524144,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 47.27272727272727)","(101.0, 820.0, 475.0)"
10-01-2023 16:31:55.535905,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 47.27272727272727)","(101.0, 820.0, 475.0)"
10-01-2023 16:31:56.375973,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 47.27272727272727)","(101.0, 820.0, 475.0)"
10-01-2023 16:31:57.311628,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 47.27272727272727)","(101.0, 820.0, 480.0)"
10-01-2023 16:31:58.422672,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.516190476190476)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 47.27272727272727)","(101.0, 830.0, 430.0)"
10-01-2023 16:31:59.471584,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.5966666666666667)","(3.6, 6.0, 5.066666666666666)","(31.0, 180.0, 47.27272727272727)","(101.0, 730.0, 430.0)"
10-01-2023 16:32:00.512576,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.5966666666666667)","(3.6, 6.0, 4.6)","(31.0, 180.0, 47.27272727272727)","(101.0, 730.0, 430.0)"
10-01-2023 16:32:01.529356,"(4.4, 8.2, 5.493333333333333)","(21.0, 70.0, 26.444444444444443)","(1.5, 1.64, 1.5252173913043479)","(3.6, 6.0, 5.73)","(31.0, 180.0, 79.33333333333334)","(101.0, 730.0, 430.0)"
10-01-2023 16:32:02.418242,"(4.4, 8.0, 7.886956521739131)","(21.0, 65.0, 32.0)","(1.5, 1.64, 1.5539130434782609)","(3.6, 5.9, 5.73)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 430.0)"
10-01-2023 16:32:03.395386,"(4.6, 8.0, 6.75)","(21.0, 65.0, 32.0)","(1.45, 1.64, 1.5542857142857143)","(3.7, 5.9, 5.671428571428572)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 530.0)"
10-01-2023 16:32:04.434518,"(4.6, 8.4, 6.95)","(21.0, 65.0, 32.0)","(1.45, 1.64, 1.5542857142857143)","(3.7, 5.9, 5.671428571428572)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:05.487797,"(4.6, 8.4, 8.158333333333333)","(21.0, 65.0, 32.0)","(1.45, 1.64, 1.5542857142857143)","(3.7, 6.0, 5.757142857142857)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:06.433267,"(4.6, 8.4, 8.158333333333333)","(21.0, 65.0, 32.0)","(1.45, 1.64, 1.5542857142857143)","(3.7, 6.0, 5.757142857142857)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:07.311303,"(4.6, 8.4, 8.0)","(21.0, 65.0, 32.0)","(1.45, 1.64, 1.5542857142857143)","(3.7, 6.0, 5.771428571428571)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:08.282500,"(4.6, 10.0, 9.371428571428572)","(21.0, 65.0, 32.0)","(1.45, 1.64, 1.5542857142857143)","(3.7, 6.0, 5.8545454545454545)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:09.390338,"(4.6, 10.0, 9.371428571428572)","(21.0, 65.0, 32.0)","(1.45, 1.64, 1.5826086956521739)","(3.7, 6.0, 5.625)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:10.311288,"(4.6, 10.0, 9.371428571428572)","(21.0, 65.0, 32.0)","(1.45, 1.64, 1.5826086956521739)","(3.7, 6.0, 5.625)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:11.186646,"(4.6, 10.0, 9.57)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.5591836734693878)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 79.33333333333334)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:12.196687,"(4.6, 10.0, 9.399999999999999)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.5591836734693878)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 133.42857142857142)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:13.232737,"(4.6, 10.0, 9.399999999999999)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.556521739130435)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 133.42857142857142)","(101.0, 730.0, 435.0)"
10-01-2023 16:32:14.271061,"(4.6, 10.0, 9.399999999999999)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.556521739130435)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 133.42857142857142)","(101.0, 730.0, 480.0)"
10-01-2023 16:32:15.239507,"(4.6, 11.5, 10.685714285714287)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.5534883720930233)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 133.42857142857142)","(101.0, 830.0, 475.0)"
10-01-2023 16:32:16.176791,"(4.6, 11.5, 10.379999999999999)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.55)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 133.42857142857142)","(101.0, 820.0, 475.0)"
10-01-2023 16:32:17.127580,"(4.6, 11.5, 10.714285714285715)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.55)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 133.42857142857142)","(101.0, 820.0, 475.0)"
10-01-2023 16:32:18.132669,"(4.6, 11.5, 10.714285714285715)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.55)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 133.42857142857142)","(101.0, 820.0, 475.0)"
10-01-2023 16:32:19.079117,"(4.6, 11.5, 10.714285714285715)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.545945945945946)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 133.42857142857142)","(101.0, 820.0, 475.0)"
10-01-2023 16:32:20.038619,"(4.6, 11.5, 10.714285714285715)","(21.0, 65.0, 32.0)","(1.45, 1.6, 1.5411764705882354)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 86.0)","(101.0, 820.0, 475.0)"
10-01-2023 16:32:21.112891,"(4.6, 11.5, 10.440000000000001)","(21.0, 65.0, 32.0)","(1.45, 1.59, 1.5344827586206897)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 86.0)","(101.0, 820.0, 475.0)"
10-01-2023 16:32:21.989165,"(4.6, 11.5, 11.092307692307692)","(21.0, 65.0, 32.0)","(1.45, 1.59, 1.5344827586206897)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 86.0)","(101.0, 820.0, 475.0)"
10-01-2023 16:32:22.932514,"(4.6, 11.5, 11.12142857142857)","(21.0, 65.0, 32.0)","(1.45, 1.59, 1.5251851851851852)","(3.7, 6.0, 5.8125)","(31.0, 170.0, 86.0)","(101.0, 820.0, 480.0)"
10-01-2023 16:32:23.894324,"(4.6, 11.5, 11.12142857142857)","(21.0, 65.0, 32.0)","(1.45, 1.59, 1.5124137931034483)","(3.7, 6.0, 5.2875000000000005)","(31.0, 170.0, 79.33333333333334)","(101.0, 830.0, 430.0)"
10-01-2023 16:32:24.849260,"(4.6, 11.5, 11.146666666666667)","(21.0, 65.0, 32.0)","(1.45, 1.59, 1.5124137931034483)","(3.7, 5.4, 5.355555555555556)","(31.0, 150.0, 79.33333333333334)","(101.0, 730.0, 430.0)"
10-01-2023 16:32:25.851242,"(4.6, 11.5, 11.146666666666667)","(21.0, 65.0, 57.23529411764706)","(1.45, 1.59, 1.5124137931034483)","(3.7, 5.4, 5.050000000000001)","(31.0, 150.0, 132.33333333333334)","(101.0, 730.0, 430.0)"
10-01-2023 16:32:26.770351,"(4.6, 11.5, 11.146666666666667)","(21.0, 65.0, 53.27272727272727)","(1.45, 1.59, 1.5124137931034483)","(3.7, 5.4, 5.050000000000001)","(31.0, 150.0, 132.33333333333334)","(101.0, 730.0, 430.0)"
10-01-2023 16:32:27.748454,"(4.6, 11.5, 11.146666666666667)","(21.0, 65.0, 53.27272727272727)","(1.45, 1.59, 1.5124137931034483)","(3.7, 5.4, 5.050000000000001)","(31.0, 150.0, 132.33333333333334)","(101.0, 730.0, 430.0)"
10-01-2023 16:32:28.644181,"(4.6, 11.5, 11.12142857142857)","(21.0, 65.0, 53.27272727272727)","(1.45, 1.59, 1.5124137931034483)","(3.7, 5.4, 5.050000000000001)","(31.0, 150.0, 132.33333333333334)","(101.0, 730.0, 430.0)"
