,Berdibek,Bonny Ezra,Aleas,Chalk Stream,First In Line,Shes The Gift,Military Mission,Criminal Code,Global Ausbred,Mission Phoenix,Lady Redwood
07-01-2023 15:00:59.724644,"(15.0, 17.0, 16.871761658031087)","(8.0, 10.0, 9.908646003262643)","(4.8, 5.3, 5.242553191489362)","(13.0, 15.0, 14.837378640776699)","(61.0, 85.0, 82.73809523809524)","(10.0, 11.5, 11.181988041853513)","(6.0, 7.2, 7.124894514767933)","(31.0, 40.0, 39.375)","(5.5, 6.4, 6.305200945626478)","(6.0, 6.8, 6.764788732394366)","(101.0, 360.0, 356.15384615384613)"
07-01-2023 15:01:01.064864,"(15.0, 17.0, 16.871761658031087)","(8.0, 10.0, 9.910183639399)","(4.8, 5.3, 5.242553191489362)","(13.0, 15.0, 14.726530612244899)","(61.0, 85.0, 82.73809523809524)","(10.0, 11.5, 11.204656011118832)","(6.0, 7.2, 7.123849372384937)","(31.0, 40.0, 39.410526315789475)","(5.5, 6.4, 6.255432372505544)","(6.0, 6.8, 6.788819875776397)","(101.0, 360.0, 356.15384615384613)"
07-01-2023 15:01:02.466281,"(15.0, 17.0, 16.71875)","(8.0, 10.0, 9.910183639399)","(4.8, 5.3, 5.250645161290323)","(13.0, 15.0, 14.726530612244899)","(61.0, 85.0, 82.73809523809524)","(10.0, 11.5, 11.149794238683128)","(6.0, 7.2, 7.120524017467249)","(31.0, 40.0, 39.416666666666664)","(5.5, 6.4, 6.222163588390502)","(6.0, 6.8, 6.789795918367346)","(101.0, 360.0, 356.15384615384613)"
07-01-2023 15:01:03.863664,"(15.0, 17.0, 16.6597510373444)","(8.0, 10.0, 9.904270462633452)","(4.8, 5.3, 5.254150197628459)","(13.0, 15.0, 14.729338842975206)","(61.0, 85.0, 82.625)","(10.0, 11.5, 11.149794238683128)","(6.0, 7.2, 7.120524017467249)","(31.0, 40.0, 39.416666666666664)","(5.5, 6.4, 6.184406779661017)","(6.0, 6.8, 6.7924731182795695)","(101.0, 360.0, 356.15384615384613)"
07-01-2023 15:01:05.275015,"(15.0, 17.0, 16.69)","(8.5, 10.0, 9.916949152542372)","(4.8, 5.3, 5.238853503184713)","(13.0, 15.0, 14.487915407854985)","(61.0, 85.0, 83.71794871794872)","(10.0, 11.5, 11.162448979591836)","(6.0, 7.2, 7.116704805491991)","(31.0, 40.0, 39.2972972972973)","(5.5, 6.4, 6.195524956970741)","(6.0, 6.8, 6.861870503597122)","(101.0, 360.0, 356.15384615384613)"
07-01-2023 15:01:06.869355,"(15.0, 17.0, 16.736040609137056)","(8.5, 10.0, 9.919540229885058)","(4.8, 5.3, 5.143349753694581)","(13.0, 14.5, 14.48976109215017)","(61.0, 85.0, 83.67256637168141)","(10.0, 11.5, 11.188493565480696)","(6.0, 7.2, 7.121551724137931)","(31.0, 40.0, 39.65853658536585)","(5.5, 6.4, 6.158031088082902)","(6.0, 7.0, 6.852649572649573)","(101.0, 360.0, 356.15384615384613)"
07-01-2023 15:01:08.746849,"(15.0, 17.0, 16.73469387755102)","(8.5, 10.0, 9.915371329879102)","(4.8, 5.2, 5.1560655737704915)","(13.0, 14.5, 14.48976109215017)","(61.0, 85.0, 83.64485981308411)","(10.0, 11.5, 11.188493565480696)","(6.0, 7.2, 7.11764705882353)","(31.0, 40.0, 40.625)","(5.5, 6.2, 6.161592505854801)","(6.0, 7.0, 6.852017167381974)","(101.0, 360.0, 356.15384615384613)"
07-01-2023 15:01:10.916138,"(15.0, 17.0, 16.704545454545453)","(8.5, 10.0, 9.913884007029877)","(4.8, 5.2, 5.174489795918367)","(13.0, 15.0, 14.560402684563758)","(61.0, 85.0, 83.59223300970874)","(10.0, 11.5, 11.181578947368422)","(6.0, 7.2, 7.113924050632911)","(31.0, 42.0, 41.025)","(5.5, 6.2, 6.142084942084942)","(6.0, 6.8, 6.79972027972028)","(101.0, 360.0, 356.15384615384613)"
07-01-2023 15:01:12.596227,"(15.0, 17.0, 16.580614203454893)","(8.5, 10.0, 9.921374045801526)","(4.8, 5.2, 5.188811188811189)","(13.0, 15.0, 14.48989898989899)","(61.0, 85.0, 83.70192307692308)","(10.0, 11.5, 11.18698578908003)","(6.5, 7.2, 7.1230769230769235)","(31.0, 42.0, 41.0126582278481)","(5.5, 6.2, 6.117964071856288)","(6.0, 6.8, 6.850933786078098)","(101.0, 360.0, 356.42857142857144)"
07-01-2023 15:01:14.065360,"(15.0, 17.0, 16.551975051975052)","(8.5, 10.0, 9.906176961602672)","(4.8, 5.2, 5.234246575342466)","(13.0, 14.5, 14.46923076923077)","(61.0, 85.0, 83.70192307692308)","(10.0, 11.5, 11.18581081081081)","(6.5, 7.2, 7.140540540540541)","(31.0, 42.0, 38.91228070175438)","(5.5, 6.2, 6.183542857142857)","(6.0, 7.0, 6.859784283513097)","(101.0, 360.0, 356.42857142857144)"
07-01-2023 15:01:15.638428,"(15.0, 17.0, 16.55010438413361)","(8.5, 10.0, 9.906176961602672)","(4.8, 5.3, 5.23515625)","(13.0, 14.5, 14.468627450980392)","(61.0, 85.0, 83.7128712871287)","(10.0, 11.5, 11.18581081081081)","(6.5, 7.2, 7.140540540540541)","(31.0, 40.0, 39.793103448275865)","(5.5, 6.2, 6.1800221975582685)","(6.0, 7.0, 6.838275862068965)","(101.0, 360.0, 354.6666666666667)"
07-01-2023 15:01:17.148289,"(15.0, 17.0, 16.547461368653423)","(8.5, 10.0, 9.903767123287672)","(4.8, 5.3, 5.23515625)","(13.0, 14.5, 14.480842911877394)","(61.0, 85.0, 87.63157894736842)","(10.0, 11.5, 11.190909090909091)","(6.5, 7.2, 7.151612903225806)","(31.0, 42.0, 39.38775510204081)","(5.5, 6.2, 6.178848413631022)","(6.0, 7.0, 6.806597938144329)","(101.0, 360.0, 352.0)"
07-01-2023 15:01:18.619926,"(15.0, 17.0, 16.543316831683168)","(8.5, 10.0, 9.895925925925926)","(4.8, 5.3, 5.2585)","(13.0, 14.5, 14.48125)","(61.0, 90.0, 87.63157894736842)","(10.0, 11.5, 11.094384707287933)","(6.5, 7.2, 7.151612903225806)","(31.0, 42.0, 39.38775510204081)","(5.5, 6.2, 6.176359338061466)","(6.0, 7.0, 7.012897678417885)","(101.0, 360.0, 352.0)"
07-01-2023 15:01:20.027365,"(15.0, 17.0, 16.543316831683168)","(8.5, 10.0, 9.895427435387674)","(4.8, 5.3, 5.295145631067961)","(13.0, 14.5, 14.480434782608695)","(61.0, 90.0, 87.3529411764706)","(10.0, 11.5, 11.089480048367594)","(6.5, 7.2, 7.153094462540717)","(31.0, 42.0, 39.38775510204081)","(5.5, 6.2, 6.188310038119441)","(6.0, 7.2, 7.011274934952298)","(101.0, 360.0, 352.22222222222223)"
07-01-2023 15:01:21.485223,"(15.0, 17.0, 16.543316831683168)","(8.5, 10.0, 9.895427435387674)","(4.8, 5.3, 5.251322751322752)","(13.0, 14.5, 14.480434782608695)","(61.0, 90.0, 84.40298507462687)","(10.0, 11.5, 11.241698841698842)","(6.5, 7.2, 7.153094462540717)","(31.0, 42.0, 39.38775510204081)","(5.5, 6.2, 6.19350811485643)","(6.0, 7.2, 7.014175918018787)","(101.0, 360.0, 352.22222222222223)"
07-01-2023 15:01:22.925372,"(15.0, 17.0, 16.558724832214764)","(8.5, 10.0, 9.88902953586498)","(4.8, 5.3, 5.247849462365592)","(13.0, 14.5, 14.480434782608695)","(61.0, 85.0, 84.40298507462687)","(10.0, 11.5, 11.243087557603687)","(6.5, 7.2, 7.152317880794702)","(31.0, 42.0, 39.38775510204081)","(5.5, 6.2, 6.191029900332226)","(6.0, 7.2, 7.0028985507246375)","(101.0, 360.0, 352.22222222222223)"
07-01-2023 15:01:24.347152,"(15.0, 17.0, 16.558724832214764)","(8.5, 10.0, 9.889532293986637)","(4.8, 5.3, 5.154545454545454)","(13.0, 14.5, 14.484649122807017)","(61.0, 85.0, 84.15492957746478)","(10.0, 11.5, 11.220784641068448)","(6.5, 7.2, 7.1866666666666665)","(31.0, 42.0, 38.00448430493274)","(5.5, 6.2, 6.191029900332226)","(6.0, 7.2, 6.803451251078516)","(101.0, 360.0, 352.22222222222223)"
07-01-2023 15:01:25.797856,"(15.0, 17.0, 16.558724832214764)","(8.5, 10.0, 9.901195219123506)","(4.8, 5.2, 5.242918454935623)","(13.0, 14.5, 14.484649122807017)","(71.0, 85.0, 84.15492957746478)","(10.0, 11.5, 11.210890233362143)","(6.5, 7.2, 7.164583333333334)","(31.0, 40.0, 36.475247524752476)","(5.5, 6.2, 6.190954773869347)","(6.0, 7.2, 6.961930294906166)","(101.0, 360.0, 352.22222222222223)"
07-01-2023 15:01:27.261340,"(15.0, 17.0, 16.535335689045937)","(8.5, 10.0, 9.901195219123506)","(4.8, 5.4, 5.303430079155673)","(13.0, 14.5, 14.484304932735427)","(71.0, 85.0, 84.15492957746478)","(10.0, 11.5, 11.209130434782608)","(6.5, 7.2, 7.164583333333334)","(31.0, 40.0, 36.536964980544745)","(5.5, 6.2, 6.185751978891821)","(6.0, 7.0, 6.957142857142857)","(101.0, 360.0, 352.22222222222223)"
07-01-2023 15:01:28.681920,"(15.0, 17.0, 16.53875968992248)","(8.5, 10.0, 9.901803607214429)","(4.8, 5.4, 5.0980054397098815)","(13.0, 14.5, 14.484304932735427)","(61.0, 85.0, 84.15492957746478)","(10.0, 11.5, 11.21188630490956)","(6.5, 7.2, 7.19874213836478)","(31.0, 40.0, 36.58349328214971)","(5.5, 6.2, 6.191825613079019)","(6.5, 7.0, 6.942592592592592)","(101.0, 360.0, 323.0769230769231)"
07-01-2023 15:01:30.103480,"(15.0, 17.0, 16.578014184397162)","(8.5, 10.0, 9.901803607214429)","(4.8, 5.1, 5.098096885813148)","(13.0, 14.5, 14.593167701863354)","(61.0, 85.0, 84.1891891891892)","(10.0, 11.5, 11.21724429416737)","(6.5, 7.4, 7.228877005347594)","(31.0, 40.0, 36.628787878787875)","(5.5, 6.2, 6.190853658536586)","(6.5, 7.0, 6.844649446494465)","(101.0, 350.0, 323.0769230769231)"
07-01-2023 15:01:31.536896,"(15.0, 17.0, 16.573684210526316)","(8.5, 10.0, 9.906844106463879)","(4.8, 5.1, 5.138211382113821)","(13.0, 15.0, 14.642076502732241)","(61.0, 85.0, 84.1891891891892)","(10.0, 11.5, 11.213774597495528)","(6.5, 7.4, 7.214285714285714)","(31.0, 40.0, 36.628787878787875)","(5.5, 6.2, 6.183577712609971)","(6.0, 7.0, 6.820851063829787)","(101.0, 350.0, 320.0)"
07-01-2023 15:01:32.908532,"(15.0, 17.0, 16.572413793103447)","(8.5, 10.0, 9.903162055335969)","(4.8, 5.2, 5.113703703703703)","(13.0, 15.0, 14.642076502732241)","(61.0, 85.0, 84.1891891891892)","(10.0, 11.5, 11.211222627737227)","(6.5, 7.4, 7.209424083769633)","(31.0, 40.0, 36.628787878787875)","(5.5, 6.2, 6.184313725490196)","(6.0, 7.0, 6.8165577342047925)","(101.0, 350.0, 320.0)"
07-01-2023 15:01:34.322280,"(15.0, 17.0, 16.5)","(8.5, 10.0, 9.903162055335969)","(4.8, 5.2, 5.113703703703703)","(13.0, 15.0, 14.56418918918919)","(71.0, 85.0, 83.875)","(10.0, 11.5, 11.207215541165587)","(6.5, 7.4, 7.175757575757576)","(31.0, 40.0, 36.628787878787875)","(5.5, 6.2, 6.193529411764706)","(6.0, 7.0, 6.816964285714286)","(101.0, 350.0, 320.0)"
07-01-2023 15:01:35.799081,"(15.0, 16.5, 16.423452768729643)","(8.5, 10.0, 9.903162055335969)","(4.8, 5.2, 5.115948275862069)","(13.0, 15.0, 14.60880829015544)","(71.0, 85.0, 83.875)","(10.0, 11.5, 11.204205607476636)","(6.5, 7.2, 7.1770114942528735)","(31.0, 40.0, 36.628787878787875)","(5.5, 6.2, 6.193125)","(6.0, 7.0, 6.798798798798798)","(101.0, 330.0, 320.0)"
07-01-2023 15:01:37.174467,"(15.0, 16.5, 16.39039039039039)","(8.5, 10.0, 9.89917695473251)","(4.8, 5.2, 5.14)","(13.0, 15.0, 14.645539906103286)","(71.0, 85.0, 83.875)","(10.0, 11.5, 11.197996183206106)","(6.5, 7.2, 7.289583333333334)","(31.0, 40.0, 36.628787878787875)","(5.5, 6.2, 6.193125)","(6.0, 6.8, 6.798798798798798)","(101.0, 330.0, 320.0)"
07-01-2023 15:01:38.519873,"(15.0, 16.5, 16.427419354838708)","(8.5, 10.0, 9.894849785407725)","(4.6, 5.2, 5.156521739130435)","(13.0, 15.0, 14.645539906103286)","(71.0, 85.0, 83.875)","(10.0, 11.5, 11.197707736389685)","(6.5, 7.4, 7.289583333333334)","(31.0, 40.0, 36.56370656370656)","(5.5, 6.2, 6.239590443686007)","(6.0, 6.8, 6.798798798798798)","(101.0, 330.0, 312.0)"
07-01-2023 15:01:39.880235,"(15.0, 16.5, 16.487046632124354)","(8.5, 10.0, 9.896717724288841)","(4.6, 5.2, 5.1570175438596495)","(13.0, 15.0, 14.494604316546763)","(71.0, 85.0, 83.875)","(10.0, 11.5, 11.194792671166827)","(6.5, 7.4, 7.289583333333334)","(31.0, 40.0, 36.56370656370656)","(5.5, 6.4, 6.248132780082988)","(6.0, 6.8, 6.796948118006104)","(101.0, 330.0, 307.5)"
07-01-2023 15:01:41.303286,"(15.0, 16.5, 16.487046632124354)","(8.5, 10.0, 9.888679245283019)","(4.6, 5.2, 5.1581196581196584)","(13.0, 14.5, 14.42878787878788)","(71.0, 85.0, 83.88888888888889)","(10.0, 11.5, 10.918238993710691)","(6.5, 7.4, 7.2873786407767)","(31.0, 40.0, 36.244725738396625)","(5.5, 6.4, 6.271578947368421)","(6.0, 6.8, 6.796990972918756)","(101.0, 330.0, 320.7692307692308)"
07-01-2023 15:01:42.748732,"(15.0, 16.5, 16.478448275862068)","(8.5, 10.0, 9.888416075650118)","(4.6, 5.2, 5.207692307692308)","(13.0, 14.5, 14.427018633540373)","(71.0, 85.0, 83.88888888888889)","(10.0, 11.0, 10.915625)","(6.5, 7.4, 7.282828282828283)","(31.0, 40.0, 36.244725738396625)","(5.5, 6.4, 6.254761904761905)","(6.0, 6.8, 6.802624671916011)","(101.0, 330.0, 320.7692307692308)"
07-01-2023 15:01:44.168350,"(15.0, 16.5, 16.568840579710145)","(8.5, 10.0, 9.874801061007958)","(4.6, 5.3, 5.264444444444444)","(13.0, 14.5, 14.427018633540373)","(71.0, 85.0, 83.88888888888889)","(10.0, 11.0, 10.918429003021147)","(6.5, 7.4, 7.282828282828283)","(31.0, 40.0, 36.244725738396625)","(5.5, 6.4, 6.165384615384616)","(6.0, 7.0, 6.802105263157895)","(101.0, 330.0, 320.0)"
07-01-2023 15:01:45.590732,"(15.0, 17.0, 16.568840579710145)","(8.5, 10.0, 9.874801061007958)","(4.6, 5.3, 5.270186335403727)","(13.0, 14.5, 14.601583113456464)","(71.0, 85.0, 83.88888888888889)","(10.0, 11.0, 10.90028901734104)","(6.5, 7.4, 7.281632653061225)","(31.0, 40.0, 36.2208067940552)","(5.5, 6.4, 6.1961218836565095)","(6.0, 7.0, 6.824379232505644)","(101.0, 330.0, 320.0)"
07-01-2023 15:01:47.149727,"(15.0, 17.0, 16.568840579710145)","(8.5, 10.0, 9.877260273972603)","(4.6, 5.3, 5.29)","(13.0, 15.0, 14.506535947712418)","(71.0, 85.0, 86.66666666666667)","(10.0, 11.0, 10.899122807017545)","(6.5, 7.4, 7.251282051282051)","(31.0, 40.0, 36.204690831556505)","(5.5, 6.4, 6.1961218836565095)","(6.0, 7.0, 6.824379232505644)","(101.0, 330.0, 320.0)"
07-01-2023 15:01:48.807258,"(15.0, 17.0, 16.556213017751478)","(8.5, 10.0, 9.858471760797343)","(4.6, 5.3, 5.211746031746032)","(13.0, 15.0, 14.44280442804428)","(71.0, 90.0, 85.9090909090909)","(10.0, 11.0, 10.899122807017545)","(6.5, 7.4, 7.281632653061225)","(31.0, 40.0, 36.204690831556505)","(5.5, 6.4, 6.144444444444445)","(6.0, 7.0, 6.823981900452488)","(101.0, 330.0, 312.85714285714283)"
07-01-2023 15:01:50.766597,"(15.0, 17.0, 16.556213017751478)","(8.5, 10.0, 9.90709219858156)","(4.6, 5.4, 5.15379746835443)","(13.0, 15.0, 14.456273764258555)","(71.0, 90.0, 81.66666666666667)","(10.0, 11.0, 10.913461538461538)","(6.5, 7.4, 7.274074074074075)","(31.0, 40.0, 36.204690831556505)","(5.5, 6.4, 6.174233128834356)","(6.0, 7.0, 6.836693548387097)","(101.0, 330.0, 312.85714285714283)"
07-01-2023 15:01:52.958752,"(15.0, 17.0, 16.633064516129032)","(8.5, 10.0, 9.920158102766798)","(4.6, 5.2, 5.2625)","(13.0, 15.0, 14.561085972850679)","(71.0, 85.0, 81.42857142857143)","(10.0, 11.0, 10.977124183006536)","(6.5, 7.4, 7.320634920634921)","(31.0, 40.0, 36.20043572984749)","(5.5, 6.4, 6.185762711864407)","(6.0, 7.0, 6.821582733812949)","(101.0, 350.0, 311.8181818181818)"
07-01-2023 15:01:54.748200,"(15.0, 17.0, 16.738003838771593)","(8.5, 10.0, 9.923484848484849)","(4.6, 5.3, 5.292)","(13.0, 15.0, 14.561085972850679)","(71.0, 90.0, 78.65384615384616)","(10.0, 11.0, 10.974506578947368)","(6.5, 7.4, 7.320634920634921)","(31.0, 40.0, 36.20043572984749)","(5.5, 6.4, 6.165925925925926)","(6.0, 7.0, 6.821582733812949)","(101.0, 350.0, 311.8181818181818)"
07-01-2023 15:01:56.297757,"(15.0, 17.0, 16.73699421965318)","(8.5, 10.0, 9.92319391634981)","(4.6, 5.3, 5.209638554216868)","(13.0, 15.0, 14.561085972850679)","(61.0, 80.0, 78.65384615384616)","(10.0, 11.0, 10.979963570127504)","(6.5, 7.4, 7.275)","(31.0, 40.0, 36.20043572984749)","(5.5, 6.4, 6.220238095238096)","(6.0, 7.0, 6.819417475728155)","(101.0, 350.0, 311.8181818181818)"
07-01-2023 15:01:57.746050,"(15.0, 17.0, 16.748154981549817)","(8.5, 10.0, 9.928368794326241)","(4.6, 5.4, 5.214495798319328)","(13.0, 15.0, 14.538095238095238)","(61.0, 80.0, 78.70370370370371)","(10.0, 11.0, 10.961414790996784)","(6.5, 7.4, 7.348717948717949)","(31.0, 40.0, 36.24242424242424)","(5.5, 6.4, 6.186281588447653)","(6.0, 7.0, 6.82509505703422)","(101.0, 350.0, 315.0)"
07-01-2023 15:01:59.167906,"(15.0, 17.0, 16.748154981549817)","(8.5, 10.0, 9.928368794326241)","(4.6, 5.4, 5.214206437291898)","(13.0, 15.0, 14.538095238095238)","(61.0, 80.0, 78.47826086956522)","(10.0, 11.0, 10.961414790996784)","(6.5, 7.4, 7.348717948717949)","(31.0, 40.0, 36.27467811158798)","(5.5, 6.4, 6.2132231404958675)","(6.0, 7.0, 6.82509505703422)","(101.0, 350.0, 308.0)"
07-01-2023 15:02:00.560227,"(15.0, 17.0, 16.748154981549817)","(8.5, 10.0, 9.928368794326241)","(4.6, 5.4, 5.282344213649852)","(13.0, 15.0, 14.538095238095238)","(61.0, 80.0, 78.4090909090909)","(10.0, 11.0, 10.961414790996784)","(6.5, 7.4, 7.37956204379562)","(31.0, 40.0, 36.27467811158798)","(5.5, 6.4, 6.24)","(6.0, 7.0, 6.826086956521739)","(101.0, 350.0, 305.45454545454544)"
07-01-2023 15:02:02.021233,"(15.0, 17.0, 16.745886654478976)","(8.5, 10.0, 9.950234741784037)","(4.6, 5.4, 5.303056234718826)","(13.0, 15.0, 14.538095238095238)","(61.0, 80.0, 78.62745098039215)","(10.0, 11.0, 10.961414790996784)","(6.5, 7.4, 7.377952755905512)","(31.0, 40.0, 36.201312910284464)","(5.5, 6.4, 6.1966850828729285)","(6.0, 7.0, 6.799345870809485)","(101.0, 350.0, 305.45454545454544)"
07-01-2023 15:02:03.440066,"(15.0, 17.0, 16.745182012847966)","(8.5, 10.0, 9.950234741784037)","(4.6, 5.4, 5.2650212765957445)","(13.0, 15.0, 14.538095238095238)","(61.0, 80.0, 78.62745098039215)","(10.0, 11.0, 10.961414790996784)","(6.5, 7.4, 7.378625954198474)","(31.0, 40.0, 35.981818181818184)","(5.5, 6.4, 6.197849462365592)","(6.0, 6.8, 6.799345870809485)","(101.0, 350.0, 325.6521739130435)"
07-01-2023 15:02:04.820737,"(15.0, 17.0, 16.745182012847966)","(8.5, 10.0, 9.947783251231527)","(4.6, 5.4, 5.276479750778816)","(13.0, 15.0, 14.538095238095238)","(61.0, 80.0, 78.65384615384616)","(10.0, 11.0, 10.961414790996784)","(6.5, 7.4, 7.378625954198474)","(31.0, 36.0, 35.981818181818184)","(5.5, 6.2, 6.214857142857143)","(6.0, 6.8, 6.799345870809485)","(101.0, 350.0, 325.6521739130435)"
07-01-2023 15:02:06.185324,"(15.0, 17.0, 16.745182012847966)","(8.5, 10.0, 9.947783251231527)","(4.6, 5.4, 5.297732426303854)","(13.0, 15.0, 14.517412935323383)","(61.0, 80.0, 78.65384615384616)","(10.0, 11.0, 10.961414790996784)","(6.5, 7.4, 7.3950000000000005)","(31.0, 36.0, 35.981818181818184)","(5.5, 6.4, 6.215909090909091)","(6.0, 6.8, 6.916886377903327)","(101.0, 350.0, 325.6521739130435)"
07-01-2023 15:02:07.598859,"(15.0, 17.0, 16.720657276995304)","(8.5, 10.0, 9.943961352657006)","(4.6, 5.3, 5.30376213592233)","(13.0, 15.0, 14.568965517241379)","(61.0, 80.0, 78.67924528301887)","(10.0, 11.0, 10.962157809983896)","(6.5, 7.4, 7.3950000000000005)","(31.0, 36.0, 35.98529411764706)","(5.5, 6.4, 6.215909090909091)","(6.0, 7.0, 6.913207547169812)","(101.0, 350.0, 325.6521739130435)"
07-01-2023 15:02:08.960921,"(15.0, 17.0, 16.709046454767726)","(8.5, 10.0, 9.943961352657006)","(4.8, 5.4, 5.242724458204335)","(13.0, 15.0, 14.568965517241379)","(61.0, 80.0, 78.79310344827586)","(10.0, 11.0, 10.964501510574019)","(6.5, 7.4, 7.395161290322581)","(31.0, 36.0, 35.98529411764706)","(5.5, 6.4, 6.216867469879518)","(6.0, 7.0, 6.7992)","(101.0, 350.0, 325.6521739130435)"
07-01-2023 15:02:10.306388,"(15.0, 17.0, 16.72325581395349)","(8.5, 10.0, 9.904845814977973)","(4.8, 5.4, 5.305693069306931)","(13.0, 15.0, 14.61139896373057)","(61.0, 80.0, 78.83333333333333)","(10.0, 11.0, 11.006840796019901)","(6.5, 7.4, 7.320408163265307)","(31.0, 36.0, 35.984848484848484)","(5.5, 6.4, 6.15483870967742)","(6.0, 6.8, 6.795999999999999)","(101.0, 350.0, 325.6521739130435)"
07-01-2023 15:02:11.655491,"(15.0, 17.0, 16.73015873015873)","(8.5, 10.0, 9.735135135135135)","(4.8, 5.4, 5.310877192982456)","(13.0, 15.0, 14.635922330097088)","(61.0, 80.0, 77.66666666666667)","(10.0, 11.5, 11.025717703349283)","(6.5, 7.4, 7.338095238095239)","(31.0, 36.0, 36.75)","(5.5, 6.4, 6.179710144927537)","(6.0, 6.8, 6.74)","(101.0, 350.0, 327.6)"
07-01-2023 15:02:12.910717,"(15.0, 17.0, 16.73198198198198)","(8.5, 10.0, 10.434782608695652)","(4.8, 5.4, 5.303179190751445)","(13.0, 15.0, 14.507246376811594)","(61.0, 80.0, 79.8)","(10.0, 11.5, 11.29287598944591)","(6.5, 7.4, 7.339759036144579)","(31.0, 38.0, 36.424528301886795)","(5.5, 6.4, 6.179710144927537)","(6.0, 6.8, 6.795999999999999)","(101.0, 350.0, 327.6)"
07-01-2023 15:02:14.196380,"(15.0, 17.5, 17.445945945945947)","(8.5, 10.5, 8.068)","(4.8, 5.4, 4.151136363636364)","(13.0, 15.0, 16.25)","(61.0, 90.0, 114.54545454545453)","(10.0, 11.5, 12.142857142857142)","(6.5, 7.4, 7.947368421052631)","(31.0, 40.0, 57.84615384615385)","(5.5, 6.4, 5.19375)","(6.0, 6.8, 7.240506329113924)","(101.0, 350.0, 8037.2)"
07-01-2023 15:02:15.584686,"(15.0, 24.0, 21.75)","(8.5, 14.5, 8.068)","(4.8, 5.6, 4.820833333333333)","(13.0, 17.5, 13.545454545454545)","(61.0, 120.0, 110.0)","(10.0, 12.5, 12.142857142857142)","(6.5, 8.2, 7.947368421052631)","(31.0, 65.0, 57.84615384615385)","(5.5, 6.6, 6.022222222222222)","(6.0, 8.0, 7.240506329113924)","(101.0, 99999, 8037.2)"
07-01-2023 15:02:16.975335,"(15.0, 24.0, 16.026315789473685)","(8.5, 9.6, 9.0)","(4.8, 5.4, 4.8226415094339625)","(13.0, 14.0, 13.545454545454545)","(61.0, 120.0, 67.6923076923077)","(10.0, 12.5, 11.5)","(6.5, 8.2, 7.514285714285714)","(31.0, 65.0, 46.72727272727273)","(5.5, 6.6, 5.75)","(6.0, 8.0, 6.05625)","(101.0, 99999, 225.55555555555554)"
07-01-2023 15:02:18.350176,"(15.0, 16.5, 16.258064516129032)","(8.5, 9.6, 11.021739130434783)","(4.8, 5.2, 4.782978723404256)","(13.0, 14.0, 16.18)","(61.0, 70.0, 69.0909090909091)","(10.0, 12.5, 10.15)","(6.5, 8.2, 7.145161290322581)","(31.0, 48.0, 56.142857142857146)","(5.5, 6.0, 5.2875)","(6.0, 6.6, 5.9409090909090905)","(101.0, 270.0, 225.55555555555554)"
07-01-2023 15:02:19.696867,"(15.0, 16.5, 16.571428571428573)","(8.5, 14.5, 9.452380952380953)","(4.8, 5.2, 4.490909090909091)","(13.0, 17.5, 13.333333333333334)","(61.0, 70.0, 69.0909090909091)","(10.0, 10.5, 10.375)","(6.5, 7.2, 7.166666666666667)","(31.0, 65.0, 57.63636363636364)","(5.5, 5.7, 5.426470588235294)","(6.0, 6.6, 5.669767441860465)","(101.0, 270.0, 225.55555555555554)"
07-01-2023 15:02:20.905647,"(15.0, 23.0, 16.571428571428573)","(8.5, 14.5, 9.452380952380953)","(4.8, 5.0, 4.490909090909091)","(13.0, 17.5, 13.928571428571429)","(61.0, 70.0, 69.0909090909091)","(10.0, 10.5, 10.428571428571429)","(6.5, 7.2, 7.866666666666666)","(31.0, 60.0, 57.63636363636364)","(5.5, 6.6, 5.426470588235294)","(6.0, 6.6, 5.668181818181818)","(101.0, 270.0, 598.0)"
07-01-2023 15:02:22.167464,"(15.0, 23.0, 15.954545454545455)","(8.5, 14.0, 11.2)","(4.8, 5.0, 4.524242424242424)","(13.0, 17.5, 14.166666666666666)","(61.0, 70.0, 69.16666666666667)","(10.0, 10.5, 10.428571428571429)","(6.5, 8.2, 7.191489361702128)","(31.0, 60.0, 57.63636363636364)","(5.5, 6.6, 5.636363636363636)","(6.0, 6.6, 5.932558139534884)","(101.0, 700.0, 598.0)"
07-01-2023 15:02:23.389258,"(15.0, 23.0, 15.954545454545455)","(8.5, 14.0, 12.0)","(4.8, 4.9, 4.524242424242424)","(13.0, 17.5, 14.166666666666666)","(61.0, 70.0, 69.16666666666667)","(10.0, 10.5, 10.428571428571429)","(6.5, 7.2, 7.191489361702128)","(31.0, 60.0, 57.63636363636364)","(5.5, 6.0, 5.666666666666666)","(6.0, 6.6, 5.844444444444445)","(101.0, 700.0, 248.57142857142856)"
07-01-2023 15:02:24.593932,"(15.0, 21.0, 20.83098591549296)","(8.5, 14.0, 13.32258064516129)","(4.8, 4.9, 4.496875)","(13.0, 17.5, 16.25)","(61.0, 100.0, 90.0)","(10.0, 10.5, 10.428571428571429)","(6.5, 8.2, 8.17391304347826)","(31.0, 60.0, 57.63636363636364)","(5.5, 6.0, 5.733333333333333)","(6.0, 6.2, 5.763636363636364)","(101.0, 540.0, 248.57142857142856)"
