,Feel The Reign,Wilshire Boulevard,Overpowering,Cemetery Bay,Thomas Heights,Ultimate Force,Dennis,Sahara Tiger,Van Mara Nz
36,"[datetime.datetime(2022, 11, 28, 19, 4, 12, 689652), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 12, 689652), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 12, 689652), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 12, 689652), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 12, 689652), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 12, 689652), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 12, 689652), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 12, 689652), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 12, 689652), 4.6, 99999]"
37,"[datetime.datetime(2022, 11, 28, 19, 4, 13, 899758), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 13, 899758), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 13, 899758), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 13, 899758), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 13, 899758), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 13, 899758), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 13, 899758), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 13, 899758), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 13, 899758), 4.6, 99999]"
38,"[datetime.datetime(2022, 11, 28, 19, 4, 15, 122681), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 15, 122681), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 15, 122681), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 15, 122681), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 15, 122681), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 15, 122681), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 15, 122681), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 15, 122681), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 15, 122681), 4.6, 99999]"
39,"[datetime.datetime(2022, 11, 28, 19, 4, 16, 353472), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 16, 353472), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 16, 353472), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 16, 353472), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 16, 353472), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 16, 353472), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 16, 353472), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 16, 353472), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 16, 353472), 4.6, 99999]"
40,"[datetime.datetime(2022, 11, 28, 19, 4, 17, 602003), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 17, 602003), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 17, 602003), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 17, 602003), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 17, 602003), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 17, 602003), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 17, 602003), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 17, 602003), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 17, 602003), 4.6, 99999]"
41,"[datetime.datetime(2022, 11, 28, 19, 4, 18, 880022), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 18, 880022), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 18, 880022), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 18, 880022), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 18, 880022), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 18, 880022), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 18, 880022), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 18, 880022), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 18, 880022), 4.6, 99999]"
42,"[datetime.datetime(2022, 11, 28, 19, 4, 20, 134273), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 20, 134273), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 20, 134273), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 20, 134273), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 20, 134273), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 20, 134273), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 20, 134273), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 20, 134273), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 20, 134273), 4.6, 99999]"
43,"[datetime.datetime(2022, 11, 28, 19, 4, 21, 364824), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 21, 364824), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 21, 364824), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 21, 364824), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 21, 364824), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 21, 364824), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 21, 364824), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 21, 364824), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 21, 364824), 4.6, 99999]"
44,"[datetime.datetime(2022, 11, 28, 19, 4, 22, 588455), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 588455), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 588455), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 588455), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 588455), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 588455), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 588455), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 588455), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 588455), 4.6, 99999]"
45,"[datetime.datetime(2022, 11, 28, 19, 4, 23, 841071), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 23, 841071), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 23, 841071), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 23, 841071), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 23, 841071), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 23, 841071), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 23, 841071), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 23, 841071), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 23, 841071), 4.6, 99999]"
46,"[datetime.datetime(2022, 11, 28, 19, 4, 25, 60110), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 60110), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 60110), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 60110), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 60110), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 60110), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 60110), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 60110), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 60110), 4.6, 99999]"
47,"[datetime.datetime(2022, 11, 28, 19, 4, 26, 287490), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 287490), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 287490), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 287490), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 287490), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 287490), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 287490), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 287490), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 287490), 4.6, 99999]"
48,"[datetime.datetime(2022, 11, 28, 19, 4, 27, 508319), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 508319), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 508319), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 508319), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 508319), 20.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 508319), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 508319), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 508319), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 508319), 4.6, 99999]"
49,"[datetime.datetime(2022, 11, 28, 19, 4, 28, 764252), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 764252), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 764252), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 764252), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 764252), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 764252), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 764252), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 764252), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 764252), 4.6, 99999]"
50,"[datetime.datetime(2022, 11, 28, 19, 4, 30, 16572), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 16572), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 16572), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 16572), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 16572), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 16572), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 16572), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 16572), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 16572), 4.6, 99999]"
51,"[datetime.datetime(2022, 11, 28, 19, 4, 31, 275526), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 275526), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 275526), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 275526), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 275526), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 275526), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 275526), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 275526), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 275526), 4.6, 99999]"
52,"[datetime.datetime(2022, 11, 28, 19, 4, 32, 490407), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 490407), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 490407), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 490407), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 490407), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 490407), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 490407), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 490407), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 490407), 4.6, 99999]"
53,"[datetime.datetime(2022, 11, 28, 19, 4, 33, 847182), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 847182), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 847182), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 847182), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 847182), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 847182), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 847182), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 847182), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 847182), 4.6, 99999]"
54,"[datetime.datetime(2022, 11, 28, 19, 4, 35, 177633), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 177633), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 177633), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 177633), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 177633), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 177633), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 177633), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 177633), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 177633), 4.6, 99999]"
55,"[datetime.datetime(2022, 11, 28, 19, 4, 36, 434127), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 434127), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 434127), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 434127), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 434127), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 434127), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 434127), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 434127), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 434127), 4.6, 99999]"
56,"[datetime.datetime(2022, 11, 28, 19, 4, 37, 710190), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 710190), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 710190), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 710190), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 710190), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 710190), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 710190), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 710190), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 710190), 4.6, 99999]"
57,"[datetime.datetime(2022, 11, 28, 19, 4, 38, 971368), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 971368), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 971368), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 971368), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 971368), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 971368), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 971368), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 971368), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 971368), 4.6, 99999]"
58,"[datetime.datetime(2022, 11, 28, 19, 4, 40, 234108), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 234108), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 234108), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 234108), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 234108), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 234108), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 234108), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 234108), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 234108), 4.6, 99999]"
59,"[datetime.datetime(2022, 11, 28, 19, 4, 41, 449971), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 449971), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 449971), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 449971), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 449971), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 449971), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 449971), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 449971), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 449971), 4.6, 99999]"
60,"[datetime.datetime(2022, 11, 28, 19, 4, 42, 660364), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 660364), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 660364), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 660364), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 660364), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 660364), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 660364), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 660364), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 660364), 4.6, 99999]"
61,"[datetime.datetime(2022, 11, 28, 19, 4, 43, 882638), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 882638), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 882638), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 882638), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 882638), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 882638), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 882638), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 882638), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 882638), 4.6, 99999]"
62,"[datetime.datetime(2022, 11, 28, 19, 4, 45, 116145), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 45, 116145), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 45, 116145), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 45, 116145), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 45, 116145), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 45, 116145), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 45, 116145), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 45, 116145), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 45, 116145), 4.6, 99999]"
63,"[datetime.datetime(2022, 11, 28, 19, 4, 46, 343607), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 343607), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 343607), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 343607), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 343607), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 343607), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 343607), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 343607), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 343607), 4.6, 99999]"
64,"[datetime.datetime(2022, 11, 28, 19, 4, 47, 566159), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 566159), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 566159), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 566159), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 566159), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 566159), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 566159), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 566159), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 566159), 4.6, 99999]"
65,"[datetime.datetime(2022, 11, 28, 19, 4, 48, 796540), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 796540), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 796540), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 796540), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 796540), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 796540), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 796540), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 796540), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 796540), 4.6, 99999]"
66,"[datetime.datetime(2022, 11, 28, 19, 4, 50, 24537), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 24537), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 24537), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 24537), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 24537), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 24537), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 24537), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 24537), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 24537), 4.6, 99999]"
67,"[datetime.datetime(2022, 11, 28, 19, 4, 51, 239586), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 51, 239586), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 51, 239586), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 51, 239586), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 51, 239586), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 51, 239586), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 51, 239586), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 51, 239586), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 51, 239586), 4.6, 99999]"
68,"[datetime.datetime(2022, 11, 28, 19, 4, 52, 453966), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 453966), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 453966), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 453966), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 453966), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 453966), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 453966), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 453966), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 453966), 4.6, 99999]"
69,"[datetime.datetime(2022, 11, 28, 19, 4, 53, 676693), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 676693), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 676693), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 676693), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 676693), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 676693), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 676693), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 676693), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 676693), 4.6, 99999]"
70,"[datetime.datetime(2022, 11, 28, 19, 4, 54, 890098), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 890098), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 890098), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 890098), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 890098), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 890098), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 890098), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 890098), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 890098), 4.6, 99999]"
71,"[datetime.datetime(2022, 11, 28, 19, 4, 56, 105558), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 105558), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 105558), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 105558), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 105558), 20.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 105558), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 105558), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 105558), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 105558), 4.6, 99999]"
