,Masie Jane,Zipping Cutie,Flyaway Becky,Lenny Boy,Chip Rock,Tralee Beth,Jasper Kimetto,Light Duties
05-01-2023 14:17:07.981242,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.5, 17.346153846153847)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.066666666666666)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:09.172396,"(2.5, 3.0, 2.92)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.5, 17.346153846153847)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.139130434782608)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:10.357738,"(2.5, 3.0, 2.916)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.5, 17.346153846153847)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.139130434782608)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:11.431762,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.5, 17.346153846153847)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.3428571428571425)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:12.456064,"(2.5, 3.0, 2.92)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.5, 17.346153846153847)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.3428571428571425)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:13.567772,"(2.5, 3.0, 2.92)","(41.0, 55.0, 47.666666666666664)","(10.0, 22.0, 17.115384615384617)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:14.717697,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.0, 17.115384615384617)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.428571428571429)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:15.902669,"(2.5, 3.0, 2.92)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.0, 17.115384615384617)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:17.020891,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.0, 17.115384615384617)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:18.104724,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.0, 17.115384615384617)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.375)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:19.134247,"(2.5, 3.0, 2.92)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.0, 17.115384615384617)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:20.262257,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 47.666666666666664)","(10.0, 19.0, 18.125)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:21.425775,"(2.5, 3.0, 2.92)","(41.0, 55.0, 47.666666666666664)","(10.0, 18.5, 17.136363636363637)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:22.572213,"(2.5, 3.0, 2.92)","(41.0, 55.0, 47.666666666666664)","(10.0, 18.5, 17.136363636363637)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:23.777886,"(2.5, 3.0, 2.92)","(41.0, 55.0, 47.666666666666664)","(10.0, 18.5, 17.136363636363637)","(21.0, 32.0, 29.473684210526315)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:24.917604,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 53.77777777777778)","(10.0, 18.5, 16.282608695652172)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.0875)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.4363636363636365)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:26.024434,"(2.5, 3.0, 2.92)","(41.0, 55.0, 53.77777777777778)","(10.0, 18.5, 16.282608695652172)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.142307692307693)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:27.100625,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 53.77777777777778)","(10.0, 18.5, 16.863636363636363)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.10625)","(5.0, 7.6, 7.428571428571429)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:28.256822,"(2.5, 3.0, 2.92)","(41.0, 55.0, 53.77777777777778)","(10.0, 18.0, 16.863636363636363)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.10625)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:29.413447,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 53.77777777777778)","(10.0, 18.0, 16.958333333333332)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.142307692307693)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:30.594493,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 53.77777777777778)","(10.0, 18.0, 17.0)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.10625)","(5.0, 7.6, 7.428571428571429)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:31.787316,"(2.5, 3.0, 2.92)","(41.0, 55.0, 53.77777777777778)","(10.0, 18.0, 17.0)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.10625)","(5.0, 7.6, 7.454545454545454)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:32.876399,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 53.77777777777778)","(10.0, 18.0, 17.666666666666668)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.153846153846154)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:34.066024,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 53.77777777777778)","(10.0, 18.5, 17.105263157894736)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.125)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:35.457792,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 49.64705882352941)","(10.0, 17.5, 17.105263157894736)","(21.0, 32.0, 30.0)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.125)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:36.634089,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.5, 17.105263157894736)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.153846153846154)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:37.811026,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.5, 17.105263157894736)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.125)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:39.115262,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.5, 17.105263157894736)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.125)","(5.0, 7.6, 7.109090909090909)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:40.275274,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.5, 17.105263157894736)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.125)","(5.0, 7.6, 7.3428571428571425)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:41.381311,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.0, 16.736842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:42.462077,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.0, 16.736842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:43.734804,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.0, 16.736842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.114285714285715)","(5.0, 7.6, 7.428571428571429)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:44.960630,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.0, 16.736842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:46.207424,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.0, 16.736842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.1)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:47.555397,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 17.0, 16.36842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:49.039265,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.36842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:50.408221,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.36842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.130769230769231)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:51.799719,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.38888888888889)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:53.093853,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.38888888888889)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.0875)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:54.428795,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.38888888888889)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.10625)","(5.0, 7.6, 7.3428571428571425)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:55.683135,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.36842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.142307692307693)","(5.0, 7.6, 7.3428571428571425)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:56.960101,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.36842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.10625)","(5.0, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.0)"
05-01-2023 14:17:58.256269,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.36842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.142307692307693)","(5.0, 7.6, 7.428571428571429)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:17:59.550855,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.36842105263158)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.10625)","(5.0, 7.6, 7.5)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:00.832563,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.4)","(3.0, 4.2, 4.130769230769231)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:02.229140,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.6, 9.15)","(3.0, 4.2, 4.0875)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:03.505852,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.066666666666666)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:04.637303,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.130769230769231)","(5.0, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:05.713320,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.130769230769231)","(5.0, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.0)"
05-01-2023 14:18:06.977078,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.125)","(5.0, 7.6, 7.109090909090909)","(14.0, 21.0, 20.0)"
05-01-2023 14:18:08.261830,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.130769230769231)","(5.0, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:09.480913,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.0, 4.2, 4.130769230769231)","(5.0, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:10.651818,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.1)","(5.5, 7.6, 7.428571428571429)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:11.951696,"(2.5, 3.0, 2.92)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.135714285714286)","(5.5, 7.6, 7.5)","(14.0, 21.0, 20.0)"
05-01-2023 14:18:13.201977,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.64705882352941)","(10.0, 16.5, 16.375)","(21.0, 32.0, 30.344827586206897)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.135714285714286)","(5.5, 7.6, 7.5)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:14.609906,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.0)","(10.0, 16.5, 16.25)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:18:16.022763,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.0)","(10.0, 16.5, 16.1875)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.233333333333334)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:17.424809,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.55555555555556)","(10.0, 16.5, 16.142857142857142)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.233333333333334)","(3.1, 4.2, 4.142307692307693)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:18.872861,"(2.5, 3.0, 2.953333333333333)","(41.0, 50.0, 49.55555555555556)","(10.0, 16.5, 16.142857142857142)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.142307692307693)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:20.183879,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 53.94117647058823)","(10.0, 16.5, 16.142857142857142)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.4714285714285715)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:21.542426,"(2.5, 3.0, 2.909411764705882)","(41.0, 55.0, 53.6)","(10.0, 16.5, 16.142857142857142)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.15)","(3.1, 4.2, 4.1454545454545455)","(5.5, 7.6, 7.3428571428571425)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:22.691453,"(2.5, 3.0, 2.909411764705882)","(41.0, 55.0, 54.63157894736842)","(10.0, 16.5, 14.558823529411764)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.407692307692308)","(3.1, 4.2, 4.153846153846154)","(5.5, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:23.918319,"(2.5, 3.0, 2.909411764705882)","(41.0, 55.0, 54.17647058823529)","(10.0, 16.5, 14.75)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.6, 9.407692307692308)","(3.1, 4.2, 4.153846153846154)","(5.5, 7.6, 7.5)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:25.161923,"(2.5, 3.0, 2.909411764705882)","(41.0, 55.0, 54.48148148148148)","(10.0, 16.5, 14.75)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.6, 9.324137931034482)","(3.1, 4.2, 4.125)","(5.5, 7.6, 7.428571428571429)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:26.475533,"(2.5, 3.0, 2.909411764705882)","(41.0, 55.0, 54.48148148148148)","(10.0, 16.5, 14.75)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.6, 9.35)","(3.1, 4.2, 4.153846153846154)","(5.5, 7.6, 7.5)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:27.784261,"(2.5, 3.0, 2.909411764705882)","(41.0, 55.0, 54.48148148148148)","(10.0, 16.5, 14.833333333333334)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.6, 9.38125)","(3.1, 4.2, 4.125)","(5.5, 7.6, 7.375)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:29.075250,"(2.5, 3.0, 2.909411764705882)","(41.0, 55.0, 54.48148148148148)","(10.0, 16.5, 14.833333333333334)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.6, 9.266666666666667)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:18:30.308558,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 54.48148148148148)","(10.0, 15.5, 14.71875)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.266666666666667)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:31.421346,"(2.5, 3.0, 2.92)","(41.0, 55.0, 54.48148148148148)","(10.0, 15.5, 14.057692307692308)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.266666666666667)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:32.634480,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 54.48148148148148)","(10.0, 15.5, 14.057692307692308)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.266666666666667)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:33.994273,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 54.48148148148148)","(10.0, 15.5, 13.5)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.266666666666667)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.0)"
05-01-2023 14:18:35.363077,"(2.5, 3.0, 2.92)","(41.0, 55.0, 54.48148148148148)","(10.0, 15.5, 13.88888888888889)","(21.0, 32.0, 30.76923076923077)","(6.5, 9.4, 9.266666666666667)","(3.1, 4.2, 4.142307692307693)","(5.5, 7.6, 7.3428571428571425)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:36.561178,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 54.48148148148148)","(10.0, 15.0, 14.166666666666666)","(21.0, 32.0, 29.307692307692307)","(6.5, 9.4, 9.236363636363636)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.0)"
05-01-2023 14:18:38.102606,"(2.5, 3.0, 2.953333333333333)","(41.0, 55.0, 53.333333333333336)","(10.0, 15.0, 13.88888888888889)","(21.0, 32.0, 30.40909090909091)","(6.5, 9.6, 9.35)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:39.308365,"(2.5, 3.0, 2.92)","(41.0, 55.0, 54.0)","(10.0, 15.0, 14.166666666666666)","(21.0, 32.0, 30.40909090909091)","(6.5, 9.6, 9.35)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.4222222222222225)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:40.699876,"(2.5, 3.0, 2.92)","(41.0, 75.0, 67.5)","(10.0, 15.0, 13.88888888888889)","(21.0, 32.0, 30.40909090909091)","(6.5, 9.6, 9.35)","(3.1, 4.2, 4.10625)","(5.5, 7.6, 7.428571428571429)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:42.206938,"(2.5, 3.0, 2.92)","(41.0, 80.0, 75.0)","(10.0, 15.0, 13.571428571428571)","(21.0, 32.0, 30.90625)","(6.5, 9.6, 9.446153846153846)","(3.1, 4.2, 4.125)","(5.5, 7.6, 7.454545454545454)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:43.816424,"(2.5, 3.0, 2.92)","(41.0, 80.0, 75.0)","(10.0, 15.0, 13.571428571428571)","(21.0, 32.0, 31.166666666666664)","(6.5, 9.6, 9.446153846153846)","(3.1, 4.2, 4.0875)","(5.5, 7.6, 7.511111111111111)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:45.242245,"(2.5, 3.0, 2.92)","(41.0, 80.0, 75.0)","(10.0, 15.0, 13.571428571428571)","(21.0, 32.0, 31.02777777777778)","(6.5, 9.6, 9.466666666666667)","(3.1, 4.2, 4.0875)","(5.5, 7.6, 7.066666666666666)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:46.605938,"(2.5, 3.0, 2.92)","(41.0, 80.0, 75.0)","(10.0, 15.0, 13.571428571428571)","(21.0, 32.0, 31.02777777777778)","(6.5, 9.6, 9.466666666666667)","(3.1, 4.2, 4.130769230769231)","(5.5, 7.6, 7.066666666666666)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:48.218368,"(2.5, 3.0, 2.953333333333333)","(41.0, 80.0, 75.0)","(10.0, 15.0, 13.823529411764707)","(21.0, 32.0, 30.444444444444443)","(6.5, 9.6, 9.466666666666667)","(3.1, 4.2, 4.0875)","(5.5, 7.6, 7.066666666666666)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:49.593268,"(2.5, 3.0, 2.953333333333333)","(41.0, 80.0, 75.0)","(10.0, 15.0, 14.047619047619047)","(21.0, 32.0, 30.444444444444443)","(6.5, 9.6, 9.662068965517243)","(3.1, 4.2, 4.111111111111112)","(5.5, 7.6, 7.066666666666666)","(14.0, 21.0, 20.454545454545453)"
