,Kanji Length,Smiling Sapphire,Wild Harmony,Dolly Jay,Twisted Bliss,Senna Forever,Lektra Rodney,Orson Delight
09-01-2023 11:48:33.643729,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.5, 9.621621621621621)","(12.0, 19.5, 17.72222222222222)","(61.0, 80.0, 72.5)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.5702439024390245)","(6.5, 9.0, 8.64)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:34.804753,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.885714285714286)","(12.0, 19.5, 17.67391304347826)","(61.0, 80.0, 72.5)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.5702439024390245)","(6.5, 9.0, 8.64)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:35.913863,"(3.6, 4.9, 4.76)","(7.0, 10.0, 9.885714285714286)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 70.0)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.5702439024390245)","(6.5, 9.0, 8.64)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:36.947649,"(3.6, 4.9, 4.783333333333333)","(7.0, 10.0, 9.866666666666667)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 67.5)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.5702439024390245)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:38.044798,"(3.6, 4.9, 4.76)","(7.0, 10.0, 9.866666666666667)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 67.5)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.5702439024390245)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:39.096671,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.866666666666667)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 67.5)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:40.184513,"(3.6, 4.9, 4.76)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 71.81818181818181)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:41.272795,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.5, 17.67391304347826)","(61.0, 80.0, 71.81818181818181)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:42.426135,"(3.6, 4.9, 4.76)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.5, 17.67391304347826)","(61.0, 80.0, 74.375)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:43.690682,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 71.81818181818181)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:44.898577,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 71.66666666666666)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:46.234091,"(3.6, 4.9, 4.76)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 67.5)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:47.825218,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 68.75)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 9.0, 8.727272727272727)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:49.091212,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.5, 17.825581395348838)","(61.0, 80.0, 68.75)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 9.0, 8.444444444444445)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:50.435592,"(3.6, 4.9, 4.76)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.5, 18.073529411764707)","(61.0, 80.0, 67.14285714285714)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 9.0, 8.304761904761905)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:51.694040,"(3.6, 4.9, 4.76)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.0, 18.416666666666668)","(61.0, 80.0, 68.75)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.15)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:52.914653,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.0, 18.0)","(61.0, 80.0, 67.5)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.304761904761905)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:54.107299,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.0, 18.0)","(61.0, 80.0, 67.5)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.15)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:55.290597,"(3.6, 4.9, 4.818181818181818)","(7.0, 10.0, 9.536842105263158)","(12.0, 19.0, 18.0)","(61.0, 80.0, 67.5)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.336842105263159)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:56.506246,"(3.6, 4.9, 4.6899999999999995)","(7.0, 10.0, 9.542857142857143)","(12.0, 19.0, 18.0)","(61.0, 80.0, 71.81818181818181)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.336842105263159)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:57.774700,"(3.6, 4.9, 4.6899999999999995)","(7.0, 9.8, 9.542857142857143)","(12.0, 19.0, 18.0)","(61.0, 80.0, 71.81818181818181)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.17142857142857)","(7.0, 11.5, 10.6875)"
09-01-2023 11:48:58.936481,"(3.6, 4.9, 4.818181818181818)","(7.0, 9.8, 9.542857142857143)","(12.0, 19.0, 18.0)","(61.0, 80.0, 74.375)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.17142857142857)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:00.187035,"(3.6, 4.9, 4.75)","(7.0, 9.8, 9.542857142857143)","(12.0, 19.0, 18.0)","(61.0, 80.0, 71.81818181818181)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.56)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:01.354230,"(3.6, 4.9, 4.75)","(7.0, 9.8, 9.542857142857143)","(12.0, 19.0, 18.0)","(61.0, 80.0, 61.25)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.64)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:02.572527,"(3.6, 4.9, 4.818181818181818)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 65.0)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.64)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:03.802316,"(3.6, 4.9, 4.818181818181818)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 65.0)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.56)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:04.936105,"(3.6, 4.9, 4.75)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 68.75)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.597916666666667)","(6.5, 8.8, 8.64)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:06.087092,"(3.6, 4.9, 4.818181818181818)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 68.75)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.56)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:07.612853,"(3.6, 4.9, 4.75)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 74.375)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.56)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:08.856946,"(3.6, 4.9, 4.75)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 71.81818181818181)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.727272727272728)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:10.125218,"(3.6, 4.9, 4.818181818181818)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 73.18181818181819)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.666666666666668)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:11.296740,"(3.6, 4.9, 4.75)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 69.28571428571429)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.666666666666668)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:12.436039,"(3.6, 4.9, 4.75)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 73.18181818181819)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.727272727272728)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:13.657833,"(3.6, 4.9, 4.818181818181818)","(7.0, 9.8, 9.4)","(12.0, 19.0, 18.0)","(61.0, 80.0, 71.0)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.727272727272728)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:14.934006,"(3.6, 4.9, 4.818181818181818)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.0)","(61.0, 80.0, 68.75)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.666666666666668)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:15.980793,"(3.6, 4.9, 4.857142857142858)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.0)","(61.0, 80.0, 68.75)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.595686274509804)","(6.5, 8.8, 8.727272727272728)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:17.083449,"(3.6, 4.9, 4.857142857142858)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.22222222222222)","(61.0, 80.0, 74.375)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.6127868852459017)","(6.5, 8.8, 8.457142857142857)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:18.179457,"(3.6, 4.9, 4.857142857142858)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.22222222222222)","(61.0, 80.0, 74.375)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.6127868852459017)","(6.5, 8.6, 8.457142857142857)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:19.285572,"(3.6, 4.9, 4.857142857142858)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.22222222222222)","(61.0, 80.0, 70.0)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.6127868852459017)","(6.5, 8.6, 8.494736842105263)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:20.380489,"(3.6, 4.9, 4.857142857142858)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.22222222222222)","(61.0, 80.0, 70.0)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.6127868852459017)","(6.5, 8.6, 8.488888888888889)","(7.0, 11.5, 10.6875)"
09-01-2023 11:49:21.436439,"(3.6, 4.9, 4.857142857142858)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.22222222222222)","(61.0, 80.0, 71.0)","(18.0, 55.0, 52.5)","(2.45, 2.7, 2.714418604651163)","(6.5, 8.6, 8.488888888888889)","(7.0, 11.5, 10.613636363636363)"
09-01-2023 11:49:22.534287,"(3.6, 4.9, 4.857142857142858)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.106382978723403)","(61.0, 80.0, 74.0)","(18.0, 55.0, 52.5)","(2.45, 2.72, 2.714146341463415)","(6.5, 8.6, 8.528571428571428)","(7.0, 11.5, 10.620689655172415)"
09-01-2023 11:49:23.645717,"(3.6, 4.9, 4.816)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.106382978723403)","(61.0, 80.0, 72.5)","(18.0, 55.0, 52.5)","(2.45, 2.72, 2.716065573770492)","(6.5, 8.6, 8.5)","(7.0, 11.5, 10.620689655172415)"
09-01-2023 11:49:24.818663,"(3.6, 4.9, 4.816)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.106382978723403)","(61.0, 80.0, 72.5)","(18.0, 55.0, 52.5)","(2.45, 2.72, 2.716065573770492)","(6.5, 8.6, 8.5)","(7.0, 11.5, 10.620689655172415)"
09-01-2023 11:49:25.909599,"(3.6, 4.9, 4.816)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.106382978723403)","(61.0, 80.0, 72.5)","(18.0, 55.0, 48.5)","(2.45, 2.72, 2.7138461538461542)","(6.5, 8.6, 8.538461538461538)","(7.0, 11.5, 10.875)"
09-01-2023 11:49:27.070084,"(3.6, 4.9, 4.804545454545455)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.106382978723403)","(61.0, 80.0, 75.0)","(18.0, 55.0, 50.666666666666664)","(2.45, 2.72, 2.7138461538461542)","(6.5, 8.6, 8.5)","(7.0, 11.0, 10.875)"
09-01-2023 11:49:28.306949,"(3.6, 4.9, 4.804545454545455)","(7.0, 9.8, 9.341176470588234)","(12.0, 19.0, 18.106382978723403)","(61.0, 80.0, 73.33333333333333)","(18.0, 55.0, 51.75)","(2.45, 2.72, 2.7138461538461542)","(6.5, 8.6, 8.5)","(7.0, 11.0, 10.875)"
09-01-2023 11:49:29.508326,"(3.6, 4.9, 4.804545454545455)","(7.5, 9.8, 9.341176470588234)","(12.0, 19.0, 18.106382978723403)","(61.0, 80.0, 73.33333333333333)","(20.0, 55.0, 51.75)","(2.4, 2.72, 2.7138461538461542)","(6.5, 8.6, 8.538461538461538)","(7.0, 11.0, 10.875)"
09-01-2023 11:49:30.683439,"(3.6, 4.9, 4.804545454545455)","(7.5, 9.8, 9.341176470588234)","(12.0, 19.0, 18.106382978723403)","(61.0, 80.0, 75.71428571428571)","(20.0, 55.0, 51.75)","(2.4, 2.72, 2.7766666666666664)","(6.5, 8.6, 8.538461538461538)","(7.0, 11.0, 10.875)"
09-01-2023 11:49:31.944354,"(3.6, 4.9, 4.76)","(7.5, 9.8, 9.555555555555555)","(12.0, 19.0, 18.106382978723403)","(61.0, 80.0, 75.71428571428571)","(20.0, 55.0, 51.75)","(2.4, 2.78, 2.7634482758620686)","(6.5, 8.6, 8.5)","(7.0, 11.0, 10.875)"
09-01-2023 11:49:33.180803,"(3.6, 4.9, 4.76)","(7.5, 9.6, 9.555555555555555)","(12.0, 19.0, 18.125)","(61.0, 80.0, 75.71428571428571)","(20.0, 55.0, 49.8)","(2.4, 2.78, 2.562962962962963)","(6.5, 8.6, 8.56)","(7.0, 11.0, 10.538461538461538)"
09-01-2023 11:49:34.332741,"(3.6, 4.9, 4.76)","(7.5, 9.6, 9.573333333333332)","(12.0, 19.0, 18.125)","(61.0, 80.0, 75.71428571428571)","(20.0, 55.0, 49.8)","(2.4, 2.64, 2.562962962962963)","(6.5, 8.6, 8.56)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:35.523403,"(3.6, 4.9, 4.6899999999999995)","(7.5, 9.6, 9.36)","(12.0, 19.0, 18.125)","(61.0, 80.0, 75.71428571428571)","(20.0, 55.0, 48.5)","(2.4, 2.64, 2.562962962962963)","(6.5, 8.6, 8.56)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:36.598567,"(3.6, 4.9, 4.6899999999999995)","(7.5, 9.6, 9.378947368421052)","(12.0, 19.0, 18.125)","(61.0, 80.0, 75.71428571428571)","(20.0, 55.0, 48.5)","(2.4, 2.64, 2.6079765395894428)","(6.5, 8.6, 8.755555555555556)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:37.703879,"(3.6, 4.9, 4.7894736842105265)","(7.5, 9.6, 9.378947368421052)","(12.0, 19.0, 18.23913043478261)","(61.0, 80.0, 66.36363636363636)","(20.0, 55.0, 48.5)","(2.4, 2.64, 2.5281818181818183)","(6.5, 8.8, 8.755555555555556)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:38.775637,"(3.6, 4.9, 4.84)","(7.5, 9.6, 9.378947368421052)","(12.0, 19.0, 18.23913043478261)","(61.0, 80.0, 66.36363636363636)","(20.0, 55.0, 50.666666666666664)","(2.4, 2.64, 2.5281818181818183)","(6.5, 8.8, 8.755555555555556)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:39.867007,"(3.6, 4.9, 4.84)","(7.5, 9.6, 9.378947368421052)","(12.0, 19.0, 18.23913043478261)","(61.0, 80.0, 72.5)","(20.0, 55.0, 50.666666666666664)","(2.4, 2.64, 2.5281818181818183)","(6.5, 8.8, 8.755555555555556)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:41.013649,"(3.6, 4.9, 4.84)","(7.5, 9.6, 9.378947368421052)","(12.0, 19.0, 18.23913043478261)","(61.0, 80.0, 75.0)","(20.0, 55.0, 51.25)","(2.4, 2.64, 2.517872340425532)","(6.5, 8.8, 8.755555555555556)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:42.147300,"(3.6, 4.9, 4.763636363636364)","(7.5, 9.6, 9.409090909090908)","(12.0, 19.0, 18.23913043478261)","(61.0, 80.0, 72.5)","(20.0, 55.0, 46.333333333333336)","(2.4, 2.64, 2.5049411764705884)","(6.5, 8.8, 8.755555555555556)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:43.307034,"(3.6, 4.9, 4.78)","(7.5, 9.6, 9.409090909090908)","(12.0, 19.0, 18.146341463414636)","(61.0, 80.0, 72.5)","(20.0, 55.0, 46.333333333333336)","(2.4, 2.64, 2.5049411764705884)","(6.5, 8.8, 8.742857142857144)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:44.472613,"(3.6, 4.9, 4.763636363636364)","(7.5, 9.6, 9.378947368421052)","(12.0, 19.0, 18.146341463414636)","(61.0, 80.0, 72.5)","(20.0, 55.0, 46.333333333333336)","(2.4, 2.64, 2.5049411764705884)","(6.5, 8.8, 9.200000000000001)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:45.574046,"(3.6, 4.9, 4.763636363636364)","(7.5, 9.6, 9.378947368421052)","(12.0, 19.0, 18.186046511627907)","(61.0, 80.0, 66.36363636363636)","(20.0, 55.0, 46.333333333333336)","(2.4, 2.54, 2.4452173913043476)","(6.5, 9.4, 8.80677966101695)","(7.0, 11.0, 10.923076923076923)"
09-01-2023 11:49:46.714338,"(3.6, 4.9, 4.763636363636364)","(7.5, 9.6, 9.383783783783784)","(12.0, 19.0, 18.146341463414636)","(61.0, 80.0, 66.36363636363636)","(20.0, 55.0, 46.333333333333336)","(2.4, 2.52, 2.4025)","(6.5, 10.0, 9.625)","(7.0, 11.0, 10.75)"
09-01-2023 11:49:47.840335,"(3.6, 4.9, 4.84)","(7.5, 9.6, 9.40952380952381)","(12.0, 18.5, 16.625)","(61.0, 80.0, 62.857142857142854)","(20.0, 55.0, 46.333333333333336)","(2.4, 2.42, 2.548)","(6.5, 9.8, 9.2)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:48.972048,"(3.6, 5.0, 4.952941176470588)","(7.5, 9.6, 9.383783783783784)","(12.0, 19.0, 18.204545454545453)","(61.0, 80.0, 68.75)","(20.0, 55.0, 52.4)","(2.4, 2.56, 2.524)","(6.5, 9.8, 9.258064516129032)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:50.104363,"(3.6, 5.0, 4.942857142857143)","(7.5, 9.6, 9.383783783783784)","(12.0, 19.0, 18.146341463414636)","(61.0, 80.0, 68.75)","(20.0, 55.0, 52.4)","(2.4, 2.56, 2.4699999999999998)","(6.5, 9.8, 9.177777777777777)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:51.213013,"(3.6, 5.0, 4.866666666666666)","(7.5, 9.6, 9.383783783783784)","(12.0, 19.0, 18.146341463414636)","(61.0, 80.0, 75.0)","(20.0, 55.0, 52.4)","(2.4, 2.56, 2.4699999999999998)","(6.5, 9.8, 9.072727272727272)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:52.288151,"(3.6, 5.0, 4.866666666666666)","(7.5, 9.6, 9.404878048780487)","(12.0, 19.0, 17.565217391304348)","(61.0, 80.0, 72.5)","(20.0, 55.0, 52.4)","(2.4, 2.56, 2.4699999999999998)","(6.5, 9.8, 9.072727272727272)","(7.0, 11.0, 10.9)"
09-01-2023 11:49:53.338198,"(3.6, 5.0, 4.866666666666666)","(7.5, 9.6, 9.404878048780487)","(12.0, 19.0, 18.153846153846153)","(61.0, 80.0, 72.5)","(20.0, 55.0, 52.4)","(2.4, 2.56, 2.496470588235294)","(6.5, 9.8, 9.072727272727272)","(7.0, 11.0, 12.4)"
09-01-2023 11:49:54.361734,"(3.6, 5.0, 4.733333333333333)","(7.5, 9.6, 9.404878048780487)","(12.0, 19.0, 18.153846153846153)","(61.0, 80.0, 70.0)","(20.0, 55.0, 52.4)","(2.4, 2.56, 2.597837837837838)","(6.5, 9.8, 9.072727272727272)","(7.0, 13.0, 11.2)"
09-01-2023 11:49:55.340566,"(3.6, 5.0, 4.788235294117647)","(7.5, 9.6, 9.404878048780487)","(12.0, 19.0, 18.153846153846153)","(61.0, 80.0, 72.5)","(20.0, 55.0, 52.4)","(2.4, 2.6, 2.595897435897436)","(6.5, 9.8, 9.072727272727272)","(7.0, 11.5, 11.2)"
09-01-2023 11:49:56.401642,"(3.6, 5.0, 4.699999999999999)","(7.5, 9.6, 9.357575757575757)","(12.0, 19.0, 18.153846153846153)","(61.0, 80.0, 66.36363636363636)","(20.0, 55.0, 52.4)","(2.4, 2.6, 2.5941463414634147)","(6.5, 9.8, 9.072727272727272)","(7.0, 11.5, 10.65)"
09-01-2023 11:49:57.428159,"(3.6, 5.0, 4.7)","(7.5, 9.6, 9.324137931034482)","(12.0, 19.0, 18.1)","(61.0, 80.0, 71.81818181818181)","(20.0, 55.0, 52.4)","(2.4, 2.6, 2.5854545454545454)","(6.5, 9.8, 9.284210526315789)","(7.0, 11.5, 10.65)"
09-01-2023 11:49:58.531033,"(3.6, 5.0, 4.735294117647059)","(7.5, 9.6, 9.324137931034482)","(12.0, 19.0, 18.1)","(61.0, 80.0, 71.81818181818181)","(20.0, 55.0, 52.4)","(2.4, 2.64, 2.5854545454545454)","(6.5, 9.6, 9.048275862068966)","(7.0, 11.5, 11.358333333333334)"
09-01-2023 11:49:59.612285,"(3.6, 5.0, 4.535714285714286)","(7.5, 9.6, 9.324137931034482)","(12.0, 19.0, 17.235294117647058)","(61.0, 80.0, 71.81818181818181)","(20.0, 55.0, 52.25)","(2.4, 2.64, 2.606666666666667)","(6.5, 9.6, 9.048275862068966)","(7.0, 11.5, 11.35)"
09-01-2023 11:50:00.747041,"(3.6, 5.0, 4.535714285714286)","(7.5, 9.6, 9.324137931034482)","(12.0, 19.0, 17.625)","(61.0, 80.0, 74.54545454545455)","(20.0, 55.0, 52.25)","(2.4, 2.62, 2.606666666666667)","(6.5, 9.6, 9.019354838709678)","(7.0, 11.5, 11.35)"
09-01-2023 11:50:01.881448,"(3.6, 5.0, 4.535714285714286)","(7.5, 9.6, 9.324137931034482)","(12.0, 19.0, 18.112903225806452)","(61.0, 80.0, 74.54545454545455)","(20.0, 55.0, 52.25)","(2.4, 2.62, 2.606666666666667)","(6.5, 9.6, 9.019354838709678)","(7.0, 11.5, 11.35)"
09-01-2023 11:50:02.975361,"(3.6, 5.0, 4.535714285714286)","(7.5, 9.6, 9.324137931034482)","(12.0, 19.0, 18.112903225806452)","(61.0, 80.0, 74.54545454545455)","(20.0, 55.0, 52.25)","(2.4, 2.62, 2.596)","(6.5, 9.6, 9.019354838709678)","(7.0, 11.5, 11.285714285714285)"
09-01-2023 11:50:04.121535,"(3.6, 5.0, 4.535714285714286)","(7.5, 9.6, 9.324137931034482)","(12.0, 19.0, 18.329268292682926)","(61.0, 80.0, 74.54545454545455)","(20.0, 55.0, 52.25)","(2.4, 2.62, 2.596)","(6.5, 9.6, 9.019354838709678)","(7.0, 11.5, 11.285714285714285)"
09-01-2023 11:50:05.242083,"(3.6, 5.0, 4.535714285714286)","(7.5, 9.6, 9.338461538461537)","(12.0, 19.0, 18.329268292682926)","(61.0, 80.0, 78.125)","(20.0, 55.0, 49.5)","(2.4, 2.62, 2.596)","(6.5, 9.6, 9.019354838709678)","(7.0, 11.5, 11.2875)"
09-01-2023 11:50:06.401666,"(3.6, 5.0, 4.535714285714286)","(7.5, 9.6, 9.338461538461537)","(12.0, 19.0, 18.23611111111111)","(61.0, 80.0, 95.83333333333334)","(20.0, 55.0, 53.166666666666664)","(2.4, 2.62, 2.596)","(6.5, 9.6, 9.048275862068966)","(7.0, 11.5, 10.82)"
09-01-2023 11:50:07.512881,"(3.6, 5.0, 4.834920634920635)","(7.5, 9.6, 9.3875)","(12.0, 19.0, 18.23611111111111)","(61.0, 100.0, 97.22222222222223)","(20.0, 55.0, 53.166666666666664)","(2.4, 2.62, 2.596)","(6.5, 9.6, 9.048275862068966)","(7.0, 11.5, 10.508333333333333)"
09-01-2023 11:50:08.613805,"(3.6, 5.0, 4.675)","(7.5, 9.6, 9.3875)","(12.0, 19.0, 18.23611111111111)","(61.0, 100.0, 97.22222222222223)","(20.0, 55.0, 53.166666666666664)","(2.4, 2.62, 2.596)","(6.5, 9.6, 9.165217391304347)","(7.0, 11.5, 10.89090909090909)"
09-01-2023 11:50:09.733965,"(3.6, 5.0, 4.628571428571429)","(7.5, 9.6, 9.3875)","(12.0, 19.0, 18.23611111111111)","(61.0, 100.0, 91.66666666666667)","(20.0, 55.0, 53.166666666666664)","(2.4, 2.62, 2.596)","(6.5, 9.6, 9.165217391304347)","(7.0, 11.0, 10.89090909090909)"
