,Go Gigi Go,Obsession Agogo,Runnin Riot,Joey Mac,Wild Aces Agogo,Rebel May Road,Worry Less,My Names Nipper
04-01-2023 14:01:58.869365,"(3.0, 3.35, 3.2807692307692307)","(11.0, 13.0, 12.454545454545455)","(8.5, 13.0, 12.285714285714286)","(11.0, 24.0, 23.25)","(21.0, 34.0, 30.2)","(7.0, 10.5, 10.23404255319149)","(3.5, 3.95, 3.763333333333333)","(6.0, 10.0, 9.83448275862069)"
04-01-2023 14:02:00.412401,"(3.0, 3.35, 3.2807692307692307)","(11.0, 13.0, 12.454545454545455)","(8.5, 13.0, 12.24)","(11.0, 24.0, 23.25)","(21.0, 34.0, 30.724137931034484)","(7.0, 10.5, 10.23404255319149)","(3.5, 3.95, 3.763333333333333)","(6.0, 10.0, 9.83448275862069)"
04-01-2023 14:02:01.878557,"(3.0, 3.35, 3.275)","(11.0, 13.0, 12.454545454545455)","(8.5, 13.0, 12.24)","(11.0, 24.0, 17.519607843137255)","(21.0, 34.0, 30.2)","(7.0, 10.5, 10.209302325581396)","(3.5, 3.95, 3.9)","(6.0, 10.0, 9.82857142857143)"
04-01-2023 14:02:03.420760,"(3.0, 3.35, 3.2625)","(11.0, 13.0, 12.642857142857142)","(8.5, 13.0, 12.333333333333334)","(11.0, 18.0, 17.57)","(21.0, 34.0, 30.2)","(7.0, 10.5, 10.083333333333334)","(3.5, 3.95, 3.775)","(6.0, 10.0, 9.940000000000001)"
04-01-2023 14:02:04.930577,"(3.0, 3.35, 3.3347826086956522)","(11.0, 13.0, 12.545454545454545)","(8.5, 13.0, 12.6875)","(11.0, 18.0, 17.60185185185185)","(21.0, 34.0, 30.03448275862069)","(7.0, 10.5, 11.4375)","(3.5, 3.8, 3.8285714285714287)","(6.0, 10.5, 9.75)"
04-01-2023 14:02:06.244889,"(3.0, 3.35, 3.318181818181818)","(11.0, 13.0, 12.545454545454545)","(8.5, 13.0, 12.6875)","(11.0, 18.0, 17.696428571428573)","(21.0, 34.0, 30.515151515151516)","(7.0, 11.5, 11.344827586206897)","(3.5, 3.85, 3.8285714285714287)","(6.0, 10.5, 9.705263157894738)"
04-01-2023 14:02:07.532551,"(3.0, 3.35, 3.318181818181818)","(11.0, 13.0, 12.916666666666666)","(8.5, 13.0, 12.541666666666666)","(11.0, 18.0, 17.630434782608695)","(21.0, 34.0, 30.515151515151516)","(7.0, 11.5, 11.277777777777779)","(3.5, 3.85, 3.8)","(6.0, 9.8, 9.742857142857144)"
04-01-2023 14:02:08.795319,"(3.0, 3.35, 3.3131578947368423)","(11.0, 13.5, 13.333333333333334)","(8.5, 13.0, 12.3125)","(11.0, 18.0, 17.545454545454547)","(21.0, 34.0, 30.515151515151516)","(7.0, 11.5, 11.108695652173914)","(3.5, 3.85, 3.8227272727272728)","(6.0, 9.8, 9.755555555555556)"
04-01-2023 14:02:10.179441,"(3.0, 3.35, 3.3131578947368423)","(11.0, 13.5, 13.863636363636363)","(8.5, 13.0, 12.473684210526315)","(11.0, 18.0, 17.413793103448278)","(21.0, 34.0, 30.515151515151516)","(7.0, 11.5, 10.847826086956522)","(3.5, 3.85, 3.88)","(6.0, 9.8, 8.68)"
04-01-2023 14:02:11.380932,"(2.9, 3.35, 3.315)","(11.0, 14.0, 13.833333333333334)","(8.5, 13.0, 12.307692307692308)","(13.0, 18.0, 17.413793103448278)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.5, 10.5625)","(3.3, 3.9, 3.9464285714285716)","(6.0, 9.0, 8.584615384615384)"
04-01-2023 14:02:12.577955,"(2.9, 3.35, 3.315)","(11.0, 14.0, 13.833333333333334)","(8.5, 12.5, 12.25)","(13.0, 18.0, 17.413793103448278)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.5, 10.84375)","(3.3, 4.0, 3.9642857142857144)","(6.0, 9.0, 8.7375)"
04-01-2023 14:02:13.847969,"(2.9, 3.35, 3.3266666666666667)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.5, 12.277777777777779)","(13.0, 18.0, 17.625)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.84375)","(3.3, 4.0, 3.985)","(6.0, 8.8, 8.762962962962963)"
04-01-2023 14:02:15.102055,"(2.9, 3.35, 3.3266666666666667)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.5, 12.25)","(13.0, 18.0, 18.34375)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.852941176470589)","(3.3, 4.0, 3.985)","(6.0, 9.0, 8.746666666666666)"
04-01-2023 14:02:16.408284,"(2.9, 3.35, 3.315)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.5, 12.217391304347826)","(13.0, 19.0, 18.34375)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.852941176470589)","(3.3, 4.0, 3.9423076923076925)","(6.0, 9.0, 8.783333333333333)"
04-01-2023 14:02:17.675466,"(2.9, 3.35, 3.315)","(11.0, 13.5, 12.966666666666667)","(9.0, 12.5, 12.19047619047619)","(13.0, 19.0, 18.681818181818183)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.75)","(3.3, 4.0, 3.9833333333333334)","(6.0, 8.8, 8.776)"
04-01-2023 14:02:18.969116,"(2.9, 3.35, 3.311111111111111)","(11.0, 13.5, 12.954545454545455)","(9.0, 12.5, 11.807692307692308)","(13.0, 19.0, 18.708333333333332)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.777777777777779)","(3.3, 4.0, 3.9857142857142853)","(6.0, 9.0, 8.72)"
04-01-2023 14:02:20.175197,"(2.9, 3.35, 3.325)","(11.0, 13.5, 12.25)","(9.0, 12.5, 11.98)","(13.0, 19.0, 18.833333333333332)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.75)","(3.3, 4.1, 3.9772727272727275)","(6.0, 8.8, 8.781818181818183)"
04-01-2023 14:02:21.378825,"(2.9, 3.35, 3.325)","(11.0, 13.0, 12.25)","(9.0, 12.5, 11.8125)","(13.0, 19.0, 19.4)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.772727272727273)","(3.3, 4.0, 4.014285714285714)","(6.0, 8.8, 8.782608695652174)"
04-01-2023 14:02:22.573330,"(2.9, 3.35, 3.311111111111111)","(11.0, 13.0, 12.571428571428571)","(9.0, 12.0, 11.8125)","(13.0, 21.0, 19.4375)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.772727272727273)","(3.3, 4.1, 4.014285714285714)","(6.0, 8.8, 8.781818181818183)"
04-01-2023 14:02:23.751997,"(2.9, 3.35, 3.325)","(11.0, 13.0, 12.571428571428571)","(9.0, 12.0, 11.708333333333334)","(13.0, 21.0, 19.75)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.642857142857142)","(3.3, 4.1, 4.014285714285714)","(6.0, 8.8, 8.781818181818183)"
04-01-2023 14:02:24.899944,"(2.9, 3.45, 3.354347826086957)","(11.0, 13.0, 12.571428571428571)","(9.0, 12.0, 11.571428571428571)","(13.0, 21.0, 19.75)","(21.0, 34.0, 30.515151515151516)","(7.5, 11.0, 10.75)","(3.3, 4.1, 3.98)","(6.0, 8.8, 8.59)"
04-01-2023 14:02:26.049450,"(2.9, 3.45, 3.3884615384615384)","(11.0, 13.0, 12.976190476190476)","(9.0, 12.0, 11.571428571428571)","(13.0, 21.0, 19.75)","(21.0, 34.0, 30.03448275862069)","(7.5, 11.0, 10.166666666666666)","(3.3, 4.1, 3.9448275862068964)","(6.0, 8.6, 8.692307692307693)"
04-01-2023 14:02:27.318885,"(2.9, 3.45, 3.39)","(11.0, 13.0, 12.928571428571429)","(9.0, 12.0, 11.7)","(13.0, 21.0, 19.75)","(21.0, 34.0, 30.0)","(7.5, 11.0, 10.15)","(3.3, 4.1, 3.908695652173913)","(6.0, 8.8, 8.605405405405406)"
04-01-2023 14:02:28.557383,"(2.9, 3.45, 3.39)","(11.0, 13.0, 12.928571428571429)","(9.0, 12.0, 11.625)","(13.0, 21.0, 19.75)","(21.0, 32.0, 30.0)","(7.5, 11.5, 10.15)","(3.3, 4.1, 3.9428571428571426)","(6.0, 8.8, 8.552380952380952)"
04-01-2023 14:02:29.753602,"(2.9, 3.45, 3.39)","(11.0, 13.0, 12.5)","(9.0, 12.0, 11.61111111111111)","(13.0, 21.0, 19.75)","(21.0, 32.0, 30.0)","(7.5, 11.5, 10.807692307692308)","(3.3, 4.1, 3.9076923076923076)","(6.0, 8.6, 8.48421052631579)"
04-01-2023 14:02:30.955216,"(2.9, 3.45, 3.39)","(11.0, 13.0, 12.9)","(9.0, 12.0, 11.7)","(13.0, 21.0, 19.75)","(21.0, 32.0, 27.652173913043477)","(7.5, 11.0, 10.807692307692308)","(3.3, 4.0, 3.911111111111111)","(6.0, 8.6, 8.552380952380952)"
04-01-2023 14:02:32.111756,"(2.9, 3.45, 3.3964285714285714)","(11.0, 13.0, 12.5)","(9.0, 12.0, 11.61111111111111)","(13.0, 21.0, 19.88888888888889)","(21.0, 32.0, 27.74468085106383)","(7.5, 11.0, 11.071428571428571)","(3.3, 4.0, 3.911111111111111)","(6.0, 8.6, 8.581818181818182)"
04-01-2023 14:02:33.236946,"(2.9, 3.45, 3.4016129032258067)","(11.0, 12.5, 12.25)","(9.0, 12.0, 11.625)","(13.0, 21.0, 19.88888888888889)","(21.0, 32.0, 27.74468085106383)","(7.5, 11.5, 11.071428571428571)","(3.3, 4.0, 3.911111111111111)","(6.0, 8.8, 8.562162162162164)"
04-01-2023 14:02:34.408798,"(2.9, 3.45, 3.4016129032258067)","(11.0, 13.0, 12.142857142857142)","(9.0, 12.0, 11.5625)","(13.0, 21.0, 19.8)","(21.0, 32.0, 27.833333333333332)","(7.5, 11.5, 11.166666666666666)","(3.3, 4.0, 3.909090909090909)","(6.0, 8.8, 8.557894736842107)"
04-01-2023 14:02:35.784813,"(2.9, 3.45, 3.382)","(11.0, 13.0, 12.454545454545455)","(9.0, 12.0, 11.65)","(13.0, 21.0, 19.8)","(21.0, 32.0, 28.181818181818183)","(7.5, 11.5, 11.166666666666666)","(3.3, 4.1, 3.9666666666666663)","(6.0, 8.8, 8.622222222222224)"
04-01-2023 14:02:37.392119,"(2.9, 3.45, 3.395161290322581)","(11.0, 13.0, 12.444444444444445)","(9.0, 12.0, 11.65)","(13.0, 21.0, 19.8)","(21.0, 30.0, 28.181818181818183)","(7.5, 11.5, 10.807692307692308)","(3.3, 4.1, 3.96)","(6.0, 8.8, 8.60689655172414)"
04-01-2023 14:02:38.774738,"(2.9, 3.45, 3.395161290322581)","(11.0, 12.5, 12.285714285714286)","(9.0, 12.0, 11.65)","(13.0, 21.0, 19.8125)","(21.0, 30.0, 28.181818181818183)","(8.0, 11.0, 10.911764705882353)","(3.4, 4.1, 3.95)","(6.0, 8.8, 8.619354838709677)"
04-01-2023 14:02:39.999467,"(2.9, 3.45, 3.388888888888889)","(11.0, 13.0, 12.456521739130435)","(9.0, 12.0, 11.619047619047619)","(13.0, 22.0, 19.8125)","(21.0, 30.0, 28.09090909090909)","(8.0, 11.0, 11.6)","(3.4, 4.0, 4.046428571428571)","(6.0, 8.8, 8.581818181818182)"
04-01-2023 14:02:41.438924,"(2.9, 3.45, 3.432352941176471)","(11.0, 12.5, 12.456521739130435)","(9.0, 12.0, 11.619047619047619)","(13.0, 22.0, 18.736486486486488)","(21.0, 30.0, 28.09090909090909)","(8.0, 12.0, 11.710526315789474)","(3.4, 4.1, 4.025)","(6.0, 8.8, 8.5875)"
04-01-2023 14:02:42.768843,"(2.9, 3.4, 3.395238095238095)","(11.0, 12.5, 12.516129032258064)","(9.0, 12.0, 11.73076923076923)","(13.0, 22.0, 20.65)","(21.0, 30.0, 28.09090909090909)","(8.0, 12.5, 11.782608695652174)","(3.4, 4.1, 3.9916666666666667)","(6.0, 8.8, 8.5)"
04-01-2023 14:02:44.107281,"(2.9, 3.4, 3.3954545454545455)","(11.0, 13.0, 12.462962962962964)","(9.0, 12.0, 11.75)","(13.0, 21.0, 18.833333333333332)","(21.0, 30.0, 28.09090909090909)","(8.0, 12.0, 11.75)","(3.4, 4.2, 4.0055555555555555)","(6.0, 8.8, 8.461538461538462)"
04-01-2023 14:02:45.384702,"(2.9, 3.4, 3.375)","(11.0, 12.5, 12.462962962962964)","(9.0, 12.0, 11.9)","(13.0, 19.0, 18.7)","(21.0, 30.0, 28.09090909090909)","(8.0, 12.0, 11.7)","(3.4, 4.2, 4.0125)","(6.0, 8.8, 8.472727272727273)"
04-01-2023 14:02:46.602868,"(2.9, 3.4, 3.39375)","(11.0, 13.0, 12.166666666666666)","(9.0, 12.0, 11.9)","(13.0, 19.0, 18.7)","(21.0, 30.0, 28.09090909090909)","(8.0, 12.0, 11.727272727272727)","(3.4, 4.2, 4.0285714285714285)","(6.0, 8.8, 8.45)"
04-01-2023 14:02:47.835493,"(2.9, 3.45, 3.382)","(11.0, 12.5, 12.266666666666666)","(9.0, 12.0, 11.9)","(13.0, 19.0, 18.866666666666667)","(21.0, 30.0, 28.09090909090909)","(8.0, 12.0, 11.76)","(3.4, 4.1, 4.1)","(6.0, 8.6, 8.45)"
04-01-2023 14:02:49.078343,"(2.9, 3.45, 3.382)","(11.0, 12.5, 12.31578947368421)","(9.0, 12.0, 11.9)","(13.0, 19.0, 18.5)","(21.0, 30.0, 27.724137931034484)","(8.0, 12.0, 11.9)","(3.4, 4.2, 4.104347826086957)","(6.0, 8.6, 8.533333333333333)"
04-01-2023 14:02:50.351316,"(2.9, 3.45, 3.365)","(11.0, 12.5, 12.337837837837839)","(9.0, 12.0, 11.923076923076923)","(13.0, 19.0, 18.323529411764707)","(21.0, 30.0, 27.724137931034484)","(8.0, 12.5, 11.933333333333334)","(3.4, 4.2, 4.08421052631579)","(6.0, 8.6, 8.533333333333333)"
04-01-2023 14:02:51.583763,"(2.9, 3.45, 3.365)","(11.0, 12.5, 12.36111111111111)","(9.0, 12.0, 11.923076923076923)","(13.0, 18.5, 18.0)","(21.0, 30.0, 27.82758620689655)","(8.0, 12.0, 11.9375)","(3.4, 4.2, 4.08421052631579)","(6.0, 8.6, 8.5)"
04-01-2023 14:02:52.826693,"(2.9, 3.45, 3.382)","(11.0, 12.5, 12.36111111111111)","(9.0, 12.0, 11.923076923076923)","(13.0, 18.5, 17.857142857142858)","(21.0, 30.0, 28.263157894736842)","(8.0, 12.0, 11.95)","(3.4, 4.2, 4.114285714285715)","(6.0, 8.6, 8.5)"
04-01-2023 14:02:54.096766,"(2.9, 3.45, 3.382)","(11.0, 12.5, 12.36111111111111)","(9.0, 12.0, 11.923076923076923)","(13.0, 18.5, 17.857142857142858)","(21.0, 30.0, 27.823529411764707)","(8.0, 12.0, 11.391304347826086)","(3.4, 4.2, 4.126666666666666)","(6.0, 8.6, 8.545454545454545)"
04-01-2023 14:02:55.377701,"(2.9, 3.45, 3.421153846153846)","(11.0, 12.0, 11.919354838709678)","(9.0, 12.0, 11.666666666666666)","(13.0, 18.5, 17.642857142857142)","(21.0, 29.0, 27.823529411764707)","(8.0, 11.5, 10.538461538461538)","(3.4, 4.2, 4.192857142857143)","(6.0, 8.6, 8.5)"
04-01-2023 14:02:56.597082,"(2.9, 3.45, 3.421153846153846)","(11.0, 12.5, 12.441176470588236)","(9.0, 12.0, 11.666666666666666)","(13.0, 18.5, 18.09090909090909)","(21.0, 29.0, 26.48)","(8.0, 11.0, 10.475)","(3.4, 4.2, 4.175862068965517)","(6.0, 8.6, 8.5)"
04-01-2023 14:02:57.757252,"(2.9, 3.45, 3.396875)","(10.0, 13.0, 12.428571428571429)","(9.0, 12.0, 11.90909090909091)","(13.0, 18.5, 18.9375)","(21.0, 29.0, 26.46153846153846)","(8.5, 10.5, 10.477272727272727)","(3.4, 4.3, 4.184615384615384)","(6.0, 8.6, 8.56)"
04-01-2023 14:02:58.968960,"(2.9, 3.55, 3.488888888888889)","(10.0, 12.5, 12.4)","(9.0, 12.0, 11.90909090909091)","(13.0, 19.5, 18.9375)","(21.0, 29.0, 26.857142857142858)","(8.5, 10.5, 10.477272727272727)","(3.4, 4.3, 4.188235294117647)","(6.0, 8.6, 8.588235294117647)"
04-01-2023 14:03:00.235222,"(2.9, 3.55, 3.5055555555555555)","(10.0, 12.0, 11.473684210526315)","(9.0, 12.0, 11.333333333333334)","(13.0, 19.5, 18.625)","(21.0, 28.0, 26.571428571428573)","(8.5, 10.5, 10.477272727272727)","(3.4, 4.2, 4.236363636363636)","(6.0, 8.8, 8.676923076923078)"
04-01-2023 14:03:01.530901,"(2.9, 3.55, 3.5055555555555555)","(10.0, 11.5, 11.4375)","(9.0, 11.5, 11.333333333333334)","(13.0, 19.5, 18.545454545454547)","(21.0, 28.0, 26.571428571428573)","(8.5, 10.5, 10.472222222222221)","(3.4, 4.3, 4.236363636363636)","(6.0, 8.8, 8.700000000000001)"
04-01-2023 14:03:02.812559,"(2.9, 3.55, 3.5055555555555555)","(10.0, 12.0, 11.541666666666666)","(9.0, 11.5, 11.333333333333334)","(13.0, 19.5, 19.2)","(21.0, 28.0, 27.428571428571427)","(8.5, 10.5, 10.477272727272727)","(3.4, 4.3, 4.236363636363636)","(6.0, 8.8, 8.700000000000001)"
04-01-2023 14:03:04.139587,"(2.9, 3.55, 3.4884615384615385)","(10.0, 11.5, 11.428571428571429)","(9.0, 11.5, 11.321428571428571)","(13.0, 19.0, 18.8)","(21.0, 28.0, 27.0)","(8.0, 10.5, 10.477272727272727)","(3.4, 4.3, 4.236363636363636)","(6.0, 8.8, 8.620000000000001)"
04-01-2023 14:03:05.393413,"(2.9, 3.55, 3.5055555555555555)","(10.0, 11.5, 11.428571428571429)","(9.0, 11.5, 11.321428571428571)","(13.0, 19.5, 18.833333333333332)","(21.0, 29.0, 27.666666666666668)","(8.0, 10.5, 10.472222222222221)","(3.4, 4.3, 4.236363636363636)","(6.0, 8.8, 8.693333333333333)"
04-01-2023 14:03:06.604439,"(2.9, 3.55, 3.4884615384615385)","(10.0, 11.5, 11.25)","(9.0, 11.5, 11.321428571428571)","(13.0, 19.5, 18.833333333333332)","(21.0, 28.0, 27.666666666666668)","(8.0, 10.5, 10.472222222222221)","(3.4, 4.3, 4.224137931034482)","(6.0, 8.8, 8.583333333333332)"
04-01-2023 14:03:07.849114,"(2.9, 3.55, 3.5349999999999997)","(10.0, 11.5, 11.4375)","(9.0, 12.0, 11.368421052631579)","(13.0, 18.5, 18.285714285714285)","(21.0, 34.0, 30.5625)","(8.0, 10.5, 10.481481481481481)","(3.4, 4.3, 4.211111111111111)","(6.0, 8.6, 8.5)"
04-01-2023 14:03:09.061879,"(2.9, 3.55, 3.53695652173913)","(10.0, 11.5, 10.833333333333334)","(9.0, 11.5, 11.368421052631579)","(13.0, 18.5, 18.217391304347828)","(21.0, 34.0, 29.928571428571427)","(8.0, 10.5, 10.481481481481481)","(3.4, 4.3, 4.22)","(6.0, 8.6, 8.5)"
04-01-2023 14:03:10.286920,"(2.9, 3.55, 3.538)","(10.0, 11.5, 11.029411764705882)","(9.0, 11.5, 11.391304347826086)","(13.0, 19.0, 18.217391304347828)","(21.0, 34.0, 29.25)","(8.0, 10.5, 10.481481481481481)","(3.4, 4.3, 4.225)","(6.0, 8.6, 8.504761904761905)"
04-01-2023 14:03:11.510817,"(2.9, 3.55, 3.477777777777778)","(10.0, 11.0, 10.642857142857142)","(9.0, 11.5, 11.916666666666666)","(13.0, 19.0, 18.25)","(21.0, 34.0, 29.25)","(8.0, 10.5, 10.481481481481481)","(3.4, 4.3, 4.279999999999999)","(6.0, 8.6, 8.50909090909091)"
04-01-2023 14:03:12.714875,"(2.9, 3.5, 3.4944444444444445)","(10.0, 11.0, 10.727272727272727)","(9.0, 12.5, 11.785714285714286)","(13.0, 18.5, 17.7)","(21.0, 34.0, 29.27777777777778)","(8.0, 10.5, 10.511111111111111)","(3.4, 4.3, 4.1)","(6.0, 8.6, 8.7)"
04-01-2023 14:03:13.939574,"(2.9, 3.5, 3.4954545454545456)","(10.0, 11.0, 10.857142857142858)","(9.0, 12.5, 11.796296296296296)","(13.0, 18.5, 18.184210526315788)","(21.0, 34.0, 29.27777777777778)","(8.0, 11.0, 10.511111111111111)","(3.4, 4.2, 4.068965517241379)","(6.0, 8.8, 8.688888888888888)"
04-01-2023 14:03:15.340758,"(2.9, 3.5, 3.4756410256410257)","(10.0, 11.0, 10.8)","(9.0, 12.5, 11.928571428571429)","(13.0, 18.5, 18.23913043478261)","(21.0, 34.0, 29.27777777777778)","(8.5, 11.0, 10.511111111111111)","(3.5, 4.2, 4.046666666666667)","(6.0, 8.8, 8.71111111111111)"
04-01-2023 14:03:16.521247,"(2.9, 3.55, 3.4756410256410257)","(9.0, 11.0, 10.8)","(9.0, 12.5, 11.928571428571429)","(13.0, 18.5, 18.23913043478261)","(21.0, 34.0, 29.27777777777778)","(8.5, 11.0, 10.511111111111111)","(3.5, 4.2, 4.04)","(6.0, 9.0, 9.145762711864407)"
04-01-2023 14:03:17.712186,"(2.9, 3.5, 3.4692307692307693)","(9.0, 11.0, 10.8125)","(9.0, 12.5, 11.928571428571429)","(13.0, 18.5, 19.27777777777778)","(21.0, 34.0, 29.263157894736842)","(8.5, 11.0, 10.6)","(3.5, 4.2, 4.0025)","(6.0, 9.2, 8.985964912280702)"
04-01-2023 14:03:18.927670,"(2.9, 3.6, 3.5714285714285716)","(9.0, 11.0, 10.45)","(9.0, 12.0, 11.95)","(13.0, 19.5, 18.958333333333332)","(21.0, 34.0, 29.304347826086957)","(8.5, 11.0, 10.6)","(3.5, 4.1, 3.9840909090909093)","(6.0, 9.0, 9.12)"
04-01-2023 14:03:20.274449,"(2.9, 3.7, 3.625)","(9.0, 10.5, 10.45)","(9.0, 12.0, 11.475)","(13.0, 19.0, 17.75)","(21.0, 34.0, 29.304347826086957)","(8.5, 11.0, 10.6)","(3.5, 4.1, 3.958823529411765)","(6.0, 9.2, 9.12)"
04-01-2023 14:03:21.499467,"(2.9, 3.7, 3.6722222222222225)","(9.0, 10.5, 10.466666666666667)","(9.0, 11.5, 11.95)","(13.0, 19.0, 17.40909090909091)","(21.0, 34.0, 29.263157894736842)","(8.5, 11.0, 10.584905660377359)","(3.5, 4.1, 3.9166666666666665)","(6.0, 9.2, 9.185185185185185)"
04-01-2023 14:03:22.741948,"(3.0, 3.7, 3.685)","(9.0, 10.5, 10.466666666666667)","(10.0, 12.0, 11.95)","(13.0, 17.5, 17.0)","(21.0, 34.0, 29.5)","(8.5, 11.0, 10.541666666666666)","(3.5, 4.0, 3.909090909090909)","(6.5, 9.2, 9.146666666666667)"
04-01-2023 14:03:24.060587,"(3.0, 3.7, 3.675)","(9.0, 10.5, 10.45)","(10.0, 12.0, 11.77027027027027)","(13.0, 17.5, 17.055555555555557)","(21.0, 34.0, 29.263157894736842)","(8.5, 11.0, 10.545454545454545)","(3.5, 4.0, 3.916666666666667)","(6.5, 9.2, 9.146666666666667)"
04-01-2023 14:03:25.334279,"(3.0, 3.7, 3.678571428571429)","(9.0, 10.5, 10.583333333333334)","(10.0, 12.5, 11.77027027027027)","(13.0, 17.5, 16.852941176470587)","(21.0, 34.0, 29.263157894736842)","(8.5, 11.0, 10.55)","(3.5, 3.95, 3.89)","(6.5, 9.2, 9.125)"
04-01-2023 14:03:26.596438,"(3.0, 3.7, 3.678571428571429)","(9.0, 11.0, 10.583333333333334)","(10.0, 12.5, 11.789473684210526)","(13.0, 17.5, 17.713483146067414)","(21.0, 34.0, 30.275862068965516)","(8.5, 11.0, 10.608695652173912)","(3.5, 3.95, 3.923529411764706)","(6.5, 9.2, 9.108333333333333)"
04-01-2023 14:03:27.919968,"(3.0, 3.65, 3.5971428571428574)","(9.0, 11.0, 10.428571428571429)","(10.0, 12.5, 11.892857142857142)","(13.0, 18.0, 17.77848101265823)","(21.0, 34.0, 30.275862068965516)","(8.5, 11.0, 10.608695652173912)","(3.5, 3.95, 3.88)","(6.5, 9.2, 9.371428571428572)"
04-01-2023 14:03:29.265339,"(3.0, 3.6, 3.5972222222222223)","(9.0, 10.5, 10.43421052631579)","(10.0, 12.5, 11.892857142857142)","(13.0, 18.0, 17.77848101265823)","(21.0, 34.0, 29.5)","(8.5, 11.0, 10.617021276595745)","(3.5, 4.0, 3.882142857142857)","(6.5, 9.4, 9.371428571428572)"
04-01-2023 14:03:30.655120,"(3.0, 3.6, 3.5972222222222223)","(9.0, 10.5, 10.44186046511628)","(10.0, 12.5, 11.7)","(13.0, 18.0, 18.024390243902438)","(21.0, 34.0, 29.27777777777778)","(8.5, 11.0, 10.326086956521738)","(3.5, 4.0, 3.896153846153846)","(6.5, 9.4, 9.35)"
04-01-2023 14:03:32.003631,"(3.0, 3.6, 3.5972222222222223)","(9.0, 10.5, 10.44186046511628)","(10.0, 12.5, 11.7)","(13.0, 18.5, 18.046511627906977)","(21.0, 34.0, 29.27777777777778)","(8.5, 10.5, 10.326086956521738)","(3.5, 4.0, 3.9166666666666665)","(6.5, 9.4, 9.366666666666667)"
04-01-2023 14:03:33.346701,"(3.0, 3.6, 3.57)","(9.0, 10.5, 10.431818181818182)","(10.0, 12.5, 11.907407407407407)","(13.0, 18.5, 18.272727272727273)","(21.0, 34.0, 28.5)","(8.5, 10.5, 10.326086956521738)","(3.5, 4.0, 3.9166666666666665)","(6.5, 9.4, 9.3)"
04-01-2023 14:03:34.725526,"(3.0, 3.6, 3.5925000000000002)","(9.0, 10.5, 9.971428571428572)","(10.0, 12.5, 11.928571428571429)","(13.0, 18.5, 18.272727272727273)","(21.0, 32.0, 29.08108108108108)","(8.5, 10.5, 10.274193548387096)","(3.5, 4.0, 3.9166666666666665)","(6.5, 9.4, 9.366666666666665)"
04-01-2023 14:03:36.061499,"(3.0, 3.6, 3.594736842105263)","(9.0, 10.0, 10.1)","(10.0, 12.5, 11.85)","(13.0, 18.5, 18.46078431372549)","(21.0, 32.0, 30.177777777777777)","(8.5, 11.0, 10.24)","(3.5, 4.0, 3.9307692307692306)","(6.5, 9.6, 9.506666666666668)"
04-01-2023 14:03:37.477760,"(3.0, 3.55, 3.5466666666666664)","(9.0, 10.5, 10.333333333333334)","(10.0, 12.5, 11.727272727272727)","(13.0, 18.5, 18.944444444444443)","(21.0, 32.0, 30.509090909090908)","(8.5, 11.0, 10.26923076923077)","(3.5, 4.0, 3.94)","(6.5, 9.8, 9.514285714285714)"
04-01-2023 14:03:39.067903,"(3.0, 3.55, 3.575675675675676)","(9.0, 10.5, 10.333333333333334)","(10.0, 12.5, 11.777777777777779)","(13.0, 19.0, 18.944444444444443)","(21.0, 32.0, 30.509090909090908)","(8.5, 11.0, 10.26923076923077)","(3.5, 3.95, 3.876470588235294)","(6.5, 9.8, 9.488888888888889)"
04-01-2023 14:03:40.737955,"(3.0, 3.6, 3.51)","(9.0, 10.5, 10.395833333333334)","(10.0, 12.5, 11.804347826086957)","(13.0, 19.0, 19.36111111111111)","(21.0, 32.0, 29.294117647058822)","(8.5, 11.0, 10.592592592592593)","(3.5, 3.95, 4.006896551724138)","(6.5, 9.8, 9.272727272727272)"
04-01-2023 14:03:42.229617,"(3.0, 3.55, 3.51)","(9.0, 10.5, 10.291666666666666)","(10.0, 12.5, 11.966666666666667)","(13.0, 19.5, 19.172131147540984)","(21.0, 30.0, 28.857142857142858)","(8.5, 11.0, 10.65)","(3.5, 4.1, 4.013953488372093)","(6.5, 9.4, 9.566666666666666)"
04-01-2023 14:03:43.625644,"(3.0, 3.5, 3.4945945945945946)","(9.0, 10.5, 10.321428571428571)","(10.0, 12.0, 11.966666666666667)","(13.0, 19.5, 17.96875)","(21.0, 29.0, 29.3)","(8.5, 11.0, 10.663636363636364)","(3.5, 4.1, 4.015189873417722)","(6.5, 9.6, 9.38888888888889)"
