,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 15:04:17.885161,"(3.4, 3.85, 3.8375)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.3800000000000003)","(6.0, 7.8, 7.666666666666666)","(7.5, 9.6, 8.564705882352941)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:19.246200,"(3.4, 3.85, 3.8375)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.3800000000000003)","(6.0, 7.8, 7.666666666666666)","(7.5, 9.6, 8.0)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:20.599880,"(3.4, 3.85, 3.8375)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.3800000000000003)","(6.0, 7.8, 7.666666666666666)","(7.5, 9.6, 8.36923076923077)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:21.978120,"(3.4, 3.85, 3.8375)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.3800000000000003)","(6.0, 7.8, 7.666666666666666)","(7.5, 9.6, 8.36923076923077)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:23.322848,"(3.4, 3.85, 3.8375)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4435526315789478)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.36923076923077)","(26.0, 32.0, 31.272727272727273)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:24.661616,"(3.4, 3.85, 3.8375)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4435526315789478)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.36923076923077)","(26.0, 32.0, 31.142857142857142)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:25.989970,"(3.4, 3.85, 3.8375)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4435526315789478)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.36923076923077)","(26.0, 34.0, 31.142857142857142)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:27.337691,"(3.4, 3.85, 3.8375)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.36923076923077)","(26.0, 34.0, 31.142857142857142)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:28.720797,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.36923076923077)","(26.0, 34.0, 31.142857142857142)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:30.081710,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.64)","(26.0, 34.0, 31.142857142857142)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:31.459661,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.64)","(26.0, 34.0, 31.142857142857142)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:32.813885,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.64)","(26.0, 34.0, 31.142857142857142)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 38.13333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:34.197563,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.64)","(26.0, 34.0, 31.142857142857142)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 37.2)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:35.541195,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.64)","(26.0, 34.0, 31.142857142857142)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:36.847667,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.64)","(26.0, 34.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:38.209361,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.64)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:39.597288,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.64)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:40.970845,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.658823529411764)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:42.337555,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.658823529411764)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:43.683379,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.371666666666667)","(6.0, 7.8, 7.670967741935484)","(7.5, 9.6, 8.658823529411764)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:45.005247,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.13)","(6.0, 7.8, 7.731034482758621)","(7.5, 9.6, 8.658823529411764)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:46.371263,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.25, 3.13)","(6.0, 7.8, 7.731034482758621)","(7.5, 9.6, 8.658823529411764)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.338709677419356)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.2)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:47.764790,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.25, 3.371666666666667)","(6.0, 7.8, 7.731034482758621)","(7.5, 9.6, 8.0)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:49.114510,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.091904761904762)","(6.0, 7.8, 7.731034482758621)","(7.5, 9.6, 8.0)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:50.480232,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2074193548387098)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.564705882352941)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:51.847654,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2074193548387098)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.564705882352941)","(26.0, 32.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:53.200234,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2074193548387098)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.719999999999999)","(26.0, 32.0, 30.857142857142858)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:54.579295,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2074193548387098)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.719999999999999)","(26.0, 32.0, 30.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:55.928846,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2074193548387098)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.0)","(26.0, 34.0, 30.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:57.304549,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2074193548387098)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.0)","(26.0, 34.0, 30.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:04:58.660670,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2074193548387098)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.0)","(26.0, 34.0, 30.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:00.061401,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2074193548387098)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.0)","(26.0, 34.0, 30.0)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 37.14285714285714)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:01.368747,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.215)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 7.933333333333333)","(26.0, 34.0, 29.454545454545453)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.044117647058822)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 155.0)"
08-01-2023 15:05:02.700823,"(3.4, 3.85, 3.847826086956522)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.215)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 7.933333333333333)","(26.0, 34.0, 27.571428571428573)","(101.0, 210.0, 160.0)","(8.0, 15.5, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 155.0)"
08-01-2023 15:05:04.054857,"(3.4, 3.85, 3.848148148148148)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.425263157894737)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 7.933333333333333)","(26.0, 34.0, 27.571428571428573)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 155.0)"
08-01-2023 15:05:05.468132,"(3.4, 3.85, 3.848148148148148)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.413846153846154)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 7.933333333333333)","(26.0, 34.0, 34.166666666666664)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 155.0)"
08-01-2023 15:05:06.844821,"(3.4, 3.85, 3.848148148148148)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4072727272727272)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 7.933333333333333)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 155.0)"
08-01-2023 15:05:08.147885,"(3.4, 3.85, 3.848148148148148)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4072727272727272)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.4)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 155.0)"
08-01-2023 15:05:09.425504,"(3.4, 3.85, 3.848148148148148)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4072727272727272)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.4)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.066666666666666)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:10.890406,"(3.4, 3.85, 3.848148148148148)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4072727272727272)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.4)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.066666666666666)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:12.244001,"(3.4, 3.85, 3.848148148148148)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4072727272727272)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.4)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:13.644286,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4072727272727272)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.4)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:15.013515,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4072727272727272)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.4)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:16.404818,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.4072727272727272)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.4)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:17.861436,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.3415384615384616)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.4)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:19.225850,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.3415384615384616)","(6.0, 7.8, 7.68235294117647)","(7.5, 9.6, 8.4)","(26.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:20.607430,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.135)","(6.0, 7.8, 7.133333333333333)","(7.5, 9.6, 8.4)","(26.0, 36.0, 33.25)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:21.946779,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2925)","(6.0, 7.8, 7.133333333333333)","(7.5, 9.6, 8.4)","(26.0, 36.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:23.334220,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.2925)","(6.0, 7.8, 7.133333333333333)","(7.5, 9.6, 8.4)","(26.0, 36.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:24.698195,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.45, 3.0168421052631578)","(6.0, 7.8, 7.133333333333333)","(7.5, 9.6, 8.4)","(26.0, 36.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:05:26.066533,"(3.4, 3.95, 3.8863636363636367)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.4, 3.0168421052631578)","(6.0, 7.8, 7.133333333333333)","(7.5, 9.6, 8.652631578947368)","(26.0, 36.0, 28.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.538461538461538)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
