,Nixon Bale,Zhenye Bale,Zipping Pip,Love A Collision,Mt View Bee,Under His Spell,Black Power
12-01-2023 15:54:23.223815,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.196)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:24.201266,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.196)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:25.165746,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.196)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:26.072239,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.196)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:27.066791,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.196)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:28.083309,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.196)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:29.134818,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.196)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:30.089383,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.115)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:31.038250,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.2103225806451614)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:32.060913,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.25, 3.2103225806451614)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:33.043016,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.4, 3.2755555555555556)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:34.068498,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.4, 3.2755555555555556)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.6)"
12-01-2023 15:54:35.111859,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.4, 3.2755555555555556)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.2)"
12-01-2023 15:54:36.164773,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.35, 3.3006451612903227)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.2)"
12-01-2023 15:54:37.205962,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.35, 3.3006451612903227)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.5)"
12-01-2023 15:54:38.257881,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.35, 3.3006451612903227)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.2, 5.5)"
12-01-2023 15:54:39.264460,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.4, 3.2755555555555556)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.2, 5.5)"
12-01-2023 15:54:40.147364,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.4, 3.2755555555555556)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.2, 5.5)"
12-01-2023 15:54:41.132129,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.4, 3.2755555555555556)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.2, 5.5)"
12-01-2023 15:54:42.158815,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.35, 3.3006451612903227)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.2, 5.5)"
12-01-2023 15:54:43.154507,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.35, 3.3006451612903227)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.2, 5.5)"
12-01-2023 15:54:44.078613,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.35, 3.3006451612903227)","(5.5, 9.8, 7.800000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.2, 5.5)"
12-01-2023 15:54:45.099083,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.4, 3.2755555555555556)","(5.5, 9.4, 6.828571428571428)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.2, 5.475)"
12-01-2023 15:54:46.030229,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.35, 3.1882926829268294)","(5.5, 9.4, 6.828571428571428)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.6, 5.76)"
12-01-2023 15:54:46.987694,"(3.8, 6.6, 6.074999999999999)","(2.9, 3.35, 3.0315)","(5.5, 9.4, 6.828571428571428)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.866666666666667)"
12-01-2023 15:54:47.948661,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.2)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.866666666666667)"
12-01-2023 15:54:48.935027,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.685714285714287)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.866666666666667)"
12-01-2023 15:54:49.972699,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.280000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.866666666666667)"
12-01-2023 15:54:50.998086,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.280000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.866666666666667)"
12-01-2023 15:54:51.907418,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.2)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.75)","(4.2, 6.4, 5.655555555555556)"
12-01-2023 15:54:52.906329,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.675)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 5.7)"
12-01-2023 15:54:53.913470,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.366666666666667)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.7)"
12-01-2023 15:54:54.945286,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.366666666666667)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.7)"
12-01-2023 15:54:55.991431,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.366666666666667)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.7)"
12-01-2023 15:54:56.947003,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.366666666666667)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.7)"
12-01-2023 15:54:57.968578,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.366666666666667)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.7)"
12-01-2023 15:54:58.926269,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.366666666666667)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.7)"
12-01-2023 15:54:59.880895,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 2.9539999999999997)","(5.5, 9.8, 8.600000000000001)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.455555555555556)"
12-01-2023 15:55:00.827943,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 2.9539999999999997)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.833333333333334)"
12-01-2023 15:55:01.785495,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 2.9539999999999997)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.966666666666667)"
12-01-2023 15:55:02.843205,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.085714285714285)"
12-01-2023 15:55:03.867975,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.4, 2.937777777777778)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:04.847981,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.4, 2.937777777777778)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:05.841937,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.35, 2.9975)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:06.802972,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.3, 2.908)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:07.884724,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.3, 2.908)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:08.884049,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.3, 2.908)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.6, 5.96)"
12-01-2023 15:55:09.815778,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.3, 2.908)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.6, 5.7375)"
12-01-2023 15:55:10.812283,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.3, 2.908)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.8, 5.390909090909091)"
12-01-2023 15:55:11.818900,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 2.9725)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.6, 5.942857142857143)"
12-01-2023 15:55:12.802095,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 2.9539999999999997)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.5181818181818185)"
12-01-2023 15:55:13.728421,"(3.8, 6.6, 5.266666666666667)","(2.9, 3.25, 2.9539999999999997)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 35.8)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.6, 5.5181818181818185)"
12-01-2023 15:55:14.645257,"(3.8, 6.6, 5.84)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.6, 5.5181818181818185)"
12-01-2023 15:55:15.649789,"(3.8, 6.6, 5.933333333333333)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.6, 5.5181818181818185)"
12-01-2023 15:55:16.751725,"(3.8, 6.6, 6.254545454545454)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.6, 5.757142857142857)"
12-01-2023 15:55:17.745046,"(3.8, 6.6, 5.92)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.757142857142857)"
12-01-2023 15:55:18.840831,"(3.8, 6.6, 6.0)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.757142857142857)"
12-01-2023 15:55:19.822324,"(3.8, 6.8, 5.3428571428571425)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.757142857142857)"
12-01-2023 15:55:20.839285,"(3.8, 6.6, 6.2727272727272725)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.757142857142857)"
12-01-2023 15:55:21.876220,"(3.8, 6.6, 6.2727272727272725)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.5181818181818185)"
12-01-2023 15:55:22.796334,"(3.8, 6.6, 6.2727272727272725)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.6, 5.757142857142857)"
12-01-2023 15:55:23.838248,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.9539999999999997)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.757142857142857)"
12-01-2023 15:55:24.866224,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.9539999999999997)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.757142857142857)"
12-01-2023 15:55:25.924062,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.9539999999999997)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.757142857142857)"
12-01-2023 15:55:26.903864,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 3.065)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:27.841105,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.4, 2.937777777777778)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:28.782295,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.4, 2.937777777777778)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:29.777005,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.35, 2.9975)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:30.698647,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.3, 2.908)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:31.623469,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.3, 2.908)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:32.595793,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.3, 2.908)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:33.599923,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.3, 2.908)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.455555555555556)"
12-01-2023 15:55:34.580966,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.4, 5.966666666666667)"
12-01-2023 15:55:35.534131,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.085714285714285)"
12-01-2023 15:55:36.566875,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:37.689519,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:38.695312,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:39.713508,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:40.682074,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:41.665747,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:42.672023,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.95)","(4.2, 6.6, 6.033333333333333)"
12-01-2023 15:55:43.607150,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.6, 5.96)"
12-01-2023 15:55:44.546594,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.6, 6.0)"
12-01-2023 15:55:45.567767,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.6, 5.55)"
12-01-2023 15:55:46.599807,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.6, 5.75)"
12-01-2023 15:55:47.548466,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:48.520261,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:49.491234,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:50.445171,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:51.416552,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.4, 5.75)"
12-01-2023 15:55:52.577826,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 8.918181818181818)","(4.2, 6.4, 5.55)"
12-01-2023 15:55:53.580904,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.6, 5.455555555555556)"
12-01-2023 15:55:54.563014,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.455555555555556)"
12-01-2023 15:55:55.638612,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.455555555555556)"
12-01-2023 15:55:56.683778,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.8, 8.433333333333334)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.455555555555556)"
12-01-2023 15:55:57.600044,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.6, 7.65)","(16.0, 55.0, 37.0)","(15.0, 32.0, 29.2)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.455555555555556)"
12-01-2023 15:55:58.601059,"(3.8, 6.6, 6.033333333333333)","(2.9, 3.25, 2.921111111111111)","(5.5, 9.4, 8.166666666666668)","(16.0, 55.0, 37.0)","(15.0, 32.0, 25.25)","(6.0, 10.5, 7.875)","(4.2, 6.4, 5.455555555555556)"
