,Betterthankkylie,Flirts Diva,Our Aunty Ash,Rippin Good Feelin,Brie,Gemmas Express,Mac Stubborn,Blissfull Donna,Faiselle
10-01-2023 17:26:05.680224,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.8362385321100918)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 11.566666666666666)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:07.015993,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.8363392857142857)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 11.566666666666666)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:08.381908,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.8363392857142857)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 11.566666666666666)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:09.773881,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.8363392857142857)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 11.566666666666666)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:11.083962,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 11.566666666666666)","(4.8, 12.5, 10.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:12.349802,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.299999999999999)","(4.8, 12.5, 7.428571428571429)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:13.788605,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.5, 7.428571428571429)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:15.181132,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.5, 7.428571428571429)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:16.562542,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.5, 7.428571428571429)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:18.258773,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.5, 7.428571428571429)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:19.831452,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.5, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:21.641858,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:23.120892,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:24.664379,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:26.234609,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:27.755021,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:29.197157,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 1.7875)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:30.599964,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.84, 2.1025)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:32.025146,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.26, 2.1025)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:33.420790,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.26, 1.7087499999999998)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:34.806418,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.26, 1.7087499999999998)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:36.126314,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.26, 1.7087499999999998)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:37.413634,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.26, 1.7087499999999998)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:38.708180,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.26, 2.0425)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:39.936515,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.18, 2.0425)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:41.237523,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.18, 1.6658333333333333)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 8.79)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:42.537537,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.06, 1.6658333333333333)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 8.79)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:43.939194,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.06, 1.6658333333333333)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 8.79)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:45.250473,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.06, 1.6749999999999998)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 8.79)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:46.572428,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.02, 1.6749999999999998)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 8.79)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:47.926062,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 2.02, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 8.79)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:49.316494,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 8.79)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:50.590000,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 8.79)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:51.917281,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 8.79)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:53.206501,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:54.507401,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:55.784675,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:57.061224,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:58.378603,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 46.33333333333333)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:26:59.588110,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:00.790536,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:02.025806,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:03.256301,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:04.495661,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.98, 1.8925)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:05.816017,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.98, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 9.0875)","(4.8, 12.0, 8.7)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:07.077930,"(9.0, 25.0, 14.866666666666667)","(17.0, 55.0, 39.8)","(1.4, 1.97, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 55.400000000000006)","(8.0, 19.5, 11.4)","(4.8, 12.0, 8.45)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:08.456783,"(9.0, 25.0, 22.236363636363638)","(17.0, 55.0, 47.2)","(1.4, 1.97, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 49.25)","(8.0, 19.0, 11.233333333333333)","(4.8, 11.5, 8.45)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:09.795898,"(9.0, 25.0, 21.2)","(17.0, 55.0, 47.2)","(1.4, 1.97, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 49.25)","(8.0, 18.5, 11.233333333333333)","(4.8, 11.5, 6.800000000000001)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:11.143544,"(9.0, 25.0, 21.2)","(17.0, 55.0, 47.2)","(1.4, 1.97, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 49.25)","(8.0, 18.5, 11.233333333333333)","(4.8, 11.0, 6.800000000000001)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:12.472025,"(9.0, 25.0, 21.2)","(17.0, 55.0, 47.2)","(1.4, 1.97, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 49.25)","(8.0, 18.5, 9.157142857142857)","(4.8, 11.0, 6.800000000000001)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:13.781034,"(9.0, 25.0, 21.2)","(17.0, 55.0, 47.2)","(1.4, 1.97, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 49.25)","(8.0, 18.5, 9.157142857142857)","(4.8, 11.0, 6.800000000000001)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:14.998523,"(9.0, 25.0, 21.2)","(17.0, 55.0, 47.2)","(1.4, 1.97, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 49.25)","(8.0, 18.5, 8.9625)","(4.8, 11.0, 6.800000000000001)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:16.224844,"(9.0, 25.0, 21.2)","(17.0, 55.0, 47.2)","(1.4, 1.97, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 49.25)","(8.0, 18.5, 8.9625)","(4.8, 11.0, 6.800000000000001)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:17.392626,"(9.0, 25.0, 21.2)","(17.0, 55.0, 47.2)","(1.4, 1.97, 1.885)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 6.875)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:18.581860,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:19.832473,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:21.060067,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:22.252080,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:23.538272,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:24.876532,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:26.199599,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:27.661698,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:29.178351,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:30.512558,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:31.961491,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:33.516319,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.902)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:34.925763,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.902)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:36.346574,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9214285714285713)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:37.574088,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9214285714285713)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:38.941672,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:40.186915,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:41.436932,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:42.714225,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:43.994726,"(9.0, 25.0, 19.2)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
10-01-2023 17:27:45.373688,"(9.0, 25.0, 20.166666666666664)","(17.0, 55.0, 46.55555555555556)","(1.4, 1.97, 1.9608108108108109)","(71.0, 220.0, 193.63636363636363)","(101.0, 220.0, 164.0)","(21.0, 80.0, 59.5)","(8.0, 18.5, 9.1375)","(4.8, 11.0, 9.133333333333333)","(81.0, 220.0, 193.63636363636363)"
