,Bakersfield,Chihuly,Dictionary,Downtown Man,Lallegro,Lonergy,Nakedness,The Rooster,Hibernia Queen
08-01-2023 13:14:24.039188,"(9.0, 11.5, 11.423076923076923)","(4.2, 5.0, 4.9825842696629215)","(5.5, 6.2, 6.129569892473119)","(101.0, 270.0, 261.25)","(21.0, 34.0, 32.59649122807018)","(16.0, 23.0, 22.642857142857142)","(4.8, 5.6, 5.5404371584699454)","(3.5, 4.0, 4.00764705882353)","(19.0, 26.0, 25.636363636363637)"
08-01-2023 13:14:25.112296,"(9.0, 11.5, 11.419254658385093)","(4.2, 4.9, 4.897368421052632)","(5.5, 6.2, 6.133497536945813)","(101.0, 270.0, 261.25)","(21.0, 34.0, 32.59649122807018)","(16.0, 23.0, 22.55)","(4.8, 5.6, 5.617341040462428)","(3.5, 4.1, 3.922282608695652)","(19.0, 26.0, 25.58823529411765)"
08-01-2023 13:14:26.203031,"(9.0, 11.5, 11.481132075471699)","(4.2, 5.0, 4.983038869257951)","(5.5, 6.2, 6.162068965517242)","(101.0, 390.0, 368.8888888888889)","(21.0, 34.0, 32.70967741935484)","(16.0, 23.0, 22.55)","(4.8, 5.7, 5.617341040462428)","(3.5, 3.95, 3.922282608695652)","(19.0, 26.0, 25.590476190476192)"
08-01-2023 13:14:27.605399,"(9.0, 11.5, 11.427374301675977)","(4.2, 5.0, 5.027027027027027)","(5.5, 6.2, 5.985915492957747)","(101.0, 390.0, 368.8888888888889)","(21.0, 34.0, 32.70967741935484)","(16.0, 23.0, 22.285714285714285)","(4.8, 5.7, 5.624338624338624)","(3.5, 3.95, 3.94327731092437)","(19.0, 27.0, 25.590476190476192)"
08-01-2023 13:14:28.785874,"(9.0, 11.5, 11.321739130434782)","(4.2, 5.1, 5.0181818181818185)","(5.5, 6.0, 5.985915492957747)","(101.0, 390.0, 368.8888888888889)","(21.0, 34.0, 32.70967741935484)","(16.0, 23.0, 22.285714285714285)","(4.8, 5.7, 5.624338624338624)","(3.5, 3.95, 3.94327731092437)","(19.0, 27.0, 26.63157894736842)"
08-01-2023 13:14:29.969485,"(9.0, 11.5, 11.32832618025751)","(4.2, 5.1, 5.039423076923077)","(5.5, 5.6, 5.626829268292683)","(101.0, 430.0, 367.27272727272725)","(21.0, 34.0, 32.59649122807018)","(16.0, 23.0, 22.208333333333332)","(4.8, 6.2, 6.1306666666666665)","(3.5, 3.95, 3.945945945945946)","(19.0, 26.0, 25.75862068965517)"
08-01-2023 13:14:31.228354,"(9.0, 11.5, 11.267857142857142)","(4.2, 5.1, 5.039613526570048)","(5.5, 5.7, 5.560451977401129)","(101.0, 430.0, 332.0)","(21.0, 34.0, 32.70967741935484)","(16.0, 23.0, 22.208333333333332)","(4.8, 6.2, 6.1973154362416105)","(3.5, 3.95, 3.9378048780487807)","(19.0, 26.0, 25.75862068965517)"
08-01-2023 13:14:32.499655,"(9.0, 11.0, 10.942953020134228)","(4.2, 5.2, 5.128977272727273)","(5.5, 5.6, 5.560451977401129)","(101.0, 420.0, 332.0)","(21.0, 34.0, 32.70967741935484)","(16.0, 23.0, 22.208333333333332)","(4.8, 6.2, 6.1973154362416105)","(3.5, 3.95, 3.9378048780487807)","(19.0, 26.0, 25.733333333333334)"
08-01-2023 13:14:33.799483,"(9.0, 11.0, 10.85472972972973)","(4.2, 5.2, 5.12874251497006)","(5.5, 5.7, 5.575862068965518)","(101.0, 270.0, 252.5)","(21.0, 32.0, 31.81954887218045)","(16.0, 23.0, 22.47222222222222)","(4.8, 6.4, 6.271186440677966)","(3.5, 3.95, 3.9361386138613863)","(19.0, 26.0, 25.794871794871796)"
08-01-2023 13:14:35.027404,"(9.0, 11.0, 10.803191489361701)","(4.2, 5.2, 5.129376854599407)","(5.5, 5.7, 5.579768786127167)","(101.0, 270.0, 252.5)","(21.0, 32.0, 31.81954887218045)","(16.0, 23.0, 21.714285714285715)","(4.8, 6.4, 6.298333333333334)","(3.5, 3.95, 3.9357142857142855)","(19.0, 26.0, 25.794871794871796)"
08-01-2023 13:14:36.177087,"(9.0, 11.0, 10.72938144329897)","(4.2, 5.2, 5.132721712538227)","(5.5, 5.7, 5.636363636363636)","(101.0, 270.0, 252.5)","(21.0, 32.0, 31.23076923076923)","(16.0, 22.0, 21.728813559322035)","(4.8, 6.4, 6.298333333333334)","(3.5, 4.0, 3.9357142857142855)","(19.0, 26.0, 25.794871794871796)"
08-01-2023 13:14:37.348161,"(9.0, 11.0, 10.720297029702971)","(4.2, 5.2, 5.1450000000000005)","(5.5, 5.7, 5.645859872611465)","(101.0, 270.0, 335.0)","(21.0, 32.0, 31.183673469387756)","(16.0, 21.0, 21.545454545454547)","(4.8, 6.4, 6.276595744680852)","(3.5, 4.0, 3.935106382978723)","(19.0, 26.0, 25.794871794871796)"
08-01-2023 13:14:38.473245,"(9.0, 11.0, 10.69949494949495)","(4.2, 5.2, 5.142857142857143)","(5.5, 5.7, 5.626086956521739)","(101.0, 380.0, 334.66666666666663)","(21.0, 32.0, 31.074074074074073)","(16.0, 22.0, 21.814814814814813)","(4.8, 6.4, 6.259677419354839)","(3.5, 4.0, 3.9320284697508896)","(19.0, 26.0, 25.794871794871796)"
08-01-2023 13:14:39.660204,"(9.0, 11.0, 10.709905660377359)","(4.2, 5.1, 5.080310880829015)","(5.5, 5.7, 5.625438596491228)","(101.0, 360.0, 337.1428571428571)","(21.0, 32.0, 30.41176470588235)","(16.0, 22.0, 21.814814814814813)","(4.8, 6.4, 6.265116279069768)","(3.5, 4.0, 3.8910091743119266)","(19.0, 26.0, 25.794871794871796)"
08-01-2023 13:14:40.828810,"(9.0, 11.0, 10.681818181818182)","(4.2, 5.1, 5.078571428571428)","(5.5, 5.9, 5.78923076923077)","(101.0, 350.0, 242.85714285714286)","(21.0, 32.0, 30.41176470588235)","(16.0, 22.0, 20.90566037735849)","(4.8, 6.4, 6.180444444444444)","(3.5, 3.9, 3.8909542743538768)","(19.0, 26.0, 25.791666666666668)"
08-01-2023 13:14:42.012817,"(9.0, 11.0, 10.696120689655173)","(4.2, 5.1, 5.076923076923077)","(5.5, 5.9, 5.844615384615385)","(101.0, 350.0, 242.85714285714286)","(21.0, 32.0, 30.41176470588235)","(16.0, 22.0, 20.833333333333332)","(4.8, 6.2, 6.150561797752809)","(3.5, 3.9, 3.912258064516129)","(19.0, 26.0, 25.857142857142858)"
08-01-2023 13:14:43.186173,"(9.0, 11.0, 10.73076923076923)","(4.2, 5.1, 5.082075471698113)","(5.5, 6.0, 5.901754385964913)","(101.0, 330.0, 265.0)","(21.0, 32.0, 30.53061224489796)","(16.0, 22.0, 20.807692307692307)","(4.8, 6.2, 6.150561797752809)","(3.5, 3.95, 3.9123376623376624)","(19.0, 26.0, 25.854166666666668)"
08-01-2023 13:14:44.340831,"(9.0, 11.0, 10.73076923076923)","(4.2, 5.1, 5.082075471698113)","(5.5, 6.0, 5.901754385964913)","(101.0, 330.0, 265.0)","(21.0, 32.0, 30.53061224489796)","(16.0, 22.0, 20.967391304347824)","(4.8, 6.2, 6.167226890756303)","(3.5, 3.95, 3.9154761904761903)","(19.0, 26.0, 25.867924528301888)"
08-01-2023 13:14:45.523201,"(9.0, 11.0, 10.73076923076923)","(4.2, 5.1, 5.078285714285714)","(5.5, 6.0, 6.014423076923077)","(101.0, 320.0, 248.0)","(21.0, 32.0, 30.53061224489796)","(16.0, 21.0, 20.785714285714285)","(4.8, 6.2, 6.128185328185328)","(3.5, 3.95, 3.8989816700610995)","(19.0, 26.0, 25.867924528301888)"
08-01-2023 13:14:46.711718,"(9.0, 11.0, 10.727488151658768)","(4.2, 5.1, 5.0922651933701655)","(5.5, 6.2, 5.992523364485981)","(101.0, 320.0, 226.66666666666666)","(21.0, 32.0, 30.388059701492537)","(16.0, 21.0, 21.734375)","(4.8, 6.2, 6.122962962962963)","(3.5, 3.9, 3.893649193548387)","(19.0, 26.0, 25.77659574468085)"
08-01-2023 13:14:47.907347,"(9.0, 11.0, 10.688118811881187)","(4.2, 5.1, 5.082608695652174)","(5.5, 6.0, 5.886815415821501)","(101.0, 240.0, 216.66666666666666)","(21.0, 32.0, 30.338461538461537)","(16.0, 22.0, 21.816666666666666)","(4.8, 6.2, 6.12463768115942)","(3.5, 3.9, 3.8936346863468634)","(19.0, 26.0, 25.77173913043478)"
08-01-2023 13:14:49.051962,"(9.0, 11.0, 10.698598130841122)","(4.2, 5.1, 5.083333333333333)","(5.5, 6.2, 6.043407707910751)","(101.0, 250.0, 216.66666666666666)","(21.0, 32.0, 30.301369863013697)","(16.0, 22.0, 21.77777777777778)","(4.8, 6.2, 6.1182130584192445)","(3.5, 3.9, 3.8936346863468634)","(19.0, 26.0, 25.875)"
08-01-2023 13:14:50.258948,"(9.0, 11.0, 10.710762331838565)","(4.2, 5.1, 5.074866310160427)","(5.5, 6.2, 6.048330058939096)","(101.0, 250.0, 216.66666666666666)","(21.0, 32.0, 30.21212121212121)","(16.0, 22.0, 21.725490196078432)","(4.8, 6.2, 6.111111111111112)","(3.5, 3.9, 3.8934535104364327)","(19.0, 26.0, 25.875)"
08-01-2023 13:14:51.376542,"(9.0, 11.0, 10.713636363636363)","(4.2, 5.1, 5.074866310160427)","(5.5, 6.2, 6.048330058939096)","(101.0, 250.0, 220.0)","(21.0, 32.0, 30.21212121212121)","(16.0, 22.0, 20.333333333333332)","(4.8, 6.2, 6.098884758364313)","(3.5, 3.9, 3.892291220556745)","(19.0, 26.0, 25.476190476190474)"
08-01-2023 13:14:52.552801,"(9.0, 11.0, 10.735)","(4.4, 5.1, 5.08695652173913)","(5.5, 6.2, 6.142971887550201)","(101.0, 240.0, 220.0)","(21.0, 32.0, 30.21212121212121)","(16.0, 21.0, 20.247311827956988)","(5.0, 6.2, 6.0875)","(3.5, 3.9, 3.894759825327511)","(19.0, 26.0, 25.58490566037736)"
08-01-2023 13:14:53.683022,"(9.0, 11.0, 10.722222222222221)","(4.4, 5.1, 5.087898089171974)","(5.5, 6.2, 6.147955390334572)","(101.0, 240.0, 211.42857142857142)","(21.0, 32.0, 30.64367816091954)","(16.0, 21.0, 20.26595744680851)","(5.0, 6.2, 6.135218508997429)","(3.5, 3.9, 3.8886206896551725)","(19.0, 26.0, 25.82857142857143)"
08-01-2023 13:14:54.826969,"(9.0, 11.0, 10.785087719298245)","(4.4, 5.0, 4.901941747572816)","(5.5, 6.2, 6.153086419753087)","(101.0, 240.0, 223.33333333333334)","(21.0, 32.0, 30.64367816091954)","(16.0, 21.0, 20.26595744680851)","(5.0, 6.2, 6.134059945504087)","(3.5, 3.9, 3.8725746268656716)","(19.0, 26.0, 25.842105263157894)"
08-01-2023 13:14:55.972008,"(9.0, 11.0, 10.836492890995261)","(4.4, 5.0, 4.9126436781609195)","(5.5, 6.2, 6.145257452574526)","(101.0, 240.0, 224.6153846153846)","(21.0, 32.0, 30.772727272727273)","(16.0, 21.0, 20.279661016949152)","(5.0, 6.2, 6.133879781420765)","(3.5, 3.9, 3.876086956521739)","(19.0, 26.0, 25.84722222222222)"
08-01-2023 13:14:57.467058,"(9.0, 11.0, 10.796218487394958)","(4.4, 5.0, 4.930638297872341)","(5.5, 6.2, 6.14441416893733)","(101.0, 240.0, 223.33333333333334)","(21.0, 32.0, 30.772727272727273)","(16.0, 21.0, 20.279661016949152)","(5.0, 6.2, 6.147517730496454)","(3.5, 3.9, 3.877586206896552)","(19.0, 26.0, 25.726190476190474)"
08-01-2023 13:14:58.912853,"(9.0, 11.0, 10.957894736842105)","(4.4, 5.0, 4.975083612040134)","(5.5, 6.2, 6.156779661016949)","(101.0, 240.0, 233.33333333333334)","(21.0, 32.0, 30.9010989010989)","(16.0, 21.0, 20.282608695652176)","(5.0, 6.2, 6.161904761904762)","(3.5, 3.9, 3.8764900662251653)","(19.0, 26.0, 25.885057471264368)"
08-01-2023 13:15:00.156052,"(9.0, 11.0, 10.957894736842105)","(4.4, 5.0, 4.975083612040134)","(5.5, 6.2, 6.156779661016949)","(101.0, 240.0, 226.66666666666666)","(21.0, 32.0, 31.0)","(16.0, 21.0, 20.34)","(5.0, 6.2, 6.162848297213622)","(3.5, 3.9, 3.871760797342193)","(19.0, 27.0, 26.114285714285714)"
08-01-2023 13:15:01.357526,"(9.0, 11.0, 10.9675)","(4.4, 5.0, 4.979861111111111)","(5.5, 6.2, 6.158823529411765)","(101.0, 240.0, 226.66666666666666)","(26.0, 32.0, 31.0)","(16.0, 21.0, 20.369565217391305)","(5.0, 6.2, 6.1410596026490065)","(3.5, 3.9, 3.880434782608696)","(19.0, 27.0, 26.169642857142858)"
08-01-2023 13:15:02.484444,"(9.0, 11.0, 10.96448087431694)","(4.4, 5.0, 4.971385083713851)","(5.5, 6.4, 6.303191489361702)","(101.0, 240.0, 233.33333333333334)","(26.0, 32.0, 30.863636363636363)","(16.0, 21.0, 20.346938775510203)","(5.0, 6.2, 6.136746987951807)","(3.5, 3.9, 3.871153846153846)","(19.0, 27.0, 26.169642857142858)"
08-01-2023 13:15:03.627430,"(9.0, 11.0, 10.966494845360824)","(4.4, 5.0, 4.968869309838473)","(5.5, 6.4, 6.303191489361702)","(101.0, 240.0, 233.33333333333334)","(26.0, 32.0, 30.73076923076923)","(16.0, 21.0, 20.3125)","(5.0, 6.2, 6.136746987951807)","(3.5, 3.9, 3.8765410958904107)","(19.0, 27.0, 26.169642857142858)"
08-01-2023 13:15:04.754698,"(9.0, 11.0, 10.810055865921788)","(4.4, 5.0, 4.97374213836478)","(5.5, 6.4, 6.305722070844687)","(101.0, 240.0, 233.33333333333334)","(26.0, 32.0, 30.73076923076923)","(16.0, 21.0, 20.413333333333334)","(5.0, 6.2, 6.134375)","(3.5, 3.9, 3.876534296028881)","(19.0, 27.0, 26.17699115044248)"
08-01-2023 13:15:06.072880,"(9.0, 11.0, 10.838926174496644)","(4.4, 5.0, 4.977906976744186)","(5.5, 6.4, 6.340714285714286)","(101.0, 240.0, 254.54545454545453)","(26.0, 32.0, 30.766355140186917)","(16.0, 21.0, 20.45)","(5.0, 6.2, 6.130232558139535)","(3.5, 3.9, 3.861111111111111)","(19.0, 27.0, 25.74712643678161)"
08-01-2023 13:15:07.323243,"(9.0, 11.0, 10.847133757961783)","(4.4, 5.1, 5.00268456375839)","(5.5, 6.4, 6.37265625)","(101.0, 260.0, 258.3333333333333)","(21.0, 32.0, 30.766355140186917)","(16.0, 21.0, 20.45)","(5.0, 6.2, 6.120306513409962)","(3.5, 3.9, 3.8448096885813148)","(19.0, 26.0, 25.776699029126213)"
08-01-2023 13:15:08.561561,"(9.0, 11.0, 10.8)","(4.4, 5.2, 5.07125)","(5.5, 6.4, 6.332335329341317)","(101.0, 270.0, 255.0)","(21.0, 32.0, 30.509803921568626)","(16.0, 21.0, 20.434782608695652)","(5.0, 6.2, 6.112131147540984)","(3.5, 3.85, 3.848158379373849)","(19.0, 26.0, 25.76923076923077)"
08-01-2023 13:15:09.821934,"(9.0, 11.0, 10.812169312169312)","(4.4, 5.0, 4.948306997742664)","(5.5, 6.6, 6.483505154639175)","(101.0, 270.0, 255.0)","(21.0, 32.0, 30.509803921568626)","(16.0, 21.0, 20.434782608695652)","(5.0, 6.2, 6.154128440366972)","(3.5, 3.85, 3.84981684981685)","(19.0, 26.0, 25.941176470588236)"
08-01-2023 13:15:11.067387,"(9.0, 11.0, 10.854037267080745)","(4.4, 4.9, 4.877974683544304)","(5.5, 6.6, 6.5195530726256985)","(101.0, 270.0, 250.0)","(21.0, 32.0, 30.48)","(16.0, 21.0, 20.434782608695652)","(5.0, 6.2, 5.998255813953488)","(3.5, 3.85, 3.8661016949152542)","(19.0, 26.0, 25.932038834951456)"
08-01-2023 13:15:12.300813,"(9.0, 11.0, 10.867924528301886)","(4.4, 4.9, 4.874540682414699)","(5.5, 6.6, 6.5)","(101.0, 270.0, 264.16666666666663)","(21.0, 32.0, 30.676056338028168)","(16.0, 21.0, 20.434782608695652)","(5.0, 6.0, 5.97071129707113)","(3.5, 3.9, 3.9180970149253733)","(19.0, 27.0, 25.932038834951456)"
08-01-2023 13:15:13.468530,"(9.0, 11.0, 10.933333333333334)","(4.4, 4.8, 4.74177545691906)","(5.5, 6.6, 6.52258064516129)","(101.0, 270.0, 264.16666666666663)","(21.0, 32.0, 30.676056338028168)","(16.0, 21.0, 20.454545454545453)","(5.0, 6.0, 6.082258064516129)","(3.5, 3.95, 3.8868303571428573)","(19.0, 27.0, 25.85981308411215)"
08-01-2023 13:15:14.606408,"(9.0, 11.5, 11.165898617511521)","(4.4, 4.8, 4.754526315789474)","(5.5, 6.6, 6.549367088607594)","(101.0, 280.0, 245.0)","(21.0, 32.0, 30.65909090909091)","(16.0, 21.0, 20.753246753246753)","(5.0, 6.2, 5.998882681564246)","(3.5, 3.9, 3.8729357798165136)","(19.0, 26.0, 25.844660194174757)"
08-01-2023 13:15:15.769867,"(9.0, 11.5, 11.182017543859649)","(4.4, 4.8, 4.772346368715084)","(5.5, 6.6, 6.5447004608294925)","(101.0, 280.0, 245.0)","(21.0, 32.0, 30.68888888888889)","(16.0, 21.0, 20.7625)","(5.0, 6.0, 5.996335078534031)","(3.5, 3.9, 3.870792079207921)","(19.0, 27.0, 25.735042735042736)"
08-01-2023 13:15:16.840680,"(8.5, 11.5, 11.1875)","(4.4, 4.8, 4.773097826086956)","(5.5, 6.6, 6.546428571428571)","(101.0, 280.0, 245.0)","(21.0, 32.0, 30.68888888888889)","(16.0, 21.0, 20.7625)","(5.0, 6.0, 5.996335078534031)","(3.5, 3.9, 3.8697435897435897)","(19.0, 26.0, 25.8411214953271)"
08-01-2023 13:15:17.957134,"(8.5, 11.5, 11.196356275303645)","(4.4, 4.8, 4.762987012987013)","(5.5, 6.6, 6.45)","(101.0, 280.0, 245.0)","(21.0, 32.0, 30.731182795698924)","(16.0, 21.0, 20.776470588235295)","(5.0, 6.2, 6.112222222222222)","(3.5, 3.9, 3.850409836065574)","(19.0, 26.0, 25.98936170212766)"
08-01-2023 13:15:19.148891,"(8.5, 11.5, 11.196356275303645)","(4.4, 4.8, 4.762987012987013)","(5.5, 6.6, 6.5236363636363635)","(101.0, 280.0, 245.0)","(21.0, 32.0, 30.829268292682926)","(16.0, 21.0, 20.805555555555557)","(5.0, 6.2, 6.10948275862069)","(3.5, 3.9, 3.84390243902439)","(19.0, 26.0, 26.489795918367346)"
08-01-2023 13:15:20.309083,"(8.5, 10.5, 10.109615384615385)","(4.4, 4.7, 4.61747572815534)","(5.5, 6.8, 6.693103448275862)","(101.0, 290.0, 250.0)","(21.0, 34.0, 32.0)","(16.0, 22.0, 21.704545454545453)","(5.0, 6.2, 6.281000000000001)","(3.5, 3.85, 3.871207430340557)","(19.0, 27.0, 26.794520547945204)"
08-01-2023 13:15:21.496886,"(8.5, 10.5, 10.114649681528663)","(4.4, 4.6, 4.542796610169491)","(5.5, 6.8, 6.731159420289855)","(101.0, 310.0, 250.0)","(21.0, 32.0, 31.506172839506174)","(16.0, 22.0, 21.892857142857142)","(5.0, 6.4, 6.158333333333333)","(3.5, 3.9, 3.861788617886179)","(19.0, 27.0, 27.315315315315317)"
08-01-2023 13:15:22.669635,"(8.5, 10.5, 10.188725490196079)","(4.2, 4.6, 4.586159169550172)","(6.0, 6.8, 6.739303482587064)","(101.0, 310.0, 260.0)","(21.0, 32.0, 31.848484848484848)","(16.0, 22.0, 21.892857142857142)","(5.0, 6.2, 6.145945945945946)","(3.5, 3.9, 3.869871794871795)","(19.0, 28.0, 27.34313725490196)"
08-01-2023 13:15:23.775332,"(8.5, 10.5, 10.195852534562212)","(4.2, 4.6, 4.507469414037347)","(6.0, 7.0, 6.848648648648648)","(101.0, 310.0, 260.0)","(21.0, 32.0, 31.848484848484848)","(16.0, 22.0, 22.152173913043477)","(5.0, 6.2, 6.242962962962963)","(3.5, 3.9, 3.7774193548387096)","(19.0, 28.0, 27.439655172413794)"
08-01-2023 13:15:24.868739,"(8.5, 10.5, 10.298986486486486)","(4.2, 4.6, 4.502574808629088)","(6.0, 7.0, 6.890847457627118)","(101.0, 310.0, 272.5)","(21.0, 34.0, 32.74666666666667)","(16.0, 23.0, 22.152173913043477)","(5.0, 6.4, 6.242962962962963)","(3.5, 3.8, 3.7774193548387096)","(19.0, 28.0, 27.439655172413794)"
08-01-2023 13:15:26.039961,"(8.5, 10.5, 10.294827586206896)","(4.2, 4.5, 4.470019723865878)","(6.0, 7.0, 6.882692307692308)","(101.0, 310.0, 271.42857142857144)","(21.0, 34.0, 32.55384615384615)","(16.0, 23.0, 22.82758620689655)","(5.0, 6.4, 6.25764705882353)","(3.5, 3.8, 3.7845238095238094)","(19.0, 28.0, 27.333333333333332)"
08-01-2023 13:15:27.204930,"(8.5, 10.5, 10.308681672025724)","(4.2, 4.5, 4.483817427385892)","(6.0, 7.0, 6.89360465116279)","(101.0, 310.0, 276.25)","(21.0, 34.0, 32.15686274509804)","(16.0, 23.0, 22.848484848484848)","(5.0, 6.2, 6.158381502890173)","(3.5, 3.8, 3.7860902255639095)","(19.0, 28.0, 27.344370860927153)"
08-01-2023 13:15:28.459419,"(8.5, 10.5, 10.309904153354633)","(4.2, 4.5, 4.479883945841393)","(6.0, 7.0, 6.908571428571428)","(101.0, 310.0, 276.25)","(21.0, 34.0, 32.15686274509804)","(16.0, 23.0, 22.771428571428572)","(5.0, 6.2, 6.163541666666667)","(3.5, 3.8, 3.788144329896907)","(19.0, 28.0, 27.38888888888889)"
08-01-2023 13:15:29.676543,"(9.0, 10.5, 10.26937984496124)","(4.2, 4.6, 4.5093143596377745)","(6.0, 7.0, 6.922637362637363)","(101.0, 310.0, 272.0)","(21.0, 34.0, 31.701149425287355)","(16.0, 23.0, 22.46969696969697)","(5.0, 6.2, 6.076041666666667)","(3.5, 3.8, 3.7733644859813085)","(20.0, 28.0, 27.337209302325583)"
08-01-2023 13:15:30.937103,"(9.0, 10.5, 10.198660714285714)","(4.2, 4.6, 4.398048780487805)","(6.0, 8.2, 7.876315789473684)","(101.0, 280.0, 270.0)","(21.0, 32.0, 32.1764705882353)","(16.0, 23.0, 22.59375)","(5.0, 6.2, 6.171428571428572)","(3.5, 3.8, 3.7112836438923393)","(20.0, 28.0, 27.072580645161292)"
08-01-2023 13:15:32.171992,"(8.5, 10.5, 10.379310344827585)","(4.2, 4.4, 4.398048780487805)","(6.0, 8.0, 7.655421686746988)","(101.0, 310.0, 295.0)","(21.0, 34.0, 27.09090909090909)","(16.0, 23.0, 22.558441558441558)","(5.0, 6.2, 6.137096774193549)","(3.5, 3.75, 3.7029605263157896)","(20.0, 28.0, 26.76991150442478)"
08-01-2023 13:15:33.354241,"(8.5, 11.0, 10.644736842105264)","(4.2, 4.6, 4.503585657370518)","(6.0, 7.8, 7.655421686746988)","(101.0, 360.0, 295.0)","(21.0, 28.0, 26.930232558139537)","(16.0, 24.0, 22.567901234567902)","(5.0, 6.2, 6.131277533039648)","(3.5, 3.75, 3.694567901234568)","(20.0, 27.0, 26.872340425531913)"
08-01-2023 13:15:34.522945,"(8.5, 11.0, 10.693939393939393)","(4.2, 4.5, 4.4643171806167405)","(6.0, 7.8, 7.650617283950617)","(101.0, 360.0, 295.0)","(21.0, 28.0, 27.53846153846154)","(16.0, 24.0, 22.559006211180126)","(5.0, 6.2, 6.132173913043478)","(3.5, 3.7, 3.6912000000000003)","(20.0, 27.0, 26.872340425531913)"
08-01-2023 13:15:35.641800,"(8.5, 11.0, 10.693939393939393)","(4.0, 4.5, 4.442322097378278)","(6.0, 7.8, 7.663076923076923)","(101.0, 360.0, 300.0)","(26.0, 28.0, 27.45945945945946)","(17.0, 24.0, 23.129032258064516)","(5.0, 6.2, 6.158730158730159)","(3.5, 3.7, 3.632409638554217)","(20.0, 27.0, 27.115384615384617)"
08-01-2023 13:15:36.772561,"(8.5, 11.0, 10.702941176470588)","(4.0, 4.5, 4.4426116838487975)","(6.0, 7.8, 7.669117647058823)","(101.0, 370.0, 300.0)","(26.0, 28.0, 27.829457364341085)","(17.0, 24.0, 23.147368421052633)","(5.0, 6.2, 6.135048231511254)","(3.5, 3.65, 3.631818181818182)","(20.0, 28.0, 27.165467625899282)"
08-01-2023 13:15:37.883399,"(8.5, 11.0, 10.739690721649485)","(4.0, 4.5, 4.4617910447761195)","(6.0, 7.8, 7.680612244897959)","(101.0, 370.0, 300.0)","(26.0, 28.0, 28.73913043478261)","(17.0, 24.0, 23.13684210526316)","(5.0, 6.2, 6.116528925619835)","(3.5, 3.65, 3.631818181818182)","(20.0, 28.0, 27.16788321167883)"
08-01-2023 13:15:39.058050,"(8.5, 11.0, 10.739690721649485)","(4.0, 4.5, 4.4568075117370896)","(6.0, 7.8, 7.668539325842696)","(101.0, 370.0, 300.0)","(21.0, 30.0, 28.73913043478261)","(17.0, 24.0, 23.13684210526316)","(5.0, 6.2, 6.101941747572815)","(3.5, 3.65, 3.6354895104895104)","(20.0, 28.0, 27.161971830985916)"
08-01-2023 13:15:40.181068,"(8.5, 11.0, 10.726600985221674)","(4.0, 4.5, 4.460930232558139)","(6.0, 7.8, 7.678756476683938)","(101.0, 370.0, 300.0)","(21.0, 30.0, 28.791666666666668)","(17.0, 24.0, 23.145833333333332)","(5.0, 6.2, 6.137560975609756)","(3.5, 3.65, 3.6346153846153846)","(20.0, 28.0, 27.211920529801326)"
08-01-2023 13:15:41.293328,"(8.5, 11.0, 10.727941176470589)","(4.0, 4.5, 4.461731207289294)","(6.0, 7.8, 7.681818181818182)","(101.0, 370.0, 323.3333333333333)","(21.0, 30.0, 28.791666666666668)","(17.0, 24.0, 23.145833333333332)","(5.0, 6.2, 6.137560975609756)","(3.5, 3.65, 3.6346153846153846)","(20.0, 28.0, 27.211920529801326)"
08-01-2023 13:15:42.362465,"(8.5, 11.0, 10.729064039408867)","(4.0, 4.5, 4.479705882352941)","(6.0, 7.8, 7.681818181818182)","(101.0, 360.0, 295.0)","(21.0, 30.0, 28.791666666666668)","(17.0, 23.0, 22.796296296296298)","(5.0, 6.2, 6.128514056224899)","(3.5, 3.65, 3.6360377358490568)","(20.0, 28.0, 27.206666666666667)"
08-01-2023 13:15:43.450402,"(8.5, 11.0, 10.728323699421965)","(4.0, 4.5, 4.484829721362229)","(6.0, 7.8, 7.692660550458715)","(101.0, 360.0, 295.0)","(21.0, 30.0, 28.90566037735849)","(17.0, 23.0, 22.79245283018868)","(5.0, 6.2, 6.128514056224899)","(3.5, 3.65, 3.6360377358490568)","(20.0, 28.0, 27.206666666666667)"
08-01-2023 13:15:44.606633,"(8.5, 11.0, 10.728323699421965)","(4.0, 4.6, 4.533207547169811)","(6.0, 7.8, 7.692660550458715)","(101.0, 360.0, 273.3333333333333)","(21.0, 30.0, 28.90566037735849)","(17.0, 22.0, 21.5)","(5.0, 6.2, 6.169014084507042)","(3.4, 3.65, 3.583402489626556)","(20.0, 28.0, 27.26993865030675)"
08-01-2023 13:15:45.792002,"(8.5, 11.0, 10.806584362139917)","(4.0, 4.6, 4.590522875816993)","(6.0, 7.8, 7.718466898954704)","(101.0, 370.0, 344.0)","(21.0, 30.0, 29.5)","(17.0, 22.0, 21.91111111111111)","(5.0, 6.2, 6.169014084507042)","(3.4, 3.6, 3.583402489626556)","(20.0, 28.0, 27.26993865030675)"
08-01-2023 13:15:47.020311,"(8.5, 11.0, 10.67816091954023)","(4.0, 4.6, 4.694759825327511)","(6.0, 7.8, 7.775257731958763)","(101.0, 370.0, 342.8571428571429)","(21.0, 30.0, 29.369565217391305)","(17.0, 22.0, 22.088495575221238)","(5.0, 6.2, 6.169014084507042)","(3.4, 3.6, 3.5851485148514852)","(20.0, 28.0, 27.22222222222222)"
