,Precious Boy,Debs Baby,Spot Of Rum,Magnum Key Eye,Mac Fly,Mexican Mavis,Twin Turbo
09-01-2023 18:20:27.985227,"(3.8, 5.6, 5.478571428571429)","(41.0, 95.0, 90.58823529411765)","(61.0, 200.0, 195.2)","(10.0, 13.5, 12.7)","(2.3, 2.62, 2.5828571428571427)","(26.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.063333333333333)"
09-01-2023 18:20:28.963867,"(3.8, 5.6, 5.445454545454545)","(41.0, 95.0, 90.58823529411765)","(61.0, 200.0, 191.11111111111111)","(10.0, 13.5, 12.642857142857142)","(2.3, 2.64, 2.5710344827586207)","(26.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.08)"
09-01-2023 18:20:29.925869,"(3.8, 5.6, 5.45)","(41.0, 95.0, 90.58823529411765)","(61.0, 200.0, 185.71428571428572)","(10.0, 13.5, 12.642857142857142)","(2.3, 2.64, 2.576)","(26.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.0738095238095235)"
09-01-2023 18:20:30.913430,"(3.8, 5.6, 5.45)","(41.0, 95.0, 90.58823529411765)","(61.0, 200.0, 187.5)","(10.0, 13.5, 12.642857142857142)","(2.3, 2.64, 2.59)","(26.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.0541666666666667)"
09-01-2023 18:20:31.932515,"(3.8, 5.6, 5.363157894736842)","(41.0, 95.0, 90.58823529411765)","(61.0, 200.0, 187.5)","(10.0, 13.5, 12.642857142857142)","(2.3, 2.64, 2.5848275862068966)","(26.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.026666666666667)"
09-01-2023 18:20:32.948587,"(3.8, 5.6, 5.457142857142857)","(41.0, 95.0, 90.58823529411765)","(61.0, 200.0, 187.5)","(10.0, 13.5, 12.642857142857142)","(2.3, 2.64, 2.6743558282208593)","(26.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.0272727272727273)"
09-01-2023 18:20:33.991180,"(3.9, 5.6, 5.442105263157895)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 187.5)","(10.0, 13.5, 12.642857142857142)","(2.25, 2.68, 2.696756756756757)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.0058823529411764)"
09-01-2023 18:20:35.065554,"(3.9, 5.6, 5.442105263157895)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 187.5)","(10.0, 13.5, 12.642857142857142)","(2.25, 2.7, 2.717241379310345)","(31.0, 95.0, 78.5)","(2.5, 3.1, 3.0083333333333333)"
09-01-2023 18:20:36.107125,"(3.9, 5.5, 5.3533333333333335)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 187.5)","(10.0, 13.5, 12.642857142857142)","(2.25, 2.72, 2.696842105263158)","(31.0, 95.0, 78.5)","(2.5, 3.05, 3.0083333333333333)"
09-01-2023 18:20:37.125828,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 192.30769230769232)","(10.0, 13.5, 12.727272727272727)","(2.25, 2.76, 2.7155555555555555)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.0083333333333333)"
09-01-2023 18:20:38.178742,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 192.30769230769232)","(10.0, 13.0, 12.4)","(2.25, 2.76, 2.7417142857142855)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.0083333333333333)"
09-01-2023 18:20:39.213413,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 192.30769230769232)","(10.0, 13.0, 11.935483870967742)","(2.25, 2.76, 2.7417142857142855)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.000344827586207)"
09-01-2023 18:20:40.247726,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 192.30769230769232)","(10.0, 13.0, 11.935483870967742)","(2.25, 2.76, 2.752)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.000344827586207)"
09-01-2023 18:20:41.300292,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 192.30769230769232)","(10.0, 13.0, 11.68)","(2.25, 2.76, 2.7417142857142855)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.0103999999999997)"
09-01-2023 18:20:42.295258,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 192.30769230769232)","(10.0, 13.0, 11.68)","(2.25, 2.76, 2.751111111111111)","(31.0, 95.0, 77.85714285714286)","(2.5, 3.05, 2.9894736842105263)"
09-01-2023 18:20:43.323977,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 192.30769230769232)","(10.0, 13.0, 11.96551724137931)","(2.25, 2.78, 2.7453061224489796)","(31.0, 95.0, 77.85714285714286)","(2.5, 3.0, 2.9894736842105263)"
09-01-2023 18:20:44.307481,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 189.28571428571428)","(10.0, 13.0, 11.846153846153847)","(2.25, 2.78, 2.751111111111111)","(31.0, 95.0, 77.85714285714286)","(2.5, 3.0, 2.9894736842105263)"
09-01-2023 18:20:45.296194,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 189.28571428571428)","(10.0, 13.0, 11.846153846153847)","(2.25, 2.78, 2.751111111111111)","(31.0, 95.0, 77.85714285714286)","(2.5, 3.0, 2.9793103448275864)"
09-01-2023 18:20:46.265384,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 189.28571428571428)","(10.0, 13.0, 11.636363636363637)","(2.25, 2.78, 2.740377358490566)","(31.0, 95.0, 77.85714285714286)","(2.5, 3.0, 2.990666666666667)"
09-01-2023 18:20:47.255881,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 189.28571428571428)","(10.0, 13.0, 11.75)","(2.25, 2.78, 2.751111111111111)","(31.0, 95.0, 77.85714285714286)","(2.5, 3.0, 2.9859999999999998)"
09-01-2023 18:20:48.238553,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 188.88888888888889)","(10.0, 13.0, 11.636363636363637)","(2.25, 2.78, 2.7453061224489796)","(31.0, 95.0, 77.85714285714286)","(2.5, 3.0, 2.9859999999999998)"
09-01-2023 18:20:49.232163,"(3.9, 5.5, 5.361538461538461)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 11.75)","(2.25, 2.78, 2.7453061224489796)","(31.0, 95.0, 77.85714285714286)","(2.5, 3.0, 3.0766666666666667)"
09-01-2023 18:20:50.242420,"(3.9, 5.5, 5.430769230769231)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.6593103448275865)","(31.0, 95.0, 77.85714285714286)","(2.5, 3.1, 3.0305555555555554)"
09-01-2023 18:20:51.205290,"(3.9, 5.5, 5.430769230769231)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.6593103448275865)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.0305555555555554)"
09-01-2023 18:20:52.173939,"(3.9, 5.5, 5.430769230769231)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.6589473684210527)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.0305555555555554)"
09-01-2023 18:20:53.208468,"(3.9, 5.5, 5.430769230769231)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.6589473684210527)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.0305555555555554)"
09-01-2023 18:20:54.204859,"(3.9, 5.5, 5.430769230769231)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.6533333333333333)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.034375)"
09-01-2023 18:20:55.243145,"(3.9, 5.5, 5.430769230769231)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.6216666666666666)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.04)"
09-01-2023 18:20:56.248294,"(3.9, 5.5, 5.430769230769231)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.6216666666666666)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.092857142857143)"
09-01-2023 18:20:57.238282,"(3.9, 5.5, 5.430769230769231)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.6284848484848484)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.041935483870968)"
09-01-2023 18:20:58.182032,"(3.9, 5.5, 5.430769230769231)","(41.0, 95.0, 87.5)","(71.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.6284848484848484)","(31.0, 95.0, 75.35714285714286)","(2.5, 3.05, 3.0962962962962965)"
09-01-2023 18:20:59.112041,"(4.0, 5.5, 5.430769230769231)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 165.71428571428572)","(9.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.602727272727273)","(31.0, 95.0, 75.35714285714286)","(2.5, 3.1, 3.0962962962962965)"
09-01-2023 18:21:00.038629,"(4.0, 5.5, 5.430769230769231)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 165.71428571428572)","(9.0, 13.0, 12.162162162162161)","(2.25, 2.68, 2.602222222222222)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.0954545454545457)"
09-01-2023 18:21:01.002052,"(4.0, 5.5, 5.430769230769231)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 166.66666666666666)","(9.0, 13.0, 12.162162162162161)","(2.25, 2.66, 2.602222222222222)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.0954545454545457)"
09-01-2023 18:21:01.964531,"(4.0, 5.5, 5.430769230769231)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 165.71428571428572)","(9.0, 13.0, 12.162162162162161)","(2.25, 2.66, 2.6083870967741936)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.1, 3.0403846153846152)"
09-01-2023 18:21:03.106215,"(4.0, 5.5, 5.430769230769231)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 170.0)","(9.0, 13.0, 12.166666666666666)","(2.25, 2.66, 2.6083870967741936)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.041935483870968)"
09-01-2023 18:21:04.081004,"(4.0, 5.5, 5.430769230769231)","(41.0, 95.0, 90.58823529411765)","(71.0, 200.0, 170.0)","(9.0, 13.0, 12.17142857142857)","(2.25, 2.66, 2.540344827586207)","(31.0, 95.0, 80.65217391304348)","(2.5, 3.05, 3.097826086956522)"
09-01-2023 18:21:05.067330,"(4.2, 5.5, 5.44)","(51.0, 95.0, 90.58823529411765)","(81.0, 200.0, 165.71428571428572)","(10.0, 13.0, 12.194444444444445)","(2.2, 2.58, 2.5104347826086957)","(41.0, 95.0, 83.94736842105263)","(2.5, 3.1, 3.0798245614035085)"
09-01-2023 18:21:06.028159,"(4.2, 5.7, 5.571428571428572)","(51.0, 110.0, 104.0)","(81.0, 200.0, 180.0)","(10.0, 13.0, 12.2)","(2.2, 2.58, 2.5032)","(41.0, 95.0, 83.94736842105263)","(2.5, 3.15, 3.0798245614035085)"
09-01-2023 18:21:06.980244,"(4.2, 6.0, 5.7)","(51.0, 100.0, 98.82352941176471)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.2)","(2.2, 2.58, 2.471111111111111)","(41.0, 95.0, 83.94736842105263)","(2.5, 3.15, 3.0798245614035085)"
09-01-2023 18:21:08.084256,"(4.2, 6.0, 5.652631578947369)","(51.0, 100.0, 95.23809523809524)","(81.0, 200.0, 180.0)","(10.0, 13.0, 12.2)","(2.2, 2.56, 2.4815686274509803)","(41.0, 95.0, 88.07692307692308)","(2.5, 3.15, 3.0798245614035085)"
09-01-2023 18:21:09.264000,"(4.2, 6.0, 5.571428571428572)","(51.0, 100.0, 98.82352941176471)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.2)","(2.2, 2.56, 2.4616)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.15, 3.209090909090909)"
09-01-2023 18:21:10.213667,"(4.2, 6.0, 5.571428571428572)","(51.0, 100.0, 98.82352941176471)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.2)","(2.2, 2.5, 2.4616)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.25, 3.282)"
09-01-2023 18:21:11.177229,"(4.2, 6.0, 5.571428571428572)","(51.0, 100.0, 98.82352941176471)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.2)","(2.2, 2.48, 2.4299999999999997)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.3, 3.288)"
09-01-2023 18:21:12.128503,"(4.2, 6.0, 5.571428571428572)","(51.0, 95.0, 94.11764705882354)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.2)","(2.2, 2.48, 2.4299999999999997)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.3, 3.3227272727272728)"
09-01-2023 18:21:13.100632,"(4.2, 6.0, 5.571428571428572)","(51.0, 95.0, 94.11764705882354)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.2)","(2.2, 2.48, 2.4175)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.35, 3.3191176470588237)"
09-01-2023 18:21:14.070865,"(4.2, 6.0, 5.571428571428572)","(51.0, 95.0, 90.0)","(81.0, 200.0, 180.0)","(10.0, 13.0, 12.2)","(2.2, 2.48, 2.4175)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.35, 3.3191176470588237)"
09-01-2023 18:21:15.092630,"(4.2, 6.0, 5.571428571428572)","(51.0, 95.0, 90.0)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.2)","(2.2, 2.48, 2.3876923076923076)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.35, 3.3342105263157897)"
09-01-2023 18:21:16.187692,"(4.2, 6.0, 5.571428571428572)","(51.0, 95.0, 90.0)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.2)","(2.2, 2.48, 2.3673758865248224)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.35, 3.3375)"
09-01-2023 18:21:17.268540,"(4.2, 6.0, 5.545454545454546)","(51.0, 95.0, 90.0)","(81.0, 200.0, 180.0)","(10.0, 13.0, 12.407407407407407)","(2.2, 2.4, 2.348507462686567)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.35, 3.3767441860465115)"
09-01-2023 18:21:18.312969,"(4.2, 6.0, 5.571428571428572)","(51.0, 100.0, 90.0)","(81.0, 200.0, 180.0)","(10.0, 13.0, 12.407407407407407)","(2.2, 2.4, 2.3716666666666666)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.45, 3.432)"
09-01-2023 18:21:19.383657,"(4.2, 6.0, 5.615384615384615)","(51.0, 100.0, 90.0)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.304347826086957)","(2.2, 2.38, 2.3716666666666666)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.45, 3.438888888888889)"
09-01-2023 18:21:20.449865,"(4.2, 6.0, 5.642857142857143)","(51.0, 100.0, 87.5)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.304347826086957)","(2.15, 2.38, 2.3716666666666666)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.5, 3.438888888888889)"
09-01-2023 18:21:21.439893,"(4.2, 6.0, 5.642857142857143)","(51.0, 100.0, 87.5)","(81.0, 200.0, 170.0)","(10.0, 13.0, 12.272727272727273)","(2.15, 2.38, 2.368148148148148)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.5, 3.4592592592592593)"
09-01-2023 18:21:22.404485,"(4.2, 5.9, 5.7823529411764705)","(51.0, 100.0, 94.11764705882354)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.272727272727273)","(2.15, 2.38, 2.378)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.5, 3.4592592592592593)"
09-01-2023 18:21:23.337621,"(4.2, 5.9, 5.746153846153846)","(51.0, 100.0, 94.11764705882354)","(81.0, 200.0, 180.0)","(10.0, 13.0, 12.272727272727273)","(2.15, 2.38, 2.378)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.5, 3.445)"
09-01-2023 18:21:24.306421,"(4.2, 5.9, 5.748648648648649)","(51.0, 100.0, 95.45454545454545)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.15, 2.38, 2.3666666666666667)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.5, 3.473076923076923)"
09-01-2023 18:21:25.810771,"(4.2, 5.9, 5.6499999999999995)","(51.0, 100.0, 94.16666666666667)","(81.0, 200.0, 180.0)","(10.0, 13.0, 12.25)","(2.15, 2.38, 2.333333333333333)","(41.0, 90.0, 88.07692307692308)","(2.5, 3.5, 3.473076923076923)"
09-01-2023 18:21:27.104559,"(4.2, 5.9, 5.6499999999999995)","(51.0, 95.0, 89.23076923076923)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.356470588235294)","(41.0, 90.0, 88.07692307692308)","(2.6, 3.5, 3.473076923076923)"
09-01-2023 18:21:28.281733,"(4.2, 5.9, 5.6499999999999995)","(51.0, 90.0, 89.23076923076923)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.356470588235294)","(41.0, 90.0, 88.07692307692308)","(2.6, 3.5, 3.473076923076923)"
09-01-2023 18:21:29.456330,"(4.2, 5.9, 5.640909090909091)","(51.0, 90.0, 89.23076923076923)","(81.0, 200.0, 170.0)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.348)","(41.0, 90.0, 85.0)","(2.6, 3.5, 3.4863636363636363)"
09-01-2023 18:21:30.880433,"(4.2, 5.6, 5.533333333333333)","(51.0, 95.0, 93.84615384615384)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.366428571428571)","(41.0, 90.0, 86.0)","(2.6, 3.5, 3.4863636363636363)"
09-01-2023 18:21:31.891552,"(4.2, 5.6, 5.533333333333333)","(51.0, 95.0, 93.84615384615384)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.366428571428571)","(41.0, 90.0, 86.0)","(2.6, 3.5, 3.4863636363636363)"
09-01-2023 18:21:32.874365,"(4.2, 5.6, 5.533333333333333)","(51.0, 95.0, 93.84615384615384)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.3441379310344828)","(41.0, 90.0, 86.0)","(2.6, 3.55, 3.5295454545454543)"
09-01-2023 18:21:34.151212,"(4.2, 5.6, 5.533333333333333)","(51.0, 95.0, 93.84615384615384)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.3441379310344828)","(41.0, 90.0, 86.0)","(2.6, 3.55, 3.517857142857143)"
09-01-2023 18:21:35.263818,"(4.2, 5.6, 5.533333333333333)","(51.0, 95.0, 93.84615384615384)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.3441379310344828)","(41.0, 90.0, 85.0)","(2.6, 3.55, 3.517857142857143)"
09-01-2023 18:21:36.349661,"(4.2, 5.6, 5.5)","(51.0, 95.0, 93.84615384615384)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.3441379310344828)","(41.0, 90.0, 87.5)","(2.6, 3.55, 3.517857142857143)"
09-01-2023 18:21:37.387103,"(4.2, 5.6, 5.5)","(51.0, 100.0, 94.11764705882354)","(81.0, 200.0, 180.0)","(10.0, 13.0, 12.25)","(2.1, 2.42, 2.3441379310344828)","(41.0, 90.0, 87.5)","(2.6, 3.55, 3.517857142857143)"
09-01-2023 18:21:38.377483,"(4.2, 5.6, 5.5)","(51.0, 95.0, 94.16666666666667)","(81.0, 200.0, 173.33333333333334)","(10.0, 13.0, 12.25)","(2.1, 2.4, 2.3709090909090906)","(41.0, 90.0, 87.5)","(2.6, 3.55, 3.514)"
09-01-2023 18:21:39.331193,"(4.2, 5.6, 5.5)","(51.0, 95.0, 94.16666666666667)","(81.0, 200.0, 180.0)","(10.0, 13.0, 12.25)","(2.1, 2.4, 2.3709090909090906)","(41.0, 90.0, 86.0)","(2.6, 3.55, 3.517741935483871)"
09-01-2023 18:21:40.309400,"(4.2, 5.6, 5.5)","(51.0, 95.0, 94.16666666666667)","(81.0, 200.0, 173.33333333333334)","(10.0, 12.5, 12.333333333333334)","(2.1, 2.4, 2.3709090909090906)","(41.0, 90.0, 87.5)","(2.6, 3.55, 3.515)"
09-01-2023 18:21:41.287959,"(4.2, 5.6, 5.5)","(51.0, 95.0, 94.16666666666667)","(81.0, 200.0, 180.0)","(10.0, 12.5, 12.333333333333334)","(2.1, 2.4, 2.3709090909090906)","(41.0, 90.0, 87.5)","(2.6, 3.55, 3.51)"
09-01-2023 18:21:42.296323,"(4.2, 5.6, 5.5)","(51.0, 95.0, 94.16666666666667)","(81.0, 200.0, 180.0)","(10.0, 12.5, 11.973684210526315)","(2.1, 2.4, 2.3935999999999997)","(41.0, 90.0, 87.5)","(2.6, 3.55, 3.490625)"
09-01-2023 18:21:43.346084,"(4.2, 5.6, 5.5)","(51.0, 95.0, 94.16666666666667)","(81.0, 200.0, 173.33333333333334)","(10.0, 12.5, 11.891304347826086)","(2.1, 2.4, 2.3935999999999997)","(41.0, 90.0, 88.84615384615384)","(2.6, 3.5, 3.488888888888889)"
09-01-2023 18:21:44.611125,"(4.2, 5.6, 5.5)","(51.0, 95.0, 90.0)","(81.0, 200.0, 173.33333333333334)","(10.0, 12.5, 11.891304347826086)","(2.1, 2.4, 2.3935999999999997)","(41.0, 90.0, 88.84615384615384)","(2.6, 3.5, 3.488888888888889)"
09-01-2023 18:21:45.650164,"(4.2, 5.6, 5.5)","(51.0, 95.0, 91.66666666666667)","(81.0, 200.0, 173.33333333333334)","(10.0, 12.5, 11.891304347826086)","(2.1, 2.4, 2.3935999999999997)","(41.0, 90.0, 88.84615384615384)","(2.6, 3.5, 3.5043478260869563)"
09-01-2023 18:21:46.690435,"(4.2, 5.6, 5.5)","(51.0, 100.0, 95.29411764705883)","(81.0, 200.0, 170.0)","(10.0, 12.5, 11.891304347826086)","(2.1, 2.4, 2.3935999999999997)","(41.0, 90.0, 88.84615384615384)","(2.6, 3.55, 3.5115384615384615)"
09-01-2023 18:21:47.764622,"(4.2, 5.6, 5.5)","(51.0, 100.0, 96.19047619047619)","(81.0, 200.0, 173.33333333333334)","(10.0, 12.5, 11.891304347826086)","(2.1, 2.4, 2.3935999999999997)","(41.0, 90.0, 88.84615384615384)","(2.6, 3.55, 3.5115384615384615)"
09-01-2023 18:21:48.890057,"(4.2, 5.6, 5.5)","(51.0, 100.0, 95.0)","(81.0, 200.0, 173.33333333333334)","(10.0, 12.5, 11.891304347826086)","(2.1, 2.4, 2.3935999999999997)","(41.0, 90.0, 88.84615384615384)","(2.6, 3.55, 3.5115384615384615)"
09-01-2023 18:21:50.194246,"(4.2, 5.6, 5.5)","(51.0, 100.0, 95.0)","(81.0, 200.0, 165.71428571428572)","(10.0, 12.5, 11.891304347826086)","(2.1, 2.4, 2.3935999999999997)","(41.0, 90.0, 88.84615384615384)","(2.6, 3.55, 3.5115384615384615)"
09-01-2023 18:21:51.408384,"(4.0, 5.6, 5.488888888888889)","(51.0, 100.0, 95.0)","(81.0, 200.0, 166.66666666666666)","(9.0, 12.5, 12.3)","(2.1, 2.4, 2.3496296296296295)","(41.0, 90.0, 87.22222222222223)","(2.6, 3.55, 3.557894736842105)"
09-01-2023 18:21:52.635011,"(4.0, 5.8, 5.5200000000000005)","(51.0, 100.0, 95.0)","(81.0, 200.0, 171.42857142857142)","(9.0, 12.5, 13.1)","(2.1, 2.36, 2.329811320754717)","(41.0, 95.0, 85.0)","(2.6, 3.6, 3.5625)"
09-01-2023 18:21:53.822174,"(4.0, 5.8, 5.583333333333333)","(51.0, 100.0, 93.33333333333333)","(81.0, 200.0, 171.42857142857142)","(9.0, 13.5, 13.115384615384615)","(2.1, 2.34, 2.3317647058823527)","(41.0, 95.0, 85.0)","(2.6, 3.6, 3.5374999999999996)"
09-01-2023 18:21:55.225289,"(4.0, 5.8, 5.517647058823529)","(51.0, 100.0, 92.3076923076923)","(81.0, 200.0, 166.66666666666666)","(9.0, 13.5, 13.282608695652174)","(2.1, 2.34, 2.3317647058823527)","(41.0, 95.0, 85.0)","(2.6, 3.55, 3.59)"
09-01-2023 18:21:56.555511,"(4.0, 5.8, 5.444444444444445)","(51.0, 100.0, 92.3076923076923)","(81.0, 200.0, 171.42857142857142)","(9.0, 13.5, 13.282608695652174)","(2.1, 2.34, 2.3317647058823527)","(41.0, 95.0, 85.0)","(2.6, 3.6, 3.592857142857143)"
09-01-2023 18:21:57.738560,"(4.0, 5.8, 5.533333333333333)","(51.0, 100.0, 92.3076923076923)","(81.0, 200.0, 171.42857142857142)","(9.0, 13.5, 13.282608695652174)","(2.1, 2.34, 2.3317647058823527)","(41.0, 95.0, 85.0)","(2.6, 3.6, 3.5523809523809526)"
09-01-2023 18:21:58.877380,"(4.0, 5.8, 5.5975)","(51.0, 100.0, 96.25)","(81.0, 200.0, 183.33333333333334)","(9.0, 13.5, 13.152173913043478)","(2.1, 2.34, 2.321904761904762)","(41.0, 95.0, 88.91304347826087)","(2.6, 3.6, 3.351086956521739)"
09-01-2023 18:22:00.061633,"(4.0, 5.8, 5.66)","(51.0, 100.0, 98.88888888888889)","(81.0, 200.0, 183.33333333333334)","(9.0, 13.5, 13.363636363636363)","(2.1, 2.36, 2.34)","(41.0, 95.0, 86.85185185185185)","(2.6, 3.4, 3.3536082474226805)"
09-01-2023 18:22:01.074328,"(4.0, 5.8, 5.69375)","(51.0, 100.0, 97.89473684210526)","(81.0, 200.0, 166.66666666666666)","(9.0, 13.5, 13.26923076923077)","(2.1, 2.36, 2.3099999999999996)","(41.0, 95.0, 86.85185185185185)","(2.6, 3.4, 3.3825000000000003)"
09-01-2023 18:22:02.171621,"(4.0, 5.8, 5.69375)","(51.0, 100.0, 97.89473684210526)","(81.0, 200.0, 183.33333333333334)","(9.0, 13.5, 13.26923076923077)","(2.1, 2.36, 2.31125)","(41.0, 95.0, 88.91304347826087)","(2.6, 3.45, 3.39)"
09-01-2023 18:22:03.448788,"(4.2, 5.8, 5.69375)","(51.0, 95.0, 94.16666666666667)","(81.0, 200.0, 190.0)","(10.0, 13.5, 13.40909090909091)","(2.05, 2.36, 2.3751724137931034)","(41.0, 95.0, 87.72727272727272)","(2.7, 3.45, 3.3886363636363637)"
