,Chromozone Nz,Cmonbabylitemyfire,Lollipop,Ingermarla,Alcatraz Girl,Princess Chilla,Mahindi Nz,Superior Delight,Eastbro Erin,Lady Of The Arts
12-01-2023 18:29:04.666037,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.742857142857143)"
12-01-2023 18:29:05.949017,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.742857142857143)"
12-01-2023 18:29:07.283556,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.55)"
12-01-2023 18:29:08.581697,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.1)"
12-01-2023 18:29:09.915028,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.1)"
12-01-2023 18:29:11.365529,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.181818181818182)"
12-01-2023 18:29:12.704787,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.181818181818182)"
12-01-2023 18:29:13.993788,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.181818181818182)"
12-01-2023 18:29:15.313734,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.181818181818182)"
12-01-2023 18:29:16.554372,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.181818181818182)"
12-01-2023 18:29:17.753337,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.1887499999999998)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.181818181818182)"
12-01-2023 18:29:19.000942,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.25, 3.0633333333333335)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.181818181818182)"
12-01-2023 18:29:20.419984,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.15, 3.0244444444444447)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.628571428571429)"
12-01-2023 18:29:21.939186,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.1, 2.9855555555555555)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:23.375958,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:24.788426,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:26.139313,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:27.544037,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:28.864558,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:30.040855,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:31.229385,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:32.625788,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:33.906741,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:35.357625,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:36.857095,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:38.174602,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:39.543941,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:40.923130,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.783333333333333)"
12-01-2023 18:29:42.095472,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:43.296916,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:44.562817,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:45.888194,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:47.180354,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:48.419138,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:49.640653,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:51.001251,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9291666666666663)","(21.0, 38.0, 30.2)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:52.286428,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.05, 2.9466666666666668)","(21.0, 38.0, 26.6)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:53.807274,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 32.0, 26.6)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:55.048786,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.96)","(21.0, 32.0, 22.333333333333332)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:56.354876,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.853333333333333)","(21.0, 29.0, 22.333333333333332)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:57.764302,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 29.0, 22.333333333333332)","(5.0, 7.0, 6.8)"
12-01-2023 18:29:59.307458,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 29.0, 22.333333333333332)","(5.0, 7.0, 6.8)"
12-01-2023 18:30:00.711284,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.96)","(21.0, 29.0, 24.5)","(5.0, 7.0, 6.8)"
12-01-2023 18:30:02.015658,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.8)"
12-01-2023 18:30:03.321734,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:04.587591,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:05.935490,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:07.259995,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:08.626038,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:10.034063,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:11.285465,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:12.556188,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:13.980075,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.9466666666666668)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:15.480196,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.96)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:16.868967,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.96)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:18.449759,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.96)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:19.843747,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.96)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:21.207617,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.96)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:22.922074,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.96)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:24.702231,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.872)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:26.182250,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.872)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:27.511957,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.872)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:28.792692,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 3.0, 2.7704477611940295)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:30.115277,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 2.86, 2.7704477611940295)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:31.436984,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.166666666666668)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 2.86, 2.7704477611940295)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:32.724350,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 17.5, 16.25)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 49.8)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 2.86, 2.7704477611940295)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:34.156829,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 18.5, 16.25)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 52.333333333333336)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 2.86, 2.761639344262295)","(21.0, 30.0, 23.0)","(5.0, 7.0, 6.816666666666666)"
12-01-2023 18:30:35.598983,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 18.5, 16.25)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 52.333333333333336)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 2.86, 2.7866666666666666)","(21.0, 30.0, 23.0)","(5.0, 7.0, 7.5285714285714285)"
12-01-2023 18:30:36.971233,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 18.5, 16.25)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 52.333333333333336)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 2.84, 2.81)","(21.0, 30.0, 23.0)","(5.0, 7.8, 6.484615384615385)"
12-01-2023 18:30:38.290942,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 18.5, 16.25)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 52.333333333333336)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 2.84, 2.81)","(21.0, 30.0, 23.0)","(5.0, 7.8, 6.484615384615385)"
12-01-2023 18:30:39.621087,"(101.0, 99999, 99990)","(3.0, 3.8, 3.7603174603174603)","(11.0, 18.5, 16.25)","(21.0, 28.0, 22.333333333333332)","(41.0, 65.0, 52.333333333333336)","(21.0, 48.0, 42.0)","(16.0, 99999, 99990)","(2.25, 2.84, 2.81)","(21.0, 30.0, 23.0)","(5.0, 7.8, 6.484615384615385)"
