,My Best Buddy,No Plans,Alaska Black,Woodside Bella,Banana Girl,Fancy Nancy
04-01-2023 11:11:27.164608,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:28.091788,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:29.011068,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:29.927334,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:30.861129,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:31.793815,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:32.741780,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:33.700705,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:34.619025,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:35.552078,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:36.510574,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:37.449051,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:38.365695,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:39.283501,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:40.204729,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:41.095610,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:41.997794,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:42.880512,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:43.771568,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:44.672479,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:45.559227,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:46.458135,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:47.322395,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:48.231946,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:49.089007,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:49.991949,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:50.863883,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:51.750531,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:52.624598,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:53.492266,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:54.384254,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:55.207454,"(1.55, 2.26, 1.7425)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:56.061732,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:56.903589,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:57.734711,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:58.654484,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:11:59.529582,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:00.442630,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:01.355611,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:02.248426,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:03.171322,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:04.039992,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:04.954736,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:05.829765,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:06.678139,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:07.590782,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:08.422674,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:09.317542,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:10.169671,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:11.012699,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:11.900305,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:12.769025,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:13.678927,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:14.563566,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:15.506082,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:16.410317,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:17.341615,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:18.276263,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:19.225260,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:20.160841,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:21.107569,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:22.026124,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:22.930871,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:23.845279,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:24.714386,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:25.601915,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:26.453696,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:27.313003,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:28.181390,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:29.061066,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:29.923017,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:30.814261,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:31.676327,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:32.560360,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:33.447505,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:34.366883,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:35.268593,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:36.193257,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:37.110919,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:38.067073,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:38.934189,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:39.852608,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:40.717382,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:41.543448,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:42.394711,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:43.243188,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:44.079811,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:44.985668,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:45.845025,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:46.720626,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:47.600276,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:48.492850,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:49.340909,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:50.185506,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:51.053037,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:51.916329,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:52.784560,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:53.696031,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:54.593618,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:55.529972,"(1.55, 2.26, 1.754)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:56.489339,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:57.431892,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:12:58.417976,"(1.55, 2.26, 1.6685714285714286)","(10.0, 24.0, 19.944444444444443)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
