,Cutting Roses,Pandoras Art,Knight Eagle,Babysgotblueeyes,Alta Ego,Capitol Dawn,Showpony,Batavia Bob,Dream Walker,Ee Jay Why
30,"[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 15, 167591), 26.0, 65.0]"
31,"[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 16, 427296), 26.0, 65.0]"
32,"[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 17, 654832), 26.0, 65.0]"
33,"[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 18, 889525), 26.0, 65.0]"
34,"[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 20, 121421), 26.0, 65.0]"
35,"[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 21, 357908), 26.0, 65.0]"
36,"[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 22, 589681), 26.0, 65.0]"
37,"[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 23, 831293), 26.0, 65.0]"
38,"[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 25, 64461), 26.0, 65.0]"
39,"[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 26, 306045), 26.0, 65.0]"
40,"[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 27, 544529), 26.0, 65.0]"
41,"[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 28, 799214), 26.0, 65.0]"
42,"[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 30, 117662), 26.0, 65.0]"
43,"[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 31, 377101), 26.0, 65.0]"
44,"[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 32, 639871), 26.0, 65.0]"
45,"[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 33, 884432), 26.0, 65.0]"
46,"[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 35, 146329), 26.0, 65.0]"
47,"[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 36, 382042), 26.0, 65.0]"
48,"[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 37, 616653), 26.0, 65.0]"
49,"[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 38, 845870), 26.0, 65.0]"
50,"[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 40, 83339), 26.0, 65.0]"
51,"[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 41, 313559), 26.0, 65.0]"
52,"[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 42, 553069), 26.0, 65.0]"
53,"[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 43, 807055), 26.0, 65.0]"
54,"[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 45, 36605), 26.0, 65.0]"
55,"[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 46, 285381), 26.0, 65.0]"
56,"[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 47, 525961), 26.0, 65.0]"
57,"[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 48, 761291), 26.0, 65.0]"
58,"[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 49, 988947), 26.0, 65.0]"
59,"[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 51, 218389), 26.0, 65.0]"
60,"[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 52, 448974), 26.0, 65.0]"
61,"[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 3.6, 5.7]","[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 1.85, 2.8]","[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 49, 53, 679751), 26.0, 65.0]"
