,Maritima,Moonlight Grace,Marelle,Marigolds Dream,Vincetta,Double Scoop,Zizette,Lalaguna,Memphis Sky,Queen Astrid,Ballon Bleu,Kingston Charm
11-01-2023 13:49:20.663896,"(5.5, 7.0, 6.693333333333333)","(4.2, 4.9, 4.897826086956521)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.193548387096776)","(26.0, 40.0, 39.0)","(13.0, 14.5, 13.710526315789474)","(16.0, 20.0, 19.337209302325583)","(6.0, 7.2, 6.938461538461539)","(101.0, 230.0, 220.0)","(18.0, 19.5, 19.25)","(6.0, 7.4, 7.1)","(19.0, 25.0, 24.81818181818182)"
11-01-2023 13:49:22.925441,"(5.5, 7.0, 6.639215686274509)","(4.2, 5.1, 4.897826086956521)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.193548387096776)","(26.0, 40.0, 39.0)","(13.0, 14.5, 13.25)","(16.0, 20.0, 19.337209302325583)","(6.0, 7.2, 7.063157894736842)","(101.0, 230.0, 220.0)","(18.0, 19.5, 19.25)","(6.0, 7.4, 7.1)","(19.0, 25.0, 24.81818181818182)"
11-01-2023 13:49:25.168602,"(5.5, 7.0, 6.698360655737704)","(4.2, 5.1, 4.666523605150215)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.193548387096776)","(26.0, 40.0, 39.0)","(13.0, 14.5, 13.818181818181818)","(16.0, 20.0, 19.337209302325583)","(6.0, 7.2, 7.063157894736842)","(101.0, 230.0, 220.0)","(18.0, 19.5, 19.25)","(6.0, 7.4, 7.1)","(19.0, 25.0, 24.53333333333333)"
11-01-2023 13:49:27.315396,"(5.5, 7.0, 6.7375)","(4.2, 4.7, 4.666949152542373)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.193548387096776)","(26.0, 40.0, 39.0)","(13.0, 14.5, 13.818181818181818)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.2, 7.265000000000001)","(101.0, 230.0, 220.0)","(18.0, 19.5, 19.25)","(6.0, 7.4, 7.118518518518519)","(19.0, 25.0, 24.5)"
11-01-2023 13:49:29.359283,"(5.5, 7.0, 6.729411764705882)","(4.2, 4.7, 4.78659217877095)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.193548387096776)","(26.0, 40.0, 39.0)","(13.0, 14.5, 13.818181818181818)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.4, 7.265000000000001)","(101.0, 230.0, 220.0)","(18.0, 19.5, 19.25)","(6.0, 7.4, 7.052631578947368)","(19.0, 25.0, 24.5)"
11-01-2023 13:49:31.476271,"(5.5, 7.0, 6.729411764705882)","(4.2, 4.8, 4.78659217877095)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.193548387096776)","(26.0, 40.0, 39.0)","(13.0, 14.5, 13.818181818181818)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.4, 7.268421052631579)","(101.0, 230.0, 220.0)","(18.0, 19.5, 19.25)","(6.0, 7.4, 7.188235294117647)","(20.0, 25.0, 24.5)"
11-01-2023 13:49:33.660321,"(5.5, 7.0, 6.729411764705882)","(4.2, 4.8, 4.782513661202185)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 36.94736842105263)","(26.0, 40.0, 39.0)","(13.0, 14.5, 13.75)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.4, 7.268421052631579)","(101.0, 230.0, 220.0)","(18.0, 19.5, 19.25)","(6.0, 7.4, 7.188235294117647)","(20.0, 25.0, 24.5)"
11-01-2023 13:49:35.603938,"(5.5, 7.0, 6.729411764705882)","(4.2, 4.8, 4.78659217877095)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.28125)","(26.0, 40.0, 39.0)","(13.0, 14.5, 14.125)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.4, 7.308333333333334)","(101.0, 230.0, 220.0)","(18.0, 19.5, 19.25)","(6.0, 7.4, 7.04776119402985)","(20.0, 25.0, 24.5)"
11-01-2023 13:49:37.709431,"(5.5, 7.0, 6.729411764705882)","(4.2, 4.8, 4.78659217877095)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.05882352941177)","(13.0, 14.5, 13.880952380952381)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.4, 7.289655172413793)","(101.0, 230.0, 220.0)","(18.0, 19.5, 18.75)","(6.0, 7.4, 7.081081081081081)","(20.0, 25.0, 24.5)"
11-01-2023 13:49:39.785128,"(5.5, 7.0, 6.729411764705882)","(4.2, 4.8, 4.7859649122807015)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.05882352941177)","(13.0, 15.5, 13.82)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.4, 7.289655172413793)","(101.0, 230.0, 220.0)","(18.0, 21.0, 18.75)","(6.0, 7.4, 7.081081081081081)","(20.0, 25.0, 24.5)"
11-01-2023 13:49:41.683298,"(5.5, 7.0, 6.729411764705882)","(4.2, 4.8, 4.789285714285714)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.05882352941177)","(13.0, 15.5, 13.82258064516129)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.4, 7.062962962962963)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.258064516129032)","(6.0, 7.4, 7.0754716981132075)","(20.0, 25.0, 24.5)"
11-01-2023 13:49:43.585160,"(5.5, 7.0, 6.716923076923076)","(4.2, 4.8, 4.789285714285714)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.05882352941177)","(13.0, 14.5, 13.722222222222221)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.2, 7.062962962962963)","(101.0, 230.0, 220.0)","(18.0, 21.0, 20.04)","(6.0, 7.4, 7.034042553191489)","(20.0, 24.0, 23.5)"
11-01-2023 13:49:45.437258,"(5.5, 7.0, 6.716923076923076)","(4.2, 4.8, 4.789285714285714)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.05882352941177)","(13.0, 14.5, 13.444444444444445)","(16.0, 20.0, 19.423076923076923)","(6.0, 7.2, 7.109090909090909)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.682926829268293)","(6.0, 7.4, 7.034042553191489)","(20.0, 24.0, 23.833333333333332)"
11-01-2023 13:49:47.260548,"(5.5, 7.0, 6.707936507936508)","(4.2, 4.8, 4.754117647058823)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.05882352941177)","(13.0, 15.0, 13.444444444444445)","(16.0, 20.0, 19.33823529411765)","(6.0, 7.2, 6.89)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.88372093023256)","(6.0, 7.4, 7.034042553191489)","(20.0, 24.0, 23.833333333333332)"
11-01-2023 13:49:49.132764,"(5.5, 7.0, 6.737142857142857)","(4.2, 4.9, 4.832608695652174)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.05882352941177)","(13.0, 15.0, 13.444444444444445)","(16.0, 20.0, 18.75)","(6.0, 7.0, 6.848780487804878)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.88372093023256)","(6.0, 7.4, 7.034042553191489)","(20.0, 24.0, 23.11111111111111)"
11-01-2023 13:49:51.088133,"(5.5, 7.0, 6.737142857142857)","(4.2, 4.9, 4.803125)","(8.5, 12.0, 11.75)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.05882352941177)","(13.0, 15.0, 13.444444444444445)","(16.0, 20.0, 18.704545454545453)","(6.0, 7.2, 6.966666666666667)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.457142857142856)","(6.0, 7.4, 7.034042553191489)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:49:53.008849,"(5.5, 7.0, 6.737142857142857)","(4.2, 4.9, 4.803125)","(8.5, 12.0, 11.75)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.05882352941177)","(13.0, 15.0, 13.444444444444445)","(16.0, 20.0, 18.704545454545453)","(6.0, 7.2, 7.160714285714286)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.457142857142856)","(6.0, 7.4, 7.034042553191489)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:49:54.854632,"(5.5, 7.0, 6.737142857142857)","(4.2, 4.9, 4.803125)","(8.5, 12.0, 11.75)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.407407407407405)","(13.0, 15.0, 13.359375)","(16.0, 20.0, 18.44871794871795)","(6.0, 7.2, 7.1645161290322585)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.2)","(6.0, 7.4, 7.034042553191489)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:49:56.742803,"(5.5, 7.0, 6.737142857142857)","(4.2, 4.9, 4.803125)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.407407407407405)","(13.0, 15.0, 13.359375)","(16.0, 18.5, 18.44871794871795)","(6.0, 7.2, 7.163333333333333)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.2)","(6.0, 7.4, 7.034042553191489)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:49:58.519749,"(5.5, 7.0, 6.669230769230769)","(4.2, 4.9, 4.803125)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.407407407407405)","(13.0, 15.0, 13.359375)","(16.0, 18.5, 18.44871794871795)","(6.0, 7.2, 7.163333333333333)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.22222222222222)","(6.0, 7.4, 7.1936)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:00.399943,"(5.5, 6.8, 6.669230769230769)","(4.2, 4.9, 4.76594427244582)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 39.38461538461539)","(13.0, 15.0, 13.359375)","(16.0, 18.5, 18.44871794871795)","(6.0, 7.2, 7.153125)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.2)","(6.0, 7.4, 7.225641025641026)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:02.235517,"(5.5, 6.8, 6.669230769230769)","(4.2, 4.8, 4.756321839080459)","(8.5, 12.0, 11.666666666666666)","(31.0, 40.0, 37.375)","(26.0, 40.0, 38.93333333333333)","(13.0, 15.0, 13.32)","(16.0, 18.5, 18.44871794871795)","(6.0, 7.2, 7.153125)","(101.0, 230.0, 220.0)","(18.0, 21.0, 19.22222222222222)","(6.0, 7.4, 7.225641025641026)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:04.291395,"(5.5, 6.8, 6.690322580645161)","(4.2, 4.8, 4.7155555555555555)","(8.5, 12.0, 11.761904761904763)","(31.0, 40.0, 37.61702127659574)","(26.0, 40.0, 38.96774193548387)","(13.0, 15.0, 13.296296296296296)","(16.0, 18.5, 18.462264150943398)","(6.0, 7.2, 6.9)","(101.0, 230.0, 220.0)","(18.0, 19.0, 18.727272727272727)","(6.0, 7.4, 7.179591836734694)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:06.302686,"(5.5, 6.8, 6.698507462686567)","(4.2, 4.8, 4.733913043478261)","(8.5, 12.0, 11.64864864864865)","(31.0, 40.0, 38.101694915254235)","(26.0, 40.0, 40.35294117647059)","(12.0, 15.0, 13.722222222222221)","(16.0, 18.5, 18.48611111111111)","(6.0, 7.0, 6.924324324324324)","(101.0, 230.0, 220.0)","(18.0, 19.0, 18.68421052631579)","(6.0, 7.2, 7.1084745762711865)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:08.758639,"(5.5, 6.8, 6.698507462686567)","(4.2, 4.8, 4.739393939393939)","(8.5, 12.0, 11.61111111111111)","(31.0, 40.0, 38.101694915254235)","(26.0, 42.0, 40.44444444444444)","(12.0, 15.0, 14.014285714285714)","(16.0, 18.5, 18.48611111111111)","(6.0, 7.0, 6.754054054054054)","(101.0, 230.0, 225.0)","(18.0, 19.0, 18.6)","(6.0, 7.2, 7.1084745762711865)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:11.105534,"(5.5, 6.8, 6.698507462686567)","(4.2, 4.8, 4.764117647058823)","(8.5, 12.0, 11.61111111111111)","(31.0, 40.0, 38.101694915254235)","(26.0, 42.0, 40.421052631578945)","(12.0, 15.0, 13.673076923076923)","(16.0, 20.0, 18.977272727272727)","(6.0, 6.8, 6.775384615384615)","(101.0, 550.0, 390.0)","(18.0, 19.0, 18.6)","(6.0, 7.2, 7.1084745762711865)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:13.107654,"(5.5, 6.8, 6.676363636363636)","(4.2, 4.8, 4.7645348837209305)","(8.5, 12.0, 11.61111111111111)","(31.0, 40.0, 38.101694915254235)","(26.0, 42.0, 40.421052631578945)","(12.0, 15.0, 13.673076923076923)","(16.0, 20.0, 18.75)","(6.0, 6.8, 6.775384615384615)","(101.0, 550.0, 367.5)","(18.0, 19.0, 18.6)","(6.0, 7.2, 7.1084745762711865)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:15.550679,"(5.5, 6.8, 6.676363636363636)","(4.2, 4.8, 4.720689655172414)","(8.5, 12.0, 11.675)","(31.0, 40.0, 39.875)","(26.0, 42.0, 40.125)","(12.0, 15.0, 13.673076923076923)","(16.0, 20.0, 19.166666666666668)","(6.0, 6.8, 6.775384615384615)","(101.0, 390.0, 296.6666666666667)","(18.0, 19.0, 18.6)","(6.0, 7.4, 7.28)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:17.853842,"(5.5, 6.8, 6.676363636363636)","(4.2, 4.8, 4.771692307692308)","(8.5, 12.0, 11.803030303030303)","(31.0, 40.0, 39.10344827586207)","(26.0, 42.0, 40.125)","(12.0, 15.0, 13.887096774193548)","(16.0, 20.0, 19.594594594594593)","(6.0, 6.8, 6.775384615384615)","(101.0, 390.0, 308.0)","(18.0, 19.0, 18.6)","(6.0, 7.4, 7.282051282051282)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:19.749884,"(5.5, 6.8, 6.658333333333333)","(4.2, 4.8, 4.772036474164134)","(8.5, 12.0, 11.803030303030303)","(31.0, 40.0, 39.10344827586207)","(26.0, 42.0, 40.125)","(12.0, 15.0, 14.0)","(16.0, 20.0, 19.594594594594593)","(6.0, 6.8, 6.726666666666667)","(101.0, 350.0, 320.0)","(18.0, 19.0, 18.6)","(6.0, 7.4, 7.232727272727273)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:21.728561,"(5.5, 6.8, 6.658333333333333)","(4.2, 4.8, 4.706122448979592)","(8.5, 12.0, 11.803030303030303)","(31.0, 40.0, 39.10344827586207)","(26.0, 42.0, 40.125)","(12.0, 15.5, 13.75)","(16.0, 20.0, 19.625)","(6.0, 6.8, 6.72235294117647)","(101.0, 340.0, 300.0)","(18.0, 21.0, 20.6)","(6.0, 7.4, 7.213333333333334)","(20.0, 24.0, 23.285714285714285)"
11-01-2023 13:50:23.688004,"(5.5, 6.8, 6.658333333333333)","(4.2, 4.8, 4.7214285714285715)","(8.5, 12.0, 11.803030303030303)","(31.0, 40.0, 39.10344827586207)","(26.0, 42.0, 40.125)","(12.0, 15.5, 13.75)","(16.0, 20.0, 19.625)","(6.0, 6.8, 6.68)","(101.0, 340.0, 300.0)","(18.0, 21.0, 20.6)","(6.0, 7.4, 7.250666666666667)","(20.0, 24.0, 23.0625)"
11-01-2023 13:50:26.013167,"(5.5, 6.8, 6.658333333333333)","(4.2, 4.8, 4.7214285714285715)","(8.5, 12.0, 11.803030303030303)","(31.0, 40.0, 39.13333333333333)","(26.0, 42.0, 40.125)","(12.0, 15.5, 13.75)","(16.0, 20.0, 19.625)","(6.0, 6.8, 6.702127659574468)","(101.0, 340.0, 300.0)","(18.0, 21.0, 20.6)","(6.0, 7.4, 7.250666666666667)","(20.0, 24.0, 23.294117647058822)"
11-01-2023 13:50:28.191958,"(5.5, 6.8, 6.631111111111111)","(4.2, 4.8, 4.742105263157895)","(9.0, 12.0, 11.903846153846153)","(31.0, 40.0, 39.172413793103445)","(26.0, 42.0, 40.125)","(12.0, 15.5, 13.75)","(16.0, 20.0, 19.464285714285715)","(6.0, 6.8, 6.702127659574468)","(101.0, 340.0, 293.3333333333333)","(18.0, 21.0, 20.5)","(6.0, 7.4, 7.284848484848485)","(20.0, 24.0, 23.294117647058822)"
11-01-2023 13:50:30.098464,"(5.5, 6.8, 6.631111111111111)","(4.2, 4.9, 4.742105263157895)","(9.0, 12.0, 11.910714285714286)","(31.0, 40.0, 39.094339622641506)","(26.0, 42.0, 40.125)","(12.0, 15.5, 13.75)","(16.0, 20.0, 19.464285714285715)","(6.0, 6.8, 6.675675675675675)","(101.0, 340.0, 292.5)","(18.0, 21.0, 20.5)","(6.0, 7.4, 7.284848484848485)","(20.0, 24.0, 22.666666666666668)"
11-01-2023 13:50:32.044887,"(5.5, 6.8, 6.674074074074074)","(4.2, 4.9, 4.742105263157895)","(9.0, 12.0, 11.9375)","(31.0, 40.0, 39.094339622641506)","(26.0, 42.0, 40.10526315789474)","(12.0, 15.5, 13.75)","(16.0, 20.0, 19.605263157894736)","(6.0, 6.8, 6.773134328358209)","(101.0, 360.0, 306.0)","(18.0, 21.0, 20.5)","(6.0, 7.4, 7.247368421052632)","(20.0, 24.0, 22.571428571428573)"
11-01-2023 13:50:33.836331,"(5.5, 6.8, 6.674074074074074)","(4.2, 4.9, 4.742105263157895)","(9.0, 12.0, 12.461538461538462)","(31.0, 40.0, 39.094339622641506)","(26.0, 42.0, 40.10526315789474)","(12.0, 15.5, 14.051724137931034)","(16.0, 20.0, 19.605263157894736)","(6.0, 6.8, 6.7727272727272725)","(101.0, 360.0, 306.0)","(18.0, 21.0, 20.5)","(6.0, 7.4, 7.2098360655737705)","(20.0, 24.0, 22.571428571428573)"
11-01-2023 13:50:35.684259,"(5.5, 6.8, 6.664285714285715)","(4.2, 4.9, 4.718181818181819)","(9.0, 12.5, 12.142857142857142)","(31.0, 40.0, 39.094339622641506)","(26.0, 42.0, 40.10526315789474)","(12.0, 15.5, 13.75)","(16.0, 20.0, 19.605263157894736)","(6.0, 6.8, 6.774647887323943)","(101.0, 360.0, 306.0)","(18.0, 21.0, 20.935483870967744)","(6.0, 7.4, 7.2098360655737705)","(20.0, 24.0, 23.25)"
11-01-2023 13:50:37.610619,"(5.5, 6.8, 6.664285714285715)","(4.2, 4.9, 4.718181818181819)","(9.0, 13.0, 12.318181818181818)","(31.0, 40.0, 39.127272727272725)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.625)","(16.0, 20.0, 19.605263157894736)","(6.0, 7.0, 6.811764705882353)","(101.0, 360.0, 306.0)","(18.0, 21.0, 20.935483870967744)","(6.0, 7.4, 7.2098360655737705)","(20.0, 24.0, 22.636363636363637)"
11-01-2023 13:50:39.588565,"(5.5, 6.8, 6.674074074074074)","(4.2, 4.9, 4.718181818181819)","(9.0, 13.0, 11.825)","(31.0, 40.0, 39.127272727272725)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.625)","(16.0, 20.0, 19.605263157894736)","(6.0, 7.0, 6.811764705882353)","(101.0, 360.0, 334.2857142857143)","(18.0, 21.0, 20.935483870967744)","(6.0, 7.4, 7.2098360655737705)","(20.0, 24.0, 22.736842105263158)"
11-01-2023 13:50:41.524203,"(5.5, 6.8, 6.664285714285715)","(4.2, 4.9, 4.785714285714286)","(9.0, 12.0, 11.922535211267606)","(31.0, 40.0, 39.127272727272725)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.90909090909091)","(16.0, 20.0, 19.464285714285715)","(6.0, 7.0, 6.866666666666666)","(101.0, 360.0, 307.5)","(18.0, 21.0, 20.75)","(6.0, 7.2, 7.144)","(20.0, 24.0, 22.8)"
11-01-2023 13:50:43.350122,"(6.0, 6.8, 6.637209302325581)","(4.2, 4.9, 4.785714285714286)","(9.0, 12.0, 11.922535211267606)","(31.0, 40.0, 39.127272727272725)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.90909090909091)","(16.0, 20.0, 19.464285714285715)","(6.0, 7.0, 6.866666666666666)","(101.0, 360.0, 307.5)","(18.0, 21.0, 20.75)","(6.0, 7.2, 7.144)","(19.0, 24.0, 22.8)"
11-01-2023 13:50:45.075013,"(6.0, 7.0, 6.637209302325581)","(4.2, 4.9, 4.785714285714286)","(9.0, 12.0, 11.922535211267606)","(31.0, 40.0, 39.127272727272725)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.90909090909091)","(16.0, 20.0, 19.594594594594593)","(6.0, 7.0, 6.866666666666666)","(101.0, 360.0, 315.0)","(18.0, 21.0, 20.75)","(6.0, 7.2, 7.138461538461539)","(19.0, 24.0, 22.695652173913043)"
11-01-2023 13:50:46.682736,"(6.0, 6.8, 6.768888888888888)","(4.2, 4.9, 4.790909090909091)","(9.0, 12.0, 11.916666666666666)","(31.0, 40.0, 39.127272727272725)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.82)","(16.0, 20.0, 19.594594594594593)","(6.0, 7.0, 6.952)","(101.0, 360.0, 337.5)","(18.0, 21.0, 20.75)","(6.0, 7.2, 7.148387096774194)","(19.0, 24.0, 22.695652173913043)"
11-01-2023 13:50:48.377886,"(6.0, 6.8, 6.768888888888888)","(4.2, 4.9, 4.790909090909091)","(9.0, 12.0, 11.916666666666666)","(31.0, 40.0, 39.127272727272725)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.82)","(16.0, 20.0, 19.594594594594593)","(6.0, 7.0, 6.866666666666666)","(101.0, 360.0, 342.0)","(18.0, 21.0, 20.75)","(6.0, 7.2, 7.140740740740741)","(19.0, 24.0, 22.695652173913043)"
11-01-2023 13:50:50.058514,"(6.0, 6.8, 6.768888888888888)","(4.2, 4.9, 4.814285714285714)","(9.0, 12.0, 11.92361111111111)","(31.0, 40.0, 39.127272727272725)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.633333333333333)","(16.0, 20.0, 18.7125)","(6.0, 7.0, 6.866666666666666)","(101.0, 360.0, 518.75)","(18.0, 21.0, 20.75)","(6.0, 7.2, 7.140740740740741)","(19.0, 24.0, 22.695652173913043)"
11-01-2023 13:50:51.737828,"(6.0, 6.8, 7.398529411764706)","(4.2, 4.9, 4.813698630136987)","(9.0, 12.0, 11.91304347826087)","(31.0, 40.0, 39.05882352941177)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 14.25)","(16.0, 19.0, 18.68918918918919)","(6.0, 7.0, 6.8545454545454545)","(101.0, 550.0, 398.0)","(18.0, 21.0, 20.555555555555557)","(6.0, 7.2, 7.121739130434783)","(19.0, 24.0, 22.695652173913043)"
11-01-2023 13:50:53.856952,"(6.0, 7.4, 7.395652173913043)","(4.2, 4.9, 4.814285714285714)","(9.0, 12.0, 11.919117647058824)","(31.0, 40.0, 39.05882352941177)","(26.0, 42.0, 40.285714285714285)","(12.0, 14.5, 13.633333333333333)","(16.0, 19.0, 18.68918918918919)","(6.0, 6.6, 6.598679867986799)","(101.0, 430.0, 401.1111111111111)","(18.0, 21.0, 20.75)","(6.0, 7.2, 7.185964912280702)","(19.0, 24.0, 22.695652173913043)"
11-01-2023 13:50:55.682370,"(6.0, 7.8, 7.38)","(4.2, 4.9, 4.709722222222222)","(9.0, 12.0, 11.919117647058824)","(31.0, 40.0, 39.05882352941177)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.633333333333333)","(16.0, 19.0, 18.68918918918919)","(6.0, 6.6, 6.598671096345514)","(101.0, 430.0, 518.75)","(18.0, 21.0, 20.75)","(6.0, 7.2, 7.190990990990991)","(19.0, 24.0, 22.695652173913043)"
11-01-2023 13:50:57.482574,"(6.0, 7.8, 7.56)","(4.2, 4.8, 4.709722222222222)","(9.0, 12.0, 11.919117647058824)","(31.0, 40.0, 39.05882352941177)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 13.633333333333333)","(16.0, 19.0, 18.705128205128204)","(6.0, 6.6, 6.598671096345514)","(101.0, 550.0, 342.5)","(18.0, 21.0, 20.75)","(6.0, 7.2, 7.170967741935484)","(19.0, 24.0, 22.695652173913043)"
11-01-2023 13:50:59.332485,"(6.0, 7.8, 7.533333333333333)","(4.2, 4.8, 4.743478260869566)","(9.0, 12.0, 11.927631578947368)","(31.0, 40.0, 39.05882352941177)","(26.0, 42.0, 40.285714285714285)","(12.0, 15.5, 14.157894736842106)","(16.0, 19.0, 18.705128205128204)","(6.0, 6.6, 6.75)","(101.0, 440.0, 342.5)","(18.0, 21.0, 20.75)","(6.0, 7.4, 7.288888888888889)","(19.0, 24.0, 22.43243243243243)"
11-01-2023 13:51:01.128979,"(6.0, 7.8, 7.4799999999999995)","(4.2, 4.8, 4.743478260869566)","(9.0, 12.0, 11.927631578947368)","(31.0, 40.0, 39.05882352941177)","(26.0, 42.0, 40.333333333333336)","(12.0, 15.0, 13.75)","(16.0, 19.0, 18.705128205128204)","(6.0, 7.0, 6.818181818181818)","(101.0, 440.0, 342.5)","(18.0, 21.0, 20.75)","(6.0, 7.4, 7.288888888888889)","(19.0, 24.0, 22.43243243243243)"
11-01-2023 13:51:03.333983,"(6.0, 7.8, 7.165517241379311)","(4.2, 4.8, 4.743478260869566)","(9.0, 12.0, 11.932926829268293)","(31.0, 40.0, 39.05882352941177)","(26.0, 42.0, 40.333333333333336)","(12.0, 14.5, 13.625)","(16.0, 19.0, 18.68918918918919)","(6.0, 7.0, 6.846153846153846)","(101.0, 440.0, 342.5)","(18.0, 21.0, 20.75)","(6.0, 7.4, 7.36)","(19.0, 24.0, 22.484848484848484)"
11-01-2023 13:51:05.111581,"(6.0, 7.2, 7.165517241379311)","(4.2, 4.8, 4.724793388429752)","(9.0, 12.0, 11.957317073170731)","(31.0, 40.0, 39.05882352941177)","(26.0, 42.0, 39.52)","(12.0, 14.5, 13.625)","(16.0, 19.0, 18.738636363636363)","(6.0, 7.0, 6.555555555555555)","(101.0, 440.0, 350.0)","(18.0, 19.0, 18.791666666666668)","(6.0, 7.4, 7.386666666666667)","(19.0, 24.0, 22.43243243243243)"
11-01-2023 13:51:06.995189,"(6.0, 7.2, 7.35)","(4.2, 4.8, 4.724793388429752)","(9.0, 12.0, 11.957317073170731)","(31.0, 40.0, 39.05882352941177)","(26.0, 40.0, 40.78260869565217)","(12.0, 14.5, 13.375)","(16.0, 19.0, 18.86470588235294)","(6.0, 6.6, 6.555672823218997)","(101.0, 440.0, 390.0)","(18.0, 19.0, 18.736842105263158)","(6.0, 7.4, 7.36)","(19.0, 24.0, 22.36842105263158)"
11-01-2023 13:51:08.865118,"(6.0, 7.8, 7.64)","(4.2, 4.8, 4.72608695652174)","(9.0, 12.0, 11.957317073170731)","(31.0, 40.0, 39.05882352941177)","(26.0, 42.0, 39.857142857142854)","(12.0, 14.5, 13.375)","(16.0, 19.0, 18.86144578313253)","(6.0, 6.6, 6.555672823218997)","(101.0, 440.0, 372.5)","(18.0, 19.0, 18.736842105263158)","(6.0, 7.4, 7.36)","(19.0, 24.0, 22.363636363636363)"
