,Lavradore Nz,Evas Image,Chicago H Nz,Kell Road Kid,Aldebaran Sundown,Line The Starzzz
11-01-2023 20:39:06.172526,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 21.0, 18.642857142857142)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:07.444090,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 21.0, 18.642857142857142)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:08.563863,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 21.0, 18.642857142857142)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:09.684450,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 21.0, 18.642857142857142)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:10.800324,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 21.0, 18.75)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:11.858214,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.333333333333332)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:12.864106,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3882608695652172)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.333333333333332)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:13.856065,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3882608695652172)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.333333333333332)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:14.892201,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3882608695652172)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.333333333333332)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:15.908937,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3882608695652172)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.333333333333332)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:16.894435,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3882608695652172)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.875)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:18.161432,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.875)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:19.136673,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.875)","(6.5, 10.0, 9.299999999999999)"
11-01-2023 20:39:20.280521,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.24705882352941)"
11-01-2023 20:39:21.470599,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.24705882352941)"
11-01-2023 20:39:22.580574,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.24705882352941)"
11-01-2023 20:39:23.481877,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.24705882352941)"
11-01-2023 20:39:24.499389,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.24705882352941)"
11-01-2023 20:39:25.527777,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.24705882352941)"
11-01-2023 20:39:26.495305,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.24705882352941)"
11-01-2023 20:39:27.531939,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.24705882352941)"
11-01-2023 20:39:28.496995,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.24705882352941)"
11-01-2023 20:39:29.514224,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 10.0, 9.35)"
11-01-2023 20:39:30.415982,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:31.353528,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 17.666666666666668)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:32.262781,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.75)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:33.206969,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.75)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:34.215740,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.75)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:35.261737,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.75)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:36.179485,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3805882352941174)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.75)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:37.134867,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:38.398794,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:39.488404,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:40.453229,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:41.408381,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:42.517756,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:43.619920,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:44.734536,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:45.662205,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:46.619891,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:47.654095,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:48.683004,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:49.714774,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:50.746833,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:51.716405,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:52.732338,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:53.793188,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:54.886906,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:55.931919,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:56.962331,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:57.976082,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:59.038532,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:39:59.995851,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:00.977485,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:02.009648,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:03.077177,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.5)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:04.151284,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.5)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:05.277345,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.666666666666668)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:06.381930,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.5)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:07.385671,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.5)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:08.350223,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.5)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:09.434544,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.5)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:10.542445,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.5)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:11.731550,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.666666666666668)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:12.762928,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.666666666666668)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:13.618812,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.666666666666668)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:14.739659,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.666666666666668)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:15.822240,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 19.666666666666668)","(6.5, 9.8, 9.35)"
11-01-2023 20:40:16.840578,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 21.0, 18.25)","(6.5, 9.8, 9.2)"
11-01-2023 20:40:17.854534,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3888732394366197)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.1)"
11-01-2023 20:40:18.815239,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.2)"
11-01-2023 20:40:19.846361,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.2)"
11-01-2023 20:40:20.838071,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.2)"
11-01-2023 20:40:21.858813,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.2)"
11-01-2023 20:40:22.939546,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.571428571428573)","(6.5, 9.8, 9.061538461538461)"
11-01-2023 20:40:24.039658,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3950746268656715)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.061538461538461)"
11-01-2023 20:40:25.128528,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3897297297297295)","(12.0, 99999, 99990)","(81.0, 190.0, 126.66666666666667)","(10.0, 22.0, 18.25)","(6.5, 9.8, 9.061538461538461)"
11-01-2023 20:40:26.175323,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3897297297297295)","(12.0, 99999, 99990)","(81.0, 190.0, 156.66666666666669)","(10.0, 22.0, 18.25)","(6.5, 9.8, 8.876923076923077)"
11-01-2023 20:40:27.285966,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3897297297297295)","(12.0, 99999, 99990)","(81.0, 190.0, 156.66666666666669)","(10.0, 22.0, 18.25)","(6.5, 9.8, 8.876923076923077)"
11-01-2023 20:40:28.339360,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3897297297297295)","(12.0, 99999, 99990)","(81.0, 190.0, 156.66666666666669)","(10.0, 22.0, 17.714285714285715)","(6.5, 9.8, 8.876923076923077)"
11-01-2023 20:40:29.386065,"(7.5, 99999, 99990)","(1.22, 1.41, 1.3836842105263156)","(12.0, 99999, 99990)","(81.0, 190.0, 170.0)","(10.0, 22.0, 18.071428571428573)","(6.5, 9.8, 9.2)"
11-01-2023 20:40:30.670534,"(7.5, 99999, 99990)","(1.22, 1.41, 1.42)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 17.714285714285715)","(6.5, 10.0, 9.138461538461538)"
11-01-2023 20:40:31.814687,"(7.5, 99999, 99990)","(1.22, 1.45, 1.42)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 17.714285714285715)","(6.5, 10.0, 9.138461538461538)"
11-01-2023 20:40:33.034800,"(7.5, 99999, 99990)","(1.22, 1.45, 1.402)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:34.200151,"(7.5, 99999, 99990)","(1.22, 1.45, 1.402)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:35.214286,"(7.5, 99999, 99990)","(1.22, 1.45, 1.402)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.916666666666666)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:36.168807,"(7.5, 99999, 99990)","(1.22, 1.45, 1.44)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.916666666666666)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:37.240568,"(7.5, 99999, 99990)","(1.22, 1.45, 1.442)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 18.041666666666664)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:38.454149,"(7.5, 99999, 99990)","(1.22, 1.45, 1.43)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 18.041666666666664)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:39.503463,"(7.5, 99999, 99990)","(1.22, 1.45, 1.43)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:40.567901,"(7.5, 99999, 99990)","(1.22, 1.45, 1.43)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:41.598937,"(7.5, 99999, 99990)","(1.22, 1.45, 1.43)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:42.575427,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4118181818181816)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:43.576947,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4118181818181816)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:44.619939,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4118181818181816)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:45.652946,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4118181818181816)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:46.723453,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4118181818181816)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.933333333333334)"
11-01-2023 20:40:47.749735,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4118181818181816)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.9)"
11-01-2023 20:40:48.762804,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4118181818181816)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 8.9)"
11-01-2023 20:40:49.697211,"(7.5, 99999, 99990)","(1.22, 1.45, 1.43)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 9.371428571428572)"
11-01-2023 20:40:50.632058,"(7.5, 99999, 99990)","(1.22, 1.45, 1.43)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 9.371428571428572)"
11-01-2023 20:40:51.644518,"(7.5, 99999, 99990)","(1.22, 1.45, 1.43)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 9.371428571428572)"
11-01-2023 20:40:52.626931,"(7.5, 99999, 99990)","(1.22, 1.45, 1.43)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 14.5)","(6.5, 10.0, 9.371428571428572)"
11-01-2023 20:40:53.600907,"(7.5, 99999, 99990)","(1.22, 1.45, 1.43)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 15.571428571428571)","(6.5, 10.0, 9.266666666666667)"
11-01-2023 20:40:54.610410,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4437499999999999)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 17.625)","(6.5, 10.0, 9.541666666666666)"
11-01-2023 20:40:55.559761,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4437499999999999)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 17.625)","(6.5, 10.0, 9.541666666666666)"
11-01-2023 20:40:56.530958,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4437499999999999)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 17.625)","(6.5, 10.0, 9.541666666666666)"
11-01-2023 20:40:57.525851,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4437499999999999)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 17.625)","(6.5, 10.0, 9.541666666666666)"
11-01-2023 20:40:58.466678,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4437499999999999)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 17.625)","(6.5, 10.0, 9.541666666666666)"
11-01-2023 20:40:59.518001,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4437499999999999)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 17.625)","(6.5, 10.0, 9.541666666666666)"
11-01-2023 20:41:00.691360,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4437499999999999)","(12.0, 99999, 99990)","(81.0, 190.0, 142.5)","(10.0, 22.0, 17.625)","(6.5, 10.0, 9.65)"
11-01-2023 20:41:01.772663,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4354545454545453)","(12.0, 99999, 99990)","(81.0, 190.0, 158.33333333333334)","(10.0, 22.0, 20.208333333333332)","(6.5, 9.8, 9.65)"
11-01-2023 20:41:02.742420,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4385714285714286)","(12.0, 99999, 99990)","(81.0, 190.0, 158.33333333333334)","(10.0, 21.0, 20.208333333333332)","(6.5, 9.8, 9.65)"
11-01-2023 20:41:03.690455,"(7.5, 99999, 99990)","(1.22, 1.45, 1.4385714285714286)","(12.0, 99999, 99990)","(81.0, 190.0, 158.33333333333334)","(10.0, 20.0, 18.96666666666667)","(6.5, 9.8, 9.65)"
