,Mega Star,Mac Stubborn,Uptotrix,What Now Shannon,Shannons Shadow,Seven Rippin Aces,Always Bopping,Cronin,A Kerry Man,Sheza Rose Nz
05-01-2023 15:59:07.242629,"(3.5, 4.7, 4.458333333333334)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 3.976923076923077)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:08.404117,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.016)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:09.556346,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:10.770683,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:12.031411,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.1, 3.8941176470588235)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:13.249372,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.1, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:14.466439,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:15.686572,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:16.837558,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:17.990776,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:19.122692,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:20.257264,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:21.439542,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:22.678238,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:23.934757,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 46.8)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:25.185229,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 46.8)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:26.354294,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.8, 6.199999999999999)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 46.8)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:27.620988,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 46.8)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:28.876278,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 46.8)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:30.063986,"(3.5, 4.7, 4.5473684210526315)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 46.8)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:31.292001,"(3.5, 4.7, 4.3)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:32.521012,"(3.5, 4.7, 4.42)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:33.740831,"(3.5, 4.7, 4.362500000000001)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:35.044312,"(3.5, 4.7, 4.362500000000001)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:36.328942,"(3.5, 4.7, 4.362500000000001)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:37.551524,"(3.5, 4.7, 4.362500000000001)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:38.771112,"(3.5, 4.7, 4.362500000000001)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:39.976742,"(3.5, 4.7, 4.362500000000001)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:41.216510,"(3.5, 4.7, 4.362500000000001)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:42.481458,"(3.5, 4.7, 4.362500000000001)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:43.716292,"(3.5, 4.7, 4.362500000000001)","(4.6, 6.4, 5.92)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:45.027377,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.8, 6.228571428571429)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:46.363484,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.8, 6.228571428571429)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:47.670958,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.8, 6.228571428571429)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:48.998598,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.8, 6.285714285714286)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.1066666666666665)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:50.319111,"(3.5, 4.7, 4.362500000000001)","(4.6, 8.0, 6.285714285714286)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9117647058823533)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:51.681544,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.8, 5.963636363636363)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9117647058823533)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:53.005899,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.6, 6.5)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9117647058823533)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:54.353736,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.4, 6.5)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9117647058823533)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:55.696371,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9117647058823533)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:57.071271,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9117647058823533)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:58.506048,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9117647058823533)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 15:59:59.913134,"(3.5, 4.7, 4.362500000000001)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9117647058823533)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:01.344121,"(3.5, 4.7, 4.533333333333333)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9117647058823533)","(21.0, 65.0, 57.25)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:02.746716,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.2, 4.0375)","(21.0, 65.0, 46.8)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:04.106587,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.1, 4.0)","(21.0, 65.0, 46.8)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:05.489890,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0375)","(21.0, 65.0, 46.8)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:06.917678,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.1, 4.1125)","(21.0, 65.0, 49.83333333333333)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:08.354336,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9625)","(21.0, 65.0, 49.83333333333333)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:09.741000,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.0, 3.9625)","(21.0, 65.0, 49.83333333333333)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:11.109687,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.0, 3.9250000000000003)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:12.494901,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 3.95, 4.0375)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:13.877703,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 4.1, 4.0375)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:15.356159,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 6.05)","(26.0, 80.0, 56.8)","(2.7, 3.95, 3.9625)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 112.3076923076923)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:16.782214,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.4, 5.84)","(26.0, 80.0, 56.8)","(2.7, 4.0, 4.1125)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:18.209483,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.2, 6.4)","(26.0, 80.0, 56.8)","(2.7, 4.2, 3.9000000000000004)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:19.591606,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.2, 6.4)","(26.0, 80.0, 56.8)","(2.7, 3.95, 4.0375)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:20.966829,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.2, 6.4)","(26.0, 80.0, 56.8)","(2.7, 4.1, 3.9250000000000003)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:22.360859,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.2, 6.4)","(26.0, 80.0, 56.8)","(2.7, 3.95, 4.0)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:23.740844,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.2, 6.4)","(26.0, 80.0, 56.8)","(2.7, 4.4, 4.0)","(21.0, 65.0, 54.66666666666667)","(26.0, 110.0, 46.22222222222222)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:25.207432,"(3.5, 4.7, 4.433333333333334)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.4, 3.966666666666667)","(21.0, 65.0, 34.333333333333336)","(26.0, 110.0, 52.599999999999994)","(10.0, 20.0, 13.625)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:26.595103,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.0, 4.033333333333333)","(21.0, 65.0, 34.333333333333336)","(26.0, 110.0, 52.599999999999994)","(10.0, 20.0, 14.0)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 158.75)","(5.0, 99999, 99990)"
05-01-2023 16:00:28.105334,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.1, 4.1)","(21.0, 65.0, 34.333333333333336)","(26.0, 110.0, 77.19999999999999)","(10.0, 20.0, 14.0)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
05-01-2023 16:00:29.847101,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.2, 3.966666666666667)","(21.0, 65.0, 34.333333333333336)","(26.0, 110.0, 77.19999999999999)","(10.0, 20.0, 14.0)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
05-01-2023 16:00:31.461355,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.0, 4.06)","(21.0, 65.0, 34.333333333333336)","(26.0, 110.0, 77.19999999999999)","(10.0, 20.0, 14.0)","(31.0, 160.0, 115.71428571428572)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
05-01-2023 16:00:32.980573,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.3, 4.06)","(21.0, 65.0, 34.333333333333336)","(26.0, 110.0, 77.19999999999999)","(10.0, 20.0, 14.0)","(31.0, 160.0, 145.63636363636363)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
05-01-2023 16:00:34.377648,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.3, 4.06)","(21.0, 65.0, 34.333333333333336)","(26.0, 110.0, 85.0)","(10.0, 20.0, 14.0)","(31.0, 170.0, 133.41176470588238)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
05-01-2023 16:00:35.778614,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.3, 3.95)","(21.0, 65.0, 34.333333333333336)","(26.0, 180.0, 113.19999999999999)","(10.0, 20.0, 14.0)","(31.0, 220.0, 178.36363636363637)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
05-01-2023 16:00:37.126908,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.0, 3.91)","(21.0, 65.0, 34.333333333333336)","(26.0, 170.0, 113.19999999999999)","(10.0, 20.0, 14.0)","(31.0, 210.0, 178.36363636363637)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
05-01-2023 16:00:38.505159,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 3.95, 3.95)","(21.0, 65.0, 34.333333333333336)","(26.0, 170.0, 113.19999999999999)","(10.0, 20.0, 14.0)","(31.0, 210.0, 170.1818181818182)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
05-01-2023 16:00:39.881502,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.0, 3.95)","(21.0, 65.0, 34.333333333333336)","(26.0, 170.0, 113.19999999999999)","(10.0, 20.0, 14.0)","(31.0, 200.0, 170.1818181818182)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
05-01-2023 16:00:41.316970,"(3.5, 4.7, 4.24)","(4.6, 7.2, 6.4)","(26.0, 80.0, 60.666666666666664)","(2.7, 4.0, 3.95)","(21.0, 65.0, 34.333333333333336)","(26.0, 170.0, 113.19999999999999)","(10.0, 20.0, 14.0)","(31.0, 180.0, 153.8181818181818)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)"
