,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:38:09.246472,"(17.0, 29.0, 28.2)","(26.0, 85.0, 70.41666666666666)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.803571428571429)","(61.0, 220.0, 207.27272727272725)","(1.65, 2.14, 2.1094545454545455)"
07-01-2023 10:38:10.674771,"(17.0, 29.0, 28.2)","(26.0, 85.0, 70.41666666666666)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.803571428571429)","(61.0, 220.0, 207.27272727272725)","(1.65, 2.14, 2.123783783783784)"
07-01-2023 10:38:12.084968,"(17.0, 29.0, 28.2)","(26.0, 85.0, 70.41666666666666)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.803571428571429)","(61.0, 220.0, 207.27272727272725)","(1.65, 2.14, 2.120952380952381)"
07-01-2023 10:38:13.572407,"(17.0, 29.0, 28.2)","(26.0, 85.0, 70.41666666666666)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.803571428571429)","(61.0, 220.0, 207.27272727272725)","(1.65, 2.14, 2.122962962962963)"
07-01-2023 10:38:15.079435,"(17.0, 29.0, 28.2)","(26.0, 85.0, 70.41666666666666)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.786538461538462)","(61.0, 220.0, 207.27272727272725)","(1.65, 2.16, 2.1408219178082195)"
07-01-2023 10:38:16.580233,"(17.0, 29.0, 28.2)","(26.0, 85.0, 67.5)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.786538461538462)","(61.0, 220.0, 207.27272727272725)","(1.65, 2.16, 2.1420289855072463)"
07-01-2023 10:38:18.047912,"(17.0, 29.0, 26.857142857142858)","(26.0, 85.0, 67.5)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 91.66666666666667)","(4.2, 4.9, 4.786538461538462)","(61.0, 220.0, 210.0)","(1.65, 2.16, 2.1476363636363636)"
07-01-2023 10:38:19.476788,"(17.0, 29.0, 26.857142857142858)","(26.0, 85.0, 67.5)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 91.66666666666667)","(4.2, 4.9, 4.786538461538462)","(61.0, 220.0, 210.0)","(1.65, 2.16, 2.1476363636363636)"
07-01-2023 10:38:20.937649,"(17.0, 29.0, 26.857142857142858)","(26.0, 85.0, 67.5)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.786538461538462)","(61.0, 220.0, 210.0)","(1.65, 2.16, 2.1531313131313135)"
07-01-2023 10:38:22.443743,"(17.0, 29.0, 26.857142857142858)","(26.0, 85.0, 67.5)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.786538461538462)","(61.0, 220.0, 210.0)","(1.65, 2.16, 2.153469387755102)"
07-01-2023 10:38:23.951779,"(17.0, 29.0, 26.857142857142858)","(26.0, 85.0, 67.5)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.786538461538462)","(61.0, 220.0, 210.0)","(1.65, 2.16, 2.153846153846154)"
07-01-2023 10:38:25.517920,"(17.0, 29.0, 27.8)","(26.0, 85.0, 67.5)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.668749999999999)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.804651162790698)","(61.0, 220.0, 210.0)","(1.65, 2.16, 2.1456250000000003)"
07-01-2023 10:38:27.032117,"(17.0, 29.0, 27.8)","(26.0, 85.0, 67.5)","(17.0, 22.0, 21.076923076923077)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 6.8, 6.668749999999999)","(31.0, 100.0, 70.83333333333333)","(4.2, 4.9, 4.804651162790698)","(61.0, 220.0, 188.57142857142856)","(1.65, 2.16, 2.1432)"
07-01-2023 10:38:28.450262,"(17.0, 29.0, 27.8)","(26.0, 85.0, 71.42857142857143)","(17.0, 22.0, 21.076923076923077)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.54545454545455)","(5.5, 6.8, 6.670967741935484)","(31.0, 100.0, 85.0)","(4.2, 4.9, 4.804651162790698)","(61.0, 220.0, 188.57142857142856)","(1.65, 2.16, 2.1432)"
07-01-2023 10:38:29.933385,"(17.0, 29.0, 27.8)","(26.0, 80.0, 72.5)","(17.0, 22.0, 21.076923076923077)","(14.0, 21.0, 19.51851851851852)","(41.0, 80.0, 74.54545454545455)","(5.5, 6.8, 6.483478260869565)","(31.0, 100.0, 85.0)","(4.2, 4.9, 4.8226415094339625)","(61.0, 220.0, 192.5)","(1.65, 2.16, 2.148947368421053)"
07-01-2023 10:38:31.424874,"(17.0, 29.0, 28.0)","(26.0, 80.0, 72.5)","(17.0, 22.0, 21.0)","(14.0, 21.0, 19.51851851851852)","(41.0, 80.0, 74.54545454545455)","(5.5, 6.6, 6.64)","(31.0, 100.0, 85.0)","(4.2, 4.9, 4.834545454545455)","(61.0, 220.0, 146.66666666666666)","(1.65, 2.16, 2.1500000000000004)"
07-01-2023 10:38:32.961093,"(17.0, 29.0, 27.285714285714285)","(26.0, 80.0, 72.5)","(17.0, 22.0, 20.64)","(14.0, 21.0, 19.51851851851852)","(41.0, 80.0, 74.54545454545455)","(5.5, 6.8, 6.64)","(31.0, 100.0, 85.0)","(4.2, 4.9, 4.834545454545455)","(61.0, 220.0, 146.66666666666666)","(1.65, 2.16, 2.1458620689655175)"
07-01-2023 10:38:34.451985,"(17.0, 29.0, 27.956521739130434)","(26.0, 80.0, 72.5)","(17.0, 22.0, 20.3)","(14.0, 21.0, 19.51851851851852)","(41.0, 80.0, 74.54545454545455)","(5.5, 6.8, 6.64375)","(31.0, 100.0, 85.0)","(4.2, 4.9, 4.834545454545455)","(61.0, 220.0, 146.66666666666666)","(1.65, 2.16, 2.142916666666667)"
07-01-2023 10:38:35.898326,"(17.0, 29.0, 27.4)","(26.0, 80.0, 72.5)","(17.0, 22.0, 20.3)","(14.0, 21.0, 19.51851851851852)","(41.0, 80.0, 74.54545454545455)","(5.5, 6.8, 6.573333333333333)","(31.0, 100.0, 85.0)","(4.2, 4.9, 4.834545454545455)","(61.0, 220.0, 146.66666666666666)","(1.65, 2.16, 2.142916666666667)"
07-01-2023 10:38:37.320459,"(17.0, 29.0, 27.4)","(26.0, 80.0, 72.5)","(17.0, 22.0, 21.03409090909091)","(14.0, 21.0, 19.51851851851852)","(41.0, 80.0, 74.54545454545455)","(5.5, 6.8, 6.573333333333333)","(31.0, 100.0, 93.47826086956522)","(4.2, 4.9, 4.834545454545455)","(61.0, 220.0, 198.0)","(1.65, 2.16, 2.1445283018867927)"
07-01-2023 10:38:38.795311,"(17.0, 29.0, 27.4)","(26.0, 80.0, 73.33333333333334)","(17.0, 22.0, 20.818181818181817)","(14.0, 21.0, 19.620689655172413)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.5495934959349595)","(31.0, 100.0, 93.75)","(4.2, 4.9, 4.857142857142858)","(61.0, 220.0, 198.0)","(1.65, 2.16, 2.1571951219512195)"
07-01-2023 10:38:40.453146,"(17.0, 29.0, 27.5)","(26.0, 80.0, 73.33333333333334)","(17.0, 21.0, 20.79310344827586)","(14.0, 21.0, 19.620689655172413)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.5702127659574465)","(31.0, 100.0, 93.75)","(4.2, 4.9, 4.8474576271186445)","(61.0, 220.0, 190.0)","(1.65, 2.16, 2.1686486486486487)"
07-01-2023 10:38:42.139875,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 21.0, 20.636363636363637)","(14.0, 21.0, 19.620689655172413)","(41.0, 80.0, 75.0)","(5.5, 6.6, 6.59)","(31.0, 100.0, 93.75)","(4.2, 4.9, 4.849180327868853)","(61.0, 220.0, 190.0)","(1.65, 2.18, 2.161081081081081)"
07-01-2023 10:38:43.641888,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 21.0, 20.636363636363637)","(14.0, 21.0, 19.94736842105263)","(41.0, 80.0, 75.0)","(5.5, 6.6, 6.614457831325301)","(31.0, 100.0, 93.75)","(4.2, 4.9, 4.849180327868853)","(61.0, 220.0, 190.0)","(1.65, 2.2, 2.171803278688525)"
07-01-2023 10:38:45.245552,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 21.0, 20.636363636363637)","(14.0, 21.0, 19.94736842105263)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.615384615384615)","(31.0, 100.0, 93.75)","(4.2, 4.9, 4.849180327868853)","(61.0, 220.0, 190.0)","(1.65, 2.18, 2.167377777777778)"
07-01-2023 10:38:46.907122,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 21.0, 20.636363636363637)","(14.0, 21.0, 19.533333333333335)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.633707865168539)","(31.0, 100.0, 75.0)","(4.2, 4.9, 4.849180327868853)","(61.0, 220.0, 300.7692307692308)","(1.65, 2.18, 2.1549532710280377)"
07-01-2023 10:38:48.511872,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 21.0, 21.105263157894736)","(14.0, 21.0, 19.533333333333335)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.642253521126761)","(31.0, 100.0, 92.5)","(4.2, 4.9, 4.849180327868853)","(61.0, 420.0, 288.1818181818182)","(1.65, 2.16, 2.1451219512195125)"
07-01-2023 10:38:50.037190,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 21.1)","(14.0, 21.0, 19.533333333333335)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.633707865168539)","(31.0, 100.0, 92.5)","(4.2, 4.9, 4.849180327868853)","(61.0, 420.0, 288.1818181818182)","(1.65, 2.16, 2.141904761904762)"
07-01-2023 10:38:51.523609,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 21.1)","(14.0, 21.0, 19.533333333333335)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.633707865168539)","(31.0, 100.0, 92.5)","(4.2, 4.9, 4.848333333333334)","(61.0, 420.0, 288.1818181818182)","(1.65, 2.16, 2.141)"
07-01-2023 10:38:53.023594,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 21.1)","(14.0, 21.0, 19.533333333333335)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.642253521126761)","(31.0, 100.0, 92.5)","(4.2, 4.9, 4.848333333333334)","(61.0, 420.0, 288.1818181818182)","(1.65, 2.16, 2.1438297872340426)"
07-01-2023 10:38:54.461746,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 20.285714285714285)","(14.0, 21.0, 19.533333333333335)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.644210526315789)","(31.0, 100.0, 92.5)","(4.2, 4.9, 4.848333333333334)","(61.0, 420.0, 288.1818181818182)","(1.65, 2.16, 2.1553846153846155)"
07-01-2023 10:38:55.839559,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 20.285714285714285)","(14.0, 21.0, 19.533333333333335)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.644210526315789)","(31.0, 100.0, 92.5)","(4.2, 4.9, 4.848333333333334)","(61.0, 420.0, 339.44444444444446)","(1.65, 2.16, 2.1444444444444444)"
07-01-2023 10:38:57.205320,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 20.285714285714285)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.644210526315789)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.825352112676057)","(61.0, 420.0, 366.2962962962963)","(1.65, 2.16, 2.158028169014085)"
07-01-2023 10:38:58.604529,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 20.82758620689655)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.801694915254237)","(61.0, 420.0, 366.2962962962963)","(1.65, 2.16, 2.1573076923076924)"
07-01-2023 10:39:00.140098,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 20.9811320754717)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.801694915254237)","(61.0, 420.0, 366.2962962962963)","(1.65, 2.16, 2.1525714285714286)"
07-01-2023 10:39:01.687090,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 20.941176470588236)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.801694915254237)","(61.0, 420.0, 366.2962962962963)","(1.65, 2.16, 2.1525714285714286)"
07-01-2023 10:39:03.242415,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 21.473684210526315)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.801694915254237)","(61.0, 420.0, 366.2962962962963)","(1.65, 2.16, 2.1525714285714286)"
07-01-2023 10:39:04.788132,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 21.473684210526315)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.747126436781609)","(61.0, 420.0, 366.2962962962963)","(1.65, 2.16, 2.157971014492754)"
07-01-2023 10:39:06.353188,"(17.0, 29.0, 27.5)","(26.0, 80.0, 66.15384615384616)","(17.0, 22.0, 21.5)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.8, 4.747126436781609)","(61.0, 420.0, 366.2962962962963)","(1.65, 2.16, 2.157971014492754)"
07-01-2023 10:39:07.918103,"(17.0, 29.0, 27.5)","(26.0, 80.0, 73.33333333333334)","(17.0, 22.0, 21.5)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 92.85714285714286)","(4.2, 4.8, 4.747126436781609)","(61.0, 420.0, 359.58333333333337)","(1.65, 2.16, 2.147135135135135)"
07-01-2023 10:39:09.370374,"(17.0, 29.0, 27.5)","(26.0, 80.0, 73.33333333333334)","(17.0, 22.0, 21.5)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 92.85714285714286)","(4.2, 4.8, 4.746511627906977)","(61.0, 420.0, 308.8888888888889)","(1.65, 2.18, 2.147135135135135)"
07-01-2023 10:39:10.915445,"(17.0, 29.0, 27.5)","(26.0, 80.0, 73.33333333333334)","(17.0, 22.0, 21.5)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 75.0)","(4.2, 4.8, 4.751351351351351)","(61.0, 420.0, 190.0)","(1.65, 2.18, 2.1597385620915035)"
07-01-2023 10:39:12.328591,"(17.0, 29.0, 27.5)","(26.0, 80.0, 73.33333333333334)","(17.0, 22.0, 21.5)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 75.0)","(4.2, 4.8, 4.758139534883721)","(61.0, 220.0, 190.0)","(1.65, 2.18, 2.1688584474885846)"
07-01-2023 10:39:13.879713,"(17.0, 29.0, 27.285714285714285)","(26.0, 80.0, 73.33333333333334)","(17.0, 22.0, 21.473684210526315)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 75.0)","(4.2, 4.8, 4.728947368421053)","(61.0, 220.0, 154.0)","(1.65, 2.18, 2.16784140969163)"
07-01-2023 10:39:15.486490,"(17.0, 29.0, 27.285714285714285)","(26.0, 80.0, 73.33333333333334)","(17.0, 22.0, 21.473684210526315)","(14.0, 21.0, 19.24)","(41.0, 80.0, 75.0)","(5.5, 6.8, 6.654545454545454)","(31.0, 100.0, 75.0)","(4.2, 4.8, 4.717346938775511)","(61.0, 220.0, 154.0)","(1.65, 2.18, 2.1702500000000002)"
07-01-2023 10:39:17.064010,"(18.0, 29.0, 27.285714285714285)","(31.0, 80.0, 74.0)","(17.0, 22.0, 21.5)","(13.0, 21.0, 19.428571428571427)","(41.0, 80.0, 75.38461538461539)","(5.5, 6.8, 6.668235294117647)","(41.0, 100.0, 75.0)","(4.2, 4.8, 4.637748344370861)","(61.0, 220.0, 154.0)","(1.65, 2.18, 2.1762962962962966)"
07-01-2023 10:39:18.690246,"(18.0, 29.0, 27.5)","(31.0, 80.0, 74.0)","(17.0, 22.0, 21.5)","(13.0, 21.0, 19.428571428571427)","(41.0, 80.0, 75.38461538461539)","(5.5, 6.8, 6.668235294117647)","(41.0, 100.0, 75.0)","(4.2, 4.7, 4.609909909909909)","(61.0, 220.0, 154.0)","(1.65, 2.2, 2.1806896551724138)"
07-01-2023 10:39:20.241838,"(18.0, 29.0, 27.5)","(31.0, 80.0, 74.0)","(17.0, 22.0, 21.5)","(13.0, 21.0, 19.428571428571427)","(41.0, 80.0, 80.76923076923077)","(5.5, 6.8, 6.88780487804878)","(41.0, 100.0, 75.0)","(4.2, 4.7, 4.552777777777778)","(61.0, 220.0, 154.0)","(1.65, 2.2, 2.1807299270072993)"
07-01-2023 10:39:21.831361,"(18.0, 29.0, 27.285714285714285)","(31.0, 80.0, 73.33333333333334)","(17.0, 22.0, 21.482758620689655)","(13.0, 21.0, 19.857142857142858)","(41.0, 90.0, 79.0909090909091)","(5.5, 7.0, 6.88780487804878)","(41.0, 100.0, 78.57142857142857)","(4.2, 4.7, 4.552777777777778)","(61.0, 190.0, 163.33333333333334)","(1.65, 2.2, 2.1807299270072993)"
07-01-2023 10:39:23.680216,"(18.0, 29.0, 27.2)","(31.0, 80.0, 73.33333333333334)","(17.0, 22.0, 21.508196721311474)","(13.0, 20.0, 19.857142857142858)","(41.0, 90.0, 81.0)","(5.5, 7.0, 6.88)","(41.0, 100.0, 78.57142857142857)","(4.2, 4.7, 4.552777777777778)","(61.0, 190.0, 163.33333333333334)","(1.65, 2.2, 2.1672049689440995)"
07-01-2023 10:39:25.525445,"(18.0, 29.0, 27.5)","(31.0, 80.0, 73.33333333333334)","(17.0, 22.0, 21.81081081081081)","(13.0, 20.0, 20.23076923076923)","(41.0, 90.0, 81.81818181818181)","(5.5, 7.0, 6.894117647058823)","(41.0, 100.0, 78.57142857142857)","(4.2, 4.7, 4.561437908496732)","(61.0, 190.0, 170.0)","(1.65, 2.18, 2.1582716049382715)"
07-01-2023 10:39:27.036309,"(18.0, 29.0, 28.142857142857142)","(31.0, 80.0, 63.333333333333336)","(17.0, 23.0, 20.72)","(13.0, 21.0, 20.464285714285715)","(41.0, 90.0, 81.42857142857143)","(5.5, 7.0, 6.911475409836066)","(41.0, 100.0, 79.16666666666667)","(4.2, 4.7, 4.5639455782312925)","(61.0, 190.0, 143.33333333333334)","(1.65, 2.18, 2.1651851851851855)"
07-01-2023 10:39:28.507950,"(18.0, 29.0, 28.18181818181818)","(31.0, 80.0, 63.333333333333336)","(17.0, 21.0, 18.75)","(13.0, 21.0, 20.464285714285715)","(41.0, 90.0, 81.42857142857143)","(5.5, 7.0, 6.965853658536585)","(41.0, 100.0, 79.16666666666667)","(4.2, 4.7, 4.5717948717948715)","(61.0, 190.0, 143.33333333333334)","(1.65, 2.2, 2.1665281899109794)"
07-01-2023 10:39:30.064362,"(18.0, 30.0, 28.333333333333332)","(31.0, 80.0, 63.333333333333336)","(17.0, 19.5, 18.03846153846154)","(13.0, 21.0, 20.464285714285715)","(41.0, 90.0, 81.42857142857143)","(5.5, 7.0, 6.970212765957447)","(41.0, 100.0, 79.16666666666667)","(4.2, 4.7, 4.5717948717948715)","(61.0, 190.0, 143.33333333333334)","(1.65, 2.2, 2.161237113402062)"
07-01-2023 10:39:31.902060,"(18.0, 30.0, 28.333333333333332)","(31.0, 80.0, 67.5)","(17.0, 18.5, 17.833333333333332)","(13.0, 21.0, 20.11111111111111)","(41.0, 90.0, 81.42857142857143)","(5.5, 7.0, 6.222540250447228)","(41.0, 100.0, 79.16666666666667)","(4.2, 4.7, 4.606862745098039)","(61.0, 190.0, 178.33333333333331)","(1.65, 2.2, 2.18021897810219)"
07-01-2023 10:39:33.568952,"(18.0, 30.0, 35.142857142857146)","(31.0, 80.0, 60.0)","(17.0, 18.5, 17.913793103448278)","(13.0, 22.0, 20.183673469387756)","(41.0, 90.0, 82.0)","(5.5, 6.4, 6.466666666666667)","(41.0, 100.0, 81.25)","(4.2, 4.7, 4.638053097345132)","(61.0, 190.0, 180.0)","(1.65, 2.2, 2.1676065573770495)"
07-01-2023 10:39:35.177484,"(18.0, 38.0, 35.142857142857146)","(31.0, 85.0, 60.0)","(17.0, 18.0, 17.913793103448278)","(13.0, 23.0, 20.183673469387756)","(41.0, 90.0, 82.0)","(5.5, 6.6, 6.345454545454546)","(41.0, 100.0, 81.25)","(4.2, 4.7, 4.638053097345132)","(61.0, 190.0, 180.0)","(1.65, 2.2, 2.154701986754967)"
07-01-2023 10:39:36.885402,"(18.0, 38.0, 34.666666666666664)","(31.0, 85.0, 60.0)","(17.0, 18.0, 17.913793103448278)","(13.0, 23.0, 20.183673469387756)","(41.0, 90.0, 82.0)","(5.5, 6.6, 6.411320754716981)","(41.0, 100.0, 81.25)","(4.2, 4.7, 4.638053097345132)","(61.0, 190.0, 180.0)","(1.65, 2.2, 2.1665934065934067)"
07-01-2023 10:39:38.642411,"(18.0, 38.0, 34.666666666666664)","(31.0, 85.0, 70.0)","(17.0, 18.0, 17.913793103448278)","(13.0, 23.0, 20.183673469387756)","(41.0, 90.0, 82.0)","(5.5, 6.6, 6.411320754716981)","(41.0, 100.0, 80.0)","(4.2, 4.7, 4.638053097345132)","(61.0, 190.0, 180.0)","(1.65, 2.2, 2.1665934065934067)"
07-01-2023 10:39:40.305565,"(18.0, 38.0, 35.142857142857146)","(31.0, 80.0, 67.5)","(17.0, 18.0, 17.95)","(13.0, 23.0, 20.183673469387756)","(41.0, 90.0, 82.0)","(5.5, 6.6, 6.3517241379310345)","(41.0, 100.0, 80.0)","(4.2, 4.7, 4.667816091954023)","(61.0, 190.0, 180.0)","(1.65, 2.2, 2.178571428571429)"
07-01-2023 10:39:41.844475,"(18.0, 38.0, 35.55555555555556)","(31.0, 80.0, 67.5)","(17.0, 18.5, 17.95)","(13.0, 23.0, 20.444444444444443)","(41.0, 90.0, 82.0)","(5.5, 6.4, 6.3517241379310345)","(41.0, 100.0, 80.0)","(4.2, 4.7, 4.648809523809524)","(61.0, 190.0, 178.0)","(1.65, 2.18, 2.144780876494024)"
07-01-2023 10:39:43.390790,"(18.0, 38.0, 35.77777777777778)","(31.0, 80.0, 67.5)","(17.0, 18.5, 17.95)","(13.0, 23.0, 21.333333333333332)","(41.0, 90.0, 82.0)","(5.5, 6.4, 6.436065573770492)","(41.0, 100.0, 80.0)","(4.2, 4.7, 4.721678321678322)","(61.0, 190.0, 178.0)","(1.65, 2.2, 2.1830973451327433)"
07-01-2023 10:39:44.908538,"(18.0, 38.0, 32.5)","(31.0, 80.0, 70.0)","(17.0, 18.5, 18.166666666666668)","(13.0, 22.0, 20.333333333333332)","(41.0, 90.0, 82.5)","(5.5, 6.6, 6.345762711864406)","(41.0, 100.0, 76.0)","(4.2, 4.8, 4.226666666666667)","(61.0, 190.0, 170.0)","(1.65, 2.2, 2.6314006179196707)"
07-01-2023 10:39:46.529029,"(18.0, 38.0, 28.666666666666664)","(31.0, 80.0, 49.33333333333333)","(17.0, 19.0, 25.0)","(13.0, 22.0, 22.666666666666668)","(41.0, 90.0, 153.75)","(5.5, 6.6, 8.094736842105263)","(41.0, 100.0, 97.0)","(4.2, 4.6, 4.539999999999999)","(61.0, 190.0, 9735.976315789474)","(1.65, 2.64, 3.070689655172414)"
07-01-2023 10:39:48.104234,"(18.0, 36.0, 31.0)","(31.0, 100.0, 54.5)","(17.0, 28.0, 25.0)","(13.0, 25.0, 22.1)","(41.0, 200.0, 116.25)","(5.5, 9.4, 8.094736842105263)","(41.0, 160.0, 43.0)","(4.2, 5.1, 4.472799999999999)","(61.0, 99999, 9411.135294117646)","(1.65, 3.15, 3.070689655172414)"
07-01-2023 10:39:49.672127,"(18.0, 48.0, 31.0)","(31.0, 85.0, 49.33333333333333)","(17.0, 28.0, 16.115384615384617)","(13.0, 25.0, 17.25)","(41.0, 150.0, 126.0)","(5.5, 9.4, 8.094736842105263)","(41.0, 70.0, 43.0)","(4.2, 5.1, 5.154545454545454)","(61.0, 99999, 8337.166666666666)","(1.65, 3.15, 2.958333333333333)"
07-01-2023 10:39:51.141373,"(18.0, 48.0, 35.33333333333333)","(31.0, 100.0, 59.5)","(17.0, 16.5, 16.115384615384617)","(13.0, 24.0, 17.25)","(41.0, 200.0, 146.25)","(5.5, 9.4, 5.942857142857143)","(41.0, 70.0, 41.2)","(4.2, 5.2, 5.154545454545454)","(61.0, 99999, 8336.833333333334)","(1.65, 3.15, 2.8929411764705883)"
