,Velocity Lara,Chasing Jason,Sunset Shieva,More Beers,Press Agent,Hurricane Villa,Sunset Bling
11-01-2023 21:05:10.381890,"(3.1, 4.4, 3.6)","(2.25, 3.75, 3.2954545454545454)","(4.8, 7.8, 6.933333333333334)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.0)","(21.0, 100.0, 58.5)","(7.0, 9.4, 7.066666666666666)"
11-01-2023 21:05:11.633135,"(3.1, 4.4, 3.6)","(2.25, 3.75, 3.2954545454545454)","(4.8, 7.8, 6.933333333333334)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 9.4, 8.4625)"
11-01-2023 21:05:12.894088,"(3.1, 4.4, 3.6)","(2.25, 3.75, 3.2954545454545454)","(4.8, 7.8, 5.14)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 9.4, 7.866666666666667)"
11-01-2023 21:05:14.288083,"(3.1, 4.4, 3.6)","(2.25, 3.75, 3.2954545454545454)","(4.8, 5.2, 5.14)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:15.554990,"(3.1, 4.4, 3.6)","(2.25, 3.75, 3.5)","(4.8, 5.2, 4.825)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:16.744780,"(3.1, 4.4, 3.6)","(2.25, 3.75, 3.326923076923077)","(4.8, 5.2, 4.95)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:17.915658,"(3.1, 4.4, 3.6)","(2.25, 3.75, 3.326923076923077)","(4.8, 5.2, 4.95)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:19.167430,"(3.1, 4.4, 3.6)","(2.25, 3.75, 3.326923076923077)","(4.8, 5.2, 4.95)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:20.336615,"(3.1, 4.4, 3.6)","(2.25, 3.75, 3.326923076923077)","(4.8, 5.2, 4.95)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:21.525827,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.3363636363636364)","(4.8, 5.2, 4.95)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:22.745038,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.3363636363636364)","(4.8, 5.2, 4.95)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:24.027072,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.3363636363636364)","(4.8, 5.2, 4.95)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:25.307843,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.3363636363636364)","(4.8, 5.2, 4.95)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:26.513855,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.3363636363636364)","(4.8, 5.2, 5.985714285714286)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:27.699347,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.3363636363636364)","(4.8, 6.2, 5.985714285714286)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:28.959587,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.4894736842105267)","(4.8, 6.2, 6.126315789473685)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:30.240512,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.4894736842105267)","(4.8, 6.2, 6.014285714285714)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:31.908957,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.4894736842105267)","(4.8, 6.2, 6.014285714285714)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:33.121410,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.4894736842105267)","(4.8, 6.2, 6.014285714285714)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:34.583462,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:36.102088,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 34.0, 16.916666666666668)","(16.0, 65.0, 40.25)","(21.0, 100.0, 58.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:37.841618,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 29.0, 16.083333333333332)","(16.0, 65.0, 40.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:39.213185,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 29.0, 16.083333333333332)","(16.0, 65.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:40.481577,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:41.794253,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:43.039994,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:44.260745,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:45.450229,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:46.520339,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:47.670340,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.014285714285714)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:48.807944,"(3.1, 4.4, 3.6)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:49.897602,"(3.1, 4.4, 4.228571428571429)","(2.25, 3.7, 3.411538461538462)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:51.055786,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.25)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:52.192965,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 44.0, 20.916666666666668)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:53.324629,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 48.0, 20.916666666666668)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:54.457840,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 48.0, 20.916666666666668)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:55.567258,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 48.0, 20.916666666666668)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:56.693628,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 48.0, 20.916666666666668)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:57.970909,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 48.0, 20.916666666666668)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:05:59.103202,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 48.0, 20.916666666666668)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:06:00.241112,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 48.0, 25.666666666666664)","(21.0, 80.0, 27.5)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:06:01.367220,"(3.1, 4.4, 3.6333333333333333)","(2.25, 3.7, 3.5055555555555555)","(4.8, 6.2, 6.066666666666666)","(12.0, 29.0, 16.083333333333332)","(16.0, 46.0, 25.666666666666664)","(21.0, 80.0, 71.07142857142858)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:06:02.508079,"(3.1, 4.4, 3.9400000000000004)","(2.25, 3.7, 3.475)","(4.8, 6.2, 5.75)","(12.0, 29.0, 17.125)","(16.0, 46.0, 19.857142857142858)","(21.0, 80.0, 49.09090909090909)","(7.0, 8.0, 7.866666666666667)"
11-01-2023 21:06:03.551509,"(3.1, 4.1, 3.8166666666666664)","(2.25, 3.65, 3.515)","(4.8, 6.2, 5.75)","(12.0, 28.0, 15.916666666666666)","(16.0, 46.0, 19.857142857142858)","(21.0, 75.0, 56.0)","(7.0, 8.0, 7.3625)"
11-01-2023 21:06:04.501605,"(3.1, 3.95, 3.4710526315789476)","(2.25, 3.65, 3.531578947368421)","(4.8, 6.0, 5.769230769230769)","(12.0, 28.0, 15.916666666666666)","(16.0, 46.0, 19.857142857142858)","(21.0, 75.0, 49.09090909090909)","(7.0, 7.8, 7.5)"
11-01-2023 21:06:05.680385,"(3.1, 3.9, 3.575)","(2.25, 3.65, 3.531578947368421)","(4.8, 6.2, 5.857142857142858)","(12.0, 30.0, 19.0)","(16.0, 46.0, 19.857142857142858)","(21.0, 75.0, 49.09090909090909)","(7.0, 7.6, 7.284210526315789)"
11-01-2023 21:06:06.909469,"(3.1, 3.8, 3.415)","(2.25, 3.65, 3.6136363636363633)","(4.8, 6.2, 5.857142857142858)","(12.0, 30.0, 16.0)","(16.0, 46.0, 25.666666666666664)","(21.0, 75.0, 66.85714285714286)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:08.011574,"(3.1, 3.75, 3.6375)","(2.25, 3.55, 3.53125)","(4.8, 6.2, 5.857142857142858)","(12.0, 36.0, 16.0)","(16.0, 46.0, 25.666666666666664)","(21.0, 75.0, 96.85714285714286)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:09.139724,"(3.1, 3.75, 3.6375)","(2.25, 3.55, 3.5)","(4.8, 6.0, 5.833333333333333)","(12.0, 36.0, 16.0)","(16.0, 48.0, 26.333333333333336)","(21.0, 110.0, 88.28571428571428)","(7.0, 7.6, 7.377777777777777)"
11-01-2023 21:06:10.169668,"(3.1, 3.9, 3.7)","(2.25, 3.55, 3.5)","(4.8, 6.0, 5.571428571428571)","(12.0, 36.0, 16.0)","(16.0, 48.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.377777777777777)"
11-01-2023 21:06:11.229095,"(3.1, 3.9, 3.7)","(2.25, 3.6, 3.48)","(4.8, 5.9, 5.514285714285714)","(12.0, 36.0, 16.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.377777777777777)"
11-01-2023 21:06:12.203953,"(3.1, 3.9, 3.5818181818181816)","(2.25, 3.6, 3.492857142857143)","(4.8, 5.9, 5.5625)","(12.0, 36.0, 16.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:13.141964,"(3.1, 3.9, 3.5818181818181816)","(2.25, 3.6, 3.5456521739130435)","(4.8, 5.8, 5.688888888888888)","(12.0, 36.0, 16.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:14.158566,"(3.1, 3.9, 3.68125)","(2.25, 3.6, 3.5479166666666666)","(4.8, 5.8, 5.418181818181818)","(12.0, 36.0, 16.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:15.152119,"(3.1, 3.9, 3.6272727272727274)","(2.25, 3.6, 3.5479166666666666)","(4.8, 5.8, 5.35)","(12.0, 36.0, 16.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:16.249140,"(3.1, 3.9, 3.814285714285714)","(2.25, 3.6, 3.5479166666666666)","(4.8, 5.8, 5.35)","(12.0, 36.0, 16.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:17.407647,"(3.1, 3.9, 3.87)","(2.25, 3.6, 3.5479166666666666)","(4.8, 5.8, 5.35)","(12.0, 36.0, 16.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:18.470465,"(3.1, 3.9, 3.87)","(2.25, 3.6, 3.5565217391304347)","(4.8, 5.8, 5.35)","(12.0, 36.0, 16.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:19.860241,"(3.1, 3.95, 3.785294117647059)","(2.25, 3.6, 3.5565217391304347)","(4.8, 5.8, 5.05)","(12.0, 36.0, 16.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:21.156075,"(3.1, 3.95, 3.683333333333333)","(2.25, 3.6, 3.5565217391304347)","(4.8, 5.8, 5.276190476190476)","(12.0, 36.0, 16.583333333333332)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:22.320222,"(3.1, 4.0, 3.9583333333333335)","(2.25, 3.6, 3.5250000000000004)","(4.8, 5.8, 5.276190476190476)","(12.0, 32.0, 15.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:23.471546,"(3.1, 4.2, 3.88)","(2.25, 3.6, 3.553125)","(4.8, 5.8, 5.276190476190476)","(12.0, 30.0, 15.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:24.627407,"(3.1, 4.2, 3.88)","(2.25, 3.6, 3.553125)","(4.8, 5.8, 5.276190476190476)","(12.0, 30.0, 15.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 88.28571428571428)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:25.675218,"(3.1, 4.2, 3.88)","(2.25, 3.6, 3.553125)","(4.8, 5.8, 5.276190476190476)","(12.0, 30.0, 15.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 100.0, 96.85714285714286)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:26.894045,"(3.1, 4.2, 3.88)","(2.25, 3.6, 3.553125)","(4.8, 5.8, 5.276190476190476)","(12.0, 30.0, 15.0)","(16.0, 55.0, 28.666666666666664)","(21.0, 110.0, 98.5625)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:28.019206,"(3.1, 4.2, 3.88)","(2.25, 3.75, 3.5934782608695652)","(4.8, 5.8, 5.54375)","(12.0, 30.0, 15.0)","(16.0, 55.0, 21.25)","(21.0, 110.0, 94.83333333333333)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:29.192028,"(3.1, 4.2, 4.009090909090909)","(2.25, 3.65, 3.56)","(4.8, 6.2, 5.910344827586207)","(12.0, 30.0, 15.0)","(16.0, 50.0, 25.666666666666664)","(21.0, 110.0, 94.83333333333333)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:30.352304,"(3.1, 4.2, 4.0)","(2.25, 3.65, 3.56)","(4.8, 6.2, 5.92)","(12.0, 30.0, 15.0)","(16.0, 46.0, 25.666666666666664)","(21.0, 110.0, 64.9090909090909)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:31.418755,"(3.1, 4.2, 4.0)","(2.25, 3.65, 3.56)","(4.8, 6.2, 5.92)","(12.0, 30.0, 15.0)","(16.0, 46.0, 25.0)","(21.0, 120.0, 94.83333333333333)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:32.464651,"(3.1, 4.2, 3.9857142857142858)","(2.25, 3.65, 3.56)","(4.8, 6.2, 5.92)","(12.0, 30.0, 15.0)","(16.0, 44.0, 20.25)","(21.0, 110.0, 94.83333333333333)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:33.543625,"(3.1, 4.2, 3.9857142857142858)","(2.25, 3.65, 3.56)","(4.8, 6.2, 5.92)","(12.0, 30.0, 15.0)","(16.0, 44.0, 23.666666666666664)","(21.0, 110.0, 94.83333333333333)","(7.0, 7.6, 7.133333333333333)"
11-01-2023 21:06:34.511473,"(3.1, 4.2, 3.9857142857142858)","(2.25, 3.65, 3.56)","(4.8, 6.2, 5.92)","(12.0, 30.0, 15.0)","(16.0, 40.0, 23.666666666666664)","(21.0, 110.0, 94.83333333333333)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:35.493883,"(3.1, 4.2, 4.075)","(2.25, 3.55, 3.4916666666666667)","(4.8, 6.2, 5.325)","(12.0, 30.0, 15.0)","(16.0, 38.0, 25.75)","(21.0, 110.0, 94.83333333333333)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:36.543312,"(3.1, 4.2, 4.075)","(2.25, 3.55, 3.4916666666666667)","(4.8, 6.2, 5.733333333333333)","(12.0, 30.0, 15.0)","(16.0, 36.0, 26.75)","(21.0, 110.0, 94.83333333333333)","(7.0, 7.6, 7.094736842105263)"
11-01-2023 21:06:37.635053,"(3.1, 4.2, 4.08)","(2.25, 3.55, 3.4944444444444445)","(4.8, 6.2, 5.811111111111111)","(12.0, 30.0, 15.0)","(16.0, 38.0, 26.75)","(21.0, 110.0, 55.81818181818181)","(7.0, 7.6, 7.094736842105263)"
11-01-2023 21:06:38.644482,"(3.1, 4.2, 4.08)","(2.25, 3.55, 3.4944444444444445)","(4.8, 6.2, 5.811111111111111)","(12.0, 30.0, 15.0)","(16.0, 38.0, 26.75)","(21.0, 100.0, 75.11111111111111)","(7.0, 7.6, 7.094736842105263)"
11-01-2023 21:06:39.696666,"(3.1, 4.2, 4.08)","(2.25, 3.55, 3.4944444444444445)","(4.8, 6.2, 5.811111111111111)","(12.0, 30.0, 15.0)","(16.0, 38.0, 26.75)","(21.0, 120.0, 75.11111111111111)","(7.0, 7.6, 7.094736842105263)"
11-01-2023 21:06:40.787548,"(3.1, 4.2, 4.08)","(2.25, 3.5, 3.4633333333333334)","(4.8, 6.2, 5.811111111111111)","(12.0, 28.0, 20.75)","(16.0, 38.0, 23.666666666666664)","(21.0, 120.0, 75.11111111111111)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:41.773451,"(3.1, 4.2, 4.08)","(2.25, 3.5, 3.4633333333333334)","(4.8, 6.2, 5.811111111111111)","(12.0, 27.0, 15.428571428571429)","(16.0, 40.0, 23.666666666666664)","(21.0, 120.0, 75.11111111111111)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:42.779624,"(3.1, 4.2, 4.166666666666667)","(2.25, 3.5, 3.3615384615384616)","(4.8, 6.2, 5.811111111111111)","(12.0, 27.0, 14.464285714285714)","(16.0, 40.0, 23.666666666666664)","(21.0, 120.0, 75.11111111111111)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:43.855971,"(3.1, 4.2, 4.175)","(2.25, 3.5, 3.3117647058823527)","(4.8, 6.2, 5.811111111111111)","(12.0, 26.0, 15.583333333333334)","(16.0, 40.0, 23.666666666666664)","(21.0, 120.0, 75.11111111111111)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:44.984408,"(3.1, 4.2, 4.025)","(2.25, 3.5, 3.311111111111111)","(4.8, 6.2, 5.7153846153846155)","(12.0, 25.0, 15.142857142857142)","(16.0, 40.0, 23.666666666666664)","(21.0, 120.0, 75.11111111111111)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:46.038260,"(3.1, 4.2, 4.025)","(2.25, 3.5, 3.315384615384615)","(4.8, 6.2, 5.666666666666667)","(12.0, 25.0, 15.142857142857142)","(16.0, 40.0, 23.666666666666664)","(21.0, 120.0, 75.11111111111111)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:47.089659,"(3.1, 4.2, 4.025)","(2.25, 3.5, 3.315384615384615)","(4.8, 6.2, 5.88)","(12.0, 25.0, 15.142857142857142)","(16.0, 40.0, 23.666666666666664)","(21.0, 120.0, 69.5)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:48.024898,"(3.1, 4.2, 4.025)","(2.25, 3.45, 3.2928571428571427)","(4.8, 6.2, 5.909090909090909)","(12.0, 25.0, 15.142857142857142)","(16.0, 40.0, 23.666666666666664)","(21.0, 120.0, 69.5)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:49.013269,"(3.1, 4.2, 3.966666666666667)","(2.25, 3.45, 3.3045454545454547)","(4.8, 6.2, 5.909090909090909)","(12.0, 25.0, 15.142857142857142)","(16.0, 40.0, 23.666666666666664)","(21.0, 120.0, 52.666666666666664)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:49.982219,"(3.1, 4.2, 3.9)","(2.25, 3.45, 3.3045454545454547)","(4.8, 6.2, 5.909090909090909)","(12.0, 25.0, 15.142857142857142)","(16.0, 40.0, 23.666666666666664)","(21.0, 120.0, 52.666666666666664)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:51.002012,"(3.1, 4.2, 3.9)","(2.25, 3.45, 3.2605263157894737)","(4.8, 6.2, 5.909090909090909)","(12.0, 25.0, 16.375)","(16.0, 40.0, 33.0)","(21.0, 120.0, 79.6)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:52.022562,"(3.1, 4.2, 3.966666666666667)","(2.25, 3.4, 3.38)","(4.8, 6.2, 5.909090909090909)","(12.0, 25.0, 19.25)","(16.0, 40.0, 33.0)","(21.0, 120.0, 79.6)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:53.070600,"(3.1, 4.2, 4.136363636363637)","(2.25, 3.4, 3.3058823529411767)","(4.8, 6.2, 5.986666666666667)","(12.0, 25.0, 19.25)","(16.0, 40.0, 34.55555555555556)","(21.0, 120.0, 79.6)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:54.219546,"(3.1, 4.2, 4.136363636363637)","(2.25, 3.4, 3.3058823529411767)","(4.8, 6.2, 5.986666666666667)","(12.0, 25.0, 19.25)","(16.0, 40.0, 34.55555555555556)","(21.0, 120.0, 79.6)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:55.315008,"(3.1, 4.2, 4.136363636363637)","(2.25, 3.4, 3.3058823529411767)","(4.8, 6.2, 5.986666666666667)","(12.0, 25.0, 19.25)","(16.0, 40.0, 34.55555555555556)","(21.0, 120.0, 79.6)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:56.387713,"(3.1, 4.2, 4.165)","(2.25, 3.4, 3.3058823529411767)","(4.8, 6.2, 5.909090909090909)","(12.0, 26.0, 19.75)","(16.0, 40.0, 24.0)","(21.0, 120.0, 79.6)","(7.0, 7.6, 7.225)"
11-01-2023 21:06:57.298398,"(3.1, 4.2, 4.165)","(2.25, 3.4, 3.3058823529411767)","(4.8, 6.2, 5.909090909090909)","(12.0, 26.0, 19.75)","(16.0, 40.0, 24.0)","(21.0, 120.0, 79.6)","(7.0, 7.6, 7.225)"
