,Boomis Buddy,Publicans Purse,Agarn,Just So Fancy,All Dash,Devillain,Summer Star,Divenire,Flick,Boitumelo,Illecebrous,Kallie
12-01-2023 15:43:27.586513,"(2.35, 2.76, 2.7590769230769228)","(10.0, 12.5, 12.451219512195122)","(8.5, 11.0, 10.806818181818182)","(16.0, 22.0, 21.153846153846153)","(71.0, 110.0, 102.3529411764706)","(6.5, 8.2, 7.829411764705882)","(21.0, 26.0, 25.214285714285715)","(11.0, 12.5, 12.169724770642201)","(21.0, 30.0, 30.25)","(21.0, 32.0, 31.1)","(21.0, 34.0, 33.333333333333336)","(14.0, 18.0, 17.11111111111111)"
12-01-2023 15:43:29.149058,"(2.35, 2.8, 2.79)","(10.0, 12.5, 12.362068965517242)","(8.5, 11.0, 10.768292682926829)","(16.0, 22.0, 21.20689655172414)","(71.0, 110.0, 102.3529411764706)","(6.5, 8.2, 7.829411764705882)","(21.0, 26.0, 25.551020408163264)","(11.0, 12.5, 12.169724770642201)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.307692307692307)","(21.0, 34.0, 33.45454545454545)","(14.0, 18.0, 17.125)"
12-01-2023 15:43:30.595426,"(2.35, 2.8, 2.7878048780487803)","(10.0, 12.5, 12.14102564102564)","(8.5, 11.0, 10.297872340425531)","(16.0, 23.0, 21.181818181818183)","(71.0, 110.0, 102.3529411764706)","(6.5, 8.2, 7.829411764705882)","(21.0, 26.0, 25.551020408163264)","(11.0, 12.5, 12.169724770642201)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.307692307692307)","(21.0, 34.0, 32.8)","(14.0, 17.5, 17.125)"
12-01-2023 15:43:32.079449,"(2.35, 2.78, 2.7705263157894735)","(10.0, 12.5, 12.14102564102564)","(8.5, 10.5, 10.297872340425531)","(16.0, 23.0, 21.5)","(71.0, 110.0, 102.3529411764706)","(6.5, 8.2, 7.913636363636363)","(21.0, 26.0, 25.551020408163264)","(11.0, 12.5, 12.169724770642201)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.5)","(21.0, 34.0, 32.666666666666664)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:43:33.553043,"(2.35, 2.8, 2.751075268817204)","(9.0, 12.5, 12.075757575757576)","(8.5, 10.5, 10.333333333333334)","(16.0, 22.0, 21.736842105263158)","(71.0, 110.0, 102.3529411764706)","(6.5, 8.2, 7.913636363636363)","(21.0, 26.0, 25.551020408163264)","(11.0, 12.5, 12.368131868131869)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.647058823529413)","(21.0, 34.0, 33.27272727272727)","(14.0, 17.5, 17.0)"
12-01-2023 15:43:35.075306,"(2.35, 2.76, 2.7472)","(9.0, 12.5, 11.944444444444445)","(8.5, 10.5, 10.275862068965518)","(16.0, 22.0, 21.736842105263158)","(71.0, 110.0, 102.3529411764706)","(6.5, 8.2, 7.906666666666666)","(21.0, 26.0, 25.435897435897434)","(11.0, 12.5, 12.463133640552995)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.647058823529413)","(21.0, 34.0, 33.27272727272727)","(14.0, 17.5, 16.98148148148148)"
12-01-2023 15:43:36.648290,"(2.35, 2.76, 2.7504109589041095)","(9.0, 12.5, 11.944444444444445)","(8.5, 10.5, 10.245098039215685)","(16.0, 22.0, 21.609756097560975)","(71.0, 110.0, 102.3529411764706)","(6.5, 8.0, 7.906666666666666)","(21.0, 26.0, 25.435897435897434)","(11.0, 12.5, 12.463133640552995)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.647058823529413)","(21.0, 34.0, 33.27272727272727)","(14.0, 17.0, 16.9375)"
12-01-2023 15:43:38.177497,"(2.35, 2.76, 2.7504109589041095)","(9.0, 12.5, 12.166666666666666)","(8.5, 10.5, 10.266666666666667)","(16.0, 22.0, 21.61904761904762)","(71.0, 110.0, 108.57142857142857)","(6.5, 8.0, 7.9)","(21.0, 26.0, 25.428571428571427)","(11.0, 12.5, 12.553191489361701)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.666666666666668)","(21.0, 34.0, 33.333333333333336)","(14.0, 17.0, 16.954545454545453)"
12-01-2023 15:43:39.690156,"(2.35, 2.72, 2.723583815028902)","(9.0, 12.5, 12.196969696969697)","(8.5, 10.5, 10.18301886792453)","(16.0, 22.0, 21.636363636363637)","(71.0, 130.0, 110.0)","(6.5, 8.0, 7.968)","(21.0, 26.0, 25.26829268292683)","(11.0, 13.0, 12.53125)","(21.0, 32.0, 30.4)","(21.0, 32.0, 31.2)","(21.0, 34.0, 33.38461538461539)","(14.0, 17.0, 16.977272727272727)"
12-01-2023 15:43:41.105713,"(2.35, 2.76, 2.723583815028902)","(9.0, 12.5, 12.196969696969697)","(8.5, 10.5, 10.042857142857143)","(16.0, 22.0, 21.75609756097561)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.0, 7.968)","(21.0, 26.0, 25.26829268292683)","(11.0, 13.0, 12.8125)","(21.0, 32.0, 30.4)","(21.0, 32.0, 31.555555555555557)","(21.0, 34.0, 33.38461538461539)","(14.0, 17.0, 16.977272727272727)"
12-01-2023 15:43:42.610373,"(2.35, 2.72, 2.7184761904761907)","(9.0, 12.5, 12.287234042553191)","(8.5, 10.5, 10.047916666666667)","(16.0, 22.0, 21.692307692307693)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.0, 7.968)","(21.0, 26.0, 25.105263157894736)","(11.0, 13.0, 12.497448979591837)","(21.0, 32.0, 30.4)","(21.0, 32.0, 31.714285714285715)","(21.0, 34.0, 33.6)","(14.0, 17.0, 16.983870967741936)"
12-01-2023 15:43:44.226886,"(2.35, 2.74, 2.7022119815668204)","(9.0, 12.5, 12.357142857142858)","(8.5, 10.5, 10.287671232876713)","(16.0, 22.0, 21.692307692307693)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.0, 7.965217391304348)","(21.0, 26.0, 25.105263157894736)","(11.0, 12.5, 12.482051282051282)","(21.0, 32.0, 30.4)","(21.0, 32.0, 31.636363636363637)","(21.0, 34.0, 33.4)","(14.0, 17.0, 16.983870967741936)"
12-01-2023 15:43:45.687578,"(2.35, 2.74, 2.7204761904761905)","(9.0, 12.5, 12.185714285714285)","(8.5, 10.5, 10.203703703703704)","(16.0, 22.0, 21.692307692307693)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.0, 7.993939393939394)","(21.0, 26.0, 25.105263157894736)","(11.0, 12.5, 12.482673267326733)","(21.0, 32.0, 30.4)","(21.0, 32.0, 31.75)","(21.0, 34.0, 33.27272727272727)","(14.0, 17.0, 16.983870967741936)"
12-01-2023 15:43:47.094122,"(2.35, 2.74, 2.7202884615384617)","(9.0, 12.5, 12.214285714285714)","(8.5, 10.5, 10.21311475409836)","(16.0, 22.0, 21.761904761904763)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.0, 8.025)","(21.0, 26.0, 25.076923076923077)","(11.0, 12.5, 12.495098039215687)","(21.0, 32.0, 30.666666666666668)","(21.0, 32.0, 31.866666666666667)","(21.0, 34.0, 33.55555555555556)","(14.0, 17.0, 17.041666666666668)"
12-01-2023 15:43:48.636388,"(2.35, 2.74, 2.723730158730159)","(10.0, 12.5, 11.824324324324325)","(8.5, 10.5, 10.18840579710145)","(16.0, 22.0, 21.761904761904763)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.2, 8.059999999999999)","(21.0, 26.0, 25.25)","(11.0, 12.5, 12.495098039215687)","(21.0, 32.0, 30.666666666666668)","(21.0, 32.0, 32.94736842105263)","(21.0, 34.0, 33.55555555555556)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:43:50.157780,"(2.35, 2.74, 2.7236000000000002)","(10.0, 12.0, 12.225)","(8.5, 10.5, 10.1640625)","(16.0, 22.0, 21.761904761904763)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.2, 8.118367346938776)","(21.0, 26.0, 25.25)","(11.0, 12.5, 12.495098039215687)","(21.0, 32.0, 30.666666666666668)","(21.0, 34.0, 32.35294117647059)","(21.0, 34.0, 33.55555555555556)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:43:51.650828,"(2.35, 2.74, 2.7236000000000002)","(9.0, 12.5, 12.225)","(8.5, 10.5, 10.1640625)","(16.0, 22.0, 21.761904761904763)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.2, 8.118367346938776)","(21.0, 26.0, 25.2)","(11.0, 12.5, 12.482300884955752)","(21.0, 32.0, 30.666666666666668)","(21.0, 34.0, 32.10526315789474)","(21.0, 34.0, 33.55555555555556)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:43:53.139667,"(2.35, 2.74, 2.7236000000000002)","(9.0, 12.5, 12.225)","(8.5, 10.5, 10.1640625)","(16.0, 22.0, 21.761904761904763)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.2, 8.118367346938776)","(21.0, 26.0, 25.2)","(11.0, 12.5, 12.482300884955752)","(21.0, 32.0, 30.666666666666668)","(21.0, 34.0, 32.10526315789474)","(21.0, 34.0, 33.55555555555556)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:43:54.659427,"(2.35, 2.74, 2.7220175438596494)","(9.0, 12.5, 11.98076923076923)","(8.5, 10.5, 10.154411764705882)","(16.0, 22.0, 21.58974358974359)","(71.0, 130.0, 111.53846153846153)","(6.5, 8.2, 8.033333333333333)","(21.0, 26.0, 25.2)","(11.0, 12.5, 12.477064220183486)","(21.0, 32.0, 30.666666666666668)","(21.0, 34.0, 33.08108108108108)","(21.0, 34.0, 33.55555555555556)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:43:56.227179,"(2.35, 2.74, 2.7202884615384617)","(9.0, 12.0, 11.75)","(8.5, 10.5, 10.166666666666666)","(16.0, 22.0, 21.441860465116278)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.08235294117647)","(21.0, 26.0, 25.2)","(11.0, 12.5, 12.485981308411215)","(21.0, 32.0, 30.666666666666668)","(21.0, 36.0, 32.16)","(21.0, 34.0, 33.0)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:43:57.783930,"(2.35, 2.74, 2.7202884615384617)","(9.0, 12.0, 11.491525423728813)","(8.5, 10.5, 10.313725490196079)","(16.0, 22.0, 21.58974358974359)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.034482758620689)","(21.0, 26.0, 25.2)","(11.0, 12.5, 12.485981308411215)","(21.0, 32.0, 30.666666666666668)","(21.0, 36.0, 31.2)","(21.0, 34.0, 32.78260869565217)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:43:59.296620,"(2.35, 2.72, 2.7193548387096778)","(9.0, 11.5, 11.49074074074074)","(8.5, 10.5, 10.344827586206897)","(16.0, 22.0, 21.869565217391305)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.09090909090909)","(21.0, 26.0, 25.25)","(11.0, 12.5, 12.485981308411215)","(21.0, 32.0, 30.666666666666668)","(21.0, 36.0, 34.76923076923077)","(21.0, 34.0, 33.47826086956522)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:44:01.024128,"(2.35, 2.72, 2.704848484848485)","(9.0, 11.5, 11.490196078431373)","(8.5, 10.5, 10.674603174603174)","(16.0, 22.0, 21.61111111111111)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.09090909090909)","(21.0, 26.0, 25.25)","(11.0, 12.5, 12.485981308411215)","(21.0, 32.0, 30.666666666666668)","(21.0, 36.0, 34.76923076923077)","(21.0, 34.0, 33.142857142857146)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:44:02.626386,"(2.35, 2.72, 2.704848484848485)","(9.0, 11.5, 11.490196078431373)","(8.5, 11.0, 10.68)","(16.0, 22.0, 21.61111111111111)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.09090909090909)","(21.0, 26.0, 25.25)","(11.0, 12.5, 12.485714285714286)","(21.0, 32.0, 30.666666666666668)","(21.0, 36.0, 34.666666666666664)","(21.0, 34.0, 33.25)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:44:04.309369,"(2.35, 2.76, 2.743170731707317)","(9.0, 11.5, 11.490384615384615)","(8.5, 11.0, 10.642857142857142)","(17.0, 22.0, 21.61111111111111)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.088372093023255)","(21.0, 26.0, 25.25)","(11.0, 12.5, 12.485714285714286)","(21.0, 32.0, 30.666666666666668)","(21.0, 36.0, 34.13333333333333)","(21.0, 34.0, 33.142857142857146)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:44:05.951098,"(2.35, 2.7, 2.672297734627832)","(9.0, 11.5, 11.62)","(8.5, 11.0, 10.644736842105264)","(17.0, 22.0, 21.414634146341463)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.12)","(21.0, 26.0, 25.29032258064516)","(11.0, 12.5, 12.511415525114156)","(21.0, 32.0, 30.8)","(21.0, 36.0, 34.21052631578947)","(21.0, 34.0, 33.142857142857146)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:44:07.645419,"(2.35, 2.68, 2.6583783783783783)","(9.0, 12.0, 11.666666666666666)","(9.0, 11.0, 10.614285714285714)","(16.0, 22.0, 21.170731707317074)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.12)","(21.0, 26.0, 25.185185185185183)","(11.0, 13.0, 12.506912442396313)","(21.0, 32.0, 29.367346938775512)","(21.0, 38.0, 34.21052631578947)","(21.0, 34.0, 33.142857142857146)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:44:09.198057,"(2.35, 2.66, 2.6583783783783783)","(9.0, 12.0, 11.536585365853659)","(9.0, 11.0, 10.635135135135135)","(16.0, 22.0, 21.65)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.038461538461538)","(21.0, 26.0, 25.333333333333332)","(11.0, 13.0, 12.49645390070922)","(21.0, 32.0, 29.470588235294116)","(21.0, 38.0, 34.30769230769231)","(21.0, 34.0, 33.2)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:44:10.733192,"(2.35, 2.66, 2.663380281690141)","(9.0, 12.0, 11.568181818181818)","(9.0, 11.0, 10.653846153846153)","(16.0, 22.0, 21.458333333333332)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.06)","(21.0, 26.0, 25.357142857142858)","(11.0, 12.5, 12.496478873239436)","(21.0, 32.0, 30.883116883116884)","(21.0, 38.0, 34.38095238095238)","(21.0, 34.0, 33.0)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:44:12.287849,"(2.35, 2.68, 2.6620532319391637)","(9.0, 12.0, 11.568181818181818)","(9.0, 11.0, 10.653846153846153)","(16.0, 22.0, 21.458333333333332)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.06)","(21.0, 26.0, 25.4375)","(11.0, 12.5, 12.496428571428572)","(21.0, 32.0, 31.152542372881356)","(21.0, 38.0, 34.69565217391305)","(21.0, 34.0, 33.0)","(14.0, 17.5, 17.041666666666668)"
12-01-2023 15:44:13.831148,"(2.35, 2.68, 2.6620532319391637)","(9.0, 12.0, 11.568181818181818)","(9.0, 11.0, 10.7)","(17.0, 22.0, 21.142857142857142)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.112499999999999)","(21.0, 26.0, 25.485714285714288)","(11.0, 12.5, 12.496376811594203)","(21.0, 32.0, 31.152542372881356)","(21.0, 38.0, 35.696969696969695)","(21.0, 34.0, 33.2)","(14.0, 17.5, 17.31967213114754)"
12-01-2023 15:44:15.459977,"(2.35, 2.66, 2.6593333333333335)","(9.0, 12.0, 11.568181818181818)","(9.0, 11.0, 10.7)","(17.0, 22.0, 21.684210526315788)","(71.0, 130.0, 112.85714285714286)","(6.5, 8.2, 8.112499999999999)","(21.0, 26.0, 25.575757575757574)","(11.0, 12.5, 12.496350364963504)","(21.0, 32.0, 31.19298245614035)","(21.0, 38.0, 35.75)","(21.0, 34.0, 33.285714285714285)","(14.0, 17.5, 17.347457627118644)"
12-01-2023 15:44:17.032068,"(2.35, 2.66, 2.6593464052287583)","(9.0, 12.0, 11.568181818181818)","(9.0, 11.0, 10.7)","(17.0, 22.0, 21.571428571428573)","(71.0, 130.0, 125.38461538461539)","(6.5, 8.2, 8.112499999999999)","(21.0, 26.0, 25.53846153846154)","(11.0, 12.5, 12.496323529411764)","(21.0, 32.0, 31.19298245614035)","(21.0, 38.0, 35.94285714285714)","(21.0, 34.0, 33.285714285714285)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:44:18.547687,"(2.35, 2.66, 2.65873417721519)","(9.0, 12.0, 11.568181818181818)","(9.0, 11.0, 10.7)","(17.0, 22.0, 21.571428571428573)","(71.0, 130.0, 126.0)","(6.5, 8.2, 8.112499999999999)","(21.0, 26.0, 25.4375)","(11.0, 12.5, 12.496268656716419)","(21.0, 32.0, 31.19298245614035)","(21.0, 38.0, 35.94285714285714)","(21.0, 34.0, 33.285714285714285)","(14.0, 17.5, 17.364406779661017)"
12-01-2023 15:44:20.398890,"(2.35, 2.66, 2.6591735537190084)","(10.0, 12.0, 11.389908256880734)","(9.0, 11.0, 10.7)","(17.0, 22.0, 21.434782608695652)","(71.0, 130.0, 126.0)","(7.0, 8.2, 8.162264150943395)","(21.0, 26.0, 25.642857142857142)","(11.0, 12.5, 12.496240601503759)","(21.0, 32.0, 31.258064516129032)","(21.0, 38.0, 36.88)","(21.0, 34.0, 33.285714285714285)","(14.0, 17.5, 17.30952380952381)"
12-01-2023 15:44:22.080513,"(2.35, 2.66, 2.6591735537190084)","(10.0, 11.5, 11.61046511627907)","(9.0, 11.0, 10.7)","(17.0, 22.0, 21.660377358490567)","(71.0, 130.0, 126.12903225806451)","(7.0, 8.2, 7.946478873239436)","(21.0, 26.0, 25.642857142857142)","(11.0, 12.5, 12.648936170212766)","(21.0, 32.0, 31.36842105263158)","(21.0, 38.0, 37.06666666666666)","(21.0, 34.0, 33.285714285714285)","(14.0, 17.5, 17.30952380952381)"
12-01-2023 15:44:23.769927,"(2.35, 2.66, 2.6584000000000003)","(10.0, 12.0, 11.61046511627907)","(9.0, 11.0, 10.7)","(17.0, 22.0, 21.76)","(71.0, 130.0, 126.0)","(7.0, 8.0, 8.1)","(21.0, 26.0, 25.642857142857142)","(11.0, 13.0, 12.637755102040817)","(21.0, 32.0, 31.307692307692307)","(21.0, 38.0, 36.78260869565217)","(21.0, 34.0, 33.111111111111114)","(14.0, 17.5, 17.30952380952381)"
12-01-2023 15:44:25.384089,"(2.35, 2.66, 2.652)","(10.0, 12.0, 11.507352941176471)","(9.0, 11.0, 10.693548387096774)","(17.0, 22.0, 22.593220338983052)","(71.0, 130.0, 126.0)","(7.0, 8.4, 8.101449275362318)","(21.0, 26.0, 25.642857142857142)","(11.0, 13.0, 12.637362637362637)","(21.0, 32.0, 31.307692307692307)","(21.0, 38.0, 36.78260869565217)","(21.0, 34.0, 33.111111111111114)","(14.0, 17.5, 17.349056603773583)"
12-01-2023 15:44:26.876571,"(2.35, 2.66, 2.650909090909091)","(10.0, 12.0, 11.507352941176471)","(9.0, 11.0, 10.691489361702128)","(17.0, 23.0, 22.593220338983052)","(71.0, 130.0, 126.0)","(7.0, 8.2, 8.138461538461538)","(21.0, 26.0, 25.642857142857142)","(11.0, 13.0, 12.633333333333333)","(21.0, 32.0, 31.23404255319149)","(21.0, 38.0, 37.06666666666666)","(21.0, 34.0, 33.285714285714285)","(14.0, 17.5, 17.35185185185185)"
12-01-2023 15:44:28.501354,"(2.35, 2.66, 2.6500000000000004)","(10.0, 12.0, 11.507352941176471)","(9.0, 11.0, 10.7)","(17.0, 23.0, 22.89189189189189)","(71.0, 130.0, 126.47058823529412)","(7.0, 8.2, 8.138461538461538)","(21.0, 26.0, 25.642857142857142)","(11.0, 13.0, 12.738095238095237)","(21.0, 32.0, 31.23404255319149)","(21.0, 38.0, 37.06666666666666)","(21.0, 34.0, 33.285714285714285)","(14.0, 17.0, 16.979166666666668)"
12-01-2023 15:44:29.809219,"(2.35, 2.66, 2.6500000000000004)","(9.0, 12.0, 11.507246376811594)","(9.0, 11.0, 10.691489361702128)","(17.0, 23.0, 22.906976744186046)","(71.0, 130.0, 120.0)","(7.0, 8.2, 8.138461538461538)","(21.0, 26.0, 25.642857142857142)","(11.0, 13.0, 12.764150943396226)","(21.0, 32.0, 31.318181818181817)","(21.0, 38.0, 36.0)","(21.0, 34.0, 33.23076923076923)","(14.0, 17.0, 17.35185185185185)"
12-01-2023 15:44:31.223025,"(2.35, 2.66, 2.6580434782608697)","(10.0, 12.0, 11.527777777777779)","(9.0, 11.0, 10.944444444444445)","(17.0, 23.0, 22.9873417721519)","(71.0, 130.0, 118.14814814814815)","(6.5, 8.2, 8.14181818181818)","(21.0, 26.0, 25.642857142857142)","(11.0, 13.0, 12.723214285714286)","(21.0, 32.0, 32.78260869565217)","(21.0, 38.0, 35.69230769230769)","(21.0, 34.0, 35.38461538461539)","(14.0, 17.5, 17.35185185185185)"
12-01-2023 15:44:32.659309,"(2.35, 2.64, 2.622603550295858)","(9.0, 12.0, 11.5177304964539)","(9.0, 11.0, 10.947552447552448)","(17.0, 24.0, 22.686567164179106)","(71.0, 130.0, 118.14814814814815)","(6.5, 8.2, 8.066666666666666)","(21.0, 26.0, 25.642857142857142)","(11.0, 13.0, 12.718181818181819)","(21.0, 34.0, 32.69230769230769)","(21.0, 36.0, 35.333333333333336)","(21.0, 36.0, 35.38461538461539)","(14.0, 17.5, 17.35185185185185)"
12-01-2023 15:44:34.190145,"(2.35, 2.64, 2.620810810810811)","(9.0, 12.0, 11.5177304964539)","(9.0, 11.5, 11.028795811518325)","(17.0, 24.0, 22.923076923076923)","(71.0, 130.0, 118.14814814814815)","(6.5, 8.2, 8.163636363636364)","(21.0, 26.0, 25.642857142857142)","(11.0, 13.0, 12.70754716981132)","(21.0, 34.0, 32.69230769230769)","(21.0, 38.0, 35.714285714285715)","(21.0, 36.0, 34.75)","(14.0, 17.5, 17.35185185185185)"
12-01-2023 15:44:35.655641,"(2.35, 2.64, 2.6697014925373135)","(9.0, 12.0, 11.5177304964539)","(9.0, 11.5, 11.127329192546584)","(17.0, 24.0, 23.347826086956523)","(71.0, 130.0, 116.08695652173913)","(6.5, 8.4, 8.163636363636364)","(21.0, 26.0, 25.214285714285715)","(11.0, 13.0, 12.701923076923077)","(21.0, 34.0, 33.285714285714285)","(21.0, 38.0, 34.92307692307692)","(21.0, 36.0, 34.75)","(14.0, 17.5, 17.394736842105264)"
12-01-2023 15:44:37.112462,"(2.35, 2.68, 2.6497097625329817)","(9.0, 12.0, 11.5177304964539)","(9.0, 11.5, 11.13125)","(17.0, 24.0, 23.482758620689655)","(71.0, 130.0, 118.57142857142857)","(6.5, 8.4, 8.266666666666667)","(21.0, 26.0, 25.272727272727273)","(11.0, 13.0, 12.743055555555555)","(21.0, 34.0, 33.285714285714285)","(21.0, 36.0, 35.142857142857146)","(21.0, 36.0, 34.333333333333336)","(14.0, 17.5, 17.394736842105264)"
12-01-2023 15:44:38.766277,"(2.35, 2.6, 2.5872906403940887)","(9.0, 12.0, 11.5177304964539)","(9.0, 11.5, 11.119354838709677)","(17.0, 24.0, 23.482758620689655)","(71.0, 130.0, 118.57142857142857)","(6.5, 8.4, 8.220689655172414)","(21.0, 26.0, 25.272727272727273)","(11.0, 13.0, 12.6375)","(21.0, 34.0, 33.63636363636363)","(21.0, 38.0, 34.57142857142857)","(21.0, 36.0, 34.333333333333336)","(14.0, 17.5, 17.418367346938776)"
12-01-2023 15:44:40.299511,"(2.35, 2.6, 2.5982716049382715)","(9.0, 12.0, 11.5177304964539)","(9.0, 11.5, 11.255102040816327)","(17.0, 24.0, 23.482758620689655)","(71.0, 130.0, 118.57142857142857)","(6.5, 8.4, 8.243478260869566)","(21.0, 26.0, 25.272727272727273)","(11.0, 13.0, 12.553846153846154)","(21.0, 36.0, 32.69565217391305)","(21.0, 38.0, 35.55555555555556)","(21.0, 36.0, 34.57142857142857)","(14.0, 17.5, 17.44776119402985)"
12-01-2023 15:44:42.083480,"(2.35, 2.6, 2.6295652173913044)","(9.0, 12.0, 11.74)","(9.0, 11.5, 11.280898876404494)","(17.0, 24.0, 23.482758620689655)","(71.0, 130.0, 108.33333333333333)","(6.5, 8.4, 8.243478260869566)","(21.0, 26.0, 25.272727272727273)","(11.0, 13.0, 12.553846153846154)","(21.0, 36.0, 32.0625)","(21.0, 38.0, 35.55555555555556)","(21.0, 36.0, 34.46153846153846)","(14.0, 17.5, 17.44776119402985)"
12-01-2023 15:44:43.593372,"(2.35, 2.66, 2.6295652173913044)","(9.0, 12.5, 11.693181818181818)","(9.0, 11.5, 11.235849056603774)","(17.0, 24.0, 23.333333333333332)","(71.0, 110.0, 106.66666666666667)","(7.0, 8.4, 8.19375)","(21.0, 26.0, 24.875)","(11.0, 13.0, 12.531746031746032)","(21.0, 34.0, 32.65217391304348)","(21.0, 38.0, 35.904761904761905)","(21.0, 36.0, 34.285714285714285)","(14.0, 17.5, 17.44776119402985)"
12-01-2023 15:44:45.345344,"(2.35, 2.6, 2.5856410256410256)","(9.0, 12.0, 11.693181818181818)","(9.0, 11.5, 11.154320987654321)","(17.0, 24.0, 23.333333333333332)","(71.0, 110.0, 120.0)","(7.0, 8.2, 8.258823529411766)","(21.0, 25.0, 24.875)","(11.0, 13.0, 12.729357798165138)","(21.0, 34.0, 32.55813953488372)","(21.0, 38.0, 34.285714285714285)","(21.0, 36.0, 37.4)","(14.0, 17.0, 16.98148148148148)"
12-01-2023 15:44:47.042362,"(2.35, 2.6, 2.5936363636363637)","(10.0, 12.0, 11.951612903225806)","(9.0, 11.5, 11.1)","(17.0, 24.0, 23.25581395348837)","(71.0, 130.0, 114.73684210526315)","(7.0, 8.4, 8.653846153846153)","(21.0, 25.0, 24.875)","(11.0, 13.0, 12.690987124463518)","(26.0, 34.0, 32.55813953488372)","(26.0, 36.0, 34.5)","(21.0, 38.0, 36.56)","(15.0, 17.0, 16.428571428571427)"
12-01-2023 15:44:48.622027,"(2.35, 2.6, 2.5936363636363637)","(10.0, 12.0, 11.951612903225806)","(9.0, 11.5, 11.080459770114942)","(17.0, 24.0, 23.25581395348837)","(71.0, 120.0, 114.73684210526315)","(7.0, 8.8, 8.653846153846153)","(21.0, 25.0, 24.875)","(11.0, 13.0, 12.688311688311689)","(26.0, 34.0, 32.55813953488372)","(26.0, 36.0, 34.15384615384615)","(21.0, 38.0, 36.56)","(15.0, 16.5, 16.272727272727273)"
12-01-2023 15:44:50.151212,"(2.35, 2.6, 2.6093846153846156)","(10.0, 12.0, 11.951612903225806)","(9.0, 11.5, 11.163366336633663)","(17.0, 24.0, 23.25581395348837)","(71.0, 120.0, 114.73684210526315)","(7.0, 8.8, 8.653846153846153)","(21.0, 25.0, 24.875)","(11.0, 13.0, 12.668085106382978)","(26.0, 34.0, 32.46913580246913)","(26.0, 36.0, 34.15384615384615)","(21.0, 38.0, 36.56)","(14.0, 16.5, 15.8)"
12-01-2023 15:44:51.574259,"(2.35, 2.62, 2.6100000000000003)","(10.0, 12.0, 11.951612903225806)","(9.0, 11.5, 11.157142857142857)","(17.0, 24.0, 23.19148936170213)","(71.0, 120.0, 114.73684210526315)","(7.0, 8.8, 8.653846153846153)","(21.0, 25.0, 24.875)","(11.0, 13.0, 12.65)","(21.0, 34.0, 32.46913580246913)","(26.0, 36.0, 34.15384615384615)","(21.0, 38.0, 36.714285714285715)","(14.0, 16.5, 15.8)"
