,Vodka Martini,Debs Ellie,Elliez Star,Sunset Soiree,Tres Redoute,Alpha Jane,Evanescent,Russian Pins
07-01-2023 16:07:22.044384,"(2.2, 2.62, 2.6031578947368423)","(7.0, 7.8, 7.773958333333333)","(15.0, 15.0, 14.938775510204081)","(4.0, 4.9, 4.809019607843137)","(5.5, 7.4, 7.228358208955224)","(14.0, 20.0, 19.5625)","(41.0, 90.0, 87.1590909090909)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 16:07:23.106794,"(2.2, 2.6, 2.583404255319149)","(7.0, 7.8, 7.55959595959596)","(15.0, 15.5, 15.25)","(4.0, 4.9, 4.84300441826215)","(5.5, 7.2, 7.174874371859296)","(14.0, 20.0, 19.666666666666668)","(41.0, 90.0, 86.21212121212122)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 16:07:24.255083,"(2.2, 2.6, 2.583177570093458)","(7.0, 7.8, 7.607142857142858)","(15.0, 16.0, 15.608695652173912)","(4.0, 4.9, 4.843152866242038)","(5.5, 7.2, 7.176359338061466)","(14.0, 20.0, 19.71794871794872)","(41.0, 90.0, 87.8125)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 16:07:25.436731,"(2.2, 2.58, 2.5762068965517244)","(7.0, 7.8, 7.7712)","(15.0, 16.0, 16.02777777777778)","(4.0, 4.9, 4.855377207062601)","(5.5, 7.2, 7.176359338061466)","(14.0, 20.0, 19.695652173913043)","(41.0, 90.0, 88.05555555555556)","(101.0, 190.0, 185.0)"
07-01-2023 16:07:26.724351,"(2.2, 2.58, 2.5499290780141846)","(7.0, 7.6, 7.587919463087248)","(14.0, 16.5, 16.16)","(4.0, 4.9, 4.857528089887641)","(5.5, 7.2, 7.174874371859296)","(14.0, 20.0, 19.533333333333335)","(41.0, 90.0, 88.05555555555556)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 16:07:27.819195,"(2.2, 2.56, 2.5498958333333333)","(7.0, 7.6, 7.587919463087248)","(14.0, 16.5, 16.16)","(4.0, 4.9, 4.857528089887641)","(5.5, 7.2, 7.174874371859296)","(14.0, 20.0, 19.5125)","(41.0, 90.0, 88.05555555555556)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 16:07:28.869647,"(2.2, 2.58, 2.5580645161290323)","(7.0, 7.8, 7.53287197231834)","(14.0, 16.5, 16.291666666666668)","(4.0, 4.9, 4.855633802816902)","(5.5, 7.4, 7.286498855835241)","(14.0, 20.0, 18.766666666666666)","(41.0, 90.0, 88.05555555555556)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 16:07:29.954906,"(2.2, 2.58, 2.5683854166666666)","(7.0, 7.8, 7.590313390313391)","(14.0, 16.0, 15.894736842105264)","(4.0, 4.9, 4.854088050314465)","(5.5, 7.2, 7.158959537572255)","(14.0, 20.0, 18.766666666666666)","(41.0, 90.0, 88.52941176470588)","(101.0, 190.0, 185.0)"
07-01-2023 16:07:31.099433,"(2.2, 2.58, 2.5673846153846154)","(7.0, 7.8, 7.584022038567493)","(14.0, 16.0, 16.291666666666668)","(4.0, 4.9, 4.855030800821355)","(5.5, 7.2, 7.159763313609467)","(14.0, 20.0, 18.75)","(41.0, 90.0, 84.6774193548387)","(101.0, 190.0, 186.0)"
07-01-2023 16:07:32.248868,"(2.2, 2.58, 2.568)","(7.0, 7.6, 7.557714285714286)","(14.0, 16.5, 16.291666666666668)","(4.0, 4.9, 4.855030800821355)","(5.5, 7.2, 7.156084656084656)","(14.0, 19.0, 18.92753623188406)","(41.0, 85.0, 84.6875)","(101.0, 190.0, 186.0)"
07-01-2023 16:07:33.409404,"(2.2, 2.58, 2.568)","(7.0, 7.6, 7.562051282051282)","(14.0, 16.5, 15.869565217391305)","(4.0, 4.9, 4.827069351230425)","(5.5, 7.2, 7.138753387533876)","(14.0, 19.0, 18.929577464788732)","(41.0, 85.0, 84.6875)","(101.0, 190.0, 186.0)"
07-01-2023 16:07:34.446300,"(2.2, 2.56, 2.551239669421488)","(7.0, 7.6, 7.554609929078014)","(14.0, 16.5, 15.869565217391305)","(4.0, 4.9, 4.827069351230425)","(5.5, 7.2, 7.149271137026239)","(14.0, 19.0, 18.904761904761905)","(41.0, 85.0, 84.5)","(101.0, 190.0, 189.0)"
07-01-2023 16:07:35.562432,"(2.2, 2.56, 2.5556756756756758)","(7.0, 7.6, 7.555675675675675)","(14.0, 16.5, 16.150602409638555)","(4.0, 4.9, 4.819459459459459)","(5.5, 7.2, 7.15944055944056)","(14.0, 19.0, 18.45)","(41.0, 85.0, 84.5)","(101.0, 190.0, 189.0)"
07-01-2023 16:07:36.584430,"(2.2, 2.56, 2.5572106824925815)","(7.0, 7.6, 7.56985294117647)","(14.0, 16.5, 16.276923076923076)","(4.0, 4.9, 4.823063683304647)","(5.5, 7.2, 7.159250585480094)","(14.0, 18.5, 18.40909090909091)","(41.0, 85.0, 84.5)","(101.0, 190.0, 189.0909090909091)"
07-01-2023 16:07:37.605782,"(2.2, 2.56, 2.556724738675958)","(7.0, 7.6, 7.573033707865168)","(14.0, 16.5, 16.36)","(4.0, 4.9, 4.823063683304647)","(5.5, 7.2, 7.159250585480094)","(14.0, 18.5, 18.45)","(41.0, 85.0, 82.6470588235294)","(101.0, 190.0, 187.5)"
07-01-2023 16:07:38.665490,"(2.2, 2.6, 2.5878106508875742)","(7.0, 7.4, 7.3376237623762375)","(14.0, 17.0, 16.352459016393443)","(4.0, 4.9, 4.822530329289428)","(5.5, 7.2, 7.154330708661417)","(14.0, 18.5, 18.45)","(41.0, 85.0, 82.6470588235294)","(101.0, 190.0, 187.5)"
07-01-2023 16:07:39.689956,"(2.2, 2.6, 2.5949565217391304)","(7.0, 7.4, 7.321649484536083)","(14.0, 17.0, 16.50526315789474)","(4.0, 4.9, 4.822530329289428)","(5.5, 7.2, 7.1521978021978025)","(14.0, 18.5, 18.333333333333332)","(41.0, 85.0, 81.19047619047619)","(101.0, 190.0, 187.5)"
07-01-2023 16:07:40.780319,"(2.2, 2.6, 2.591951219512195)","(7.0, 7.4, 7.317837837837838)","(14.0, 17.0, 16.654135338345863)","(4.0, 4.9, 4.826600985221675)","(5.5, 7.2, 7.1521978021978025)","(14.0, 18.5, 18.13953488372093)","(41.0, 85.0, 80.29411764705883)","(101.0, 190.0, 187.5)"
07-01-2023 16:07:41.789485,"(2.2, 2.6, 2.590625)","(7.0, 7.4, 7.333333333333334)","(14.0, 17.0, 16.674418604651162)","(4.0, 4.9, 4.821981981981982)","(5.5, 7.2, 7.155182072829132)","(14.0, 18.5, 18.029411764705884)","(41.0, 85.0, 80.29411764705883)","(101.0, 190.0, 187.5)"
07-01-2023 16:07:42.821514,"(2.2, 2.6, 2.5877551020408163)","(7.0, 7.4, 7.296330275229358)","(14.0, 17.0, 16.537037037037038)","(4.0, 4.9, 4.8229768786127165)","(5.5, 7.2, 7.135656836461126)","(14.0, 19.0, 18.516129032258064)","(41.0, 85.0, 81.3157894736842)","(101.0, 190.0, 194.54545454545453)"
07-01-2023 16:07:43.934532,"(2.2, 2.6, 2.59992673992674)","(7.0, 7.4, 7.385166240409207)","(14.0, 17.5, 16.818181818181817)","(4.0, 4.9, 4.855165289256198)","(5.5, 7.4, 7.257142857142857)","(14.0, 17.0, 16.996913580246915)","(41.0, 85.0, 84.21052631578948)","(101.0, 200.0, 197.5)"
07-01-2023 16:07:45.152857,"(2.2, 2.62, 2.603956043956044)","(7.0, 7.4, 6.9)","(14.0, 17.0, 16.55263157894737)","(4.0, 4.9, 4.866556655665566)","(5.5, 7.4, 7.385416666666667)","(14.0, 17.0, 17.15989847715736)","(41.0, 85.0, 93.125)","(101.0, 200.0, 196.47058823529412)"
07-01-2023 16:07:46.289199,"(2.2, 2.62, 2.6097744360902255)","(7.0, 7.0, 6.774096385542168)","(14.0, 17.0, 16.936)","(4.0, 4.9, 4.913650306748466)","(5.5, 7.4, 7.529801324503311)","(14.0, 17.5, 17.28813559322034)","(41.0, 95.0, 94.13793103448276)","(101.0, 200.0, 203.33333333333334)"
07-01-2023 16:07:47.379656,"(2.2, 2.62, 2.6178491620111735)","(7.0, 6.8, 6.774096385542168)","(14.0, 17.0, 16.936)","(4.0, 5.0, 4.911338582677166)","(5.5, 7.6, 7.484782608695652)","(14.0, 17.5, 16.91780821917808)","(41.0, 95.0, 93.95833333333333)","(101.0, 210.0, 203.33333333333334)"
07-01-2023 16:07:48.467038,"(2.2, 2.64, 2.6183132530120483)","(7.0, 7.0, 6.903412073490814)","(14.0, 17.0, 16.82248520710059)","(4.0, 5.0, 4.919031141868512)","(5.5, 7.6, 7.393886462882096)","(14.0, 17.0, 16.9811320754717)","(41.0, 95.0, 84.44444444444444)","(101.0, 210.0, 203.33333333333334)"
07-01-2023 16:07:49.491903,"(2.2, 2.62, 2.6160897435897437)","(7.0, 6.8, 6.757575757575758)","(14.0, 17.0, 16.67241379310345)","(4.0, 5.0, 4.919954389965793)","(5.5, 7.4, 7.394190871369295)","(14.0, 17.0, 16.984848484848484)","(41.0, 85.0, 83.18181818181819)","(101.0, 210.0, 203.84615384615384)"
07-01-2023 16:07:50.637426,"(2.2, 2.64, 2.6202197802197804)","(7.0, 6.8, 6.768807339449541)","(14.0, 17.0, 16.727272727272727)","(4.0, 5.0, 4.915902964959569)","(5.5, 7.4, 7.394190871369295)","(14.0, 17.0, 17.311965811965813)","(41.0, 85.0, 83.06451612903226)","(101.0, 210.0, 206.66666666666666)"
07-01-2023 16:07:51.813732,"(2.2, 2.62, 2.61516960651289)","(7.0, 7.0, 6.812244897959183)","(14.0, 17.5, 17.13235294117647)","(4.0, 5.0, 4.93186372745491)","(5.5, 7.4, 7.3753694581280795)","(14.0, 17.5, 16.962962962962962)","(41.0, 85.0, 82.3529411764706)","(101.0, 210.0, 206.66666666666666)"
07-01-2023 16:07:53.022188,"(2.2, 2.66, 2.6505555555555556)","(7.0, 7.0, 7.083905013192612)","(14.0, 17.5, 17.46153846153846)","(4.0, 5.0, 4.984075829383887)","(5.5, 7.4, 6.728813559322034)","(14.0, 17.0, 17.45945945945946)","(41.0, 85.0, 84.58333333333333)","(101.0, 210.0, 215.0)"
07-01-2023 16:07:54.128684,"(2.2, 2.68, 2.6796879063719117)","(7.0, 7.2, 7.083905013192612)","(14.0, 17.5, 17.253521126760564)","(4.0, 5.0, 4.983551114527287)","(5.5, 7.0, 6.740845070422535)","(14.0, 17.5, 17.3515625)","(41.0, 85.0, 85.5072463768116)","(101.0, 220.0, 219.28571428571428)"
07-01-2023 16:07:55.136832,"(2.2, 2.7, 2.6888)","(7.0, 7.2, 7.106498951781971)","(14.0, 18.0, 17.48148148148148)","(4.0, 5.0, 4.986819306930693)","(5.5, 6.8, 6.727586206896551)","(14.0, 18.0, 17.46)","(41.0, 90.0, 84.56140350877193)","(101.0, 220.0, 219.28571428571428)"
07-01-2023 16:07:56.190812,"(2.2, 2.74, 2.7131034482758625)","(7.0, 7.2, 7.094811320754717)","(14.0, 18.0, 17.435114503816795)","(4.0, 5.0, 4.977247502774695)","(5.5, 6.8, 6.535)","(14.0, 17.5, 17.2)","(41.0, 90.0, 84.56140350877193)","(101.0, 220.0, 219.28571428571428)"
07-01-2023 16:07:57.293603,"(2.2, 2.72, 2.7182000000000004)","(7.0, 7.2, 7.04140350877193)","(14.0, 18.0, 17.43076923076923)","(4.0, 5.0, 4.977591973244147)","(5.5, 6.6, 6.526363636363636)","(14.0, 18.0, 17.142857142857142)","(41.0, 90.0, 84.40677966101696)","(101.0, 220.0, 218.88888888888889)"
07-01-2023 16:07:58.384852,"(2.2, 2.74, 2.7278125)","(7.0, 7.0, 6.880382775119617)","(14.0, 18.0, 17.43076923076923)","(4.0, 5.0, 4.977826806398235)","(5.5, 6.6, 6.526363636363636)","(14.0, 18.0, 17.142857142857142)","(41.0, 90.0, 84.40677966101696)","(101.0, 220.0, 218.88888888888889)"
07-01-2023 16:07:59.483852,"(2.2, 2.74, 2.7373977695167286)","(7.0, 7.0, 6.841481481481481)","(14.0, 18.0, 17.456)","(4.0, 5.0, 4.982635796972396)","(5.5, 6.6, 6.528318584070797)","(14.0, 17.0, 16.56122448979592)","(41.0, 90.0, 84.40677966101696)","(101.0, 220.0, 218.88888888888889)"
07-01-2023 16:08:00.684387,"(2.2, 2.74, 2.726666666666667)","(7.0, 7.0, 6.866031746031746)","(14.0, 18.0, 17.451612903225808)","(4.0, 5.1, 5.046625)","(5.5, 6.6, 6.590909090909091)","(14.0, 17.0, 16.56122448979592)","(41.0, 90.0, 84.40677966101696)","(101.0, 220.0, 218.88888888888889)"
07-01-2023 16:08:01.859225,"(2.2, 2.72, 2.7157142857142857)","(7.0, 7.0, 6.861688311688312)","(14.0, 17.5, 17.35483870967742)","(4.0, 5.1, 5.044268774703557)","(5.5, 6.8, 6.545736434108528)","(14.0, 16.5, 16.467532467532468)","(41.0, 90.0, 84.40677966101696)","(101.0, 220.0, 217.5)"
07-01-2023 16:08:02.971888,"(2.2, 2.72, 2.7138461538461542)","(7.0, 7.0, 6.83134328358209)","(14.0, 18.0, 17.771428571428572)","(4.0, 5.1, 5.020166898470097)","(5.5, 6.6, 6.542465753424658)","(14.0, 17.0, 16.53846153846154)","(41.0, 90.0, 84.0)","(101.0, 220.0, 217.5)"
07-01-2023 16:08:04.217451,"(2.2, 2.74, 2.7344897959183676)","(7.0, 7.0, 6.859315589353612)","(14.0, 18.0, 17.694444444444443)","(4.0, 5.0, 4.988793103448276)","(5.5, 6.6, 6.615037593984962)","(14.0, 17.0, 16.785714285714285)","(41.0, 90.0, 84.21052631578948)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:08:05.264551,"(2.2, 2.74, 2.7358659217877097)","(7.0, 7.0, 6.859315589353612)","(14.0, 18.0, 17.694444444444443)","(4.0, 5.0, 4.988793103448276)","(5.5, 6.8, 6.600615384615384)","(14.0, 17.0, 16.765217391304347)","(41.0, 90.0, 84.61538461538461)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:08:06.450534,"(2.2, 2.72, 2.7008333333333336)","(7.0, 7.0, 6.857471264367816)","(14.0, 18.0, 17.554054054054053)","(4.0, 5.0, 4.988793103448276)","(5.5, 6.8, 6.632432432432432)","(14.0, 17.0, 15.883116883116884)","(41.0, 85.0, 84.61538461538461)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:08:07.758723,"(2.2, 2.7, 2.7077456647398845)","(7.0, 7.0, 6.780952380952381)","(14.0, 18.0, 17.69148936170213)","(4.0, 5.0, 4.974168297455969)","(5.5, 6.8, 6.60790273556231)","(14.0, 16.0, 16.717391304347824)","(41.0, 85.0, 84.6)","(101.0, 230.0, 218.0)"
07-01-2023 16:08:08.869955,"(2.2, 2.72, 2.7077456647398845)","(7.0, 6.8, 6.780952380952381)","(14.0, 18.0, 17.69148936170213)","(4.0, 5.0, 4.99124203821656)","(5.5, 6.8, 6.44056603773585)","(14.0, 17.5, 17.166666666666668)","(41.0, 85.0, 84.61538461538461)","(101.0, 230.0, 221.42857142857142)"
07-01-2023 16:08:09.963513,"(2.2, 2.72, 2.715277777777778)","(7.0, 6.8, 6.738028169014084)","(14.0, 18.0, 18.294392523364486)","(4.0, 5.0, 5.039609644087256)","(5.5, 6.6, 6.532588454376164)","(14.0, 17.5, 17.476635514018692)","(41.0, 85.0, 86.70731707317073)","(101.0, 230.0, 225.83333333333334)"
07-01-2023 16:08:11.214108,"(2.2, 2.68, 2.671891891891892)","(7.0, 7.0, 6.792592592592593)","(14.0, 18.5, 18.276315789473685)","(4.0, 5.1, 5.053484320557491)","(5.5, 6.6, 6.371428571428572)","(14.0, 17.5, 17.477064220183486)","(41.0, 90.0, 86.875)","(101.0, 230.0, 229.0)"
07-01-2023 16:08:12.366944,"(2.2, 2.68, 2.6779591836734697)","(7.0, 6.8, 6.931182795698924)","(14.0, 18.5, 18.39423076923077)","(4.0, 5.1, 5.063299663299663)","(5.5, 6.4, 6.390526315789474)","(14.0, 17.5, 17.485207100591715)","(41.0, 90.0, 86.86046511627907)","(101.0, 230.0, 229.41176470588235)"
07-01-2023 16:08:13.672481,"(2.2, 2.68, 2.669558823529412)","(7.0, 7.0, 6.876729559748427)","(14.0, 18.5, 18.4390243902439)","(4.0, 5.1, 5.0807157057654075)","(5.5, 6.4, 6.2747586206896555)","(14.0, 17.5, 16.489583333333332)","(41.0, 90.0, 87.3076923076923)","(101.0, 230.0, 232.17391304347825)"
07-01-2023 16:08:14.832100,"(2.25, 2.68, 2.6709761388286335)","(6.5, 7.0, 6.839344262295082)","(14.0, 18.5, 18.4390243902439)","(4.0, 5.1, 5.141818181818182)","(5.5, 6.4, 6.3098321342925665)","(14.0, 16.5, 16.902097902097903)","(41.0, 90.0, 88.16666666666667)","(101.0, 240.0, 237.3684210526316)"
07-01-2023 16:08:15.852643,"(2.25, 2.7, 2.6929438717067584)","(6.5, 7.0, 6.9337078651685395)","(14.0, 19.0, 18.95575221238938)","(4.0, 5.2, 5.170909090909091)","(5.5, 6.4, 6.3098321342925665)","(14.0, 17.0, 16.902097902097903)","(41.0, 90.0, 88.16666666666667)","(101.0, 240.0, 237.3684210526316)"
07-01-2023 16:08:16.985266,"(2.25, 2.7, 2.6929438717067584)","(6.5, 7.0, 6.9337078651685395)","(14.0, 19.0, 18.95575221238938)","(4.0, 5.2, 5.170909090909091)","(5.5, 6.4, 6.3098321342925665)","(14.0, 17.0, 16.902097902097903)","(41.0, 90.0, 88.16666666666667)","(101.0, 240.0, 237.3684210526316)"
07-01-2023 16:08:18.103009,"(2.25, 2.7, 2.6929438717067584)","(6.5, 7.0, 6.9337078651685395)","(14.0, 19.0, 18.95575221238938)","(4.0, 5.2, 5.170909090909091)","(5.5, 6.4, 6.3098321342925665)","(14.0, 17.0, 16.902097902097903)","(41.0, 90.0, 88.16666666666667)","(101.0, 240.0, 237.3684210526316)"
07-01-2023 16:08:19.201958,"(2.25, 2.7, 2.7153667953667955)","(6.5, 7.0, 6.948235294117647)","(14.0, 19.0, 18.222826086956523)","(4.0, 5.2, 5.168490566037736)","(5.5, 6.6, 6.465365853658536)","(14.0, 17.0, 16.878260869565217)","(41.0, 90.0, 87.54901960784314)","(101.0, 240.0, 237.3684210526316)"
07-01-2023 16:08:20.300382,"(2.25, 2.74, 2.7390434782608697)","(6.5, 6.8, 6.766507177033493)","(14.0, 18.5, 18.033333333333335)","(4.0, 5.1, 5.097175141242937)","(5.5, 6.4, 6.3607748184019375)","(14.0, 17.0, 16.440677966101696)","(41.0, 90.0, 85.53571428571429)","(101.0, 240.0, 237.77777777777777)"
07-01-2023 16:08:21.407127,"(2.25, 2.74, 2.7386069651741294)","(6.5, 6.8, 6.796610169491525)","(14.0, 19.0, 18.859375)","(4.0, 5.1, 5.096575342465753)","(5.5, 6.4, 6.475184275184275)","(14.0, 16.5, 16.43103448275862)","(41.0, 90.0, 85.24590163934427)","(101.0, 240.0, 237.77777777777777)"
07-01-2023 16:08:22.585876,"(2.25, 2.74, 2.735113122171946)","(6.5, 6.8, 6.692173913043478)","(14.0, 19.0, 18.857142857142858)","(4.0, 5.1, 5.053508771929824)","(5.5, 6.6, 6.345098039215687)","(14.0, 16.5, 16.401639344262296)","(41.0, 90.0, 85.3225806451613)","(101.0, 240.0, 237.77777777777777)"
07-01-2023 16:08:23.693423,"(2.25, 2.74, 2.7362264150943396)","(6.5, 6.8, 6.724390243902439)","(14.0, 19.0, 18.857142857142858)","(4.0, 5.1, 5.096478873239437)","(5.5, 6.4, 6.382113821138212)","(14.0, 16.5, 16.42241379310345)","(41.0, 90.0, 85.3225806451613)","(101.0, 240.0, 237.77777777777777)"
07-01-2023 16:08:24.748319,"(2.25, 2.76, 2.741048088779285)","(6.5, 6.8, 6.733333333333333)","(14.0, 18.5, 17.992822966507177)","(4.0, 5.1, 5.096478873239437)","(5.5, 6.4, 6.294581280788178)","(14.0, 16.5, 16.476190476190474)","(41.0, 90.0, 84.2)","(101.0, 240.0, 238.33333333333334)"
07-01-2023 16:08:25.921169,"(2.25, 2.76, 2.742)","(6.5, 6.8, 6.634285714285714)","(14.0, 18.5, 18.006726457399104)","(4.0, 5.1, 5.098516320474777)","(5.5, 6.4, 6.221192052980133)","(14.0, 16.5, 16.124513618677042)","(41.0, 90.0, 80.0)","(101.0, 240.0, 262.0)"
07-01-2023 16:08:27.060136,"(2.25, 2.78, 2.746545454545455)","(6.5, 6.6, 6.575063613231552)","(14.0, 18.5, 18.013636363636362)","(4.0, 5.2, 5.111943793911007)","(5.5, 6.4, 6.205555555555556)","(14.0, 16.5, 15.901960784313726)","(41.0, 85.0, 78.84615384615384)","(101.0, 270.0, 261.25)"
07-01-2023 16:08:28.213694,"(2.25, 2.84, 2.801016949152542)","(6.5, 6.8, 6.53844714686623)","(14.0, 19.0, 18.307692307692307)","(4.0, 5.2, 5.111943793911007)","(5.5, 6.4, 6.413953488372093)","(14.0, 16.0, 15.906862745098039)","(41.0, 85.0, 81.12903225806451)","(101.0, 270.0, 262.22222222222223)"
07-01-2023 16:08:29.399377,"(2.25, 2.84, 2.812121212121212)","(6.5, 6.6, 6.506906906906907)","(14.0, 18.5, 17.02238805970149)","(4.0, 5.2, 5.065217391304348)","(5.5, 6.6, 6.334346504559271)","(14.0, 16.0, 15.816455696202532)","(41.0, 85.0, 81.57142857142857)","(101.0, 270.0, 267.3333333333333)"
07-01-2023 16:08:30.470205,"(2.25, 2.84, 2.809795918367347)","(6.5, 6.6, 6.506906906906907)","(14.0, 17.5, 17.02238805970149)","(4.0, 5.1, 5.069599999999999)","(5.5, 6.4, 5.997100625355316)","(14.0, 16.5, 16.47826086956522)","(41.0, 85.0, 79.78260869565217)","(101.0, 270.0, 240.0)"
07-01-2023 16:08:31.594675,"(2.25, 2.84, 2.8344)","(6.5, 6.6, 6.454335260115607)","(14.0, 17.5, 17.23249299719888)","(4.0, 5.1, 5.1664122137404584)","(5.5, 6.0, 6.10738255033557)","(14.0, 16.5, 16.912087912087912)","(41.0, 85.0, 82.5)","(101.0, 270.0, 264.61538461538464)"
07-01-2023 16:08:32.751524,"(2.25, 2.86, 2.8574545454545452)","(6.5, 6.6, 6.535384615384615)","(14.0, 17.5, 17.23249299719888)","(4.0, 5.2, 5.163503649635037)","(5.5, 6.2, 6.18989898989899)","(14.0, 17.0, 16.87878787878788)","(41.0, 85.0, 81.875)","(101.0, 270.0, 264.1666666666667)"
07-01-2023 16:08:33.938615,"(2.35, 2.84, 2.839548532731377)","(6.0, 6.6, 6.531297709923664)","(14.0, 17.5, 17.20062695924765)","(4.4, 5.2, 5.132022471910112)","(5.5, 6.2, 6.2729729729729735)","(14.0, 17.0, 15.82857142857143)","(41.0, 85.0, 81.875)","(101.0, 270.0, 266.25)"
07-01-2023 16:08:35.005083,"(2.35, 2.88, 2.868148148148148)","(6.0, 6.4, 6.345121951219513)","(14.0, 17.5, 17.20062695924765)","(4.4, 5.2, 5.132022471910112)","(5.5, 6.4, 6.2729729729729735)","(14.0, 16.0, 15.82857142857143)","(41.0, 85.0, 81.875)","(101.0, 270.0, 266.25)"
07-01-2023 16:08:36.134795,"(2.35, 2.86, 2.858980891719745)","(6.0, 6.4, 6.334384858044165)","(14.0, 17.5, 17.20062695924765)","(4.4, 5.2, 5.103512880562061)","(5.5, 6.6, 6.492045454545455)","(14.0, 16.0, 15.754545454545454)","(41.0, 80.0, 79.16666666666667)","(101.0, 270.0, 266.25)"
07-01-2023 16:08:37.290257,"(2.35, 2.92, 2.9144444444444444)","(6.0, 6.4, 6.307796610169492)","(14.0, 17.5, 17.2)","(4.4, 5.1, 5.046643109540636)","(5.5, 6.4, 6.2875000000000005)","(14.0, 16.0, 15.708333333333334)","(41.0, 80.0, 71.42857142857143)","(101.0, 270.0, 266.25)"
07-01-2023 16:08:38.483541,"(2.35, 2.92, 2.905611510791367)","(6.0, 6.4, 6.297744360902256)","(14.0, 17.5, 17.2)","(4.4, 5.1, 5.046643109540636)","(5.5, 6.4, 6.2875000000000005)","(14.0, 16.0, 15.708333333333334)","(51.0, 80.0, 71.42857142857143)","(101.0, 270.0, 266.25)"
07-01-2023 16:08:39.581305,"(2.35, 2.9, 2.886461538461538)","(6.0, 6.4, 6.2891743119266055)","(14.0, 17.5, 17.209969788519636)","(4.4, 5.1, 5.065428109854604)","(5.5, 6.6, 6.257142857142857)","(14.0, 16.0, 15.5125)","(51.0, 80.0, 71.42857142857143)","(101.0, 270.0, 266.25)"
07-01-2023 16:08:40.731249,"(2.35, 2.94, 2.8857627118644067)","(6.0, 6.2, 6.141549295774648)","(14.0, 17.5, 17.437956204379564)","(4.4, 5.1, 5.06864406779661)","(5.5, 6.4, 6.352542372881357)","(14.0, 16.0, 15.5625)","(51.0, 80.0, 78.57142857142857)","(101.0, 270.0, 266.6666666666667)"
07-01-2023 16:08:41.844190,"(2.35, 2.92, 2.903699421965318)","(6.0, 6.2, 6.124886877828055)","(14.0, 17.5, 17.452380952380953)","(4.4, 5.3, 5.145762711864406)","(5.5, 6.4, 7.057142857142857)","(14.0, 16.0, 15.0)","(51.0, 80.0, 92.5)","(101.0, 270.0, 423.33333333333337)"
07-01-2023 16:08:42.888422,"(2.4, 2.94, 2.6842105263157894)","(6.0, 6.4, 5.6000000000000005)","(14.0, 24.0, 16.0)","(4.2, 5.8, 4.8315789473684205)","(5.5, 7.2, 7.1289940828402365)","(14.0, 17.0, 15.0)","(51.0, 130.0, 92.5)","(101.0, 440.0, 423.33333333333337)"
07-01-2023 16:08:44.028369,"(2.4, 2.88, 2.5752380952380953)","(6.0, 6.4, 5.933333333333334)","(14.0, 24.0, 16.0)","(4.2, 5.0, 4.859999999999999)","(5.5, 7.2, 7.1289940828402365)","(14.0, 17.0, 15.0)","(51.0, 130.0, 87.5)","(101.0, 440.0, 423.33333333333337)"
07-01-2023 16:08:45.253346,"(2.4, 3.1, 3.09)","(6.0, 6.4, 4.419469026548673)","(14.0, 24.0, 15.0)","(4.2, 5.0, 5.690196078431373)","(5.5, 7.2, 7.134020618556701)","(14.0, 17.0, 16.2)","(51.0, 120.0, 73.75)","(101.0, 440.0, 423.33333333333337)"
07-01-2023 16:08:46.365875,"(2.4, 3.45, 2.99675)","(6.0, 5.5, 3.7809734513274336)","(14.0, 17.0, 16.5)","(4.4, 5.8, 9.923076923076923)","(5.5, 7.2, 8.016438356164384)","(14.0, 17.0, 16.25)","(51.0, 130.0, 65.5)","(101.0, 440.0, 423.33333333333337)"
07-01-2023 16:08:47.436482,"(2.4, 3.45, 3.2939024390243903)","(6.0, 3.7, 2.8875)","(14.0, 24.0, 23.83743842364532)","(4.4, 10.0, 5.4399999999999995)","(5.5, 8.4, 7.12)","(14.0, 19.5, 13.857142857142858)","(51.0, 130.0, 95.71428571428572)","(101.0, 440.0, 423.33333333333337)"
07-01-2023 16:08:48.505872,"(2.4, 5.2, 4.516666666666667)","(6.0, 3.55, 3.319230769230769)","(14.0, 24.0, 18.0)","(4.4, 5.6, 6.75)","(5.5, 8.4, 7.155555555555556)","(14.0, 21.0, 13.857142857142858)","(51.0, 130.0, 81.25)","(101.0, 440.0, 275.0)"
07-01-2023 16:08:49.635566,"(2.4, 5.1, 4.1)","(6.0, 3.55, 2.598888888888889)","(14.0, 24.0, 18.0)","(4.4, 8.4, 7.3)","(5.5, 8.4, 7.311111111111111)","(14.0, 21.0, 19.0)","(51.0, 130.0, 83.33333333333333)","(101.0, 440.0, 330.0)"
07-01-2023 16:08:50.757996,"(2.4, 5.6, 4.685714285714285)","(6.0, 2.46, 2.444444444444444)","(14.0, 24.0, 19.75)","(4.4, 7.8, 6.82)","(5.5, 8.4, 4.3382978723404255)","(14.0, 21.0, 18.84090909090909)","(51.0, 120.0, 86.66666666666667)","(101.0, 440.0, 330.0)"
