,Sirius Lulu,Little Joe,Charlotte Dream,Winlock Lad,Indigo,Pick Up Gus,Baby Magic,Tara Swift
11-01-2023 15:48:18.391150,"(6.5, 11.0, 9.799999999999999)","(10.0, 21.0, 19.5)","(3.8, 5.5, 5.1)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.72)","(3.1, 3.3, 3.15)","(4.0, 7.6, 6.15)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:19.717100,"(6.5, 11.0, 10.555555555555555)","(10.0, 21.0, 19.666666666666668)","(3.8, 5.5, 5.1)","(12.0, 25.0, 20.0)","(8.5, 22.0, 18.85)","(3.1, 3.3, 3.15)","(4.0, 7.6, 6.15)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:21.327928,"(6.5, 11.0, 10.555555555555555)","(10.0, 22.0, 21.0)","(3.8, 5.5, 5.1)","(12.0, 25.0, 20.0)","(8.5, 22.0, 18.85)","(3.1, 3.3, 3.15)","(4.0, 7.6, 6.15)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:22.670180,"(6.5, 11.0, 10.555555555555555)","(10.0, 22.0, 19.5)","(3.8, 5.5, 5.050000000000001)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.15)","(4.0, 7.6, 6.15)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:24.046538,"(6.5, 11.0, 10.2)","(10.0, 21.0, 21.0)","(3.8, 5.5, 5.25)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.15)","(4.0, 7.6, 6.15)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:25.374189,"(6.5, 11.0, 9.266666666666667)","(10.0, 22.0, 20.833333333333336)","(3.8, 5.6, 5.46)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2249999999999996)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:26.715735,"(6.5, 11.0, 9.96)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.366666666666666)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2249999999999996)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:28.098604,"(6.5, 11.0, 9.96)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.522222222222222)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2249999999999996)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:29.428105,"(6.5, 11.0, 10.542857142857143)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.408333333333333)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:30.778774,"(6.5, 11.5, 10.736363636363636)","(10.0, 22.0, 19.375)","(3.8, 5.7, 5.4222222222222225)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:31.949399,"(6.5, 11.5, 10.736363636363636)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.4222222222222225)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:33.285753,"(6.5, 11.5, 10.736363636363636)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.4222222222222225)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:34.655461,"(6.5, 11.5, 10.736363636363636)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.4222222222222225)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:35.970011,"(6.5, 11.5, 10.736363636363636)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.4222222222222225)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:37.254145,"(6.5, 11.0, 10.35)","(10.0, 21.0, 20.833333333333336)","(3.8, 5.6, 5.359999999999999)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:38.452403,"(6.5, 11.0, 10.314285714285715)","(10.0, 22.0, 20.833333333333336)","(3.8, 5.6, 5.266666666666667)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:40.002674,"(6.5, 11.0, 9.8)","(10.0, 21.0, 19.375)","(3.8, 5.8, 5.466666666666667)","(12.0, 25.0, 20.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:41.430905,"(6.5, 11.0, 9.8)","(10.0, 22.0, 19.285714285714285)","(3.8, 5.7, 5.6)","(12.0, 25.0, 16.0)","(8.5, 22.0, 20.577777777777776)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.76470588235294)"
11-01-2023 15:48:42.975959,"(6.5, 11.0, 10.428571428571429)","(10.0, 21.0, 19.285714285714285)","(3.8, 5.7, 5.6)","(12.0, 24.0, 18.6)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:44.447738,"(6.5, 11.0, 10.428571428571429)","(10.0, 21.0, 19.375)","(3.8, 5.7, 5.6)","(12.0, 21.0, 19.2)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2076923076923074)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:45.918722,"(6.5, 11.0, 10.428571428571429)","(10.0, 22.0, 19.375)","(3.8, 5.7, 5.449999999999999)","(12.0, 22.0, 19.2)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:47.359649,"(6.5, 11.0, 10.428571428571429)","(10.0, 22.0, 19.375)","(3.8, 5.8, 5.35)","(12.0, 22.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:48.637168,"(6.5, 11.0, 10.542857142857143)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.35)","(12.0, 21.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:50.010164,"(6.5, 11.5, 10.7125)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.477777777777778)","(12.0, 21.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:51.267179,"(6.5, 11.5, 10.7125)","(10.0, 22.0, 19.375)","(3.8, 5.7, 5.477777777777778)","(12.0, 21.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:52.506274,"(6.5, 11.5, 10.7125)","(10.0, 22.0, 19.375)","(3.8, 5.7, 5.477777777777778)","(12.0, 21.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:53.700111,"(6.5, 11.5, 10.7125)","(10.0, 22.0, 19.375)","(3.8, 5.7, 5.477777777777778)","(12.0, 21.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:54.907480,"(6.5, 11.5, 10.7125)","(10.0, 22.0, 19.375)","(3.8, 5.7, 5.4222222222222225)","(12.0, 21.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:56.142698,"(6.5, 11.0, 10.542857142857143)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.292307692307692)","(12.0, 21.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:57.556302,"(6.5, 11.5, 10.7125)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.433333333333334)","(12.0, 21.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:58.699466,"(6.5, 11.5, 10.7125)","(10.0, 22.0, 19.375)","(3.8, 5.5, 5.433333333333334)","(12.0, 21.0, 17.57142857142857)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:48:59.892915,"(6.5, 11.5, 10.7125)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.377777777777777)","(12.0, 21.0, 17.0)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:49:01.357392,"(6.5, 11.5, 10.7125)","(10.0, 22.0, 19.375)","(3.8, 5.6, 5.377777777777777)","(12.0, 21.0, 17.0)","(8.5, 22.0, 19.439999999999998)","(3.1, 3.3, 3.2399999999999998)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:49:02.751644,"(6.5, 11.5, 9.88)","(10.0, 22.0, 20.833333333333336)","(3.8, 5.6, 5.35)","(12.0, 21.0, 17.0)","(8.5, 22.0, 20.240000000000002)","(3.1, 3.3, 3.2823529411764705)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 79.42105263157895)"
11-01-2023 15:49:04.132783,"(6.5, 11.5, 11.183333333333334)","(10.0, 22.0, 20.833333333333336)","(3.8, 5.9, 5.35)","(12.0, 21.0, 17.142857142857142)","(8.5, 23.0, 13.533333333333333)","(3.1, 3.3, 3.1289473684210525)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 81.07407407407408)"
11-01-2023 15:49:05.862751,"(6.5, 11.5, 10.278571428571428)","(10.0, 21.0, 21.22222222222222)","(3.8, 5.9, 5.199999999999999)","(12.0, 20.0, 18.375)","(8.5, 21.0, 13.533333333333333)","(3.1, 3.3, 3.1088235294117643)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 81.07407407407408)"
11-01-2023 15:49:07.578964,"(6.5, 11.5, 9.871428571428572)","(10.0, 22.0, 19.75)","(3.8, 5.8, 5.199999999999999)","(12.0, 19.5, 16.92857142857143)","(8.5, 21.0, 18.11111111111111)","(3.1, 3.3, 3.065384615384615)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 76.16666666666667)"
11-01-2023 15:49:09.047318,"(6.5, 11.5, 9.871428571428572)","(10.0, 21.0, 19.333333333333332)","(3.8, 5.8, 5.199999999999999)","(12.0, 19.5, 15.710526315789474)","(8.5, 20.0, 16.0)","(3.1, 3.25, 3.065384615384615)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 76.16666666666667)"
11-01-2023 15:49:10.304104,"(6.5, 11.0, 9.833333333333334)","(10.0, 22.0, 21.25)","(3.8, 5.8, 5.199999999999999)","(12.0, 19.5, 15.710526315789474)","(8.5, 19.0, 17.285714285714285)","(3.1, 3.25, 3.065384615384615)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 76.16666666666667)"
11-01-2023 15:49:11.463504,"(6.5, 11.0, 9.457142857142857)","(10.0, 22.0, 21.727272727272727)","(3.8, 5.8, 5.5777777777777775)","(12.0, 19.5, 15.710526315789474)","(8.5, 18.5, 15.585714285714285)","(3.1, 3.25, 3.065384615384615)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 81.07407407407408)"
11-01-2023 15:49:12.612222,"(6.5, 11.0, 9.357142857142858)","(10.0, 22.0, 21.727272727272727)","(3.8, 5.8, 5.5777777777777775)","(12.0, 19.5, 15.710526315789474)","(8.5, 18.5, 17.36)","(3.1, 3.25, 3.065384615384615)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 81.07407407407408)"
11-01-2023 15:49:13.871505,"(6.5, 10.5, 10.071428571428571)","(10.0, 22.0, 21.727272727272727)","(3.8, 5.8, 5.5777777777777775)","(12.0, 19.5, 15.710526315789474)","(8.5, 18.0, 17.36)","(3.1, 3.25, 3.065384615384615)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 81.07407407407408)"
11-01-2023 15:49:15.178691,"(6.5, 10.5, 10.071428571428571)","(10.0, 22.0, 21.727272727272727)","(3.8, 5.8, 5.5777777777777775)","(12.0, 19.5, 15.710526315789474)","(8.5, 18.0, 17.1875)","(3.1, 3.25, 3.065384615384615)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 81.07407407407408)"
11-01-2023 15:49:16.518471,"(6.5, 10.5, 9.74)","(10.0, 22.0, 21.38888888888889)","(3.8, 5.8, 5.5777777777777775)","(12.0, 19.5, 15.710526315789474)","(8.5, 17.5, 17.1875)","(3.1, 3.25, 3.065384615384615)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 78.15384615384616)"
11-01-2023 15:49:17.686025,"(6.5, 10.5, 10.071428571428571)","(10.0, 24.0, 22.5)","(3.8, 5.8, 5.5777777777777775)","(12.0, 19.5, 15.710526315789474)","(8.5, 17.5, 17.1875)","(3.1, 3.25, 3.065384615384615)","(4.0, 7.6, 6.199999999999999)","(31.0, 80.0, 78.15384615384616)"
11-01-2023 15:49:18.886461,"(6.5, 10.5, 10.125)","(10.0, 24.0, 23.4)","(3.8, 5.9, 5.4875)","(12.0, 19.5, 15.710526315789474)","(8.5, 17.5, 17.1875)","(3.1, 3.25, 3.0357142857142856)","(4.0, 7.6, 6.199999999999999)","(31.0, 80.0, 78.15384615384616)"
11-01-2023 15:49:20.093677,"(6.5, 10.5, 10.125)","(10.0, 24.0, 23.4)","(3.8, 5.9, 5.4875)","(12.0, 19.5, 15.264705882352942)","(8.5, 17.5, 17.1875)","(3.1, 3.25, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 80.0, 78.15384615384616)"
11-01-2023 15:49:21.381736,"(6.5, 10.5, 10.125)","(10.0, 24.0, 23.4)","(3.8, 5.9, 5.4875)","(12.0, 19.5, 15.264705882352942)","(8.5, 17.5, 17.1875)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 80.0, 78.15384615384616)"
11-01-2023 15:49:22.790245,"(6.5, 10.5, 10.125)","(10.0, 24.0, 23.4)","(3.8, 5.9, 5.4875)","(12.0, 19.5, 15.321428571428571)","(8.5, 17.5, 17.1875)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 80.0, 77.6896551724138)"
11-01-2023 15:49:24.204496,"(6.5, 11.0, 9.546153846153846)","(10.0, 24.0, 22.25)","(3.8, 5.9, 5.35)","(12.0, 19.5, 15.321428571428571)","(8.5, 17.5, 17.1875)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:25.472046,"(6.5, 11.0, 9.546153846153846)","(10.0, 23.0, 22.25)","(3.8, 5.9, 5.683333333333334)","(12.0, 19.5, 15.321428571428571)","(8.5, 17.5, 17.1875)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:26.654861,"(6.5, 11.0, 9.546153846153846)","(10.0, 23.0, 22.25)","(3.8, 5.8, 5.5)","(12.0, 19.5, 15.321428571428571)","(8.5, 17.5, 17.1875)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:27.838625,"(6.5, 11.0, 9.546153846153846)","(10.0, 23.0, 22.25)","(3.8, 5.7, 5.3)","(12.0, 19.5, 15.321428571428571)","(8.5, 17.5, 17.1875)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:29.003900,"(6.5, 11.0, 9.546153846153846)","(10.0, 23.0, 22.25)","(3.8, 5.7, 5.3)","(12.0, 19.5, 15.321428571428571)","(8.5, 17.5, 16.5625)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:30.206727,"(6.5, 11.0, 9.090909090909092)","(10.0, 24.0, 23.4)","(3.8, 5.7, 5.3)","(12.0, 19.5, 15.321428571428571)","(8.5, 17.5, 17.208333333333336)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:31.497468,"(6.5, 10.5, 10.071428571428571)","(10.0, 24.0, 23.6875)","(3.8, 5.7, 5.4)","(12.0, 18.5, 16.75)","(8.5, 17.5, 17.208333333333336)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:32.673594,"(6.5, 10.5, 10.071428571428571)","(10.0, 24.0, 23.6875)","(3.8, 5.6, 5.4)","(12.0, 18.5, 16.75)","(8.5, 17.5, 17.208333333333336)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:33.794725,"(6.5, 10.5, 10.071428571428571)","(10.0, 24.0, 23.6875)","(3.8, 5.6, 5.3)","(12.0, 18.5, 14.833333333333334)","(8.5, 17.5, 17.208333333333336)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:34.943140,"(6.5, 10.5, 10.071428571428571)","(10.0, 24.0, 22.6)","(3.8, 5.9, 5.064285714285714)","(12.0, 18.5, 14.833333333333334)","(8.5, 17.5, 17.208333333333336)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:36.177958,"(6.5, 10.5, 10.071428571428571)","(10.0, 24.0, 23.68181818181818)","(3.8, 5.8, 5.7)","(12.0, 18.5, 14.833333333333334)","(8.5, 17.5, 17.208333333333336)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.6896551724138)"
11-01-2023 15:49:37.362910,"(6.5, 10.5, 10.128571428571428)","(10.0, 24.0, 23.68181818181818)","(3.8, 5.8, 5.7)","(12.0, 18.5, 14.833333333333334)","(8.5, 17.5, 16.8)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 70.42857142857143)"
11-01-2023 15:49:38.517072,"(6.5, 10.5, 9.664285714285715)","(10.0, 24.0, 23.1875)","(3.8, 5.8, 5.55)","(12.0, 17.5, 15.5)","(8.5, 17.5, 16.85)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 77.35)"
11-01-2023 15:49:39.763594,"(6.5, 10.5, 9.424137931034481)","(10.0, 25.0, 24.318181818181817)","(3.8, 5.8, 5.55)","(12.0, 17.5, 14.8)","(8.5, 17.5, 17.229166666666664)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.28571428571428)"
11-01-2023 15:49:41.016991,"(6.5, 10.5, 9.424137931034481)","(10.0, 25.0, 24.318181818181817)","(3.8, 5.8, 5.55)","(12.0, 17.5, 14.8)","(8.5, 17.5, 17.229166666666664)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.28571428571428)"
11-01-2023 15:49:42.207042,"(6.5, 10.5, 9.424137931034481)","(10.0, 25.0, 24.318181818181817)","(3.8, 5.8, 5.55)","(12.0, 17.5, 14.8)","(8.5, 17.5, 17.229166666666664)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.28571428571428)"
11-01-2023 15:49:43.441105,"(6.5, 10.5, 9.424137931034481)","(10.0, 25.0, 24.318181818181817)","(3.8, 5.8, 5.55)","(12.0, 17.5, 14.8)","(8.5, 17.5, 16.75)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 45.8)"
11-01-2023 15:49:44.612315,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.318181818181817)","(3.8, 5.8, 5.55)","(12.0, 17.5, 14.8)","(8.5, 17.5, 17.184210526315788)","(3.1, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.2)"
11-01-2023 15:49:45.762365,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.318181818181817)","(3.8, 5.8, 5.533333333333333)","(12.0, 17.5, 14.8)","(8.5, 17.5, 17.184210526315788)","(3.2, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.2)"
11-01-2023 15:49:46.945855,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.318181818181817)","(3.8, 5.8, 5.533333333333333)","(12.0, 17.5, 14.8)","(8.5, 17.5, 17.184210526315788)","(3.2, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.2)"
11-01-2023 15:49:48.119977,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.318181818181817)","(3.8, 5.8, 5.533333333333333)","(12.0, 17.5, 14.8)","(8.5, 17.5, 17.184210526315788)","(3.2, 3.2, 3.033333333333333)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.2)"
11-01-2023 15:49:49.310401,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.318181818181817)","(3.8, 5.8, 5.533333333333333)","(12.0, 17.5, 14.8)","(8.5, 17.5, 17.2)","(3.2, 3.2, 3.0625)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.2)"
11-01-2023 15:49:50.521721,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.347826086956523)","(3.8, 5.8, 5.657142857142857)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.2, 3.09)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.2)"
11-01-2023 15:49:51.712367,"(6.5, 10.0, 9.625)","(10.0, 25.0, 24.347826086956523)","(3.8, 5.8, 5.4875)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.2, 3.09)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.2)"
11-01-2023 15:49:52.941324,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.347826086956523)","(3.8, 5.9, 5.4875)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.2, 3.09)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.2)"
11-01-2023 15:49:54.189328,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.347826086956523)","(3.8, 5.9, 5.4875)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.2, 3.09)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.2)"
11-01-2023 15:49:55.296489,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.347826086956523)","(3.8, 5.9, 5.4875)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.2, 3.035)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 72.46666666666667)"
11-01-2023 15:49:56.474807,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.347826086956523)","(3.8, 5.9, 5.4875)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.2, 3.065)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 49.0)"
11-01-2023 15:49:57.683527,"(6.5, 10.0, 9.3)","(10.0, 25.0, 24.347826086956523)","(3.8, 5.9, 5.476470588235294)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.15, 3.065)","(4.0, 7.6, 5.733333333333333)","(31.0, 85.0, 49.0)"
11-01-2023 15:49:58.901170,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 24.347826086956523)","(3.8, 5.9, 5.441666666666667)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.15, 3.065)","(4.0, 7.6, 5.733333333333333)","(31.0, 85.0, 49.0)"
11-01-2023 15:50:00.109960,"(6.5, 10.0, 9.833333333333334)","(10.0, 25.0, 25.173076923076923)","(3.8, 5.9, 5.441666666666667)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.15, 3.08)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.0)"
11-01-2023 15:50:01.285294,"(6.5, 10.0, 9.833333333333334)","(10.0, 27.0, 25.173076923076923)","(3.8, 5.9, 5.441666666666667)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.15, 3.08)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.0)"
11-01-2023 15:50:02.454780,"(6.5, 10.0, 9.833333333333334)","(10.0, 27.0, 21.0)","(3.8, 5.9, 5.441666666666667)","(12.0, 17.5, 15.076923076923077)","(8.5, 17.5, 17.2)","(3.2, 3.15, 3.028421052631579)","(4.0, 7.6, 6.199999999999999)","(31.0, 85.0, 75.0)"
