,Fantastic Faith,Aston Presley,French Wish,Mo Slater,Orson Ruby
16-12-2022 11:57:56.025141,"(3.5, 3.9, 3.790909090909091)","(10.0, 17.5, 16.833333333333332)","(1.85, 2.02, 2.012)","(4.2, 5.7, 5.5)","(81.0, 190.0, 176.0)"
16-12-2022 11:57:56.932814,"(3.5, 3.9, 3.875)","(10.0, 17.5, 17.0)","(1.85, 2.04, 2.005)","(4.2, 5.7, 5.66)","(81.0, 190.0, 175.0)"
16-12-2022 11:57:57.759929,"(3.5, 4.0, 3.9)","(10.0, 18.0, 17.5)","(1.85, 2.02, 2.01)","(4.2, 5.6, 5.5)","(81.0, 190.0, 175.0)"
16-12-2022 11:57:58.634531,"(3.5, 3.95, 3.926923076923077)","(10.0, 18.0, 17.41176470588235)","(1.85, 2.02, 2.002)","(4.2, 5.5, 5.476923076923077)","(81.0, 190.0, 177.64705882352942)"
16-12-2022 11:57:59.568597,"(3.5, 3.95, 3.926923076923077)","(10.0, 18.0, 17.41176470588235)","(1.85, 2.02, 2.01)","(4.2, 5.5, 5.472727272727273)","(81.0, 190.0, 177.64705882352942)"
16-12-2022 11:58:00.543205,"(3.5, 4.1, 4.05)","(10.0, 18.0, 16.75)","(1.85, 1.99, 1.98)","(4.2, 5.5, 5.4714285714285715)","(81.0, 190.0, 177.64705882352942)"
16-12-2022 11:58:01.545778,"(3.5, 4.0, 3.9166666666666665)","(10.0, 17.5, 17.166666666666668)","(1.85, 2.0, 1.9878260869565216)","(4.2, 5.5, 5.433333333333334)","(81.0, 190.0, 177.64705882352942)"
16-12-2022 11:58:02.372095,"(3.5, 4.0, 3.9433333333333334)","(10.0, 17.5, 17.27777777777778)","(1.85, 2.0, 1.9928205128205128)","(4.2, 5.5, 5.433333333333334)","(81.0, 190.0, 177.64705882352942)"
16-12-2022 11:58:03.342087,"(3.5, 4.0, 3.966666666666667)","(10.0, 17.5, 17.3)","(1.85, 1.99, 1.9727777777777777)","(4.2, 5.6, 5.514285714285714)","(81.0, 190.0, 174.28571428571428)"
16-12-2022 11:58:04.308855,"(3.5, 4.0, 3.96)","(10.0, 17.5, 17.055555555555557)","(1.85, 1.98, 1.9708928571428572)","(4.2, 5.6, 5.533333333333333)","(81.0, 190.0, 174.28571428571428)"
16-12-2022 11:58:05.248579,"(3.5, 4.0, 3.96)","(10.0, 17.5, 17.236842105263158)","(1.85, 1.98, 1.9708928571428572)","(4.2, 5.6, 5.633333333333334)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:06.231228,"(3.5, 3.85, 3.8333333333333335)","(10.0, 18.0, 17.763157894736842)","(1.85, 1.99, 1.98625)","(4.2, 5.7, 5.675)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:07.134899,"(3.5, 3.9, 3.838095238095238)","(10.0, 18.0, 17.625)","(1.85, 2.0, 1.98625)","(4.2, 5.7, 5.6375)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:08.102917,"(3.5, 3.85, 3.8017241379310347)","(10.0, 18.0, 17.571428571428573)","(1.85, 2.0, 1.990909090909091)","(4.2, 5.8, 5.791304347826086)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:08.963905,"(3.5, 3.85, 3.7590909090909093)","(10.0, 18.0, 17.333333333333332)","(1.85, 2.0, 1.99125)","(4.2, 5.8, 5.792307692307692)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:09.831576,"(3.5, 3.85, 3.7590909090909093)","(11.0, 18.0, 17.333333333333332)","(1.85, 2.0, 1.99125)","(4.2, 5.8, 5.792307692307692)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:10.755421,"(3.5, 3.85, 3.7590909090909093)","(11.0, 18.0, 17.333333333333332)","(1.85, 2.0, 1.99125)","(4.2, 5.8, 5.792307692307692)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:11.689459,"(3.5, 3.85, 3.7590909090909093)","(11.0, 18.0, 17.333333333333332)","(1.85, 2.0, 1.99125)","(4.2, 5.8, 5.792307692307692)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:12.609309,"(3.5, 3.85, 3.768918918918919)","(11.0, 18.0, 17.375)","(1.85, 2.0, 1.9965)","(4.2, 5.8, 5.791666666666666)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:13.488515,"(3.5, 3.8, 3.738888888888889)","(11.0, 18.0, 17.6875)","(1.85, 2.02, 1.9986206896551724)","(4.2, 5.8, 5.791304347826086)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:14.425335,"(3.5, 3.8, 3.772413793103448)","(11.0, 18.0, 17.555555555555557)","(1.85, 2.0, 1.9938095238095237)","(4.2, 5.9, 5.736363636363636)","(81.0, 190.0, 175.71428571428572)"
16-12-2022 11:58:15.422495,"(3.5, 3.7, 3.6560096153846153)","(11.0, 18.0, 17.529411764705884)","(1.85, 2.02, 2.0038095238095237)","(4.2, 5.9, 5.726315789473684)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:16.239036,"(3.5, 3.7, 3.650257731958763)","(11.0, 17.5, 17.40909090909091)","(1.85, 2.04, 2.031264367816092)","(4.2, 5.8, 5.726315789473684)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:17.143276,"(3.4, 3.7, 3.613063063063063)","(11.0, 17.5, 17.40909090909091)","(1.85, 2.06, 2.0373451327433627)","(4.4, 5.8, 5.741666666666666)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:18.055436,"(3.4, 3.65, 3.6237704918032785)","(11.0, 17.5, 17.375)","(1.85, 2.06, 2.0406666666666666)","(4.4, 5.8, 5.748717948717949)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:18.983903,"(3.4, 3.65, 3.615)","(11.0, 17.5, 17.433333333333334)","(1.85, 2.06, 2.04)","(4.4, 5.8, 5.787878787878788)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:19.995632,"(3.4, 3.65, 3.611267605633803)","(11.0, 17.5, 17.428571428571427)","(1.85, 2.06, 2.035833333333333)","(4.4, 5.8, 5.805882352941176)","(81.0, 190.0, 181.0)"
16-12-2022 11:58:21.097277,"(3.4, 3.65, 3.611267605633803)","(11.0, 17.5, 17.416666666666668)","(1.85, 2.06, 2.04354609929078)","(4.4, 5.9, 5.7924528301886795)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:22.099934,"(3.4, 3.65, 3.610869565217391)","(11.0, 17.5, 17.333333333333332)","(1.85, 2.06, 2.057627118644068)","(4.4, 5.9, 5.7299999999999995)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:23.147212,"(3.4, 3.6, 3.5893939393939394)","(11.0, 17.5, 17.333333333333332)","(1.85, 2.08, 2.057627118644068)","(4.4, 5.8, 5.7625)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:24.024212,"(3.4, 3.6, 3.585294117647059)","(11.0, 17.5, 17.333333333333332)","(1.85, 2.08, 2.0605882352941176)","(4.4, 5.8, 5.7625)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:24.974214,"(3.4, 3.6, 3.59)","(11.0, 17.5, 17.2)","(1.85, 2.08, 2.065769230769231)","(4.4, 5.8, 5.7625)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:26.030642,"(3.4, 3.6, 3.577777777777778)","(11.0, 18.0, 17.5)","(1.85, 2.08, 2.0655238095238095)","(4.4, 5.8, 5.7625)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:26.983186,"(3.4, 3.6, 3.5764705882352943)","(11.0, 18.0, 17.5)","(1.85, 2.08, 2.0655238095238095)","(4.4, 5.8, 5.80625)","(81.0, 190.0, 179.41176470588235)"
16-12-2022 11:58:27.891730,"(3.4, 3.6, 3.580722891566265)","(11.0, 17.5, 16.636363636363637)","(1.85, 2.1, 2.0814893617021277)","(4.4, 5.9, 5.809523809523809)","(81.0, 190.0, 176.66666666666666)"
16-12-2022 11:58:28.886846,"(3.4, 3.6, 3.5557692307692306)","(11.0, 15.5, 15.392857142857142)","(1.85, 2.1, 2.1058823529411765)","(4.4, 5.9, 5.811627906976744)","(81.0, 190.0, 180.0)"
16-12-2022 11:58:29.804090,"(3.4, 3.55, 3.543529411764706)","(11.0, 15.5, 15.166666666666666)","(1.85, 2.12, 2.1129411764705885)","(4.4, 5.9, 5.811627906976744)","(81.0, 200.0, 184.0)"
16-12-2022 11:58:30.656070,"(3.4, 3.6, 3.554198473282443)","(11.0, 15.0, 14.9375)","(1.85, 2.12, 2.105)","(4.4, 5.9, 5.811627906976744)","(81.0, 190.0, 184.0)"
16-12-2022 11:58:31.646896,"(3.4, 3.55, 3.5212499999999998)","(11.0, 15.5, 15.307692307692308)","(1.85, 2.12, 2.1037333333333335)","(4.4, 5.9, 5.876470588235295)","(81.0, 190.0, 183.33333333333334)"
16-12-2022 11:58:32.766708,"(3.4, 3.55, 3.5152777777777775)","(11.0, 15.5, 14.82)","(1.85, 2.12, 2.113)","(4.4, 5.9, 5.794736842105263)","(81.0, 190.0, 183.33333333333334)"
16-12-2022 11:58:33.972436,"(3.4, 3.55, 3.5164473684210527)","(11.0, 15.0, 14.75)","(1.85, 2.12, 2.137567567567568)","(4.4, 5.8, 5.77027027027027)","(81.0, 190.0, 183.33333333333334)"
16-12-2022 11:58:34.899510,"(3.4, 3.55, 3.5180555555555557)","(11.0, 15.0, 14.75)","(1.85, 2.14, 2.137567567567568)","(4.4, 5.9, 5.77027027027027)","(81.0, 190.0, 182.72727272727272)"
16-12-2022 11:58:35.973811,"(3.3, 3.55, 3.5175675675675677)","(12.0, 15.0, 14.574468085106384)","(1.85, 2.14, 2.133541666666667)","(4.6, 5.9, 5.78)","(91.0, 190.0, 180.0)"
16-12-2022 11:58:36.899538,"(3.3, 3.55, 3.5063636363636363)","(12.0, 15.0, 14.574468085106384)","(1.85, 2.14, 2.133541666666667)","(4.6, 5.9, 5.802040816326531)","(91.0, 190.0, 175.0)"
16-12-2022 11:58:37.849675,"(3.1, 3.5, 3.4876344086021507)","(12.0, 15.0, 14.574468085106384)","(1.85, 2.16, 2.141212121212121)","(4.6, 5.9, 5.804)","(101.0, 190.0, 184.0)"
16-12-2022 11:58:38.867723,"(3.1, 3.5, 3.497297297297297)","(12.0, 15.0, 14.574468085106384)","(1.85, 2.14, 2.149122807017544)","(4.6, 5.9, 5.804)","(101.0, 190.0, 186.66666666666666)"
16-12-2022 11:58:39.753926,"(3.1, 3.5, 3.497297297297297)","(12.0, 15.0, 14.574468085106384)","(1.85, 2.16, 2.149122807017544)","(4.6, 5.9, 5.804)","(101.0, 190.0, 187.5)"
16-12-2022 11:58:40.563209,"(3.1, 3.5, 3.479605263157895)","(12.0, 15.0, 14.46938775510204)","(1.85, 2.16, 2.150877192982456)","(4.6, 5.9, 5.804)","(101.0, 190.0, 187.5)"
16-12-2022 11:58:41.429303,"(3.1, 3.6, 3.5506329113924053)","(12.0, 15.0, 14.547619047619047)","(1.85, 2.1, 2.0975)","(4.6, 6.0, 5.966666666666667)","(101.0, 220.0, 171.25)"
16-12-2022 11:58:42.310951,"(3.1, 3.6, 3.56986301369863)","(12.0, 15.0, 14.483870967741936)","(1.85, 2.1, 2.0834146341463415)","(4.6, 6.2, 6.007547169811321)","(101.0, 210.0, 193.33333333333334)"
16-12-2022 11:58:43.210107,"(3.1, 3.6, 3.5968750000000003)","(12.0, 15.0, 14.483870967741936)","(1.85, 2.08, 2.0792)","(4.6, 6.2, 5.986440677966102)","(101.0, 210.0, 183.07692307692307)"
16-12-2022 11:58:44.154285,"(3.1, 3.65, 3.5922535211267603)","(12.0, 15.0, 14.6)","(1.85, 2.08, 2.0670967741935486)","(4.6, 6.2, 6.014705882352941)","(101.0, 210.0, 183.07692307692307)"
16-12-2022 11:58:45.148435,"(3.1, 3.65, 3.6464285714285714)","(12.0, 15.0, 14.73076923076923)","(1.85, 2.06, 2.0464516129032257)","(4.6, 6.2, 5.92)","(101.0, 210.0, 188.125)"
16-12-2022 11:58:45.961112,"(3.1, 3.6, 3.59)","(12.0, 15.5, 14.916666666666666)","(1.85, 2.12, 2.1145695364238413)","(4.6, 6.0, 5.92)","(101.0, 210.0, 188.125)"
16-12-2022 11:58:46.800286,"(3.1, 3.65, 3.596153846153846)","(12.0, 15.5, 15.32258064516129)","(1.85, 2.12, 2.1133834586466165)","(4.6, 5.9, 5.8828571428571435)","(101.0, 210.0, 183.07692307692307)"
16-12-2022 11:58:47.734905,"(3.1, 3.65, 3.6062499999999997)","(12.0, 15.5, 15.35)","(1.85, 2.12, 2.1021428571428573)","(4.6, 5.9, 5.844186046511628)","(101.0, 210.0, 183.07692307692307)"
16-12-2022 11:58:48.761282,"(3.1, 3.65, 3.617441860465116)","(12.0, 15.5, 15.4)","(1.85, 2.1, 2.0856140350877195)","(4.6, 5.9, 5.838461538461539)","(101.0, 210.0, 183.07692307692307)"
16-12-2022 11:58:49.714529,"(3.1, 3.65, 3.630952380952381)","(12.0, 15.5, 15.289473684210526)","(1.85, 2.1, 2.0856140350877195)","(4.6, 5.9, 5.825581395348838)","(101.0, 210.0, 188.125)"
16-12-2022 11:58:50.616049,"(3.1, 3.65, 3.622413793103448)","(12.0, 15.5, 15.26923076923077)","(1.85, 2.1, 2.084375)","(4.6, 5.9, 5.825581395348838)","(101.0, 210.0, 192.14285714285714)"
16-12-2022 11:58:51.554851,"(3.1, 3.65, 3.6227272727272726)","(12.0, 15.5, 15.214285714285714)","(1.85, 2.12, 2.103448275862069)","(4.6, 5.9, 5.6567567567567565)","(101.0, 210.0, 180.0)"
16-12-2022 11:58:52.420101,"(3.1, 3.75, 3.698684210526316)","(12.0, 15.0, 14.870967741935484)","(1.85, 2.12, 2.1125000000000003)","(4.6, 5.7, 5.6567567567567565)","(101.0, 210.0, 180.0)"
16-12-2022 11:58:53.209453,"(3.1, 3.7, 3.6690476190476193)","(12.0, 15.0, 14.870967741935484)","(1.85, 2.12, 2.1056)","(4.6, 5.7, 5.679518072289157)","(101.0, 210.0, 180.0)"
16-12-2022 11:58:54.067832,"(3.1, 3.7, 3.645161290322581)","(12.0, 15.0, 14.878787878787879)","(1.85, 2.12, 2.112857142857143)","(4.6, 5.7, 5.6553571428571425)","(101.0, 210.0, 174.0)"
16-12-2022 11:58:54.984207,"(3.1, 3.7, 3.65)","(12.0, 14.5, 14.363636363636363)","(1.85, 2.12, 2.117721518987342)","(4.6, 5.8, 5.779710144927536)","(101.0, 210.0, 186.0)"
16-12-2022 11:58:55.888854,"(3.1, 3.65, 3.6159999999999997)","(12.0, 14.5, 14.472222222222221)","(1.85, 2.12, 2.114929577464789)","(4.6, 5.8, 5.7407407407407405)","(101.0, 210.0, 186.0)"
16-12-2022 11:58:56.913985,"(3.1, 3.65, 3.625)","(12.0, 14.5, 14.478260869565217)","(1.85, 2.12, 2.1152941176470588)","(4.6, 5.8, 5.791666666666666)","(101.0, 210.0, 186.0)"
16-12-2022 11:58:57.760440,"(3.1, 3.65, 3.6085365853658535)","(12.0, 15.0, 14.422222222222222)","(1.85, 2.12, 2.117692307692308)","(4.6, 5.8, 5.791666666666666)","(101.0, 210.0, 186.0)"
16-12-2022 11:58:58.558103,"(3.1, 3.65, 3.6406542056074764)","(12.0, 15.0, 14.422222222222222)","(1.85, 2.12, 2.1136363636363638)","(4.6, 5.8, 5.791666666666666)","(101.0, 210.0, 186.0)"
16-12-2022 11:58:59.454977,"(3.1, 3.65, 3.6408256880733942)","(12.0, 14.5, 14.305555555555555)","(1.85, 2.12, 2.1122666666666667)","(4.6, 5.8, 5.798701298701299)","(101.0, 210.0, 186.0)"
16-12-2022 11:59:00.746826,"(3.1, 3.65, 3.6417525773195876)","(12.0, 14.5, 14.138297872340425)","(1.85, 2.12, 2.0993103448275865)","(4.6, 5.9, 5.878571428571429)","(101.0, 210.0, 185.0)"
16-12-2022 11:59:01.572674,"(3.1, 3.75, 3.6576923076923076)","(12.0, 14.5, 14.138297872340425)","(1.85, 2.1, 2.0993103448275865)","(4.6, 5.9, 5.878571428571429)","(101.0, 190.0, 185.0)"
16-12-2022 11:59:02.532087,"(3.1, 3.7, 3.658823529411765)","(12.0, 14.5, 14.294117647058824)","(1.85, 2.12, 2.112727272727273)","(4.6, 5.9, 5.804)","(101.0, 180.0, 163.33333333333334)"
16-12-2022 11:59:03.590801,"(3.1, 3.65, 3.6328125)","(12.0, 14.0, 13.910714285714286)","(1.85, 2.14, 2.121621621621622)","(4.6, 5.9, 5.742857142857143)","(101.0, 170.0, 163.33333333333334)"
16-12-2022 11:59:04.479999,"(3.1, 3.7, 3.6490909090909094)","(12.0, 14.0, 13.886363636363637)","(1.85, 2.14, 2.1205714285714286)","(4.6, 5.8, 5.742857142857143)","(101.0, 170.0, 163.33333333333334)"
16-12-2022 11:59:05.353234,"(3.1, 3.7, 3.6490909090909094)","(12.0, 14.0, 13.9)","(1.85, 2.14, 2.1254285714285714)","(4.6, 5.8, 5.671052631578947)","(101.0, 170.0, 163.33333333333334)"
16-12-2022 11:59:06.193140,"(3.1, 3.7, 3.651724137931035)","(12.0, 14.5, 14.125)","(1.85, 2.14, 2.1272832369942196)","(4.6, 5.7, 5.635)","(101.0, 170.0, 163.33333333333334)"
16-12-2022 11:59:07.228992,"(3.1, 3.7, 3.651724137931035)","(12.0, 14.0, 13.9)","(1.85, 2.16, 2.1308333333333334)","(4.6, 5.7, 5.669633507853403)","(101.0, 170.0, 166.52173913043478)"
16-12-2022 11:59:08.196595,"(3.1, 3.7, 3.654166666666667)","(12.0, 14.0, 13.9)","(1.85, 2.14, 2.1308333333333334)","(4.6, 5.7, 5.596103896103895)","(101.0, 170.0, 166.52173913043478)"
16-12-2022 11:59:09.014262,"(3.1, 3.7, 3.6395604395604395)","(12.0, 14.0, 13.9)","(1.85, 2.14, 2.1315384615384616)","(4.6, 5.6, 5.596103896103895)","(101.0, 170.0, 166.52173913043478)"
16-12-2022 11:59:09.891087,"(3.1, 3.65, 3.6210526315789475)","(12.0, 14.0, 13.875)","(1.85, 2.16, 2.154)","(4.6, 5.7, 5.665517241379311)","(101.0, 170.0, 166.52173913043478)"
16-12-2022 11:59:10.755026,"(3.1, 3.6, 3.5863013698630137)","(12.0, 14.0, 13.88888888888889)","(1.85, 2.16, 2.1557142857142857)","(4.6, 5.7, 5.6822485207100595)","(101.0, 170.0, 159.04761904761904)"
16-12-2022 11:59:11.577658,"(3.1, 3.6, 3.579591836734694)","(12.0, 14.0, 13.88888888888889)","(1.85, 2.18, 2.1653846153846157)","(4.6, 5.7, 5.678571428571429)","(101.0, 160.0, 159.04761904761904)"
16-12-2022 11:59:12.368124,"(3.1, 3.55, 3.539795918367347)","(12.0, 14.0, 13.88888888888889)","(1.85, 2.18, 2.171764705882353)","(4.6, 5.7, 5.657894736842105)","(101.0, 160.0, 159.04761904761904)"
16-12-2022 11:59:13.172463,"(3.1, 3.65, 3.6203703703703702)","(12.0, 14.0, 13.863636363636363)","(1.85, 2.18, 2.16)","(4.6, 5.6, 5.594155844155844)","(101.0, 160.0, 158.57142857142858)"
16-12-2022 11:59:14.056122,"(3.1, 3.55, 3.52112676056338)","(12.0, 14.0, 13.659090909090908)","(1.85, 2.22, 2.2108943089430895)","(4.6, 5.6, 5.591772151898734)","(101.0, 160.0, 158.57142857142858)"
16-12-2022 11:59:14.959374,"(3.1, 3.55, 3.505357142857143)","(12.0, 14.0, 13.659090909090908)","(1.85, 2.22, 2.2187654320987655)","(4.6, 5.6, 5.596478873239437)","(101.0, 160.0, 189.1304347826087)"
16-12-2022 11:59:15.817281,"(3.1, 3.55, 3.510169491525424)","(12.0, 14.0, 13.625)","(1.85, 2.24, 2.2280597014925374)","(4.6, 5.7, 5.692125984251969)","(101.0, 200.0, 189.1304347826087)"
16-12-2022 11:59:16.634463,"(3.1, 3.55, 3.4888157894736844)","(12.0, 14.5, 14.214285714285714)","(1.85, 2.24, 2.221044776119403)","(4.6, 5.7, 5.6550802139037435)","(101.0, 200.0, 189.1304347826087)"
16-12-2022 11:59:17.453831,"(3.1, 3.55, 3.491721854304636)","(12.0, 14.5, 14.0)","(1.85, 2.22, 2.2175886524822697)","(4.6, 5.7, 5.65483870967742)","(101.0, 200.0, 189.1304347826087)"
16-12-2022 11:59:18.608569,"(3.1, 3.5, 3.4909090909090907)","(12.0, 14.5, 14.1)","(1.85, 2.24, 2.191263282172373)","(4.6, 5.6, 5.573737373737374)","(101.0, 200.0, 186.0)"
16-12-2022 11:59:19.492795,"(3.0, 3.55, 3.5142857142857142)","(12.0, 14.5, 14.1)","(1.85, 2.2, 2.191263282172373)","(4.6, 5.6, 5.573737373737374)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:20.333151,"(3.0, 3.55, 3.5052631578947366)","(12.0, 14.0, 13.681818181818182)","(1.85, 2.2, 2.1906271379703535)","(4.6, 5.7, 5.636363636363636)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:21.434649,"(3.0, 3.55, 3.5052631578947366)","(12.0, 14.0, 13.642857142857142)","(1.9, 2.2, 2.2111325301204823)","(4.6, 5.7, 5.670967741935484)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:22.484776,"(3.0, 3.55, 3.5142857142857142)","(12.0, 14.0, 13.709677419354838)","(1.9, 2.22, 2.201590909090909)","(4.6, 5.7, 5.6524590163934425)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:23.406539,"(3.0, 3.55, 3.511165048543689)","(12.0, 14.0, 13.727272727272727)","(1.9, 2.22, 2.201590909090909)","(4.6, 5.8, 5.661538461538461)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:24.401995,"(3.0, 3.55, 3.514864864864865)","(12.0, 14.0, 13.827586206896552)","(1.9, 2.18, 2.1604291845493564)","(4.6, 5.8, 5.459722222222222)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:25.520455,"(3.0, 3.65, 3.5732142857142857)","(12.0, 14.0, 13.6875)","(1.9, 2.18, 2.1611428571428575)","(4.6, 5.5, 5.416666666666667)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:26.508849,"(3.0, 3.65, 3.5818840579710143)","(12.0, 14.5, 13.85483870967742)","(1.9, 2.18, 2.1603960396039605)","(4.6, 5.5, 5.428395061728395)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:27.548984,"(3.0, 3.65, 3.5818840579710143)","(12.0, 14.5, 13.894736842105264)","(1.9, 2.18, 2.158775510204082)","(4.6, 5.5, 5.428395061728395)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:28.494407,"(3.0, 3.65, 3.5818840579710143)","(12.0, 14.5, 13.894736842105264)","(1.9, 2.2, 2.172517006802721)","(4.6, 5.5, 5.415942028985508)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:29.403084,"(3.0, 3.65, 3.5818840579710143)","(12.0, 14.5, 13.939024390243903)","(1.9, 2.18, 2.1793846153846155)","(4.6, 5.5, 5.415942028985508)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:30.227369,"(3.0, 3.55, 3.545238095238095)","(12.0, 14.5, 13.952380952380953)","(1.9, 2.18, 2.1756451612903227)","(4.6, 5.5, 5.419444444444444)","(101.0, 190.0, 177.69230769230768)"
16-12-2022 11:59:31.118052,"(3.0, 3.55, 3.526086956521739)","(12.0, 14.0, 13.85)","(1.9, 2.24, 2.232798789712557)","(4.6, 5.4, 5.366292134831461)","(101.0, 190.0, 195.0)"
16-12-2022 11:59:31.954351,"(3.0, 3.55, 3.5272727272727273)","(12.0, 14.0, 13.869565217391305)","(1.9, 2.24, 2.2201877934272303)","(4.6, 5.4, 5.332584269662922)","(101.0, 200.0, 195.0)"
16-12-2022 11:59:33.023099,"(3.0, 3.6, 3.5701754385964914)","(12.0, 14.0, 13.911764705882353)","(1.9, 2.18, 2.179065420560748)","(4.6, 5.5, 5.425)","(101.0, 200.0, 197.82608695652175)"
16-12-2022 11:59:34.008396,"(3.0, 3.6, 3.5479166666666666)","(12.0, 14.0, 13.761904761904763)","(1.9, 2.2, 2.179065420560748)","(4.6, 5.5, 5.425)","(101.0, 200.0, 197.82608695652175)"
16-12-2022 11:59:34.913314,"(3.0, 3.6, 3.5479166666666666)","(12.0, 14.5, 14.065217391304348)","(1.9, 2.2, 2.1776)","(4.6, 5.5, 5.425)","(101.0, 200.0, 197.82608695652175)"
16-12-2022 11:59:35.729503,"(3.0, 3.6, 3.5343283582089553)","(12.0, 14.5, 14.108695652173912)","(1.9, 2.2, 2.190952380952381)","(4.6, 5.6, 5.373043478260869)","(101.0, 200.0, 197.82608695652175)"
16-12-2022 11:59:36.673940,"(3.0, 3.55, 3.523170731707317)","(12.0, 14.5, 14.172413793103448)","(1.9, 2.22, 2.21)","(4.6, 5.5, 5.429166666666667)","(101.0, 200.0, 197.82608695652175)"
16-12-2022 11:59:37.622850,"(3.0, 3.5, 3.495859872611465)","(12.0, 14.5, 14.13888888888889)","(1.9, 2.22, 2.2159722222222222)","(4.6, 5.4, 5.367924528301887)","(101.0, 200.0, 192.0)"
16-12-2022 11:59:38.484603,"(3.0, 3.5, 3.498684210526316)","(12.0, 14.5, 13.880952380952381)","(1.9, 2.24, 2.2277108433734942)","(4.6, 5.4, 5.367924528301887)","(101.0, 220.0, 192.0)"
16-12-2022 11:59:39.402220,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:40.361225,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:41.306757,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:42.109848,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:42.994424,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:43.915836,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:44.861186,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:45.782653,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:46.602882,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:47.480418,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:48.413388,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
16-12-2022 11:59:49.362608,"(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(4.6, 99998, 9998.5)","(101.0, 99998, 9998.5)"
