,Bellicose,Dinnys A Suspect,Jimmy Neutron,Skilled Artist,Anthropica,Courtingrock,Kaique,Russian Warrior,Stellar
12-01-2023 17:29:47.784068,"(12.0, 18.0, 17.428571428571427)","(17.0, 22.0, 19.77777777777778)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 11.766666666666667)","(51.0, 170.0, 140.0)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.4866666666666666)","(101.0, 220.0, 190.0)"
12-01-2023 17:29:49.238328,"(12.0, 18.0, 17.428571428571427)","(17.0, 22.0, 19.77777777777778)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 11.766666666666667)","(51.0, 170.0, 140.0)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.4866666666666666)","(101.0, 220.0, 190.0)"
12-01-2023 17:29:50.750401,"(12.0, 18.0, 17.428571428571427)","(17.0, 22.0, 19.727272727272727)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 11.766666666666667)","(51.0, 170.0, 140.0)","(31.0, 60.0, 47.55555555555556)","(1.35, 1.49, 1.4866666666666666)","(101.0, 220.0, 190.0)"
12-01-2023 17:29:52.301200,"(12.0, 18.0, 17.28)","(17.0, 22.0, 20.19047619047619)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.25)","(51.0, 170.0, 140.0)","(31.0, 60.0, 52.0)","(1.35, 1.49, 1.4866666666666666)","(101.0, 220.0, 190.0)"
12-01-2023 17:29:53.859094,"(12.0, 18.0, 17.28)","(17.0, 22.0, 20.24)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.205882352941176)","(51.0, 170.0, 140.0)","(31.0, 60.0, 53.14285714285714)","(1.35, 1.49, 1.481111111111111)","(101.0, 220.0, 190.0)"
12-01-2023 17:29:55.587737,"(12.0, 18.0, 17.28)","(17.0, 22.0, 20.24)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.205882352941176)","(51.0, 170.0, 140.0)","(31.0, 60.0, 53.14285714285714)","(1.35, 1.49, 1.481111111111111)","(101.0, 220.0, 190.0)"
12-01-2023 17:29:57.250708,"(12.0, 18.0, 17.28)","(17.0, 22.0, 19.625)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.205882352941176)","(51.0, 170.0, 140.0)","(31.0, 60.0, 54.0)","(1.35, 1.49, 1.481111111111111)","(101.0, 220.0, 190.0)"
12-01-2023 17:29:58.888790,"(12.0, 18.0, 17.28)","(17.0, 22.0, 19.608695652173914)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.277777777777779)","(51.0, 170.0, 140.0)","(31.0, 60.0, 54.0)","(1.35, 1.49, 1.481111111111111)","(101.0, 220.0, 190.0)"
12-01-2023 17:30:01.006219,"(12.0, 18.0, 17.28)","(17.0, 22.0, 19.608695652173914)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.277777777777779)","(51.0, 170.0, 140.0)","(31.0, 60.0, 54.0)","(1.35, 1.49, 1.4785714285714286)","(101.0, 220.0, 190.0)"
12-01-2023 17:30:02.780024,"(12.0, 18.0, 17.28)","(17.0, 22.0, 19.608695652173914)","(7.5, 12.0, 10.875)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 11.928571428571429)","(51.0, 170.0, 140.0)","(31.0, 60.0, 54.0)","(1.35, 1.49, 1.4766666666666666)","(101.0, 220.0, 190.0)"
12-01-2023 17:30:04.665390,"(12.0, 18.0, 17.28)","(17.0, 22.0, 20.0)","(7.5, 12.0, 11.152173913043478)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 11.384615384615385)","(51.0, 170.0, 137.5)","(31.0, 60.0, 52.0)","(1.35, 1.49, 1.4766666666666666)","(101.0, 220.0, 190.0)"
12-01-2023 17:30:06.274437,"(12.0, 18.0, 17.28)","(17.0, 21.0, 19.75)","(7.5, 12.0, 11.625)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.057692307692308)","(51.0, 190.0, 137.5)","(31.0, 60.0, 47.55555555555556)","(1.35, 1.49, 1.4766666666666666)","(101.0, 220.0, 210.0)"
12-01-2023 17:30:07.765964,"(12.0, 18.0, 17.28)","(17.0, 21.0, 19.75)","(7.5, 12.5, 11.375)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.057692307692308)","(51.0, 190.0, 137.5)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.4766666666666666)","(101.0, 220.0, 210.0)"
12-01-2023 17:30:09.221922,"(12.0, 18.0, 17.28)","(17.0, 21.0, 19.75)","(7.5, 12.5, 11.375)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.290322580645162)","(51.0, 190.0, 137.5)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.4766666666666666)","(101.0, 220.0, 210.0)"
12-01-2023 17:30:10.710699,"(12.0, 18.0, 17.28)","(17.0, 21.0, 19.714285714285715)","(7.5, 12.5, 11.375)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.09375)","(51.0, 190.0, 143.33333333333334)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.4836842105263157)","(101.0, 220.0, 210.0)"
12-01-2023 17:30:12.171997,"(12.0, 18.0, 17.28)","(17.0, 21.0, 19.714285714285715)","(7.5, 12.5, 11.375)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.09375)","(51.0, 190.0, 143.33333333333334)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.4785714285714286)","(101.0, 220.0, 210.0)"
12-01-2023 17:30:13.708977,"(12.0, 18.0, 17.28)","(17.0, 21.0, 19.714285714285715)","(7.5, 12.5, 11.375)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.09375)","(51.0, 190.0, 143.33333333333334)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.4785714285714286)","(101.0, 220.0, 210.0)"
12-01-2023 17:30:15.276502,"(12.0, 18.0, 17.28)","(17.0, 21.0, 19.714285714285715)","(7.5, 12.5, 11.375)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.09375)","(51.0, 190.0, 143.33333333333334)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.482)","(101.0, 220.0, 210.0)"
12-01-2023 17:30:16.844616,"(12.0, 18.0, 17.28)","(17.0, 21.0, 19.714285714285715)","(7.5, 12.5, 11.5)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.09375)","(51.0, 190.0, 143.33333333333334)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.484)","(101.0, 220.0, 210.0)"
12-01-2023 17:30:18.381861,"(12.0, 18.0, 17.5)","(17.0, 21.0, 20.0)","(7.5, 12.5, 11.0625)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.125)","(51.0, 190.0, 163.33333333333334)","(31.0, 60.0, 50.4)","(1.35, 1.49, 1.4782142857142857)","(101.0, 220.0, 211.66666666666669)"
12-01-2023 17:30:19.920667,"(12.0, 18.0, 17.5)","(17.0, 21.0, 20.0)","(7.5, 12.0, 11.659090909090908)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.125)","(51.0, 190.0, 148.0)","(31.0, 60.0, 50.4)","(1.35, 1.48, 1.4728571428571429)","(101.0, 230.0, 184.16666666666666)"
12-01-2023 17:30:21.424867,"(12.0, 18.0, 17.5)","(17.0, 21.0, 19.714285714285715)","(7.5, 12.0, 11.0625)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.125)","(51.0, 190.0, 155.0)","(31.0, 60.0, 47.55555555555556)","(1.35, 1.49, 1.478)","(101.0, 230.0, 188.75)"
12-01-2023 17:30:22.911331,"(12.0, 18.0, 17.5)","(17.0, 21.0, 20.0)","(7.5, 12.0, 10.75)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.125)","(51.0, 190.0, 155.0)","(31.0, 60.0, 52.0)","(1.35, 1.49, 1.478)","(101.0, 230.0, 188.75)"
12-01-2023 17:30:24.337325,"(12.0, 18.0, 17.46)","(17.0, 21.0, 20.571428571428573)","(7.5, 12.0, 11.25)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.75)","(51.0, 190.0, 160.0)","(31.0, 60.0, 51.27272727272727)","(1.35, 1.49, 1.4738461538461538)","(101.0, 230.0, 184.16666666666666)"
12-01-2023 17:30:25.885343,"(12.0, 18.0, 17.46)","(17.0, 21.0, 20.571428571428573)","(7.5, 11.5, 11.0)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.886363636363637)","(51.0, 190.0, 145.0)","(31.0, 60.0, 51.69230769230769)","(1.35, 1.49, 1.4738461538461538)","(101.0, 230.0, 187.69230769230768)"
12-01-2023 17:30:27.304287,"(12.0, 18.0, 17.46)","(17.0, 21.0, 20.571428571428573)","(7.5, 11.5, 11.0)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.886363636363637)","(51.0, 190.0, 167.5)","(31.0, 60.0, 51.69230769230769)","(1.35, 1.49, 1.491111111111111)","(101.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:28.868688,"(12.0, 18.0, 17.386363636363637)","(17.0, 21.0, 20.095238095238095)","(7.5, 11.5, 10.125)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.886363636363637)","(51.0, 190.0, 160.0)","(31.0, 60.0, 51.69230769230769)","(1.35, 1.5, 1.4914285714285713)","(101.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:30.314152,"(12.0, 18.0, 17.386363636363637)","(17.0, 22.0, 20.095238095238095)","(7.5, 11.0, 10.125)","(17.0, 42.0, 36.666666666666664)","(8.0, 13.5, 12.886363636363637)","(51.0, 190.0, 164.28571428571428)","(31.0, 60.0, 50.18181818181818)","(1.35, 1.5, 1.4727272727272727)","(101.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:31.818296,"(12.0, 18.0, 17.386363636363637)","(17.0, 22.0, 20.11764705882353)","(7.5, 11.0, 10.75)","(17.0, 42.0, 38.266666666666666)","(8.0, 13.5, 12.975)","(51.0, 190.0, 164.28571428571428)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.5, 1.4745)","(101.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:33.380573,"(12.0, 18.0, 17.416666666666668)","(17.0, 22.0, 20.11764705882353)","(7.5, 11.5, 10.75)","(17.0, 42.0, 38.266666666666666)","(8.0, 13.5, 12.975)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.5, 1.488)","(101.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:35.082898,"(12.0, 18.0, 18.25)","(17.0, 22.0, 20.095238095238095)","(7.5, 11.0, 10.5)","(17.0, 42.0, 38.266666666666666)","(8.0, 13.5, 12.975)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.51, 1.5069565217391305)","(101.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:36.606960,"(12.0, 18.5, 17.75)","(17.0, 22.0, 20.095238095238095)","(7.5, 11.0, 10.4)","(17.0, 42.0, 38.266666666666666)","(8.0, 13.5, 12.975)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.51, 1.5125)","(101.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:38.136656,"(12.0, 19.0, 18.333333333333332)","(17.0, 22.0, 20.095238095238095)","(7.5, 11.0, 10.4)","(17.0, 42.0, 34.0)","(8.0, 13.5, 12.928571428571429)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.5008510638297872)","(91.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:39.490304,"(12.0, 19.0, 17.9375)","(17.0, 22.0, 20.095238095238095)","(7.5, 11.0, 10.666666666666666)","(17.0, 42.0, 34.666666666666664)","(8.0, 13.5, 12.928571428571429)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.4925)","(91.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:40.864605,"(12.0, 18.5, 17.9375)","(17.0, 22.0, 20.0)","(7.5, 11.0, 10.833333333333334)","(17.0, 40.0, 33.77777777777778)","(8.0, 13.5, 12.928571428571429)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.4942857142857142)","(91.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:42.190978,"(12.0, 18.5, 17.88235294117647)","(17.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 40.0, 33.77777777777778)","(8.0, 13.5, 12.928571428571429)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.505)","(91.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:43.636688,"(12.0, 18.5, 17.88235294117647)","(17.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 40.0, 33.6)","(8.0, 13.5, 12.928571428571429)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.525925925925926)","(91.0, 230.0, 193.33333333333334)"
12-01-2023 17:30:45.017541,"(12.0, 18.5, 17.88235294117647)","(17.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 40.0, 33.333333333333336)","(8.0, 13.5, 12.9)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.53, 1.5247368421052632)","(91.0, 230.0, 195.625)"
12-01-2023 17:30:46.372518,"(12.0, 18.5, 17.88235294117647)","(17.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 40.0, 32.888888888888886)","(8.0, 13.5, 12.9)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.53, 1.5126666666666666)","(91.0, 230.0, 195.625)"
12-01-2023 17:30:47.974163,"(12.0, 18.5, 18.071428571428573)","(17.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 40.0, 32.888888888888886)","(8.0, 13.5, 12.9)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.53, 1.5126666666666666)","(91.0, 230.0, 195.625)"
12-01-2023 17:30:49.732867,"(12.0, 18.5, 18.071428571428573)","(17.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 40.0, 32.888888888888886)","(8.0, 13.5, 12.857142857142858)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.5066666666666666)","(91.0, 230.0, 195.625)"
12-01-2023 17:30:51.378405,"(12.0, 18.5, 18.071428571428573)","(18.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 40.0, 32.888888888888886)","(8.0, 13.5, 12.857142857142858)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.5085714285714287)","(91.0, 230.0, 195.625)"
12-01-2023 17:30:52.917306,"(12.0, 18.5, 18.1)","(18.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 40.0, 32.888888888888886)","(8.0, 13.5, 12.857142857142858)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.502857142857143)","(91.0, 230.0, 195.625)"
12-01-2023 17:30:54.977220,"(12.0, 18.5, 18.1)","(18.0, 22.0, 20.095238095238095)","(7.5, 11.0, 10.666666666666666)","(17.0, 40.0, 32.888888888888886)","(8.0, 13.5, 12.857142857142858)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.518)","(91.0, 230.0, 195.625)"
12-01-2023 17:30:56.896389,"(12.0, 18.5, 18.1)","(18.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 38.0, 33.2)","(8.0, 13.5, 12.857142857142858)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.5154285714285713)","(91.0, 230.0, 195.625)"
12-01-2023 17:30:58.348152,"(12.0, 18.5, 18.1)","(18.0, 22.0, 20.0)","(7.5, 11.0, 10.666666666666666)","(17.0, 38.0, 32.75)","(8.0, 13.5, 12.857142857142858)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.5154285714285713)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:00.731586,"(12.0, 18.5, 18.071428571428573)","(18.0, 22.0, 20.068181818181817)","(7.5, 11.0, 10.4)","(17.0, 38.0, 32.75)","(8.0, 13.5, 12.857142857142858)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.4981818181818183)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:02.097739,"(12.0, 18.5, 18.071428571428573)","(18.0, 22.0, 21.384615384615383)","(7.5, 11.0, 10.4)","(17.0, 38.0, 32.75)","(8.0, 13.5, 12.886363636363637)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.52, 1.4981818181818183)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:03.930619,"(12.0, 18.5, 18.071428571428573)","(18.0, 22.0, 21.384615384615383)","(7.5, 11.0, 10.4625)","(17.0, 38.0, 32.75)","(8.0, 13.5, 12.886363636363637)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 53.411764705882355)","(1.35, 1.53, 1.5278571428571428)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:06.167905,"(12.0, 18.5, 18.071428571428573)","(18.0, 22.0, 21.384615384615383)","(7.5, 10.5, 10.857142857142858)","(17.0, 38.0, 32.75)","(8.0, 13.5, 12.25)","(51.0, 190.0, 156.66666666666666)","(31.0, 60.0, 50.76470588235294)","(1.35, 1.53, 1.5085714285714287)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:07.667237,"(12.0, 18.5, 18.071428571428573)","(18.0, 22.0, 21.384615384615383)","(7.5, 11.0, 10.967741935483872)","(17.0, 38.0, 32.75)","(8.0, 13.0, 12.4)","(51.0, 190.0, 156.66666666666666)","(31.0, 55.0, 50.26315789473684)","(1.35, 1.53, 1.514375)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:09.266646,"(12.0, 18.5, 18.071428571428573)","(18.0, 22.0, 21.384615384615383)","(7.5, 11.0, 10.969696969696969)","(17.0, 38.0, 32.75)","(8.0, 12.5, 11.5)","(51.0, 190.0, 156.66666666666666)","(31.0, 55.0, 50.26315789473684)","(1.35, 1.53, 1.5079411764705883)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:10.764169,"(12.0, 18.5, 18.363636363636363)","(18.0, 22.0, 21.384615384615383)","(7.5, 11.0, 10.969696969696969)","(17.0, 38.0, 32.75)","(8.0, 12.0, 11.333333333333334)","(51.0, 190.0, 156.66666666666666)","(31.0, 55.0, 50.26315789473684)","(1.35, 1.53, 1.5027272727272727)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:12.260993,"(12.0, 18.5, 18.363636363636363)","(18.0, 22.0, 21.384615384615383)","(7.5, 11.0, 11.333333333333334)","(17.0, 38.0, 32.75)","(8.0, 11.5, 11.357142857142858)","(51.0, 190.0, 156.66666666666666)","(31.0, 55.0, 50.26315789473684)","(1.35, 1.53, 1.4957142857142858)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:13.782615,"(12.0, 18.5, 18.375)","(18.0, 22.0, 21.37037037037037)","(7.5, 11.5, 10.969696969696969)","(17.0, 38.0, 32.75)","(8.0, 11.5, 11.357142857142858)","(51.0, 190.0, 156.66666666666666)","(31.0, 55.0, 50.26315789473684)","(1.35, 1.53, 1.5027272727272727)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:15.424964,"(12.0, 18.5, 18.375)","(18.0, 22.0, 20.74074074074074)","(7.5, 11.0, 10.969696969696969)","(17.0, 38.0, 33.2)","(8.0, 11.5, 11.25)","(51.0, 190.0, 170.0)","(31.0, 55.0, 50.26315789473684)","(1.35, 1.53, 1.5027272727272727)","(91.0, 230.0, 195.625)"
12-01-2023 17:31:16.914687,"(12.0, 18.5, 18.375)","(18.0, 22.0, 20.74074074074074)","(7.5, 11.0, 10.4)","(17.0, 38.0, 34.0)","(8.0, 11.5, 11.285714285714285)","(51.0, 200.0, 160.0)","(31.0, 55.0, 50.0)","(1.35, 1.53, 1.5033333333333334)","(91.0, 230.0, 193.33333333333334)"
12-01-2023 17:31:18.410115,"(12.0, 18.5, 18.375)","(18.0, 22.0, 20.74074074074074)","(7.5, 11.0, 10.79)","(17.0, 38.0, 33.333333333333336)","(8.0, 11.5, 11.142857142857142)","(51.0, 200.0, 170.0)","(31.0, 55.0, 48.368421052631575)","(1.35, 1.53, 1.521764705882353)","(91.0, 230.0, 196.15384615384616)"
12-01-2023 17:31:19.900061,"(12.0, 19.0, 18.833333333333332)","(18.0, 22.0, 20.833333333333332)","(7.5, 11.0, 11.25)","(17.0, 38.0, 34.4)","(8.0, 11.5, 11.425)","(51.0, 200.0, 160.0)","(31.0, 55.0, 50.23529411764706)","(1.35, 1.53, 1.5014285714285713)","(91.0, 230.0, 193.33333333333334)"
12-01-2023 17:31:21.393855,"(12.0, 20.0, 18.833333333333332)","(18.0, 22.0, 20.833333333333332)","(7.5, 11.5, 11.285714285714285)","(17.0, 38.0, 36.0)","(8.0, 11.5, 11.4)","(51.0, 200.0, 160.0)","(31.0, 55.0, 48.25)","(1.35, 1.51, 1.5064705882352942)","(91.0, 230.0, 193.33333333333334)"
12-01-2023 17:31:22.887270,"(12.0, 19.5, 18.833333333333332)","(18.0, 22.0, 20.833333333333332)","(7.5, 11.5, 11.363636363636363)","(17.0, 38.0, 36.0)","(8.0, 11.5, 11.4)","(51.0, 200.0, 170.0)","(31.0, 55.0, 48.25)","(1.35, 1.51, 1.5064705882352942)","(91.0, 230.0, 196.15384615384616)"
12-01-2023 17:31:24.451625,"(12.0, 19.5, 18.375)","(18.0, 22.0, 20.689655172413794)","(7.5, 11.5, 11.363636363636363)","(17.0, 38.0, 36.0)","(8.0, 11.5, 11.4)","(51.0, 200.0, 170.0)","(31.0, 55.0, 48.25)","(1.35, 1.51, 1.5064705882352942)","(91.0, 230.0, 196.15384615384616)"
12-01-2023 17:31:26.003999,"(12.0, 19.5, 18.6)","(18.0, 22.0, 20.689655172413794)","(7.5, 11.5, 11.363636363636363)","(17.0, 38.0, 36.5)","(8.0, 11.5, 10.875)","(51.0, 200.0, 180.0)","(31.0, 55.0, 48.25)","(1.35, 1.51, 1.5064705882352942)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:27.516237,"(12.0, 19.5, 19.0)","(18.0, 22.0, 20.733333333333334)","(7.5, 11.5, 11.0)","(17.0, 38.0, 36.5)","(8.0, 11.5, 10.571428571428571)","(51.0, 200.0, 180.0)","(31.0, 55.0, 48.25)","(1.35, 1.51, 1.4963636363636363)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:28.991163,"(12.0, 19.5, 19.0)","(18.0, 22.0, 20.733333333333334)","(7.5, 11.5, 11.166666666666666)","(17.0, 38.0, 36.5)","(8.0, 11.5, 10.6)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 48.07692307692308)","(1.35, 1.5, 1.494375)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:30.486638,"(12.0, 19.5, 19.0)","(18.0, 22.0, 20.733333333333334)","(7.5, 11.5, 11.166666666666666)","(17.0, 38.0, 36.5)","(8.0, 11.5, 10.6)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 48.07692307692308)","(1.35, 1.5, 1.4918181818181817)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:31.940108,"(12.0, 19.5, 19.0)","(18.0, 22.0, 20.774193548387096)","(7.5, 11.5, 11.166666666666666)","(17.0, 38.0, 36.5)","(8.0, 11.5, 10.6)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 48.07692307692308)","(1.35, 1.5, 1.4918181818181817)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:33.461360,"(12.0, 19.5, 19.666666666666668)","(18.0, 22.0, 20.733333333333334)","(7.5, 11.5, 11.083333333333334)","(17.0, 38.0, 36.5)","(8.0, 11.5, 10.96)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 48.07692307692308)","(1.35, 1.5, 1.4933333333333334)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:34.936270,"(12.0, 20.0, 19.0)","(18.0, 22.0, 20.774193548387096)","(7.5, 12.0, 11.083333333333334)","(17.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.078125)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 48.57142857142857)","(1.35, 1.5, 1.4888235294117647)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:36.444160,"(12.0, 20.0, 19.25)","(18.0, 22.0, 20.774193548387096)","(7.5, 12.0, 11.083333333333334)","(17.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.078125)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 48.57142857142857)","(1.35, 1.49, 1.4888235294117647)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:37.931575,"(12.0, 20.0, 19.25)","(18.0, 22.0, 20.774193548387096)","(7.5, 12.0, 11.131578947368421)","(17.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.114285714285714)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 50.333333333333336)","(1.35, 1.49, 1.48375)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:39.389394,"(12.0, 20.0, 19.25)","(18.0, 22.0, 20.774193548387096)","(7.5, 12.0, 11.131578947368421)","(17.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.114285714285714)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 51.111111111111114)","(1.35, 1.49, 1.48375)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:40.873924,"(12.0, 20.0, 19.25)","(18.0, 22.0, 20.774193548387096)","(7.5, 12.0, 11.083333333333334)","(17.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.114285714285714)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 51.111111111111114)","(1.35, 1.49, 1.4833823529411765)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:42.403270,"(12.0, 20.0, 19.25)","(18.0, 22.0, 20.774193548387096)","(7.5, 12.0, 10.821428571428571)","(17.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.078125)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 51.111111111111114)","(1.35, 1.49, 1.4879310344827585)","(91.0, 230.0, 202.5)"
12-01-2023 17:31:43.946896,"(12.0, 20.0, 19.25)","(18.0, 22.0, 20.774193548387096)","(7.5, 12.0, 10.96875)","(17.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.045454545454545)","(51.0, 200.0, 182.85714285714286)","(31.0, 55.0, 51.111111111111114)","(1.35, 1.49, 1.4849999999999999)","(91.0, 230.0, 202.5)"
