,Velocity Touched,Kingsbrae Wilma,Chicago Reign,Cherry Chunker,Betty Kingsbrae,Extreme Measures,Zoe Kate,Bugatti Fierce
15-12-2022 13:54:28.947226,"(3.9, 4.5, 4.45)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.18, 2.1553846153846155)","(19.0, 24.0, 22.6)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 27.0, 25.25)","(12.0, 24.0, 18.11904761904762)"
15-12-2022 13:54:30.172331,"(3.9, 4.7, 4.633333333333334)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.18, 2.128)","(19.0, 23.0, 23.5)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 26.0, 25.5)","(12.0, 24.0, 19.944444444444443)"
15-12-2022 13:54:31.282068,"(3.9, 4.7, 4.644444444444445)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.16, 2.128)","(19.0, 26.0, 23.75)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 26.0, 25.5)","(12.0, 23.0, 18.3125)"
15-12-2022 13:54:32.359915,"(3.9, 4.7, 4.557142857142857)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.16, 2.128)","(19.0, 26.0, 24.75)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 26.0, 23.666666666666668)","(12.0, 23.0, 18.3125)"
15-12-2022 13:54:33.519765,"(3.8, 4.7, 4.442857142857143)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.16, 2.138)","(19.0, 26.0, 27.375)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 24.0, 23.545454545454547)","(12.0, 23.0, 18.3125)"
15-12-2022 13:54:34.645715,"(3.8, 4.7, 4.4750000000000005)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.18, 2.138)","(19.0, 28.0, 27.375)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 24.0, 23.545454545454547)","(12.0, 23.0, 18.3125)"
15-12-2022 13:54:35.786962,"(3.8, 4.7, 4.571428571428572)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.18, 2.1254545454545455)","(19.0, 28.0, 25.916666666666668)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 24.0, 23.545454545454547)","(12.0, 23.0, 18.3125)"
15-12-2022 13:54:36.868219,"(3.8, 4.7, 4.571428571428572)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.18, 2.133846153846154)","(19.0, 28.0, 25.916666666666668)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 24.0, 23.705882352941178)","(12.0, 23.0, 18.3125)"
15-12-2022 13:54:37.952483,"(3.8, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.133846153846154)","(19.0, 28.0, 25.916666666666668)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 24.0, 25.18181818181818)","(12.0, 23.0, 18.3125)"
15-12-2022 13:54:39.204912,"(3.8, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.16, 2.1236363636363635)","(19.0, 28.0, 25.8)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 26.0, 23.375)","(12.0, 23.0, 18.333333333333332)"
15-12-2022 13:54:40.400805,"(3.8, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.16, 2.123076923076923)","(19.0, 27.0, 25.153846153846153)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 26.0, 21.625)","(12.0, 23.0, 19.684210526315788)"
15-12-2022 13:54:41.615276,"(3.8, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.16, 2.123076923076923)","(19.0, 27.0, 25.153846153846153)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.133333333333333)","(20.0, 26.0, 21.625)","(12.0, 23.0, 19.85)"
15-12-2022 13:54:42.791632,"(3.8, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.16, 2.123076923076923)","(19.0, 27.0, 25.153846153846153)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.133333333333333)","(20.0, 26.0, 23.307692307692307)","(12.0, 23.0, 21.342105263157894)"
15-12-2022 13:54:44.206774,"(3.8, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.16, 2.123076923076923)","(19.0, 27.0, 25.153846153846153)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.06)","(20.0, 26.0, 24.92857142857143)","(12.0, 23.0, 21.2)"
15-12-2022 13:54:45.445043,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.16, 2.1236363636363635)","(20.0, 27.0, 25.153846153846153)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 9.95)","(19.0, 26.0, 24.92857142857143)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:46.674855,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.16, 2.1236363636363635)","(20.0, 27.0, 25.153846153846153)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 9.95)","(19.0, 26.0, 24.92857142857143)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:47.941078,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.16, 2.1236363636363635)","(20.0, 27.0, 25.153846153846153)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 9.95)","(19.0, 26.0, 24.92857142857143)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:49.335294,"(3.9, 4.7, 4.55)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.13)","(19.0, 26.0, 25.57142857142857)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 9.888235294117647)","(19.0, 26.0, 24.333333333333332)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:50.488911,"(3.9, 4.7, 4.58)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.13)","(19.0, 26.0, 25.57142857142857)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 9.888235294117647)","(19.0, 26.0, 24.333333333333332)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:51.686562,"(3.9, 4.7, 4.55)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.13)","(19.0, 26.0, 25.57142857142857)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 9.633333333333333)","(19.0, 26.0, 24.333333333333332)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:52.980123,"(3.9, 4.7, 4.55)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.13)","(19.0, 26.0, 25.0)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 9.888235294117647)","(19.0, 26.0, 24.333333333333332)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:54.325047,"(3.9, 4.7, 4.58)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.13)","(19.0, 26.0, 25.25)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 9.888235294117647)","(19.0, 26.0, 25.2)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:55.547791,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.13)","(19.0, 26.0, 25.25)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 9.505882352941176)","(19.0, 26.0, 25.2)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:56.715048,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.13)","(19.0, 26.0, 25.25)","(21.0, 32.0, 30.90909090909091)","(7.0, 10.5, 9.505882352941176)","(19.0, 26.0, 23.846153846153847)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:57.943610,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.132)","(19.0, 27.0, 25.0)","(21.0, 38.0, 33.714285714285715)","(7.0, 10.5, 9.73181818181818)","(19.0, 24.0, 23.846153846153847)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:54:59.135024,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.13)","(19.0, 27.0, 25.0)","(21.0, 38.0, 33.714285714285715)","(7.0, 10.5, 9.73181818181818)","(19.0, 24.0, 23.846153846153847)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:55:00.297028,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.13)","(19.0, 27.0, 25.0)","(21.0, 38.0, 33.714285714285715)","(7.0, 10.5, 9.505882352941176)","(19.0, 24.0, 23.846153846153847)","(12.0, 23.0, 21.363636363636363)"
15-12-2022 13:55:01.555701,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.145714285714286)","(19.0, 27.0, 25.153846153846153)","(21.0, 38.0, 30.636363636363637)","(7.0, 10.5, 9.505882352941176)","(19.0, 24.0, 25.2)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:55:02.782765,"(3.9, 4.7, 4.571428571428572)","(15.0, 26.0, 25.0)","(1.75, 2.18, 2.145714285714286)","(19.0, 27.0, 25.153846153846153)","(21.0, 38.0, 33.5)","(7.0, 10.5, 9.65)","(19.0, 26.0, 24.666666666666668)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:55:03.835045,"(3.9, 4.7, 4.571428571428572)","(15.0, 25.0, 23.5)","(1.75, 2.18, 2.145714285714286)","(19.0, 27.0, 25.153846153846153)","(21.0, 38.0, 33.5)","(7.0, 10.5, 9.65)","(19.0, 26.0, 24.666666666666668)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:55:04.977320,"(3.9, 4.7, 4.571428571428572)","(15.0, 25.0, 22.642857142857142)","(1.75, 2.18, 2.145714285714286)","(19.0, 27.0, 24.75)","(21.0, 38.0, 33.5)","(7.0, 10.5, 9.272222222222222)","(19.0, 26.0, 23.5)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:55:06.200934,"(3.9, 4.7, 4.571428571428572)","(15.0, 25.0, 23.058823529411764)","(1.75, 2.18, 2.150526315789474)","(19.0, 25.0, 24.75)","(21.0, 38.0, 34.0)","(7.0, 10.5, 9.272222222222222)","(19.0, 24.0, 23.5)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:55:07.435213,"(3.9, 4.7, 4.571428571428572)","(15.0, 25.0, 22.642857142857142)","(1.75, 2.18, 2.1333333333333333)","(19.0, 25.0, 24.75)","(21.0, 38.0, 35.5)","(7.0, 10.5, 9.272222222222222)","(19.0, 24.0, 23.5)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:55:08.575370,"(3.9, 4.7, 4.571428571428572)","(15.0, 25.0, 22.642857142857142)","(1.75, 2.18, 2.125)","(19.0, 25.0, 24.75)","(21.0, 38.0, 35.5)","(7.0, 10.5, 9.272222222222222)","(19.0, 24.0, 23.5)","(12.0, 23.0, 21.279411764705884)"
15-12-2022 13:55:09.679278,"(3.9, 4.7, 4.571428571428572)","(15.0, 25.0, 22.642857142857142)","(1.75, 2.18, 2.125)","(19.0, 25.0, 24.75)","(21.0, 38.0, 34.19047619047619)","(7.0, 10.5, 9.787096774193548)","(19.0, 24.0, 27.5)","(12.0, 23.0, 20.170454545454547)"
15-12-2022 13:55:10.881890,"(3.9, 4.6, 4.546153846153846)","(15.0, 25.0, 22.857142857142858)","(1.75, 2.18, 2.1247058823529414)","(19.0, 27.0, 26.57142857142857)","(21.0, 38.0, 34.125)","(7.0, 10.5, 9.787096774193548)","(19.0, 28.0, 26.333333333333332)","(12.0, 22.0, 20.294871794871796)"
15-12-2022 13:55:12.112495,"(3.9, 4.6, 4.55)","(15.0, 25.0, 22.642857142857142)","(1.75, 2.16, 2.128)","(19.0, 27.0, 26.625)","(21.0, 36.0, 33.0)","(7.0, 10.5, 9.27878787878788)","(19.0, 28.0, 27.166666666666668)","(12.0, 22.0, 20.294871794871796)"
15-12-2022 13:55:13.341040,"(3.9, 4.6, 4.55)","(15.0, 25.0, 22.642857142857142)","(1.75, 2.16, 2.1420000000000003)","(19.0, 27.0, 26.75)","(21.0, 36.0, 35.07692307692308)","(7.0, 9.4, 9.27878787878788)","(19.0, 28.0, 25.142857142857142)","(12.0, 22.0, 20.294871794871796)"
15-12-2022 13:55:14.559469,"(3.9, 4.6, 4.55)","(15.0, 25.0, 23.166666666666668)","(1.75, 2.16, 2.136)","(19.0, 27.0, 26.75)","(21.0, 36.0, 35.1764705882353)","(7.0, 9.4, 9.204878048780488)","(19.0, 26.0, 24.875)","(12.0, 22.0, 20.294871794871796)"
15-12-2022 13:55:15.844435,"(3.9, 4.6, 4.526315789473684)","(15.0, 25.0, 23.166666666666668)","(1.75, 2.16, 2.1371428571428575)","(19.0, 27.0, 26.53846153846154)","(21.0, 38.0, 34.631578947368425)","(7.0, 9.4, 9.305882352941177)","(19.0, 26.0, 24.363636363636363)","(12.0, 22.0, 19.934782608695652)"
15-12-2022 13:55:17.071535,"(3.9, 4.6, 4.485714285714286)","(15.0, 25.0, 22.642857142857142)","(1.75, 2.16, 2.128)","(19.0, 27.0, 27.5)","(21.0, 38.0, 34.631578947368425)","(7.0, 9.4, 9.325000000000001)","(19.0, 26.0, 24.363636363636363)","(12.0, 22.0, 20.303571428571427)"
15-12-2022 13:55:18.289399,"(3.9, 4.6, 4.485714285714286)","(15.0, 25.0, 22.642857142857142)","(1.75, 2.16, 2.128)","(19.0, 28.0, 27.5)","(21.0, 38.0, 34.631578947368425)","(7.0, 9.4, 9.325000000000001)","(19.0, 26.0, 24.363636363636363)","(12.0, 22.0, 20.303571428571427)"
15-12-2022 13:55:19.490032,"(3.9, 4.6, 4.466666666666667)","(15.0, 25.0, 23.166666666666668)","(1.75, 2.16, 2.14875)","(19.0, 28.0, 27.666666666666668)","(21.0, 38.0, 34.631578947368425)","(7.0, 9.8, 9.780645161290323)","(19.0, 26.0, 25.307692307692307)","(12.0, 22.0, 20.020833333333332)"
15-12-2022 13:55:20.630448,"(3.9, 4.6, 4.466666666666667)","(15.0, 25.0, 23.166666666666668)","(1.75, 2.16, 2.14875)","(17.0, 28.0, 27.666666666666668)","(21.0, 38.0, 34.631578947368425)","(7.0, 9.8, 9.780645161290323)","(19.0, 26.0, 25.307692307692307)","(12.0, 22.0, 19.962962962962962)"
15-12-2022 13:55:21.828081,"(3.9, 4.6, 4.538461538461538)","(15.0, 25.0, 22.857142857142858)","(1.75, 2.16, 2.1236363636363635)","(17.0, 28.0, 27.666666666666668)","(21.0, 38.0, 34.631578947368425)","(7.0, 10.5, 10.106976744186046)","(19.0, 26.0, 25.307692307692307)","(12.0, 22.0, 19.962962962962962)"
15-12-2022 13:55:23.370935,"(3.9, 4.7, 4.67)","(15.0, 25.0, 22.5)","(1.75, 2.16, 2.0872727272727274)","(17.0, 28.0, 25.0)","(21.0, 38.0, 35.5)","(7.0, 10.5, 10.09142857142857)","(19.0, 26.0, 25.307692307692307)","(12.0, 22.0, 19.934782608695652)"
15-12-2022 13:55:24.876627,"(3.9, 4.7, 4.535)","(15.0, 25.0, 22.5)","(1.75, 2.16, 2.0942857142857143)","(19.0, 26.0, 25.75)","(21.0, 36.0, 35.5)","(7.0, 10.5, 10.09142857142857)","(19.0, 26.0, 24.875)","(12.0, 22.0, 19.884615384615383)"
15-12-2022 13:55:26.129333,"(3.8, 4.7, 4.535)","(15.0, 25.0, 22.5)","(1.75, 2.16, 2.0942857142857143)","(19.0, 26.0, 25.0)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.5, 10.09142857142857)","(19.0, 26.0, 24.5)","(12.0, 22.0, 19.884615384615383)"
15-12-2022 13:55:27.165600,"(3.8, 4.7, 4.535)","(15.0, 25.0, 22.5)","(1.75, 2.16, 2.1048)","(19.0, 26.0, 25.0)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.5, 10.09142857142857)","(19.0, 26.0, 24.5)","(12.0, 22.0, 19.884615384615383)"
15-12-2022 13:55:28.374115,"(3.8, 4.7, 4.5125)","(15.0, 25.0, 22.5)","(1.75, 2.16, 2.1048)","(19.0, 26.0, 24.666666666666668)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.5, 10.09142857142857)","(19.0, 26.0, 25.2)","(12.0, 22.0, 19.884615384615383)"
15-12-2022 13:55:29.646425,"(3.8, 4.7, 4.5125)","(15.0, 25.0, 22.5)","(1.75, 2.16, 2.1048)","(19.0, 26.0, 25.0)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.5, 9.613636363636363)","(19.0, 26.0, 25.2)","(12.0, 22.0, 19.884615384615383)"
15-12-2022 13:55:30.974385,"(3.8, 4.7, 4.5125)","(15.0, 25.0, 22.5)","(1.75, 2.16, 2.1048)","(19.0, 28.0, 25.0)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.5, 9.6)","(19.0, 26.0, 25.2)","(12.0, 22.0, 19.884615384615383)"
15-12-2022 13:55:32.572312,"(3.8, 4.7, 4.56046511627907)","(15.0, 25.0, 22.5)","(1.75, 2.16, 2.1053333333333333)","(19.0, 28.0, 25.0)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.0, 9.634782608695652)","(19.0, 26.0, 25.5)","(13.0, 22.0, 20.142857142857142)"
15-12-2022 13:55:33.890017,"(3.8, 4.7, 4.56046511627907)","(16.0, 25.0, 22.529411764705884)","(1.8, 2.14, 2.128)","(19.0, 28.0, 25.0)","(21.0, 36.0, 35.333333333333336)","(7.0, 10.0, 9.925)","(19.0, 28.0, 26.333333333333332)","(13.0, 22.0, 19.346153846153847)"
15-12-2022 13:55:35.248035,"(3.8, 4.6, 4.548387096774193)","(16.0, 25.0, 23.0)","(1.8, 2.16, 2.1094736842105264)","(19.0, 28.0, 27.692307692307693)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.0, 10.129411764705882)","(19.0, 28.0, 27.642857142857142)","(13.0, 19.5, 17.75)"
15-12-2022 13:55:36.605425,"(3.8, 4.6, 4.548387096774193)","(16.0, 25.0, 22.529411764705884)","(1.8, 2.16, 2.1244444444444444)","(19.0, 28.0, 27.692307692307693)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.5, 10.129411764705882)","(19.0, 28.0, 27.642857142857142)","(13.0, 18.5, 17.576923076923077)"
15-12-2022 13:55:38.282770,"(3.8, 4.6, 4.55)","(16.0, 25.0, 22.666666666666668)","(1.8, 2.16, 2.125714285714286)","(19.0, 28.0, 27.692307692307693)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.5, 10.129411764705882)","(19.0, 28.0, 27.642857142857142)","(13.0, 18.5, 17.576923076923077)"
15-12-2022 13:55:40.210672,"(3.8, 4.6, 4.533333333333333)","(16.0, 25.0, 22.692307692307693)","(1.8, 2.16, 2.1094736842105264)","(19.0, 28.0, 27.692307692307693)","(21.0, 36.0, 35.53846153846154)","(7.0, 10.5, 9.87)","(19.0, 28.0, 27.692307692307693)","(13.0, 18.5, 17.97826086956522)"
15-12-2022 13:55:41.579915,"(3.8, 4.6, 4.533333333333333)","(16.0, 25.0, 22.692307692307693)","(1.8, 2.16, 2.1094736842105264)","(19.0, 28.0, 27.692307692307693)","(21.0, 36.0, 31.25)","(7.0, 10.5, 9.996)","(19.0, 28.0, 27.692307692307693)","(13.0, 18.5, 17.958333333333332)"
15-12-2022 13:55:42.916221,"(3.8, 4.7, 4.6466666666666665)","(16.0, 25.0, 23.235294117647058)","(1.8, 2.16, 2.1094736842105264)","(19.0, 28.0, 27.692307692307693)","(21.0, 36.0, 31.25)","(7.0, 10.5, 9.996)","(19.0, 28.0, 27.692307692307693)","(13.0, 18.5, 17.958333333333332)"
15-12-2022 13:55:44.292275,"(3.8, 4.8, 4.68)","(16.0, 25.0, 23.235294117647058)","(1.8, 2.16, 2.1094736842105264)","(19.0, 28.0, 27.692307692307693)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 9.996)","(19.0, 28.0, 26.666666666666668)","(13.0, 18.5, 17.571428571428573)"
15-12-2022 13:55:45.696014,"(3.8, 4.8, 4.725)","(16.0, 25.0, 23.235294117647058)","(1.8, 2.16, 2.1094736842105264)","(19.0, 28.0, 27.5)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 9.996)","(19.0, 28.0, 27.5)","(13.0, 18.5, 17.571428571428573)"
15-12-2022 13:55:47.122529,"(3.8, 4.7, 4.65)","(16.0, 25.0, 23.235294117647058)","(1.8, 2.16, 2.1094736842105264)","(19.0, 28.0, 26.866666666666667)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 10.08)","(19.0, 28.0, 27.5)","(13.0, 18.5, 17.772727272727273)"
15-12-2022 13:55:48.615264,"(3.8, 4.7, 4.609677419354838)","(16.0, 25.0, 22.692307692307693)","(1.8, 2.16, 2.1094736842105264)","(19.0, 27.0, 26.866666666666667)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 10.08)","(19.0, 28.0, 26.666666666666668)","(13.0, 19.0, 18.833333333333332)"
15-12-2022 13:55:50.157462,"(3.8, 4.7, 4.609677419354838)","(16.0, 25.0, 22.857142857142858)","(1.8, 2.16, 2.1094736842105264)","(19.0, 27.0, 26.866666666666667)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 10.131578947368421)","(19.0, 28.0, 26.333333333333332)","(13.0, 19.5, 19.0)"
15-12-2022 13:55:51.568008,"(3.8, 4.7, 4.609677419354838)","(16.0, 25.0, 22.857142857142858)","(1.8, 2.16, 2.1094736842105264)","(19.0, 27.0, 26.866666666666667)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 10.131578947368421)","(19.0, 28.0, 25.5)","(13.0, 20.0, 18.071428571428573)"
15-12-2022 13:55:52.958818,"(3.8, 4.7, 4.578260869565217)","(16.0, 25.0, 22.857142857142858)","(1.8, 2.16, 2.1094736842105264)","(19.0, 27.0, 27.8)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 10.131578947368421)","(19.0, 28.0, 25.5)","(13.0, 19.5, 18.071428571428573)"
15-12-2022 13:55:54.266589,"(3.8, 4.7, 4.578260869565217)","(16.0, 25.0, 22.857142857142858)","(1.8, 2.16, 2.1094736842105264)","(19.0, 28.0, 27.8)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 10.15625)","(20.0, 28.0, 27.285714285714285)","(12.0, 19.5, 19.852941176470587)"
15-12-2022 13:55:55.498729,"(3.8, 4.7, 4.578260869565217)","(15.0, 25.0, 22.857142857142858)","(1.75, 2.16, 2.106666666666667)","(19.0, 28.0, 26.764705882352942)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 10.25)","(20.0, 28.0, 25.76923076923077)","(12.0, 20.0, 19.51923076923077)"
15-12-2022 13:55:56.791877,"(3.8, 4.7, 4.5962962962962965)","(15.0, 25.0, 23.235294117647058)","(1.75, 2.12, 2.128888888888889)","(19.0, 27.0, 26.333333333333332)","(21.0, 34.0, 33.333333333333336)","(7.0, 10.5, 10.4375)","(20.0, 26.0, 25.375)","(12.0, 20.0, 19.384615384615383)"
15-12-2022 13:55:58.091946,"(3.8, 4.7, 4.603448275862069)","(16.0, 25.0, 22.857142857142858)","(1.8, 2.16, 2.132)","(20.0, 27.0, 25.692307692307693)","(21.0, 34.0, 33.333333333333336)","(7.5, 10.5, 10.82857142857143)","(19.0, 26.0, 25.11764705882353)","(13.0, 20.0, 19.166666666666668)"
15-12-2022 13:55:59.434336,"(3.8, 4.7, 4.638461538461539)","(16.0, 25.0, 23.235294117647058)","(1.8, 2.16, 2.1285714285714286)","(20.0, 26.0, 25.692307692307693)","(21.0, 34.0, 33.333333333333336)","(7.5, 11.0, 10.761904761904763)","(19.0, 26.0, 25.11764705882353)","(13.0, 20.0, 19.166666666666668)"
15-12-2022 13:56:00.711848,"(3.8, 4.7, 4.62)","(16.0, 25.0, 23.235294117647058)","(1.8, 2.14, 2.1285714285714286)","(20.0, 26.0, 25.692307692307693)","(21.0, 34.0, 33.333333333333336)","(7.5, 11.0, 10.875)","(19.0, 26.0, 25.1)","(13.0, 20.0, 19.125)"
15-12-2022 13:56:01.979009,"(3.8, 4.7, 4.62)","(16.0, 25.0, 23.235294117647058)","(1.8, 2.14, 2.1175757575757577)","(20.0, 26.0, 25.692307692307693)","(21.0, 34.0, 33.333333333333336)","(7.5, 11.0, 10.833333333333334)","(19.0, 26.0, 23.75)","(13.0, 21.0, 18.571428571428573)"
15-12-2022 13:56:03.171021,"(3.8, 4.7, 4.608695652173913)","(16.0, 25.0, 23.235294117647058)","(1.8, 2.12, 2.1175757575757577)","(20.0, 26.0, 25.333333333333332)","(21.0, 34.0, 33.333333333333336)","(7.5, 11.0, 10.827586206896552)","(19.0, 26.0, 23.333333333333332)","(13.0, 21.0, 18.761904761904763)"
15-12-2022 13:56:04.352130,"(3.8, 4.7, 4.577419354838709)","(16.0, 25.0, 23.125)","(1.8, 2.1, 2.0941463414634147)","(20.0, 26.0, 25.09090909090909)","(21.0, 34.0, 33.42857142857143)","(7.5, 11.0, 10.848484848484848)","(19.0, 26.0, 23.142857142857142)","(13.0, 20.0, 18.923076923076923)"
15-12-2022 13:56:05.553427,"(3.8, 4.7, 4.628571428571429)","(16.0, 24.0, 24.4)","(1.8, 2.1, 2.085925925925926)","(20.0, 26.0, 24.75)","(21.0, 34.0, 33.5)","(7.5, 11.0, 10.848484848484848)","(19.0, 26.0, 23.142857142857142)","(13.0, 20.0, 18.923076923076923)"
15-12-2022 13:56:06.807184,"(3.8, 4.7, 4.628571428571429)","(16.0, 25.0, 22.90909090909091)","(1.8, 2.1, 2.06625)","(20.0, 26.0, 26.352941176470587)","(21.0, 34.0, 33.5)","(7.5, 11.0, 10.848484848484848)","(19.0, 26.0, 23.333333333333332)","(13.0, 20.0, 19.125)"
15-12-2022 13:56:08.027898,"(3.8, 4.7, 4.616666666666667)","(16.0, 24.0, 23.142857142857142)","(1.8, 2.08, 2.05875)","(20.0, 28.0, 26.11764705882353)","(21.0, 34.0, 33.55555555555556)","(7.5, 11.0, 10.86)","(19.0, 26.0, 23.142857142857142)","(13.0, 20.0, 18.928571428571427)"
15-12-2022 13:56:09.326682,"(3.8, 4.7, 4.628571428571429)","(16.0, 24.0, 23.142857142857142)","(1.8, 2.08, 2.05875)","(20.0, 28.0, 25.53846153846154)","(21.0, 34.0, 33.55555555555556)","(7.5, 11.0, 11.05)","(19.0, 26.0, 23.142857142857142)","(13.0, 20.0, 20.025)"
15-12-2022 13:56:10.575450,"(3.8, 4.7, 4.628571428571429)","(16.0, 24.0, 23.05263157894737)","(1.8, 2.08, 2.0606896551724136)","(20.0, 28.0, 26.727272727272727)","(21.0, 34.0, 33.5)","(7.5, 11.5, 11.026315789473685)","(19.0, 26.0, 25.25)","(13.0, 21.0, 20.25)"
15-12-2022 13:56:11.860813,"(3.8, 4.6, 4.575510204081632)","(16.0, 24.0, 23.05263157894737)","(1.8, 2.08, 2.0606896551724136)","(20.0, 27.0, 25.666666666666668)","(21.0, 34.0, 31.68)","(7.5, 11.5, 11.055555555555555)","(19.0, 26.0, 25.25)","(13.0, 21.0, 20.63157894736842)"
