,Crowdza Blest,Benky Lily,Locknane Shell,Buckle Up Hazel,Buckle Up Avery,Bonnie Danger,Dewana Be Dean,Sticker Sting
1025,"[datetime.datetime(2022, 11, 28, 20, 4, 42, 32632), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 42, 32632), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 4, 42, 32632), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 4, 42, 32632), 2.45, 2.8]","[datetime.datetime(2022, 11, 28, 20, 4, 42, 32632), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 42, 32632), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 4, 42, 32632), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 4, 42, 32632), 17.0, 30.0]"
1026,"[datetime.datetime(2022, 11, 28, 20, 4, 43, 176424), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 43, 176424), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 4, 43, 176424), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 4, 43, 176424), 2.45, 2.76]","[datetime.datetime(2022, 11, 28, 20, 4, 43, 176424), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 43, 176424), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 4, 43, 176424), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 4, 43, 176424), 17.0, 30.0]"
1027,"[datetime.datetime(2022, 11, 28, 20, 4, 44, 343930), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 44, 343930), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 4, 44, 343930), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 4, 44, 343930), 2.45, 2.8]","[datetime.datetime(2022, 11, 28, 20, 4, 44, 343930), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 44, 343930), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 4, 44, 343930), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 4, 44, 343930), 17.0, 30.0]"
1028,"[datetime.datetime(2022, 11, 28, 20, 4, 45, 536335), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 45, 536335), 7.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 4, 45, 536335), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 4, 45, 536335), 2.45, 2.78]","[datetime.datetime(2022, 11, 28, 20, 4, 45, 536335), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 45, 536335), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 4, 45, 536335), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 4, 45, 536335), 17.0, 30.0]"
1029,"[datetime.datetime(2022, 11, 28, 20, 4, 46, 713873), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 46, 713873), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 4, 46, 713873), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 4, 46, 713873), 2.45, 2.78]","[datetime.datetime(2022, 11, 28, 20, 4, 46, 713873), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 46, 713873), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 4, 46, 713873), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 4, 46, 713873), 17.0, 30.0]"
1030,"[datetime.datetime(2022, 11, 28, 20, 4, 47, 864900), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 47, 864900), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 4, 47, 864900), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 4, 47, 864900), 2.45, 2.78]","[datetime.datetime(2022, 11, 28, 20, 4, 47, 864900), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 47, 864900), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 4, 47, 864900), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 4, 47, 864900), 17.0, 30.0]"
1031,"[datetime.datetime(2022, 11, 28, 20, 4, 49, 42680), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 49, 42680), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 4, 49, 42680), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 4, 49, 42680), 2.45, 2.76]","[datetime.datetime(2022, 11, 28, 20, 4, 49, 42680), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 49, 42680), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 49, 42680), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 4, 49, 42680), 17.0, 30.0]"
1032,"[datetime.datetime(2022, 11, 28, 20, 4, 50, 311686), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 50, 311686), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 4, 50, 311686), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 4, 50, 311686), 2.45, 2.74]","[datetime.datetime(2022, 11, 28, 20, 4, 50, 311686), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 50, 311686), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 50, 311686), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 4, 50, 311686), 17.0, 30.0]"
1033,"[datetime.datetime(2022, 11, 28, 20, 4, 51, 650042), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 51, 650042), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 4, 51, 650042), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 4, 51, 650042), 2.45, 2.84]","[datetime.datetime(2022, 11, 28, 20, 4, 51, 650042), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 20, 4, 51, 650042), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 51, 650042), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 4, 51, 650042), 17.0, 29.0]"
1034,"[datetime.datetime(2022, 11, 28, 20, 4, 52, 832611), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 52, 832611), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 4, 52, 832611), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 4, 52, 832611), 2.45, 2.8]","[datetime.datetime(2022, 11, 28, 20, 4, 52, 832611), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 20, 4, 52, 832611), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 52, 832611), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 4, 52, 832611), 17.0, 29.0]"
1035,"[datetime.datetime(2022, 11, 28, 20, 4, 54, 53121), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 54, 53121), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 4, 54, 53121), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 4, 54, 53121), 2.45, 2.76]","[datetime.datetime(2022, 11, 28, 20, 4, 54, 53121), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 20, 4, 54, 53121), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 54, 53121), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 4, 54, 53121), 17.0, 30.0]"
1036,"[datetime.datetime(2022, 11, 28, 20, 4, 55, 325790), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 55, 325790), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 4, 55, 325790), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 4, 55, 325790), 2.45, 2.76]","[datetime.datetime(2022, 11, 28, 20, 4, 55, 325790), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 55, 325790), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 55, 325790), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 4, 55, 325790), 17.0, 30.0]"
1037,"[datetime.datetime(2022, 11, 28, 20, 4, 56, 486508), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 56, 486508), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 4, 56, 486508), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 4, 56, 486508), 2.45, 2.76]","[datetime.datetime(2022, 11, 28, 20, 4, 56, 486508), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 56, 486508), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 56, 486508), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 4, 56, 486508), 17.0, 30.0]"
1038,"[datetime.datetime(2022, 11, 28, 20, 4, 57, 633366), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 57, 633366), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 4, 57, 633366), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 4, 57, 633366), 2.45, 2.78]","[datetime.datetime(2022, 11, 28, 20, 4, 57, 633366), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 57, 633366), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 57, 633366), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 4, 57, 633366), 17.0, 30.0]"
1039,"[datetime.datetime(2022, 11, 28, 20, 4, 58, 765073), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 58, 765073), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 4, 58, 765073), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 4, 58, 765073), 2.45, 2.76]","[datetime.datetime(2022, 11, 28, 20, 4, 58, 765073), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 58, 765073), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 58, 765073), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 4, 58, 765073), 17.0, 30.0]"
1040,"[datetime.datetime(2022, 11, 28, 20, 4, 59, 905351), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 4, 59, 905351), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 4, 59, 905351), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 4, 59, 905351), 2.45, 2.78]","[datetime.datetime(2022, 11, 28, 20, 4, 59, 905351), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 4, 59, 905351), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 4, 59, 905351), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 4, 59, 905351), 17.0, 30.0]"
1041,"[datetime.datetime(2022, 11, 28, 20, 5, 1, 49921), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 1, 49921), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 5, 1, 49921), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 5, 1, 49921), 2.45, 2.76]","[datetime.datetime(2022, 11, 28, 20, 5, 1, 49921), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 20, 5, 1, 49921), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 5, 1, 49921), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 5, 1, 49921), 17.0, 30.0]"
1042,"[datetime.datetime(2022, 11, 28, 20, 5, 2, 191922), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 5, 2, 191922), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 5, 2, 191922), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 5, 2, 191922), 2.45, 2.78]","[datetime.datetime(2022, 11, 28, 20, 5, 2, 191922), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 20, 5, 2, 191922), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 5, 2, 191922), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 5, 2, 191922), 17.0, 32.0]"
1043,"[datetime.datetime(2022, 11, 28, 20, 5, 3, 417825), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 3, 417825), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 5, 3, 417825), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 5, 3, 417825), 2.45, 2.7]","[datetime.datetime(2022, 11, 28, 20, 5, 3, 417825), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 3, 417825), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 3, 417825), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 5, 3, 417825), 17.0, 32.0]"
1044,"[datetime.datetime(2022, 11, 28, 20, 5, 4, 579776), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 4, 579776), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 5, 4, 579776), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 5, 4, 579776), 2.45, 2.7]","[datetime.datetime(2022, 11, 28, 20, 5, 4, 579776), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 5, 4, 579776), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 4, 579776), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 5, 4, 579776), 17.0, 32.0]"
1045,"[datetime.datetime(2022, 11, 28, 20, 5, 5, 741196), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 5, 741196), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 5, 5, 741196), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 5, 5, 741196), 2.45, 2.68]","[datetime.datetime(2022, 11, 28, 20, 5, 5, 741196), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 5, 5, 741196), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 5, 741196), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 5, 5, 741196), 17.0, 32.0]"
1046,"[datetime.datetime(2022, 11, 28, 20, 5, 6, 900529), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 6, 900529), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 5, 6, 900529), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 6, 900529), 2.45, 2.68]","[datetime.datetime(2022, 11, 28, 20, 5, 6, 900529), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 5, 6, 900529), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 5, 6, 900529), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 5, 6, 900529), 17.0, 32.0]"
1047,"[datetime.datetime(2022, 11, 28, 20, 5, 8, 37744), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 37744), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 37744), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 37744), 2.45, 2.68]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 37744), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 37744), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 37744), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 5, 8, 37744), 17.0, 32.0]"
1048,"[datetime.datetime(2022, 11, 28, 20, 5, 9, 182019), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 182019), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 182019), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 182019), 2.45, 2.68]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 182019), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 182019), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 182019), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 5, 9, 182019), 17.0, 32.0]"
1049,"[datetime.datetime(2022, 11, 28, 20, 5, 10, 318974), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 318974), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 318974), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 318974), 2.45, 2.68]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 318974), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 318974), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 318974), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 5, 10, 318974), 17.0, 32.0]"
1050,"[datetime.datetime(2022, 11, 28, 20, 5, 11, 514264), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 514264), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 514264), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 514264), 2.45, 2.66]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 514264), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 514264), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 514264), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 5, 11, 514264), 17.0, 32.0]"
1051,"[datetime.datetime(2022, 11, 28, 20, 5, 12, 683948), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 5, 12, 683948), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 5, 12, 683948), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 12, 683948), 2.45, 2.64]","[datetime.datetime(2022, 11, 28, 20, 5, 12, 683948), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 5, 12, 683948), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 20, 5, 12, 683948), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 5, 12, 683948), 17.0, 32.0]"
1052,"[datetime.datetime(2022, 11, 28, 20, 5, 13, 849234), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 849234), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 849234), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 849234), 2.45, 2.62]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 849234), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 849234), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 849234), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 5, 13, 849234), 17.0, 32.0]"
1053,"[datetime.datetime(2022, 11, 28, 20, 5, 15, 10251), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 10251), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 10251), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 10251), 2.45, 2.62]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 10251), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 10251), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 10251), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 5, 15, 10251), 17.0, 32.0]"
1054,"[datetime.datetime(2022, 11, 28, 20, 5, 16, 190284), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 190284), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 190284), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 190284), 2.45, 2.6]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 190284), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 190284), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 190284), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 5, 16, 190284), 17.0, 32.0]"
1055,"[datetime.datetime(2022, 11, 28, 20, 5, 17, 348991), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 348991), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 348991), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 348991), 2.45, 2.58]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 348991), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 348991), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 348991), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 5, 17, 348991), 17.0, 32.0]"
1056,"[datetime.datetime(2022, 11, 28, 20, 5, 18, 518364), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 518364), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 518364), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 518364), 2.45, 2.58]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 518364), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 518364), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 518364), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 5, 18, 518364), 17.0, 32.0]"
1057,"[datetime.datetime(2022, 11, 28, 20, 5, 19, 702660), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 702660), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 702660), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 702660), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 702660), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 702660), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 702660), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 5, 19, 702660), 17.0, 32.0]"
1058,"[datetime.datetime(2022, 11, 28, 20, 5, 20, 876334), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 876334), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 876334), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 876334), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 876334), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 876334), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 876334), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 5, 20, 876334), 17.0, 32.0]"
1059,"[datetime.datetime(2022, 11, 28, 20, 5, 22, 37277), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 37277), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 37277), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 37277), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 37277), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 37277), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 37277), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 5, 22, 37277), 17.0, 32.0]"
1060,"[datetime.datetime(2022, 11, 28, 20, 5, 23, 196317), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 196317), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 196317), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 196317), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 196317), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 196317), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 196317), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 5, 23, 196317), 17.0, 32.0]"
1061,"[datetime.datetime(2022, 11, 28, 20, 5, 24, 336347), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 336347), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 336347), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 336347), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 336347), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 336347), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 336347), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 5, 24, 336347), 17.0, 30.0]"
1062,"[datetime.datetime(2022, 11, 28, 20, 5, 25, 501404), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 501404), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 501404), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 501404), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 501404), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 501404), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 501404), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 5, 25, 501404), 17.0, 30.0]"
1063,"[datetime.datetime(2022, 11, 28, 20, 5, 26, 644654), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 644654), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 644654), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 644654), 2.4, 2.54]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 644654), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 644654), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 644654), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 5, 26, 644654), 17.0, 30.0]"
1064,"[datetime.datetime(2022, 11, 28, 20, 5, 27, 792593), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 792593), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 792593), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 792593), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 792593), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 792593), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 792593), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 5, 27, 792593), 17.0, 30.0]"
