,Our Roys Dream,Point Oh Five,Rainbow Jet,Zoemagic,Balboa Shannon,Sir Macador Nz,Mythos,Brie,Montana Nights
05-01-2023 14:15:40.450921,"(5.5, 5.7, 5.388888888888888)","(1.75, 2.54, 2.404)","(8.5, 14.0, 13.666666666666666)","(5.0, 7.8, 7.7749999999999995)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 26.666666666666664)","(31.0, 55.0, 47.285714285714285)","(26.0, 80.0, 65.71428571428572)"
05-01-2023 14:15:41.820945,"(5.5, 5.7, 5.388888888888888)","(1.75, 2.54, 2.404)","(8.5, 14.0, 12.0)","(5.0, 7.8, 7.6)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 26.666666666666664)","(31.0, 55.0, 37.0)","(26.0, 80.0, 65.71428571428572)"
05-01-2023 14:15:43.191349,"(5.5, 5.7, 5.35)","(1.75, 2.54, 2.404)","(8.5, 13.5, 13.125)","(5.0, 7.8, 7.7749999999999995)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 26.666666666666664)","(31.0, 55.0, 37.0)","(26.0, 80.0, 65.71428571428572)"
05-01-2023 14:15:44.494124,"(5.5, 5.6, 5.36)","(1.75, 2.54, 2.404)","(8.5, 14.0, 13.125)","(5.0, 7.8, 7.7749999999999995)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 34.8)","(31.0, 55.0, 37.0)","(26.0, 80.0, 65.71428571428572)"
05-01-2023 14:15:45.738932,"(5.5, 5.6, 5.4)","(1.75, 2.54, 2.396)","(8.5, 14.0, 13.125)","(5.0, 7.8, 7.6)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 34.8)","(31.0, 55.0, 47.57142857142857)","(26.0, 80.0, 70.4)"
05-01-2023 14:15:47.012770,"(5.5, 5.6, 5.4)","(1.75, 2.54, 2.396)","(8.5, 14.0, 13.3)","(5.0, 7.8, 7.742857142857143)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 25.375)","(31.0, 55.0, 45.0)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:15:48.320519,"(5.5, 5.6, 5.4)","(1.75, 2.54, 2.4371428571428573)","(8.5, 14.0, 13.3)","(5.0, 7.8, 7.742857142857143)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 27.0)","(31.0, 55.0, 45.0)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:15:49.548459,"(5.5, 5.6, 5.4)","(1.75, 2.52, 2.422857142857143)","(8.5, 14.0, 13.3)","(5.0, 7.8, 7.742857142857143)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 44.0, 27.0)","(31.0, 55.0, 45.0)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:15:50.823397,"(5.5, 5.6, 5.4)","(1.75, 2.52, 2.422857142857143)","(8.5, 14.0, 13.3)","(5.0, 7.8, 7.742857142857143)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.25)","(31.0, 55.0, 42.0)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:15:52.128869,"(5.5, 5.6, 5.4)","(1.75, 2.52, 2.422857142857143)","(8.5, 14.0, 13.3)","(5.0, 7.8, 7.742857142857143)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.25)","(31.0, 50.0, 42.0)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:15:53.364398,"(5.5, 5.6, 5.4)","(1.75, 2.52, 2.422857142857143)","(8.5, 14.0, 13.3)","(5.0, 7.8, 7.742857142857143)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.25)","(31.0, 50.0, 42.0)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:15:54.689386,"(5.5, 5.6, 5.4)","(1.75, 2.52, 2.422857142857143)","(8.5, 14.0, 13.3)","(5.0, 7.8, 7.742857142857143)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.25)","(31.0, 48.0, 40.8)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:15:55.966532,"(5.5, 5.7, 5.633333333333334)","(1.75, 2.52, 2.422857142857143)","(8.5, 14.0, 13.3)","(5.0, 7.8, 8.163636363636364)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.25)","(31.0, 48.0, 40.8)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:15:57.189424,"(5.5, 5.6, 5.4)","(1.75, 2.52, 2.422857142857143)","(8.5, 14.0, 13.3)","(5.0, 8.8, 8.12)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.25)","(31.0, 48.0, 40.8)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:15:58.645453,"(5.5, 5.7, 5.58)","(1.75, 2.52, 2.2933333333333334)","(8.5, 14.0, 13.3)","(5.0, 8.6, 8.12)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.25)","(31.0, 48.0, 40.8)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:16:00.095562,"(5.5, 5.6, 5.4)","(1.75, 2.52, 2.2933333333333334)","(8.5, 14.0, 13.3)","(5.0, 8.6, 8.12)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.25)","(31.0, 48.0, 40.8)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:16:01.503112,"(5.5, 5.7, 5.633333333333334)","(1.75, 2.48, 2.4)","(8.5, 14.0, 13.3)","(5.0, 8.6, 8.12)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.25)","(31.0, 48.0, 40.8)","(26.0, 80.0, 49.333333333333336)"
05-01-2023 14:16:02.987439,"(5.5, 5.6, 5.4)","(1.75, 2.48, 2.388)","(8.5, 14.0, 13.125)","(5.0, 8.6, 7.86)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 27.333333333333336)","(31.0, 48.0, 39.0)","(26.0, 80.0, 70.4)"
05-01-2023 14:16:04.594079,"(5.5, 5.7, 5.633333333333334)","(1.75, 2.54, 2.412)","(8.5, 14.0, 13.125)","(5.0, 8.4, 7.86)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 48.0, 39.0)","(26.0, 80.0, 70.4)"
05-01-2023 14:16:06.003730,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.58, 2.412)","(8.5, 14.0, 13.125)","(5.0, 8.4, 7.86)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 48.0, 39.0)","(26.0, 80.0, 70.4)"
05-01-2023 14:16:07.418084,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.58, 2.412)","(8.5, 14.0, 13.125)","(5.0, 8.4, 8.0)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 48.0, 39.0)","(26.0, 80.0, 70.4)"
05-01-2023 14:16:08.764495,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.58, 2.412)","(8.5, 14.0, 13.125)","(5.0, 8.4, 7.866666666666667)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 48.0, 53.33333333333333)","(26.0, 80.0, 66.4)"
05-01-2023 14:16:10.091583,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.58, 2.412)","(8.5, 14.0, 13.125)","(5.0, 8.4, 7.866666666666667)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 65.0, 48.8)","(26.0, 75.0, 62.4)"
05-01-2023 14:16:11.421491,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.58, 2.37)","(8.5, 14.0, 13.125)","(5.0, 8.4, 7.866666666666667)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 60.0, 48.8)","(26.0, 70.0, 62.4)"
05-01-2023 14:16:12.714006,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.6, 2.37)","(8.5, 14.0, 13.125)","(5.0, 8.4, 7.866666666666667)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 60.0, 48.8)","(26.0, 70.0, 62.4)"
05-01-2023 14:16:14.017213,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.58, 2.454285714285714)","(8.5, 14.0, 13.125)","(5.0, 8.4, 7.866666666666667)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 60.0, 48.8)","(26.0, 70.0, 62.4)"
05-01-2023 14:16:15.357301,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.58, 2.454285714285714)","(8.5, 14.0, 13.125)","(5.0, 8.4, 7.76)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 60.0, 48.8)","(26.0, 70.0, 62.4)"
05-01-2023 14:16:16.697128,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.58, 2.475)","(8.5, 14.0, 13.125)","(5.0, 8.4, 7.76)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 27.333333333333336)","(31.0, 60.0, 50.4)","(26.0, 70.0, 63.09090909090909)"
05-01-2023 14:16:18.090420,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.58, 2.33)","(8.5, 14.0, 13.3)","(5.0, 8.4, 7.2)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 30.0)","(31.0, 55.0, 41.0)","(26.0, 70.0, 48.4)"
05-01-2023 14:16:19.610126,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.48, 2.33)","(8.5, 14.0, 13.3)","(5.0, 8.4, 7.3999999999999995)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 48.0, 32.0)","(31.0, 55.0, 41.0)","(26.0, 70.0, 54.5)"
05-01-2023 14:16:20.976807,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.48, 2.33)","(8.5, 14.0, 13.3)","(5.0, 8.2, 7.3999999999999995)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.0)","(31.0, 55.0, 41.0)","(26.0, 75.0, 54.5)"
05-01-2023 14:16:22.302965,"(5.5, 5.7, 5.381818181818182)","(1.75, 2.48, 2.33)","(8.5, 14.0, 13.3)","(5.0, 8.2, 7.2)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.0)","(31.0, 55.0, 41.0)","(26.0, 75.0, 54.5)"
05-01-2023 14:16:23.781123,"(5.5, 5.4, 5.318181818181818)","(1.75, 2.48, 2.33)","(8.5, 14.0, 13.3)","(5.0, 8.4, 6.24)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 26.0)","(31.0, 55.0, 41.0)","(26.0, 75.0, 54.5)"
05-01-2023 14:16:25.136640,"(5.5, 5.4, 5.318181818181818)","(1.75, 2.48, 2.33)","(8.5, 14.0, 13.3)","(5.0, 6.8, 6.24)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 26.0)","(31.0, 55.0, 41.0)","(26.0, 75.0, 54.5)"
05-01-2023 14:16:26.422826,"(5.5, 5.4, 5.318181818181818)","(1.75, 2.56, 2.3333333333333335)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.655555555555555)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 35.42307692307692)","(31.0, 50.0, 39.333333333333336)","(26.0, 75.0, 65.25)"
05-01-2023 14:16:27.710619,"(5.5, 5.4, 5.318181818181818)","(1.75, 2.56, 2.5253658536585366)","(8.5, 14.0, 13.3)","(5.0, 6.8, 6.514285714285714)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 31.0)","(31.0, 50.0, 39.333333333333336)","(26.0, 75.0, 56.5)"
05-01-2023 14:16:29.060693,"(5.5, 5.4, 5.318181818181818)","(1.75, 2.54, 2.38)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.694117647058824)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 31.0)","(31.0, 48.0, 38.666666666666664)","(26.0, 75.0, 56.5)"
05-01-2023 14:16:30.343265,"(5.5, 5.4, 5.25)","(1.75, 2.54, 2.484)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.694117647058824)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 31.0)","(31.0, 48.0, 38.666666666666664)","(26.0, 75.0, 56.5)"
05-01-2023 14:16:31.586884,"(5.5, 5.4, 5.25)","(1.75, 2.54, 2.484)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.4)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 31.0)","(31.0, 48.0, 38.666666666666664)","(26.0, 75.0, 56.5)"
05-01-2023 14:16:32.745785,"(5.5, 5.4, 5.25)","(1.75, 2.54, 2.527)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.4)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 22.666666666666668)","(31.0, 48.0, 41.666666666666664)","(26.0, 75.0, 63.285714285714285)"
05-01-2023 14:16:33.870927,"(5.5, 5.3, 4.766666666666667)","(1.75, 2.54, 2.486666666666667)","(8.5, 14.0, 13.61111111111111)","(5.0, 6.8, 6.4)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 33.27272727272727)","(31.0, 48.0, 41.666666666666664)","(26.0, 75.0, 60.2)"
05-01-2023 14:16:34.991498,"(5.5, 5.2, 5.152380952380953)","(1.75, 2.54, 2.5287179487179485)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.4)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 33.27272727272727)","(31.0, 48.0, 41.666666666666664)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:36.162801,"(5.5, 5.2, 4.9)","(1.75, 2.54, 2.4102439024390243)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.694117647058824)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 33.27272727272727)","(31.0, 48.0, 40.4)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:37.410398,"(5.5, 5.2, 4.9)","(1.75, 2.42, 2.3763636363636365)","(8.5, 14.0, 13.125)","(5.0, 6.8, 6.514285714285714)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 33.27272727272727)","(31.0, 48.0, 41.666666666666664)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:38.607204,"(5.5, 5.1, 4.9)","(1.75, 2.42, 2.324)","(8.5, 14.0, 13.125)","(5.0, 6.8, 6.4)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 30.72222222222222)","(31.0, 48.0, 41.666666666666664)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:39.803751,"(5.5, 5.1, 4.9)","(1.75, 2.42, 2.34)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.4)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.5)","(31.0, 48.0, 41.666666666666664)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:41.048048,"(5.5, 5.1, 4.9)","(1.75, 2.42, 2.34)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.514285714285714)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 32.5)","(31.0, 48.0, 41.666666666666664)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:42.349030,"(5.5, 5.2, 5.172727272727273)","(1.75, 2.42, 2.34)","(8.5, 14.0, 13.666666666666666)","(5.0, 6.8, 6.514285714285714)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 46.0, 38.16666666666667)","(31.0, 48.0, 43.5)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:43.590076,"(5.5, 5.3, 5.06)","(1.75, 2.54, 2.393333333333333)","(8.5, 14.0, 13.708333333333334)","(5.0, 6.8, 6.694117647058824)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 34.875)","(31.0, 48.0, 53.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:44.896339,"(5.5, 5.2, 5.0)","(1.75, 2.54, 2.393333333333333)","(8.5, 14.0, 13.708333333333334)","(5.0, 6.8, 6.3)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 40.0, 35.0)","(31.0, 60.0, 53.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:46.187387,"(5.5, 5.2, 5.12)","(1.75, 2.54, 2.495)","(8.5, 14.0, 13.125)","(5.0, 6.8, 6.32)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 40.0, 30.0)","(31.0, 60.0, 53.0)","(26.0, 75.0, 58.599999999999994)"
05-01-2023 14:16:47.402667,"(5.5, 5.2, 5.12)","(1.75, 2.54, 2.4771428571428573)","(8.5, 14.0, 13.125)","(5.0, 6.8, 6.684210526315789)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 40.0, 33.5)","(31.0, 60.0, 47.0)","(26.0, 75.0, 62.0)"
05-01-2023 14:16:48.606455,"(5.5, 5.2, 5.0)","(1.75, 2.54, 2.52974358974359)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.3)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 38.0, 35.7)","(31.0, 60.0, 47.0)","(26.0, 75.0, 62.0)"
05-01-2023 14:16:49.801238,"(5.5, 5.2, 5.0)","(1.75, 2.54, 2.452)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.3)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 35.7)","(31.0, 60.0, 47.0)","(26.0, 75.0, 62.0)"
05-01-2023 14:16:51.041280,"(5.5, 5.2, 5.0)","(1.75, 2.54, 2.52974358974359)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.066666666666666)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 31.5)","(31.0, 60.0, 47.0)","(26.0, 75.0, 49.0)"
05-01-2023 14:16:52.274148,"(5.5, 5.2, 4.84)","(1.75, 2.54, 2.5533333333333332)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.066666666666666)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 33.42857142857143)","(31.0, 60.0, 47.0)","(26.0, 75.0, 64.42857142857143)"
05-01-2023 14:16:53.551895,"(5.5, 5.1, 4.85)","(1.75, 2.56, 2.5533333333333332)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.066666666666666)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 33.42857142857143)","(31.0, 60.0, 47.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:54.806418,"(5.5, 5.1, 4.85)","(1.75, 2.56, 2.5)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.066666666666666)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 33.0)","(31.0, 60.0, 47.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:56.053234,"(5.5, 5.1, 4.85)","(1.75, 2.56, 2.5)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.066666666666666)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 25.5)","(31.0, 60.0, 47.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:57.326298,"(5.5, 4.9, 4.7)","(1.75, 2.56, 2.5)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.670588235294117)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 25.5)","(31.0, 60.0, 47.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:58.532152,"(5.5, 4.9, 4.7)","(1.75, 2.56, 2.392)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.066666666666666)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 34.66666666666667)","(31.0, 60.0, 47.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:16:59.734045,"(5.5, 4.9, 4.8090909090909095)","(1.75, 2.54, 2.5)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.68235294117647)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 31.5)","(31.0, 60.0, 41.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:00.989519,"(5.5, 4.8, 4.65)","(1.75, 2.52, 2.4057142857142857)","(8.5, 14.0, 12.75)","(5.0, 6.8, 6.68235294117647)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 32.0)","(31.0, 55.0, 41.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:02.159254,"(5.5, 4.8, 4.65)","(1.75, 2.52, 2.4057142857142857)","(8.5, 14.0, 13.375)","(5.0, 6.8, 6.257142857142857)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 34.4)","(31.0, 55.0, 46.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:03.296174,"(5.5, 4.9, 4.66)","(1.75, 2.52, 2.36)","(8.5, 14.0, 13.125)","(5.0, 6.8, 6.257142857142857)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 34.4)","(31.0, 55.0, 46.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:04.432182,"(5.5, 4.9, 4.7)","(1.75, 2.52, 2.3600000000000003)","(8.5, 14.0, 13.125)","(5.0, 6.6, 6.16)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 34.4)","(31.0, 55.0, 46.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:05.646046,"(5.5, 4.8, 4.6)","(1.75, 2.52, 2.3600000000000003)","(8.5, 14.0, 13.4)","(5.0, 6.8, 6.6421052631578945)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 34.4)","(31.0, 55.0, 49.0)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:06.807186,"(5.5, 4.8, 4.6)","(1.75, 2.52, 2.455)","(8.5, 14.0, 13.125)","(5.0, 6.8, 6.4)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 34.4)","(31.0, 55.0, 42.5)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:08.113371,"(5.5, 4.8, 4.48)","(1.75, 2.52, 2.4785185185185186)","(8.5, 14.0, 13.4)","(5.0, 6.8, 6.613333333333333)","(26.0, 29.0, 27.75)","(21.0, 99999, 99990)","(17.0, 42.0, 34.4)","(31.0, 55.0, 42.5)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:09.414738,"(5.5, 4.8, 4.48)","(1.75, 2.52, 2.464)","(8.5, 14.0, 13.4)","(5.0, 6.8, 6.4)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 42.0, 34.4)","(31.0, 55.0, 42.5)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:10.733184,"(5.5, 4.9, 4.7)","(1.75, 2.52, 2.464)","(8.5, 14.0, 13.4)","(5.0, 6.8, 6.279999999999999)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 42.0, 38.0)","(31.0, 55.0, 42.5)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:12.047759,"(5.5, 4.9, 4.66)","(1.75, 2.52, 2.502666666666667)","(8.5, 14.0, 13.125)","(5.0, 6.8, 6.4)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 48.0, 38.0)","(31.0, 55.0, 42.5)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:13.320967,"(5.5, 4.9, 4.66)","(1.75, 2.52, 2.502666666666667)","(8.5, 14.0, 13.5625)","(5.0, 6.8, 6.359999999999999)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 48.0, 38.0)","(31.0, 55.0, 42.5)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:14.565982,"(5.5, 4.9, 4.66)","(1.75, 2.52, 2.502666666666667)","(8.5, 14.0, 13.5625)","(5.0, 6.8, 6.359999999999999)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 48.0, 38.0)","(31.0, 55.0, 42.5)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:15.844963,"(5.5, 4.9, 4.6000000000000005)","(1.75, 2.52, 2.46)","(8.5, 14.0, 12.5)","(5.0, 6.8, 6.485714285714286)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 48.0, 38.0)","(31.0, 55.0, 42.5)","(26.0, 75.0, 57.5)"
05-01-2023 14:17:17.095643,"(5.5, 4.8, 4.6)","(1.75, 2.52, 2.36)","(8.5, 14.0, 12.5)","(5.0, 6.8, 6.618181818181818)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 48.0, 29.5)","(31.0, 55.0, 46.66666666666667)","(26.0, 75.0, 61.0)"
05-01-2023 14:17:18.280069,"(5.5, 4.8, 4.6)","(1.75, 2.52, 2.4885714285714284)","(8.5, 14.0, 13.25)","(5.0, 6.8, 6.6)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 46.0, 34.0)","(31.0, 55.0, 46.66666666666667)","(26.0, 75.0, 61.0)"
05-01-2023 14:17:19.364838,"(5.5, 5.0, 4.425210084033614)","(1.75, 2.52, 2.4885714285714284)","(8.5, 14.0, 13.25)","(5.0, 6.8, 6.6)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 44.0, 34.0)","(31.0, 55.0, 46.66666666666667)","(26.0, 75.0, 61.0)"
05-01-2023 14:17:20.531715,"(5.5, 5.0, 4.425210084033614)","(1.75, 2.52, 2.4885714285714284)","(8.5, 14.0, 13.25)","(5.0, 6.8, 6.6)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 44.0, 30.666666666666668)","(31.0, 55.0, 46.66666666666667)","(26.0, 75.0, 61.0)"
05-01-2023 14:17:21.705753,"(5.5, 4.9, 4.758823529411765)","(1.75, 2.52, 2.424)","(8.5, 14.0, 13.25)","(5.0, 6.8, 6.133333333333333)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 42.0, 30.0)","(31.0, 55.0, 46.66666666666667)","(26.0, 75.0, 61.0)"
05-01-2023 14:17:22.864816,"(5.5, 4.9, 4.685714285714286)","(1.75, 2.52, 2.424)","(8.5, 14.0, 13.25)","(5.0, 6.8, 6.466666666666667)","(26.0, 29.0, 27.0)","(21.0, 99999, 99990)","(17.0, 42.0, 30.0)","(31.0, 55.0, 46.66666666666667)","(26.0, 75.0, 61.0)"
