,Bello Beau,Bokeo,Cornelian Bay,Happy Clan,Sharmas Last,Alvarinho,Cloudy Nights,Flying To Paris,Jaguar Stone,Just A Needs,Piiink Beauty
14-12-2022 20:00:17.887682,"(1.5, 1.63, 1.6280357142857143)","(31.0, 44.0, 42.851485148514854)","(18.0, 27.0, 26.325688073394495)","(81.0, 220.0, 197.77777777777777)","(12.0, 16.0, 15.75)","(71.0, 95.0, 94.73684210526315)","(61.0, 80.0, 70.70422535211267)","(19.0, 24.0, 23.545454545454547)","(6.0, 6.6, 6.430922693266833)","(26.0, 38.0, 36.666666666666664)","(31.0, 80.0, 71.11111111111111)"
14-12-2022 20:00:19.361831,"(1.5, 1.63, 1.6378548895899052)","(31.0, 44.0, 42.96491228070175)","(18.0, 27.0, 26.370967741935484)","(81.0, 220.0, 195.0)","(12.0, 16.0, 15.813868613138686)","(71.0, 95.0, 95.83333333333333)","(51.0, 80.0, 70.95890410958904)","(19.0, 24.0, 23.88372093023256)","(5.5, 6.6, 6.457263157894737)","(26.0, 38.0, 37.18181818181818)","(31.0, 80.0, 75.17241379310344)"
14-12-2022 20:00:20.825347,"(1.5, 1.64, 1.6378548895899052)","(31.0, 44.0, 42.96491228070175)","(18.0, 27.0, 26.363636363636363)","(81.0, 210.0, 195.0)","(12.0, 16.0, 15.813868613138686)","(71.0, 100.0, 97.05882352941177)","(51.0, 80.0, 70.95890410958904)","(19.0, 24.0, 23.88372093023256)","(5.5, 6.6, 6.457263157894737)","(26.0, 38.0, 37.18181818181818)","(31.0, 80.0, 75.17241379310344)"
14-12-2022 20:00:22.319653,"(1.5, 1.64, 1.6361029411764705)","(31.0, 44.0, 42.96491228070175)","(18.0, 27.0, 26.363636363636363)","(81.0, 210.0, 176.25)","(12.0, 16.0, 15.819148936170214)","(71.0, 100.0, 96.0)","(51.0, 80.0, 75.35211267605634)","(19.0, 24.0, 22.90909090909091)","(5.5, 6.6, 6.4864077669902915)","(26.0, 38.0, 36.85245901639344)","(31.0, 80.0, 75.40983606557377)"
14-12-2022 20:00:23.858080,"(1.5, 1.64, 1.6380720092915213)","(31.0, 44.0, 43.04838709677419)","(18.0, 27.0, 26.403703703703705)","(81.0, 220.0, 176.25)","(12.0, 16.0, 15.825342465753424)","(71.0, 100.0, 94.23076923076923)","(51.0, 80.0, 75.28571428571429)","(19.0, 24.0, 22.466666666666665)","(5.5, 6.6, 6.473854447439353)","(26.0, 40.0, 36.95238095238095)","(31.0, 80.0, 75.49180327868852)"
14-12-2022 20:00:25.440719,"(1.5, 1.64, 1.639878869448183)","(31.0, 44.0, 43.056)","(19.0, 27.0, 26.408088235294116)","(91.0, 220.0, 176.25)","(12.0, 16.0, 15.825342465753424)","(71.0, 95.0, 94.23076923076923)","(51.0, 80.0, 70.95890410958904)","(19.0, 23.0, 22.695238095238096)","(6.0, 6.6, 6.48375)","(26.0, 40.0, 36.95238095238095)","(41.0, 80.0, 75.49180327868852)"
14-12-2022 20:00:26.992632,"(1.5, 1.64, 1.639878869448183)","(31.0, 44.0, 43.056)","(19.0, 27.0, 26.408088235294116)","(91.0, 220.0, 176.25)","(13.0, 16.0, 15.825342465753424)","(71.0, 95.0, 94.23076923076923)","(61.0, 80.0, 71.08108108108108)","(19.0, 23.0, 22.533333333333335)","(6.0, 6.6, 6.475585284280936)","(26.0, 40.0, 36.98461538461538)","(41.0, 80.0, 75.44303797468355)"
14-12-2022 20:00:28.596760,"(1.5, 1.64, 1.6383018867924528)","(31.0, 44.0, 43.07086614173228)","(19.0, 27.0, 26.41304347826087)","(91.0, 220.0, 170.0)","(13.0, 16.0, 15.83)","(71.0, 95.0, 94.23076923076923)","(61.0, 80.0, 71.08108108108108)","(19.0, 24.0, 22.533333333333335)","(6.0, 6.6, 6.475585284280936)","(26.0, 40.0, 36.98461538461538)","(41.0, 80.0, 75.44303797468355)"
14-12-2022 20:00:30.093710,"(1.5, 1.63, 1.62997150997151)","(31.0, 44.0, 43.07086614173228)","(19.0, 27.0, 26.41304347826087)","(91.0, 220.0, 170.0)","(13.0, 16.0, 15.789256198347108)","(71.0, 95.0, 94.26829268292683)","(61.0, 80.0, 71.08108108108108)","(19.0, 24.0, 22.5625)","(6.0, 6.6, 6.489285714285714)","(31.0, 40.0, 37.07462686567164)","(41.0, 80.0, 75.5)"
14-12-2022 20:00:31.550079,"(1.5, 1.63, 1.6277494600431965)","(31.0, 44.0, 43.09375)","(19.0, 27.0, 26.41044776119403)","(91.0, 220.0, 170.0)","(13.0, 16.0, 15.302631578947368)","(71.0, 95.0, 94.28571428571429)","(61.0, 80.0, 71.2)","(19.0, 24.0, 22.685714285714287)","(6.0, 6.6, 6.489285714285714)","(31.0, 40.0, 37.07462686567164)","(41.0, 80.0, 75.5)"
14-12-2022 20:00:32.958303,"(1.5, 1.63, 1.6278673761768316)","(31.0, 44.0, 43.21739130434783)","(19.0, 27.0, 26.293333333333333)","(91.0, 220.0, 170.0)","(13.0, 16.0, 15.508771929824562)","(71.0, 95.0, 94.28571428571429)","(61.0, 80.0, 71.2)","(19.0, 24.0, 21.91089108910891)","(6.0, 6.6, 6.5)","(31.0, 40.0, 37.31506849315068)","(41.0, 80.0, 75.5)"
14-12-2022 20:00:34.425292,"(1.5, 1.63, 1.6278673761768316)","(31.0, 44.0, 43.22105263157895)","(19.0, 27.0, 26.351020408163265)","(91.0, 220.0, 185.0)","(13.0, 16.0, 15.370786516853933)","(71.0, 95.0, 94.74358974358974)","(61.0, 80.0, 75.35211267605634)","(19.0, 22.0, 22.818181818181817)","(6.0, 6.6, 6.4991869918699186)","(31.0, 40.0, 38.33898305084746)","(41.0, 80.0, 75.53333333333333)"
14-12-2022 20:00:35.915889,"(1.5, 1.63, 1.629263105835806)","(31.0, 44.0, 43.30337078651685)","(19.0, 27.0, 26.35546875)","(91.0, 210.0, 185.0)","(13.0, 16.0, 15.272727272727273)","(71.0, 95.0, 94.75)","(61.0, 80.0, 71.2)","(19.0, 23.0, 22.88888888888889)","(5.5, 6.6, 6.500546448087432)","(31.0, 40.0, 38.44444444444444)","(41.0, 80.0, 75.64935064935065)"
14-12-2022 20:00:37.381608,"(1.5, 1.64, 1.63828349944629)","(31.0, 44.0, 43.36082474226804)","(19.0, 27.0, 26.360902255639097)","(91.0, 210.0, 190.0)","(13.0, 16.0, 15.402597402597403)","(71.0, 95.0, 94.76190476190476)","(61.0, 80.0, 72.23529411764706)","(19.0, 23.0, 22.555555555555557)","(5.5, 6.6, 6.506185567010309)","(31.0, 40.0, 38.515151515151516)","(41.0, 80.0, 73.07692307692308)"
14-12-2022 20:00:38.855395,"(1.5, 1.64, 1.6384729064039407)","(31.0, 44.0, 43.36082474226804)","(20.0, 27.0, 26.360902255639097)","(91.0, 220.0, 190.0)","(13.0, 16.0, 15.394736842105264)","(71.0, 95.0, 94.76190476190476)","(61.0, 80.0, 72.23529411764706)","(19.0, 23.0, 22.80851063829787)","(5.5, 6.6, 6.505699481865285)","(31.0, 40.0, 38.515151515151516)","(41.0, 75.0, 73.07692307692308)"
14-12-2022 20:00:40.343013,"(1.5, 1.64, 1.6392330677290836)","(31.0, 44.0, 43.34736842105263)","(20.0, 27.0, 26.356060606060606)","(91.0, 220.0, 190.0)","(13.0, 16.0, 15.394736842105264)","(71.0, 95.0, 94.76190476190476)","(61.0, 80.0, 72.23529411764706)","(19.0, 23.0, 22.756756756756758)","(5.5, 6.6, 6.505699481865285)","(31.0, 40.0, 38.39344262295082)","(41.0, 75.0, 73.07692307692308)"
14-12-2022 20:00:41.767418,"(1.5, 1.64, 1.638472222222222)","(31.0, 44.0, 43.34736842105263)","(20.0, 27.0, 26.364341085271317)","(91.0, 220.0, 190.0)","(13.0, 16.0, 15.394736842105264)","(71.0, 95.0, 94.76190476190476)","(61.0, 80.0, 72.23529411764706)","(19.0, 23.0, 22.684210526315788)","(5.5, 6.6, 6.505699481865285)","(31.0, 40.0, 38.25)","(41.0, 75.0, 73.07692307692308)"
14-12-2022 20:00:43.116695,"(1.5, 1.64, 1.6399571275455518)","(31.0, 44.0, 43.40425531914894)","(20.0, 27.0, 26.37890625)","(91.0, 220.0, 190.0)","(13.0, 16.0, 15.461538461538462)","(71.0, 95.0, 98.0)","(61.0, 80.0, 72.40963855421687)","(19.0, 23.0, 22.571428571428573)","(5.5, 6.6, 6.515425531914894)","(31.0, 40.0, 36.25)","(41.0, 75.0, 73.75)"
14-12-2022 20:00:44.500546,"(1.5, 1.64, 1.6391836734693876)","(31.0, 44.0, 43.40425531914894)","(20.0, 27.0, 26.37878787878788)","(91.0, 220.0, 205.0)","(13.0, 16.0, 15.487804878048781)","(71.0, 100.0, 98.16326530612245)","(61.0, 80.0, 72.5)","(19.0, 23.0, 22.7)","(5.5, 6.6, 6.5176165803108805)","(31.0, 40.0, 36.351351351351354)","(41.0, 75.0, 73.84615384615384)"
14-12-2022 20:00:45.865261,"(1.5, 1.64, 1.639995702621401)","(31.0, 44.0, 43.416666666666664)","(20.0, 27.0, 26.37878787878788)","(91.0, 220.0, 205.0)","(12.0, 16.0, 15.517241379310345)","(71.0, 100.0, 98.2)","(61.0, 80.0, 72.58823529411765)","(19.0, 23.0, 22.76923076923077)","(5.5, 6.6, 6.530149253731343)","(31.0, 40.0, 37.84)","(41.0, 75.0, 73.92857142857143)"
14-12-2022 20:00:47.170454,"(1.5, 1.65, 1.6452564102564102)","(31.0, 44.0, 43.422680412371136)","(20.0, 27.0, 26.383458646616543)","(91.0, 220.0, 205.0)","(12.0, 16.0, 15.517241379310345)","(71.0, 100.0, 98.2)","(61.0, 80.0, 72.58823529411765)","(19.0, 23.0, 22.76923076923077)","(5.5, 6.6, 6.530149253731343)","(31.0, 38.0, 37.84)","(41.0, 75.0, 73.92857142857143)"
14-12-2022 20:00:48.611811,"(1.5, 1.66, 1.6446666666666665)","(31.0, 44.0, 43.422680412371136)","(20.0, 27.0, 26.376383763837637)","(91.0, 220.0, 200.0)","(12.0, 15.5, 15.377358490566039)","(71.0, 100.0, 98.16326530612245)","(61.0, 80.0, 72.58823529411765)","(19.0, 24.0, 21.859375)","(5.5, 6.6, 6.530898876404494)","(31.0, 38.0, 37.84)","(41.0, 75.0, 74.48275862068965)"
14-12-2022 20:00:49.934533,"(1.5, 1.66, 1.6579978237214363)","(31.0, 44.0, 43.422680412371136)","(20.0, 27.0, 26.376383763837637)","(91.0, 290.0, 197.14285714285714)","(12.0, 15.5, 15.377358490566039)","(71.0, 100.0, 98.16326530612245)","(61.0, 80.0, 72.58823529411765)","(19.0, 22.0, 21.859375)","(5.5, 6.6, 6.530898876404494)","(31.0, 38.0, 37.84)","(41.0, 75.0, 74.48275862068965)"
14-12-2022 20:00:51.444085,"(1.5, 1.65, 1.6498923444976075)","(31.0, 44.0, 43.53333333333333)","(20.0, 27.0, 26.383211678832115)","(91.0, 290.0, 198.33333333333334)","(12.0, 15.5, 15.385964912280702)","(71.0, 100.0, 98.2)","(61.0, 80.0, 72.67441860465117)","(19.0, 22.0, 21.912280701754387)","(5.5, 6.6, 6.53109243697479)","(31.0, 38.0, 37.857142857142854)","(41.0, 75.0, 74.28571428571429)"
14-12-2022 20:00:52.915180,"(1.5, 1.65, 1.6498932384341636)","(31.0, 44.0, 43.57575757575758)","(20.0, 27.0, 26.376383763837637)","(91.0, 290.0, 210.0)","(12.0, 15.5, 15.385964912280702)","(71.0, 100.0, 98.16326530612245)","(61.0, 80.0, 72.67441860465117)","(19.0, 22.0, 21.912280701754387)","(5.5, 6.6, 6.750522648083623)","(31.0, 38.0, 37.857142857142854)","(41.0, 75.0, 74.28571428571429)"
14-12-2022 20:00:54.507509,"(1.5, 1.65, 1.6498951048951047)","(31.0, 44.0, 43.57575757575758)","(20.0, 27.0, 26.326612903225808)","(91.0, 300.0, 210.0)","(12.0, 15.5, 15.285714285714286)","(71.0, 100.0, 94.8780487804878)","(61.0, 80.0, 72.67441860465117)","(18.0, 22.0, 21.912280701754387)","(5.5, 6.8, 6.737444933920704)","(31.0, 38.0, 37.857142857142854)","(41.0, 75.0, 74.28571428571429)"
14-12-2022 20:00:55.934120,"(1.5, 1.65, 1.6498951048951047)","(31.0, 44.0, 43.57575757575758)","(20.0, 27.0, 26.323886639676115)","(91.0, 300.0, 217.5)","(12.0, 15.5, 15.298780487804878)","(71.0, 95.0, 94.88095238095238)","(61.0, 80.0, 72.75862068965517)","(18.0, 22.0, 21.916666666666668)","(5.5, 6.8, 6.740084388185654)","(31.0, 38.0, 37.86666666666667)","(41.0, 75.0, 74.31818181818181)"
14-12-2022 20:00:57.442502,"(1.5, 1.65, 1.6504938271604936)","(31.0, 44.0, 43.52272727272727)","(20.0, 27.0, 26.24590163934426)","(91.0, 300.0, 235.71428571428572)","(12.0, 15.5, 14.976190476190476)","(71.0, 95.0, 94.86111111111111)","(61.0, 80.0, 72.0253164556962)","(18.0, 22.0, 21.642857142857142)","(5.5, 6.8, 6.636781609195402)","(31.0, 38.0, 37.714285714285715)","(41.0, 75.0, 74.0)"
14-12-2022 20:00:58.857672,"(1.5, 1.69, 1.6503960396039603)","(31.0, 44.0, 43.55789473684211)","(20.0, 27.0, 26.24590163934426)","(91.0, 300.0, 192.85714285714286)","(12.0, 15.5, 14.878787878787879)","(71.0, 95.0, 98.13953488372093)","(61.0, 80.0, 72.0253164556962)","(18.0, 22.0, 21.642857142857142)","(5.5, 6.8, 6.639506172839506)","(31.0, 38.0, 35.925925925925924)","(41.0, 75.0, 74.21052631578948)"
14-12-2022 20:01:00.633240,"(1.5, 1.67, 1.65019801980198)","(31.0, 44.0, 43.55789473684211)","(20.0, 27.0, 26.240963855421686)","(91.0, 300.0, 243.33333333333331)","(12.0, 15.5, 14.878787878787879)","(71.0, 100.0, 98.13953488372093)","(61.0, 80.0, 72.0253164556962)","(18.0, 22.0, 21.529411764705884)","(5.5, 6.8, 6.593650793650793)","(31.0, 38.0, 35.925925925925924)","(41.0, 75.0, 74.21052631578948)"
14-12-2022 20:01:02.204866,"(1.5, 1.67, 1.653606557377049)","(31.0, 44.0, 44.47154471544715)","(20.0, 27.0, 26.25)","(91.0, 290.0, 243.33333333333331)","(12.0, 15.5, 14.908450704225352)","(71.0, 100.0, 98.18181818181819)","(61.0, 80.0, 72.125)","(18.0, 22.0, 21.6)","(5.5, 6.6, 6.593916349809886)","(31.0, 38.0, 36.06896551724138)","(41.0, 75.0, 74.25)"
14-12-2022 20:01:03.849383,"(1.5, 1.67, 1.653606557377049)","(31.0, 46.0, 44.47154471544715)","(20.0, 27.0, 26.25)","(91.0, 290.0, 243.33333333333331)","(12.0, 15.5, 14.908450704225352)","(71.0, 100.0, 98.13953488372093)","(61.0, 80.0, 72.125)","(18.0, 22.0, 21.6)","(5.5, 6.6, 6.593916349809886)","(31.0, 38.0, 36.06896551724138)","(41.0, 75.0, 74.25)"
14-12-2022 20:01:05.437687,"(1.5, 1.67, 1.653606557377049)","(31.0, 46.0, 44.47154471544715)","(20.0, 27.0, 26.16740088105727)","(91.0, 290.0, 243.33333333333331)","(12.0, 15.5, 14.908450704225352)","(71.0, 100.0, 98.13953488372093)","(61.0, 80.0, 72.125)","(18.0, 22.0, 21.6)","(5.5, 6.6, 6.593916349809886)","(31.0, 38.0, 36.06896551724138)","(41.0, 75.0, 74.25)"
14-12-2022 20:01:07.134327,"(1.5, 1.67, 1.650845070422535)","(31.0, 46.0, 44.528301886792455)","(20.0, 27.0, 26.16740088105727)","(91.0, 290.0, 243.33333333333331)","(12.0, 15.5, 14.908450704225352)","(71.0, 100.0, 98.53658536585365)","(61.0, 80.0, 72.125)","(18.0, 22.0, 21.6)","(5.5, 6.6, 6.666666666666666)","(31.0, 38.0, 36.06896551724138)","(41.0, 75.0, 74.25)"
14-12-2022 20:01:08.746992,"(1.5, 1.67, 1.6542187499999998)","(31.0, 46.0, 44.528301886792455)","(20.0, 27.0, 26.16740088105727)","(91.0, 290.0, 234.0)","(12.0, 15.5, 14.265100671140939)","(71.0, 100.0, 98.53658536585365)","(61.0, 80.0, 72.0253164556962)","(18.0, 22.0, 21.6)","(5.5, 6.8, 6.577083333333333)","(31.0, 38.0, 36.06896551724138)","(41.0, 75.0, 73.33333333333333)"
14-12-2022 20:01:10.378605,"(1.5, 1.68, 1.6515624999999998)","(31.0, 46.0, 44.528301886792455)","(20.0, 27.0, 26.16740088105727)","(91.0, 290.0, 234.0)","(12.0, 14.5, 14.714285714285714)","(71.0, 100.0, 98.53658536585365)","(61.0, 80.0, 72.0253164556962)","(18.0, 22.0, 21.6)","(5.5, 6.6, 6.582142857142857)","(31.0, 38.0, 36.06896551724138)","(41.0, 75.0, 73.33333333333333)"
14-12-2022 20:01:11.896272,"(1.5, 1.66, 1.654065934065934)","(31.0, 46.0, 44.55555555555556)","(20.0, 27.0, 26.17467248908297)","(91.0, 290.0, 234.0)","(12.0, 15.0, 14.384615384615385)","(71.0, 100.0, 98.18181818181819)","(61.0, 80.0, 72.125)","(18.0, 22.0, 21.666666666666668)","(5.5, 6.6, 6.582817869415807)","(31.0, 38.0, 36.193548387096776)","(41.0, 75.0, 73.5)"
14-12-2022 20:01:13.451195,"(1.5, 1.66, 1.6588362068965516)","(31.0, 46.0, 44.63157894736842)","(20.0, 27.0, 26.2125)","(91.0, 290.0, 250.0)","(12.0, 14.5, 14.075757575757576)","(71.0, 100.0, 98.57142857142857)","(61.0, 80.0, 72.5925925925926)","(18.0, 22.0, 21.783783783783782)","(5.5, 6.6, 6.585074626865671)","(31.0, 38.0, 36.666666666666664)","(41.0, 75.0, 73.92857142857143)"
14-12-2022 20:01:14.955608,"(1.5, 1.66, 1.6588362068965516)","(31.0, 46.0, 44.63157894736842)","(20.0, 27.0, 26.192307692307693)","(91.0, 290.0, 250.0)","(12.0, 14.5, 14.075757575757576)","(71.0, 100.0, 98.57142857142857)","(61.0, 80.0, 72.5925925925926)","(18.0, 22.0, 21.783783783783782)","(5.5, 6.6, 6.585074626865671)","(31.0, 38.0, 36.666666666666664)","(51.0, 75.0, 73.92857142857143)"
14-12-2022 20:01:16.454326,"(1.5, 1.66, 1.6588362068965516)","(31.0, 46.0, 44.63157894736842)","(20.0, 27.0, 26.192307692307693)","(91.0, 290.0, 250.0)","(12.0, 14.5, 14.037037037037036)","(71.0, 100.0, 98.57142857142857)","(61.0, 80.0, 72.5925925925926)","(18.0, 22.0, 21.783783783783782)","(5.5, 6.6, 6.585074626865671)","(31.0, 38.0, 36.666666666666664)","(51.0, 75.0, 73.92857142857143)"
14-12-2022 20:01:17.978795,"(1.5, 1.66, 1.6588362068965516)","(31.0, 46.0, 44.63157894736842)","(20.0, 27.0, 26.192307692307693)","(91.0, 290.0, 250.0)","(12.0, 14.5, 14.037037037037036)","(71.0, 100.0, 98.57142857142857)","(61.0, 80.0, 72.5925925925926)","(18.0, 22.0, 21.783783783783782)","(5.5, 6.6, 6.585632183908046)","(31.0, 38.0, 36.666666666666664)","(51.0, 75.0, 73.92857142857143)"
14-12-2022 20:01:19.517753,"(1.5, 1.66, 1.65882096069869)","(31.0, 46.0, 44.6551724137931)","(20.0, 27.0, 26.20253164556962)","(91.0, 290.0, 237.5)","(12.0, 14.5, 14.057522123893806)","(71.0, 100.0, 95.83333333333333)","(61.0, 80.0, 76.1038961038961)","(18.0, 22.0, 21.8)","(5.5, 6.6, 6.5860724233983285)","(31.0, 38.0, 36.78260869565217)","(51.0, 75.0, 74.0)"
14-12-2022 20:01:21.051810,"(1.5, 1.66, 1.6593749999999998)","(31.0, 46.0, 44.6551724137931)","(20.0, 27.0, 26.20253164556962)","(91.0, 290.0, 237.5)","(12.0, 14.5, 14.057522123893806)","(71.0, 100.0, 95.83333333333333)","(61.0, 80.0, 76.1038961038961)","(18.0, 22.0, 21.8)","(5.5, 6.6, 6.5860724233983285)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.61538461538461)"
14-12-2022 20:01:22.575926,"(1.5, 1.67, 1.6649612403100775)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.203389830508474)","(91.0, 290.0, 258.8888888888889)","(12.0, 14.5, 14.064356435643564)","(71.0, 100.0, 96.0)","(61.0, 80.0, 72.38095238095238)","(18.0, 23.0, 22.77777777777778)","(5.5, 6.8, 6.735031847133758)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.44444444444444)"
14-12-2022 20:01:24.060811,"(1.5, 1.67, 1.6649612403100775)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.1)","(91.0, 290.0, 238.0)","(12.0, 14.5, 14.064356435643564)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 23.0, 22.939393939393938)","(5.5, 6.8, 6.735031847133758)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.44444444444444)"
14-12-2022 20:01:25.552668,"(1.5, 1.67, 1.6698461538461538)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.1)","(91.0, 290.0, 238.0)","(12.0, 14.5, 14.064356435643564)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 23.0, 22.939393939393938)","(5.5, 6.8, 6.735031847133758)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.44444444444444)"
14-12-2022 20:01:26.993036,"(1.5, 1.67, 1.664705882352941)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.1)","(91.0, 290.0, 232.0)","(12.0, 14.5, 14.064356435643564)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 23.0, 22.939393939393938)","(5.5, 6.8, 6.730136986301369)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.44444444444444)"
14-12-2022 20:01:28.412781,"(1.5, 1.67, 1.6695443037974682)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.1)","(91.0, 280.0, 232.0)","(12.0, 14.5, 14.064356435643564)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 23.0, 20.8265306122449)","(5.5, 6.8, 6.730136986301369)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.44444444444444)"
14-12-2022 20:01:29.867202,"(1.5, 1.67, 1.6585680190930787)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.1)","(91.0, 280.0, 232.0)","(12.0, 14.5, 14.064356435643564)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 21.0, 20.819148936170212)","(5.5, 6.8, 6.730136986301369)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.44444444444444)"
14-12-2022 20:01:31.342549,"(1.5, 1.66, 1.6590686274509803)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.1)","(91.0, 280.0, 226.0)","(12.0, 14.5, 14.064356435643564)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 21.0, 20.819148936170212)","(5.5, 6.8, 6.730136986301369)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.54545454545455)"
14-12-2022 20:01:32.805725,"(1.5, 1.66, 1.6590686274509803)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.065573770491802)","(91.0, 270.0, 226.0)","(12.0, 14.5, 14.021739130434783)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 21.0, 20.79381443298969)","(5.5, 6.8, 6.730136986301369)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.54545454545455)"
14-12-2022 20:01:34.354595,"(1.5, 1.66, 1.659189765458422)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.065573770491802)","(91.0, 270.0, 238.57142857142856)","(12.0, 14.5, 14.117391304347827)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 21.0, 20.79381443298969)","(5.5, 6.8, 6.733766233766234)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.54545454545455)"
14-12-2022 20:01:35.872841,"(1.5, 1.66, 1.659189765458422)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.065573770491802)","(91.0, 270.0, 238.57142857142856)","(12.0, 14.5, 14.117391304347827)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 21.0, 20.79381443298969)","(5.5, 6.8, 6.73311475409836)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.54545454545455)"
14-12-2022 20:01:37.399355,"(1.5, 1.66, 1.659189765458422)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 26.065573770491802)","(91.0, 270.0, 238.57142857142856)","(12.0, 14.5, 14.117391304347827)","(71.0, 100.0, 95.45454545454545)","(61.0, 80.0, 73.14285714285714)","(18.0, 21.0, 22.523809523809526)","(5.5, 6.8, 6.73311475409836)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.54545454545455)"
14-12-2022 20:01:38.934758,"(1.5, 1.66, 1.6695881006864988)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 23.178770949720672)","(91.0, 270.0, 238.57142857142856)","(12.0, 14.5, 14.117391304347827)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 23.0, 22.88235294117647)","(5.5, 6.8, 6.730136986301369)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.54545454545455)"
14-12-2022 20:01:40.441694,"(1.5, 1.67, 1.6695881006864988)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 24.051724137931036)","(91.0, 270.0, 238.57142857142856)","(12.0, 14.5, 14.117391304347827)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 23.0, 22.88235294117647)","(5.5, 6.8, 6.730136986301369)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.54545454545455)"
14-12-2022 20:01:42.008430,"(1.5, 1.67, 1.6689114070642732)","(31.0, 46.0, 44.67857142857143)","(20.0, 27.0, 25.2)","(91.0, 270.0, 238.57142857142856)","(12.0, 14.5, 14.117391304347827)","(71.0, 100.0, 96.0)","(61.0, 80.0, 73.14285714285714)","(18.0, 23.0, 22.88235294117647)","(5.5, 6.8, 6.730136986301369)","(31.0, 38.0, 36.94736842105263)","(51.0, 75.0, 74.54545454545455)"
14-12-2022 20:01:43.568762,"(1.5, 1.67, 1.7594488188976378)","(31.0, 46.0, 53.0)","(20.0, 26.0, 26.5)","(91.0, 270.0, 5047.0)","(12.0, 14.5, 19.0)","(71.0, 100.0, 133.33333333333331)","(61.0, 80.0, 73.6)","(18.0, 23.0, 21.0)","(5.5, 6.8, 8.5)","(31.0, 38.0, 46.5)","(51.0, 260.0, 150.0)"
14-12-2022 20:01:45.110921,"(1.5, 1.9, 1.8310810810810811)","(31.0, 65.0, 53.0)","(19.0, 40.0, 34.91666666666667)","(91.0, 99999, 512.5)","(12.0, 24.0, 20.75)","(71.0, 290.0, 112.5)","(61.0, 200.0, 71.0)","(18.0, 24.0, 21.0)","(5.5, 10.0, 7.714285714285714)","(31.0, 65.0, 46.5)","(51.0, 260.0, 95.0)"
14-12-2022 20:01:46.600086,"(1.5, 1.85, 1.8310810810810811)","(31.0, 65.0, 47.0)","(19.0, 38.0, 29.833333333333336)","(91.0, 930.0, 192.5)","(12.0, 23.0, 20.75)","(71.0, 170.0, 97.5)","(61.0, 100.0, 71.0)","(18.0, 24.0, 21.0)","(5.5, 10.0, 8.222222222222221)","(31.0, 65.0, 40.333333333333336)","(51.0, 150.0, 65.0)"
