,Fat Boy Mantra,Hooked On Prissy,Levis Beach,Bow Six,Greek Malt,Monkey Paw,Loves To Talk
12-01-2023 13:57:14.329658,"(9.0, 14.5, 14.133333333333333)","(4.0, 5.5, 5.3428571428571425)","(81.0, 300.0, 230.0)","(20.0, 28.0, 26.6875)","(101.0, 410.0, 320.0)","(1.35, 1.55, 1.5418367346938775)","(15.0, 22.0, 20.071428571428573)"
12-01-2023 13:57:15.625498,"(9.0, 14.5, 14.076923076923077)","(4.0, 5.4, 5.303225806451613)","(81.0, 300.0, 170.0)","(20.0, 28.0, 26.384615384615383)","(101.0, 410.0, 345.0)","(1.35, 1.55, 1.5438461538461539)","(15.0, 22.0, 20.071428571428573)"
12-01-2023 13:57:16.802072,"(9.0, 14.5, 13.95)","(4.0, 5.4, 5.325)","(81.0, 310.0, 170.0)","(20.0, 28.0, 26.64516129032258)","(101.0, 460.0, 340.0)","(1.35, 1.55, 1.5453424657534247)","(15.0, 22.0, 20.071428571428573)"
12-01-2023 13:57:18.053175,"(9.0, 14.5, 14.092592592592592)","(4.0, 5.4, 5.333928571428571)","(81.0, 310.0, 170.0)","(20.0, 28.0, 26.64516129032258)","(101.0, 450.0, 340.0)","(1.35, 1.55, 1.5436363636363637)","(15.0, 22.0, 20.071428571428573)"
12-01-2023 13:57:19.512118,"(9.0, 14.5, 14.092592592592592)","(4.0, 5.5, 5.333928571428571)","(81.0, 310.0, 170.0)","(20.0, 28.0, 26.384615384615383)","(101.0, 450.0, 340.0)","(1.35, 1.55, 1.5456435643564357)","(15.0, 22.0, 20.071428571428573)"
12-01-2023 13:57:20.736564,"(9.0, 14.5, 14.06)","(4.0, 5.4, 5.323076923076924)","(81.0, 310.0, 170.0)","(20.0, 28.0, 26.384615384615383)","(101.0, 450.0, 340.0)","(1.35, 1.55, 1.5473333333333334)","(15.0, 22.0, 20.071428571428573)"
12-01-2023 13:57:22.161016,"(9.0, 14.5, 14.236842105263158)","(4.0, 5.4, 5.322448979591837)","(81.0, 300.0, 170.0)","(20.0, 28.0, 26.0)","(101.0, 450.0, 340.0)","(1.35, 1.56, 1.5488095238095239)","(15.0, 22.0, 20.071428571428573)"
12-01-2023 13:57:23.344799,"(9.0, 14.5, 14.3)","(4.0, 5.4, 5.322448979591837)","(81.0, 300.0, 171.66666666666666)","(20.0, 28.0, 26.384615384615383)","(101.0, 450.0, 378.75)","(1.35, 1.55, 1.5486046511627907)","(15.0, 22.0, 20.071428571428573)"
12-01-2023 13:57:24.416373,"(9.0, 14.5, 14.3)","(4.0, 5.4, 5.3062499999999995)","(81.0, 290.0, 170.83333333333334)","(20.0, 28.0, 25.375)","(101.0, 400.0, 422.5)","(1.35, 1.55, 1.5514285714285714)","(15.0, 22.0, 19.589285714285715)"
12-01-2023 13:57:25.564641,"(9.0, 14.5, 14.076923076923077)","(4.0, 5.4, 5.3062499999999995)","(81.0, 290.0, 170.83333333333334)","(20.0, 28.0, 26.0)","(101.0, 450.0, 422.5)","(1.35, 1.56, 1.5448)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:26.768931,"(9.0, 14.5, 14.076923076923077)","(4.0, 5.4, 5.3062499999999995)","(81.0, 290.0, 170.83333333333334)","(20.0, 28.0, 26.384615384615383)","(101.0, 450.0, 425.55555555555554)","(1.35, 1.56, 1.5470000000000002)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:27.843140,"(9.0, 14.5, 14.307692307692308)","(4.0, 5.4, 5.3062499999999995)","(81.0, 290.0, 170.83333333333334)","(20.0, 28.0, 26.384615384615383)","(101.0, 450.0, 425.55555555555554)","(1.35, 1.55, 1.5442857142857143)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:28.949483,"(9.0, 14.5, 14.15625)","(4.0, 5.4, 5.3062499999999995)","(81.0, 290.0, 172.0)","(20.0, 28.0, 25.375)","(101.0, 450.0, 422.5)","(1.35, 1.55, 1.5427272727272727)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:30.142822,"(9.0, 14.5, 14.076923076923077)","(4.0, 5.4, 5.333333333333333)","(81.0, 280.0, 208.0)","(20.0, 28.0, 26.0)","(101.0, 450.0, 425.55555555555554)","(1.35, 1.56, 1.5393055555555555)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:31.469571,"(9.0, 14.5, 14.307692307692308)","(4.0, 5.4, 5.365)","(81.0, 280.0, 245.71428571428572)","(20.0, 28.0, 26.384615384615383)","(101.0, 450.0, 425.55555555555554)","(1.35, 1.54, 1.5387012987012987)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:32.625040,"(9.0, 14.5, 14.307692307692308)","(4.0, 5.4, 5.365)","(81.0, 280.0, 245.71428571428572)","(20.0, 28.0, 26.384615384615383)","(101.0, 450.0, 422.5)","(1.35, 1.54, 1.5351219512195122)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:33.771953,"(9.0, 14.5, 14.0)","(4.0, 5.4, 5.390000000000001)","(81.0, 280.0, 240.0)","(20.0, 28.0, 26.0)","(101.0, 450.0, 422.5)","(1.35, 1.54, 1.536039603960396)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:34.895228,"(9.0, 14.5, 13.75)","(4.0, 5.4, 5.390000000000001)","(81.0, 280.0, 240.0)","(20.0, 28.0, 26.0)","(101.0, 450.0, 422.5)","(1.35, 1.54, 1.5456756756756758)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:35.988692,"(9.0, 14.5, 13.923076923076923)","(4.0, 5.4, 5.385714285714286)","(81.0, 280.0, 232.0)","(20.0, 28.0, 26.384615384615383)","(101.0, 450.0, 425.55555555555554)","(1.35, 1.55, 1.5445454545454547)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:37.131699,"(9.0, 14.5, 13.923076923076923)","(4.0, 5.5, 5.38421052631579)","(81.0, 280.0, 226.66666666666669)","(19.0, 28.0, 25.954545454545453)","(101.0, 450.0, 422.5)","(1.35, 1.55, 1.5431481481481482)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:38.296335,"(9.0, 14.5, 13.738095238095237)","(4.0, 5.5, 5.375471698113207)","(81.0, 280.0, 226.66666666666669)","(19.0, 28.0, 25.954545454545453)","(101.0, 450.0, 297.5)","(1.35, 1.55, 1.5527131782945738)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:39.356284,"(9.0, 14.5, 13.738095238095237)","(4.0, 5.5, 5.3585365853658535)","(81.0, 280.0, 226.66666666666669)","(19.0, 28.0, 25.954545454545453)","(101.0, 470.0, 404.5454545454545)","(1.35, 1.56, 1.5506976744186047)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:40.406688,"(9.0, 14.5, 13.892857142857142)","(4.0, 5.5, 5.357377049180328)","(81.0, 280.0, 245.71428571428572)","(19.0, 28.0, 26.333333333333332)","(101.0, 470.0, 390.0)","(1.35, 1.56, 1.5518367346938775)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:41.442609,"(9.0, 14.5, 13.892857142857142)","(4.0, 5.5, 5.357377049180328)","(81.0, 280.0, 232.0)","(19.0, 28.0, 26.333333333333332)","(101.0, 470.0, 390.0)","(1.35, 1.56, 1.5525179856115108)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:42.538535,"(9.0, 14.5, 13.892857142857142)","(4.0, 5.5, 5.3476923076923075)","(81.0, 280.0, 226.66666666666669)","(19.0, 28.0, 25.352941176470587)","(101.0, 470.0, 382.72727272727275)","(1.35, 1.56, 1.5533962264150944)","(15.0, 22.0, 19.586206896551722)"
12-01-2023 13:57:43.720669,"(9.0, 14.5, 13.794117647058824)","(4.0, 5.4, 5.373333333333334)","(81.0, 280.0, 226.66666666666669)","(19.0, 28.0, 25.352941176470587)","(101.0, 470.0, 390.0)","(1.35, 1.56, 1.5526865671641792)","(15.0, 22.0, 19.75)"
12-01-2023 13:57:44.837723,"(9.0, 14.5, 14.0)","(4.0, 5.4, 5.380645161290323)","(81.0, 280.0, 245.71428571428572)","(19.0, 28.0, 25.954545454545453)","(101.0, 470.0, 390.0)","(1.35, 1.56, 1.5526865671641792)","(15.0, 21.0, 20.375)"
12-01-2023 13:57:45.924500,"(9.0, 14.5, 14.041666666666666)","(4.0, 5.4, 5.380645161290323)","(81.0, 280.0, 211.42857142857144)","(19.0, 28.0, 26.392857142857142)","(101.0, 460.0, 434.44444444444446)","(1.35, 1.56, 1.5493478260869566)","(15.0, 21.0, 20.166666666666668)"
12-01-2023 13:57:47.044689,"(9.0, 14.5, 13.921052631578947)","(4.0, 5.4, 5.376923076923077)","(81.0, 280.0, 240.0)","(19.0, 28.0, 26.043478260869566)","(101.0, 460.0, 431.25)","(1.35, 1.56, 1.5472463768115943)","(15.0, 21.0, 20.4)"
12-01-2023 13:57:48.253916,"(9.0, 14.5, 13.921052631578947)","(4.0, 5.4, 5.376923076923077)","(81.0, 280.0, 226.66666666666669)","(19.0, 28.0, 25.352941176470587)","(101.0, 410.0, 387.5)","(1.35, 1.56, 1.5498039215686275)","(15.0, 21.0, 20.2)"
12-01-2023 13:57:49.287236,"(9.0, 14.5, 14.090909090909092)","(4.0, 5.7, 5.384848484848485)","(81.0, 280.0, 211.42857142857144)","(19.0, 28.0, 26.363636363636363)","(101.0, 410.0, 325.0)","(1.35, 1.55, 1.5343478260869565)","(15.0, 22.0, 20.046511627906977)"
12-01-2023 13:57:50.290391,"(9.0, 14.5, 14.041666666666666)","(4.0, 5.7, 5.543478260869565)","(81.0, 280.0, 232.0)","(19.0, 30.0, 26.363636363636363)","(101.0, 410.0, 325.0)","(1.35, 1.54, 1.5335)","(15.0, 22.0, 20.046511627906977)"
12-01-2023 13:57:51.373090,"(9.0, 14.5, 14.041666666666666)","(4.0, 5.7, 5.666666666666667)","(81.0, 280.0, 211.42857142857144)","(19.0, 30.0, 28.142857142857142)","(101.0, 410.0, 387.5)","(1.35, 1.54, 1.5230612244897959)","(15.0, 22.0, 20.428571428571427)"
12-01-2023 13:57:52.482676,"(9.0, 14.5, 13.653846153846153)","(4.0, 5.7, 5.674193548387096)","(81.0, 280.0, 184.0)","(19.0, 30.0, 28.57142857142857)","(101.0, 410.0, 384.2857142857143)","(1.35, 1.53, 1.5491666666666668)","(15.0, 21.0, 19.555555555555557)"
12-01-2023 13:57:53.719545,"(9.0, 13.5, 13.333333333333334)","(4.0, 5.7, 5.753125)","(81.0, 280.0, 184.0)","(19.0, 29.0, 28.75)","(101.0, 410.0, 380.0)","(1.35, 1.56, 1.5427659574468084)","(15.0, 21.0, 18.428571428571427)"
12-01-2023 13:57:54.767845,"(9.0, 13.5, 13.333333333333334)","(4.2, 5.8, 5.753125)","(81.0, 280.0, 184.0)","(19.0, 29.0, 28.75)","(101.0, 410.0, 384.2857142857143)","(1.35, 1.56, 1.5372727272727273)","(15.0, 18.5, 18.884615384615383)"
12-01-2023 13:57:55.756660,"(9.0, 13.5, 13.321428571428571)","(4.2, 5.8, 5.755172413793104)","(81.0, 280.0, 184.0)","(19.0, 29.0, 28.75)","(101.0, 410.0, 384.2857142857143)","(1.35, 1.54, 1.5372727272727273)","(15.0, 19.0, 19.235294117647058)"
12-01-2023 13:57:56.942446,"(9.0, 13.5, 13.145833333333334)","(4.2, 5.8, 5.7164179104477615)","(81.0, 280.0, 175.0)","(19.0, 29.0, 28.57142857142857)","(101.0, 410.0, 374.0)","(1.35, 1.54, 1.5372727272727273)","(15.0, 19.5, 18.833333333333332)"
12-01-2023 13:57:58.214982,"(9.0, 13.5, 13.288461538461538)","(4.2, 5.8, 5.7214285714285715)","(81.0, 280.0, 256.6666666666667)","(19.0, 29.0, 27.565217391304348)","(101.0, 410.0, 330.0)","(1.35, 1.54, 1.535625)","(15.0, 20.0, 18.547619047619047)"
12-01-2023 13:57:59.318627,"(9.0, 13.5, 13.288461538461538)","(4.2, 5.8, 5.7214285714285715)","(81.0, 280.0, 256.6666666666667)","(19.0, 29.0, 27.565217391304348)","(101.0, 470.0, 330.0)","(1.35, 1.54, 1.5346153846153847)","(15.0, 19.5, 18.5625)"
12-01-2023 13:58:00.496379,"(9.0, 13.5, 13.242424242424242)","(4.2, 5.8, 5.790277777777778)","(81.0, 280.0, 255.40540540540542)","(19.0, 29.0, 26.9375)","(101.0, 470.0, 317.27272727272725)","(1.35, 1.54, 1.5344444444444445)","(15.0, 19.5, 18.5625)"
12-01-2023 13:58:01.512594,"(9.0, 13.5, 13.173076923076923)","(4.2, 5.8, 5.790277777777778)","(81.0, 280.0, 255.40540540540542)","(19.0, 29.0, 27.5)","(101.0, 470.0, 330.0)","(1.35, 1.54, 1.5290384615384616)","(15.0, 19.5, 18.352941176470587)"
12-01-2023 13:58:02.543299,"(9.0, 13.5, 13.234375)","(4.2, 5.9, 5.856818181818182)","(81.0, 280.0, 224.0)","(19.0, 29.0, 27.5)","(101.0, 470.0, 330.0)","(1.35, 1.53, 1.5292957746478872)","(15.0, 19.5, 18.352941176470587)"
12-01-2023 13:58:03.557672,"(9.0, 13.5, 13.3125)","(4.2, 5.9, 5.847058823529412)","(81.0, 280.0, 240.0)","(19.0, 29.0, 27.5)","(101.0, 470.0, 330.0)","(1.35, 1.53, 1.5314285714285714)","(15.0, 19.5, 18.352941176470587)"
12-01-2023 13:58:04.560383,"(9.0, 13.5, 13.3125)","(4.2, 5.9, 5.845098039215687)","(81.0, 280.0, 240.0)","(19.0, 29.0, 27.5)","(101.0, 470.0, 330.0)","(1.35, 1.54, 1.5316666666666667)","(15.0, 19.5, 18.51818181818182)"
12-01-2023 13:58:05.656738,"(9.0, 13.5, 13.117647058823529)","(4.2, 5.9, 5.840206185567011)","(81.0, 280.0, 235.78947368421052)","(19.0, 29.0, 27.862068965517242)","(101.0, 470.0, 317.27272727272725)","(1.35, 1.54, 1.5326470588235295)","(15.0, 19.5, 18.375)"
12-01-2023 13:58:06.765544,"(9.0, 13.5, 13.147058823529411)","(4.2, 5.9, 5.833333333333334)","(81.0, 280.0, 235.78947368421052)","(19.0, 29.0, 28.029411764705884)","(101.0, 470.0, 330.0)","(1.35, 1.54, 1.545294117647059)","(15.0, 18.5, 18.12)"
12-01-2023 13:58:07.778853,"(9.0, 13.5, 13.192307692307692)","(4.2, 5.9, 5.842307692307693)","(81.0, 280.0, 240.0)","(19.0, 29.0, 27.97142857142857)","(101.0, 470.0, 330.0)","(1.35, 1.55, 1.543103448275862)","(15.0, 19.0, 18.375)"
12-01-2023 13:58:08.750961,"(9.0, 13.5, 13.214285714285714)","(4.2, 5.9, 5.86)","(81.0, 280.0, 240.0)","(19.0, 29.0, 27.97142857142857)","(101.0, 470.0, 330.0)","(1.35, 1.55, 1.542857142857143)","(15.0, 18.5, 18.384615384615383)"
12-01-2023 13:58:09.756542,"(9.0, 13.5, 13.166666666666666)","(4.2, 5.9, 5.875757575757576)","(81.0, 280.0, 238.0)","(19.0, 29.0, 27.8)","(101.0, 470.0, 330.0)","(1.35, 1.55, 1.5331060606060607)","(15.0, 18.5, 18.384615384615383)"
12-01-2023 13:58:10.777850,"(9.0, 13.5, 13.166666666666666)","(4.2, 6.0, 5.852238805970149)","(81.0, 280.0, 238.0)","(19.0, 29.0, 27.8)","(101.0, 470.0, 330.0)","(1.35, 1.54, 1.5333333333333334)","(15.0, 18.5, 18.384615384615383)"
12-01-2023 13:58:11.828437,"(9.0, 13.5, 13.166666666666666)","(4.2, 6.0, 5.832467532467533)","(81.0, 280.0, 238.0)","(19.0, 29.0, 28.25)","(101.0, 470.0, 340.7692307692308)","(1.35, 1.54, 1.5337837837837838)","(15.0, 18.5, 18.40625)"
12-01-2023 13:58:12.843469,"(9.0, 13.5, 13.214285714285714)","(4.2, 5.9, 5.8625)","(81.0, 280.0, 241.8181818181818)","(20.0, 29.0, 28.555555555555557)","(101.0, 470.0, 340.7692307692308)","(1.35, 1.54, 1.5328125000000001)","(14.0, 18.5, 18.3125)"
12-01-2023 13:58:14.170200,"(9.0, 13.5, 13.25)","(4.2, 6.0, 5.817948717948718)","(81.0, 280.0, 230.58823529411765)","(20.0, 29.0, 27.75)","(101.0, 470.0, 339.09090909090907)","(1.35, 1.54, 1.532967032967033)","(14.0, 18.5, 18.3125)"
12-01-2023 13:58:15.186211,"(9.0, 13.5, 13.25)","(4.2, 6.0, 5.817948717948718)","(81.0, 280.0, 230.58823529411765)","(20.0, 30.0, 27.75)","(101.0, 470.0, 330.0)","(1.35, 1.54, 1.532888888888889)","(14.0, 18.5, 18.3125)"
12-01-2023 13:58:16.131926,"(9.0, 13.5, 13.25)","(4.2, 5.9, 5.778260869565218)","(81.0, 280.0, 230.58823529411765)","(20.0, 30.0, 27.75)","(101.0, 470.0, 340.7692307692308)","(1.35, 1.54, 1.5323333333333333)","(14.0, 18.5, 17.571428571428573)"
12-01-2023 13:58:17.345933,"(9.0, 13.5, 13.326923076923077)","(4.2, 5.9, 5.774193548387097)","(81.0, 280.0, 217.3913043478261)","(20.0, 30.0, 28.0)","(101.0, 470.0, 340.7692307692308)","(1.35, 1.54, 1.5312658227848102)","(14.0, 19.0, 17.607142857142858)"
12-01-2023 13:58:18.588674,"(9.0, 13.5, 13.344827586206897)","(4.2, 5.9, 5.747058823529412)","(81.0, 280.0, 184.0)","(20.0, 30.0, 27.75)","(101.0, 470.0, 330.0)","(1.35, 1.54, 1.5321839080459771)","(14.0, 19.0, 17.575)"
12-01-2023 13:58:19.697039,"(9.0, 14.0, 13.666666666666666)","(4.2, 5.9, 5.747058823529412)","(81.0, 280.0, 184.0)","(20.0, 30.0, 27.681818181818183)","(101.0, 470.0, 330.0)","(1.35, 1.54, 1.5325641025641026)","(14.0, 19.0, 17.524590163934427)"
12-01-2023 13:58:20.850949,"(9.0, 14.0, 13.620689655172415)","(4.2, 5.9, 5.746601941747573)","(81.0, 280.0, 184.0)","(20.0, 30.0, 28.77777777777778)","(101.0, 470.0, 330.0)","(1.35, 1.54, 1.5438461538461539)","(14.0, 19.0, 17.548387096774192)"
12-01-2023 13:58:21.875488,"(9.0, 14.0, 13.620689655172415)","(4.2, 5.9, 5.746601941747573)","(81.0, 280.0, 195.29411764705884)","(20.0, 29.0, 28.77777777777778)","(101.0, 470.0, 340.7692307692308)","(1.35, 1.55, 1.5410344827586206)","(14.0, 19.0, 17.58653846153846)"
12-01-2023 13:58:22.932085,"(9.0, 14.0, 13.676470588235293)","(4.2, 5.9, 5.746728971962617)","(81.0, 280.0, 195.29411764705884)","(20.0, 29.0, 28.23076923076923)","(101.0, 470.0, 340.7692307692308)","(1.35, 1.55, 1.5427777777777778)","(14.0, 19.0, 17.58653846153846)"
12-01-2023 13:58:24.170149,"(9.0, 14.0, 13.676470588235293)","(4.2, 5.9, 5.566666666666666)","(81.0, 280.0, 235.0)","(20.0, 29.0, 28.655172413793103)","(101.0, 470.0, 413.0769230769231)","(1.35, 1.55, 1.5530434782608695)","(14.0, 19.0, 17.78846153846154)"
12-01-2023 13:58:25.266028,"(9.0, 14.5, 14.0)","(4.2, 5.6, 5.566666666666666)","(81.0, 250.0, 235.0)","(20.0, 29.0, 28.655172413793103)","(101.0, 450.0, 8397.5)","(1.35, 1.56, 9998.5)","(14.0, 19.0, 9998.5)"
12-01-2023 13:58:26.325770,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
12-01-2023 13:58:27.457622,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
12-01-2023 13:58:28.514779,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
12-01-2023 13:58:29.433240,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
12-01-2023 13:58:30.510541,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
12-01-2023 13:58:31.908425,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
12-01-2023 13:58:33.269035,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
12-01-2023 13:58:34.368850,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
12-01-2023 13:58:35.516294,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
12-01-2023 13:58:36.637911,"(9.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(81.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(1.35, 99998, 9998.5)","(14.0, 99998, 9998.5)"
