,Zabellsareringing,Poppie Socks,Pride Of Dixie,Sharp Pride,Side Cash,Cellar Champ,Driving Ambition,Emmjay,Les Goh,Iron Ruler,Lonhro Lily,Military Manoeuver,Siasha Jewel,Grosses Plain
05-01-2023 13:30:39.602208,"(8.5, 11.0, 10.62962962962963)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.25)","(6.0, 6.8, 6.7696969696969695)","(11.0, 18.5, 18.1)","(11.0, 17.0, 17.38888888888889)","(4.6, 5.5, 5.488888888888889)","(4.6, 5.2, 5.19344262295082)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:41.241057,"(8.5, 11.0, 10.62962962962963)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.25)","(6.0, 6.8, 6.731034482758621)","(11.0, 18.5, 18.1)","(11.0, 17.5, 16.5)","(4.6, 5.5, 5.488888888888889)","(4.6, 5.2, 5.28125)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:42.847822,"(8.5, 11.0, 10.62962962962963)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.25)","(6.0, 6.8, 6.731034482758621)","(11.0, 18.5, 18.1)","(11.0, 17.0, 16.5)","(4.6, 5.7, 5.640000000000001)","(4.6, 5.3, 5.285185185185185)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:44.428783,"(8.5, 11.0, 10.62962962962963)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.485714285714286)","(6.0, 6.8, 6.785714285714286)","(11.0, 18.5, 18.1)","(11.0, 17.0, 16.5)","(4.6, 5.7, 5.542857142857143)","(4.6, 5.3, 5.171428571428572)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:46.067809,"(8.5, 11.0, 10.833333333333334)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.571428571428571)","(6.0, 6.8, 6.785714285714286)","(11.0, 18.5, 18.1)","(11.0, 17.0, 16.5)","(4.6, 5.6, 5.542857142857143)","(4.6, 5.2, 5.171428571428572)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:47.679530,"(8.5, 11.0, 10.894736842105264)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.571428571428571)","(6.0, 6.8, 6.785714285714286)","(11.0, 18.5, 17.5)","(11.0, 17.0, 16.5)","(4.6, 5.6, 5.542857142857143)","(4.6, 5.2, 5.171428571428572)","(71.0, 120.0, 114.28571428571428)"
05-01-2023 13:30:49.291933,"(8.5, 11.0, 10.894736842105264)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.571428571428571)","(6.0, 6.8, 6.785714285714286)","(11.0, 18.0, 17.357142857142858)","(11.0, 17.0, 17.40740740740741)","(4.6, 5.6, 5.542857142857143)","(4.6, 5.2, 5.171428571428572)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:51.446034,"(8.5, 11.0, 10.916666666666666)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 60.0, 51.333333333333336)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.571428571428571)","(6.0, 6.8, 6.785714285714286)","(11.0, 18.0, 17.357142857142858)","(11.0, 17.5, 17.40740740740741)","(4.6, 5.6, 5.542857142857143)","(4.6, 5.2, 5.171428571428572)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:53.331871,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 55.0, 53.0)","(26.0, 38.0, 37.142857142857146)","(12.0, 14.5, 13.889705882352942)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.571428571428571)","(6.0, 6.8, 6.785714285714286)","(11.0, 18.0, 17.357142857142858)","(12.0, 17.5, 16.571428571428573)","(4.6, 5.8, 5.469565217391304)","(4.6, 5.2, 5.1692307692307695)","(61.0, 120.0, 114.28571428571428)"
05-01-2023 13:30:55.166013,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 196.0)","(21.0, 36.0, 31.5)","(31.0, 60.0, 53.0)","(26.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.920634920634921)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.64)","(6.0, 6.8, 6.7727272727272725)","(11.0, 18.0, 17.357142857142858)","(12.0, 17.0, 16.571428571428573)","(4.6, 5.8, 5.496551724137931)","(4.6, 5.5, 5.473913043478261)","(61.0, 120.0, 100.0)"
05-01-2023 13:30:56.968762,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 196.0)","(21.0, 36.0, 30.5)","(31.0, 60.0, 53.0)","(26.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.920634920634921)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.666666666666666)","(6.0, 6.8, 6.7727272727272725)","(11.0, 18.0, 17.357142857142858)","(12.0, 17.0, 16.571428571428573)","(4.6, 5.8, 5.461538461538462)","(4.6, 5.5, 5.4)","(61.0, 120.0, 114.28571428571428)"
05-01-2023 13:30:58.715765,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 196.0)","(21.0, 34.0, 31.714285714285715)","(31.0, 60.0, 53.0)","(26.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.920634920634921)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.666666666666666)","(6.0, 6.8, 6.78125)","(11.0, 18.0, 18.68)","(12.0, 17.0, 16.833333333333332)","(4.6, 5.8, 5.5600000000000005)","(4.6, 5.6, 5.233333333333333)","(61.0, 120.0, 100.0)"
05-01-2023 13:31:00.469987,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 196.0)","(21.0, 34.0, 31.714285714285715)","(31.0, 60.0, 53.0)","(26.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.920634920634921)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.666666666666666)","(6.0, 6.8, 6.77391304347826)","(11.0, 19.0, 18.666666666666668)","(12.0, 17.5, 16.833333333333332)","(4.6, 5.8, 5.5600000000000005)","(4.6, 5.6, 5.455263157894737)","(61.0, 120.0, 100.0)"
05-01-2023 13:31:02.214892,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 196.0)","(21.0, 34.0, 31.714285714285715)","(31.0, 60.0, 53.0)","(26.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.666666666666666)","(6.0, 6.8, 6.77391304347826)","(11.0, 19.0, 19.387755102040817)","(12.0, 17.5, 16.833333333333332)","(4.6, 5.8, 5.5600000000000005)","(4.6, 5.6, 5.455263157894737)","(61.0, 120.0, 86.66666666666667)"
05-01-2023 13:31:03.955670,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 196.0)","(21.0, 34.0, 30.5)","(31.0, 60.0, 53.0)","(26.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.666666666666666)","(6.0, 6.8, 6.77391304347826)","(11.0, 20.0, 19.147058823529413)","(12.0, 17.5, 16.25)","(4.6, 5.8, 5.5600000000000005)","(4.6, 5.6, 5.455263157894737)","(61.0, 95.0, 85.0)"
05-01-2023 13:31:05.733693,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 196.0)","(21.0, 34.0, 35.75)","(31.0, 60.0, 53.0)","(26.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 195.0)","(8.5, 11.0, 10.571428571428571)","(6.0, 6.8, 6.77391304347826)","(11.0, 24.0, 22.1)","(12.0, 17.0, 16.25)","(4.6, 5.8, 5.438095238095238)","(4.6, 5.6, 5.464864864864865)","(61.0, 95.0, 89.0)"
05-01-2023 13:31:07.402968,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 196.0)","(21.0, 38.0, 35.75)","(31.0, 60.0, 53.0)","(26.0, 38.0, 37.75)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 195.0)","(8.5, 11.0, 10.571428571428571)","(6.0, 6.8, 6.77391304347826)","(11.0, 23.0, 21.875)","(12.0, 17.0, 16.833333333333332)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.464864864864865)","(61.0, 95.0, 92.0)"
05-01-2023 13:31:09.095595,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 200.0)","(20.0, 38.0, 35.75)","(31.0, 60.0, 51.6)","(26.0, 38.0, 37.75)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 195.0)","(8.5, 11.0, 10.571428571428571)","(6.0, 6.8, 6.733333333333333)","(11.0, 23.0, 21.5)","(12.0, 17.5, 16.833333333333332)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.4825)","(61.0, 95.0, 89.0)"
05-01-2023 13:31:10.845768,"(8.5, 11.0, 10.911111111111111)","(81.0, 220.0, 200.0)","(20.0, 38.0, 35.75)","(31.0, 60.0, 51.6)","(26.0, 38.0, 37.75)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 215.0)","(8.5, 11.0, 10.571428571428571)","(6.0, 6.8, 6.733333333333333)","(11.0, 23.0, 21.5)","(12.0, 17.5, 16.833333333333332)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.540677966101694)","(61.0, 95.0, 89.0)"
05-01-2023 13:31:12.746675,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 200.0)","(20.0, 38.0, 34.25)","(31.0, 60.0, 55.333333333333336)","(26.0, 38.0, 37.75)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 215.0)","(8.5, 11.0, 10.75)","(6.0, 6.8, 6.766666666666667)","(11.0, 21.0, 20.375)","(12.0, 17.0, 16.0)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.426923076923076)","(61.0, 110.0, 86.92307692307692)"
05-01-2023 13:31:14.556893,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 200.0)","(20.0, 36.0, 34.25)","(31.0, 60.0, 51.6)","(26.0, 38.0, 37.75)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 215.0)","(8.5, 11.0, 10.75)","(6.0, 6.8, 6.766666666666667)","(11.0, 21.0, 20.166666666666668)","(12.0, 17.0, 16.0)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.426923076923076)","(61.0, 110.0, 86.92307692307692)"
05-01-2023 13:31:16.782080,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 200.0)","(20.0, 36.0, 32.75)","(31.0, 60.0, 56.0)","(26.0, 38.0, 37.75)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 195.0)","(8.5, 11.0, 10.75)","(6.0, 6.8, 6.58)","(11.0, 20.0, 19.9)","(12.0, 17.0, 16.703703703703702)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.2625)","(61.0, 100.0, 92.0)"
05-01-2023 13:31:18.882105,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 200.0)","(20.0, 34.0, 32.75)","(31.0, 60.0, 56.0)","(26.0, 38.0, 37.75)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 215.0)","(8.5, 11.0, 10.75)","(6.0, 6.8, 6.725423728813559)","(11.0, 20.0, 19.25)","(12.0, 16.5, 16.38)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.2625)","(61.0, 100.0, 96.0)"
05-01-2023 13:31:20.585452,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 200.0)","(20.0, 34.0, 32.75)","(31.0, 60.0, 56.0)","(26.0, 38.0, 37.75)","(12.0, 14.0, 13.956896551724139)","(101.0, 230.0, 215.0)","(8.5, 11.0, 10.75)","(6.0, 6.8, 6.766666666666667)","(11.0, 20.0, 19.25)","(12.0, 16.5, 16.38)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.2625)","(61.0, 95.0, 92.0)"
05-01-2023 13:31:22.441411,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 200.0)","(20.0, 34.0, 32.75)","(31.0, 60.0, 53.14285714285714)","(26.0, 38.0, 37.75)","(12.0, 14.0, 14.423076923076923)","(101.0, 230.0, 195.0)","(8.5, 11.0, 10.75)","(6.0, 6.8, 6.766666666666667)","(11.0, 20.0, 19.88888888888889)","(12.0, 16.5, 16.384615384615383)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.366666666666666)","(61.0, 95.0, 89.0)"
05-01-2023 13:31:24.251280,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 200.0)","(20.0, 34.0, 32.75)","(31.0, 60.0, 53.14285714285714)","(26.0, 38.0, 37.75)","(12.0, 14.5, 14.423076923076923)","(101.0, 230.0, 215.0)","(8.5, 11.0, 11.153846153846153)","(6.0, 6.8, 6.766666666666667)","(11.0, 20.0, 19.88888888888889)","(12.0, 17.0, 16.384615384615383)","(4.6, 5.6, 5.438095238095238)","(4.6, 5.6, 5.288888888888889)","(61.0, 95.0, 92.0)"
05-01-2023 13:31:26.000231,"(8.5, 11.0, 10.90909090909091)","(81.0, 220.0, 200.0)","(20.0, 34.0, 32.75)","(31.0, 60.0, 53.14285714285714)","(26.0, 38.0, 37.75)","(12.0, 14.5, 14.423076923076923)","(101.0, 230.0, 195.0)","(8.5, 12.5, 11.0)","(6.0, 6.8, 6.583333333333333)","(11.0, 20.0, 19.25)","(12.0, 17.0, 14.8)","(4.6, 5.6, 5.474074074074074)","(4.6, 5.6, 5.227586206896552)","(61.0, 95.0, 89.0)"
05-01-2023 13:31:27.752669,"(8.5, 11.0, 10.655172413793103)","(81.0, 220.0, 200.0)","(20.0, 34.0, 33.166666666666664)","(31.0, 60.0, 53.14285714285714)","(26.0, 38.0, 37.75)","(12.0, 14.5, 14.342105263157894)","(101.0, 230.0, 215.0)","(8.5, 12.0, 11.333333333333334)","(6.0, 6.6, 6.015673981191223)","(11.0, 20.0, 18.166666666666668)","(12.0, 16.0, 13.833333333333334)","(4.6, 5.6, 5.55603448275862)","(4.6, 5.5, 5.26)","(61.0, 100.0, 96.0)"
05-01-2023 13:31:29.549833,"(8.5, 12.0, 10.655172413793103)","(81.0, 220.0, 200.0)","(20.0, 34.0, 32.0)","(31.0, 60.0, 53.14285714285714)","(26.0, 38.0, 37.75)","(12.0, 14.5, 14.342105263157894)","(101.0, 230.0, 215.0)","(8.5, 12.0, 11.333333333333334)","(6.0, 6.2, 5.912662337662338)","(11.0, 18.5, 18.166666666666668)","(12.0, 15.5, 14.25)","(4.8, 5.8, 5.786238532110092)","(4.6, 5.5, 5.26)","(61.0, 100.0, 86.66666666666667)"
05-01-2023 13:31:31.279571,"(8.5, 12.0, 10.791666666666666)","(81.0, 220.0, 186.66666666666666)","(20.0, 34.0, 32.0)","(31.0, 60.0, 53.14285714285714)","(26.0, 38.0, 37.75)","(12.0, 14.5, 14.342105263157894)","(101.0, 230.0, 215.0)","(8.5, 12.0, 11.0)","(6.0, 6.2, 5.909836065573771)","(11.0, 18.5, 18.38888888888889)","(12.0, 15.5, 14.666666666666666)","(4.8, 5.8, 5.65)","(4.6, 5.5, 5.233333333333333)","(61.0, 100.0, 86.66666666666667)"
05-01-2023 13:31:32.986419,"(8.5, 12.0, 10.791666666666666)","(81.0, 220.0, 186.66666666666666)","(20.0, 34.0, 32.0)","(31.0, 60.0, 53.14285714285714)","(26.0, 38.0, 37.75)","(12.0, 14.5, 14.342105263157894)","(101.0, 230.0, 220.0)","(8.5, 11.5, 11.0)","(6.0, 6.2, 5.909836065573771)","(11.0, 19.5, 18.38888888888889)","(12.0, 15.0, 14.736842105263158)","(4.8, 5.8, 5.7625)","(4.6, 5.5, 5.233333333333333)","(61.0, 100.0, 86.66666666666667)"
05-01-2023 13:31:34.667229,"(8.5, 12.0, 10.791666666666666)","(81.0, 220.0, 146.66666666666666)","(20.0, 34.0, 32.0)","(31.0, 60.0, 53.14285714285714)","(26.0, 38.0, 37.75)","(12.0, 14.5, 14.357142857142858)","(101.0, 230.0, 196.66666666666669)","(8.5, 11.5, 11.0)","(6.0, 6.2, 5.909836065573771)","(11.0, 19.5, 18.0)","(12.0, 15.0, 14.0)","(4.8, 5.8, 5.7625)","(4.6, 5.5, 5.233333333333333)","(61.0, 100.0, 95.0)"
05-01-2023 13:31:36.380364,"(8.5, 12.0, 10.791666666666666)","(81.0, 220.0, 160.0)","(20.0, 34.0, 32.0)","(31.0, 60.0, 54.0)","(26.0, 38.0, 37.75)","(12.0, 14.5, 14.357142857142858)","(101.0, 230.0, 218.75)","(8.5, 11.5, 11.0)","(6.0, 6.2, 5.909836065573771)","(12.0, 19.5, 18.25)","(12.0, 15.0, 13.833333333333334)","(4.8, 5.9, 5.791666666666667)","(4.6, 5.5, 5.452)","(61.0, 100.0, 95.0)"
05-01-2023 13:31:38.075391,"(8.5, 12.0, 10.791666666666666)","(81.0, 220.0, 211.42857142857144)","(20.0, 34.0, 32.0)","(31.0, 60.0, 54.0)","(26.0, 38.0, 37.8)","(12.0, 14.5, 14.22)","(101.0, 230.0, 218.75)","(8.5, 11.5, 11.0)","(6.0, 6.2, 5.919047619047619)","(12.0, 19.0, 17.666666666666668)","(12.0, 14.5, 13.833333333333334)","(4.8, 5.9, 5.791666666666667)","(4.6, 5.5, 5.405263157894737)","(61.0, 100.0, 86.66666666666667)"
05-01-2023 13:31:39.749063,"(8.5, 12.0, 10.964285714285714)","(81.0, 230.0, 150.0)","(20.0, 34.0, 32.666666666666664)","(31.0, 60.0, 54.0)","(26.0, 38.0, 37.92857142857143)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 218.75)","(8.5, 11.5, 11.25)","(6.0, 6.2, 5.706849315068493)","(11.0, 18.5, 17.666666666666668)","(12.0, 14.5, 13.833333333333334)","(4.8, 5.9, 5.75)","(4.6, 5.5, 5.392307692307693)","(61.0, 100.0, 86.66666666666667)"
05-01-2023 13:31:41.471958,"(8.5, 12.0, 10.964285714285714)","(81.0, 230.0, 150.0)","(20.0, 34.0, 30.869565217391305)","(31.0, 60.0, 54.0)","(26.0, 38.0, 37.92857142857143)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 190.0)","(8.5, 11.5, 11.25)","(6.0, 5.8, 5.708333333333334)","(11.0, 18.5, 17.666666666666668)","(12.0, 14.5, 14.0)","(4.8, 5.9, 5.860869565217391)","(4.6, 5.5, 5.392307692307693)","(61.0, 110.0, 87.27272727272727)"
05-01-2023 13:31:43.162154,"(8.5, 12.0, 10.964285714285714)","(81.0, 230.0, 150.0)","(20.0, 40.0, 30.869565217391305)","(31.0, 60.0, 54.0)","(26.0, 38.0, 37.92857142857143)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 218.75)","(8.5, 11.5, 11.25)","(6.0, 5.8, 5.708333333333334)","(11.0, 18.5, 17.2)","(12.0, 14.5, 14.0)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.392307692307693)","(61.0, 110.0, 82.72727272727273)"
05-01-2023 13:31:44.814637,"(8.5, 12.0, 10.964285714285714)","(81.0, 230.0, 150.0)","(20.0, 40.0, 33.333333333333336)","(31.0, 60.0, 54.0)","(26.0, 38.0, 39.76470588235294)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 218.75)","(8.5, 11.5, 11.25)","(6.0, 5.8, 5.708823529411765)","(11.0, 20.0, 17.944444444444443)","(12.0, 14.5, 16.764705882352942)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.350666666666666)","(61.0, 110.0, 91.25)"
05-01-2023 13:31:46.448299,"(8.5, 12.0, 11.31764705882353)","(81.0, 230.0, 150.0)","(20.0, 36.0, 33.333333333333336)","(31.0, 60.0, 54.0)","(26.0, 48.0, 42.4)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 218.75)","(8.5, 11.5, 11.25)","(6.0, 5.8, 5.911111111111111)","(11.0, 19.5, 18.25)","(12.0, 17.0, 15.3)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.245454545454546)","(61.0, 110.0, 82.72727272727273)"
05-01-2023 13:31:47.928891,"(8.5, 12.0, 10.720588235294118)","(81.0, 230.0, 208.33333333333334)","(20.0, 36.0, 33.333333333333336)","(31.0, 60.0, 55.333333333333336)","(26.0, 48.0, 42.666666666666664)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 190.0)","(8.5, 11.5, 11.25)","(6.0, 6.4, 6.130612244897959)","(11.0, 19.0, 18.25)","(12.0, 16.5, 15.3)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.245454545454546)","(61.0, 110.0, 91.25)"
05-01-2023 13:31:49.486642,"(8.5, 12.0, 10.720588235294118)","(81.0, 230.0, 170.0)","(20.0, 36.0, 33.333333333333336)","(31.0, 60.0, 55.333333333333336)","(26.0, 44.0, 42.666666666666664)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 190.0)","(8.5, 11.5, 11.25)","(6.0, 6.4, 6.130612244897959)","(11.0, 19.0, 18.25)","(12.0, 16.5, 15.0)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.315384615384615)","(61.0, 110.0, 95.71428571428572)"
05-01-2023 13:31:51.095475,"(8.5, 12.0, 10.720588235294118)","(81.0, 230.0, 212.85714285714286)","(20.0, 36.0, 33.333333333333336)","(31.0, 60.0, 55.333333333333336)","(26.0, 44.0, 42.0)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 190.0)","(8.5, 11.5, 11.25)","(6.0, 6.4, 6.11764705882353)","(11.0, 19.0, 17.794117647058822)","(12.0, 16.0, 15.0)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.315384615384615)","(61.0, 110.0, 91.25)"
05-01-2023 13:31:53.306796,"(8.5, 12.0, 10.720588235294118)","(81.0, 230.0, 212.85714285714286)","(20.0, 36.0, 34.4)","(31.0, 60.0, 55.333333333333336)","(26.0, 44.0, 40.57142857142857)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 190.0)","(8.5, 11.5, 11.25)","(6.0, 6.2, 5.9375)","(11.0, 20.0, 17.875)","(12.0, 15.5, 14.7)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.245454545454546)","(61.0, 110.0, 91.25)"
05-01-2023 13:31:55.134155,"(8.5, 12.0, 10.720588235294118)","(81.0, 230.0, 212.85714285714286)","(20.0, 36.0, 34.4)","(31.0, 60.0, 55.333333333333336)","(26.0, 44.0, 40.57142857142857)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 190.0)","(8.5, 11.5, 11.25)","(6.0, 6.2, 5.9375)","(11.0, 19.0, 17.875)","(12.0, 15.5, 14.7)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.22)","(61.0, 110.0, 88.57142857142857)"
05-01-2023 13:31:56.927063,"(8.5, 12.0, 10.720588235294118)","(81.0, 230.0, 212.85714285714286)","(20.0, 36.0, 34.4)","(31.0, 60.0, 55.333333333333336)","(26.0, 44.0, 41.81818181818182)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 190.0)","(8.5, 11.5, 11.25)","(6.0, 6.2, 6.143243243243243)","(11.0, 19.0, 17.875)","(12.0, 15.5, 14.7)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.388)","(61.0, 110.0, 88.57142857142857)"
05-01-2023 13:31:58.799648,"(8.5, 12.0, 10.720588235294118)","(81.0, 230.0, 212.85714285714286)","(20.0, 36.0, 34.4)","(31.0, 60.0, 55.333333333333336)","(26.0, 44.0, 41.81818181818182)","(12.0, 14.5, 14.195652173913043)","(101.0, 230.0, 190.0)","(8.5, 11.5, 11.25)","(6.0, 6.2, 6.143243243243243)","(11.0, 19.0, 17.875)","(12.0, 15.5, 14.7)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.388)","(61.0, 110.0, 94.21052631578948)"
05-01-2023 13:32:00.506940,"(8.5, 12.0, 10.720588235294118)","(81.0, 230.0, 153.33333333333334)","(20.0, 36.0, 34.4)","(31.0, 60.0, 55.333333333333336)","(26.0, 44.0, 41.81818181818182)","(12.0, 14.5, 14.08)","(101.0, 230.0, 214.0)","(8.5, 11.5, 11.25)","(6.0, 6.2, 6.125)","(11.0, 19.0, 18.166666666666668)","(12.0, 15.5, 14.1)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.3950000000000005)","(61.0, 110.0, 93.33333333333333)"
05-01-2023 13:32:02.278420,"(8.5, 12.0, 10.6875)","(81.0, 220.0, 153.33333333333334)","(20.0, 36.0, 34.4)","(31.0, 60.0, 55.333333333333336)","(26.0, 44.0, 41.81818181818182)","(12.0, 14.5, 14.08)","(101.0, 230.0, 214.0)","(8.5, 11.5, 11.25)","(6.0, 6.2, 6.125)","(11.0, 19.0, 17.5)","(12.0, 14.5, 14.342105263157894)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.46)","(61.0, 110.0, 93.33333333333333)"
05-01-2023 13:32:03.982770,"(8.5, 12.0, 10.720588235294118)","(81.0, 220.0, 165.0)","(20.0, 36.0, 33.714285714285715)","(31.0, 60.0, 52.22222222222222)","(26.0, 44.0, 41.81818181818182)","(12.0, 14.5, 14.08)","(101.0, 230.0, 218.0)","(8.5, 11.5, 11.25)","(6.0, 6.2, 6.134375)","(11.0, 19.0, 17.5)","(12.0, 14.5, 14.285714285714285)","(4.8, 5.9, 5.82)","(4.6, 5.5, 5.46)","(61.0, 110.0, 94.375)"
05-01-2023 13:32:05.811318,"(8.5, 12.0, 10.757142857142856)","(81.0, 210.0, 173.33333333333334)","(20.0, 36.0, 34.0)","(31.0, 60.0, 52.22222222222222)","(26.0, 44.0, 41.0)","(12.0, 14.5, 14.176923076923076)","(101.0, 230.0, 221.42857142857144)","(8.5, 11.5, 11.071428571428571)","(6.0, 6.2, 6.446575342465754)","(11.0, 18.5, 16.7)","(12.0, 14.5, 14.2)","(4.8, 5.9, 5.86)","(4.6, 5.5, 5.357627118644068)","(61.0, 110.0, 93.33333333333333)"
