,Elite Bullet,Just Ellie,Bob Barker,Mount Gower,Slam The Door,Winlock Benji,Royal Carmilla,More Dollars
778,"[datetime.datetime(2022, 11, 28, 18, 48, 3, 29741), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 18, 48, 3, 29741), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 3, 29741), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 3, 29741), 8.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 48, 3, 29741), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 3, 29741), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 3, 29741), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 3, 29741), 13.0, 12.5]"
779,"[datetime.datetime(2022, 11, 28, 18, 48, 4, 179633), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 18, 48, 4, 179633), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 4, 179633), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 4, 179633), 8.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 48, 4, 179633), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 4, 179633), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 4, 179633), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 48, 4, 179633), 13.0, 12.5]"
780,"[datetime.datetime(2022, 11, 28, 18, 48, 5, 323847), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 18, 48, 5, 323847), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 5, 323847), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 5, 323847), 8.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 48, 5, 323847), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 5, 323847), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 5, 323847), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 5, 323847), 13.0, 12.5]"
781,"[datetime.datetime(2022, 11, 28, 18, 48, 6, 450360), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 18, 48, 6, 450360), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 6, 450360), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 6, 450360), 8.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 48, 6, 450360), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 6, 450360), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 6, 450360), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 6, 450360), 13.0, 12.5]"
782,"[datetime.datetime(2022, 11, 28, 18, 48, 7, 580165), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 18, 48, 7, 580165), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 7, 580165), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 7, 580165), 8.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 48, 7, 580165), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 7, 580165), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 7, 580165), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 7, 580165), 13.0, 12.5]"
783,"[datetime.datetime(2022, 11, 28, 18, 48, 8, 704215), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 8, 704215), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 8, 704215), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 8, 704215), 8.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 48, 8, 704215), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 8, 704215), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 8, 704215), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 8, 704215), 13.0, 12.0]"
784,"[datetime.datetime(2022, 11, 28, 18, 48, 9, 838014), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 9, 838014), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 9, 838014), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 9, 838014), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 48, 9, 838014), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 9, 838014), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 9, 838014), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 9, 838014), 11.0, 11.0]"
785,"[datetime.datetime(2022, 11, 28, 18, 48, 10, 964992), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 10, 964992), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 10, 964992), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 10, 964992), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 48, 10, 964992), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 10, 964992), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 10, 964992), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 10, 964992), 11.0, 11.0]"
786,"[datetime.datetime(2022, 11, 28, 18, 48, 12, 97288), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 12, 97288), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 12, 97288), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 12, 97288), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 48, 12, 97288), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 12, 97288), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 12, 97288), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 12, 97288), 11.0, 11.5]"
787,"[datetime.datetime(2022, 11, 28, 18, 48, 13, 233243), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 13, 233243), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 13, 233243), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 13, 233243), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 48, 13, 233243), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 13, 233243), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 13, 233243), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 13, 233243), 11.0, 11.5]"
788,"[datetime.datetime(2022, 11, 28, 18, 48, 14, 360778), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 14, 360778), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 14, 360778), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 14, 360778), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 48, 14, 360778), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 14, 360778), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 14, 360778), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 14, 360778), 11.0, 11.0]"
789,"[datetime.datetime(2022, 11, 28, 18, 48, 15, 515923), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 15, 515923), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 15, 515923), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 48, 15, 515923), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 48, 15, 515923), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 15, 515923), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 15, 515923), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 15, 515923), 11.0, 11.0]"
790,"[datetime.datetime(2022, 11, 28, 18, 48, 16, 666633), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 16, 666633), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 16, 666633), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 48, 16, 666633), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 16, 666633), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 16, 666633), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 16, 666633), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 16, 666633), 11.0, 11.0]"
791,"[datetime.datetime(2022, 11, 28, 18, 48, 17, 913219), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 17, 913219), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 17, 913219), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 17, 913219), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 17, 913219), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 17, 913219), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 17, 913219), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 17, 913219), 11.0, 11.0]"
792,"[datetime.datetime(2022, 11, 28, 18, 48, 19, 61933), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 19, 61933), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 19, 61933), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 19, 61933), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 19, 61933), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 19, 61933), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 19, 61933), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 19, 61933), 11.0, 11.0]"
793,"[datetime.datetime(2022, 11, 28, 18, 48, 20, 274134), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 20, 274134), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 20, 274134), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 20, 274134), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 20, 274134), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 18, 48, 20, 274134), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 20, 274134), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 20, 274134), 11.0, 11.0]"
794,"[datetime.datetime(2022, 11, 28, 18, 48, 21, 435687), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 21, 435687), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 48, 21, 435687), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 21, 435687), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 21, 435687), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 21, 435687), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 21, 435687), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 21, 435687), 11.0, 11.0]"
795,"[datetime.datetime(2022, 11, 28, 18, 48, 22, 564067), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 22, 564067), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 22, 564067), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 22, 564067), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 22, 564067), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 22, 564067), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 22, 564067), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 22, 564067), 11.0, 11.0]"
796,"[datetime.datetime(2022, 11, 28, 18, 48, 23, 702216), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 23, 702216), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 23, 702216), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 23, 702216), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 23, 702216), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 23, 702216), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 23, 702216), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 23, 702216), 11.0, 11.0]"
797,"[datetime.datetime(2022, 11, 28, 18, 48, 24, 837368), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 24, 837368), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 24, 837368), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 24, 837368), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 24, 837368), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 24, 837368), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 24, 837368), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 24, 837368), 11.0, 11.0]"
798,"[datetime.datetime(2022, 11, 28, 18, 48, 25, 970382), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 25, 970382), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 25, 970382), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 25, 970382), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 25, 970382), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 25, 970382), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 25, 970382), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 25, 970382), 11.0, 11.0]"
799,"[datetime.datetime(2022, 11, 28, 18, 48, 27, 100761), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 27, 100761), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 27, 100761), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 27, 100761), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 27, 100761), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 27, 100761), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 18, 48, 27, 100761), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 27, 100761), 11.0, 11.0]"
800,"[datetime.datetime(2022, 11, 28, 18, 48, 28, 241087), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 28, 241087), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 28, 241087), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 28, 241087), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 48, 28, 241087), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 28, 241087), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 18, 48, 28, 241087), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 28, 241087), 11.0, 11.0]"
801,"[datetime.datetime(2022, 11, 28, 18, 48, 29, 376522), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 29, 376522), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 29, 376522), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 29, 376522), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 29, 376522), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 29, 376522), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 18, 48, 29, 376522), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 29, 376522), 11.0, 11.0]"
802,"[datetime.datetime(2022, 11, 28, 18, 48, 30, 531513), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 30, 531513), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 30, 531513), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 30, 531513), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 30, 531513), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 30, 531513), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 18, 48, 30, 531513), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 30, 531513), 11.0, 11.0]"
803,"[datetime.datetime(2022, 11, 28, 18, 48, 31, 691281), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 31, 691281), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 31, 691281), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 31, 691281), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 31, 691281), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 31, 691281), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 18, 48, 31, 691281), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 48, 31, 691281), 10.0, 11.0]"
804,"[datetime.datetime(2022, 11, 28, 18, 48, 32, 837441), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 32, 837441), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 32, 837441), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 32, 837441), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 32, 837441), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 32, 837441), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 32, 837441), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 32, 837441), 10.0, 11.0]"
805,"[datetime.datetime(2022, 11, 28, 18, 48, 33, 986753), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 33, 986753), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 33, 986753), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 33, 986753), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 33, 986753), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 33, 986753), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 33, 986753), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 33, 986753), 10.0, 11.0]"
806,"[datetime.datetime(2022, 11, 28, 18, 48, 35, 125307), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 35, 125307), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 35, 125307), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 35, 125307), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 35, 125307), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 35, 125307), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 35, 125307), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 35, 125307), 10.0, 11.0]"
807,"[datetime.datetime(2022, 11, 28, 18, 48, 36, 268024), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 36, 268024), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 36, 268024), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 36, 268024), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 36, 268024), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 36, 268024), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 36, 268024), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 36, 268024), 10.0, 11.0]"
808,"[datetime.datetime(2022, 11, 28, 18, 48, 37, 399698), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 37, 399698), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 37, 399698), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 37, 399698), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 37, 399698), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 37, 399698), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 37, 399698), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 37, 399698), 10.0, 11.0]"
809,"[datetime.datetime(2022, 11, 28, 18, 48, 38, 574819), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 18, 48, 38, 574819), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 38, 574819), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 38, 574819), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 38, 574819), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 38, 574819), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 38, 574819), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 38, 574819), 10.0, 11.0]"
810,"[datetime.datetime(2022, 11, 28, 18, 48, 39, 705812), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 18, 48, 39, 705812), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 39, 705812), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 39, 705812), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 39, 705812), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 39, 705812), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 39, 705812), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 39, 705812), 10.0, 11.0]"
811,"[datetime.datetime(2022, 11, 28, 18, 48, 40, 832391), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 832391), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 832391), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 832391), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 832391), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 832391), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 832391), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 832391), 10.0, 10.5]"
812,"[datetime.datetime(2022, 11, 28, 18, 48, 41, 962497), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 962497), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 962497), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 962497), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 962497), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 962497), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 962497), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 962497), 10.0, 10.5]"
813,"[datetime.datetime(2022, 11, 28, 18, 48, 43, 85336), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 85336), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 85336), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 85336), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 85336), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 85336), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 85336), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 85336), 10.0, 10.5]"
814,"[datetime.datetime(2022, 11, 28, 18, 48, 44, 214248), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 18, 48, 44, 214248), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 44, 214248), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 44, 214248), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 44, 214248), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 44, 214248), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 44, 214248), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 44, 214248), 10.0, 10.5]"
815,"[datetime.datetime(2022, 11, 28, 18, 48, 45, 367462), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 367462), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 367462), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 367462), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 367462), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 367462), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 367462), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 367462), 10.0, 10.5]"
816,"[datetime.datetime(2022, 11, 28, 18, 48, 46, 495783), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 495783), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 495783), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 495783), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 495783), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 495783), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 495783), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 495783), 10.0, 10.5]"
817,"[datetime.datetime(2022, 11, 28, 18, 48, 47, 624003), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 624003), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 624003), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 624003), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 624003), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 624003), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 624003), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 624003), 10.0, 10.5]"
818,"[datetime.datetime(2022, 11, 28, 18, 48, 48, 747876), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 747876), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 747876), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 747876), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 747876), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 747876), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 747876), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 747876), 10.0, 10.5]"
