,Tinker Yvonne,Go Gigi Go,Lamont Bale,Atomic Cabang,Autumn Doll,Rebel May Road,Dr Xander,Ricky Bobby Riot
07-12-2022 14:01:01.871637,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 110.0, 72.0)","(6.0, 12.5, 10.466666666666667)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:03.032363,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 110.0, 72.0)","(6.0, 13.0, 10.466666666666667)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:04.345489,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 110.0, 72.0)","(6.0, 13.0, 10.466666666666667)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:05.686077,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 110.0, 39.6)","(6.0, 13.0, 10.4375)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:06.926998,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 36.8)","(6.0, 12.5, 10.4375)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:08.144764,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 36.8)","(6.0, 12.5, 10.828571428571427)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:09.390219,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 39.6)","(6.0, 13.0, 10.828571428571427)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:10.682148,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 37.42857142857143)","(6.0, 13.0, 10.828571428571427)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:11.947363,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 46.0, 39.0)","(6.0, 13.0, 10.828571428571427)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:13.233383,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 44.0, 39.0)","(6.0, 13.0, 10.828571428571427)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:14.494564,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 44.0, 42.0)","(6.0, 13.0, 10.828571428571427)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:15.687281,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.2)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 39.0)","(6.0, 13.0, 10.828571428571427)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:16.954143,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.5, 10.700000000000001)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 43.2)","(6.0, 13.0, 10.828571428571427)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:18.190362,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.0, 10.533333333333333)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 40.285714285714285)","(6.0, 13.0, 11.56)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:19.428103,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.0, 9.91)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 46.0, 40.285714285714285)","(6.0, 13.0, 11.8)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:20.617625,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.0, 9.91)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 46.0, 43.2)","(6.0, 13.0, 11.8)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:21.791013,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.0, 9.922222222222222)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 43.2)","(6.0, 13.0, 11.8)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:22.955822,"(8.5, 15.5, 13.833333333333334)","(11.0, 12.0, 9.922222222222222)","(13.0, 21.0, 18.375)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 43.2)","(6.0, 13.0, 11.8)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:24.146586,"(8.5, 15.5, 15.115384615384615)","(11.0, 12.0, 9.922222222222222)","(13.0, 21.0, 19.384615384615387)","(4.6, 5.7, 5.128571428571429)","(15.0, 30.0, 27.0)","(16.0, 48.0, 40.285714285714285)","(6.0, 13.0, 11.8)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:25.298640,"(8.5, 15.5, 15.125)","(11.0, 12.0, 11.27659574468085)","(13.0, 21.0, 19.384615384615387)","(4.6, 5.7, 5.5181818181818185)","(15.0, 30.0, 27.0)","(16.0, 46.0, 40.285714285714285)","(6.0, 13.0, 11.8)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:26.487878,"(8.5, 15.5, 15.125)","(11.0, 12.0, 11.27659574468085)","(13.0, 21.0, 20.106382978723403)","(4.6, 5.7, 5.5181818181818185)","(15.0, 30.0, 27.0)","(16.0, 46.0, 40.285714285714285)","(6.0, 13.0, 11.8)","(2.0, 2.5, 2.248)"
07-12-2022 14:01:27.674836,"(8.5, 15.5, 14.25)","(11.0, 12.0, 11.27659574468085)","(13.0, 21.0, 20.106382978723403)","(4.6, 5.7, 5.31904761904762)","(15.0, 30.0, 29.5)","(16.0, 46.0, 44.0)","(6.0, 13.0, 12.1)","(2.0, 2.5, 2.158)"
07-12-2022 14:01:28.897952,"(8.5, 15.5, 14.25)","(11.0, 12.0, 11.27659574468085)","(13.0, 21.0, 18.307692307692307)","(4.6, 5.7, 5.357142857142858)","(15.0, 30.0, 29.5)","(16.0, 48.0, 44.0)","(6.0, 13.0, 11.057142857142857)","(2.0, 2.5, 2.1295)"
07-12-2022 14:01:29.963740,"(9.0, 15.5, 15.071428571428571)","(11.0, 12.0, 11.27659574468085)","(14.0, 21.0, 18.307692307692307)","(4.6, 5.7, 5.34)","(15.0, 30.0, 28.4)","(18.0, 48.0, 44.0)","(6.0, 13.0, 11.057142857142857)","(2.0, 2.5, 2.1295)"
07-12-2022 14:01:31.011634,"(9.0, 15.5, 15.071428571428571)","(11.0, 12.0, 11.27659574468085)","(14.0, 21.0, 18.307692307692307)","(4.6, 5.7, 5.34)","(15.0, 30.0, 28.4)","(18.0, 48.0, 45.142857142857146)","(6.0, 13.0, 11.057142857142857)","(2.0, 2.5, 2.147692307692308)"
07-12-2022 14:01:32.193087,"(9.0, 15.5, 15.125)","(11.0, 12.0, 11.27659574468085)","(14.0, 21.0, 18.8125)","(4.6, 5.7, 5.412)","(15.0, 30.0, 29.0)","(18.0, 48.0, 43.0)","(6.0, 13.0, 12.6)","(2.0, 2.48, 2.14)"
07-12-2022 14:01:33.332341,"(9.0, 15.5, 15.151162790697674)","(11.0, 12.0, 11.346153846153847)","(14.0, 21.0, 18.2)","(4.6, 5.7, 5.412)","(15.0, 30.0, 29.0)","(18.0, 48.0, 46.333333333333336)","(6.0, 13.0, 12.6)","(2.0, 2.48, 2.14)"
07-12-2022 14:01:34.499121,"(9.0, 15.5, 15.151162790697674)","(11.0, 12.0, 10.725)","(14.0, 21.0, 19.133333333333333)","(4.6, 5.7, 5.1)","(15.0, 30.0, 29.0)","(18.0, 48.0, 43.0)","(6.0, 13.0, 12.6)","(2.0, 2.48, 2.14)"
07-12-2022 14:01:35.632346,"(9.0, 15.5, 15.151162790697674)","(11.0, 12.0, 10.725)","(14.0, 21.0, 18.2)","(4.6, 5.7, 5.276470588235294)","(15.0, 30.0, 29.0)","(18.0, 48.0, 43.0)","(6.0, 13.0, 12.6)","(2.0, 2.48, 2.14)"
07-12-2022 14:01:36.773148,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 10.98)","(14.0, 21.0, 18.2)","(4.6, 5.7, 5.1)","(15.0, 30.0, 29.0)","(18.0, 48.0, 45.77777777777778)","(6.0, 13.0, 12.6)","(2.0, 2.48, 2.14)"
07-12-2022 14:01:37.916585,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.49)","(14.0, 21.0, 19.133333333333333)","(4.6, 5.7, 5.1)","(15.0, 30.0, 29.0)","(18.0, 48.0, 45.77777777777778)","(6.0, 13.0, 12.6)","(2.0, 2.48, 2.137)"
07-12-2022 14:01:39.143091,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 18.375)","(4.6, 5.7, 5.276470588235294)","(15.0, 36.0, 32.31578947368421)","(18.0, 48.0, 45.77777777777778)","(6.0, 13.0, 12.6)","(2.0, 2.46, 2.1336)"
07-12-2022 14:01:40.298089,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 20.333333333333332)","(4.6, 5.7, 5.5285714285714285)","(15.0, 36.0, 29.84)","(18.0, 48.0, 43.0)","(6.0, 13.0, 12.6)","(2.0, 2.46, 2.1252307692307695)"
07-12-2022 14:01:41.487192,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 20.333333333333332)","(4.6, 5.7, 5.5285714285714285)","(15.0, 36.0, 29.714285714285715)","(18.0, 48.0, 43.0)","(6.0, 13.0, 12.6)","(2.0, 2.46, 2.1252307692307695)"
07-12-2022 14:01:42.661021,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 20.333333333333332)","(4.6, 5.7, 5.525581395348837)","(15.0, 36.0, 29.63157894736842)","(18.0, 48.0, 43.0)","(6.0, 13.0, 12.6)","(2.0, 2.46, 2.379677419354839)"
07-12-2022 14:01:43.802818,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 20.333333333333332)","(4.6, 5.6, 5.525581395348837)","(15.0, 36.0, 33.11764705882353)","(18.0, 48.0, 47.490196078431374)","(6.0, 13.0, 12.6)","(2.0, 2.44, 2.3588059701492536)"
07-12-2022 14:01:44.985497,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 20.333333333333332)","(4.6, 5.6, 5.4719999999999995)","(15.0, 34.0, 33.11764705882353)","(18.0, 50.0, 47.21739130434783)","(6.0, 13.0, 10.28)","(2.0, 2.44, 2.3588059701492536)"
07-12-2022 14:01:46.138725,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 20.333333333333332)","(4.6, 5.6, 5.25)","(15.0, 34.0, 31.515151515151516)","(18.0, 50.0, 47.27659574468085)","(6.0, 13.0, 12.575)","(2.0, 2.44, 2.3588059701492536)"
07-12-2022 14:01:47.265627,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 20.333333333333332)","(4.6, 5.7, 5.25)","(15.0, 32.0, 31.94871794871795)","(18.0, 50.0, 47.27659574468085)","(6.0, 13.0, 12.575)","(2.0, 2.44, 2.3588059701492536)"
07-12-2022 14:01:48.565932,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 19.558823529411764)","(4.6, 5.7, 5.357142857142858)","(15.0, 34.0, 31.94871794871795)","(18.0, 50.0, 47.27659574468085)","(6.0, 13.0, 12.575)","(2.0, 2.44, 2.2993103448275862)"
07-12-2022 14:01:49.708514,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 18.958333333333332)","(4.6, 5.7, 4.98)","(15.0, 34.0, 31.5609756097561)","(18.0, 50.0, 48.2)","(6.0, 13.0, 12.575)","(2.0, 2.44, 2.2993103448275862)"
07-12-2022 14:01:50.886916,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 18.958333333333332)","(4.6, 5.7, 4.98)","(15.0, 34.0, 31.5609756097561)","(18.0, 50.0, 48.2)","(6.0, 13.0, 12.575)","(2.0, 2.44, 2.2993103448275862)"
07-12-2022 14:01:52.010009,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.536363636363637)","(14.0, 21.0, 18.666666666666668)","(4.6, 5.7, 5.331818181818182)","(15.0, 34.0, 31.5609756097561)","(18.0, 50.0, 48.2)","(6.0, 13.0, 11.836363636363636)","(2.0, 2.44, 2.3675409836065575)"
07-12-2022 14:01:53.134350,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 19.25)","(4.6, 5.7, 5.331818181818182)","(15.0, 34.0, 31.5609756097561)","(18.0, 50.0, 48.2)","(6.0, 13.0, 11.836363636363636)","(2.0, 2.42, 2.3675409836065575)"
07-12-2022 14:01:54.407777,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.045454545454547)","(4.6, 5.7, 5.331818181818182)","(15.0, 34.0, 31.5609756097561)","(18.0, 50.0, 48.2)","(6.0, 13.0, 11.836363636363636)","(2.0, 2.42, 2.3675409836065575)"
07-12-2022 14:01:55.603723,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.045454545454547)","(4.6, 5.7, 5.331818181818182)","(15.0, 34.0, 29.5)","(19.0, 50.0, 48.2)","(6.0, 13.0, 11.836363636363636)","(2.0, 2.42, 2.3675409836065575)"
07-12-2022 14:01:56.777018,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.331818181818182)","(15.0, 34.0, 29.555555555555557)","(19.0, 50.0, 48.2)","(6.0, 13.0, 12.015384615384615)","(2.0, 2.42, 2.3675409836065575)"
07-12-2022 14:01:58.208532,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.331818181818182)","(15.0, 34.0, 28.18181818181818)","(19.0, 50.0, 48.4)","(6.0, 13.0, 12.015384615384615)","(2.0, 2.42, 2.3675409836065575)"
07-12-2022 14:01:59.649614,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.411764705882352)","(15.0, 34.0, 32.10526315789474)","(19.0, 50.0, 48.2)","(6.0, 13.0, 12.612121212121211)","(2.0, 2.42, 2.2966265060240962)"
07-12-2022 14:02:00.964533,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.6, 5.635714285714286)","(15.0, 34.0, 32.15384615384615)","(19.0, 50.0, 48.2)","(6.0, 13.0, 11.571428571428571)","(2.0, 2.42, 2.2165714285714286)"
07-12-2022 14:02:02.103788,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.331818181818182)","(15.0, 34.0, 32.15384615384615)","(19.0, 50.0, 48.2)","(6.0, 13.0, 11.8)","(2.0, 2.42, 2.2165714285714286)"
07-12-2022 14:02:03.293690,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.331818181818182)","(15.0, 34.0, 32.15384615384615)","(19.0, 50.0, 48.2)","(6.0, 13.0, 10.818181818181818)","(2.0, 2.42, 2.2165714285714286)"
07-12-2022 14:02:04.447149,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.758823529411765)","(15.0, 34.0, 32.15384615384615)","(19.0, 50.0, 48.2)","(6.0, 11.5, 11.8)","(2.0, 2.42, 2.27)"
07-12-2022 14:02:05.532413,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.8, 5.758823529411765)","(15.0, 34.0, 31.217391304347828)","(19.0, 50.0, 48.2)","(6.0, 13.0, 11.8)","(2.0, 2.28, 2.2165714285714286)"
07-12-2022 14:02:06.569328,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.53125)","(15.0, 34.0, 28.90909090909091)","(19.0, 50.0, 46.142857142857146)","(6.0, 13.0, 11.964285714285715)","(2.0, 2.42, 2.2165714285714286)"
07-12-2022 14:02:07.588657,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.53125)","(15.0, 34.0, 28.90909090909091)","(19.0, 50.0, 47.3)","(6.0, 12.5, 11.447368421052632)","(2.0, 2.42, 2.2133333333333334)"
07-12-2022 14:02:08.722537,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.5588235294117645)","(15.0, 34.0, 32.31578947368421)","(19.0, 50.0, 47.3)","(6.0, 12.5, 11.987179487179487)","(2.0, 2.42, 2.2133333333333334)"
07-12-2022 14:02:09.861963,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.5588235294117645)","(15.0, 34.0, 32.31578947368421)","(19.0, 50.0, 47.3)","(6.0, 12.5, 12.279411764705882)","(2.0, 2.42, 2.2133333333333334)"
07-12-2022 14:02:11.028923,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.5588235294117645)","(15.0, 34.0, 32.31578947368421)","(19.0, 50.0, 47.3)","(6.0, 12.5, 11.987179487179487)","(2.0, 2.42, 2.2133333333333334)"
07-12-2022 14:02:12.184548,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.433333333333334)","(15.0, 34.0, 32.31578947368421)","(19.0, 50.0, 47.3)","(6.0, 12.5, 12.258064516129032)","(2.0, 2.42, 2.2133333333333334)"
07-12-2022 14:02:13.337359,"(9.0, 15.5, 15.297297297297298)","(11.0, 12.0, 11.509615384615385)","(14.0, 21.0, 20.5)","(4.6, 5.7, 5.433333333333334)","(15.0, 34.0, 32.31578947368421)","(19.0, 50.0, 47.3)","(6.0, 12.5, 11.944444444444445)","(2.0, 2.42, 2.2133333333333334)"
07-12-2022 14:02:14.447919,"(9.0, 15.5, 15.388059701492537)","(11.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.433333333333334)","(15.0, 34.0, 30.88888888888889)","(19.0, 50.0, 47.3)","(6.0, 12.5, 12.258064516129032)","(2.0, 2.42, 2.196)"
07-12-2022 14:02:15.510739,"(9.0, 15.5, 15.388059701492537)","(11.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.433333333333334)","(15.0, 34.0, 31.565217391304348)","(19.0, 50.0, 47.3)","(6.0, 12.5, 12.258064516129032)","(2.0, 2.42, 2.1709565217391305)"
07-12-2022 14:02:16.563238,"(9.0, 15.5, 15.388059701492537)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.590196078431373)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 48.2)","(6.0, 12.5, 11.944444444444445)","(2.0, 2.42, 2.3508196721311476)"
07-12-2022 14:02:17.588635,"(9.0, 15.5, 15.388059701492537)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.590196078431373)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.37704918032787)","(2.0, 2.4, 2.335384615384615)"
07-12-2022 14:02:18.699090,"(9.0, 15.5, 15.388059701492537)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.55531914893617)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.37704918032787)","(2.0, 2.4, 2.355)"
07-12-2022 14:02:19.804985,"(9.0, 15.5, 15.388059701492537)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.6, 5.55531914893617)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.196969696969697)","(2.0, 2.4, 2.378181818181818)"
07-12-2022 14:02:20.873157,"(9.0, 15.5, 15.388059701492537)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.6, 5.55531914893617)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.196969696969697)","(2.0, 2.4, 2.378181818181818)"
07-12-2022 14:02:21.989469,"(9.0, 15.5, 15.388059701492537)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.6, 5.55531914893617)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.37704918032787)","(2.0, 2.38, 2.3340983606557377)"
07-12-2022 14:02:23.122992,"(9.0, 15.5, 15.388059701492537)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.55)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.37704918032787)","(2.0, 2.38, 2.3163636363636364)"
07-12-2022 14:02:24.235877,"(9.0, 15.5, 15.384615384615385)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.55)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.37704918032787)","(2.0, 2.38, 2.3163636363636364)"
07-12-2022 14:02:25.311641,"(9.0, 19.0, 18.838709677419356)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.55)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.196969696969697)","(2.0, 2.38, 2.2386407766990293)"
07-12-2022 14:02:26.355923,"(9.0, 19.0, 18.6875)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.6, 5.559090909090909)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.196969696969697)","(2.0, 2.38, 2.317377049180328)"
07-12-2022 14:02:27.436884,"(9.0, 18.5, 17.61111111111111)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.6, 5.559090909090909)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.0, 12.5, 12.37704918032787)","(2.0, 2.36, 2.3209999999999997)"
07-12-2022 14:02:28.573008,"(9.0, 18.5, 17.61111111111111)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.6, 5.652272727272727)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.5, 12.5, 12.196969696969697)","(1.95, 2.36, 2.256)"
07-12-2022 14:02:29.608111,"(9.0, 18.5, 17.61111111111111)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.652272727272727)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.5, 12.5, 12.37704918032787)","(1.95, 2.36, 2.26575)"
07-12-2022 14:02:30.653392,"(9.0, 18.5, 18.35483870967742)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.652272727272727)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.22857142857143)","(6.5, 12.5, 12.196969696969697)","(1.95, 2.36, 2.314418604651163)"
07-12-2022 14:02:31.669930,"(9.0, 18.5, 17.5)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.6, 5.559090909090909)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.28)","(6.5, 12.5, 12.37704918032787)","(1.95, 2.34, 2.3264197530864195)"
07-12-2022 14:02:32.662000,"(9.0, 18.5, 18.055555555555557)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.6, 5.559090909090909)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.28)","(6.5, 12.5, 12.37704918032787)","(1.95, 2.34, 2.3057777777777777)"
07-12-2022 14:02:33.744996,"(9.0, 18.5, 18.055555555555557)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.6, 5.559090909090909)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.28)","(6.5, 12.5, 12.196969696969697)","(1.95, 2.34, 2.279238095238095)"
07-12-2022 14:02:34.765990,"(9.0, 18.5, 18.055555555555557)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.652272727272727)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.28)","(6.5, 12.5, 12.37704918032787)","(1.95, 2.34, 2.2345205479452055)"
07-12-2022 14:02:35.822159,"(9.0, 18.5, 18.25)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.652272727272727)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.28)","(6.5, 12.5, 12.196969696969697)","(1.95, 2.34, 2.2345205479452055)"
07-12-2022 14:02:36.938220,"(9.0, 18.5, 18.25)","(10.0, 12.0, 11.689024390243903)","(14.0, 21.0, 20.708333333333332)","(4.6, 5.7, 5.652272727272727)","(16.0, 34.0, 33.17647058823529)","(21.0, 50.0, 49.28)","(6.5, 12.5, 12.37704918032787)","(1.95, 2.34, 2.215)"
