,Boo Too,Jefferson Security,Sweet T,Allegheny Hero,Jubas Yankee One,Monkey Wrench,Chartered Course
12-01-2023 10:15:23.258455,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.53, 1.3924999999999998)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:24.378094,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.53, 1.3924999999999998)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:25.516300,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.53, 1.426875)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:26.607774,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.55, 1.4744444444444444)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:27.615110,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.55, 1.4744444444444444)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:28.643661,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.55, 1.4744444444444444)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:29.759291,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.55, 1.4744444444444444)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:30.818239,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.55, 1.4744444444444444)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:31.827652,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.4754545454545454)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:32.949997,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.6)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:34.094922,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 160.66666666666666)","(11.0, 27.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:35.177645,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.25)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:36.254453,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.25)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:37.282337,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.25)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:38.339888,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.25)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:39.389548,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.25)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:40.451269,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.25)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:41.483074,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.25)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:42.508377,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.25)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:43.584082,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 32.0, 23.200000000000003)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.25)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:44.662928,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 27.0, 20.2)","(10.0, 24.0, 17.25)","(31.0, 230.0, 178.5)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:45.647014,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 27.0, 20.2)","(10.0, 24.0, 17.25)","(31.0, 230.0, 127.5)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:46.686448,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 27.0, 20.2)","(10.0, 24.0, 17.25)","(31.0, 230.0, 127.5)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:47.812087,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 27.0, 20.2)","(10.0, 24.0, 17.25)","(31.0, 230.0, 127.5)","(11.0, 26.0, 20.0)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:48.848974,"(17.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.49)","(12.0, 27.0, 20.2)","(10.0, 24.0, 18.6)","(31.0, 230.0, 127.5)","(11.0, 26.0, 19.4)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:49.909936,"(17.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(12.0, 26.0, 19.6)","(10.0, 34.0, 24.6)","(31.0, 230.0, 127.5)","(11.0, 25.0, 19.4)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:50.913504,"(17.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(12.0, 26.0, 19.6)","(10.0, 34.0, 24.6)","(31.0, 230.0, 127.5)","(11.0, 25.0, 19.4)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:52.018142,"(17.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(12.0, 26.0, 19.6)","(10.0, 34.0, 24.6)","(31.0, 230.0, 127.5)","(11.0, 25.0, 19.4)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:53.091710,"(17.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(12.0, 26.0, 19.6)","(10.0, 34.0, 24.6)","(31.0, 230.0, 127.5)","(11.0, 25.0, 19.4)","(9.0, 38.0, 30.75)"
12-01-2023 10:15:54.058364,"(17.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(12.0, 26.0, 19.6)","(10.0, 34.0, 24.6)","(31.0, 230.0, 127.5)","(11.0, 25.0, 19.4)","(9.0, 38.0, 30.95)"
12-01-2023 10:15:55.167212,"(17.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(12.0, 26.0, 22.0)","(10.0, 34.0, 24.6)","(31.0, 230.0, 127.5)","(11.0, 25.0, 19.4)","(9.0, 38.0, 30.95)"
12-01-2023 10:15:56.213381,"(16.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(9.0, 26.0, 22.0)","(11.0, 34.0, 24.6)","(41.0, 230.0, 127.5)","(10.0, 25.0, 19.4)","(9.0, 38.0, 30.95)"
12-01-2023 10:15:57.314348,"(16.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(9.0, 26.0, 22.0)","(11.0, 34.0, 24.6)","(41.0, 230.0, 127.5)","(10.0, 25.0, 19.4)","(9.0, 38.0, 30.95)"
12-01-2023 10:15:58.323721,"(16.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(9.0, 26.0, 22.0)","(11.0, 34.0, 24.6)","(41.0, 230.0, 127.5)","(10.0, 25.0, 19.4)","(9.0, 38.0, 30.95)"
12-01-2023 10:15:59.308170,"(16.0, 180.0, 156.0)","(1.3, 1.59, 1.49)","(9.0, 26.0, 22.0)","(11.0, 34.0, 24.6)","(41.0, 230.0, 127.5)","(10.0, 25.0, 19.4)","(9.0, 38.0, 30.95)"
12-01-2023 10:16:00.373108,"(16.0, 180.0, 156.0)","(1.3, 1.59, 1.4475)","(9.0, 22.0, 18.0)","(11.0, 36.0, 25.799999999999997)","(41.0, 230.0, 127.5)","(10.0, 26.0, 20.6)","(9.0, 38.0, 30.95)"
12-01-2023 10:16:01.400242,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.4475)","(9.0, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 162.66666666666666)","(10.0, 27.0, 20.6)","(9.0, 38.0, 30.95)"
12-01-2023 10:16:02.374541,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.4475)","(9.0, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 162.66666666666666)","(10.0, 27.0, 20.6)","(9.0, 38.0, 30.95)"
12-01-2023 10:16:03.433548,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.4475)","(9.0, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 162.66666666666666)","(10.0, 27.0, 20.6)","(9.0, 38.0, 30.95)"
12-01-2023 10:16:04.568778,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.4475)","(9.0, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 162.66666666666666)","(10.0, 27.0, 20.6)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:05.638386,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.522)","(9.0, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 162.66666666666666)","(10.0, 27.0, 20.6)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:06.600417,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.59, 1.47)","(9.0, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 162.66666666666666)","(10.0, 27.0, 20.6)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:07.667309,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.58, 1.52)","(9.0, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 162.66666666666666)","(10.0, 27.0, 20.6)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:08.724753,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.58, 1.52)","(9.0, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 162.66666666666666)","(10.0, 27.0, 20.6)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:09.774272,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.58, 1.52)","(9.0, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 162.66666666666666)","(10.0, 27.0, 20.6)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:10.771916,"(16.0, 190.0, 164.57142857142856)","(1.3, 1.58, 1.5466666666666666)","(8.5, 17.5, 14.5)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 129.5)","(10.0, 27.0, 20.0)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:11.822309,"(16.0, 180.0, 156.0)","(1.3, 1.58, 1.5466666666666666)","(8.5, 17.0, 14.2)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 129.5)","(10.0, 26.0, 20.0)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:12.903680,"(16.0, 180.0, 156.0)","(1.3, 1.58, 1.5466666666666666)","(8.5, 17.0, 14.8)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 129.5)","(10.0, 26.0, 20.6)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:13.954219,"(16.0, 170.0, 147.42857142857144)","(1.3, 1.59, 1.53)","(8.5, 18.0, 14.8)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 129.5)","(10.0, 27.0, 20.6)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:14.975641,"(16.0, 170.0, 147.42857142857144)","(1.3, 1.59, 1.53)","(8.5, 18.0, 14.8)","(11.0, 80.0, 24.400000000000002)","(41.0, 230.0, 129.5)","(10.0, 27.0, 20.6)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:16.067212,"(16.0, 170.0, 147.42857142857144)","(1.3, 1.59, 1.53)","(8.5, 18.0, 14.8)","(11.0, 80.0, 35.0)","(41.0, 230.0, 129.5)","(10.0, 27.0, 20.0)","(9.0, 38.0, 31.0)"
12-01-2023 10:16:17.149739,"(12.0, 36.0, 30.0)","(1.28, 1.59, 1.53)","(9.0, 18.0, 14.8)","(16.0, 80.0, 35.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:18.237112,"(12.0, 36.0, 30.0)","(1.28, 1.59, 1.53)","(9.0, 18.0, 14.8)","(16.0, 80.0, 35.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:19.253726,"(12.0, 36.0, 30.0)","(1.28, 1.59, 1.53)","(9.0, 18.0, 14.8)","(16.0, 80.0, 35.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:20.288004,"(12.0, 36.0, 30.0)","(1.28, 1.59, 1.53)","(9.0, 18.0, 14.8)","(16.0, 80.0, 26.4)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:21.377559,"(12.0, 36.0, 30.0)","(1.28, 1.59, 1.53)","(9.0, 18.0, 14.8)","(16.0, 80.0, 26.4)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:22.424846,"(12.0, 36.0, 30.0)","(1.28, 1.59, 1.53)","(9.0, 18.0, 14.8)","(16.0, 80.0, 26.4)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:23.388397,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.5371428571428571)","(9.0, 18.0, 14.8)","(16.0, 80.0, 26.4)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:24.455342,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 80.0, 41.714285714285715)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:25.516403,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 80.0, 41.714285714285715)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:26.562846,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 80.0, 41.714285714285715)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:27.598999,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 80.0, 41.714285714285715)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:28.793078,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 80.0, 41.714285714285715)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:30.023306,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 80.0, 41.714285714285715)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:31.185446,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 80.0, 115.75)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:32.447938,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 115.75)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:33.695820,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 115.75)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:34.898752,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 115.75)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:36.045995,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 115.75)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:37.097832,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 115.75)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:38.111353,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 115.75)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:39.196857,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 136.3)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:40.301144,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 136.3)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:41.311830,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 136.3)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:42.424367,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 136.3)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:43.519597,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 136.3)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:44.669588,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 136.3)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:45.731761,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 136.3)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:46.757024,"(12.0, 36.0, 30.0)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.8)","(16.0, 150.0, 136.3)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:47.807707,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 104.5)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:48.885095,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 104.5)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:49.960270,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 104.5)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:50.903938,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 104.5)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:51.889247,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 104.5)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:52.937921,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 104.5)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:53.934291,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 104.5)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:54.992801,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 122.7)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:56.074228,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 122.7)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:57.162420,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 122.7)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:58.332760,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 122.7)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:16:59.526550,"(12.0, 36.0, 26.4)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 116.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:17:00.610018,"(12.0, 36.0, 24.25)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 116.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:17:01.673395,"(12.0, 36.0, 24.25)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 116.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:17:02.708687,"(12.0, 36.0, 24.25)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 116.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:17:03.730489,"(12.0, 36.0, 24.25)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 116.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:17:04.800549,"(12.0, 36.0, 24.25)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 116.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:17:05.717986,"(12.0, 36.0, 24.25)","(1.28, 1.58, 1.51)","(9.0, 18.0, 13.428571428571429)","(16.0, 150.0, 116.0)","(41.0, 230.0, 129.5)","(13.0, 26.0, 20.0)","(12.0, 38.0, 31.0)"
12-01-2023 10:17:06.827917,"(12.0, 36.0, 24.5)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.0)","(16.0, 150.0, 116.0)","(41.0, 230.0, 163.0)","(13.0, 26.0, 23.75)","(12.0, 38.0, 23.714285714285715)"
12-01-2023 10:17:07.954693,"(12.0, 36.0, 24.5)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.0)","(16.0, 150.0, 116.0)","(41.0, 230.0, 163.0)","(13.0, 28.0, 23.75)","(12.0, 42.0, 23.714285714285715)"
12-01-2023 10:17:09.101089,"(12.0, 36.0, 24.5)","(1.28, 1.58, 1.51)","(9.0, 18.0, 14.0)","(16.0, 150.0, 116.0)","(41.0, 230.0, 163.0)","(13.0, 28.0, 23.75)","(12.0, 42.0, 23.714285714285715)"
12-01-2023 10:17:10.270757,"(12.0, 36.0, 24.5)","(1.28, 1.58, 1.544)","(9.0, 18.0, 13.25)","(16.0, 150.0, 116.0)","(41.0, 230.0, 163.0)","(13.0, 28.0, 23.75)","(12.0, 42.0, 21.4)"
12-01-2023 10:17:11.352124,"(12.0, 24.0, 17.4)","(1.28, 1.57, 1.544)","(9.0, 18.5, 13.25)","(16.0, 150.0, 116.0)","(41.0, 230.0, 163.0)","(13.0, 28.0, 23.75)","(12.0, 29.0, 21.4)"
12-01-2023 10:17:12.510854,"(12.0, 24.0, 17.4)","(1.28, 1.57, 1.544)","(9.0, 18.5, 13.25)","(16.0, 150.0, 104.83333333333333)","(41.0, 230.0, 163.0)","(13.0, 28.0, 23.75)","(12.0, 29.0, 21.4)"
