,Solar Toby,Kraken Stan,Crymelon Ivy,Crymelon Neptune,Targan Bale,Sin City Angel
10-01-2023 15:00:27.757205,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.5)","(41.0, 85.0, 82.0)","(1.7, 1.94, 1.9004545454545454)","(2.45, 3.1, 3.084)"
10-01-2023 15:00:28.971724,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.5)","(41.0, 85.0, 82.0)","(1.7, 1.94, 1.9004545454545454)","(2.45, 3.1, 3.084225352112676)"
10-01-2023 15:00:30.170708,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.5)","(41.0, 85.0, 80.0)","(1.7, 1.94, 1.9004545454545454)","(2.45, 3.1, 3.084225352112676)"
10-01-2023 15:00:32.027829,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.5)","(41.0, 85.0, 80.0)","(1.7, 1.94, 1.9004545454545454)","(2.45, 3.1, 3.084225352112676)"
10-01-2023 15:00:33.553324,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 33.86206896551724)","(14.0, 23.0, 22.5)","(41.0, 85.0, 80.0)","(1.7, 1.94, 1.9004545454545454)","(2.45, 3.1, 3.084225352112676)"
10-01-2023 15:00:34.706877,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 33.86206896551724)","(14.0, 23.0, 22.5)","(41.0, 85.0, 82.6923076923077)","(1.7, 1.94, 1.9004545454545454)","(2.45, 3.1, 3.083529411764706)"
10-01-2023 15:00:35.920885,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.263157894736842)","(41.0, 85.0, 82.6923076923077)","(1.7, 1.94, 1.9004545454545454)","(2.45, 3.1, 3.083529411764706)"
10-01-2023 15:00:37.152406,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.53333333333333)","(41.0, 85.0, 82.6923076923077)","(1.7, 1.94, 1.9004545454545454)","(2.45, 3.1, 3.083529411764706)"
10-01-2023 15:00:38.232568,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.53333333333333)","(41.0, 85.0, 82.6923076923077)","(1.7, 1.94, 1.9004545454545454)","(2.45, 3.1, 3.083529411764706)"
10-01-2023 15:00:39.331058,"(9.0, 17.0, 16.48717948717949)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.6)","(41.0, 85.0, 82.6923076923077)","(1.7, 1.94, 1.9281632653061225)","(2.45, 3.1, 3.083529411764706)"
10-01-2023 15:00:40.548344,"(10.0, 17.0, 16.348837209302324)","(19.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.65)","(41.0, 85.0, 82.6923076923077)","(1.7, 1.94, 1.9281632653061225)","(2.45, 3.1, 3.081639344262295)"
10-01-2023 15:00:41.671505,"(10.0, 17.0, 16.348837209302324)","(19.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.65)","(41.0, 85.0, 82.6923076923077)","(1.7, 1.94, 1.9281632653061225)","(2.45, 3.1, 3.081639344262295)"
10-01-2023 15:00:42.808399,"(10.0, 17.0, 16.348837209302324)","(19.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.65)","(41.0, 85.0, 82.6923076923077)","(1.7, 1.94, 1.9255)","(2.45, 3.1, 3.081639344262295)"
10-01-2023 15:00:43.862327,"(10.0, 17.0, 16.348837209302324)","(21.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.65)","(41.0, 85.0, 82.6923076923077)","(1.7, 1.94, 1.8913636363636364)","(2.45, 3.1, 3.081639344262295)"
10-01-2023 15:00:44.995780,"(10.0, 17.0, 16.348837209302324)","(21.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.65)","(41.0, 85.0, 84.0909090909091)","(1.7, 1.92, 1.8825)","(2.45, 3.1, 3.081639344262295)"
10-01-2023 15:00:46.098543,"(10.0, 17.0, 16.48717948717949)","(21.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.65)","(41.0, 85.0, 97.6470588235294)","(1.7, 1.92, 1.8900000000000001)","(2.45, 3.1, 3.1288888888888886)"
10-01-2023 15:00:47.229398,"(10.0, 17.0, 16.48717948717949)","(21.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.885714285714286)","(41.0, 110.0, 89.0)","(1.7, 1.91, 1.858)","(2.45, 3.15, 3.1345454545454543)"
10-01-2023 15:00:48.316983,"(10.0, 17.0, 16.48717948717949)","(21.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.885714285714286)","(41.0, 110.0, 89.0)","(1.7, 1.91, 1.8414285714285714)","(2.45, 3.15, 3.139375)"
10-01-2023 15:00:49.396590,"(10.0, 17.0, 16.48717948717949)","(19.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.941176470588236)","(41.0, 110.0, 93.84615384615384)","(1.7, 1.91, 1.8885714285714286)","(2.45, 3.15, 3.154871794871795)"
10-01-2023 15:00:50.542549,"(10.0, 17.0, 16.526315789473685)","(19.0, 38.0, 34.75675675675676)","(15.0, 23.0, 22.941176470588236)","(41.0, 110.0, 85.0)","(1.7, 1.9, 1.8652173913043477)","(2.45, 3.2, 3.0142857142857142)"
10-01-2023 15:00:51.683465,"(10.0, 17.0, 16.5609756097561)","(19.0, 38.0, 34.75675675675676)","(15.0, 23.0, 22.941176470588236)","(41.0, 100.0, 88.46153846153847)","(1.7, 1.9, 1.8893333333333333)","(2.45, 3.2, 3.126315789473684)"
10-01-2023 15:00:52.748337,"(10.0, 17.0, 16.5609756097561)","(19.0, 38.0, 34.470588235294116)","(15.0, 23.0, 22.941176470588236)","(41.0, 100.0, 88.46153846153847)","(1.7, 1.9, 1.8719999999999999)","(2.45, 3.2, 3.126315789473684)"
10-01-2023 15:00:53.691532,"(10.0, 17.0, 16.5609756097561)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 85.0)","(1.7, 1.9, 1.8719999999999999)","(2.45, 3.2, 3.126315789473684)"
10-01-2023 15:00:54.666890,"(10.0, 17.0, 16.5609756097561)","(19.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 85.0)","(1.7, 1.9, 1.8719999999999999)","(2.45, 3.2, 3.126315789473684)"
10-01-2023 15:00:56.026915,"(10.0, 17.0, 16.5609756097561)","(19.0, 38.0, 34.75675675675676)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 85.0)","(1.7, 1.9, 1.863)","(2.45, 3.2, 3.1538461538461537)"
10-01-2023 15:00:57.012172,"(10.0, 17.0, 16.5609756097561)","(21.0, 38.0, 34.75675675675676)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 85.0)","(1.7, 1.89, 1.834054054054054)","(2.45, 3.25, 3.1907407407407407)"
10-01-2023 15:00:58.057507,"(10.0, 17.0, 16.5609756097561)","(21.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 85.0)","(1.7, 1.89, 1.8559999999999999)","(2.45, 3.25, 3.2214285714285715)"
10-01-2023 15:00:59.108284,"(10.0, 17.0, 16.48076923076923)","(21.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 95.71428571428571)","(1.7, 1.88, 1.843076923076923)","(2.45, 3.25, 3.2214285714285715)"
10-01-2023 15:01:00.247682,"(10.0, 17.0, 16.4375)","(21.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 91.1764705882353)","(1.7, 1.88, 1.8418181818181818)","(2.45, 3.25, 3.2214285714285715)"
10-01-2023 15:01:01.381182,"(10.0, 17.0, 16.4375)","(21.0, 38.0, 34.470588235294116)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 91.1764705882353)","(1.7, 1.88, 1.8275000000000001)","(2.45, 3.25, 3.2214285714285715)"
10-01-2023 15:01:02.468588,"(10.0, 17.0, 16.4375)","(21.0, 38.0, 34.75675675675676)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 91.1764705882353)","(1.7, 1.88, 1.8275000000000001)","(2.45, 3.25, 3.2214285714285715)"
10-01-2023 15:01:03.497637,"(10.0, 17.0, 16.4375)","(21.0, 38.0, 34.75675675675676)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 91.1764705882353)","(1.7, 1.88, 1.8275000000000001)","(2.45, 3.25, 3.2228813559322034)"
10-01-2023 15:01:04.596925,"(10.0, 17.0, 16.635135135135137)","(21.0, 38.0, 34.75675675675676)","(14.0, 23.0, 22.941176470588236)","(41.0, 100.0, 91.1764705882353)","(1.7, 1.88, 1.8275000000000001)","(2.45, 3.25, 3.2228813559322034)"
10-01-2023 15:01:05.699797,"(10.0, 17.0, 16.602941176470587)","(21.0, 38.0, 34.333333333333336)","(14.0, 23.0, 23.44)","(41.0, 100.0, 87.94117647058823)","(1.7, 1.88, 1.8336842105263158)","(2.45, 3.25, 3.2214285714285715)"
10-01-2023 15:01:06.762012,"(10.0, 17.0, 16.653846153846153)","(21.0, 36.0, 34.333333333333336)","(14.0, 25.0, 23.44)","(41.0, 95.0, 87.94117647058823)","(1.7, 1.88, 1.8266666666666667)","(2.45, 3.25, 3.2257575757575756)"
10-01-2023 15:01:07.788962,"(10.0, 17.0, 16.653846153846153)","(21.0, 36.0, 34.51851851851852)","(14.0, 25.0, 23.44)","(41.0, 95.0, 87.94117647058823)","(1.7, 1.88, 1.8266666666666667)","(2.45, 3.25, 3.2257575757575756)"
10-01-2023 15:01:08.735488,"(10.0, 17.0, 16.653846153846153)","(21.0, 36.0, 34.51851851851852)","(14.0, 25.0, 23.44)","(41.0, 95.0, 87.94117647058823)","(1.7, 1.88, 1.8266666666666667)","(2.45, 3.25, 3.161111111111111)"
10-01-2023 15:01:09.812435,"(10.0, 19.5, 19.18181818181818)","(21.0, 36.0, 34.51851851851852)","(14.0, 25.0, 23.607142857142858)","(41.0, 95.0, 87.94117647058823)","(1.7, 1.88, 1.8063636363636364)","(2.45, 3.25, 3.2473684210526317)"
10-01-2023 15:01:10.896806,"(10.0, 20.0, 16.72222222222222)","(21.0, 36.0, 34.333333333333336)","(16.0, 25.0, 23.607142857142858)","(41.0, 95.0, 87.94117647058823)","(1.6, 1.87, 1.8006666666666666)","(2.5, 3.35, 3.261111111111111)"
10-01-2023 15:01:11.854807,"(11.0, 20.0, 16.71232876712329)","(21.0, 36.0, 34.26086956521739)","(16.0, 25.0, 23.607142857142858)","(41.0, 95.0, 87.94117647058823)","(1.6, 1.87, 1.8133333333333335)","(2.5, 3.35, 3.2687500000000003)"
10-01-2023 15:01:12.867689,"(11.0, 20.0, 16.634146341463413)","(21.0, 36.0, 34.26086956521739)","(16.0, 25.0, 23.607142857142858)","(41.0, 95.0, 87.94117647058823)","(1.6, 1.86, 1.823939393939394)","(2.5, 3.35, 3.2687500000000003)"
10-01-2023 15:01:13.904509,"(11.0, 19.5, 18.36764705882353)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 23.607142857142858)","(41.0, 95.0, 87.94117647058823)","(1.6, 1.86, 1.823939393939394)","(2.5, 3.35, 3.2687500000000003)"
10-01-2023 15:01:15.005623,"(11.0, 19.5, 18.75)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 23.973684210526315)","(41.0, 95.0, 87.94117647058823)","(1.6, 1.86, 1.8433333333333335)","(2.5, 3.35, 3.26)"
10-01-2023 15:01:16.093419,"(11.0, 19.5, 18.31)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 85.76923076923077)","(1.6, 1.85, 1.839090909090909)","(2.5, 3.35, 3.26)"
10-01-2023 15:01:17.105262,"(11.0, 18.5, 18.410714285714285)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 85.76923076923077)","(1.6, 1.85, 1.8075)","(2.5, 3.35, 3.2825)"
10-01-2023 15:01:18.227104,"(11.0, 18.5, 18.410714285714285)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 82.5)","(1.6, 1.86, 1.8315384615384616)","(2.5, 3.35, 3.3153846153846156)"
10-01-2023 15:01:19.290579,"(11.0, 18.0, 17.93103448275862)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 87.85714285714286)","(1.6, 1.85, 1.799642857142857)","(2.5, 3.35, 3.325)"
10-01-2023 15:01:20.516087,"(11.0, 18.0, 17.75)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 87.85714285714286)","(1.6, 1.85, 1.8314285714285714)","(2.5, 3.35, 3.3285714285714283)"
10-01-2023 15:01:21.565151,"(11.0, 18.0, 17.625)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 87.85714285714286)","(1.6, 1.84, 1.7661538461538462)","(2.5, 3.4, 3.341176470588235)"
10-01-2023 15:01:22.686349,"(11.0, 18.0, 17.785714285714285)","(21.0, 36.0, 34.26086956521739)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 85.0)","(1.6, 1.84, 1.8296774193548389)","(2.5, 3.4, 3.3166666666666664)"
10-01-2023 15:01:23.896731,"(11.0, 18.0, 17.25)","(21.0, 36.0, 34.0)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 80.71428571428571)","(1.6, 1.84, 1.7983783783783784)","(2.5, 3.4, 3.3166666666666664)"
10-01-2023 15:01:24.961573,"(11.0, 18.0, 17.25)","(21.0, 36.0, 34.0)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 80.71428571428571)","(1.6, 1.84, 1.7935)","(2.5, 3.4, 3.341176470588235)"
10-01-2023 15:01:26.027435,"(11.0, 18.0, 17.91176470588235)","(21.0, 36.0, 34.0)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 85.0)","(1.6, 1.84, 1.789090909090909)","(2.5, 3.4, 3.3166666666666664)"
10-01-2023 15:01:26.985062,"(11.0, 18.0, 17.91176470588235)","(21.0, 36.0, 34.0)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 85.0)","(1.6, 1.83, 1.7876923076923077)","(2.5, 3.4, 3.377272727272727)"
10-01-2023 15:01:28.046307,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 34.0)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 85.0)","(1.6, 1.83, 1.8064285714285715)","(2.5, 3.4, 3.393333333333333)"
10-01-2023 15:01:29.254940,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 80.71428571428571)","(1.6, 1.83, 1.795945945945946)","(2.5, 3.4, 3.393333333333333)"
10-01-2023 15:01:30.385039,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 85.0)","(1.6, 1.83, 1.781111111111111)","(2.5, 3.4, 3.396)"
10-01-2023 15:01:31.481850,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 85.0)","(1.6, 1.82, 1.8057142857142858)","(2.5, 3.4, 3.3971428571428572)"
10-01-2023 15:01:32.692666,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 80.71428571428571)","(1.6, 1.82, 1.7866666666666666)","(2.5, 3.4, 3.3966666666666665)"
10-01-2023 15:01:33.982358,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 84.0909090909091)","(1.6, 1.82, 1.8057142857142858)","(2.5, 3.4, 3.396969696969697)"
10-01-2023 15:01:35.209176,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 95.0, 82.5)","(1.6, 1.82, 1.7813636363636365)","(2.5, 3.4, 3.396969696969697)"
10-01-2023 15:01:36.253683,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 79.28571428571429)","(1.6, 1.82, 1.78)","(2.5, 3.4, 3.396969696969697)"
10-01-2023 15:01:37.395379,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 82.5)","(1.6, 1.82, 1.79)","(2.5, 3.4, 3.396969696969697)"
10-01-2023 15:01:38.553401,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 79.28571428571429)","(1.6, 1.81, 1.7744444444444445)","(2.5, 3.4, 3.3925925925925924)"
10-01-2023 15:01:39.791438,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 79.28571428571429)","(1.6, 1.81, 1.7744444444444445)","(2.5, 3.4, 3.396153846153846)"
10-01-2023 15:01:40.855518,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 79.28571428571429)","(1.6, 1.81, 1.7744444444444445)","(2.5, 3.4, 3.396153846153846)"
10-01-2023 15:01:41.790721,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 79.28571428571429)","(1.6, 1.81, 1.774)","(2.5, 3.45, 3.3964285714285714)"
10-01-2023 15:01:42.900039,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 82.5)","(1.6, 1.81, 1.774)","(2.5, 3.45, 3.3964285714285714)"
10-01-2023 15:01:44.123554,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 82.5)","(1.6, 1.81, 1.7726666666666666)","(2.5, 3.45, 3.3806451612903223)"
10-01-2023 15:01:45.222702,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 82.5)","(1.6, 1.81, 1.7726666666666666)","(2.5, 3.4, 3.3806451612903223)"
10-01-2023 15:01:46.285478,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 82.5)","(1.6, 1.81, 1.7726666666666666)","(2.5, 3.4, 3.3806451612903223)"
10-01-2023 15:01:47.271955,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.113636363636363)","(41.0, 90.0, 82.5)","(1.6, 1.81, 1.7726666666666666)","(2.5, 3.4, 3.3806451612903223)"
10-01-2023 15:01:48.369813,"(11.0, 18.0, 17.944444444444443)","(21.0, 36.0, 33.925925925925924)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.81, 1.7722857142857142)","(2.5, 3.4, 3.3694444444444445)"
10-01-2023 15:01:49.482744,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.81, 1.7722857142857142)","(2.5, 3.4, 3.3694444444444445)"
10-01-2023 15:01:50.565982,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.81, 1.7722857142857142)","(2.5, 3.4, 3.395238095238095)"
10-01-2023 15:01:51.627877,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.81, 1.7722857142857142)","(2.5, 3.4, 3.395238095238095)"
10-01-2023 15:01:52.668462,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.81, 1.7722857142857142)","(2.5, 3.4, 3.395238095238095)"
10-01-2023 15:01:53.711555,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.81, 1.7711764705882354)","(2.5, 3.4, 3.395238095238095)"
10-01-2023 15:01:54.821711,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.81, 1.7711764705882354)","(2.5, 3.4, 3.395238095238095)"
10-01-2023 15:01:55.881695,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.81, 1.7742857142857142)","(2.5, 3.4, 3.3468750000000003)"
10-01-2023 15:01:56.938783,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.8, 1.7742857142857142)","(2.5, 3.35, 3.3468750000000003)"
10-01-2023 15:01:58.002537,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 85.0)","(1.6, 1.8, 1.7850000000000001)","(2.5, 3.35, 3.3468750000000003)"
10-01-2023 15:01:59.078287,"(11.0, 18.0, 17.953125)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 86.05263157894737)","(1.6, 1.8, 1.781111111111111)","(2.5, 3.35, 3.3642857142857143)"
10-01-2023 15:02:00.101540,"(11.0, 18.5, 18.01219512195122)","(21.0, 36.0, 34.25)","(16.0, 25.0, 24.20408163265306)","(41.0, 90.0, 89.0625)","(1.6, 1.79, 1.7621739130434784)","(2.5, 3.45, 3.369565217391304)"
10-01-2023 15:02:01.051946,"(11.0, 18.5, 18.184210526315788)","(21.0, 36.0, 34.57142857142857)","(16.0, 25.0, 24.181818181818183)","(41.0, 90.0, 89.0625)","(1.6, 1.79, 1.7661538461538462)","(2.5, 3.4, 3.369565217391304)"
10-01-2023 15:02:02.247091,"(11.0, 18.5, 18.20731707317073)","(21.0, 36.0, 34.57142857142857)","(16.0, 25.0, 24.4375)","(41.0, 90.0, 89.0625)","(1.6, 1.78, 1.7647368421052632)","(2.5, 3.4, 3.357142857142857)"
10-01-2023 15:02:03.396475,"(11.0, 18.5, 18.20731707317073)","(21.0, 36.0, 34.57142857142857)","(16.0, 25.0, 24.470588235294116)","(41.0, 90.0, 89.0625)","(1.6, 1.79, 1.7596969696969698)","(2.5, 3.4, 3.357142857142857)"
10-01-2023 15:02:04.531739,"(11.0, 18.5, 18.184210526315788)","(21.0, 36.0, 34.57142857142857)","(16.0, 25.0, 24.470588235294116)","(41.0, 90.0, 89.0625)","(1.6, 1.79, 1.7663636363636364)","(2.5, 3.4, 3.3516129032258064)"
10-01-2023 15:02:06.076036,"(11.0, 18.5, 18.184210526315788)","(21.0, 36.0, 34.57142857142857)","(16.0, 25.0, 24.470588235294116)","(41.0, 90.0, 89.0625)","(1.6, 1.78, 1.762972972972973)","(2.5, 3.4, 3.3516129032258064)"
10-01-2023 15:02:07.146843,"(11.0, 18.0, 17.954545454545453)","(21.0, 36.0, 34.57142857142857)","(16.0, 24.0, 23.91891891891892)","(41.0, 90.0, 89.0)","(1.6, 1.79, 1.775945945945946)","(2.5, 3.4, 3.3655172413793104)"
10-01-2023 15:02:08.415281,"(11.0, 18.0, 16.785714285714285)","(21.0, 36.0, 34.57142857142857)","(16.0, 24.0, 23.923076923076923)","(41.0, 90.0, 85.0)","(1.6, 1.78, 1.7618181818181817)","(2.5, 3.4, 3.3466666666666667)"
10-01-2023 15:02:10.492850,"(11.0, 18.5, 17.642857142857142)","(21.0, 36.0, 34.57142857142857)","(16.0, 24.0, 23.923076923076923)","(41.0, 90.0, 85.0)","(1.6, 1.78, 1.7618181818181817)","(2.5, 3.35, 3.345833333333333)"
10-01-2023 15:02:11.634002,"(11.0, 18.5, 17.642857142857142)","(21.0, 36.0, 34.57142857142857)","(16.0, 24.0, 23.923076923076923)","(41.0, 90.0, 106.25)","(1.6, 1.78, 1.7637837837837838)","(2.5, 3.35, 3.345833333333333)"
10-01-2023 15:02:12.597303,"(11.0, 18.5, 17.642857142857142)","(21.0, 36.0, 34.57142857142857)","(16.0, 24.0, 23.923076923076923)","(41.0, 110.0, 106.25)","(1.6, 1.78, 1.7637837837837838)","(2.5, 3.35, 3.345833333333333)"
10-01-2023 15:02:13.658945,"(11.0, 18.5, 17.642857142857142)","(21.0, 36.0, 34.57142857142857)","(16.0, 25.0, 24.6)","(41.0, 110.0, 98.75)","(1.6, 1.78, 1.758)","(2.5, 3.35, 3.345833333333333)"
10-01-2023 15:02:14.747911,"(11.0, 18.5, 18.14)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 27.408163265306122)","(41.0, 100.0, 95.0)","(1.6, 1.78, 1.758)","(2.5, 3.35, 3.386153846153846)"
10-01-2023 15:02:15.831339,"(11.0, 18.5, 18.14)","(21.0, 36.0, 34.57142857142857)","(16.0, 29.0, 27.408163265306122)","(41.0, 100.0, 95.0)","(1.6, 1.78, 1.758)","(2.5, 3.4, 3.4214285714285717)"
10-01-2023 15:02:16.869726,"(11.0, 18.5, 18.14)","(21.0, 36.0, 34.57142857142857)","(16.0, 29.0, 27.408163265306122)","(41.0, 100.0, 94.11764705882354)","(1.6, 1.78, 1.758)","(2.5, 3.45, 3.4430555555555555)"
10-01-2023 15:02:17.791243,"(11.0, 18.5, 18.13157894736842)","(21.0, 36.0, 34.57142857142857)","(16.0, 29.0, 27.07547169811321)","(41.0, 100.0, 94.11764705882354)","(1.6, 1.78, 1.758)","(2.5, 3.45, 3.392857142857143)"
10-01-2023 15:02:18.888557,"(12.0, 18.5, 18.13157894736842)","(21.0, 36.0, 34.57142857142857)","(16.0, 29.0, 27.0)","(41.0, 100.0, 94.11764705882354)","(1.55, 1.77, 1.7566666666666666)","(2.6, 3.5, 3.414285714285714)"
10-01-2023 15:02:20.011720,"(12.0, 18.5, 18.13157894736842)","(21.0, 36.0, 34.57142857142857)","(16.0, 29.0, 27.0)","(41.0, 100.0, 95.0)","(1.55, 1.77, 1.744)","(2.6, 3.5, 3.4235294117647057)"
10-01-2023 15:02:21.050024,"(12.0, 18.5, 18.13157894736842)","(21.0, 36.0, 34.57142857142857)","(16.0, 29.0, 27.0)","(41.0, 100.0, 95.0)","(1.55, 1.76, 1.7422222222222221)","(2.6, 3.5, 3.4095238095238094)"
10-01-2023 15:02:22.078063,"(12.0, 18.5, 18.13157894736842)","(21.0, 36.0, 34.57142857142857)","(16.0, 29.0, 27.0)","(41.0, 100.0, 95.0)","(1.55, 1.76, 1.7422222222222221)","(2.6, 3.5, 3.4105263157894736)"
10-01-2023 15:02:23.174552,"(12.0, 18.5, 17.916666666666668)","(21.0, 36.0, 34.57142857142857)","(16.0, 29.0, 27.0)","(41.0, 100.0, 94.11764705882354)","(1.55, 1.76, 1.73825)","(2.6, 3.5, 3.42)"
