,Mitcham Xena,Rowdys Rebel,Homebush Zip,Oliviero,Homebush Flick,Nighthawk Blazer,Baptiste,Mr Bigwig
06-01-2023 09:14:02.197103,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:03.221506,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:04.227754,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:05.254605,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:06.359074,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:07.372925,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:08.412820,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:09.489691,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:10.562586,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:11.694277,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:12.749934,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:13.857356,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:14.988210,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:16.157463,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:17.360402,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:18.433351,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:19.475886,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.446153846153848)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:20.587176,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.314285714285717)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:21.668294,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.314285714285717)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:22.908828,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.314285714285717)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:24.159322,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.690909090909088)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:25.256276,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.690909090909088)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:26.374557,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.690909090909088)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:27.627887,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:28.884167,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:30.070134,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:31.297956,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:32.474935,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:33.676373,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:34.800065,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:35.920434,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:36.955644,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:38.024563,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:39.058403,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:40.227026,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.027777777777778)"
06-01-2023 09:14:41.253754,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.116666666666667)"
06-01-2023 09:14:42.339263,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:43.372809,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:44.473551,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:45.530183,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:46.571884,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:47.642622,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:48.696869,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:49.775363,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:50.831502,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:51.930751,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:53.018026,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:54.085459,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:55.229433,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:56.343597,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:57.411562,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:58.514836,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:14:59.588285,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:00.686607,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:01.772094,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:02.862177,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:03.966430,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:05.073298,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:06.117037,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.027777777777778)"
06-01-2023 09:15:07.222792,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.116666666666667)"
06-01-2023 09:15:08.282008,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:09.317249,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:10.328687,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:11.306213,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:12.333778,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:13.345976,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:14.365187,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:15.414822,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:16.513988,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:17.575008,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:18.635418,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.027777777777778)"
06-01-2023 09:15:19.746832,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.0, 5.116666666666667)"
06-01-2023 09:15:20.816994,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:21.891007,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:22.886583,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:23.968158,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:25.022563,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:26.050245,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:27.110693,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:28.180148,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:29.245151,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:30.341882,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.116666666666667)"
06-01-2023 09:15:31.434049,"(7.0, 13.5, 12.553333333333335)","(5.5, 9.8, 6.875)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.058823529411764)","(19.0, 80.0, 67.3)","(15.0, 130.0, 77.04545454545455)","(2.3, 3.75, 2.7083333333333335)","(3.4, 7.2, 5.027777777777778)"
