,Sirius Bill,Shes Sleek,Galloping Black,Just As Nice,Rubeson,Silver Skylark,Sirius Suzie,Skylark Bully
06-01-2023 13:51:09.877678,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.66666666666667)","(5.0, 8.4, 8.033333333333333)","(91.0, 580.0, 557.2727272727273)"
06-01-2023 13:51:11.201948,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.66666666666667)","(5.0, 8.4, 8.033333333333333)","(91.0, 580.0, 557.2727272727273)"
06-01-2023 13:51:12.471101,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.66666666666667)","(5.0, 8.4, 8.033333333333333)","(91.0, 580.0, 557.2727272727273)"
06-01-2023 13:51:13.778332,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.66666666666667)","(5.0, 8.4, 8.033333333333333)","(91.0, 580.0, 557.2727272727273)"
06-01-2023 13:51:14.961441,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.66666666666667)","(5.0, 8.4, 8.033333333333333)","(91.0, 580.0, 509.1304347826087)"
06-01-2023 13:51:16.127735,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.66666666666667)","(5.0, 8.4, 8.033333333333333)","(91.0, 550.0, 509.1304347826087)"
06-01-2023 13:51:17.407811,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.66666666666667)","(5.0, 8.4, 8.033333333333333)","(91.0, 550.0, 519.0909090909091)"
06-01-2023 13:51:18.699519,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.66666666666667)","(5.0, 8.4, 8.033333333333333)","(91.0, 540.0, 519.0909090909091)"
06-01-2023 13:51:19.967381,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 30.545454545454547)","(5.0, 8.4, 8.033333333333333)","(91.0, 540.0, 466.4)"
06-01-2023 13:51:21.190869,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.285714285714285)","(5.0, 8.4, 8.033333333333333)","(91.0, 540.0, 451.53846153846155)"
06-01-2023 13:51:22.289043,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 35.2)","(5.0, 8.4, 8.033333333333333)","(91.0, 540.0, 500.0)"
06-01-2023 13:51:23.522476,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 520.0, 500.0)"
06-01-2023 13:51:24.721876,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 520.0, 441.2)"
06-01-2023 13:51:25.866727,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:27.181233,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:28.488995,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:29.699943,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:30.956167,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:32.209723,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:33.398544,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:34.634850,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:35.764677,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:36.839927,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:37.893273,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:38.886262,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:39.937533,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:41.060214,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:42.177834,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:43.285114,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:44.451434,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 443.84615384615387)"
06-01-2023 13:51:45.572696,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 33.84615384615385)","(5.0, 8.4, 8.033333333333333)","(91.0, 510.0, 491.30434782608694)"
06-01-2023 13:51:46.616025,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 491.30434782608694)"
06-01-2023 13:51:47.736000,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 30.4)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 491.30434782608694)"
06-01-2023 13:51:48.856913,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 30.4)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 491.30434782608694)"
06-01-2023 13:51:50.053755,"(4.0, 5.9, 5.760000000000001)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 30.4)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 456.875)"
06-01-2023 13:51:51.228915,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 19.857142857142858)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 456.875)"
06-01-2023 13:51:52.316249,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 456.875)"
06-01-2023 13:51:53.362779,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 456.875)"
06-01-2023 13:51:54.459334,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 415.55555555555554)"
06-01-2023 13:51:55.530138,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 415.55555555555554)"
06-01-2023 13:51:56.568582,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 415.55555555555554)"
06-01-2023 13:51:57.691308,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 415.55555555555554)"
06-01-2023 13:51:58.821035,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 425.0)"
06-01-2023 13:51:59.952519,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 462.77777777777777)"
06-01-2023 13:52:01.123553,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 462.77777777777777)"
06-01-2023 13:52:02.236513,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 34.46153846153846)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 462.77777777777777)"
06-01-2023 13:52:03.282752,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.5, 15.857142857142858)","(4.0, 6.0, 5.666666666666667)","(11.0, 21.0, 17.25)","(2.7, 3.35, 3.085)","(20.0, 48.0, 40.34782608695652)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 450.0)"
06-01-2023 13:52:04.433528,"(4.0, 5.9, 5.7250000000000005)","(8.5, 16.0, 15.2)","(4.0, 6.0, 5.862068965517241)","(11.0, 21.0, 20.166666666666668)","(2.7, 3.35, 3.085)","(20.0, 48.0, 40.34782608695652)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 450.7142857142857)"
06-01-2023 13:52:05.617652,"(4.0, 5.9, 5.62)","(8.5, 16.0, 15.2)","(4.0, 6.0, 5.862068965517241)","(11.0, 21.0, 20.166666666666668)","(2.7, 3.35, 3.085)","(20.0, 48.0, 40.34782608695652)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 450.7142857142857)"
06-01-2023 13:52:06.775472,"(4.0, 5.9, 5.62)","(8.5, 16.0, 15.2)","(4.0, 6.0, 5.2)","(11.0, 21.0, 19.5)","(2.7, 3.35, 3.085)","(20.0, 48.0, 29.333333333333332)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 450.7142857142857)"
06-01-2023 13:52:07.847476,"(4.0, 5.9, 5.62)","(8.5, 16.0, 15.0)","(4.0, 6.0, 5.279999999999999)","(11.0, 21.0, 19.846153846153847)","(2.7, 3.35, 3.085)","(20.0, 48.0, 36.8)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 463.8888888888889)"
06-01-2023 13:52:08.996975,"(4.0, 5.9, 5.62)","(8.5, 16.0, 13.454545454545455)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 18.4)","(2.7, 3.35, 3.085)","(20.0, 48.0, 36.8)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 463.8888888888889)"
06-01-2023 13:52:10.054629,"(4.0, 5.9, 5.62)","(8.5, 16.0, 13.454545454545455)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 18.4)","(2.7, 3.35, 3.085)","(20.0, 48.0, 36.8)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 463.8888888888889)"
06-01-2023 13:52:11.189362,"(4.0, 5.9, 5.62)","(8.5, 16.0, 13.454545454545455)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.085)","(20.0, 48.0, 40.36363636363636)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 463.8888888888889)"
06-01-2023 13:52:12.276397,"(4.0, 5.9, 5.62)","(8.5, 16.0, 13.454545454545455)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.085)","(20.0, 48.0, 40.36363636363636)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 463.8888888888889)"
06-01-2023 13:52:13.329427,"(4.0, 5.9, 5.62)","(8.5, 16.0, 13.454545454545455)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.085)","(20.0, 48.0, 40.36363636363636)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 463.8888888888889)"
06-01-2023 13:52:14.497538,"(4.0, 5.9, 5.62)","(8.5, 15.5, 12.0)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.085)","(20.0, 48.0, 30.22222222222222)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 463.8888888888889)"
06-01-2023 13:52:15.626998,"(4.0, 5.9, 5.62)","(8.5, 15.0, 12.0)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.297)","(20.0, 48.0, 30.22222222222222)","(5.0, 8.4, 7.8500000000000005)","(91.0, 510.0, 419.0)"
06-01-2023 13:52:16.692650,"(4.0, 5.9, 5.6000000000000005)","(8.5, 15.0, 11.666666666666666)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.297)","(20.0, 48.0, 30.22222222222222)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 384.2857142857143)"
06-01-2023 13:52:17.724672,"(4.0, 5.9, 5.5)","(8.5, 14.5, 11.875)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 41.6)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 384.2857142857143)"
06-01-2023 13:52:18.780984,"(4.0, 5.9, 5.5)","(8.5, 14.5, 11.7)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 36.30769230769231)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 400.0)"
06-01-2023 13:52:19.844116,"(4.0, 5.9, 5.5)","(8.5, 14.5, 11.7)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 420.0)"
06-01-2023 13:52:21.036106,"(4.0, 5.9, 5.5)","(8.5, 14.5, 11.12962962962963)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 385.7142857142857)"
06-01-2023 13:52:22.221059,"(4.0, 5.9, 5.5)","(8.5, 14.5, 12.25)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 385.7142857142857)"
06-01-2023 13:52:23.286449,"(4.0, 5.9, 5.5)","(8.5, 13.5, 12.25)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 240.0)"
06-01-2023 13:52:24.428880,"(4.0, 5.9, 5.5)","(8.5, 13.5, 12.25)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 240.0)"
06-01-2023 13:52:25.605646,"(4.0, 5.9, 5.5)","(8.5, 13.5, 12.25)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 240.0)"
06-01-2023 13:52:26.761663,"(4.0, 5.9, 5.5)","(8.5, 13.5, 12.25)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 240.0)"
06-01-2023 13:52:27.872272,"(4.0, 5.9, 5.5)","(8.5, 13.5, 12.25)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 240.0)"
06-01-2023 13:52:28.909857,"(4.0, 5.9, 5.5)","(8.5, 13.5, 12.25)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 16.55263157894737)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 240.0)"
06-01-2023 13:52:30.034668,"(4.0, 5.9, 5.5)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 18.6)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 44.833333333333336)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 305.0)"
06-01-2023 13:52:31.284467,"(4.0, 5.9, 5.5)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 18.25)","(2.7, 3.35, 3.2616666666666667)","(20.0, 48.0, 35.0)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 305.0)"
06-01-2023 13:52:32.476693,"(4.0, 5.9, 5.466666666666667)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 17.333333333333332)","(2.7, 3.35, 3.2616666666666667)","(20.0, 60.0, 54.285714285714285)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 305.0)"
06-01-2023 13:52:33.529004,"(4.0, 5.9, 5.466666666666667)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 17.333333333333332)","(2.7, 3.35, 3.2616666666666667)","(20.0, 60.0, 54.285714285714285)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 305.0)"
06-01-2023 13:52:34.673560,"(4.0, 5.9, 5.466666666666667)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 17.333333333333332)","(2.7, 3.35, 3.2616666666666667)","(20.0, 60.0, 49.81818181818181)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 305.0)"
06-01-2023 13:52:35.909166,"(4.0, 5.9, 5.466666666666667)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.485714285714286)","(11.0, 21.0, 17.333333333333332)","(2.7, 3.35, 3.2616666666666667)","(20.0, 60.0, 54.10526315789474)","(5.0, 8.4, 7.8500000000000005)","(91.0, 500.0, 300.0)"
06-01-2023 13:52:37.093723,"(4.0, 5.9, 5.466666666666667)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.345454545454545)","(11.0, 21.0, 17.333333333333332)","(2.7, 3.35, 3.2616666666666667)","(20.0, 60.0, 54.10526315789474)","(5.0, 8.4, 7.8500000000000005)","(91.0, 490.0, 300.0)"
06-01-2023 13:52:38.351785,"(4.0, 5.9, 5.466666666666667)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.324999999999999)","(11.0, 21.0, 17.333333333333332)","(2.7, 3.35, 2.975882352941176)","(20.0, 60.0, 54.10526315789474)","(5.0, 8.4, 6.5473684210526315)","(91.0, 490.0, 300.0)"
06-01-2023 13:52:39.511556,"(4.0, 5.9, 4.785714285714286)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.324999999999999)","(11.0, 21.0, 18.8)","(2.7, 3.35, 2.975882352941176)","(20.0, 60.0, 54.10526315789474)","(5.0, 8.4, 7.699999999999999)","(91.0, 490.0, 310.0)"
06-01-2023 13:52:40.686928,"(4.0, 5.9, 4.785714285714286)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.324999999999999)","(11.0, 21.0, 18.8)","(2.7, 3.35, 2.975882352941176)","(20.0, 60.0, 54.10526315789474)","(5.0, 8.2, 7.3999999999999995)","(91.0, 510.0, 310.0)"
06-01-2023 13:52:41.951685,"(4.0, 5.9, 4.785714285714286)","(8.5, 14.0, 11.214285714285714)","(4.0, 6.0, 5.324999999999999)","(11.0, 21.0, 18.8)","(2.7, 3.35, 2.975882352941176)","(20.0, 60.0, 40.2)","(5.0, 8.2, 6.95)","(91.0, 510.0, 310.0)"
