,Amuri Andy,Know Ratio,Caesar Lies,Made The Cut,Nighthawk Jink,Right On Ramsay,Miss Adobe,Homebush Archie
16-12-2022 11:53:17.452228,"(1.9, 2.02, 1.9295081967213115)","(13.0, 44.0, 36.0)","(10.0, 22.0, 16.6)","(2.45, 5.4, 4.984186046511628)","(21.0, 220.0, 119.75)","(31.0, 350.0, 318.0)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:18.690127,"(1.9, 2.02, 1.9295081967213115)","(13.0, 44.0, 36.0)","(10.0, 22.0, 16.6)","(2.45, 5.4, 4.984186046511628)","(21.0, 220.0, 119.75)","(31.0, 350.0, 318.0)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:19.914707,"(1.9, 2.02, 1.9295081967213115)","(13.0, 44.0, 36.0)","(10.0, 22.0, 16.6)","(2.4, 5.4, 3.636)","(21.0, 220.0, 119.75)","(31.0, 350.0, 318.0)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:21.120252,"(1.9, 2.0, 1.971875)","(13.0, 44.0, 36.0)","(10.0, 22.0, 16.6)","(2.4, 5.4, 5.132727272727273)","(21.0, 220.0, 119.75)","(31.0, 350.0, 318.0)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:22.768725,"(1.9, 2.0, 1.9361818181818182)","(13.0, 44.0, 28.363636363636363)","(10.0, 22.0, 16.6)","(2.4, 5.4, 4.567692307692308)","(21.0, 220.0, 119.75)","(31.0, 350.0, 318.0)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:24.323079,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 13.0)","(2.4, 5.2, 4.717435897435897)","(21.0, 220.0, 63.0)","(31.0, 350.0, 318.0)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:25.744615,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.3, 4.5835)","(21.0, 150.0, 52.5)","(31.0, 350.0, 318.0)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:27.137742,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.4514285714285715)","(21.0, 150.0, 33.0)","(31.0, 350.0, 318.0)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:28.327722,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.4514285714285715)","(21.0, 150.0, 33.0)","(31.0, 350.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:29.526366,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.4514285714285715)","(21.0, 150.0, 33.0)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:31.084601,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.9115789473684215)","(21.0, 150.0, 33.0)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:32.560497,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.7163636363636363)","(21.0, 150.0, 33.0)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:33.846077,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.6626086956521737)","(21.0, 150.0, 53.25)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:35.137949,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.6626086956521737)","(21.0, 150.0, 53.25)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:36.882146,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.6626086956521737)","(21.0, 150.0, 33.9)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:38.467924,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.6626086956521737)","(21.0, 150.0, 33.9)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:39.624367,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.6626086956521737)","(21.0, 150.0, 33.9)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:40.811974,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.6626086956521737)","(21.0, 150.0, 54.0)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 170.0)"
16-12-2022 11:53:42.114660,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.6626086956521737)","(21.0, 150.0, 34.8)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 230.0, 153.33333333333334)"
16-12-2022 11:53:43.381499,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.2, 3.8589473684210525)","(21.0, 150.0, 34.8)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 220.0, 153.33333333333334)"
16-12-2022 11:53:44.576723,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 5.1, 3.8244444444444445)","(21.0, 150.0, 34.8)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 220.0, 166.66666666666666)"
16-12-2022 11:53:45.604232,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.9, 3.8244444444444445)","(21.0, 150.0, 34.8)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 155.3846153846154)"
16-12-2022 11:53:46.776528,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.9, 3.8244444444444445)","(21.0, 150.0, 34.8)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 155.3846153846154)"
16-12-2022 11:53:48.107070,"(1.9, 2.0, 1.9361818181818182)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.9, 3.8244444444444445)","(21.0, 150.0, 34.8)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:53:49.284357,"(1.9, 2.0, 1.9657894736842105)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.9, 3.59)","(21.0, 150.0, 34.8)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:53:50.357849,"(1.9, 2.0, 1.9657894736842105)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.7, 4.246666666666666)","(21.0, 150.0, 73.2)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:53:51.402676,"(1.9, 2.0, 1.9657894736842105)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.6, 4.246666666666666)","(21.0, 150.0, 73.2)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:53:52.454288,"(1.9, 2.0, 1.9657894736842105)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.7, 3.59)","(21.0, 150.0, 67.71428571428571)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:53:53.544221,"(1.9, 2.0, 1.9657894736842105)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.7, 3.59)","(21.0, 150.0, 67.71428571428571)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:53:54.919097,"(1.9, 2.0, 1.9657894736842105)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.7, 3.59)","(21.0, 150.0, 67.71428571428571)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:53:56.765373,"(1.9, 2.0, 1.914390243902439)","(13.0, 42.0, 27.0)","(10.0, 22.0, 12.55)","(2.4, 4.7, 3.59)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:53:58.106119,"(1.9, 2.0, 1.9277777777777778)","(13.0, 42.0, 27.0)","(10.0, 22.0, 16.02857142857143)","(2.4, 4.7, 3.8461538461538463)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:53:59.343554,"(1.9, 1.99, 1.9277777777777778)","(13.0, 42.0, 27.0)","(10.0, 21.0, 16.02857142857143)","(2.4, 4.7, 4.192307692307692)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:54:00.424026,"(1.9, 1.99, 1.9206666666666665)","(13.0, 42.0, 27.0)","(10.0, 21.0, 16.02857142857143)","(2.4, 4.6, 4.192307692307692)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 123.52941176470588)"
16-12-2022 11:54:01.661441,"(1.9, 1.99, 1.9206666666666665)","(13.0, 42.0, 27.0)","(10.0, 21.0, 15.2)","(2.4, 4.6, 3.9066666666666663)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 240.0, 70.9090909090909)"
16-12-2022 11:54:02.931536,"(1.9, 1.99, 1.9206666666666665)","(13.0, 42.0, 28.363636363636363)","(10.0, 21.0, 14.11111111111111)","(2.4, 4.6, 3.913333333333333)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 90.0, 70.9090909090909)"
16-12-2022 11:54:04.135296,"(1.9, 1.99, 1.9206666666666665)","(13.0, 42.0, 28.363636363636363)","(10.0, 20.0, 14.11111111111111)","(2.4, 4.6, 3.913333333333333)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:05.142075,"(1.9, 1.99, 1.9206666666666665)","(13.0, 42.0, 28.363636363636363)","(10.0, 20.0, 14.11111111111111)","(2.4, 4.6, 3.3625)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 229.28571428571428)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:06.139918,"(1.9, 1.99, 1.9206666666666665)","(13.0, 42.0, 28.363636363636363)","(10.0, 20.0, 14.11111111111111)","(2.4, 4.7, 3.3625)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 307.0212765957447)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:07.150722,"(1.9, 1.99, 1.9206666666666665)","(13.0, 42.0, 28.363636363636363)","(10.0, 20.0, 14.11111111111111)","(2.4, 4.7, 3.3625)","(21.0, 150.0, 82.23529411764706)","(31.0, 340.0, 307.0212765957447)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:08.163861,"(1.9, 1.99, 1.9206666666666665)","(13.0, 42.0, 28.363636363636363)","(10.0, 20.0, 13.64)","(2.4, 4.5, 4.104081632653061)","(21.0, 150.0, 83.29411764705883)","(31.0, 340.0, 112.35294117647058)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:09.191499,"(1.9, 1.99, 1.9206666666666665)","(13.0, 42.0, 28.363636363636363)","(10.0, 19.5, 15.17142857142857)","(2.4, 4.5, 3.2333333333333334)","(21.0, 150.0, 92.70588235294117)","(31.0, 130.0, 112.35294117647058)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:10.271045,"(1.9, 1.97, 1.9233333333333333)","(13.0, 42.0, 28.363636363636363)","(10.0, 19.5, 13.88888888888889)","(2.4, 4.5, 3.2333333333333334)","(21.0, 170.0, 39.5)","(31.0, 130.0, 112.35294117647058)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:11.342213,"(1.9, 1.97, 1.9233333333333333)","(13.0, 42.0, 28.363636363636363)","(10.0, 19.5, 13.88888888888889)","(2.4, 4.5, 3.5952380952380953)","(21.0, 170.0, 61.25)","(31.0, 130.0, 112.35294117647058)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:12.412767,"(1.9, 1.97, 1.9233333333333333)","(13.0, 42.0, 28.363636363636363)","(10.0, 19.5, 13.88888888888889)","(2.4, 4.5, 3.5952380952380953)","(21.0, 170.0, 61.25)","(31.0, 130.0, 112.35294117647058)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:13.460592,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 19.5, 13.88888888888889)","(2.4, 4.5, 3.769230769230769)","(21.0, 170.0, 61.25)","(31.0, 130.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:14.539198,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 19.5, 12.093333333333334)","(2.4, 4.5, 3.769230769230769)","(21.0, 170.0, 93.23529411764706)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:15.594388,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 19.5, 11.42)","(2.4, 4.5, 4.175000000000001)","(21.0, 170.0, 62.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:16.691376,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 19.0, 15.8)","(2.4, 4.4, 4.175000000000001)","(21.0, 170.0, 62.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:17.840311,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 19.0, 15.8)","(2.4, 4.4, 4.175000000000001)","(21.0, 170.0, 89.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:18.867053,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 19.0, 17.08)","(2.4, 4.4, 4.175000000000001)","(21.0, 170.0, 89.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:19.900268,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 19.0, 17.08)","(2.4, 4.4, 4.175000000000001)","(21.0, 170.0, 89.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:20.912321,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 19.0, 17.08)","(2.4, 4.6, 3.8)","(21.0, 170.0, 108.28571428571428)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:21.996764,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 18.5, 14.600000000000001)","(2.4, 4.4, 3.590909090909091)","(21.0, 170.0, 98.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:23.026382,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 18.5, 13.444444444444445)","(2.4, 4.4, 3.590909090909091)","(21.0, 170.0, 98.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:24.096725,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 18.5, 12.0)","(2.4, 4.4, 3.740740740740741)","(21.0, 170.0, 98.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:25.196829,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 18.5, 12.0)","(2.4, 4.4, 3.740740740740741)","(21.0, 170.0, 98.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:26.257191,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 18.5, 11.826666666666668)","(2.4, 4.4, 3.740740740740741)","(21.0, 170.0, 98.0)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:27.280444,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 18.5, 11.826666666666668)","(2.4, 4.4, 4.234999999999999)","(21.0, 170.0, 113.65217391304348)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:28.322180,"(1.9, 1.97, 1.94)","(13.0, 42.0, 23.25)","(10.0, 18.5, 11.826666666666668)","(2.45, 6.8, 5.934814814814815)","(21.0, 170.0, 113.65217391304348)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:29.280022,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.628571428571428)","(2.45, 6.2, 5.934814814814815)","(21.0, 170.0, 113.65217391304348)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 53.3)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:30.399494,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.075)","(2.45, 6.6, 5.681538461538461)","(21.0, 170.0, 113.65217391304348)","(31.0, 150.0, 125.09433962264151)","(16.0, 110.0, 39.5)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:31.448567,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.075)","(2.45, 6.4, 3.2666666666666666)","(21.0, 170.0, 113.65217391304348)","(31.0, 150.0, 135.0)","(16.0, 110.0, 73.02173913043478)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:32.542381,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.075)","(2.45, 6.4, 3.2666666666666666)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 135.0)","(16.0, 110.0, 73.02173913043478)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:33.575799,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.075)","(2.45, 6.4, 3.2666666666666666)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 69.33333333333334)","(16.0, 110.0, 73.02173913043478)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:34.788441,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.075)","(2.45, 6.4, 3.58)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 109.71428571428571)","(16.0, 110.0, 73.02173913043478)","(21.0, 90.0, 73.84615384615385)"
16-12-2022 11:54:35.953577,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.075)","(2.45, 6.4, 3.58)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 90.0, 76.875)"
16-12-2022 11:54:37.129055,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.075)","(2.45, 6.4, 4.230769230769231)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 90.0, 77.77777777777777)"
16-12-2022 11:54:38.236345,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.075)","(2.45, 6.4, 4.580645161290323)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 69.52380952380952)"
16-12-2022 11:54:39.350330,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.5, 13.075)","(2.45, 6.4, 4.580645161290323)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 69.52380952380952)"
16-12-2022 11:54:40.540612,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.0, 12.266666666666667)","(2.45, 6.4, 4.580645161290323)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 69.52380952380952)"
16-12-2022 11:54:41.630095,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.0, 12.266666666666667)","(2.45, 6.4, 4.580645161290323)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 69.52380952380952)"
16-12-2022 11:54:42.669048,"(1.9, 1.97, 1.9191304347826086)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.0, 11.693333333333333)","(2.45, 6.4, 4.580645161290323)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 69.52380952380952)"
16-12-2022 11:54:43.791302,"(1.9, 1.96, 1.936923076923077)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.0, 11.693333333333333)","(2.45, 6.4, 4.833333333333334)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 69.52380952380952)"
16-12-2022 11:54:44.815702,"(1.9, 1.96, 1.936923076923077)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.0, 11.693333333333333)","(2.45, 6.4, 4.833333333333334)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 69.52380952380952)"
16-12-2022 11:54:45.866360,"(1.9, 1.96, 1.9176086956521738)","(13.0, 42.0, 22.588235294117645)","(10.0, 18.0, 11.210526315789474)","(2.45, 6.4, 5.475409836065574)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 69.52380952380952)"
16-12-2022 11:54:46.974471,"(1.9, 1.96, 1.9176086956521738)","(13.0, 42.0, 22.588235294117645)","(10.0, 17.5, 14.028571428571428)","(2.45, 6.4, 3.8636363636363638)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 69.52380952380952)"
16-12-2022 11:54:48.018676,"(1.9, 1.96, 1.9176086956521738)","(13.0, 42.0, 22.588235294117645)","(10.0, 17.5, 13.0)","(2.45, 6.4, 3.8636363636363638)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 66.3157894736842)"
16-12-2022 11:54:49.067619,"(1.9, 1.96, 1.9176086956521738)","(13.0, 42.0, 22.588235294117645)","(10.0, 17.5, 13.0)","(2.45, 6.4, 3.8636363636363638)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 66.3157894736842)"
16-12-2022 11:54:50.200343,"(1.9, 1.96, 1.9176086956521738)","(13.0, 42.0, 22.588235294117645)","(10.0, 17.5, 13.0)","(2.45, 6.4, 3.8636363636363638)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 113.5)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 66.3157894736842)"
16-12-2022 11:54:51.354985,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 22.588235294117645)","(10.0, 17.5, 12.617647058823529)","(2.45, 6.4, 4.65625)","(21.0, 170.0, 113.65217391304348)","(31.0, 140.0, 92.15384615384615)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 75.0)"
16-12-2022 11:54:52.490468,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 22.588235294117645)","(10.0, 17.5, 11.84090909090909)","(2.45, 6.4, 4.65625)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 75.0)"
16-12-2022 11:54:53.637562,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 22.588235294117645)","(10.0, 17.5, 12.105)","(2.45, 6.4, 3.316666666666667)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(16.0, 110.0, 73.02173913043478)","(21.0, 100.0, 77.77777777777777)"
16-12-2022 11:54:54.800816,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 22.588235294117645)","(10.0, 17.5, 12.808695652173913)","(2.5, 6.4, 3.316666666666667)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 73.02173913043478)","(21.0, 100.0, 77.77777777777777)"
