,Fenton,Ovoid,Reckless Intention,Zillions,Cmon Mate,Charlie Foxtrot,Cyclone Rupert,Lims Synergy,Pennypacker,Star Legacy
08-01-2023 14:28:25.365839,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:26.612647,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:27.884409,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:29.117723,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:30.263209,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:31.403214,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:32.551774,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:33.711093,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:34.890650,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:36.061516,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:37.243717,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:38.489804,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:39.785893,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:41.041401,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:42.321906,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:43.556960,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:44.722389,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:45.976038,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:47.123245,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:48.278007,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:49.402818,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:50.506805,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:51.637696,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:52.806161,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:53.988294,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:55.233619,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.35, 2.68, 2.453333333333333)","(81.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:56.494192,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:57.735531,"(7.0, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(31.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:28:58.904934,"(7.5, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:00.116930,"(7.5, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:01.318238,"(7.5, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:02.527605,"(7.5, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:03.715559,"(7.5, 14.5, 10.9375)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:04.938077,"(7.5, 14.0, 10.11111111111111)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:06.137330,"(7.5, 14.0, 10.11111111111111)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:07.411938,"(7.5, 14.0, 11.6)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:08.697474,"(7.5, 14.0, 12.0)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:09.898670,"(7.5, 14.0, 12.0)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:11.090713,"(7.5, 14.0, 12.0)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:12.214680,"(7.5, 14.0, 11.866666666666667)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:13.367820,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:14.509680,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:15.605663,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 126.66666666666666)"
08-01-2023 14:29:16.727458,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:17.940771,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:19.147983,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:20.389903,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:21.650872,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:22.958927,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:24.152651,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:25.336327,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:26.518824,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:27.689785,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:28.874963,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:30.053304,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:31.253044,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:32.493666,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:33.720053,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:34.996857,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:36.216066,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:37.400094,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:38.557622,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.453333333333333)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:39.722034,"(7.5, 13.5, 12.783333333333333)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.68, 2.4466666666666668)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:40.914717,"(7.5, 13.5, 11.45)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.66, 2.4466666666666668)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:42.087532,"(7.5, 13.5, 11.45)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.66, 2.4466666666666668)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:43.308839,"(7.5, 13.5, 11.45)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.66, 2.4466666666666668)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:44.564793,"(7.5, 13.5, 11.45)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.66, 2.4466666666666668)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:45.792963,"(7.5, 13.5, 12.475)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.66, 2.4466666666666668)","(91.0, 220.0, 152.5)"
08-01-2023 14:29:47.050509,"(7.5, 13.5, 12.475)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.64, 2.371578947368421)","(91.0, 220.0, 133.33333333333334)"
08-01-2023 14:29:48.241665,"(7.5, 13.5, 12.475)","(5.0, 10.0, 8.4)","(41.0, 220.0, 156.42857142857142)","(101.0, 220.0, 157.5)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.086956521739133)","(11.0, 24.0, 21.333333333333332)","(3.6, 5.2, 4.8)","(2.3, 2.64, 2.371578947368421)","(91.0, 220.0, 133.33333333333334)"
