,Floral Marg,Limitless Speed,Inconsequential,Wild Rumour,New To Me,Jebrynah Astra,Galileo Brae
16-12-2022 12:59:45.327600,"(4.0, 6.4, 5.943478260869566)","(8.0, 12.0, 9.727272727272727)","(2.25, 3.55, 3.506818181818182)","(6.0, 9.8, 8.714285714285715)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:46.454315,"(4.0, 6.4, 5.80625)","(8.0, 12.0, 9.727272727272727)","(2.25, 3.55, 3.506818181818182)","(6.0, 9.8, 8.714285714285715)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:47.633921,"(4.0, 6.4, 5.828571428571429)","(8.0, 12.0, 9.727272727272727)","(2.25, 3.55, 3.506818181818182)","(6.0, 9.8, 8.714285714285715)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:48.706597,"(4.0, 6.4, 5.828571428571429)","(8.0, 12.0, 9.727272727272727)","(2.25, 3.55, 3.506818181818182)","(6.0, 9.8, 8.714285714285715)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:49.882241,"(4.0, 6.4, 5.828571428571429)","(8.0, 12.5, 10.3)","(2.25, 3.55, 3.506818181818182)","(6.0, 9.8, 8.714285714285715)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:51.093102,"(4.0, 6.4, 5.828571428571429)","(8.0, 12.5, 10.3)","(2.25, 3.55, 3.506818181818182)","(6.0, 9.8, 8.714285714285715)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:52.336916,"(4.0, 6.4, 6.24)","(8.0, 12.5, 10.144444444444446)","(2.25, 3.55, 3.2466666666666666)","(6.0, 9.8, 8.714285714285715)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:53.421290,"(4.0, 6.4, 6.24)","(8.0, 12.5, 10.144444444444446)","(2.25, 3.55, 3.2466666666666666)","(6.0, 9.8, 8.714285714285715)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:54.488291,"(4.0, 6.4, 6.24)","(8.0, 12.5, 10.144444444444446)","(2.25, 3.55, 3.2466666666666666)","(6.0, 9.8, 7.9)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:55.539691,"(4.0, 6.6, 5.5375)","(8.0, 12.5, 10.144444444444446)","(2.25, 3.5, 3.4323076923076923)","(6.0, 9.8, 7.9)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.0)"
16-12-2022 12:59:56.663291,"(4.0, 6.6, 5.766666666666666)","(8.0, 12.5, 10.144444444444446)","(2.25, 3.5, 3.4323076923076923)","(6.0, 9.8, 8.280000000000001)","(4.8, 7.8, 6.25)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 28.5)"
16-12-2022 12:59:57.898516,"(4.0, 6.6, 5.957142857142857)","(8.0, 12.5, 10.86923076923077)","(2.25, 3.5, 3.4633333333333334)","(6.0, 9.8, 8.280000000000001)","(4.8, 7.8, 6.25)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 28.5)"
16-12-2022 12:59:59.260700,"(4.0, 6.6, 5.957142857142857)","(8.0, 12.5, 10.86923076923077)","(2.25, 3.5, 3.451111111111111)","(6.0, 9.8, 8.280000000000001)","(4.8, 7.8, 6.25)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 28.5)"
16-12-2022 13:00:00.715597,"(4.0, 6.6, 4.8)","(8.0, 12.5, 10.733333333333334)","(2.25, 3.5, 3.453684210526316)","(6.0, 9.8, 8.280000000000001)","(4.8, 7.8, 6.766666666666667)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 28.5)"
16-12-2022 13:00:02.066626,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 10.733333333333334)","(2.25, 3.5, 3.4816666666666665)","(6.0, 9.8, 8.36)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 25.4)"
16-12-2022 13:00:03.527276,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 10.941176470588236)","(2.25, 3.65, 3.4816666666666665)","(6.0, 9.8, 8.9)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 27.875)"
16-12-2022 13:00:04.849149,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 9.850000000000001)","(2.25, 3.65, 2.8685714285714288)","(6.0, 9.8, 9.145454545454546)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 26.666666666666664)"
16-12-2022 13:00:06.140708,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 9.95)","(2.25, 3.6, 2.7466666666666666)","(6.0, 9.8, 9.145454545454546)","(4.8, 7.8, 6.36923076923077)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 29.714285714285715)"
16-12-2022 13:00:07.313314,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 9.95)","(2.25, 3.6, 3.151875)","(6.0, 9.8, 8.753846153846155)","(4.8, 7.8, 6.314285714285714)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.27777777777778)"
16-12-2022 13:00:08.464999,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 9.95)","(2.25, 3.55, 3.200769230769231)","(6.0, 9.8, 9.0)","(4.8, 7.8, 6.443478260869565)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.27777777777778)"
16-12-2022 13:00:09.679924,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 9.95)","(2.25, 3.45, 2.847272727272727)","(6.0, 9.8, 9.0)","(4.8, 7.8, 6.443478260869565)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.27777777777778)"
16-12-2022 13:00:10.898523,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 9.95)","(2.25, 3.4, 2.9066666666666667)","(6.0, 9.8, 9.0)","(4.8, 7.8, 6.066666666666666)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.27777777777778)"
16-12-2022 13:00:12.288980,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 10.125)","(2.25, 3.4, 2.9771428571428573)","(6.0, 9.8, 8.466666666666667)","(4.8, 7.8, 6.035294117647059)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.27777777777778)"
16-12-2022 13:00:13.698708,"(4.0, 6.6, 5.9625)","(8.0, 12.5, 10.125)","(2.25, 3.4, 2.9771428571428573)","(6.0, 9.8, 8.466666666666667)","(4.8, 7.8, 6.209090909090909)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.27777777777778)"
16-12-2022 13:00:15.018719,"(4.0, 6.6, 5.70952380952381)","(8.0, 12.5, 9.2)","(2.25, 3.4, 2.8018181818181818)","(6.0, 9.8, 8.466666666666667)","(4.8, 7.8, 6.278260869565218)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.450000000000003)"
16-12-2022 13:00:16.572316,"(4.0, 6.6, 5.3428571428571425)","(8.0, 12.5, 9.357142857142858)","(2.25, 3.35, 2.8018181818181818)","(6.0, 9.8, 8.733333333333334)","(4.8, 7.8, 5.855555555555555)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.450000000000003)"
16-12-2022 13:00:18.016206,"(4.0, 6.6, 5.421428571428571)","(8.0, 12.5, 9.357142857142858)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.8, 8.6)","(4.8, 7.8, 6.65)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 32.25)"
16-12-2022 13:00:19.294034,"(4.0, 6.4, 5.8545454545454545)","(8.0, 12.5, 9.357142857142858)","(2.25, 3.35, 2.9192857142857145)","(6.0, 10.0, 8.6)","(4.8, 7.8, 6.699999999999999)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 32.25)"
16-12-2022 13:00:20.423119,"(4.0, 6.4, 5.8545454545454545)","(8.0, 12.5, 9.357142857142858)","(2.25, 3.35, 2.9192857142857145)","(6.0, 10.0, 8.6)","(4.8, 7.6, 6.699999999999999)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 32.25)"
16-12-2022 13:00:21.540117,"(4.0, 6.4, 5.8545454545454545)","(8.0, 12.0, 11.285714285714285)","(2.25, 3.35, 2.9192857142857145)","(6.0, 10.0, 8.923076923076923)","(4.8, 7.6, 6.22)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 32.25)"
16-12-2022 13:00:22.729460,"(4.0, 6.4, 5.8545454545454545)","(8.0, 12.0, 11.285714285714285)","(2.25, 3.35, 2.9192857142857145)","(6.0, 10.0, 8.6)","(4.8, 7.6, 6.699999999999999)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 32.25)"
16-12-2022 13:00:23.705625,"(4.0, 6.4, 5.8545454545454545)","(8.0, 12.0, 11.285714285714285)","(2.25, 3.35, 2.9192857142857145)","(6.0, 10.0, 8.6)","(4.8, 7.6, 6.699999999999999)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 32.25)"
16-12-2022 13:00:24.865917,"(4.0, 6.4, 5.8545454545454545)","(8.0, 12.0, 11.285714285714285)","(2.25, 3.35, 2.9192857142857145)","(6.0, 10.0, 7.666666666666667)","(4.8, 7.6, 6.699999999999999)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 32.25)"
16-12-2022 13:00:26.012524,"(4.0, 6.4, 5.8545454545454545)","(8.0, 12.0, 11.285714285714285)","(2.25, 3.35, 2.9192857142857145)","(6.0, 10.0, 8.2)","(4.8, 7.6, 5.683333333333334)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 30.818181818181817)"
16-12-2022 13:00:27.170263,"(4.0, 6.4, 5.8545454545454545)","(8.0, 12.0, 11.285714285714285)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.4, 7.325)","(4.8, 7.6, 5.683333333333334)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 26.34375)"
16-12-2022 13:00:28.388421,"(4.0, 6.4, 5.8545454545454545)","(8.0, 11.5, 10.428571428571429)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.1)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 30.450000000000003)"
16-12-2022 13:00:29.536467,"(4.0, 6.4, 5.8545454545454545)","(8.0, 11.0, 9.181818181818182)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.1)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.450000000000003)"
16-12-2022 13:00:30.703482,"(4.0, 6.4, 5.8545454545454545)","(8.0, 11.5, 10.857142857142858)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.1)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.450000000000003)"
16-12-2022 13:00:31.954095,"(4.0, 6.4, 5.614285714285714)","(8.0, 11.0, 9.181818181818182)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.683333333333334)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.450000000000003)"
16-12-2022 13:00:33.082407,"(4.0, 6.4, 5.666666666666667)","(8.0, 11.5, 9.454545454545455)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.683333333333334)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.450000000000003)"
16-12-2022 13:00:34.241980,"(4.0, 6.4, 5.666666666666667)","(8.0, 11.5, 9.454545454545455)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.1)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.450000000000003)"
16-12-2022 13:00:35.273827,"(4.0, 6.4, 5.3999999999999995)","(8.0, 11.5, 9.454545454545455)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.1)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.450000000000003)"
16-12-2022 13:00:36.284666,"(4.0, 6.4, 5.3999999999999995)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.1)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 30.450000000000003)"
16-12-2022 13:00:37.319659,"(4.0, 6.4, 5.3999999999999995)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.683333333333334)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 26.34375)"
16-12-2022 13:00:38.393240,"(4.0, 6.4, 5.3999999999999995)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 26.34375)"
16-12-2022 13:00:39.455071,"(4.0, 6.4, 5.3999999999999995)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.230434782608696)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 26.34375)"
16-12-2022 13:00:40.583231,"(4.0, 6.4, 5.3999999999999995)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.230434782608696)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 26.34375)"
16-12-2022 13:00:41.684330,"(4.0, 6.2, 5.21)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.230434782608696)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 26.34375)"
16-12-2022 13:00:42.732735,"(4.0, 6.2, 5.21)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 110.14285714285714)","(12.0, 34.0, 25.950000000000003)"
16-12-2022 13:00:43.862677,"(4.0, 6.4, 5.336363636363636)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 110.14285714285714)","(12.0, 27.0, 25.950000000000003)"
16-12-2022 13:00:44.958044,"(4.0, 6.4, 5.262499999999999)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 110.14285714285714)","(12.0, 27.0, 25.950000000000003)"
16-12-2022 13:00:46.013140,"(4.0, 6.4, 5.262499999999999)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 110.14285714285714)","(12.0, 27.0, 25.950000000000003)"
16-12-2022 13:00:46.927585,"(4.0, 6.4, 5.6000000000000005)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 60.0)","(12.0, 27.0, 25.950000000000003)"
16-12-2022 13:00:47.924843,"(4.0, 6.4, 5.466666666666667)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 60.0)","(12.0, 27.0, 25.950000000000003)"
16-12-2022 13:00:48.924668,"(4.0, 6.4, 5.56923076923077)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 60.0)","(12.0, 27.0, 25.950000000000003)"
16-12-2022 13:00:49.973500,"(4.0, 6.4, 5.56923076923077)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 60.0)","(12.0, 27.0, 25.950000000000003)"
16-12-2022 13:00:50.894025,"(4.0, 6.4, 5.56923076923077)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 60.0)","(12.0, 27.0, 25.950000000000003)"
16-12-2022 13:00:51.868573,"(4.0, 6.4, 5.56923076923077)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 60.0)","(12.0, 27.0, 26.85)"
16-12-2022 13:00:52.899374,"(4.0, 6.6, 5.9)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 60.0)","(12.0, 28.0, 26.85)"
16-12-2022 13:00:53.919904,"(4.0, 6.6, 6.238888888888889)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 60.0)","(12.0, 28.0, 26.85)"
16-12-2022 13:00:54.921118,"(4.0, 6.6, 6.2749999999999995)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 60.0)","(12.0, 28.0, 26.85)"
16-12-2022 13:00:55.875963,"(4.0, 6.6, 6.2749999999999995)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 60.0)","(12.0, 28.0, 26.85)"
16-12-2022 13:00:56.872397,"(4.0, 6.6, 6.2749999999999995)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 60.0)","(12.0, 28.0, 26.85)"
16-12-2022 13:00:57.887195,"(4.0, 6.8, 6.425)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 60.0)","(12.0, 28.0, 26.85)"
16-12-2022 13:00:58.827400,"(4.0, 6.8, 6.425)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 60.0)","(12.0, 28.0, 26.85)"
16-12-2022 13:00:59.803553,"(4.0, 6.8, 6.425)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.784210526315789)","(31.0, 240.0, 60.0)","(12.0, 28.0, 26.85)"
16-12-2022 13:01:00.860849,"(4.0, 6.8, 6.022222222222222)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 101.53846153846155)","(12.0, 28.0, 26.85)"
16-12-2022 13:01:01.872255,"(4.0, 6.8, 6.022222222222222)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 6.175)","(31.0, 240.0, 134.11764705882354)","(12.0, 28.0, 26.85)"
16-12-2022 13:01:02.812976,"(4.0, 6.8, 6.022222222222222)","(8.0, 11.5, 8.6875)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.6, 7.325)","(4.8, 7.6, 5.882692307692308)","(31.0, 240.0, 156.9230769230769)","(12.0, 28.0, 26.5)"
16-12-2022 13:01:03.781038,"(4.0, 6.8, 5.8)","(8.0, 11.5, 7.675)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.2, 7.366666666666666)","(4.8, 7.6, 5.882692307692308)","(31.0, 230.0, 156.9230769230769)","(12.0, 27.0, 24.5)"
16-12-2022 13:01:04.832829,"(4.0, 6.8, 5.8)","(8.0, 11.0, 8.09090909090909)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.0, 8.56)","(4.8, 7.4, 6.25)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 24.625)"
16-12-2022 13:01:05.912383,"(4.0, 6.8, 5.8)","(8.0, 10.5, 10.0)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.0, 8.56)","(4.8, 7.2, 5.892307692307693)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 24.0)"
16-12-2022 13:01:06.916731,"(4.0, 6.8, 5.8)","(8.0, 10.5, 10.0)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.0, 8.8)","(4.8, 7.2, 5.892307692307693)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 24.875)"
16-12-2022 13:01:07.899268,"(4.0, 6.8, 5.8)","(8.0, 10.5, 10.0)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.0, 8.8)","(4.8, 7.2, 5.892307692307693)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 26.346153846153847)"
16-12-2022 13:01:08.919165,"(4.0, 6.8, 5.8)","(8.0, 10.5, 9.333333333333334)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.0, 8.8)","(4.8, 7.2, 5.866666666666666)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 26.575)"
16-12-2022 13:01:10.004298,"(4.0, 6.8, 5.8)","(8.0, 10.0, 8.6)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.0, 6.9375)","(4.8, 7.0, 5.375)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 26.575)"
16-12-2022 13:01:11.102888,"(4.0, 6.8, 5.8)","(8.0, 9.8, 9.366666666666667)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.0, 7.051282051282051)","(4.8, 6.8, 5.841025641025642)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 26.575)"
16-12-2022 13:01:12.206892,"(4.0, 6.8, 6.022222222222222)","(8.0, 9.8, 7.88421052631579)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.0, 7.051282051282051)","(4.8, 6.8, 5.841025641025642)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 26.575)"
16-12-2022 13:01:13.252953,"(4.0, 6.8, 6.022222222222222)","(8.0, 9.6, 8.4)","(2.25, 3.35, 2.9192857142857145)","(6.0, 9.0, 7.36)","(4.8, 6.8, 5.841025641025642)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 26.575)"
16-12-2022 13:01:14.248828,"(4.0, 6.8, 6.022222222222222)","(8.0, 9.6, 8.894117647058824)","(2.25, 3.35, 2.9192857142857145)","(6.0, 8.8, 7.36)","(4.8, 6.8, 5.841025641025642)","(31.0, 230.0, 166.66666666666669)","(12.0, 27.0, 26.575)"
16-12-2022 13:01:15.326825,"(4.0, 6.8, 6.2615384615384615)","(8.0, 9.6, 7.714285714285714)","(2.25, 3.35, 2.9192857142857145)","(6.0, 8.8, 7.36)","(4.8, 6.8, 5.477777777777778)","(31.0, 230.0, 158.75)","(12.0, 27.0, 26.575)"
16-12-2022 13:01:16.381977,"(4.0, 6.8, 6.2615384615384615)","(8.0, 9.4, 8.16923076923077)","(2.25, 3.35, 2.9192857142857145)","(6.0, 8.8, 7.069230769230769)","(4.8, 6.8, 5.841025641025642)","(31.0, 230.0, 158.75)","(12.0, 27.0, 26.575)"
16-12-2022 13:01:17.411217,"(4.0, 6.8, 6.2615384615384615)","(7.5, 9.2, 7.68125)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.8, 7.069230769230769)","(4.8, 6.8, 5.841025641025642)","(31.0, 230.0, 158.75)","(13.0, 27.0, 26.575)"
16-12-2022 13:01:18.398023,"(4.0, 6.8, 6.2615384615384615)","(7.5, 9.2, 7.68125)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.8, 7.069230769230769)","(4.8, 6.8, 5.95)","(31.0, 230.0, 136.0)","(13.0, 27.0, 26.575)"
16-12-2022 13:01:19.361407,"(4.0, 6.8, 6.2615384615384615)","(7.5, 9.0, 8.1)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.8, 7.069230769230769)","(4.8, 6.6, 5.991666666666667)","(31.0, 230.0, 167.33333333333334)","(13.0, 27.0, 26.575)"
16-12-2022 13:01:20.390082,"(4.0, 6.8, 6.2615384615384615)","(7.5, 9.0, 7.733333333333333)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.8, 7.069230769230769)","(4.8, 6.4, 5.270588235294118)","(31.0, 230.0, 167.33333333333334)","(13.0, 27.0, 26.575)"
16-12-2022 13:01:21.343335,"(4.0, 6.8, 6.2615384615384615)","(7.5, 9.0, 7.1)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.8, 7.069230769230769)","(4.8, 6.4, 5.657142857142857)","(31.0, 230.0, 167.33333333333334)","(13.0, 27.0, 26.575)"
16-12-2022 13:01:22.266129,"(4.0, 6.8, 6.2615384615384615)","(7.5, 9.0, 7.632)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.6, 7.32)","(4.8, 6.4, 5.6258064516129025)","(31.0, 230.0, 167.33333333333334)","(13.0, 27.0, 26.575)"
16-12-2022 13:01:23.323155,"(4.0, 6.8, 6.2615384615384615)","(7.5, 9.0, 7.445454545454545)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.6, 7.064)","(4.8, 6.4, 4.986666666666666)","(31.0, 230.0, 167.33333333333334)","(13.0, 27.0, 26.575)"
16-12-2022 13:01:24.359087,"(4.0, 6.8, 6.281481481481482)","(7.5, 8.8, 8.16)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.6, 7.064)","(4.8, 6.2, 4.973333333333334)","(31.0, 230.0, 90.5)","(13.0, 27.0, 26.575)"
16-12-2022 13:01:25.398723,"(4.0, 6.8, 5.6)","(7.5, 8.6, 7.9)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.6, 7.064)","(4.8, 6.0, 4.9423076923076925)","(31.0, 230.0, 90.5)","(13.0, 27.0, 25.125)"
16-12-2022 13:01:26.409879,"(4.0, 6.8, 5.6)","(7.5, 8.6, 7.511111111111111)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.6, 7.064)","(4.8, 6.0, 5.166666666666667)","(31.0, 230.0, 90.5)","(13.0, 27.0, 26.318181818181817)"
16-12-2022 13:01:27.400150,"(4.0, 6.8, 5.6)","(7.5, 8.6, 7.511111111111111)","(2.2, 3.35, 2.9192857142857145)","(6.0, 8.6, 7.064)","(4.8, 6.0, 5.166666666666667)","(31.0, 230.0, 192.8)","(13.0, 27.0, 26.558823529411764)"
