,Rich Link,Hidden Agenda,Shaye,Thatll Do Neo,Blue Hornet,Just Like Mick,Run West,Milligan
12-01-2023 18:54:52.565867,"(4.4, 5.1, 4.945454545454545)","(7.0, 8.2, 7.477777777777778)","(3.7, 4.9, 4.772340425531915)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.121212121212121)","(17.0, 38.0, 36.44444444444444)","(101.0, 150.0, 141.0)","(2.9, 3.8, 3.775)"
12-01-2023 18:54:53.658862,"(4.4, 5.1, 4.986206896551724)","(7.0, 8.2, 7.378571428571429)","(3.7, 4.9, 4.7043478260869565)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 150.0, 141.0)","(2.9, 3.8, 3.77)"
12-01-2023 18:54:54.726350,"(4.4, 5.1, 5.0)","(7.0, 8.2, 7.378571428571429)","(3.7, 4.9, 4.6499999999999995)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 150.0, 141.0)","(2.9, 3.8, 3.776923076923077)"
12-01-2023 18:54:55.788890,"(4.4, 5.1, 5.0)","(7.0, 8.2, 7.331578947368421)","(3.7, 4.9, 4.721875)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 150.0, 137.14285714285714)","(2.9, 3.8, 3.7021739130434783)"
12-01-2023 18:54:56.920052,"(4.4, 5.1, 4.953333333333333)","(7.0, 8.2, 7.4)","(3.7, 4.9, 4.746153846153846)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 150.0, 135.0)","(2.9, 3.75, 3.7111111111111112)"
12-01-2023 18:54:58.081711,"(4.4, 5.1, 5.0)","(7.0, 8.0, 7.4)","(3.7, 4.9, 4.746153846153846)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 150.0, 129.0)","(2.9, 3.75, 3.683333333333333)"
12-01-2023 18:54:59.246452,"(4.4, 5.1, 5.0)","(7.0, 8.0, 7.314285714285714)","(3.7, 4.9, 4.7628571428571425)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 150.0, 129.0)","(2.9, 3.75, 3.696153846153846)"
12-01-2023 18:55:00.421736,"(4.4, 5.1, 4.961538461538462)","(7.0, 8.0, 7.275)","(3.7, 4.9, 4.807142857142857)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 150.0, 120.0)","(2.9, 3.75, 3.6558823529411764)"
12-01-2023 18:55:01.666581,"(4.4, 5.1, 5.045454545454545)","(7.0, 8.0, 7.292307692307692)","(3.7, 4.9, 4.81219512195122)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 140.0, 120.0)","(2.9, 3.75, 3.6799999999999997)"
12-01-2023 18:55:02.828969,"(4.4, 5.1, 5.045454545454545)","(7.0, 7.6, 7.3500000000000005)","(3.7, 4.9, 4.804)","(41.0, 110.0, 117.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 140.0, 120.0)","(2.9, 3.75, 3.7325581395348837)"
12-01-2023 18:55:03.921611,"(4.4, 5.1, 5.045454545454545)","(7.0, 7.4, 7.300000000000001)","(3.7, 4.9, 4.804)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.44444444444444)","(101.0, 140.0, 120.0)","(2.9, 3.75, 3.733695652173913)"
12-01-2023 18:55:05.021575,"(4.4, 5.1, 5.0)","(7.0, 7.4, 7.25)","(3.7, 4.9, 4.804)","(41.0, 120.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.0)","(101.0, 140.0, 113.33333333333333)","(2.9, 3.75, 3.7325581395348837)"
12-01-2023 18:55:06.239439,"(4.4, 5.1, 5.038461538461538)","(7.0, 7.4, 6.9125)","(3.7, 4.9, 4.804)","(41.0, 110.0, 105.0)","(5.0, 7.4, 7.157894736842105)","(17.0, 38.0, 36.8)","(101.0, 120.0, 113.33333333333333)","(2.9, 3.75, 3.7083333333333335)"
12-01-2023 18:55:07.378069,"(4.4, 5.1, 5.038461538461538)","(6.5, 7.4, 6.907692307692308)","(3.7, 4.9, 4.846666666666667)","(51.0, 110.0, 102.0)","(5.0, 7.4, 7.157894736842105)","(20.0, 38.0, 36.8)","(101.0, 120.0, 113.33333333333333)","(2.9, 3.75, 3.7045454545454546)"
12-01-2023 18:55:08.497949,"(4.4, 5.1, 5.0)","(6.5, 7.4, 6.743589743589744)","(3.7, 4.9, 4.7153846153846155)","(51.0, 110.0, 102.0)","(5.0, 7.4, 7.175)","(20.0, 38.0, 36.84615384615385)","(101.0, 120.0, 113.33333333333333)","(2.9, 3.75, 3.6785714285714284)"
12-01-2023 18:55:09.604545,"(4.4, 5.1, 5.0)","(6.5, 7.4, 6.699999999999999)","(3.7, 4.9, 4.8076923076923075)","(51.0, 110.0, 102.0)","(5.0, 7.4, 7.175)","(20.0, 38.0, 36.84615384615385)","(101.0, 120.0, 113.33333333333333)","(2.9, 3.75, 3.7083333333333335)"
12-01-2023 18:55:10.790596,"(4.4, 5.1, 5.0)","(6.5, 7.4, 6.699999999999999)","(3.7, 4.9, 4.8076923076923075)","(51.0, 110.0, 103.33333333333333)","(5.0, 7.4, 7.175)","(20.0, 38.0, 36.84615384615385)","(101.0, 120.0, 113.33333333333333)","(2.9, 3.75, 3.6785714285714284)"
12-01-2023 18:55:11.989449,"(4.4, 5.1, 4.961538461538462)","(6.5, 7.4, 6.699999999999999)","(3.7, 4.9, 4.8076923076923075)","(51.0, 110.0, 105.0)","(5.0, 7.4, 7.175)","(20.0, 38.0, 37.03225806451613)","(101.0, 120.0, 155.0)","(2.9, 3.75, 3.688372093023256)"
12-01-2023 18:55:13.149326,"(4.4, 5.1, 5.042857142857143)","(6.5, 7.4, 7.023529411764706)","(3.7, 4.9, 4.8076923076923075)","(51.0, 110.0, 105.0)","(5.0, 7.4, 7.175)","(21.0, 38.0, 37.03225806451613)","(101.0, 200.0, 150.0)","(2.9, 3.7, 3.688372093023256)"
12-01-2023 18:55:14.287921,"(4.2, 5.1, 5.042857142857143)","(6.5, 7.4, 7.023529411764706)","(3.7, 4.9, 4.857142857142858)","(51.0, 110.0, 105.0)","(5.0, 7.4, 7.207407407407407)","(21.0, 38.0, 37.03225806451613)","(101.0, 190.0, 150.0)","(2.9, 3.7, 3.632758620689655)"
12-01-2023 18:55:15.333420,"(4.2, 5.2, 5.142857142857143)","(6.5, 7.4, 7.025)","(3.7, 4.9, 4.896296296296296)","(51.0, 100.0, 98.0)","(5.0, 7.4, 7.207407407407407)","(21.0, 38.0, 37.03225806451613)","(101.0, 130.0, 113.33333333333333)","(2.9, 3.65, 3.6147727272727272)"
12-01-2023 18:55:16.419282,"(4.2, 5.2, 5.073684210526316)","(6.5, 7.4, 7.021621621621621)","(3.7, 5.1, 5.0636363636363635)","(51.0, 100.0, 97.5)","(5.0, 7.4, 7.266666666666667)","(21.0, 38.0, 37.03225806451613)","(101.0, 130.0, 113.33333333333333)","(2.9, 3.65, 3.6147727272727272)"
12-01-2023 18:55:17.571934,"(4.2, 5.2, 5.0777777777777775)","(6.5, 7.4, 7.021621621621621)","(3.7, 5.1, 5.052941176470588)","(51.0, 100.0, 97.5)","(5.0, 7.4, 7.654545454545454)","(21.0, 38.0, 37.47826086956522)","(101.0, 130.0, 113.33333333333333)","(2.9, 3.65, 3.6044117647058824)"
12-01-2023 18:55:18.661629,"(4.2, 5.2, 5.053333333333334)","(6.5, 7.4, 6.875)","(3.7, 5.0, 4.992857142857143)","(51.0, 100.0, 97.5)","(5.0, 7.8, 7.5)","(21.0, 38.0, 35.333333333333336)","(101.0, 130.0, 113.33333333333333)","(2.9, 3.65, 3.6044117647058824)"
12-01-2023 18:55:19.719182,"(4.2, 5.2, 5.053333333333334)","(6.5, 7.4, 6.8769230769230765)","(3.7, 5.0, 4.990909090909091)","(51.0, 100.0, 97.5)","(5.0, 7.8, 7.5)","(21.0, 38.0, 36.0)","(101.0, 130.0, 115.0)","(2.9, 3.65, 3.625572519083969)"
12-01-2023 18:55:20.910920,"(4.2, 5.2, 5.053333333333334)","(6.5, 7.4, 7.022222222222222)","(3.7, 5.0, 4.99375)","(51.0, 120.0, 117.0)","(5.0, 7.8, 7.7)","(21.0, 38.0, 37.0)","(101.0, 130.0, 115.0)","(2.9, 3.65, 3.6246031746031746)"
12-01-2023 18:55:21.985798,"(4.2, 5.2, 5.053333333333334)","(6.5, 7.4, 7.042105263157895)","(3.7, 5.0, 4.785714285714286)","(51.0, 120.0, 107.5)","(5.0, 7.8, 7.7)","(21.0, 38.0, 37.0)","(101.0, 130.0, 115.0)","(2.9, 3.65, 3.6246031746031746)"
12-01-2023 18:55:23.012223,"(4.2, 5.2, 5.072727272727273)","(6.5, 7.4, 7.047058823529412)","(3.7, 4.8, 4.699999999999999)","(51.0, 110.0, 105.0)","(5.0, 8.0, 7.688000000000001)","(21.0, 38.0, 36.78260869565217)","(101.0, 110.0, 105.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:24.084090,"(4.2, 5.2, 5.1125)","(6.5, 7.4, 7.041025641025641)","(3.7, 4.8, 4.65)","(51.0, 110.0, 104.0)","(5.0, 8.0, 7.711111111111111)","(21.0, 38.0, 37.55555555555556)","(101.0, 110.0, 105.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:25.114048,"(4.2, 5.2, 5.072727272727273)","(6.5, 7.4, 7.044444444444444)","(3.7, 4.8, 4.716666666666667)","(51.0, 110.0, 104.0)","(5.0, 8.0, 7.792)","(21.0, 38.0, 35.91304347826087)","(101.0, 110.0, 105.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:26.151779,"(4.2, 5.2, 5.05)","(6.5, 7.4, 7.044444444444444)","(3.7, 4.8, 4.716666666666667)","(51.0, 110.0, 104.0)","(5.0, 8.0, 7.826666666666666)","(21.0, 38.0, 36.44444444444444)","(101.0, 110.0, 105.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:27.269851,"(4.2, 5.2, 5.05)","(6.5, 7.4, 7.011111111111111)","(3.7, 4.8, 4.716666666666667)","(51.0, 110.0, 104.0)","(5.0, 8.0, 7.826666666666666)","(21.0, 38.0, 36.44444444444444)","(101.0, 110.0, 105.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:28.387985,"(4.2, 5.2, 5.05)","(6.5, 7.4, 7.011111111111111)","(3.7, 4.8, 4.716666666666667)","(51.0, 110.0, 105.55555555555556)","(5.0, 8.0, 7.826666666666666)","(21.0, 38.0, 36.285714285714285)","(101.0, 110.0, 104.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:29.545167,"(4.2, 5.2, 5.05)","(6.0, 7.4, 7.01)","(3.7, 4.8, 4.716666666666667)","(61.0, 110.0, 105.55555555555556)","(5.5, 8.0, 7.826666666666666)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 104.0)","(2.9, 3.65, 3.598031496062992)"
12-01-2023 18:55:30.709395,"(4.2, 5.2, 5.05)","(6.0, 7.4, 7.053333333333334)","(3.7, 4.8, 4.75)","(61.0, 110.0, 98.0)","(5.5, 8.0, 7.826666666666666)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 104.0)","(2.9, 3.6, 3.598031496062992)"
12-01-2023 18:55:31.955744,"(4.2, 5.2, 5.088888888888889)","(6.0, 7.4, 7.058536585365854)","(3.7, 4.8, 4.75)","(61.0, 110.0, 97.6923076923077)","(5.5, 8.0, 7.826666666666666)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 106.0)","(2.9, 3.6, 3.5995934959349594)"
12-01-2023 18:55:33.202599,"(4.2, 5.3, 5.04)","(6.0, 7.4, 7.058536585365854)","(3.7, 4.8, 4.75)","(61.0, 100.0, 97.6923076923077)","(5.5, 8.0, 7.792)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 96.0)","(2.9, 3.6, 3.630794701986755)"
12-01-2023 18:55:34.511865,"(4.2, 5.3, 5.03)","(6.0, 7.4, 7.011111111111111)","(3.7, 4.8, 4.763636363636364)","(61.0, 100.0, 97.6923076923077)","(5.5, 8.0, 7.903448275862069)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 96.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:35.732355,"(4.2, 5.3, 5.03)","(6.0, 7.4, 7.052173913043478)","(3.7, 4.8, 4.763636363636364)","(61.0, 100.0, 98.23529411764706)","(5.5, 8.0, 7.9071428571428575)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 96.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:37.054306,"(4.2, 5.3, 5.03)","(6.0, 7.4, 6.878260869565217)","(3.7, 4.8, 4.769230769230769)","(61.0, 100.0, 98.23529411764706)","(5.5, 8.0, 7.9071428571428575)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 96.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:38.330752,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.4, 6.8585365853658535)","(3.7, 4.8, 4.769230769230769)","(61.0, 100.0, 108.66666666666666)","(5.5, 8.0, 7.9071428571428575)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 96.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:39.585727,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.4, 7.0390243902439025)","(3.7, 4.8, 4.769230769230769)","(61.0, 110.0, 108.66666666666666)","(5.5, 8.0, 7.903448275862069)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 97.5)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:40.771793,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.4, 7.0390243902439025)","(3.7, 4.8, 4.769230769230769)","(61.0, 110.0, 98.75)","(5.5, 8.0, 7.7846153846153845)","(21.0, 38.0, 36.78260869565217)","(91.0, 120.0, 96.66666666666667)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:41.900644,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.4, 7.0476190476190474)","(3.7, 4.8, 4.769230769230769)","(61.0, 100.0, 98.75)","(5.5, 8.0, 7.903448275862069)","(21.0, 38.0, 36.285714285714285)","(91.0, 100.0, 96.66666666666667)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:43.127274,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.4, 7.010526315789473)","(3.7, 4.8, 4.769230769230769)","(61.0, 100.0, 98.75)","(5.5, 8.0, 7.903448275862069)","(21.0, 38.0, 36.285714285714285)","(91.0, 100.0, 99.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:44.258761,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.4, 7.010526315789473)","(3.7, 4.8, 4.769230769230769)","(61.0, 100.0, 98.75)","(5.5, 8.0, 7.903448275862069)","(21.0, 38.0, 36.285714285714285)","(91.0, 100.0, 99.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:45.354841,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.2, 6.883333333333333)","(3.7, 4.8, 4.757142857142857)","(61.0, 100.0, 98.75)","(5.5, 8.0, 7.903448275862069)","(21.0, 38.0, 36.285714285714285)","(91.0, 100.0, 99.0)","(2.9, 3.65, 3.630794701986755)"
12-01-2023 18:55:46.529975,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.2, 6.9)","(3.7, 4.8, 4.757142857142857)","(61.0, 100.0, 108.66666666666666)","(5.5, 8.0, 7.903448275862069)","(21.0, 38.0, 36.285714285714285)","(91.0, 100.0, 107.5)","(2.9, 3.65, 3.63)"
12-01-2023 18:55:47.643538,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.2, 7.007692307692308)","(3.7, 4.8, 4.757142857142857)","(61.0, 110.0, 108.66666666666666)","(5.5, 8.0, 7.903448275862069)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 107.5)","(2.9, 3.65, 3.6255905511811024)"
12-01-2023 18:55:48.997384,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.2, 7.00625)","(3.7, 4.8, 4.769230769230769)","(61.0, 110.0, 98.75)","(5.5, 8.0, 7.852631578947368)","(21.0, 38.0, 36.285714285714285)","(91.0, 120.0, 106.25)","(2.9, 3.65, 3.6255905511811024)"
12-01-2023 18:55:50.219947,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.2, 7.00625)","(3.7, 4.8, 4.769230769230769)","(61.0, 100.0, 98.75)","(5.5, 8.0, 7.9)","(21.0, 38.0, 36.285714285714285)","(91.0, 110.0, 161.25)","(2.9, 3.65, 3.624590163934426)"
12-01-2023 18:55:51.565525,"(4.2, 5.3, 5.044444444444444)","(6.0, 7.2, 7.00625)","(3.7, 4.8, 4.769230769230769)","(61.0, 100.0, 98.75)","(5.5, 8.0, 7.915151515151515)","(21.0, 38.0, 37.55555555555556)","(91.0, 180.0, 159.1304347826087)","(2.9, 3.65, 3.6707317073170733)"
12-01-2023 18:55:52.799554,"(4.2, 5.1, 5.057142857142857)","(6.0, 7.0, 6.786666666666666)","(3.7, 4.8, 4.826315789473684)","(61.0, 100.0, 98.57142857142857)","(5.5, 8.0, 7.902702702702703)","(21.0, 38.0, 36.285714285714285)","(91.0, 180.0, 164.11764705882354)","(2.9, 3.7, 3.678571428571429)"
12-01-2023 18:55:54.071994,"(4.2, 5.0, 4.924)","(6.0, 7.0, 6.815384615384615)","(3.7, 4.9, 4.826315789473684)","(61.0, 100.0, 98.75)","(5.5, 8.0, 7.902702702702703)","(21.0, 38.0, 36.285714285714285)","(91.0, 170.0, 156.66666666666666)","(2.9, 3.7, 3.678571428571429)"
12-01-2023 18:55:55.513280,"(4.2, 5.0, 4.924)","(6.0, 7.0, 6.76)","(3.7, 4.9, 4.855555555555556)","(61.0, 100.0, 108.66666666666666)","(5.5, 8.0, 7.8875)","(21.0, 38.0, 35.93103448275862)","(91.0, 170.0, 156.25)","(2.9, 3.7, 3.671153846153846)"
12-01-2023 18:55:56.828837,"(4.2, 5.0, 4.924)","(6.0, 6.8, 6.714285714285714)","(3.7, 4.9, 4.875)","(61.0, 110.0, 108.66666666666666)","(5.5, 8.0, 7.8875)","(21.0, 38.0, 36.15384615384615)","(91.0, 160.0, 156.25)","(2.9, 3.7, 3.654166666666667)"
12-01-2023 18:55:58.026618,"(4.2, 5.0, 4.924)","(6.0, 6.8, 6.716666666666667)","(3.7, 4.9, 4.886666666666667)","(61.0, 110.0, 113.91304347826087)","(5.5, 8.0, 7.91875)","(21.0, 38.0, 36.15384615384615)","(91.0, 160.0, 156.25)","(2.9, 3.7, 3.654166666666667)"
12-01-2023 18:55:59.197165,"(4.2, 5.0, 4.924)","(6.0, 6.8, 6.692682926829268)","(3.7, 4.9, 4.884615384615385)","(61.0, 120.0, 113.91304347826087)","(5.5, 8.0, 7.91875)","(21.0, 38.0, 36.15384615384615)","(91.0, 160.0, 156.25)","(2.9, 3.7, 3.654166666666667)"
12-01-2023 18:56:00.352336,"(4.2, 5.0, 4.924)","(6.0, 6.8, 6.692682926829268)","(3.7, 4.9, 4.884615384615385)","(61.0, 120.0, 113.91304347826087)","(5.5, 8.0, 7.902702702702703)","(21.0, 38.0, 36.15384615384615)","(91.0, 160.0, 156.25)","(2.9, 3.7, 3.6787878787878787)"
12-01-2023 18:56:01.576620,"(4.2, 5.1, 5.009090909090909)","(6.0, 6.8, 6.571428571428571)","(3.7, 4.9, 4.884615384615385)","(61.0, 120.0, 113.61702127659575)","(5.5, 8.0, 7.902702702702703)","(21.0, 38.0, 36.285714285714285)","(91.0, 160.0, 156.25)","(2.9, 3.7, 3.6708333333333334)"
12-01-2023 18:56:02.815100,"(4.2, 5.2, 5.023076923076923)","(6.0, 6.8, 6.581818181818182)","(3.7, 4.9, 4.731034482758621)","(61.0, 120.0, 113.61702127659575)","(5.5, 8.0, 7.902702702702703)","(21.0, 38.0, 36.285714285714285)","(91.0, 160.0, 156.25)","(2.9, 3.7, 3.661904761904762)"
12-01-2023 18:56:04.048566,"(4.2, 5.2, 5.051612903225807)","(6.0, 6.8, 6.5875)","(3.7, 4.8, 4.731034482758621)","(61.0, 120.0, 113.61702127659575)","(5.5, 8.0, 7.8875)","(21.0, 38.0, 36.285714285714285)","(91.0, 160.0, 156.25)","(2.9, 3.7, 3.659090909090909)"
12-01-2023 18:56:05.223186,"(4.2, 5.2, 5.051612903225807)","(6.0, 6.8, 6.5875)","(3.7, 4.8, 4.758333333333333)","(61.0, 120.0, 113.61702127659575)","(5.5, 8.0, 7.902702702702703)","(21.0, 38.0, 36.285714285714285)","(91.0, 160.0, 156.25)","(2.9, 3.7, 3.6553191489361705)"
12-01-2023 18:56:06.365256,"(4.2, 5.2, 5.051612903225807)","(6.0, 6.8, 6.5875)","(3.7, 4.8, 4.758333333333333)","(61.0, 120.0, 113.61702127659575)","(5.5, 8.0, 7.902702702702703)","(21.0, 38.0, 36.285714285714285)","(101.0, 160.0, 156.25)","(2.9, 3.7, 3.659090909090909)"
12-01-2023 18:56:07.571195,"(4.2, 5.2, 5.051612903225807)","(6.0, 6.8, 6.5875)","(3.7, 4.8, 4.704761904761905)","(61.0, 120.0, 113.61702127659575)","(5.5, 8.0, 7.902702702702703)","(21.0, 38.0, 36.285714285714285)","(101.0, 160.0, 176.25)","(2.9, 3.7, 3.65625)"
12-01-2023 18:56:08.722177,"(4.2, 5.2, 5.051612903225807)","(6.0, 6.8, 6.593939393939394)","(3.7, 4.8, 4.704761904761905)","(61.0, 120.0, 113.61702127659575)","(5.5, 8.0, 7.902702702702703)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 177.0)","(2.9, 3.7, 3.672)"
12-01-2023 18:56:09.870953,"(4.2, 5.2, 5.051612903225807)","(6.0, 6.8, 6.593939393939394)","(3.7, 4.8, 4.728571428571429)","(61.0, 120.0, 113.61702127659575)","(5.5, 8.0, 7.618918918918919)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 177.0)","(2.9, 3.7, 3.672)"
12-01-2023 18:56:10.999574,"(4.2, 5.2, 5.051612903225807)","(6.0, 6.8, 6.593939393939394)","(3.7, 4.8, 4.728571428571429)","(61.0, 120.0, 113.61702127659575)","(5.5, 7.8, 7.566666666666666)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 177.0)","(2.9, 3.7, 3.665)"
12-01-2023 18:56:12.171411,"(4.2, 5.2, 5.066666666666666)","(6.0, 6.8, 6.672340425531915)","(3.7, 4.8, 4.704761904761905)","(61.0, 120.0, 113.61702127659575)","(5.5, 7.6, 7.568421052631579)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.6702702702702705)"
12-01-2023 18:56:13.326286,"(4.2, 5.2, 5.066666666666666)","(6.0, 6.8, 6.672340425531915)","(3.7, 4.8, 4.7375)","(61.0, 120.0, 113.61702127659575)","(5.5, 7.6, 7.568421052631579)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.6750000000000003)"
12-01-2023 18:56:14.509457,"(4.2, 5.2, 5.085714285714285)","(6.0, 6.8, 6.672340425531915)","(3.7, 4.7, 4.6761904761904765)","(61.0, 120.0, 113.61702127659575)","(5.5, 7.6, 7.568421052631579)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.6750000000000003)"
12-01-2023 18:56:15.723330,"(4.2, 5.2, 5.085714285714285)","(6.0, 6.8, 6.672340425531915)","(3.7, 4.7, 4.6761904761904765)","(61.0, 120.0, 113.61702127659575)","(5.5, 7.6, 7.574999999999999)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.665)"
12-01-2023 18:56:16.942276,"(4.2, 5.3, 5.119999999999999)","(6.0, 6.8, 6.661818181818181)","(3.7, 4.7, 4.6761904761904765)","(61.0, 120.0, 113.61702127659575)","(5.5, 7.6, 7.574999999999999)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.665)"
12-01-2023 18:56:18.111127,"(4.2, 5.3, 5.138095238095238)","(6.0, 6.8, 6.656603773584905)","(3.7, 4.7, 4.6761904761904765)","(61.0, 120.0, 113.61702127659575)","(5.5, 7.6, 7.574999999999999)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.665)"
12-01-2023 18:56:19.349825,"(4.2, 5.3, 5.1454545454545455)","(6.0, 6.8, 6.609999999999999)","(3.7, 4.7, 4.7379310344827585)","(61.0, 120.0, 113.61702127659575)","(5.5, 7.6, 7.574999999999999)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.654166666666667)"
12-01-2023 18:56:20.621944,"(4.2, 5.3, 5.121052631578947)","(6.0, 6.8, 6.638297872340425)","(3.7, 4.8, 4.76)","(61.0, 120.0, 128.77551020408163)","(5.5, 7.6, 7.574999999999999)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.654166666666667)"
12-01-2023 18:56:21.839186,"(4.2, 5.3, 5.121052631578947)","(6.0, 6.8, 6.619047619047619)","(3.7, 4.8, 4.76)","(61.0, 130.0, 128.77551020408163)","(5.5, 7.6, 7.574999999999999)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.6453124999999997)"
12-01-2023 18:56:23.083811,"(4.2, 5.3, 5.121052631578947)","(6.0, 6.8, 6.638297872340425)","(3.7, 4.8, 4.76)","(61.0, 130.0, 128.77551020408163)","(5.5, 7.6, 7.413483146067416)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.65, 3.6568627450980395)"
12-01-2023 18:56:24.355978,"(4.2, 5.3, 5.121052631578947)","(6.0, 6.8, 6.633333333333333)","(3.7, 4.8, 4.76)","(61.0, 130.0, 128.77551020408163)","(5.5, 7.8, 7.5027027027027025)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.6568627450980395)"
12-01-2023 18:56:25.670608,"(4.2, 5.3, 5.116326530612245)","(6.0, 6.8, 6.644897959183673)","(3.7, 4.8, 4.7375)","(61.0, 130.0, 128.77551020408163)","(5.5, 7.6, 7.5027027027027025)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.6568627450980395)"
12-01-2023 18:56:27.021569,"(4.2, 5.3, 5.116326530612245)","(6.0, 6.8, 6.653846153846153)","(3.7, 4.8, 4.7375)","(61.0, 130.0, 128.77551020408163)","(5.5, 7.6, 7.5027027027027025)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.6568627450980395)"
12-01-2023 18:56:28.306230,"(4.2, 5.3, 5.116326530612245)","(6.0, 6.8, 6.653333333333333)","(3.7, 4.8, 4.785714285714286)","(61.0, 130.0, 128.77551020408163)","(5.5, 7.6, 7.5027027027027025)","(21.0, 38.0, 36.285714285714285)","(101.0, 180.0, 176.1904761904762)","(2.9, 3.7, 3.6568627450980395)"
