,Russian Berry,Black Compass,Aston Samba,Rear View Mirror,Zilker Park,Kaheem Bale,Meteor Monelli,Call Me Marley
06-01-2023 16:24:08.335989,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 23.964285714285715)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:09.396887,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 23.964285714285715)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:10.425880,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 18.5)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:11.722058,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 18.5)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:12.984891,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 18.5)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:14.142420,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 23.964285714285715)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:15.302453,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.6550000000000002)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 20.333333333333336)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:16.642356,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 18.5)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:17.941401,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 18.5)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:19.208196,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 18.5)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:20.360201,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 13.857142857142858)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:21.470957,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 25.0, 18.5)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.375)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:22.618323,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.0)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 18.517241379310345)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:23.747692,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.0)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 18.517241379310345)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:24.824023,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.0)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:25.860168,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 19.666666666666664)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:27.076827,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:28.227443,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:29.363029,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:30.501238,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:31.747490,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:32.976243,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:34.083497,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:35.196315,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:36.375030,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:37.523122,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:38.602074,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:40.043506,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:41.192773,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 75.0, 67.07142857142857)","(9.0, 24.0, 18.25)","(21.0, 110.0, 102.0909090909091)","(10.0, 11.5, 10.333333333333334)","(10.0, 19.5, 12.75)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:42.403718,"(4.0, 7.8, 6.1)","(2.6, 4.0, 3.3200000000000003)","(21.0, 65.0, 53.75)","(9.0, 24.0, 18.25)","(21.0, 110.0, 97.71428571428572)","(10.0, 11.5, 10.038461538461538)","(10.0, 19.5, 17.25)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:43.456395,"(4.0, 7.8, 4.6571428571428575)","(2.6, 4.0, 3.3200000000000003)","(21.0, 65.0, 53.75)","(9.0, 24.0, 18.25)","(21.0, 110.0, 97.71428571428572)","(10.0, 11.5, 10.038461538461538)","(10.0, 19.5, 18.6)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:44.590812,"(4.0, 6.0, 5.2)","(2.6, 4.0, 3.3200000000000003)","(21.0, 65.0, 53.75)","(9.0, 24.0, 18.25)","(21.0, 110.0, 97.71428571428572)","(10.0, 11.5, 10.038461538461538)","(10.0, 23.0, 20.727272727272727)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:45.729505,"(4.0, 6.0, 5.2)","(2.6, 4.0, 3.3200000000000003)","(21.0, 65.0, 59.0)","(9.0, 23.0, 17.75)","(21.0, 95.0, 84.85714285714286)","(10.0, 11.5, 10.038461538461538)","(10.0, 23.0, 20.727272727272727)","(3.4, 4.8, 4.05)"
06-01-2023 16:24:46.899481,"(4.0, 6.8, 5.425)","(2.6, 4.0, 3.3200000000000003)","(21.0, 65.0, 59.0)","(9.0, 23.0, 17.75)","(21.0, 95.0, 52.4)","(10.0, 11.5, 10.038461538461538)","(10.0, 23.0, 21.75)","(3.4, 4.8, 4.684615384615384)"
06-01-2023 16:24:48.093775,"(4.0, 6.8, 6.411111111111111)","(2.6, 4.0, 3.8953846153846152)","(21.0, 65.0, 54.0)","(9.0, 23.0, 17.75)","(21.0, 95.0, 53.0)","(10.0, 11.5, 10.038461538461538)","(10.0, 23.0, 21.5)","(3.4, 4.8, 4.684615384615384)"
06-01-2023 16:24:49.157350,"(4.0, 6.8, 6.411111111111111)","(2.6, 4.0, 3.8953846153846152)","(21.0, 65.0, 54.25)","(9.0, 23.0, 17.75)","(21.0, 95.0, 53.599999999999994)","(10.0, 11.5, 10.038461538461538)","(10.0, 23.0, 20.125)","(3.4, 4.8, 4.5928571428571425)"
06-01-2023 16:24:50.312020,"(4.0, 6.8, 6.404166666666667)","(2.6, 4.0, 3.8085714285714287)","(21.0, 65.0, 54.25)","(9.0, 23.0, 17.75)","(21.0, 95.0, 53.599999999999994)","(10.0, 11.5, 10.038461538461538)","(10.0, 23.0, 20.125)","(3.4, 4.8, 4.125)"
06-01-2023 16:24:51.471201,"(4.0, 6.8, 6.395238095238095)","(2.6, 4.0, 3.35)","(21.0, 65.0, 54.25)","(9.0, 23.0, 17.75)","(21.0, 95.0, 53.599999999999994)","(10.0, 11.5, 10.038461538461538)","(10.0, 23.0, 20.125)","(3.4, 4.8, 4.125)"
06-01-2023 16:24:52.589769,"(4.0, 7.2, 6.804166666666667)","(2.6, 4.0, 3.35)","(21.0, 65.0, 54.25)","(9.0, 21.0, 19.875)","(21.0, 95.0, 53.599999999999994)","(10.0, 11.5, 10.038461538461538)","(10.0, 22.0, 18.0)","(3.4, 4.8, 4.125)"
06-01-2023 16:24:53.686491,"(4.0, 7.2, 6.7)","(2.6, 4.0, 3.35)","(21.0, 65.0, 54.25)","(9.0, 21.0, 19.875)","(21.0, 95.0, 53.599999999999994)","(10.0, 11.5, 10.038461538461538)","(10.0, 22.0, 19.77777777777778)","(3.4, 4.8, 4.125)"
06-01-2023 16:24:54.909815,"(4.0, 7.2, 5.95)","(2.6, 4.0, 3.35)","(21.0, 65.0, 54.25)","(9.0, 21.0, 19.875)","(21.0, 95.0, 53.599999999999994)","(10.0, 11.5, 10.038461538461538)","(10.0, 22.0, 19.77777777777778)","(3.4, 4.8, 4.125)"
06-01-2023 16:24:56.102090,"(4.0, 7.2, 6.325)","(2.6, 4.0, 3.35)","(21.0, 65.0, 54.25)","(9.0, 21.0, 19.875)","(21.0, 95.0, 53.599999999999994)","(10.0, 11.5, 10.038461538461538)","(10.0, 22.0, 19.77777777777778)","(3.4, 4.8, 3.72)"
06-01-2023 16:24:57.306351,"(4.0, 7.0, 6.375)","(2.6, 4.0, 2.96)","(21.0, 65.0, 44.0)","(9.0, 19.0, 18.125)","(21.0, 90.0, 55.5)","(10.0, 11.5, 10.038461538461538)","(10.0, 22.0, 20.1)","(3.4, 4.8, 3.4956521739130437)"
06-01-2023 16:24:58.422504,"(4.0, 7.0, 6.333333333333334)","(2.6, 4.0, 2.8625000000000003)","(21.0, 65.0, 44.0)","(9.0, 19.0, 18.125)","(21.0, 85.0, 50.92307692307693)","(10.0, 11.5, 10.038461538461538)","(10.0, 22.0, 20.1)","(3.4, 4.5, 3.4956521739130437)"
06-01-2023 16:24:59.560608,"(4.0, 7.0, 6.333333333333334)","(2.6, 4.0, 2.8800000000000003)","(21.0, 65.0, 44.0)","(9.0, 19.0, 18.125)","(21.0, 80.0, 58.400000000000006)","(10.0, 11.5, 10.038461538461538)","(10.0, 22.0, 20.1)","(3.4, 4.5, 3.4956521739130437)"
06-01-2023 16:25:00.750802,"(4.0, 7.0, 6.7)","(2.6, 4.0, 2.8800000000000003)","(21.0, 65.0, 44.0)","(9.0, 19.0, 18.125)","(21.0, 80.0, 58.400000000000006)","(10.0, 11.5, 10.038461538461538)","(10.0, 22.0, 20.1)","(3.4, 4.5, 3.4956521739130437)"
06-01-2023 16:25:01.928043,"(4.0, 7.0, 6.666666666666666)","(2.6, 4.0, 2.8800000000000003)","(21.0, 65.0, 44.0)","(9.0, 19.0, 18.125)","(21.0, 80.0, 58.400000000000006)","(10.0, 11.5, 10.038461538461538)","(10.0, 22.0, 20.1)","(3.4, 4.5, 3.4956521739130437)"
06-01-2023 16:25:02.989075,"(4.0, 7.2, 6.699999999999999)","(2.6, 4.0, 2.8800000000000003)","(21.0, 65.0, 44.0)","(9.0, 19.0, 18.125)","(21.0, 80.0, 58.400000000000006)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 18.4)","(3.4, 4.5, 3.466666666666667)"
06-01-2023 16:25:04.048681,"(4.0, 7.2, 6.699999999999999)","(2.6, 4.0, 2.8800000000000003)","(21.0, 55.0, 52.71428571428571)","(9.0, 19.0, 18.142857142857142)","(21.0, 70.0, 49.90909090909091)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 19.714285714285715)","(3.4, 4.5, 3.875)"
06-01-2023 16:25:05.148908,"(4.0, 7.4, 6.76)","(2.6, 4.0, 2.8800000000000003)","(21.0, 55.0, 52.71428571428571)","(9.0, 19.0, 19.92857142857143)","(21.0, 75.0, 49.90909090909091)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 19.714285714285715)","(3.4, 4.3, 3.5)"
06-01-2023 16:25:06.307611,"(4.0, 7.4, 6.76)","(2.6, 4.0, 2.8800000000000003)","(21.0, 55.0, 52.71428571428571)","(9.0, 21.0, 19.92857142857143)","(21.0, 75.0, 49.90909090909091)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 19.714285714285715)","(3.4, 4.3, 3.5)"
06-01-2023 16:25:07.429174,"(4.0, 7.4, 6.815384615384616)","(2.6, 4.0, 2.8800000000000003)","(21.0, 55.0, 44.89473684210526)","(9.0, 21.0, 19.333333333333332)","(21.0, 75.0, 38.18181818181818)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.238095238095237)","(3.4, 4.3, 3.5)"
06-01-2023 16:25:08.587597,"(4.0, 7.4, 6.428571428571429)","(2.6, 4.0, 3.4729411764705884)","(21.0, 55.0, 44.9375)","(9.0, 22.0, 20.125)","(21.0, 75.0, 55.0)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.238095238095237)","(3.4, 4.3, 3.5)"
06-01-2023 16:25:09.806302,"(4.0, 7.4, 6.485714285714286)","(2.6, 4.0, 3.4729411764705884)","(21.0, 50.0, 46.214285714285715)","(9.0, 22.0, 21.642857142857142)","(21.0, 70.0, 59.166666666666664)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.238095238095237)","(3.4, 4.3, 3.46328125)"
06-01-2023 16:25:11.035446,"(4.0, 7.4, 6.485714285714286)","(2.6, 4.0, 3.4729411764705884)","(21.0, 48.0, 46.214285714285715)","(9.0, 22.0, 21.642857142857142)","(21.0, 65.0, 59.166666666666664)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.238095238095237)","(3.4, 4.3, 3.4857142857142858)"
06-01-2023 16:25:12.229832,"(4.0, 7.4, 6.28)","(2.6, 4.0, 3.4729411764705884)","(21.0, 48.0, 46.214285714285715)","(9.0, 22.0, 21.642857142857142)","(21.0, 65.0, 59.166666666666664)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.238095238095237)","(3.4, 4.2, 3.511111111111111)"
06-01-2023 16:25:13.355925,"(4.0, 7.2, 6.7)","(2.6, 4.0, 3.4729411764705884)","(21.0, 48.0, 39.25)","(9.0, 22.0, 21.642857142857142)","(21.0, 65.0, 47.5)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.238095238095237)","(3.4, 4.0, 3.511111111111111)"
06-01-2023 16:25:14.577855,"(4.0, 7.2, 6.533333333333333)","(2.6, 4.0, 3.310769230769231)","(21.0, 44.0, 42.5)","(9.0, 23.0, 22.227272727272727)","(21.0, 60.0, 45.0)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 18.25)","(3.4, 3.95, 3.7)"
06-01-2023 16:25:15.670042,"(4.0, 7.2, 6.533333333333333)","(2.6, 4.0, 3.310769230769231)","(21.0, 44.0, 42.5)","(9.0, 23.0, 22.227272727272727)","(21.0, 55.0, 50.833333333333336)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 19.857142857142858)","(3.4, 3.95, 3.7)"
06-01-2023 16:25:16.768160,"(4.0, 7.2, 6.533333333333333)","(2.6, 4.0, 3.310769230769231)","(21.0, 44.0, 36.65)","(9.0, 23.0, 21.3)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.95, 3.7)"
06-01-2023 16:25:17.927662,"(4.0, 7.2, 6.533333333333333)","(2.6, 4.0, 3.310769230769231)","(21.0, 44.0, 36.65)","(9.0, 23.0, 21.3)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.95, 3.7)"
06-01-2023 16:25:19.145838,"(4.0, 7.2, 6.9)","(2.6, 4.0, 3.1180000000000003)","(21.0, 44.0, 36.65)","(9.0, 22.0, 21.642857142857142)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.75, 3.6)"
06-01-2023 16:25:20.360694,"(4.0, 7.2, 6.9)","(2.6, 4.0, 3.3215384615384616)","(21.0, 44.0, 37.0)","(9.0, 22.0, 24.5)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.75, 3.6)"
06-01-2023 16:25:21.546930,"(4.0, 7.2, 6.9)","(2.6, 4.0, 2.915)","(21.0, 44.0, 37.0)","(9.0, 25.0, 24.5)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.75, 3.6)"
06-01-2023 16:25:22.771723,"(4.0, 7.4, 6.92)","(2.6, 4.0, 2.915)","(21.0, 44.0, 37.0)","(9.0, 25.0, 23.547619047619047)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.75, 3.6)"
06-01-2023 16:25:24.103259,"(4.0, 7.6, 6.96)","(2.6, 4.0, 2.915)","(21.0, 44.0, 37.0)","(9.0, 24.0, 23.547619047619047)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.75, 3.6)"
06-01-2023 16:25:25.547236,"(4.0, 7.6, 6.96)","(2.6, 4.0, 2.915)","(21.0, 44.0, 37.0)","(9.0, 24.0, 22.595238095238095)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.75, 3.6)"
06-01-2023 16:25:26.946590,"(4.0, 7.6, 6.96)","(2.6, 4.0, 3.33)","(21.0, 44.0, 37.0)","(9.0, 23.0, 22.166666666666668)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.75, 3.6)"
06-01-2023 16:25:28.226919,"(4.0, 7.6, 7.333333333333333)","(2.6, 3.9, 3.34)","(21.0, 44.0, 37.0)","(9.0, 23.0, 19.5)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.75, 3.6)"
06-01-2023 16:25:29.603045,"(4.0, 7.2, 6.0)","(2.6, 3.9, 3.3499999999999996)","(21.0, 44.0, 37.0)","(9.0, 23.0, 19.5)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.11764705882353)","(3.4, 3.75, 3.575)"
06-01-2023 16:25:30.865339,"(4.0, 7.2, 6.5777777777777775)","(2.6, 3.9, 3.3109090909090906)","(21.0, 44.0, 34.0)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 20.444444444444443)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:32.140837,"(4.0, 7.2, 6.5777777777777775)","(2.6, 3.9, 2.991428571428571)","(21.0, 44.0, 31.90909090909091)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 20.444444444444443)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:33.431048,"(4.0, 7.2, 6.16)","(2.6, 3.9, 3.252)","(21.0, 44.0, 34.5)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:34.685085,"(4.0, 7.2, 6.68)","(2.6, 3.9, 3.252)","(21.0, 44.0, 32.916666666666664)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:35.970780,"(4.0, 7.2, 6.68)","(2.6, 3.9, 3.09)","(21.0, 44.0, 32.916666666666664)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:37.063596,"(4.0, 7.2, 7.0)","(2.6, 3.9, 3.09)","(21.0, 44.0, 32.916666666666664)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:38.200567,"(4.0, 7.2, 7.0)","(2.6, 3.9, 3.401538461538461)","(21.0, 44.0, 33.5)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:39.401944,"(4.0, 7.2, 6.830769230769231)","(2.6, 3.9, 2.991428571428571)","(21.0, 44.0, 35.0)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:40.558631,"(4.0, 7.2, 6.4)","(2.6, 3.9, 3.546666666666667)","(21.0, 44.0, 35.0)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:41.801367,"(4.0, 7.2, 6.4)","(2.6, 3.9, 3.546666666666667)","(21.0, 44.0, 35.0)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:43.054430,"(4.0, 7.2, 6.4)","(2.6, 3.9, 3.546666666666667)","(21.0, 44.0, 35.0)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.66)"
06-01-2023 16:25:44.322579,"(4.0, 7.2, 6.4)","(2.6, 3.9, 3.546666666666667)","(21.0, 44.0, 35.0)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.75, 3.58)"
06-01-2023 16:25:45.645483,"(4.0, 7.2, 6.4)","(2.6, 3.9, 3.546666666666667)","(21.0, 44.0, 35.0)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.65, 3.58)"
06-01-2023 16:25:46.875829,"(4.0, 7.2, 6.933333333333334)","(2.6, 3.9, 3.546666666666667)","(21.0, 44.0, 35.0)","(9.0, 23.0, 21.157894736842106)","(21.0, 55.0, 41.36363636363637)","(10.0, 11.5, 9.871428571428572)","(10.0, 22.0, 21.333333333333332)","(3.4, 3.65, 3.58)"
