,Ravioli,Awesome Fred,Tralee Doll,Bundy Rose,Shimmy Debacle,Little Olivia,Full Of Zip,Hidden Houdini
04-01-2023 11:28:16.634696,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 7.2, 5.157575757575757)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.45)"
04-01-2023 11:28:17.725055,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 7.6, 6.061538461538461)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.45)"
04-01-2023 11:28:18.789855,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 7.4, 5.533333333333333)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.45)"
04-01-2023 11:28:19.912853,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 7.4, 5.533333333333333)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:21.051933,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 7.4, 5.533333333333333)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:22.174216,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 7.4, 4.779310344827586)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:23.200634,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 7.2, 4.779310344827586)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:24.186512,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 7.2, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:25.177880,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:26.254949,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:27.330601,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:28.409408,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:29.490623,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:30.494853,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:31.564935,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:32.893076,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:34.123320,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:35.316012,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:36.597200,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:37.859331,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:39.089965,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:40.201508,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:41.313574,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:42.400698,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:43.441457,"(1.95, 3.05, 2.0205555555555557)","(41.0, 300.0, 160.23529411764707)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:44.502464,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:45.560180,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:46.571149,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:47.835634,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:49.039636,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:50.238653,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:51.701701,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:53.039408,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:54.257319,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:55.332813,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:56.418612,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:57.524368,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:58.671405,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:28:59.785765,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:29:00.900542,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:29:02.020065,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:29:03.103509,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:29:04.208728,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:29:05.240311,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:29:06.289659,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 442.3076923076923)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:29:07.375205,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 590.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 27.375)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:29:08.518568,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 205.33333333333334)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 560.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 7.153846153846154)"
04-01-2023 11:29:09.661857,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 560.0)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.846153846153846)"
04-01-2023 11:29:10.752336,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.846153846153846)"
04-01-2023 11:29:11.856461,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.846153846153846)"
04-01-2023 11:29:12.994091,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.846153846153846)"
04-01-2023 11:29:14.064014,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.846153846153846)"
04-01-2023 11:29:15.119353,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:16.174075,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:17.341169,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:18.397989,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:19.482377,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:20.488521,"(1.95, 3.05, 2.0205555555555557)","(41.0, 290.0, 177.11111111111111)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:21.500030,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:22.566142,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:23.625539,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:24.641830,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:25.689346,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:26.732065,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:27.744222,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:28.828684,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:29.863840,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:30.912551,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:31.993537,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:33.097155,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:34.167649,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:35.207784,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:36.271415,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:37.294264,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:38.323167,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:39.367938,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:40.427339,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:41.482693,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
04-01-2023 11:29:42.533469,"(1.95, 3.05, 2.0205555555555557)","(41.0, 280.0, 158.0)","(3.8, 7.4, 4.4526315789473685)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 558.3333333333334)","(4.4, 6.8, 5.266666666666667)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 6.583333333333334)"
