,Danish Prince,Tympanist,Green Shadows,Wategos,Wineglass Bay,Semana
07-01-2023 11:27:56.345828,"(8.5, 12.0, 11.3)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.1, 2.9066666666666667)","(10.0, 14.0, 13.909871244635193)","(4.8, 7.0, 6.275862068965517)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:27:57.320358,"(8.5, 12.0, 11.3)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.1, 2.90625)","(10.0, 14.0, 13.909871244635193)","(4.8, 7.0, 6.275862068965517)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:27:58.217682,"(8.5, 12.0, 11.3)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.1, 2.90625)","(10.0, 14.0, 13.909871244635193)","(4.8, 7.0, 6.275862068965517)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:27:59.180317,"(8.5, 12.0, 11.3)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.1, 2.90625)","(10.0, 14.0, 13.909871244635193)","(4.8, 7.0, 6.275862068965517)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:00.172138,"(8.5, 12.0, 11.3)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.1, 2.90625)","(10.0, 14.0, 13.909871244635193)","(4.8, 7.0, 6.275862068965517)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:01.184895,"(8.5, 12.0, 11.3)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.1, 2.90625)","(10.0, 14.0, 13.909871244635193)","(4.8, 7.0, 6.275862068965517)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:02.141771,"(8.5, 12.0, 11.3)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.1, 2.90625)","(10.0, 14.0, 13.909871244635193)","(4.8, 7.0, 6.275862068965517)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:03.104227,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.894736842105264)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:04.005805,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.894736842105264)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:04.924552,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.933333333333334)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:05.896977,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.933333333333334)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:06.868984,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.933333333333334)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:07.782287,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.933333333333334)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:08.744069,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.933333333333334)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:09.761857,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.933333333333334)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:10.679658,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.933333333333334)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:11.573499,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.933333333333334)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:12.585327,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.9833333333333334)","(10.0, 14.0, 13.933333333333334)","(4.8, 6.8, 6.64)","(4.0, 5.1, 4.938157894736841)"
07-01-2023 11:28:13.617303,"(8.5, 11.5, 11.378947368421052)","(8.5, 12.0, 11.920634920634921)","(2.45, 3.05, 2.922727272727273)","(10.0, 14.0, 12.493212669683258)","(4.8, 6.8, 6.3428571428571425)","(4.0, 5.1, 4.932911392405063)"
07-01-2023 11:28:14.585508,"(8.5, 11.5, 11.434782608695652)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.922727272727273)","(10.0, 12.5, 12.486486486486486)","(4.8, 6.6, 6.2727272727272725)","(4.0, 5.1, 4.928)"
07-01-2023 11:28:15.618208,"(8.5, 11.5, 11.428571428571429)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.9285714285714284)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.2727272727272725)","(4.0, 5.1, 4.928)"
07-01-2023 11:28:16.551761,"(8.5, 11.5, 11.428571428571429)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.9285714285714284)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.2727272727272725)","(4.0, 5.1, 4.928)"
07-01-2023 11:28:17.462012,"(8.5, 11.5, 11.428571428571429)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.9285714285714284)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.2727272727272725)","(4.0, 5.1, 4.928)"
07-01-2023 11:28:18.414054,"(8.5, 11.5, 11.428571428571429)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.9285714285714284)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.2727272727272725)","(4.0, 5.1, 4.928)"
07-01-2023 11:28:19.378083,"(8.5, 11.5, 11.428571428571429)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.9285714285714284)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.2727272727272725)","(4.0, 5.1, 4.928)"
07-01-2023 11:28:20.255563,"(8.5, 11.5, 11.428571428571429)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.9285714285714284)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.2727272727272725)","(4.0, 5.1, 4.928)"
07-01-2023 11:28:21.185392,"(8.5, 11.5, 11.428571428571429)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.9285714285714284)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.3)","(4.0, 5.1, 4.928)"
07-01-2023 11:28:22.229635,"(8.5, 11.5, 11.428571428571429)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.9285714285714284)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.3)","(4.0, 5.1, 4.928)"
07-01-2023 11:28:23.156839,"(8.5, 11.5, 11.428571428571429)","(8.5, 11.5, 11.493827160493828)","(2.45, 3.0, 2.9285714285714284)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.333333333333333)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:24.061706,"(8.5, 12.0, 11.6)","(8.5, 12.0, 11.905511811023622)","(2.45, 3.0, 2.9368421052631577)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.333333333333333)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:25.007685,"(8.5, 12.0, 11.6)","(8.5, 12.0, 11.905511811023622)","(2.45, 3.0, 2.9368421052631577)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.333333333333333)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:25.982154,"(8.5, 12.0, 11.6)","(8.5, 12.0, 11.905511811023622)","(2.45, 3.0, 2.9368421052631577)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.333333333333333)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:26.971169,"(8.5, 12.0, 11.6)","(8.5, 12.0, 11.905511811023622)","(2.45, 3.0, 2.9368421052631577)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.333333333333333)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:28.016701,"(8.5, 12.0, 11.6)","(8.5, 12.0, 11.905511811023622)","(2.45, 3.0, 2.9368421052631577)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:29.092996,"(8.5, 12.0, 11.538461538461538)","(8.5, 12.0, 11.890625)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:30.131650,"(8.5, 11.0, 10.444444444444445)","(8.5, 12.0, 11.890625)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:31.116876,"(8.5, 11.0, 10.444444444444445)","(8.5, 12.0, 11.890625)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981981981981981)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:32.063744,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:33.022668,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:34.029246,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:35.124739,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:36.290868,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:37.328553,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:38.285567,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:39.362507,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:40.446766,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:41.536619,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 12.981735159817351)","(4.8, 6.6, 6.3999999999999995)","(4.0, 5.1, 4.931506849315069)"
07-01-2023 11:28:42.657438,"(8.5, 11.0, 10.428571428571429)","(8.5, 12.0, 11.889328063241107)","(2.45, 3.0, 2.9172413793103447)","(10.0, 13.0, 13.930875576036867)","(4.8, 6.6, 6.517241379310344)","(4.0, 5.1, 4.901612903225806)"
07-01-2023 11:28:43.751044,"(8.5, 11.0, 10.333333333333334)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.05, 2.9064444444444444)","(10.0, 14.0, 13.930875576036867)","(4.8, 6.6, 6.517241379310344)","(4.0, 5.1, 4.901612903225806)"
07-01-2023 11:28:44.756580,"(8.5, 11.0, 10.333333333333334)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.05, 2.9064444444444444)","(10.0, 14.0, 13.930875576036867)","(4.8, 6.6, 6.517241379310344)","(4.0, 5.1, 4.901612903225806)"
07-01-2023 11:28:45.761498,"(8.5, 11.0, 10.333333333333334)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.05, 2.9064444444444444)","(10.0, 14.0, 13.930875576036867)","(4.8, 6.6, 6.517241379310344)","(4.0, 5.1, 4.901612903225806)"
07-01-2023 11:28:46.769344,"(8.5, 11.0, 10.333333333333334)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.05, 2.9064444444444444)","(10.0, 14.0, 13.930875576036867)","(4.8, 6.6, 6.517241379310344)","(4.0, 5.1, 4.901612903225806)"
07-01-2023 11:28:47.786849,"(8.5, 11.0, 10.333333333333334)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.05, 2.9064444444444444)","(10.0, 14.0, 13.930875576036867)","(4.8, 6.6, 6.517241379310344)","(4.0, 5.1, 4.901612903225806)"
07-01-2023 11:28:48.943954,"(8.5, 11.0, 10.333333333333334)","(8.5, 12.0, 11.90983606557377)","(2.45, 3.05, 2.9064444444444444)","(10.0, 14.0, 13.488262910798122)","(4.8, 6.6, 6.337931034482759)","(4.0, 5.1, 4.967741935483871)"
07-01-2023 11:28:50.080028,"(8.5, 11.0, 10.333333333333334)","(8.5, 12.0, 11.90983606557377)","(2.45, 3.05, 2.903720930232558)","(10.0, 13.5, 13.488262910798122)","(4.8, 6.4, 6.34375)","(4.0, 5.1, 4.958620689655173)"
07-01-2023 11:28:51.068655,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.90983606557377)","(2.45, 3.05, 2.903720930232558)","(10.0, 13.5, 13.476635514018692)","(4.8, 6.4, 6.327272727272728)","(4.0, 5.1, 4.958620689655173)"
07-01-2023 11:28:52.074681,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.902040816326531)","(2.45, 3.05, 2.9132608695652173)","(10.0, 13.5, 13.476635514018692)","(4.8, 6.4, 6.327272727272728)","(4.0, 5.1, 4.958620689655173)"
07-01-2023 11:28:53.136192,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.902040816326531)","(2.45, 3.05, 2.9132608695652173)","(10.0, 13.5, 13.476635514018692)","(4.8, 6.4, 6.327272727272728)","(4.0, 5.1, 4.958620689655173)"
07-01-2023 11:28:54.091097,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.902040816326531)","(2.45, 3.05, 2.9132608695652173)","(10.0, 13.5, 13.476635514018692)","(4.8, 6.4, 6.327272727272728)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:28:55.118751,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.902040816326531)","(2.45, 3.05, 2.9132608695652173)","(10.0, 13.5, 13.476635514018692)","(4.8, 6.4, 6.327272727272728)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:28:56.214565,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.902040816326531)","(2.45, 3.05, 2.9132608695652173)","(10.0, 13.5, 13.476635514018692)","(4.8, 6.4, 6.304)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:28:57.264215,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.902040816326531)","(2.45, 3.05, 2.9132608695652173)","(10.0, 13.5, 13.476635514018692)","(4.8, 6.4, 6.304)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:28:58.264880,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.902040816326531)","(2.45, 3.05, 2.9132608695652173)","(10.0, 13.5, 13.476635514018692)","(4.8, 6.4, 6.304)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:28:59.231603,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.902040816326531)","(2.45, 3.05, 2.9132608695652173)","(10.0, 13.5, 12.93607305936073)","(4.8, 6.4, 6.15)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:00.246643,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.15)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:01.293779,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:02.420234,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:03.466966,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:04.462030,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:05.521138,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:06.554831,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:07.473613,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:08.557134,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:09.635939,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:10.676437,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:11.638003,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:12.675212,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:13.650613,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:14.677076,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:15.749380,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:16.809883,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:17.862247,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:18.955073,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:19.968068,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:20.954309,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 2.986206896551724)","(10.0, 13.0, 12.93607305936073)","(4.8, 6.4, 6.115)","(4.0, 5.1, 4.99620253164557)"
07-01-2023 11:29:22.045675,"(8.5, 11.0, 10.310344827586206)","(8.5, 11.5, 11.450207468879668)","(2.45, 3.05, 3.036363636363636)","(10.0, 13.0, 13.944444444444445)","(4.8, 6.4, 6.304)","(4.0, 5.1, 4.804424778761062)"
07-01-2023 11:29:23.098725,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.05, 3.036363636363636)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.4, 6.406060606060605)","(4.0, 4.9, 4.806896551724138)"
07-01-2023 11:29:24.133536,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.1, 3.0612903225806454)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.406060606060605)","(4.0, 4.9, 4.804424778761062)"
07-01-2023 11:29:25.188998,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.1, 3.0612903225806454)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.406060606060605)","(4.0, 4.9, 4.804424778761062)"
07-01-2023 11:29:26.182784,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.1, 3.0612903225806454)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.406060606060605)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:27.188924,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.1, 3.0612903225806454)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.406060606060605)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:28.211769,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.1, 3.0612903225806454)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.406060606060605)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:29.200711,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.1, 3.0612903225806454)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.406060606060605)","(4.0, 4.9, 4.792)"
07-01-2023 11:29:30.443999,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.05, 2.985)","(10.0, 14.0, 13.904109589041095)","(4.8, 6.6, 6.355555555555555)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:32.209241,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.05, 2.985)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.355555555555555)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:33.297278,"(8.5, 11.0, 10.310344827586206)","(8.5, 12.0, 11.91769547325103)","(2.45, 3.05, 2.985)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.355555555555555)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:34.479337,"(8.5, 11.0, 10.310344827586206)","(9.0, 12.0, 11.91769547325103)","(2.45, 3.05, 2.985)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.355555555555555)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:35.652717,"(8.5, 11.0, 10.310344827586206)","(9.0, 12.0, 11.91769547325103)","(2.45, 3.05, 2.985)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.355555555555555)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:37.023944,"(8.5, 11.0, 10.310344827586206)","(9.0, 12.0, 11.91769547325103)","(2.45, 3.05, 2.985)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.355555555555555)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:38.235342,"(8.5, 11.0, 10.310344827586206)","(9.0, 12.0, 11.91769547325103)","(2.45, 3.05, 2.985)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.355555555555555)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:39.461854,"(8.5, 11.0, 10.310344827586206)","(9.0, 12.0, 11.91769547325103)","(2.45, 3.05, 2.985)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.355555555555555)","(4.0, 4.9, 4.788659793814433)"
07-01-2023 11:29:40.575532,"(8.5, 11.0, 10.310344827586206)","(9.0, 12.0, 11.91769547325103)","(2.45, 3.05, 2.985)","(10.0, 14.0, 13.944444444444445)","(4.8, 6.6, 6.355555555555555)","(4.0, 4.9, 4.788659793814433)"
