,Bundy Traveller,Stuck In Mud,Miss Maggie May,Abby Road,Zambora Blaster,Pure Devil,Gagan Singlets,Sadie Seahorse
04-01-2023 11:42:08.002717,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:09.161423,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:10.230262,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:11.295731,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:12.383132,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:13.457171,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:14.522308,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:15.514989,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:16.510788,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:17.513797,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:18.568813,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:19.639289,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:20.734595,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:21.831657,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:22.897242,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:24.046477,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:25.115684,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:26.178769,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:27.250862,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:28.298256,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:29.366524,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:30.420374,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:31.451900,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:32.566933,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:33.626437,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:34.672825,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:35.734808,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:36.810118,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:37.859038,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:39.036949,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 15.0, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:40.170741,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:41.274663,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:42.422943,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:43.565071,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:44.652109,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:45.763596,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:46.833230,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:47.936212,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:49.006960,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:50.007346,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:51.116269,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:52.134996,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:53.238492,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:54.337716,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:55.469906,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:56.538659,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:57.678144,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:58.864363,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:42:59.961962,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:01.064937,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:02.173102,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:03.293441,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:04.398156,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:05.395960,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:06.451822,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:07.485525,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:08.569396,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:09.727095,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:10.857266,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:11.996278,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:13.110513,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:14.248744,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:15.344960,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:16.464715,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:17.568398,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:18.711320,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:19.784742,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:20.877117,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:22.092953,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:23.504070,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:24.824426,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:25.981134,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:27.123213,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:28.287383,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:29.423995,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:30.544058,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:31.691155,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:32.836658,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:34.002228,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:35.143371,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:36.269027,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
04-01-2023 11:43:37.507076,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 15.0)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 31.142857142857142)","(7.5, 14.5, 12.266666666666666)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.4, 8.057142857142857)"
