,Special Zamba,Bebop Giblet,Aston Senator,Pattern,Rixi Bale,Inga Izzy
953,"[datetime.datetime(2022, 11, 28, 14, 23, 3, 72366), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 3, 72366), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 3, 72366), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 3, 72366), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 3, 72366), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 3, 72366), 7.0, 19.0]"
954,"[datetime.datetime(2022, 11, 28, 14, 23, 4, 177138), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 4, 177138), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 4, 177138), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 4, 177138), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 4, 177138), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 4, 177138), 7.0, 19.0]"
955,"[datetime.datetime(2022, 11, 28, 14, 23, 5, 272865), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 5, 272865), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 5, 272865), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 5, 272865), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 5, 272865), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 5, 272865), 7.0, 19.0]"
956,"[datetime.datetime(2022, 11, 28, 14, 23, 6, 374254), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 6, 374254), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 6, 374254), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 6, 374254), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 6, 374254), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 6, 374254), 7.0, 19.0]"
957,"[datetime.datetime(2022, 11, 28, 14, 23, 7, 471000), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 7, 471000), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 7, 471000), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 7, 471000), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 7, 471000), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 7, 471000), 7.0, 19.0]"
958,"[datetime.datetime(2022, 11, 28, 14, 23, 8, 574246), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 8, 574246), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 8, 574246), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 8, 574246), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 8, 574246), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 8, 574246), 7.0, 19.0]"
959,"[datetime.datetime(2022, 11, 28, 14, 23, 9, 692125), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 9, 692125), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 9, 692125), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 9, 692125), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 9, 692125), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 9, 692125), 7.0, 19.0]"
960,"[datetime.datetime(2022, 11, 28, 14, 23, 10, 803425), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 10, 803425), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 10, 803425), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 10, 803425), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 10, 803425), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 10, 803425), 7.0, 19.0]"
961,"[datetime.datetime(2022, 11, 28, 14, 23, 11, 921228), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 11, 921228), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 11, 921228), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 11, 921228), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 11, 921228), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 11, 921228), 7.0, 19.0]"
962,"[datetime.datetime(2022, 11, 28, 14, 23, 13, 33087), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 13, 33087), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 13, 33087), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 13, 33087), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 13, 33087), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 13, 33087), 7.0, 19.0]"
963,"[datetime.datetime(2022, 11, 28, 14, 23, 14, 152582), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 14, 152582), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 14, 152582), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 14, 152582), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 14, 152582), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 14, 152582), 7.0, 19.0]"
964,"[datetime.datetime(2022, 11, 28, 14, 23, 15, 270131), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 15, 270131), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 15, 270131), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 15, 270131), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 15, 270131), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 15, 270131), 7.0, 19.0]"
965,"[datetime.datetime(2022, 11, 28, 14, 23, 16, 372679), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 16, 372679), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 16, 372679), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 16, 372679), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 16, 372679), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 16, 372679), 7.0, 19.0]"
966,"[datetime.datetime(2022, 11, 28, 14, 23, 17, 475114), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 17, 475114), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 17, 475114), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 17, 475114), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 17, 475114), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 17, 475114), 7.0, 19.0]"
967,"[datetime.datetime(2022, 11, 28, 14, 23, 18, 570878), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 18, 570878), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 18, 570878), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 18, 570878), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 18, 570878), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 18, 570878), 7.0, 19.0]"
968,"[datetime.datetime(2022, 11, 28, 14, 23, 19, 671840), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 19, 671840), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 19, 671840), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 19, 671840), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 19, 671840), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 19, 671840), 7.0, 19.0]"
969,"[datetime.datetime(2022, 11, 28, 14, 23, 20, 778467), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 20, 778467), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 20, 778467), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 20, 778467), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 20, 778467), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 20, 778467), 7.5, 19.0]"
970,"[datetime.datetime(2022, 11, 28, 14, 23, 21, 877480), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 21, 877480), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 21, 877480), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 21, 877480), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 21, 877480), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 21, 877480), 7.5, 19.0]"
971,"[datetime.datetime(2022, 11, 28, 14, 23, 22, 983052), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 22, 983052), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 22, 983052), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 22, 983052), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 22, 983052), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 22, 983052), 7.5, 19.0]"
972,"[datetime.datetime(2022, 11, 28, 14, 23, 24, 83301), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 24, 83301), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 24, 83301), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 24, 83301), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 24, 83301), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 24, 83301), 7.5, 19.0]"
973,"[datetime.datetime(2022, 11, 28, 14, 23, 25, 187378), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 25, 187378), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 25, 187378), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 25, 187378), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 25, 187378), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 25, 187378), 7.5, 19.0]"
974,"[datetime.datetime(2022, 11, 28, 14, 23, 26, 286911), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 26, 286911), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 26, 286911), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 26, 286911), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 26, 286911), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 26, 286911), 7.5, 19.0]"
975,"[datetime.datetime(2022, 11, 28, 14, 23, 27, 390633), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 14, 23, 27, 390633), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 27, 390633), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 27, 390633), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 27, 390633), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 27, 390633), 7.5, 19.0]"
976,"[datetime.datetime(2022, 11, 28, 14, 23, 28, 499698), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 28, 499698), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 28, 499698), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 28, 499698), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 28, 499698), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 28, 499698), 7.5, 19.0]"
977,"[datetime.datetime(2022, 11, 28, 14, 23, 29, 605245), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 29, 605245), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 29, 605245), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 29, 605245), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 29, 605245), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 29, 605245), 7.5, 19.0]"
978,"[datetime.datetime(2022, 11, 28, 14, 23, 30, 711577), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 30, 711577), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 30, 711577), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 30, 711577), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 30, 711577), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 30, 711577), 7.5, 19.0]"
979,"[datetime.datetime(2022, 11, 28, 14, 23, 31, 806308), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 31, 806308), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 31, 806308), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 31, 806308), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 31, 806308), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 31, 806308), 7.5, 19.0]"
980,"[datetime.datetime(2022, 11, 28, 14, 23, 32, 901546), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 32, 901546), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 32, 901546), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 32, 901546), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 32, 901546), 2.35, 3.2]","[datetime.datetime(2022, 11, 28, 14, 23, 32, 901546), 7.5, 19.0]"
981,"[datetime.datetime(2022, 11, 28, 14, 23, 34, 2783), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 34, 2783), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 34, 2783), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 34, 2783), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 34, 2783), 2.35, 3.15]","[datetime.datetime(2022, 11, 28, 14, 23, 34, 2783), 7.5, 19.0]"
982,"[datetime.datetime(2022, 11, 28, 14, 23, 35, 99632), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 35, 99632), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 35, 99632), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 35, 99632), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 35, 99632), 2.35, 3.15]","[datetime.datetime(2022, 11, 28, 14, 23, 35, 99632), 7.5, 19.0]"
983,"[datetime.datetime(2022, 11, 28, 14, 23, 36, 200040), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 36, 200040), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 36, 200040), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 36, 200040), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 36, 200040), 2.35, 3.15]","[datetime.datetime(2022, 11, 28, 14, 23, 36, 200040), 7.5, 19.0]"
984,"[datetime.datetime(2022, 11, 28, 14, 23, 37, 296598), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 37, 296598), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 37, 296598), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 37, 296598), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 37, 296598), 2.35, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 37, 296598), 7.5, 16.5]"
985,"[datetime.datetime(2022, 11, 28, 14, 23, 38, 393031), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 38, 393031), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 38, 393031), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 38, 393031), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 38, 393031), 2.35, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 38, 393031), 7.5, 16.5]"
986,"[datetime.datetime(2022, 11, 28, 14, 23, 39, 499429), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 39, 499429), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 39, 499429), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 39, 499429), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 39, 499429), 2.35, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 39, 499429), 7.5, 16.5]"
987,"[datetime.datetime(2022, 11, 28, 14, 23, 40, 595460), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 40, 595460), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 40, 595460), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 40, 595460), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 40, 595460), 2.35, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 40, 595460), 7.5, 16.5]"
988,"[datetime.datetime(2022, 11, 28, 14, 23, 41, 697833), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 41, 697833), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 14, 23, 41, 697833), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 23, 41, 697833), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 41, 697833), 2.35, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 41, 697833), 7.5, 16.5]"
989,"[datetime.datetime(2022, 11, 28, 14, 23, 42, 793285), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 42, 793285), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 14, 23, 42, 793285), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 42, 793285), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 42, 793285), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 42, 793285), 7.5, 18.0]"
990,"[datetime.datetime(2022, 11, 28, 14, 23, 43, 887853), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 43, 887853), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 14, 23, 43, 887853), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 43, 887853), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 43, 887853), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 43, 887853), 7.5, 18.0]"
991,"[datetime.datetime(2022, 11, 28, 14, 23, 44, 983908), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 44, 983908), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 14, 23, 44, 983908), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 44, 983908), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 44, 983908), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 44, 983908), 7.5, 19.0]"
992,"[datetime.datetime(2022, 11, 28, 14, 23, 46, 79491), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 46, 79491), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 14, 23, 46, 79491), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 46, 79491), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 46, 79491), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 46, 79491), 7.5, 19.0]"
993,"[datetime.datetime(2022, 11, 28, 14, 23, 47, 181833), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 47, 181833), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 14, 23, 47, 181833), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 47, 181833), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 47, 181833), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 47, 181833), 7.5, 19.0]"
994,"[datetime.datetime(2022, 11, 28, 14, 23, 48, 280969), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 48, 280969), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 14, 23, 48, 280969), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 48, 280969), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 48, 280969), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 48, 280969), 7.5, 19.0]"
995,"[datetime.datetime(2022, 11, 28, 14, 23, 49, 388823), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 49, 388823), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 14, 23, 49, 388823), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 49, 388823), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 49, 388823), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 49, 388823), 8.0, 19.0]"
996,"[datetime.datetime(2022, 11, 28, 14, 23, 50, 488700), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 50, 488700), 3.4, 3.75]","[datetime.datetime(2022, 11, 28, 14, 23, 50, 488700), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 50, 488700), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 50, 488700), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 50, 488700), 8.0, 19.0]"
997,"[datetime.datetime(2022, 11, 28, 14, 23, 51, 588963), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 51, 588963), 3.4, 3.75]","[datetime.datetime(2022, 11, 28, 14, 23, 51, 588963), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 51, 588963), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 51, 588963), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 51, 588963), 8.0, 19.0]"
998,"[datetime.datetime(2022, 11, 28, 14, 23, 52, 692065), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 52, 692065), 3.4, 3.75]","[datetime.datetime(2022, 11, 28, 14, 23, 52, 692065), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 52, 692065), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 52, 692065), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 52, 692065), 8.0, 19.0]"
999,"[datetime.datetime(2022, 11, 28, 14, 23, 53, 790554), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 53, 790554), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 53, 790554), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 53, 790554), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 53, 790554), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 53, 790554), 8.0, 19.0]"
1000,"[datetime.datetime(2022, 11, 28, 14, 23, 54, 894684), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 54, 894684), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 54, 894684), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 54, 894684), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 54, 894684), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 14, 23, 54, 894684), 8.0, 19.0]"
1001,"[datetime.datetime(2022, 11, 28, 14, 23, 55, 997893), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 55, 997893), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 55, 997893), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 55, 997893), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 55, 997893), 2.4, 3.05]","[datetime.datetime(2022, 11, 28, 14, 23, 55, 997893), 8.0, 19.0]"
1002,"[datetime.datetime(2022, 11, 28, 14, 23, 57, 97282), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 57, 97282), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 57, 97282), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 57, 97282), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 57, 97282), 2.4, 3.05]","[datetime.datetime(2022, 11, 28, 14, 23, 57, 97282), 8.0, 19.0]"
1003,"[datetime.datetime(2022, 11, 28, 14, 23, 58, 198560), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 58, 198560), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 58, 198560), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 58, 198560), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 58, 198560), 2.4, 3.05]","[datetime.datetime(2022, 11, 28, 14, 23, 58, 198560), 8.0, 19.0]"
1004,"[datetime.datetime(2022, 11, 28, 14, 23, 59, 294874), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 23, 59, 294874), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 23, 59, 294874), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 23, 59, 294874), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 23, 59, 294874), 2.4, 3.05]","[datetime.datetime(2022, 11, 28, 14, 23, 59, 294874), 8.0, 19.0]"
1005,"[datetime.datetime(2022, 11, 28, 14, 24, 0, 396537), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 24, 0, 396537), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 24, 0, 396537), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 24, 0, 396537), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 24, 0, 396537), 2.4, 3.05]","[datetime.datetime(2022, 11, 28, 14, 24, 0, 396537), 8.0, 19.0]"
1006,"[datetime.datetime(2022, 11, 28, 14, 24, 1, 491848), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 14, 24, 1, 491848), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 14, 24, 1, 491848), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 14, 24, 1, 491848), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 24, 1, 491848), 2.4, 3.05]","[datetime.datetime(2022, 11, 28, 14, 24, 1, 491848), 8.0, 19.0]"
