,Greek Flame,Greek Temptation,Typhoon Nellie,Sketchy Russ,Winlock Augustus,Be Good Beach,Stinger Casey,Winlock Too Much
05-01-2023 15:34:34.279494,"(5.5, 10.5, 9.6375)","(7.0, 15.5, 11.642857142857142)","(7.5, 11.0, 9.583333333333334)","(5.0, 8.6, 8.36)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.4, 3.875)","(8.5, 19.5, 12.0)"
05-01-2023 15:34:35.508455,"(5.5, 10.5, 9.6375)","(7.0, 15.5, 11.642857142857142)","(7.5, 10.5, 9.583333333333334)","(5.0, 8.6, 8.377777777777776)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.4, 3.8625)","(8.5, 19.5, 12.0)"
05-01-2023 15:34:36.737319,"(5.5, 10.5, 9.6375)","(7.0, 15.5, 11.642857142857142)","(7.5, 10.5, 9.56)","(5.0, 8.6, 8.377777777777776)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.3, 3.8625)","(8.5, 19.5, 12.0)"
05-01-2023 15:34:37.984657,"(5.5, 10.5, 9.6375)","(7.0, 15.5, 11.642857142857142)","(7.5, 11.0, 9.56)","(5.0, 8.6, 8.377777777777776)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.3, 3.8625)","(8.5, 19.5, 12.0)"
05-01-2023 15:34:39.388994,"(5.5, 10.5, 9.6375)","(7.0, 15.5, 11.642857142857142)","(7.5, 11.0, 9.583333333333334)","(5.0, 8.6, 8.377777777777776)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.3, 3.8625)","(8.5, 19.5, 12.0)"
05-01-2023 15:34:40.872798,"(5.5, 10.5, 9.7125)","(7.0, 15.5, 11.642857142857142)","(7.5, 10.5, 9.583333333333334)","(5.0, 8.6, 8.044444444444444)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.3, 3.8625)","(8.5, 19.5, 12.0)"
05-01-2023 15:34:42.088403,"(5.5, 10.5, 9.7125)","(7.0, 15.5, 11.642857142857142)","(7.5, 10.5, 9.583333333333334)","(5.0, 8.4, 7.955555555555556)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.3, 3.8666666666666667)","(8.5, 19.5, 12.0)"
05-01-2023 15:34:43.320091,"(5.5, 10.5, 9.7875)","(7.0, 15.5, 13.25)","(7.5, 10.5, 9.583333333333334)","(5.0, 8.4, 7.955555555555556)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.2, 3.8499999999999996)","(8.5, 19.5, 13.333333333333334)"
05-01-2023 15:34:44.636862,"(5.5, 10.5, 10.16470588235294)","(7.0, 15.5, 13.25)","(7.5, 10.5, 9.666666666666668)","(5.0, 8.4, 7.955555555555556)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.2, 3.8499999999999996)","(8.5, 19.0, 13.333333333333334)"
05-01-2023 15:34:45.935875,"(5.5, 10.5, 10.16470588235294)","(7.0, 15.5, 13.25)","(7.5, 11.0, 9.666666666666668)","(5.0, 8.4, 7.955555555555556)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.2, 3.8499999999999996)","(8.5, 19.0, 13.333333333333334)"
05-01-2023 15:34:47.123864,"(5.5, 10.5, 10.16470588235294)","(7.0, 15.5, 13.25)","(7.5, 11.0, 9.666666666666668)","(5.0, 8.4, 7.955555555555556)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.2555555555555555)","(3.6, 4.2, 3.8499999999999996)","(8.5, 19.0, 13.333333333333334)"
05-01-2023 15:34:48.350590,"(5.5, 10.5, 10.16470588235294)","(7.0, 15.5, 13.25)","(7.5, 11.0, 9.666666666666668)","(5.0, 8.4, 7.28)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.2, 3.933333333333333)","(8.5, 19.0, 13.333333333333334)"
05-01-2023 15:34:49.624259,"(5.5, 10.5, 10.025)","(7.0, 15.5, 13.25)","(7.5, 11.0, 9.666666666666668)","(5.0, 8.4, 7.963636363636364)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.2, 3.8499999999999996)","(8.5, 19.0, 11.833333333333334)"
05-01-2023 15:34:50.716855,"(5.5, 10.5, 10.18125)","(7.0, 15.5, 13.25)","(7.5, 11.0, 9.96)","(5.0, 8.4, 7.866666666666667)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.1, 3.8499999999999996)","(8.5, 18.5, 11.833333333333334)"
05-01-2023 15:34:51.797660,"(5.5, 10.5, 10.18125)","(7.0, 15.5, 13.25)","(7.5, 15.0, 10.333333333333334)","(5.0, 8.4, 7.866666666666667)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.1, 3.8499999999999996)","(8.5, 18.5, 11.833333333333334)"
05-01-2023 15:34:52.999608,"(5.5, 10.5, 10.18125)","(7.0, 15.5, 13.25)","(7.5, 14.0, 10.6)","(5.0, 8.4, 7.866666666666667)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.1, 3.8499999999999996)","(8.5, 18.5, 11.833333333333334)"
05-01-2023 15:34:54.229422,"(5.5, 10.5, 10.18125)","(7.0, 15.5, 13.25)","(7.5, 13.0, 10.6)","(5.0, 8.4, 7.866666666666667)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.265384615384615)","(3.6, 4.1, 3.8499999999999996)","(8.5, 18.5, 11.833333333333334)"
05-01-2023 15:34:55.451337,"(5.5, 10.5, 10.18125)","(7.0, 15.5, 13.25)","(7.5, 13.0, 10.6)","(5.0, 8.4, 7.866666666666667)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.265384615384615)","(3.6, 4.1, 3.8499999999999996)","(8.5, 18.5, 11.833333333333334)"
05-01-2023 15:34:56.687819,"(5.5, 10.5, 10.036363636363637)","(7.0, 15.5, 13.25)","(7.5, 13.0, 10.6)","(5.0, 8.4, 7.6000000000000005)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.1, 3.8499999999999996)","(8.5, 19.5, 12.0)"
05-01-2023 15:34:57.927812,"(5.5, 10.5, 10.2)","(7.0, 15.5, 13.25)","(7.5, 13.0, 10.6)","(5.0, 8.4, 7.745454545454546)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.1, 3.8499999999999996)","(8.5, 19.0, 13.333333333333334)"
05-01-2023 15:34:59.081486,"(5.5, 10.5, 10.2)","(7.0, 15.5, 13.25)","(7.5, 13.0, 10.6)","(5.0, 8.4, 7.745454545454546)","(31.0, 220.0, 130.0)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.1, 3.8499999999999996)","(8.5, 19.0, 13.333333333333334)"
05-01-2023 15:35:00.170570,"(5.5, 10.5, 10.2)","(7.0, 15.5, 13.25)","(7.5, 12.5, 9.916666666666668)","(5.0, 8.4, 7.745454545454546)","(31.0, 220.0, 117.14285714285714)","(3.9, 4.3, 4.176923076923076)","(3.6, 4.1, 3.8499999999999996)","(8.5, 19.0, 13.333333333333334)"
05-01-2023 15:35:01.356888,"(5.5, 10.5, 10.3)","(7.0, 15.5, 13.25)","(7.5, 12.5, 9.916666666666668)","(5.0, 8.4, 7.745454545454546)","(31.0, 220.0, 100.0)","(3.9, 4.3, 4.266666666666667)","(3.6, 4.1, 3.8499999999999996)","(8.5, 19.0, 13.333333333333334)"
05-01-2023 15:35:02.504208,"(5.5, 10.5, 10.3)","(7.0, 15.5, 13.25)","(7.5, 12.5, 9.916666666666668)","(5.0, 8.4, 7.6000000000000005)","(31.0, 220.0, 100.0)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 19.0, 15.833333333333332)"
05-01-2023 15:35:03.658832,"(5.5, 10.5, 10.2)","(7.0, 15.5, 13.9)","(7.5, 12.5, 9.583333333333334)","(5.0, 8.4, 7.688888888888889)","(31.0, 220.0, 186.0)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 18.5, 16.846153846153847)"
05-01-2023 15:35:04.839676,"(5.5, 10.5, 10.24)","(7.0, 15.5, 12.40909090909091)","(7.5, 12.5, 12.0)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 186.0)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 18.0, 16.423076923076923)"
05-01-2023 15:35:05.954205,"(5.5, 10.5, 10.24)","(7.0, 15.5, 11.9)","(7.5, 15.0, 9.833333333333334)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 186.0)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 17.5, 16.423076923076923)"
05-01-2023 15:35:07.072477,"(5.5, 10.5, 10.314285714285713)","(7.0, 15.5, 11.9)","(7.5, 14.0, 9.833333333333334)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 17.5, 15.266666666666666)"
05-01-2023 15:35:08.166456,"(5.5, 10.5, 10.326666666666666)","(7.0, 15.5, 11.9)","(7.5, 14.0, 9.833333333333334)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.266666666666667)","(3.6, 4.1, 3.8499999999999996)","(8.5, 17.0, 15.266666666666666)"
05-01-2023 15:35:09.152818,"(5.5, 10.5, 10.326666666666666)","(7.0, 15.5, 11.9)","(7.5, 14.0, 9.833333333333334)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.266666666666667)","(3.6, 4.1, 3.933333333333333)","(8.5, 17.0, 12.2875)"
05-01-2023 15:35:10.165385,"(5.5, 10.5, 10.24)","(7.0, 15.5, 11.9)","(7.5, 14.0, 9.833333333333334)","(5.0, 8.4, 7.95)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.2, 3.8499999999999996)","(8.5, 17.0, 13.642857142857142)"
05-01-2023 15:35:11.142317,"(5.5, 10.5, 10.330769230769231)","(7.0, 15.5, 11.9)","(7.5, 14.0, 9.833333333333334)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 16.5, 15.153846153846153)"
05-01-2023 15:35:12.130144,"(5.5, 10.5, 10.330769230769231)","(7.0, 15.5, 11.9)","(7.5, 14.0, 11.6)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 16.0, 12.051282051282051)"
05-01-2023 15:35:13.305707,"(5.5, 10.5, 10.330769230769231)","(7.0, 15.5, 11.9)","(7.5, 13.5, 10.9375)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 16.0, 14.428571428571429)"
05-01-2023 15:35:14.335551,"(5.5, 10.5, 10.330769230769231)","(7.0, 15.5, 11.9)","(7.5, 13.5, 11.727272727272727)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 15.5, 13.9375)"
05-01-2023 15:35:15.345528,"(5.5, 10.5, 10.330769230769231)","(7.0, 15.5, 11.9)","(7.5, 13.5, 11.818181818181818)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 15.5, 12.274193548387096)"
05-01-2023 15:35:16.359054,"(5.5, 10.5, 10.330769230769231)","(7.0, 15.5, 11.9)","(7.5, 13.5, 11.818181818181818)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.2672727272727276)","(3.6, 4.1, 3.8499999999999996)","(8.5, 15.5, 12.274193548387096)"
05-01-2023 15:35:17.416464,"(5.5, 10.5, 10.242857142857142)","(7.0, 15.5, 11.9)","(7.5, 13.5, 11.958333333333334)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:18.533250,"(5.5, 10.5, 10.242857142857142)","(7.0, 15.5, 11.9)","(7.5, 13.5, 11.3125)","(5.0, 8.4, 7.688888888888889)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.8499999999999996)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:19.626370,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 15.0, 12.954545454545455)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.757142857142857)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:20.707909,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.5, 13.5)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.757142857142857)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:21.722713,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.5, 14.055555555555555)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.757142857142857)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:23.095783,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.5, 14.078947368421051)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.757142857142857)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:24.171962,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.5, 14.078947368421051)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:25.169459,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.5, 14.078947368421051)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:26.251783,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.5, 14.078947368421051)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:27.356363,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.0, 13.204545454545455)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:28.456520,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.0, 13.204545454545455)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:29.539405,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.0, 13.204545454545455)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:30.920531,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.0, 13.204545454545455)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:32.134532,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.0, 13.204545454545455)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:33.193075,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 14.0, 13.204545454545455)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:34.239810,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 15.5, 14.363636363636363)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:35.285629,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 15.5, 14.363636363636363)","(5.0, 8.4, 7.333333333333333)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:36.338356,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 15.0, 14.526315789473685)","(5.0, 8.2, 7.211764705882352)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.264705882352941)","(3.6, 4.0, 3.75)","(8.5, 15.5, 12.071428571428571)"
05-01-2023 15:35:37.381509,"(5.5, 10.5, 10.3)","(7.0, 15.5, 11.9)","(7.5, 15.0, 14.526315789473685)","(5.0, 8.2, 7.211764705882352)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.9)","(8.5, 15.5, 13.884615384615385)"
05-01-2023 15:35:38.428620,"(5.5, 10.5, 10.05)","(7.0, 15.0, 12.9)","(7.5, 15.0, 14.526315789473685)","(5.0, 8.0, 7.138461538461538)","(31.0, 210.0, 197.0769230769231)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.75)","(8.5, 14.5, 13.884615384615385)"
05-01-2023 15:35:39.459277,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 15.0, 14.55)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 198.79999999999998)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 13.642857142857142)"
05-01-2023 15:35:40.556837,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 15.0, 14.55)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 191.33333333333334)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 13.642857142857142)"
05-01-2023 15:35:41.632492,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 191.33333333333334)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:42.705018,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 169.5)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:43.984189,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 180.54545454545453)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:45.055124,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 174.44444444444446)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:46.022806,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 174.44444444444446)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:47.121079,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 188.66666666666666)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:48.319117,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 188.66666666666666)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:49.527870,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 178.0)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:50.667108,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 160.0)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:51.709886,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.2615384615384615)","(31.0, 210.0, 160.0)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:52.844801,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.1)","(31.0, 210.0, 188.57142857142856)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:53.860077,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 13.630434782608695)","(5.0, 8.0, 7.094117647058823)","(31.0, 210.0, 188.57142857142856)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:54.909931,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 15.5, 14.1)","(5.0, 7.8, 7.094117647058823)","(31.0, 210.0, 188.57142857142856)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:55.943135,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 14.1)","(5.0, 7.8, 7.094117647058823)","(31.0, 210.0, 188.57142857142856)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:57.094162,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 14.1)","(5.0, 7.8, 7.094117647058823)","(31.0, 210.0, 188.57142857142856)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:58.220488,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 14.1)","(5.0, 7.8, 7.199999999999999)","(31.0, 210.0, 152.0)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.9)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:35:59.369908,"(5.5, 10.5, 10.05)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 14.1)","(5.0, 7.8, 7.199999999999999)","(31.0, 210.0, 177.77777777777777)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.1, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:36:00.428526,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 14.1)","(5.0, 7.8, 7.094117647058823)","(31.0, 210.0, 177.77777777777777)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:36:01.514348,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.5, 14.1)","(5.0, 7.8, 7.094117647058823)","(31.0, 210.0, 177.77777777777777)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:36:02.640801,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.0, 13.23913043478261)","(5.0, 7.8, 7.094117647058823)","(31.0, 210.0, 177.77777777777777)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:36:03.709290,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.0, 13.23913043478261)","(5.0, 7.8, 7.094117647058823)","(31.0, 210.0, 177.77777777777777)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:36:04.838710,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.0, 13.23913043478261)","(5.0, 7.8, 7.094117647058823)","(31.0, 210.0, 177.77777777777777)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
05-01-2023 15:36:05.999701,"(5.5, 10.5, 10.3)","(7.0, 15.0, 11.88888888888889)","(7.5, 14.0, 13.23913043478261)","(5.0, 7.8, 7.094117647058823)","(31.0, 210.0, 177.77777777777777)","(3.9, 4.3, 4.1909090909090905)","(3.6, 4.0, 3.75)","(8.5, 14.5, 11.966666666666667)"
