,Gray Royality,Blanquita Nieve,Rose Knows,Out Ona Limb,Mind Your Own,Chargina,Perfect Limit
14-12-2022 12:06:28.727685,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.503125)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.17)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:29.888896,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.503125)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.17)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:31.023590,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.503125)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.17)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:32.072574,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.503125)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:33.088508,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5232142857142854)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:34.153401,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5232142857142854)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:35.140576,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5232142857142854)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:36.154727,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5232142857142854)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:37.159783,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5232142857142854)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:38.185920,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.534375)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:39.211448,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.534375)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.35)"
14-12-2022 12:06:40.335435,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.534375)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:41.379648,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.534375)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:42.453504,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.534375)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:43.599886,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5379032258064513)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:44.696858,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5379032258064513)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1684210526315795)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:45.816917,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5379032258064513)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1571428571428575)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:46.916494,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5379032258064513)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.1571428571428575)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:48.055470,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5379032258064513)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.025581395348837)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:49.210249,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5379032258064513)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 4.932142857142858)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:50.210042,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5379032258064513)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.038709677419355)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:51.181719,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5379032258064513)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2959459459459457)","(4.2, 5.2, 5.038709677419355)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:52.113597,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.55, 3.5379032258064513)","(41.0, 960.0, 742.5)","(2.9, 3.3, 3.2854166666666664)","(4.2, 5.2, 5.027586206896552)","(11.0, 13.5, 13.38888888888889)"
14-12-2022 12:06:53.072304,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.442307692307693)","(2.8, 3.5, 3.4785714285714286)","(41.0, 960.0, 742.5)","(2.9, 3.35, 3.3208333333333333)","(4.2, 5.2, 5.027586206896552)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:54.028963,"(11.0, 13.5, 13.153846153846153)","(16.0, 22.0, 19.40909090909091)","(2.8, 3.55, 3.526190476190476)","(41.0, 960.0, 383.3333333333333)","(2.9, 3.35, 3.3208333333333333)","(4.2, 5.2, 5.027586206896552)","(11.0, 13.5, 13.371794871794872)"
14-12-2022 12:06:55.041296,"(11.0, 13.5, 13.153846153846153)","(16.0, 21.0, 20.444444444444443)","(2.8, 3.55, 3.526190476190476)","(41.0, 960.0, 742.5)","(2.9, 3.35, 3.3208333333333333)","(4.2, 5.2, 5.027586206896552)","(11.0, 13.5, 13.444444444444445)"
14-12-2022 12:06:56.074686,"(11.0, 13.5, 13.153846153846153)","(16.0, 21.0, 20.444444444444443)","(2.8, 3.55, 3.526190476190476)","(41.0, 960.0, 742.5)","(2.9, 3.35, 3.3208333333333333)","(4.2, 5.2, 5.027586206896552)","(11.0, 13.5, 13.444444444444445)"
14-12-2022 12:06:57.187366,"(11.0, 13.5, 13.153846153846153)","(16.0, 21.0, 20.444444444444443)","(2.8, 3.55, 3.526190476190476)","(41.0, 960.0, 742.5)","(2.9, 3.35, 3.3208333333333333)","(4.2, 5.2, 5.027586206896552)","(11.0, 13.5, 13.444444444444445)"
14-12-2022 12:06:58.205390,"(11.0, 13.5, 13.153846153846153)","(16.0, 21.0, 20.444444444444443)","(2.8, 3.55, 3.526190476190476)","(41.0, 960.0, 742.5)","(2.9, 3.35, 3.3208333333333333)","(4.2, 5.2, 5.027586206896552)","(11.0, 13.5, 13.444444444444445)"
14-12-2022 12:06:59.300897,"(11.0, 13.5, 13.153846153846153)","(16.0, 21.0, 20.444444444444443)","(2.8, 3.55, 3.526190476190476)","(41.0, 960.0, 742.5)","(2.9, 3.35, 3.3208333333333333)","(4.2, 5.2, 5.027586206896552)","(11.0, 13.5, 13.444444444444445)"
14-12-2022 12:07:00.385134,"(11.0, 13.5, 13.153846153846153)","(16.0, 21.0, 20.25)","(2.8, 3.55, 3.526190476190476)","(41.0, 960.0, 742.5)","(2.9, 3.35, 3.3208333333333333)","(4.2, 5.2, 5.027586206896552)","(11.0, 13.5, 13.444444444444445)"
14-12-2022 12:07:01.436966,"(11.0, 13.5, 13.153846153846153)","(16.0, 21.0, 20.25)","(2.9, 3.55, 3.526190476190476)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.3208333333333333)","(4.2, 5.2, 5.027586206896552)","(10.0, 13.5, 13.444444444444445)"
14-12-2022 12:07:02.435848,"(10.0, 13.5, 13.153846153846153)","(15.0, 21.0, 20.166666666666668)","(2.9, 3.55, 3.526190476190476)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2736842105263158)","(4.2, 5.2, 4.985185185185185)","(10.0, 14.5, 14.125)"
14-12-2022 12:07:03.435823,"(10.0, 13.5, 13.153846153846153)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.526190476190476)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 14.158536585365853)"
14-12-2022 12:07:04.376257,"(10.0, 13.5, 13.071428571428571)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5388888888888888)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 14.158536585365853)"
14-12-2022 12:07:05.413338,"(10.0, 13.5, 13.071428571428571)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5388888888888888)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 14.158536585365853)"
14-12-2022 12:07:06.426165,"(10.0, 13.5, 13.115384615384615)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5388888888888888)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.1875)"
14-12-2022 12:07:07.483505,"(10.0, 13.5, 13.115384615384615)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5352941176470587)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.1875)"
14-12-2022 12:07:08.542261,"(10.0, 13.5, 13.115384615384615)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5418032786885245)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.1875)"
14-12-2022 12:07:09.630921,"(10.0, 13.5, 13.115384615384615)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5418032786885245)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.1875)"
14-12-2022 12:07:10.707221,"(10.0, 13.5, 13.115384615384615)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5418032786885245)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.1875)"
14-12-2022 12:07:11.801283,"(10.0, 13.5, 13.115384615384615)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5418032786885245)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.1875)"
14-12-2022 12:07:12.933070,"(10.0, 13.5, 13.115384615384615)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5418032786885245)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.1875)"
14-12-2022 12:07:13.998478,"(10.0, 13.5, 13.115384615384615)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5418032786885245)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2908163265306123)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.5)"
14-12-2022 12:07:15.009519,"(10.0, 13.5, 13.1875)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5418032786885245)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.3046875)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.5)"
14-12-2022 12:07:15.980705,"(10.0, 13.5, 13.1875)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5418032786885245)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.3046875)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.5)"
14-12-2022 12:07:16.977546,"(10.0, 13.5, 13.1875)","(15.0, 21.0, 20.25)","(2.9, 3.55, 3.5418032786885245)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.3046875)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.5)"
14-12-2022 12:07:17.957445,"(10.0, 13.5, 13.1875)","(15.0, 20.0, 18.25)","(2.9, 3.55, 3.543055555555555)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.3046875)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.5)"
14-12-2022 12:07:18.989561,"(10.0, 13.5, 13.1875)","(15.0, 20.0, 18.25)","(2.9, 3.55, 3.543055555555555)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.3046875)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 14.227272727272727)"
14-12-2022 12:07:19.945745,"(10.0, 13.5, 13.083333333333334)","(15.0, 20.0, 18.25)","(2.9, 3.55, 3.543055555555555)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.3046875)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 14.227272727272727)"
14-12-2022 12:07:20.968660,"(10.0, 13.5, 13.083333333333334)","(15.0, 20.0, 18.25)","(2.9, 3.55, 3.543055555555555)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.3046875)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 14.30952380952381)"
14-12-2022 12:07:21.987163,"(10.0, 14.0, 13.175)","(15.0, 19.5, 18.5)","(2.9, 3.55, 3.543055555555555)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.3046875)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 14.30952380952381)"
14-12-2022 12:07:23.016875,"(10.0, 14.0, 13.04)","(15.0, 19.5, 18.214285714285715)","(2.9, 3.55, 3.543055555555555)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2869565217391306)","(4.2, 5.2, 4.972413793103448)","(10.0, 14.5, 13.625)"
14-12-2022 12:07:24.060599,"(10.0, 14.0, 13.04)","(15.0, 19.5, 18.214285714285715)","(2.9, 3.55, 3.543055555555555)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.259375)","(4.2, 5.2, 4.988679245283019)","(10.0, 14.5, 13.85)"
14-12-2022 12:07:25.208359,"(10.0, 14.0, 13.225806451612904)","(15.0, 19.5, 18.214285714285715)","(2.9, 3.55, 3.543055555555555)","(51.0, 960.0, 742.5)","(2.8, 3.35, 3.2750000000000004)","(4.2, 5.2, 5.025)","(10.0, 14.0, 13.8)"
14-12-2022 12:07:26.410229,"(10.0, 14.0, 13.225806451612904)","(15.0, 19.5, 18.214285714285715)","(2.9, 3.55, 3.543055555555555)","(51.0, 960.0, 522.5)","(2.8, 3.35, 3.2384615384615385)","(4.2, 5.2, 5.025)","(10.0, 14.0, 13.8)"
14-12-2022 12:07:27.739721,"(10.0, 14.0, 13.225806451612904)","(15.0, 19.5, 18.214285714285715)","(2.9, 3.55, 3.543055555555555)","(51.0, 950.0, 658.3333333333334)","(2.8, 3.35, 3.2384615384615385)","(4.2, 5.2, 5.025)","(10.0, 14.0, 13.8)"
14-12-2022 12:07:28.943654,"(10.0, 14.0, 13.333333333333334)","(15.0, 19.5, 18.214285714285715)","(2.9, 3.55, 3.543055555555555)","(51.0, 940.0, 658.3333333333334)","(2.8, 3.35, 3.2384615384615385)","(4.2, 5.2, 5.025)","(10.0, 14.0, 13.8)"
14-12-2022 12:07:30.291095,"(10.0, 14.0, 13.333333333333334)","(15.0, 19.5, 18.214285714285715)","(2.9, 3.55, 3.543055555555555)","(51.0, 940.0, 517.5)","(2.8, 3.35, 3.2267857142857146)","(4.2, 5.2, 5.025)","(10.0, 14.0, 13.8)"
14-12-2022 12:07:31.533799,"(10.0, 14.0, 13.333333333333334)","(15.0, 19.5, 18.214285714285715)","(2.9, 3.55, 3.5413793103448272)","(51.0, 940.0, 517.5)","(2.8, 3.35, 3.2267857142857146)","(4.2, 5.2, 5.025)","(10.0, 14.0, 13.8)"
14-12-2022 12:07:32.722072,"(10.0, 14.0, 13.333333333333334)","(15.0, 19.5, 18.214285714285715)","(2.9, 3.55, 3.5413793103448272)","(51.0, 940.0, 517.5)","(2.8, 3.35, 3.2267857142857146)","(4.2, 5.2, 5.025)","(10.0, 14.0, 13.8)"
14-12-2022 12:07:33.891383,"(10.0, 14.0, 13.333333333333334)","(15.0, 19.5, 18.1875)","(2.9, 3.55, 3.5413793103448272)","(51.0, 940.0, 517.5)","(2.8, 3.35, 3.26)","(4.2, 5.2, 5.025)","(10.0, 14.0, 13.173913043478262)"
14-12-2022 12:07:35.086349,"(10.0, 14.5, 14.210526315789474)","(15.0, 19.5, 18.2)","(2.9, 3.55, 3.5418032786885245)","(51.0, 940.0, 517.5)","(2.8, 3.35, 3.232608695652174)","(4.2, 5.2, 4.984615384615385)","(10.0, 14.0, 13.173913043478262)"
14-12-2022 12:07:36.210947,"(10.0, 14.5, 14.210526315789474)","(15.0, 20.0, 18.2)","(2.9, 3.55, 3.5418032786885245)","(51.0, 940.0, 517.5)","(2.8, 3.35, 3.232608695652174)","(4.2, 5.2, 5.016)","(10.0, 14.0, 13.24)"
14-12-2022 12:07:37.360466,"(10.0, 14.5, 14.210526315789474)","(15.0, 20.0, 18.2)","(2.9, 3.55, 3.539795918367347)","(51.0, 940.0, 602.0)","(2.8, 3.35, 3.2245901639344265)","(4.2, 5.1, 5.016)","(10.0, 14.0, 13.24)"
14-12-2022 12:07:38.350709,"(10.0, 14.5, 14.210526315789474)","(15.0, 20.0, 18.2)","(2.9, 3.55, 3.539795918367347)","(51.0, 940.0, 602.0)","(2.8, 3.35, 3.2245901639344265)","(4.2, 5.1, 5.016)","(10.0, 14.0, 13.24)"
14-12-2022 12:07:39.368111,"(10.0, 14.5, 14.210526315789474)","(15.0, 20.0, 18.2)","(2.9, 3.55, 3.5416666666666665)","(51.0, 940.0, 602.0)","(2.8, 3.35, 3.2245901639344265)","(4.2, 5.1, 5.016)","(10.0, 14.0, 13.24)"
14-12-2022 12:07:40.461763,"(10.0, 14.5, 14.210526315789474)","(15.0, 20.0, 18.2)","(2.9, 3.55, 3.5416666666666665)","(51.0, 940.0, 602.0)","(2.8, 3.35, 3.2024590163934428)","(4.2, 5.1, 4.992307692307692)","(10.0, 14.0, 13.24)"
14-12-2022 12:07:41.537527,"(10.0, 14.5, 14.210526315789474)","(15.0, 20.0, 18.2)","(2.9, 3.55, 3.5416666666666665)","(51.0, 940.0, 602.0)","(2.8, 3.35, 3.2024590163934428)","(4.2, 5.1, 4.992307692307692)","(10.0, 14.0, 13.24)"
14-12-2022 12:07:42.644577,"(10.0, 14.5, 14.34375)","(15.0, 20.0, 18.2)","(2.9, 3.65, 3.586842105263158)","(51.0, 940.0, 602.0)","(2.8, 3.3, 3.1194444444444445)","(4.2, 5.2, 4.985185185185185)","(10.0, 14.0, 13.387096774193548)"
14-12-2022 12:07:43.730841,"(10.0, 14.5, 14.34375)","(15.0, 20.0, 18.2)","(2.9, 3.65, 3.586842105263158)","(51.0, 940.0, 602.0)","(2.8, 3.3, 3.1839285714285714)","(4.2, 5.2, 5.015873015873016)","(10.0, 14.0, 13.387096774193548)"
14-12-2022 12:07:44.794036,"(10.0, 14.5, 14.34375)","(15.0, 20.0, 18.2)","(2.9, 3.65, 3.586842105263158)","(51.0, 940.0, 602.0)","(2.8, 3.3, 3.1839285714285714)","(4.2, 5.2, 5.015873015873016)","(10.0, 14.0, 13.387096774193548)"
14-12-2022 12:07:45.890176,"(10.0, 14.5, 14.261904761904763)","(15.0, 18.5, 14.14516129032258)","(2.9, 3.65, 3.6055555555555556)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.154054054054054)","(4.2, 5.2, 5.002272727272728)","(10.0, 13.5, 13.357142857142858)"
14-12-2022 12:07:46.960994,"(10.0, 14.5, 14.261904761904763)","(15.0, 15.5, 15.125)","(2.9, 3.65, 3.561111111111111)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.152777777777778)","(4.2, 5.2, 4.9648648648648654)","(10.0, 13.5, 13.357142857142858)"
14-12-2022 12:07:47.964948,"(10.0, 14.5, 14.261904761904763)","(15.0, 18.0, 16.0)","(2.9, 3.7, 3.6870967741935488)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.152777777777778)","(4.2, 5.2, 4.9648648648648654)","(10.0, 13.5, 13.357142857142858)"
14-12-2022 12:07:48.965872,"(10.0, 14.5, 14.261904761904763)","(15.0, 18.0, 16.0)","(2.9, 3.7, 3.676923076923077)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.152777777777778)","(4.2, 5.2, 4.9648648648648654)","(10.0, 13.5, 13.357142857142858)"
14-12-2022 12:07:49.963379,"(10.0, 14.5, 14.261904761904763)","(15.0, 17.5, 15.75)","(2.9, 3.7, 3.676923076923077)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1690909090909094)","(4.2, 5.2, 4.9648648648648654)","(10.0, 13.5, 13.357142857142858)"
14-12-2022 12:07:51.036742,"(10.0, 14.5, 14.261904761904763)","(15.0, 17.5, 15.75)","(2.9, 3.7, 3.676923076923077)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1690909090909094)","(4.2, 5.2, 4.9648648648648654)","(10.0, 13.5, 13.357142857142858)"
14-12-2022 12:07:52.119675,"(10.0, 14.5, 14.261904761904763)","(15.0, 17.5, 15.369565217391305)","(2.9, 3.7, 3.676923076923077)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1690909090909094)","(4.2, 5.2, 4.9648648648648654)","(10.0, 13.5, 13.357142857142858)"
14-12-2022 12:07:53.261709,"(10.0, 14.5, 14.261904761904763)","(15.0, 17.5, 15.369565217391305)","(2.9, 3.7, 3.6943396226415097)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.152777777777778)","(4.2, 5.2, 5.006666666666667)","(10.0, 13.5, 13.357142857142858)"
14-12-2022 12:07:54.403248,"(10.0, 14.5, 14.261904761904763)","(15.0, 16.5, 15.5)","(2.9, 3.7, 3.684615384615385)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.006666666666667)","(10.0, 13.5, 13.277777777777779)"
14-12-2022 12:07:55.584413,"(10.0, 14.5, 13.653846153846153)","(15.0, 16.5, 14.735294117647058)","(2.9, 3.7, 3.684615384615385)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.006666666666667)","(10.0, 13.5, 13.277777777777779)"
14-12-2022 12:07:56.694081,"(10.0, 14.5, 13.88888888888889)","(15.0, 16.5, 14.735294117647058)","(2.9, 3.7, 3.684615384615385)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.006666666666667)","(10.0, 13.5, 13.277777777777779)"
14-12-2022 12:07:57.827061,"(10.0, 14.5, 13.88888888888889)","(15.0, 16.5, 14.9)","(2.9, 3.7, 3.757142857142857)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.006666666666667)","(10.0, 13.5, 13.833333333333334)"
14-12-2022 12:07:58.971306,"(10.0, 14.5, 13.88888888888889)","(15.0, 16.0, 14.9)","(2.9, 3.8, 3.757142857142857)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.050000000000001)","(10.0, 14.0, 13.833333333333334)"
14-12-2022 12:08:00.046110,"(10.0, 14.5, 13.88888888888889)","(15.0, 15.5, 15.125)","(2.9, 3.8, 3.7806451612903222)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.050000000000001)","(10.0, 14.0, 13.833333333333334)"
14-12-2022 12:08:01.095403,"(10.0, 14.5, 13.88888888888889)","(15.0, 15.5, 15.125)","(2.9, 3.8, 3.7806451612903222)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.050000000000001)","(10.0, 14.0, 13.833333333333334)"
14-12-2022 12:08:02.062796,"(10.0, 14.5, 13.88888888888889)","(15.0, 15.0, 14.375)","(2.9, 3.8, 3.7806451612903222)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.061111111111112)","(10.0, 14.0, 13.833333333333334)"
14-12-2022 12:08:03.071050,"(10.0, 14.5, 13.88888888888889)","(15.0, 15.0, 14.375)","(2.9, 3.8, 3.7806451612903222)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.061111111111112)","(10.0, 14.0, 13.833333333333334)"
14-12-2022 12:08:04.121311,"(10.0, 14.5, 13.23076923076923)","(15.0, 15.0, 14.375)","(2.9, 3.8, 3.7806451612903222)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.061111111111112)","(10.0, 14.0, 13.833333333333334)"
14-12-2022 12:08:05.210762,"(11.0, 14.5, 13.583333333333334)","(14.0, 15.0, 14.1)","(2.9, 3.8, 3.7806451612903222)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.061111111111112)","(10.0, 14.0, 13.166666666666666)"
14-12-2022 12:08:06.280482,"(11.0, 14.5, 13.88888888888889)","(14.0, 15.0, 14.1)","(2.9, 3.8, 3.8413793103448275)","(51.0, 940.0, 380.0)","(2.8, 3.2, 3.1346153846153846)","(4.2, 5.2, 5.061111111111112)","(10.0, 13.5, 13.166666666666666)"
