,Rickshaw Lass,Coalville Girl,Goolagong,Mr Larson,Reality Jewel,Dance Mode,Pacific Prayer
05-01-2023 14:28:48.015039,"(4.0, 4.2, 4.075)","(5.0, 6.2, 5.977777777777778)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.285714285714286)","(5.5, 11.5, 10.5)","(4.0, 7.4, 7.175)","(7.0, 7.6, 7.2)"
05-01-2023 14:28:49.231769,"(4.0, 4.2, 4.075)","(5.0, 6.2, 5.977777777777778)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.2272727272727275)","(5.5, 11.5, 10.5)","(4.0, 7.4, 7.175)","(7.0, 7.4, 7.2)"
05-01-2023 14:28:50.428625,"(4.0, 4.4, 4.1)","(5.0, 6.2, 5.977777777777778)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.2272727272727275)","(5.5, 11.5, 10.5)","(4.0, 7.4, 7.175)","(7.0, 7.4, 7.2)"
05-01-2023 14:28:51.610462,"(4.0, 4.3, 4.081818181818182)","(5.0, 6.2, 6.022222222222222)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.2272727272727275)","(5.5, 11.5, 10.5)","(4.0, 7.4, 7.175)","(7.0, 7.4, 7.2)"
05-01-2023 14:28:52.812694,"(4.0, 4.3, 4.081818181818182)","(5.0, 6.2, 6.022222222222222)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.2272727272727275)","(5.5, 11.5, 10.5)","(4.0, 7.4, 7.175)","(7.0, 7.4, 7.2)"
05-01-2023 14:28:54.055558,"(4.0, 4.3, 4.081818181818182)","(5.0, 6.2, 6.022222222222222)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.2272727272727275)","(5.5, 11.5, 10.5)","(4.0, 7.4, 7.175)","(7.0, 7.4, 7.290909090909091)"
05-01-2023 14:28:55.203227,"(4.0, 4.3, 4.081818181818182)","(5.0, 6.2, 6.022222222222222)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.166666666666667)","(5.5, 11.5, 10.5)","(4.0, 7.4, 7.175)","(7.0, 7.4, 7.088888888888889)"
05-01-2023 14:28:56.575390,"(4.0, 4.3, 4.15)","(5.0, 6.2, 6.022222222222222)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.166666666666667)","(5.5, 11.5, 10.833333333333334)","(4.0, 7.4, 7.175)","(7.0, 7.2, 7.088888888888889)"
05-01-2023 14:28:57.846840,"(4.0, 4.3, 4.15)","(5.0, 6.2, 6.022222222222222)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.166666666666667)","(5.5, 11.5, 10.833333333333334)","(4.0, 7.4, 7.175)","(7.0, 7.2, 7.088888888888889)"
05-01-2023 14:28:59.119157,"(4.0, 4.2, 4.075)","(5.0, 6.2, 6.0)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.131578947368421)","(5.5, 11.5, 10.833333333333334)","(4.0, 7.4, 7.175)","(7.0, 7.2, 7.088888888888889)"
05-01-2023 14:29:00.383368,"(4.0, 4.2, 4.075)","(5.0, 6.2, 6.022222222222222)","(21.0, 42.0, 30.75)","(4.2, 5.5, 5.131578947368421)","(5.5, 11.5, 10.833333333333334)","(4.0, 7.4, 7.175)","(7.0, 7.2, 7.088888888888889)"
05-01-2023 14:29:01.627177,"(4.0, 4.2, 4.075)","(5.0, 6.2, 6.015384615384615)","(21.0, 42.0, 34.05882352941177)","(4.2, 5.5, 5.216666666666667)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.030769230769231)","(7.0, 7.2, 7.266666666666667)"
05-01-2023 14:29:02.844207,"(4.0, 4.2, 4.1)","(5.0, 6.2, 5.877777777777777)","(21.0, 42.0, 31.444444444444443)","(4.2, 5.5, 5.170588235294117)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.258823529411765)","(7.0, 7.6, 7.133333333333333)"
05-01-2023 14:29:04.068652,"(4.0, 4.2, 4.054545454545455)","(5.0, 6.0, 5.877777777777777)","(21.0, 32.0, 30.75)","(4.2, 5.5, 5.268421052631579)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.314285714285715)","(7.0, 7.6, 7.171428571428572)"
05-01-2023 14:29:05.205807,"(4.0, 4.4, 4.1)","(5.0, 6.0, 5.93125)","(21.0, 32.0, 28.764705882352942)","(4.2, 5.5, 5.376470588235295)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.231578947368421)","(7.0, 7.6, 7.266666666666667)"
05-01-2023 14:29:06.411811,"(4.0, 4.4, 4.152380952380953)","(5.0, 6.0, 5.93125)","(21.0, 32.0, 27.416666666666668)","(4.2, 5.5, 5.325)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.325)","(7.0, 7.6, 7.266666666666667)"
05-01-2023 14:29:07.656844,"(4.0, 4.4, 4.152380952380953)","(5.0, 6.0, 5.938888888888889)","(21.0, 32.0, 27.357142857142858)","(4.2, 5.5, 5.325)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.325)","(7.0, 7.6, 7.141176470588235)"
05-01-2023 14:29:09.018577,"(4.0, 4.4, 4.216666666666667)","(5.0, 6.0, 6.133333333333334)","(21.0, 32.0, 28.666666666666668)","(4.2, 5.5, 5.376470588235295)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.08)","(7.0, 7.6, 7.133333333333334)"
05-01-2023 14:29:10.457589,"(4.0, 4.3, 4.185714285714286)","(5.0, 6.2, 6.045833333333333)","(21.0, 32.0, 27.384615384615383)","(4.2, 5.5, 5.325)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.175)","(7.0, 7.4, 7.094117647058823)"
05-01-2023 14:29:11.704357,"(4.0, 4.3, 4.185714285714286)","(5.0, 6.4, 5.946153846153846)","(21.0, 32.0, 27.666666666666668)","(4.2, 5.5, 5.41764705882353)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.314285714285715)","(7.0, 7.4, 7.053333333333334)"
05-01-2023 14:29:12.967737,"(4.0, 4.3, 4.14)","(5.0, 6.2, 6.0)","(21.0, 29.0, 27.153846153846153)","(4.2, 5.5, 5.453846153846154)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.325)","(7.0, 7.2, 7.053333333333334)"
05-01-2023 14:29:14.315276,"(4.0, 4.3, 4.158823529411765)","(5.0, 6.2, 6.066666666666666)","(21.0, 29.0, 26.88235294117647)","(4.2, 5.5, 5.425)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.273684210526316)","(7.0, 7.2, 7.053333333333334)"
05-01-2023 14:29:15.621638,"(4.0, 4.3, 4.158823529411765)","(5.0, 6.2, 6.066666666666666)","(21.0, 29.0, 25.571428571428573)","(4.2, 5.5, 5.425)","(5.5, 11.5, 10.978260869565217)","(4.0, 7.4, 7.371428571428572)","(7.0, 7.2, 6.728571428571429)"
05-01-2023 14:29:16.917451,"(4.0, 4.3, 4.247058823529412)","(5.0, 6.2, 6.066666666666666)","(21.0, 29.0, 25.571428571428573)","(4.2, 5.5, 5.425)","(5.5, 11.5, 11.11111111111111)","(4.0, 7.4, 7.0)","(7.0, 7.2, 6.666666666666666)"
05-01-2023 14:29:18.122434,"(4.0, 4.2, 4.128571428571429)","(5.0, 6.2, 6.140000000000001)","(21.0, 29.0, 26.75)","(4.2, 5.5, 5.4625)","(5.5, 11.5, 11.11111111111111)","(4.0, 7.4, 7.325)","(7.0, 7.2, 6.771428571428571)"
05-01-2023 14:29:19.360631,"(4.0, 4.2, 4.088888888888889)","(5.0, 6.2, 6.127272727272727)","(21.0, 29.0, 25.727272727272727)","(4.2, 5.5, 5.630769230769231)","(5.5, 11.5, 11.11111111111111)","(4.0, 7.4, 7.300000000000001)","(7.0, 7.2, 6.699999999999999)"
05-01-2023 14:29:20.526433,"(4.0, 4.2, 4.128571428571429)","(5.0, 6.4, 6.24)","(21.0, 29.0, 26.4)","(4.2, 5.7, 5.6875)","(5.5, 11.5, 11.05)","(4.0, 7.4, 7.366666666666667)","(7.0, 7.2, 6.666666666666666)"
05-01-2023 14:29:21.801578,"(4.0, 4.2, 4.116666666666666)","(5.0, 6.4, 6.044444444444444)","(21.0, 27.0, 25.8)","(4.2, 5.8, 5.636363636363637)","(5.5, 11.5, 11.05)","(4.0, 7.4, 7.371428571428572)","(7.0, 7.0, 6.636363636363636)"
05-01-2023 14:29:23.106986,"(4.0, 4.2, 4.116666666666666)","(5.0, 6.4, 6.044444444444444)","(21.0, 27.0, 24.5)","(4.2, 5.8, 5.718181818181818)","(5.5, 11.5, 11.05)","(4.0, 7.4, 7.371428571428572)","(7.0, 7.0, 6.6499999999999995)"
05-01-2023 14:29:24.336297,"(4.0, 4.4, 4.3)","(5.0, 6.4, 5.810526315789474)","(21.0, 27.0, 26.0)","(4.2, 5.8, 5.725)","(5.5, 11.5, 11.05)","(4.0, 7.4, 7.366666666666667)","(7.0, 7.0, 6.625)"
05-01-2023 14:29:25.613461,"(4.0, 4.3, 4.223809523809524)","(5.0, 6.4, 5.810526315789474)","(21.0, 27.0, 26.363636363636363)","(4.2, 5.8, 5.647619047619047)","(5.5, 11.5, 11.05)","(4.0, 7.4, 7.2)","(7.0, 7.0, 6.625)"
05-01-2023 14:29:27.139519,"(4.0, 4.3, 4.223809523809524)","(5.0, 6.4, 5.810526315789474)","(21.0, 27.0, 26.363636363636363)","(4.2, 5.8, 5.647619047619047)","(5.5, 11.5, 11.05)","(4.0, 7.4, 7.2)","(7.0, 7.0, 6.63076923076923)"
05-01-2023 14:29:28.566726,"(4.0, 4.3, 4.193333333333333)","(5.0, 6.2, 5.933333333333334)","(21.0, 32.0, 30.6)","(4.2, 5.8, 5.658823529411764)","(5.5, 11.5, 11.2)","(4.0, 7.4, 7.383333333333334)","(7.0, 7.0, 6.844444444444444)"
05-01-2023 14:29:29.927751,"(4.0, 4.2, 4.177777777777778)","(5.0, 5.9, 5.736363636363636)","(21.0, 29.0, 26.428571428571427)","(4.2, 5.8, 5.542857142857143)","(5.5, 11.5, 11.2)","(4.0, 7.4, 7.383333333333334)","(7.0, 7.0, 6.844444444444444)"
05-01-2023 14:29:31.223606,"(4.0, 4.2, 4.15)","(5.0, 5.9, 5.7153846153846155)","(21.0, 29.0, 26.3)","(4.2, 5.8, 5.542857142857143)","(5.5, 11.5, 11.2)","(4.0, 7.4, 7.383333333333334)","(7.0, 7.0, 6.888888888888888)"
05-01-2023 14:29:32.553359,"(4.0, 4.2, 4.173333333333334)","(5.0, 5.9, 5.7153846153846155)","(21.0, 29.0, 27.0)","(4.2, 5.8, 5.542857142857143)","(5.5, 11.5, 11.2)","(4.0, 7.4, 7.383333333333334)","(7.0, 7.0, 6.888888888888888)"
05-01-2023 14:29:33.877971,"(4.0, 4.2, 4.12)","(5.0, 5.9, 5.7153846153846155)","(21.0, 28.0, 27.0)","(4.2, 5.8, 5.3999999999999995)","(5.5, 11.5, 11.2)","(4.0, 7.4, 7.363636363636364)","(7.0, 7.0, 6.826086956521739)"
05-01-2023 14:29:35.214015,"(4.0, 4.4, 4.186842105263159)","(5.0, 5.9, 5.69375)","(21.0, 28.0, 27.0)","(4.2, 5.8, 5.466666666666667)","(5.5, 11.5, 11.2)","(4.0, 7.4, 7.366666666666667)","(7.0, 7.0, 6.826086956521739)"
05-01-2023 14:29:36.548002,"(4.0, 4.3, 4.125)","(5.0, 5.9, 5.69375)","(21.0, 28.0, 27.0)","(4.2, 5.8, 5.466666666666667)","(5.5, 11.5, 11.2)","(4.0, 7.4, 7.366666666666667)","(7.0, 7.0, 6.888888888888888)"
05-01-2023 14:29:37.834088,"(3.9, 4.3, 4.158823529411765)","(5.0, 5.9, 5.69375)","(21.0, 28.0, 26.5)","(4.2, 5.8, 5.588235294117647)","(6.0, 11.5, 11.2)","(4.4, 7.4, 7.3882352941176475)","(6.5, 7.0, 6.99)"
05-01-2023 14:29:39.120581,"(3.9, 4.3, 4.154545454545454)","(5.0, 5.9, 5.8500000000000005)","(21.0, 27.0, 26.8)","(4.2, 5.8, 5.588235294117647)","(6.0, 11.5, 11.2)","(4.4, 7.4, 7.3882352941176475)","(6.5, 7.2, 6.826086956521739)"
05-01-2023 14:29:40.584143,"(3.9, 4.3, 4.154545454545454)","(5.0, 5.9, 5.8500000000000005)","(21.0, 27.0, 26.8)","(4.2, 5.8, 5.588235294117647)","(6.0, 11.5, 11.2)","(4.4, 7.4, 7.3882352941176475)","(6.5, 7.0, 6.826086956521739)"
05-01-2023 14:29:41.974028,"(3.9, 4.3, 4.154545454545454)","(5.0, 5.9, 5.8500000000000005)","(21.0, 27.0, 26.9)","(4.2, 5.8, 5.588235294117647)","(6.0, 11.5, 11.2)","(4.4, 7.4, 7.3882352941176475)","(6.5, 7.0, 6.888888888888888)"
05-01-2023 14:29:43.280186,"(3.9, 4.3, 4.34)","(5.0, 5.9, 5.8500000000000005)","(21.0, 27.0, 27.75)","(4.2, 5.8, 5.3999999999999995)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.4, 6.620689655172414)","(6.5, 7.0, 6.711111111111111)"
05-01-2023 14:29:44.519681,"(3.9, 4.4, 4.314285714285714)","(5.0, 5.9, 5.8500000000000005)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.3999999999999995)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 6.86060606060606)","(6.5, 7.0, 6.753846153846154)"
05-01-2023 14:29:45.810372,"(3.9, 4.5, 4.325)","(5.0, 5.9, 5.8500000000000005)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.3999999999999995)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 6.86060606060606)","(6.5, 7.0, 6.85)"
05-01-2023 14:29:47.043341,"(3.9, 4.5, 4.325)","(5.0, 5.9, 5.736363636363636)","(21.0, 28.0, 27.75)","(4.2, 5.8, 5.588235294117647)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 7.064705882352941)","(6.5, 7.0, 6.85)"
05-01-2023 14:29:48.338291,"(3.9, 4.5, 4.325)","(5.0, 5.9, 5.736363636363636)","(21.0, 28.0, 27.75)","(4.2, 5.8, 5.588235294117647)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 7.064705882352941)","(6.5, 7.0, 6.85)"
05-01-2023 14:29:49.565907,"(3.9, 4.4, 4.228571428571429)","(5.0, 5.9, 5.7)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.588235294117647)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 7.064705882352941)","(6.5, 7.0, 6.753846153846154)"
05-01-2023 14:29:50.765125,"(3.9, 4.4, 4.228571428571429)","(5.0, 5.9, 5.7)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.588235294117647)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 7.064705882352941)","(6.5, 7.0, 6.753846153846154)"
05-01-2023 14:29:52.033896,"(3.9, 4.4, 4.228571428571429)","(5.0, 5.9, 5.862500000000001)","(21.0, 28.0, 27.75)","(4.2, 5.8, 5.45)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 6.724137931034482)","(6.5, 7.0, 6.85)"
05-01-2023 14:29:53.257073,"(3.9, 4.4, 4.228571428571429)","(5.0, 5.9, 5.862500000000001)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.530769230769231)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 6.871428571428571)","(6.5, 7.0, 6.753846153846154)"
05-01-2023 14:29:54.499801,"(3.9, 4.4, 4.228571428571429)","(5.0, 5.9, 5.825)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.530769230769231)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 6.871428571428571)","(6.5, 7.0, 6.846153846153846)"
05-01-2023 14:29:55.767795,"(3.9, 4.3, 4.228571428571429)","(5.0, 5.9, 5.8100000000000005)","(21.0, 28.0, 26.875)","(4.2, 5.8, 5.625)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 7.064705882352941)","(6.5, 7.0, 6.777777777777778)"
05-01-2023 14:29:56.978891,"(3.9, 4.3, 4.228571428571429)","(5.0, 5.9, 5.8100000000000005)","(21.0, 27.0, 26.875)","(4.2, 5.8, 5.625)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 7.064705882352941)","(6.5, 7.0, 6.777777777777778)"
05-01-2023 14:29:58.177080,"(3.9, 4.3, 4.228571428571429)","(5.0, 5.9, 5.75)","(21.0, 27.0, 26.666666666666668)","(4.2, 5.8, 5.625)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 7.064705882352941)","(6.5, 7.0, 6.846153846153846)"
05-01-2023 14:29:59.512958,"(3.9, 4.3, 4.166666666666666)","(5.0, 5.9, 5.8100000000000005)","(21.0, 27.0, 26.875)","(4.2, 5.8, 5.625)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 7.064705882352941)","(6.5, 7.0, 6.777777777777778)"
05-01-2023 14:30:00.755704,"(3.9, 4.3, 4.205882352941177)","(5.0, 5.9, 5.8100000000000005)","(21.0, 27.0, 27.75)","(4.2, 5.8, 5.45)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 6.805714285714285)","(6.5, 7.0, 6.777777777777778)"
05-01-2023 14:30:01.954914,"(3.9, 4.4, 4.2875)","(5.0, 5.9, 5.825)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.45)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 6.871428571428571)","(6.5, 7.0, 6.846153846153846)"
05-01-2023 14:30:03.120857,"(3.9, 4.5, 4.4)","(5.0, 5.9, 5.825)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.45)","(6.0, 11.5, 11.256756756756756)","(4.4, 7.2, 6.871428571428571)","(6.5, 7.0, 6.8)"
05-01-2023 14:30:04.230800,"(3.7, 4.5, 4.433333333333334)","(5.0, 5.9, 5.825)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.45)","(6.0, 11.5, 11.256756756756756)","(4.6, 7.2, 6.871428571428571)","(6.5, 7.0, 6.777777777777778)"
05-01-2023 14:30:05.434742,"(3.7, 4.4, 4.366666666666667)","(5.0, 5.9, 5.73125)","(21.0, 28.0, 27.75)","(4.2, 5.8, 5.59)","(6.5, 11.5, 11.256756756756756)","(4.6, 7.2, 6.874074074074074)","(6.0, 7.0, 6.846153846153846)"
05-01-2023 14:30:06.643156,"(3.7, 4.7, 4.6000000000000005)","(5.0, 5.9, 5.710526315789474)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.59)","(6.5, 11.5, 11.256756756756756)","(4.6, 7.2, 6.874074074074074)","(6.0, 7.0, 6.846153846153846)"
05-01-2023 14:30:07.770517,"(3.7, 4.6, 4.541176470588235)","(5.0, 5.9, 5.736363636363636)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.59)","(6.5, 11.5, 11.256756756756756)","(4.6, 7.2, 6.874074074074074)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:08.917912,"(3.7, 4.6, 4.52)","(5.0, 5.9, 5.6)","(21.0, 28.0, 27.75)","(4.2, 5.8, 5.59)","(6.5, 11.5, 11.256756756756756)","(4.6, 7.2, 6.728571428571429)","(6.0, 7.0, 6.733333333333333)"
05-01-2023 14:30:10.123915,"(3.7, 4.6, 4.52)","(5.0, 5.9, 5.675)","(21.0, 28.0, 27.75)","(4.2, 5.8, 5.59)","(6.5, 11.5, 11.256756756756756)","(4.6, 7.0, 6.942857142857143)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:11.282279,"(3.7, 4.6, 4.52)","(5.0, 5.9, 5.800000000000001)","(21.0, 28.0, 27.333333333333332)","(4.2, 5.8, 5.35)","(6.5, 11.5, 11.256756756756756)","(4.6, 7.0, 6.942857142857143)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:12.486005,"(3.7, 4.6, 4.52)","(5.0, 5.9, 5.6909090909090905)","(21.0, 28.0, 26.77777777777778)","(4.2, 5.8, 5.575)","(6.5, 11.5, 11.285714285714286)","(4.6, 7.0, 6.939130434782609)","(6.0, 7.0, 6.733333333333333)"
05-01-2023 14:30:13.625192,"(3.7, 4.5, 4.4818181818181815)","(5.0, 5.8, 5.6909090909090905)","(21.0, 27.0, 26.25)","(4.2, 5.7, 5.575)","(6.5, 11.5, 11.825)","(4.6, 7.0, 6.977777777777778)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:14.853082,"(3.7, 4.5, 4.490909090909091)","(5.0, 5.8, 5.709090909090909)","(21.0, 27.0, 26.73913043478261)","(4.2, 5.7, 5.533333333333333)","(6.5, 12.5, 11.970588235294118)","(4.6, 7.0, 6.969230769230769)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:16.049866,"(3.7, 4.5, 4.490909090909091)","(5.0, 5.8, 5.709090909090909)","(21.0, 27.0, 26.894736842105264)","(4.2, 5.7, 5.533333333333333)","(6.5, 12.5, 12.166666666666666)","(4.6, 7.0, 6.925)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:17.202727,"(3.7, 4.5, 4.483333333333333)","(5.0, 5.2, 5.4)","(21.0, 27.0, 27.833333333333332)","(4.2, 5.7, 5.5375)","(6.5, 12.5, 11.642857142857142)","(4.6, 7.2, 6.936842105263158)","(6.0, 7.0, 6.846153846153846)"
05-01-2023 14:30:18.378239,"(3.7, 4.5, 4.483333333333333)","(5.0, 5.7, 5.592857142857143)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.7, 5.317647058823529)","(6.5, 12.5, 12.166666666666666)","(4.6, 7.2, 6.92972972972973)","(6.0, 7.0, 6.777777777777778)"
05-01-2023 14:30:19.503131,"(3.7, 4.6, 4.483333333333333)","(5.0, 5.7, 5.525)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.7, 5.466666666666667)","(6.5, 12.5, 12.323529411764707)","(4.6, 7.2, 6.92972972972973)","(6.0, 7.0, 6.925925925925926)"
05-01-2023 14:30:20.687721,"(3.7, 4.6, 4.476470588235294)","(5.0, 5.6, 5.42)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.466666666666667)","(6.5, 12.5, 12.323529411764707)","(4.6, 7.2, 7.033333333333333)","(6.0, 7.0, 6.913043478260869)"
05-01-2023 14:30:21.848421,"(3.7, 4.6, 4.476470588235294)","(5.0, 5.6, 5.4714285714285715)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.525)","(6.5, 12.5, 12.40625)","(4.6, 7.2, 7.061111111111111)","(6.0, 7.0, 6.857142857142857)"
05-01-2023 14:30:22.994304,"(3.7, 4.6, 4.476470588235294)","(5.0, 5.6, 5.4875)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.525)","(6.5, 12.5, 12.38888888888889)","(4.6, 7.2, 7.104761904761905)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:24.188780,"(3.7, 4.6, 4.476470588235294)","(5.0, 5.7, 5.628571428571429)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.490909090909091)","(6.5, 12.5, 12.456521739130435)","(4.6, 7.2, 7.104761904761905)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:25.423076,"(3.7, 4.5, 4.41764705882353)","(5.0, 5.7, 5.5600000000000005)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.5)","(6.5, 12.5, 12.456521739130435)","(4.6, 7.2, 7.104761904761905)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:26.587096,"(3.7, 4.5, 4.41764705882353)","(5.0, 5.7, 5.457142857142857)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.5)","(6.5, 12.5, 12.469696969696969)","(4.6, 7.2, 7.0181818181818185)","(6.0, 7.0, 6.866666666666666)"
05-01-2023 14:30:27.821587,"(3.7, 4.5, 4.41764705882353)","(5.0, 5.7, 5.457142857142857)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.433333333333333)","(6.5, 12.5, 12.461538461538462)","(4.6, 7.2, 7.062068965517241)","(6.0, 7.0, 6.866666666666666)"
05-01-2023 14:30:29.082780,"(3.7, 4.5, 4.395238095238095)","(5.0, 5.6, 5.542857142857143)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.511764705882353)","(6.5, 12.5, 12.461538461538462)","(4.6, 7.2, 7.062068965517241)","(6.0, 7.0, 6.866666666666666)"
05-01-2023 14:30:30.360329,"(3.7, 4.5, 4.395238095238095)","(5.0, 5.6, 5.542857142857143)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.5)","(6.5, 12.5, 13.4)","(4.6, 7.2, 7.104761904761905)","(6.0, 7.0, 6.866666666666666)"
05-01-2023 14:30:31.603880,"(3.7, 4.4, 4.366666666666667)","(5.0, 5.4, 5.371428571428572)","(21.0, 28.0, 27.833333333333332)","(4.2, 5.6, 5.56)","(6.5, 13.5, 13.26923076923077)","(4.6, 7.2, 7.104761904761905)","(6.0, 7.0, 6.866666666666666)"
05-01-2023 14:30:32.721524,"(3.7, 4.4, 4.366666666666667)","(4.8, 5.4, 5.363636363636364)","(20.0, 28.0, 27.833333333333332)","(4.4, 5.6, 5.56)","(7.0, 13.5, 13.125)","(4.6, 7.2, 7.104761904761905)","(6.0, 7.0, 6.8)"
05-01-2023 14:30:33.862648,"(3.7, 4.4, 4.333333333333334)","(4.8, 5.4, 5.290909090909091)","(20.0, 28.0, 27.833333333333332)","(4.4, 5.7, 5.596)","(7.0, 13.5, 13.369565217391305)","(4.6, 7.2, 7.104761904761905)","(6.0, 7.0, 6.866666666666666)"
05-01-2023 14:30:34.965401,"(3.7, 4.4, 4.300000000000001)","(4.8, 5.4, 5.311111111111112)","(20.0, 28.0, 27.833333333333332)","(4.4, 5.7, 5.609090909090909)","(7.0, 13.5, 13.369565217391305)","(4.6, 7.2, 7.075)","(6.0, 7.0, 6.514285714285714)"
05-01-2023 14:30:36.152627,"(3.7, 4.4, 4.300000000000001)","(4.8, 5.4, 5.32)","(20.0, 28.0, 27.833333333333332)","(4.4, 5.7, 5.609090909090909)","(7.0, 13.5, 13.369565217391305)","(4.6, 7.2, 7.1)","(6.0, 7.0, 6.514285714285714)"
05-01-2023 14:30:37.356718,"(3.7, 4.4, 4.333333333333334)","(4.8, 5.4, 5.32)","(20.0, 28.0, 27.833333333333332)","(4.4, 5.7, 5.609090909090909)","(7.0, 13.5, 13.369565217391305)","(4.6, 7.2, 7.1)","(6.0, 7.0, 6.550000000000001)"
05-01-2023 14:30:38.481992,"(3.7, 4.4, 4.300000000000001)","(4.8, 5.4, 5.32)","(20.0, 28.0, 27.833333333333332)","(4.4, 5.7, 5.609090909090909)","(7.0, 13.5, 13.375)","(4.6, 7.2, 7.1)","(6.0, 7.0, 6.550000000000001)"
05-01-2023 14:30:39.702013,"(3.7, 4.4, 4.290909090909091)","(4.8, 5.3, 5.29375)","(20.0, 28.0, 27.833333333333332)","(4.4, 5.7, 5.633333333333333)","(7.0, 13.5, 13.392857142857142)","(4.8, 7.2, 7.135483870967742)","(6.0, 7.0, 6.550000000000001)"
05-01-2023 14:30:40.900181,"(3.7, 4.4, 4.325)","(4.8, 5.3, 5.29375)","(20.0, 28.0, 27.833333333333332)","(4.4, 5.7, 5.633333333333333)","(7.0, 13.5, 13.392857142857142)","(4.8, 7.2, 7.135483870967742)","(6.0, 7.0, 6.550000000000001)"
05-01-2023 14:30:42.102380,"(3.7, 4.4, 4.290909090909091)","(4.8, 5.3, 5.29375)","(20.0, 28.0, 27.833333333333332)","(4.4, 5.7, 5.633333333333333)","(7.0, 13.5, 13.333333333333334)","(4.8, 7.2, 7.046153846153846)","(6.0, 7.0, 6.550000000000001)"
