,Fish Tog Giblet,Extravagant,Trapped,Perfect Treasure,Ertugrul Bey,Mad Brax,Locke Bale,Hannele Bale
06-01-2023 16:41:56.809502,"(2.7, 4.3, 3.6866666666666665)","(12.0, 23.0, 20.8)","(3.6, 6.4, 5.125)","(20.0, 75.0, 47.25)","(13.0, 28.0, 21.0)","(18.0, 70.0, 39.285714285714285)","(3.2, 4.7, 3.9125)","(11.0, 22.0, 13.25)"
06-01-2023 16:41:57.857867,"(2.7, 4.3, 3.38)","(12.0, 23.0, 20.8)","(3.6, 6.0, 5.4)","(20.0, 75.0, 47.25)","(13.0, 28.0, 21.0)","(18.0, 65.0, 47.8)","(3.2, 4.7, 3.9125)","(11.0, 15.0, 13.25)"
06-01-2023 16:41:58.872895,"(2.7, 4.3, 3.38)","(12.0, 23.0, 20.8)","(3.6, 6.2, 4.85)","(20.0, 75.0, 47.25)","(13.0, 28.0, 21.0)","(18.0, 65.0, 35.0)","(3.2, 4.7, 3.9125)","(11.0, 15.0, 13.25)"
06-01-2023 16:41:59.920877,"(2.7, 4.3, 3.38)","(12.0, 23.0, 20.8)","(3.6, 6.2, 4.85)","(20.0, 75.0, 47.25)","(13.0, 28.0, 21.0)","(18.0, 65.0, 35.0)","(3.2, 4.7, 3.9125)","(11.0, 15.0, 13.25)"
06-01-2023 16:42:00.953468,"(2.7, 4.3, 3.38)","(12.0, 23.0, 20.8)","(3.6, 6.2, 4.85)","(20.0, 75.0, 47.25)","(13.0, 28.0, 21.0)","(18.0, 65.0, 44.0)","(3.2, 4.7, 3.9125)","(11.0, 15.0, 13.25)"
06-01-2023 16:42:02.002109,"(2.7, 4.3, 3.38)","(12.0, 23.0, 20.8)","(3.6, 6.2, 4.85)","(20.0, 75.0, 47.25)","(13.0, 28.0, 21.0)","(18.0, 65.0, 44.0)","(3.2, 4.7, 3.9125)","(11.0, 15.0, 13.25)"
06-01-2023 16:42:03.095931,"(2.7, 4.3, 3.38)","(12.0, 23.0, 20.8)","(3.6, 6.2, 4.85)","(20.0, 75.0, 47.25)","(13.0, 28.0, 21.5)","(18.0, 65.0, 46.36363636363636)","(3.2, 4.7, 3.9125)","(11.0, 15.0, 20.25)"
06-01-2023 16:42:04.185831,"(2.7, 4.3, 3.38)","(12.0, 23.0, 21.42857142857143)","(3.6, 6.2, 4.85)","(20.0, 75.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 65.0, 54.85714285714286)","(3.2, 4.7, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:05.301229,"(2.7, 4.2, 3.7800000000000002)","(12.0, 22.0, 19.058823529411764)","(3.6, 6.2, 4.314285714285714)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:06.361949,"(2.7, 4.2, 3.58)","(12.0, 22.0, 20.0)","(3.6, 5.9, 4.666666666666667)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:07.450200,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 4.666666666666667)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:08.628742,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 4.666666666666667)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:09.745651,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 4.666666666666667)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:10.865263,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 4.666666666666667)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:12.219005,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 4.666666666666667)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:13.533162,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 4.666666666666667)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:14.773628,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 4.666666666666667)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:15.922023,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 4.666666666666667)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:16.996502,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 5.525)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 4.0)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:18.115588,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 4.8)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.6, 3.7666666666666666)","(11.0, 22.0, 18.5)"
06-01-2023 16:42:19.222584,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.0, 5.1)","(20.0, 70.0, 64.38888888888889)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.5, 3.7666666666666666)","(11.0, 22.0, 13.571428571428571)"
06-01-2023 16:42:20.405711,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.2, 4.317647058823529)","(20.0, 70.0, 63.0)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.5, 3.7666666666666666)","(11.0, 14.0, 17.0)"
06-01-2023 16:42:21.607673,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.2, 4.317647058823529)","(20.0, 70.0, 62.0)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.5, 3.7666666666666666)","(11.0, 22.0, 15.0)"
06-01-2023 16:42:22.770546,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.2, 4.317647058823529)","(20.0, 70.0, 62.0)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.5, 3.7666666666666666)","(11.0, 20.0, 15.0)"
06-01-2023 16:42:23.928814,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.2, 4.317647058823529)","(20.0, 70.0, 43.5)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.5, 3.7666666666666666)","(11.0, 20.0, 15.0)"
06-01-2023 16:42:25.001460,"(2.7, 4.2, 3.7800000000000002)","(12.0, 21.0, 19.714285714285715)","(3.6, 6.2, 4.317647058823529)","(20.0, 65.0, 43.5)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.5, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:26.065401,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.2, 4.411764705882352)","(20.0, 60.0, 53.666666666666664)","(13.0, 29.0, 21.5)","(18.0, 60.0, 54.85714285714286)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:27.192052,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.2, 4.411764705882352)","(20.0, 60.0, 53.666666666666664)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:28.367741,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.2, 4.411764705882352)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:29.543343,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.2, 4.411764705882352)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:30.693226,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.2, 4.411764705882352)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:31.821743,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.2, 4.411764705882352)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:32.963598,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:34.152225,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:35.323510,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:36.509510,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:37.579909,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:38.622860,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 56.300000000000004)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:39.799549,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.8)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:40.971687,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 29.0, 21.5)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:42.142882,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 29.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:43.273216,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:44.413332,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:45.538618,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:46.699376,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:47.866934,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.5)"
06-01-2023 16:42:48.973189,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 18.6)"
06-01-2023 16:42:49.963413,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 15.666666666666666)"
06-01-2023 16:42:51.055732,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 15.666666666666666)"
06-01-2023 16:42:52.265166,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 15.666666666666666)"
06-01-2023 16:42:53.457418,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:42:54.620393,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:42:55.767178,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:42:56.845075,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:42:57.951100,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:42:59.080044,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:43:00.230585,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:43:01.413665,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:43:02.526626,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:43:03.771820,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 45.2)","(13.0, 28.0, 21.0)","(18.0, 60.0, 56.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.833333333333332)"
06-01-2023 16:43:05.028363,"(2.7, 4.2, 3.58)","(12.0, 21.0, 19.941176470588236)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 24.5)","(18.0, 60.0, 47.111111111111114)","(3.2, 4.4, 3.9250000000000003)","(11.0, 20.0, 17.192307692307693)"
06-01-2023 16:43:06.228437,"(2.7, 4.2, 3.58)","(12.0, 20.0, 18.666666666666664)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 25.2)","(18.0, 50.0, 47.111111111111114)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.5, 17.9)"
06-01-2023 16:43:07.342794,"(2.7, 4.2, 3.58)","(12.0, 19.5, 18.61764705882353)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.44)","(18.0, 50.0, 43.55555555555556)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 17.9)"
06-01-2023 16:43:08.773138,"(2.7, 4.2, 3.58)","(12.0, 19.5, 18.176470588235293)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 25.75)","(18.0, 46.0, 43.55555555555556)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 17.9)"
06-01-2023 16:43:09.924112,"(2.7, 4.2, 3.58)","(12.0, 19.0, 18.176470588235293)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 46.0, 35.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:11.142384,"(2.7, 4.2, 3.58)","(12.0, 18.5, 17.294117647058826)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 46.0, 40.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:12.364884,"(2.7, 4.2, 3.58)","(12.0, 18.0, 17.294117647058826)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 44.0, 32.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:13.550992,"(2.7, 4.2, 3.58)","(12.0, 18.0, 17.294117647058826)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 44.0, 40.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:14.671004,"(2.7, 4.2, 3.58)","(12.0, 18.0, 17.294117647058826)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 42.0, 40.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:15.894121,"(2.7, 4.2, 3.58)","(12.0, 18.0, 17.294117647058826)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:17.163437,"(2.7, 4.2, 3.58)","(12.0, 18.0, 14.571428571428571)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:18.474025,"(2.7, 4.2, 3.58)","(12.0, 18.0, 14.571428571428571)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:19.614971,"(2.7, 4.2, 3.58)","(12.0, 18.0, 14.571428571428571)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:20.694708,"(2.7, 4.2, 3.58)","(12.0, 18.0, 14.571428571428571)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:21.914662,"(2.7, 4.2, 3.58)","(12.0, 18.0, 14.571428571428571)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 39.650000000000006)","(13.0, 28.0, 27.46)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:23.009080,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 27.46)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 19.0, 15.26)"
06-01-2023 16:43:24.195751,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 27.46)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.5, 17.1)"
06-01-2023 16:43:25.409048,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 27.46)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.0, 17.1)"
06-01-2023 16:43:26.611242,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 26.142857142857142)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.0, 15.394736842105264)"
06-01-2023 16:43:27.770805,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 26.142857142857142)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.0, 15.394736842105264)"
06-01-2023 16:43:28.954701,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 27.48)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.0, 15.394736842105264)"
06-01-2023 16:43:30.098630,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 27.48)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.0, 15.394736842105264)"
06-01-2023 16:43:31.221200,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 27.48)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.0, 15.394736842105264)"
06-01-2023 16:43:32.320176,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 27.48)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.0, 15.394736842105264)"
06-01-2023 16:43:33.575370,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 21.75)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.0, 15.394736842105264)"
06-01-2023 16:43:34.769666,"(2.7, 4.2, 3.58)","(12.0, 17.5, 17.15625)","(3.6, 6.0, 4.866666666666666)","(20.0, 60.0, 40.61904761904762)","(13.0, 28.0, 21.75)","(18.0, 42.0, 33.0)","(3.2, 4.4, 3.9250000000000003)","(11.0, 18.0, 15.394736842105264)"
